Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
11.2.2026;83;20:30 - 20:45;783.8;992.5;44.2;47.4;-3.2;127.06;91.6
11.2.2026;84;20:45 - 21:00;3,166.2;3,227.5;53.8;68.1;-14.3;118.55;121.9
11.2.2026;85;21:00 - 21:15;5,189.8;345.1;44.3;92.2;-47.9;152.30;136.5
11.2.2026;86;21:15 - 21:30;4,115.1;947.6;37.6;81.9;-44.3;144.88;119.5
11.2.2026;87;21:30 - 21:45;5,094.0;2,250.8;49.9;55.6;-5.7;131.46;105.5
11.2.2026;88;21:45 - 22:00;2,479.4;3,214.1;51.5;51.3;0.2;120.86;102.8
11.2.2026;89;22:00 - 22:15;1,501.0;1,772.0;47.4;47.6;-0.2;123.37;95.0
11.2.2026;90;22:15 - 22:30;2,622.3;1,068.9;27.2;64.7;-37.5;130.74;91.9
11.2.2026;91;22:30 - 22:45;1,222.5;1,011.9;23.3;16.8;6.5;115.50;40.1
11.2.2026;92;22:45 - 23:00;2,821.1;254.6;59.3;24.5;34.8;105.44;83.8
11.2.2026;93;23:00 - 23:15;5,355.4;4,918.4;19.4;14.7;4.7;126.95;34.1
11.2.2026;94;23:15 - 23:30;6,346.1;2,818.4;19.0;48.9;-29.9;134.29;67.9
11.2.2026;95;23:30 - 23:45;4,402.9;2,304.9;31.2;25.0;6.2;110.09;56.2
11.2.2026;96;23:45 - 00:00;323.7;580.1;55.0;29.8;25.2;94.28;84.8
12.2.2026;1;00:00 - 00:15;72.6;41.1;8.2;1.7;6.5;111.05;9.9
12.2.2026;2;00:15 - 00:30;70.0;63.6;4.0;10.4;-6.4;107.86;14.4
12.2.2026;3;00:30 - 00:45;67.0;55.1;2.5;10.8;-8.3;109.45;13.3
12.2.2026;4;00:45 - 01:00;64.6;83.8;7.7;14.9;-7.2;106.28;22.6
12.2.2026;5;01:00 - 01:15;70.7;137.2;2.6;10.5;-7.9;113.67;13.1
12.2.2026;6;01:15 - 01:30;122.1;89.8;4.7;13.2;-8.5;107.35;17.9
12.2.2026;7;01:30 - 01:45;100.0;173.6;10.7;13.8;-3.1;105.04;24.5
12.2.2026;8;01:45 - 02:00;211.9;110.4;19.2;8.2;11.0;97.83;27.4
12.2.2026;9;02:00 - 02:15;193.0;106.3;7.7;6.4;1.3;100.73;14.1
12.2.2026;10;02:15 - 02:30;97.6;124.7;8.4;5.5;2.9;100.24;13.9
12.2.2026;11;02:30 - 02:45;118.1;106.5;3.0;6.0;-3.0;103.57;9.0
12.2.2026;12;02:45 - 03:00;234.9;136.4;18.3;18.3;0.0;104.63;36.6
12.2.2026;13;03:00 - 03:15;190.8;135.6;11.8;10.7;1.1;103.57;22.5
12.2.2026;14;03:15 - 03:30;108.7;169.3;10.8;11.6;-0.8;99.20;22.4
12.2.2026;15;03:30 - 03:45;179.4;93.9;2.4;3.2;-0.8;95.27;5.6
12.2.2026;16;03:45 - 04:00;259.5;141.6;8.9;7.3;1.6;95.46;16.2
12.2.2026;17;04:00 - 04:15;116.1;96.1;12.9;8.9;4.0;108.93;21.8
12.2.2026;18;04:15 - 04:30;99.1;137.2;4.8;3.1;1.7;117.70;7.9
12.2.2026;19;04:30 - 04:45;124.9;105.2;9.9;11.9;-2.0;110.62;21.8
12.2.2026;20;04:45 - 05:00;189.2;149.4;31.2;10.9;20.3;122.30;42.1
12.2.2026;21;05:00 - 05:15;192.1;249.5;22.1;12.2;9.9;102.85;34.3
12.2.2026;22;05:15 - 05:30;140.9;248.5;20.7;16.0;4.7;107.35;36.7
12.2.2026;23;05:30 - 05:45;200.7;160.3;6.3;6.6;-0.3;107.89;12.9
12.2.2026;24;05:45 - 06:00;348.4;222.7;17.4;16.7;0.7;114.97;34.1
12.2.2026;25;06:00 - 06:15;229.8;240.2;15.2;11.6;3.6;104.35;26.8
12.2.2026;26;06:15 - 06:30;167.3;114.6;13.1;35.9;-22.8;130.89;49.0
12.2.2026;27;06:30 - 06:45;235.8;149.8;30.5;17.3;13.2;132.35;47.8
12.2.2026;28;06:45 - 07:00;191.1;269.8;36.6;21.4;15.2;134.81;58.0
12.2.2026;29;07:00 - 07:15;213.4;62.4;29.4;10.5;18.9;130.28;39.9
12.2.2026;30;07:15 - 07:30;1,717.1;203.7;47.0;8.1;38.9;143.08;55.1
12.2.2026;31;07:30 - 07:45;8,531.5;218.0;43.4;7.4;36.0;140.81;50.8
12.2.2026;32;07:45 - 08:00;4,943.5;353.1;53.3;21.9;31.4;142.87;75.2
12.2.2026;33;08:00 - 08:15;3,465.6;296.2;54.7;28.1;26.6;142.48;82.8
12.2.2026;34;08:15 - 08:30;3,043.8;1,732.6;62.7;30.2;32.5;139.42;92.9
12.2.2026;35;08:30 - 08:45;4,711.2;5,658.6;76.9;33.8;43.1;137.68;110.7
12.2.2026;36;08:45 - 09:00;5,667.5;3,827.0;81.0;66.8;14.2;131.27;147.8
12.2.2026;37;09:00 - 09:15;3,857.5;1,335.4;52.7;42.1;10.6;135.44;94.8
12.2.2026;38;09:15 - 09:30;7,432.0;679.7;40.8;52.6;-11.8;129.89;93.4
12.2.2026;39;09:30 - 09:45;1,545.1;925.3;60.1;78.8;-18.7;119.89;138.9
12.2.2026;40;09:45 - 10:00;4,379.9;475.4;60.7;53.0;7.7;92.81;113.7
12.2.2026;41;10:00 - 10:15;412.0;434.8;46.0;33.7;12.3;120.96;79.7
12.2.2026;42;10:15 - 10:30;413.1;4,272.4;42.5;55.7;-13.2;109.49;98.2
12.2.2026;43;10:30 - 10:45;775.1;4,126.1;70.7;49.7;21.0;104.93;120.4
12.2.2026;44;10:45 - 11:00;877.1;11,407.3;72.0;58.2;13.8;101.58;130.2
12.2.2026;45;11:00 - 11:15;3,501.9;754.1;47.3;26.6;20.7;104.98;73.9
12.2.2026;46;11:15 - 11:30;618.0;3,682.1;53.2;12.7;40.5;102.53;65.9
12.2.2026;47;11:30 - 11:45;4,632.7;844.2;46.4;25.1;21.3;97.25;71.5
12.2.2026;48;11:45 - 12:00;9,796.3;1,172.1;70.4;40.9;29.5;90.73;111.3
12.2.2026;49;12:00 - 12:15;11,042.0;2,375.5;99.1;60.9;38.2;80.51;160.0
12.2.2026;50;12:15 - 12:30;5,926.9;2,801.8;73.1;40.4;32.7;94.07;113.5
12.2.2026;51;12:30 - 12:45;781.1;1,670.2;96.9;76.5;20.4;77.32;173.4
12.2.2026;52;12:45 - 13:00;1,360.8;1,168.3;93.7;80.8;12.9;92.95;174.5
12.2.2026;53;13:00 - 13:15;2,744.5;984.3;87.0;86.3;0.7;93.38;173.3
12.2.2026;54;13:15 - 13:30;4,681.8;4,009.2;105.0;96.8;8.2;99.42;201.8
12.2.2026;55;13:30 - 13:45;13,928.0;7,361.7;122.8;119.7;3.1;103.47;242.5
12.2.2026;56;13:45 - 14:00;4,469.2;2,917.8;122.4;120.6;1.8;103.65;243.0
12.2.2026;57;14:00 - 14:15;8,077.4;1,179.8;73.8;73.7;0.1;99.10;147.5
12.2.2026;58;14:15 - 14:30;1,398.1;5,479.9;87.6;105.0;-17.4;104.28;192.6
12.2.2026;59;14:30 - 14:45;2,135.1;1,501.5;110.3;135.9;-25.6;108.23;246.2
12.2.2026;60;14:45 - 15:00;3,691.9;3,352.8;137.9;168.6;-30.7;117.99;306.5
12.2.2026;61;15:00 - 15:15;7,250.2;1,342.8;87.8;119.4;-31.6;105.82;207.2
12.2.2026;62;15:15 - 15:30;7,659.9;4,331.4;96.3;114.3;-18.0;110.59;210.6
12.2.2026;63;15:30 - 15:45;4,515.4;4,346.6;127.1;101.9;25.2;110.76;229.0
12.2.2026;64;15:45 - 16:00;8,917.6;5,262.7;134.3;159.2;-24.9;129.96;293.5
12.2.2026;65;16:00 - 16:15;17,110.3;3,223.6;59.9;107.3;-47.4;121.86;167.2
12.2.2026;66;16:15 - 16:30;2,220.2;4,134.3;78.5;90.9;-12.4;121.53;169.4
12.2.2026;67;16:30 - 16:45;1,288.7;6,553.9;49.5;182.1;-132.6;138.01;231.6
12.2.2026;68;16:45 - 17:00;1,653.2;8,473.2;90.2;292.7;-202.5;130.97;382.9
12.2.2026;69;17:00 - 17:15;4,882.0;16,490.9;24.9;66.8;-41.9;156.21;91.7
12.2.2026;70;17:15 - 17:30;4,364.2;17,263.5;7.2;52.3;-45.1;158.93;59.5
12.2.2026;71;17:30 - 17:45;2,869.7;6,058.7;19.1;48.3;-29.2;149.31;67.4
12.2.2026;72;17:45 - 18:00;462.9;7,965.4;23.8;42.6;-18.8;150.68;66.4
12.2.2026;73;18:00 - 18:15;2,341.8;6,346.5;17.6;24.3;-6.7;143.64;41.9
12.2.2026;74;18:15 - 18:30;4,688.0;1,037.2;17.9;16.2;1.7;114.61;34.1
12.2.2026;75;18:30 - 18:45;5,913.0;11,993.2;15.6;22.5;-6.9;137.29;38.1
12.2.2026;76;18:45 - 19:00;3,195.6;1,081.3;21.5;31.3;-9.8;135.43;52.8
12.2.2026;77;19:00 - 19:15;7,137.6;374.1;5.3;12.6;-7.3;198.87;17.9
12.2.2026;78;19:15 - 19:30;6,358.6;850.4;6.9;12.3;-5.4;182.15;19.2
12.2.2026;79;19:30 - 19:45;9,651.0;1,356.8;5.3;5.7;-0.4;198.12;11.0
12.2.2026;80;19:45 - 20:00;32,206.5;875.9;5.3;11.1;-5.8;175.57;16.4
12.2.2026;81;20:00 - 20:15;623.0;252.4;47.2;43.2;4.0;144.42;90.4
12.2.2026;82;20:15 - 20:30;4,720.2;201.8;7.0;4.0;3.0;141.05;11.0
12.2.2026;83;20:30 - 20:45;7,897.6;463.8;12.6;6.6;6.0;112.85;19.2
12.2.2026;84;20:45 - 21:00;355.0;939.9;17.8;26.4;-8.6;125.71;44.2
12.2.2026;85;21:00 - 21:15;336.4;291.6;21.1;12.2;8.9;110.88;33.3
12.2.2026;86;21:15 - 21:30;348.5;252.4;5.1;0.2;4.9;96.49;5.3
12.2.2026;87;21:30 - 21:45;941.4;270.9;8.3;2.1;6.2;96.62;10.4
12.2.2026;88;21:45 - 22:00;165.5;578.8;10.1;4.2;5.9;83.36;14.3
12.2.2026;89;22:00 - 22:15;455.4;271.1;11.3;15.8;-4.5;100.30;27.1
12.2.2026;90;22:15 - 22:30;134.0;550.4;18.5;45.3;-26.8;94.44;63.8
12.2.2026;91;22:30 - 22:45;355.3;338.7;20.0;35.5;-15.5;90.38;55.5
12.2.2026;92;22:45 - 23:00;448.2;693.9;22.0;34.3;-12.3;82.12;56.3
12.2.2026;93;23:00 - 23:15;5,671.3;228.7;64.7;27.3;37.4;97.29;92.0
12.2.2026;94;23:15 - 23:30;276.6;255.4;21.2;7.5;13.7;88.62;28.7
12.2.2026;95;23:30 - 23:45;1,003.3;478.4;56.1;25.4;30.7;83.46;81.5
12.2.2026;96;23:45 - 00:00;522.4;1,293.3;41.4;35.3;6.1;78.52;76.7
13.2.2026;1;00:00 - 00:15;18.8;22.9;4.8;0.6;4.2;91.13;5.4
13.2.2026;2;00:15 - 00:30;17.9;113.0;3.1;6.2;-3.1;87.87;9.3
13.2.2026;3;00:30 - 00:45;27.6;30.7;10.9;6.3;4.6;87.68;17.2
13.2.2026;4;00:45 - 01:00;33.2;41.7;9.0;11.0;-2.0;85.12;20.0
13.2.2026;5;01:00 - 01:15;65.4;20.3;1.5;2.0;-0.5;87.47;3.5
13.2.2026;6;01:15 - 01:30;26.9;46.5;0.0;15.6;-15.6;84.14;15.6
13.2.2026;7;01:30 - 01:45;33.7;31.5;4.8;10.6;-5.8;84.73;15.4
13.2.2026;8;01:45 - 02:00;26.3;64.5;2.9;21.6;-18.7;86.21;24.5
13.2.2026;9;02:00 - 02:15;38.5;47.8;8.0;12.2;-4.2;84.89;20.2
13.2.2026;10;02:15 - 02:30;50.0;52.4;5.1;15.6;-10.5;86.00;20.7
13.2.2026;11;02:30 - 02:45;22.8;46.7;6.0;6.1;-0.1;86.48;12.1
13.2.2026;12;02:45 - 03:00;57.2;41.8;0.2;5.0;-4.8;86.54;5.2
13.2.2026;13;03:00 - 03:15;23.6;53.6;8.0;1.2;6.8;85.32;9.2
13.2.2026;14;03:15 - 03:30;11.6;28.7;0.0;3.3;-3.3;85.90;3.3
13.2.2026;15;03:30 - 03:45;35.1;50.7;1.5;5.3;-3.8;87.64;6.8
13.2.2026;16;03:45 - 04:00;29.6;59.7;0.0;3.3;-3.3;86.24;3.3
13.2.2026;17;04:00 - 04:15;48.7;68.4;0.0;10.2;-10.2;85.11;10.2
13.2.2026;18;04:15 - 04:30;57.3;63.7;0.0;7.2;-7.2;85.75;7.2
13.2.2026;19;04:30 - 04:45;36.7;31.9;3.3;2.7;0.6;85.56;6.0
13.2.2026;20;04:45 - 05:00;77.7;130.9;24.1;9.3;14.8;87.63;33.4
13.2.2026;21;05:00 - 05:15;64.4;103.8;2.0;22.4;-20.4;80.71;24.4
13.2.2026;22;05:15 - 05:30;56.4;84.0;3.8;18.2;-14.4;83.00;22.0
13.2.2026;23;05:30 - 05:45;136.4;61.8;6.5;8.4;-1.9;84.89;14.9
13.2.2026;24;05:45 - 06:00;228.0;55.0;12.1;9.9;2.2;88.84;22.0
13.2.2026;25;06:00 - 06:15;114.8;82.7;2.8;36.2;-33.4;80.42;39.0
13.2.2026;26;06:15 - 06:30;181.7;653.2;6.1;26.9;-20.8;84.30;33.0
13.2.2026;27;06:30 - 06:45;89.9;550.7;12.7;21.6;-8.9;96.77;34.3
13.2.2026;28;06:45 - 07:00;390.9;739.7;4.3;20.7;-16.4;104.43;25.0
13.2.2026;29;07:00 - 07:15;2,094.9;1,918.0;17.0;16.8;0.2;109.50;33.8
13.2.2026;30;07:15 - 07:30;5,539.4;5,752.9;14.2;30.9;-16.7;117.91;45.1
13.2.2026;31;07:30 - 07:45;3,309.1;3,986.1;22.6;29.8;-7.2;121.20;52.4
13.2.2026;32;07:45 - 08:00;7,293.5;7,456.8;25.9;41.2;-15.3;127.08;67.1
13.2.2026;33;08:00 - 08:15;6,527.9;3,019.0;17.3;29.0;-11.7;120.43;46.3
13.2.2026;34;08:15 - 08:30;3,654.2;605.0;24.5;56.2;-31.7;123.67;80.7
13.2.2026;35;08:30 - 08:45;4,611.4;4,057.8;28.7;79.2;-50.5;121.51;107.9
13.2.2026;36;08:45 - 09:00;1,172.3;2,924.9;38.7;118.8;-80.1;119.52;157.5
13.2.2026;37;09:00 - 09:15;3,136.2;2,794.2;27.0;42.2;-15.2;125.33;69.2
13.2.2026;38;09:15 - 09:30;6,989.4;666.2;47.6;75.7;-28.1;120.80;123.3
13.2.2026;39;09:30 - 09:45;3,080.5;5,811.5;13.3;63.3;-50.0;112.64;76.6
13.2.2026;40;09:45 - 10:00;3,551.1;3,230.6;85.9;159.4;-73.5;78.65;245.3
13.2.2026;41;10:00 - 10:15;1,024.8;537.0;60.7;74.7;-14.0;79.09;135.4
13.2.2026;42;10:15 - 10:30;3,026.5;716.9;74.5;116.2;-41.7;83.06;190.7
13.2.2026;43;10:30 - 10:45;6,492.1;679.4;96.0;163.2;-67.2;75.95;259.2
13.2.2026;44;10:45 - 11:00;9,886.5;917.1;112.5;205.9;-93.4;76.20;318.4
13.2.2026;45;11:00 - 11:15;5,867.1;4,965.2;59.8;105.6;-45.8;81.01;165.4
13.2.2026;46;11:15 - 11:30;2,078.2;622.1;75.8;133.5;-57.7;76.98;209.3
13.2.2026;47;11:30 - 11:45;2,216.5;3,853.8;87.0;154.2;-67.2;56.92;241.2
13.2.2026;48;11:45 - 12:00;24,883.0;765.2;35.8;98.1;-62.3;88.32;133.9
13.2.2026;49;12:00 - 12:15;2,836.4;3,355.6;72.1;140.6;-68.5;83.18;212.7
13.2.2026;50;12:15 - 12:30;553.1;761.3;91.1;119.9;-28.8;47.78;211.0
13.2.2026;51;12:30 - 12:45;696.6;696.5;67.3;121.1;-53.8;59.71;188.4
13.2.2026;52;12:45 - 13:00;7,658.2;4,303.9;28.9;156.4;-127.5;88.92;185.3
13.2.2026;53;13:00 - 13:15;806.6;3,665.2;142.6;139.1;3.5;50.08;281.7
13.2.2026;54;13:15 - 13:30;7,589.1;2,880.6;116.1;130.1;-14.0;45.28;246.2
13.2.2026;55;13:30 - 13:45;8,741.1;2,803.0;63.2;170.4;-107.2;80.73;233.6
13.2.2026;56;13:45 - 14:00;11,609.3;8,545.9;49.8;149.3;-99.5;95.65;199.1
13.2.2026;57;14:00 - 14:15;11,315.6;3,406.2;78.2;189.9;-111.7;96.54;268.1
13.2.2026;58;14:15 - 14:30;2,855.2;1,255.2;112.8;197.0;-84.2;60.34;309.8
13.2.2026;59;14:30 - 14:45;811.7;1,163.3;119.1;198.9;-79.8;68.02;318.0
13.2.2026;60;14:45 - 15:00;3,750.4;971.5;164.4;225.8;-61.4;77.53;390.2
13.2.2026;61;15:00 - 15:15;8,344.3;3,618.7;121.4;218.6;-97.2;73.01;340.0
13.2.2026;62;15:15 - 15:30;2,481.9;835.5;26.2;121.9;-95.7;118.94;148.1
13.2.2026;63;15:30 - 15:45;802.9;492.8;56.8;132.8;-76.0;121.31;189.6
13.2.2026;64;15:45 - 16:00;1,350.2;1,234.6;93.6;151.4;-57.8;116.70;245.0
13.2.2026;65;16:00 - 16:15;484.0;874.6;77.9;105.1;-27.2;94.66;183.0
13.2.2026;66;16:15 - 16:30;6,003.5;1,391.8;23.6;83.0;-59.4;123.82;106.6
13.2.2026;67;16:30 - 16:45;558.6;909.4;20.6;60.6;-40.0;123.53;81.2
13.2.2026;68;16:45 - 17:00;98.7;804.9;38.5;53.7;-15.2;123.23;92.2
13.2.2026;69;17:00 - 17:15;406.4;700.0;30.9;22.3;8.6;104.53;53.2
13.2.2026;70;17:15 - 17:30;3,698.8;4,300.6;16.3;22.9;-6.6;121.47;39.2
13.2.2026;71;17:30 - 17:45;183.6;4,129.3;28.4;47.8;-19.4;127.27;76.2
13.2.2026;72;17:45 - 18:00;294.9;621.5;4.0;13.7;-9.7;129.54;17.7
13.2.2026;73;18:00 - 18:15;1,146.5;3,120.8;42.6;28.4;14.2;126.16;71.0
13.2.2026;74;18:15 - 18:30;3,774.5;1,008.8;34.0;29.0;5.0;125.08;63.0
13.2.2026;75;18:30 - 18:45;13,966.1;511.7;14.8;68.3;-53.5;133.99;83.1
13.2.2026;76;18:45 - 19:00;4,201.2;5,470.1;14.3;65.1;-50.8;125.08;79.4
13.2.2026;77;19:00 - 19:15;7,291.4;7,612.5;7.3;32.9;-25.6;135.70;40.2
13.2.2026;78;19:15 - 19:30;5,720.9;9,691.0;21.7;16.9;4.8;127.77;38.6
13.2.2026;79;19:30 - 19:45;3,454.4;9,261.0;17.3;14.5;2.8;122.21;31.8
13.2.2026;80;19:45 - 20:00;9,219.1;6,529.5;36.2;52.0;-15.8;116.38;88.2
13.2.2026;81;20:00 - 20:15;1,798.9;4,950.1;15.4;14.2;1.2;129.14;29.6
13.2.2026;82;20:15 - 20:30;9,176.1;2,838.6;4.1;12.0;-7.9;130.95;16.1
13.2.2026;83;20:30 - 20:45;519.2;19,812.7;11.5;19.3;-7.8;126.39;30.8
13.2.2026;84;20:45 - 21:00;9,986.2;29,180.9;26.6;57.5;-30.9;109.61;84.1
13.2.2026;85;21:00 - 21:15;14,953.5;3,790.1;45.4;41.6;3.8;128.10;87.0
13.2.2026;86;21:15 - 21:30;6,358.9;3,967.3;32.7;52.9;-20.2;122.34;85.6
13.2.2026;87;21:30 - 21:45;21,032.8;632.7;58.9;78.5;-19.6;108.02;137.4
13.2.2026;88;21:45 - 22:00;12,011.6;352.4;49.3;71.0;-21.7;101.45;120.3
13.2.2026;89;22:00 - 22:15;10,810.0;4,718.8;38.3;9.4;28.9;111.48;47.7
13.2.2026;90;22:15 - 22:30;8,587.6;2,716.9;41.2;31.6;9.6;110.44;72.8
13.2.2026;91;22:30 - 22:45;1,103.2;575.7;27.7;12.3;15.4;101.76;40.0
13.2.2026;92;22:45 - 23:00;710.0;286.1;51.3;24.5;26.8;96.58;75.8
13.2.2026;93;23:00 - 23:15;677.9;622.0;40.1;33.1;7.0;106.70;73.2
13.2.2026;94;23:15 - 23:30;525.3;313.2;20.3;18.1;2.2;98.39;38.4
13.2.2026;95;23:30 - 23:45;581.3;473.1;44.7;25.6;19.1;96.41;70.3
13.2.2026;96;23:45 - 00:00;784.8;463.3;50.6;36.5;14.1;92.27;87.1
14.2.2026;1;00:00 - 00:15;203.8;103.0;1.9;5.2;-3.3;97.19;7.1
14.2.2026;2;00:15 - 00:30;169.3;86.7;22.5;7.4;15.1;93.33;29.9
14.2.2026;3;00:30 - 00:45;136.4;103.0;9.5;11.7;-2.2;92.36;21.2
14.2.2026;4;00:45 - 01:00;140.6;96.1;15.5;14.7;0.8;92.80;30.2
14.2.2026;5;01:00 - 01:15;43.0;58.6;0.1;5.2;-5.1;96.36;5.3
14.2.2026;6;01:15 - 01:30;202.6;61.2;26.1;5.1;21.0;90.83;31.2
14.2.2026;7;01:30 - 01:45;118.0;40.9;24.9;4.3;20.6;89.95;29.2
14.2.2026;8;01:45 - 02:00;166.6;30.2;19.8;4.3;15.5;87.10;24.1
14.2.2026;9;02:00 - 02:15;167.0;28.8;7.6;7.9;-0.3;89.42;15.5
14.2.2026;10;02:15 - 02:30;135.3;32.4;5.6;8.7;-3.1;88.63;14.3
14.2.2026;11;02:30 - 02:45;116.1;84.1;8.9;9.7;-0.8;88.78;18.6
14.2.2026;12;02:45 - 03:00;261.1;54.4;2.1;7.7;-5.6;92.77;9.8
14.2.2026;13;03:00 - 03:15;131.4;71.6;3.2;10.7;-7.5;88.18;13.9
14.2.2026;14;03:15 - 03:30;94.4;110.3;5.2;7.7;-2.5;88.40;12.9
14.2.2026;15;03:30 - 03:45;162.1;88.8;3.7;7.8;-4.1;87.67;11.5
14.2.2026;16;03:45 - 04:00;293.7;101.1;8.2;11.7;-3.5;89.91;19.9
14.2.2026;17;04:00 - 04:15;127.7;126.7;17.9;12.1;5.8;88.44;30.0
14.2.2026;18;04:15 - 04:30;228.6;93.1;3.4;2.9;0.5;88.88;6.3
14.2.2026;19;04:30 - 04:45;151.9;91.9;4.9;4.3;0.6;88.70;9.2
14.2.2026;20;04:45 - 05:00;116.9;130.5;10.4;14.8;-4.4;87.71;25.2
14.2.2026;21;05:00 - 05:15;431.7;496.1;30.2;19.8;10.4;89.83;50.0
14.2.2026;22;05:15 - 05:30;167.6;138.9;20.7;10.4;10.3;86.85;31.1
14.2.2026;23;05:30 - 05:45;216.6;230.3;19.6;18.9;0.7;86.50;38.5
14.2.2026;24;05:45 - 06:00;327.2;692.0;25.9;32.5;-6.6;88.17;58.4
14.2.2026;25;06:00 - 06:15;383.4;153.3;41.5;15.2;26.3;85.20;56.7
14.2.2026;26;06:15 - 06:30;548.0;488.9;23.8;15.2;8.6;87.97;39.0
14.2.2026;27;06:30 - 06:45;542.4;507.7;24.3;30.3;-6.0;89.84;54.6
14.2.2026;28;06:45 - 07:00;558.2;519.7;36.4;33.9;2.5;90.22;70.3
14.2.2026;29;07:00 - 07:15;1,590.0;126.8;16.6;13.1;3.5;91.57;29.7
14.2.2026;30;07:15 - 07:30;1,676.5;349.1;29.7;22.7;7.0;90.86;52.4
14.2.2026;31;07:30 - 07:45;2,806.6;685.8;34.6;18.4;16.2;91.93;53.0
14.2.2026;32;07:45 - 08:00;5,026.0;4,673.0;34.2;11.5;22.7;92.60;45.7
14.2.2026;33;08:00 - 08:15;8,040.9;7,790.0;38.0;46.9;-8.9;91.78;84.9
14.2.2026;34;08:15 - 08:30;2,075.2;3,652.7;31.0;33.5;-2.5;95.08;64.5
14.2.2026;35;08:30 - 08:45;4,669.7;8,450.2;44.8;17.4;27.4;95.09;62.2
14.2.2026;36;08:45 - 09:00;2,658.4;9,357.0;53.4;35.9;17.5;95.64;89.3
14.2.2026;37;09:00 - 09:15;4,698.8;4,207.6;43.4;30.1;13.3;100.73;73.5
14.2.2026;38;09:15 - 09:30;8,804.9;6,934.6;51.1;29.0;22.1;100.96;80.1
14.2.2026;39;09:30 - 09:45;13,674.8;3,277.8;59.3;30.6;28.7;100.86;89.9
14.2.2026;40;09:45 - 10:00;2,613.4;13,012.0;91.1;55.6;35.5;102.37;146.7
14.2.2026;41;10:00 - 10:15;4,740.8;494.7;41.0;31.5;9.5;105.26;72.5
14.2.2026;42;10:15 - 10:30;10,046.4;1,548.7;38.9;53.4;-14.5;102.89;92.3
14.2.2026;43;10:30 - 10:45;1,084.8;5,103.9;34.4;55.1;-20.7;103.83;89.5
14.2.2026;44;10:45 - 11:00;14,693.9;1,072.9;47.3;69.0;-21.7;98.47;116.3
14.2.2026;45;11:00 - 11:15;2,203.4;5,067.1;53.0;48.3;4.7;99.30;101.3
14.2.2026;46;11:15 - 11:30;2,086.2;2,295.6;33.7;35.5;-1.8;99.84;69.2
14.2.2026;47;11:30 - 11:45;1,651.0;9,830.2;38.6;80.8;-42.2;105.65;119.4
14.2.2026;48;11:45 - 12:00;13,513.1;9,385.9;27.5;46.2;-18.7;104.39;73.7
14.2.2026;49;12:00 - 12:15;4,574.1;9,825.7;42.2;47.3;-5.1;99.98;89.5
14.2.2026;50;12:15 - 12:30;15,217.7;10,521.0;50.3;60.9;-10.6;99.51;111.2
14.2.2026;51;12:30 - 12:45;3,092.9;7,858.0;20.2;34.8;-14.6;100.40;55.0
14.2.2026;52;12:45 - 13:00;4,025.8;7,353.3;31.5;49.7;-18.2;98.41;81.2
14.2.2026;53;13:00 - 13:15;863.0;4,117.0;44.5;52.6;-8.1;91.50;97.1
14.2.2026;54;13:15 - 13:30;5,426.7;739.4;40.2;63.6;-23.4;98.21;103.8
14.2.2026;55;13:30 - 13:45;7,882.6;16,095.5;32.8;74.0;-41.2;100.72;106.8
14.2.2026;56;13:45 - 14:00;4,508.9;5,434.3;20.4;71.4;-51.0;101.98;91.8
14.2.2026;57;14:00 - 14:15;7,304.9;549.2;18.3;43.4;-25.1;105.00;61.7
14.2.2026;58;14:15 - 14:30;4,287.3;5,461.8;50.8;64.3;-13.5;105.63;115.1
14.2.2026;59;14:30 - 14:45;6,331.5;6,623.8;56.6;64.3;-7.7;107.50;120.9
14.2.2026;60;14:45 - 15:00;7,834.6;9,364.4;73.3;74.2;-0.9;109.07;147.5
14.2.2026;61;15:00 - 15:15;7,701.5;8,895.1;41.0;42.5;-1.5;105.93;83.5
14.2.2026;62;15:15 - 15:30;10,701.0;13,720.2;39.0;54.7;-15.7;109.27;93.7
14.2.2026;63;15:30 - 15:45;7,221.3;583.0;17.6;26.8;-9.2;113.82;44.4
14.2.2026;64;15:45 - 16:00;7,263.5;930.1;37.8;30.4;7.4;119.41;68.2
14.2.2026;65;16:00 - 16:15;347.6;767.0;28.7;44.2;-15.5;108.84;72.9
14.2.2026;66;16:15 - 16:30;2,777.3;370.4;24.1;9.9;14.2;116.68;34.0
14.2.2026;67;16:30 - 16:45;11,785.4;523.2;39.7;33.9;5.8;122.92;73.6
14.2.2026;68;16:45 - 17:00;1,168.9;1,076.0;26.2;37.4;-11.2;131.50;63.6
14.2.2026;69;17:00 - 17:15;480.5;1,655.6;50.9;66.1;-15.2;124.64;117.0
14.2.2026;70;17:15 - 17:30;510.3;10,120.7;46.2;48.6;-2.4;130.07;94.8
14.2.2026;71;17:30 - 17:45;417.0;558.5;24.4;36.7;-12.3;131.07;61.1
14.2.2026;72;17:45 - 18:00;297.0;877.1;25.5;46.7;-21.2;131.18;72.2
14.2.2026;73;18:00 - 18:15;444.9;948.5;37.6;39.3;-1.7;133.91;76.9
14.2.2026;74;18:15 - 18:30;11,114.4;8,413.3;30.2;46.7;-16.5;128.97;76.9
