datetime,direction,pred,target,size,pnl,spread,thresh_s,thresh_d,scale_s,scale_d,month,week
2026-02-05 03:45:00,surplus,4.575655998460113,10.218,5.0,-4.792562500000006,0.4300000000000068,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 04:00:00,surplus,3.749501371593524,9.971,4.874351783071582,4.520138731935489,0.8900000000000006,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 04:15:00,surplus,5.152958686586655,9.561,5.0,5.574156249999991,1.4200000000000017,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 04:45:00,surplus,4.9578497284882035,11.457,5.0,11.78665624999999,0.6000000000000085,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 05:00:00,surplus,6.510284234732569,9.441,5.0,72.4509375,0.2600000000000051,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 05:15:00,surplus,6.887970550781101,8.352,5.0,78.8384375,0.6800000000000068,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 05:30:00,surplus,3.950751606772059,3.744,5.0,81.91343750000001,0.7399999999999949,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 05:45:00,surplus,4.548707899976561,1.458,5.0,84.0384375,0.6700000000000017,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 06:15:00,surplus,4.976627326812748,-3.886,5.0,-25.18268749999999,0.060000000000002274,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 09:00:00,surplus,6.2631633315976885,19.79,5.0,57.753125,3.109999999999985,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 09:15:00,surplus,7.816398963872934,27.122,5.0,58.715624999999974,6.219999999999999,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 09:30:00,surplus,8.641099433001372,20.344,5.0,53.503125,5.900000000000006,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 09:45:00,surplus,10.621525856671367,23.165,5.0,46.61562500000001,4.759999999999991,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 10:15:00,surplus,8.033855324400792,4.452,5.0,58.5090625,3.0100000000000193,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 10:30:00,surplus,7.646101035657309,1.199,5.0,50.6465625,3.640000000000015,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 10:45:00,surplus,7.840894659015365,5.286,5.0,40.35906250000002,9.47999999999999,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 11:00:00,surplus,12.044489855850621,-3.195,5.0,25.80031250000001,1.6200000000000045,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 11:15:00,surplus,13.960251037292103,2.194,5.0,16.237812500000004,0.7700000000000102,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 11:30:00,surplus,17.035566471359104,-2.471,5.0,12.250312500000007,1.2199999999999989,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 11:45:00,surplus,18.07398587102979,0.748,5.0,12.175312500000004,1.3199999999999932,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 12:30:00,surplus,14.160554871730962,6.306,5.0,27.847500000000007,0.6899999999999977,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 12:45:00,surplus,11.701322109598019,3.108,5.0,26.747500000000013,0.7599999999999909,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 13:00:00,surplus,7.920300215828327,-0.795,5.0,10.528062499999997,3.6500000000000057,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 13:15:00,surplus,8.003686728042002,2.077,5.0,19.4905625,3.6000000000000085,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 13:30:00,surplus,8.228965231263356,5.941,5.0,18.603062500000007,3.1599999999999966,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 13:45:00,surplus,7.705298989301319,6.154,5.0,19.590562499999997,3.1200000000000045,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 14:00:00,surplus,6.9139676363296045,12.974,5.0,13.725124999999991,3.8599999999999994,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 14:45:00,surplus,8.24616625066039,11.364,5.0,37.175124999999994,4.240000000000009,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 15:00:00,surplus,10.144642562089832,13.335,5.0,-11.01637499999999,2.4099999999999966,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 16:00:00,surplus,8.594919844968327,12.252,5.0,-1.7465624999999996,0.5400000000000063,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 16:15:00,surplus,9.285721668965703,8.856,5.0,10.565937500000011,0.8900000000000006,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 16:30:00,surplus,9.603672541324856,9.981,5.0,13.140937500000014,4.539999999999992,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 16:45:00,surplus,10.447537663432145,7.901,5.0,23.30343750000001,2.9199999999999875,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 17:00:00,surplus,7.65486736267892,11.535,5.0,36.30906249999999,2.640000000000015,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 17:15:00,surplus,6.992564498269887,0.614,5.0,38.646562499999995,1.8599999999999852,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 17:45:00,surplus,6.16461871140504,1.991,5.0,50.18406249999998,1.3100000000000023,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 18:00:00,surplus,3.7329476561400283,0.139,5.0,-15.566250000000004,1.2800000000000011,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 18:30:00,surplus,3.1453738032041927,-1.982,4.718060704806289,-14.865429765668425,0.5700000000000216,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 19:00:00,surplus,3.4975321723454327,-0.461,5.0,-27.72343750000001,1.5699999999999932,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 19:15:00,surplus,4.682849198794016,-3.755,5.0,-28.323437499999997,1.4299999999999784,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 19:30:00,surplus,3.907425677458734,-3.215,5.0,-32.44843750000001,0.8799999999999955,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 19:45:00,surplus,3.429442730540729,-2.641,5.0,-35.598437500000024,1.5600000000000023,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 20:30:00,surplus,4.089965401130938,-1.705,5.0,-12.148124999999972,3.579999999999984,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 20:45:00,surplus,4.040758450922003,4.474,5.0,-20.160624999999985,0.6700000000000017,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 22:45:00,surplus,3.4123735902133823,2.583,5.0,-6.028125000000006,1.210000000000008,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-05 23:45:00,surplus,3.762956711243766,23.955,5.0,-4.303749999999997,0.19999999999998863,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-06 00:45:00,deficit,-3.0304009563812224,2.72,3.9395212432955895,-13.27101596827431,0.4000000000000057,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-06 01:00:00,deficit,-3.7393841077368264,10.373,4.861199340057874,-26.363499320968863,1.6200000000000045,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-06 01:30:00,deficit,-3.347923634554796,11.029,4.352300724921235,-16.498483972995167,0.8900000000000006,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-06 02:00:00,deficit,-4.391505484182477,8.239,5.0,-22.467500000000005,1.1299999999999955,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-06 10:45:00,surplus,3.168162318246438,11.236,4.118611013720369,3.217278734686482,1.0100000000000193,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-06 16:45:00,surplus,3.126285721105191,3.138,4.064171437436748,18.024066902530784,0.8400000000000034,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 06:00:00,surplus,5.433893820152295,5.082,5.0,-5.91906250000001,0.5,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 06:15:00,surplus,5.613035757456789,1.808,5.0,-1.3190625000000011,0.4099999999999966,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 06:30:00,surplus,5.8163499103918594,-0.898,5.0,2.4184374999999925,1.1600000000000108,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 06:45:00,surplus,5.5765327515325245,-2.919,5.0,9.355937499999989,0.4700000000000131,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 07:00:00,surplus,5.076038540937394,-0.369,5.0,-21.227999999999998,1.0799999999999983,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 07:15:00,surplus,4.4545556232581305,-1.479,5.0,-16.365499999999997,0.5,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 08:00:00,surplus,3.2952367880648126,-4.12,4.283807824484256,14.426231551129899,1.2099999999999937,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 08:15:00,surplus,3.7020376727292583,-0.823,4.812648974548036,18.637554656003,0.8299999999999983,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 09:15:00,surplus,3.255940421752387,12.819,4.232722548278104,35.12974533459339,1.1400000000000006,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 10:00:00,surplus,4.840427321832782,14.954,5.0,37.0734375,2.0799999999999983,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 12:45:00,surplus,4.808398554970476,1.271,5.0,-15.960937499999996,2.5900000000000034,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 13:00:00,surplus,3.9504706071035534,3.389,5.0,36.74843750000001,2.3999999999999915,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 13:15:00,surplus,3.664618343974763,3.263,4.764003847167192,37.026731150904766,1.9399999999999977,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 13:30:00,surplus,4.546584006553446,6.706,5.0,37.360937500000006,3.8900000000000006,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 13:45:00,surplus,3.419779051166815,7.293,4.445712766516859,30.507314574982413,1.9200000000000017,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 14:00:00,surplus,4.258200970546441,19.527,5.0,23.73903125,2.1400000000000006,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 14:15:00,surplus,5.692000372529456,18.949,5.0,23.001531249999996,1.6200000000000045,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 14:30:00,surplus,4.555140583182658,13.578,5.0,33.139031249999995,2.0600000000000023,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 14:45:00,surplus,4.1423771826611775,14.691,5.0,36.276531250000005,3.1199999999999903,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 15:00:00,surplus,5.314422011224873,-0.307,5.0,-29.5778125,1.5600000000000023,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 16:15:00,surplus,4.2073898981823765,-0.505,5.0,34.64790624999999,0.09000000000000341,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 16:30:00,surplus,4.8392728600956305,8.157,5.0,35.74790625,1.4399999999999977,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 17:00:00,surplus,7.976853011144377,13.832,5.0,20.557499999999997,3.4200000000000017,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 17:15:00,surplus,4.854567178355565,6.657,5.0,26.57,0.12000000000000455,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 17:30:00,surplus,3.8475464257364367,3.062,5.0,33.870000000000005,0.9300000000000068,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 18:30:00,surplus,4.382323606948885,-4.539,5.0,-9.549249999999994,1.0900000000000034,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 18:45:00,surplus,4.283755269392126,3.459,5.0,-7.899250000000002,0.7800000000000011,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 19:30:00,surplus,3.9608462637905837,-6.19,5.0,-4.3753437500000025,3.1899999999999977,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 19:45:00,surplus,4.656852500476061,16.478,5.0,-11.712843750000008,8.75,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-07 20:45:00,surplus,3.198281786834784,6.938,4.797422680252176,16.232079638633245,2.489999999999995,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 02:45:00,surplus,3.446825398021392,7.506,4.480873017427809,15.269975079703215,0.7099999999999937,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 03:15:00,surplus,3.122711661933279,4.18,4.059525160513263,8.423514708065017,0.3300000000000125,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 03:45:00,surplus,3.220826356551491,6.083,4.187074263516939,12.739173446750288,1.1200000000000045,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 04:00:00,surplus,3.5004009803374685,12.544,4.550521274438709,15.393844656266841,1.240000000000009,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 04:15:00,surplus,4.396966602270336,9.437,5.0,15.351874999999993,0.1599999999999966,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 04:30:00,surplus,3.1499457515321847,11.605,4.09492947699184,12.74700359569097,0.5,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 05:15:00,surplus,3.4871875595310815,4.137,4.533343827390406,5.6125629922985425,1.0499999999999972,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 06:00:00,surplus,4.155834147575757,13.694,5.0,35.62687500000001,0.6700000000000017,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 06:15:00,surplus,4.683219439788794,9.525,5.0,37.101875,0.7999999999999972,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 06:30:00,surplus,4.70843500581879,4.184,5.0,36.901875000000004,0.8400000000000034,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 06:45:00,surplus,5.3444832306570795,6.807,5.0,38.201875000000015,0.8099999999999881,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 07:00:00,surplus,5.7746554404522366,7.616,5.0,16.894062499999993,0.519999999999996,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 07:15:00,surplus,7.636737220036832,12.61,5.0,20.644062499999993,1.2399999999999949,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 07:45:00,surplus,6.193601373271912,6.221,5.0,23.281562499999993,0.8699999999999903,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 08:00:00,surplus,3.8707006748335706,-3.152,5.0,5.287249999999997,0.480000000000004,3.0,3.0,1.3,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 08:30:00,surplus,3.688434828532194,-3.994,5.0,8.812250000000006,1.5799999999999983,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 08:45:00,surplus,3.4518269077393016,0.622,5.0,8.774750000000004,1.6499999999999915,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 10:00:00,surplus,6.092802541854348,20.386,5.0,34.707187499999996,1.4899999999999949,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 10:15:00,surplus,5.649827014432039,19.117,5.0,27.78218749999999,0.7800000000000011,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 10:30:00,surplus,5.002627244578281,25.776,5.0,27.094687499999992,0.21999999999999886,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 10:45:00,surplus,7.136369625397843,33.453,5.0,19.29468749999998,1.9000000000000057,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 11:00:00,surplus,5.092510488956484,36.182,5.0,11.209375000000001,1.0600000000000023,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 11:15:00,surplus,6.352609132084077,37.508,5.0,2.4093749999999936,1.1700000000000017,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 11:30:00,surplus,7.1974270796635755,34.099,5.0,-4.178125000000001,0.8199999999999932,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 12:30:00,surplus,3.451339647712962,21.699,5.0,-3.315562500000002,1.2900000000000063,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
2026-02-08 12:45:00,surplus,5.705086874523372,12.449,5.0,-9.140562499999998,0.7800000000000011,3.0,3.0,1.5,1.3,2026-02,2026-02-02/2026-02-08
