datetime,direction,pred,target,size,pnl,spread,limit_price,thresh_s,thresh_d,scale_s,scale_d,month,week
2026-02-18 07:15:00,surplus,6.1097929664036466,3.299,3.0548964832018233,52.4542909958471,8.030000000000001,190.16,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 08:45:00,surplus,16.476027521415542,30.426,5.0,91.16,2.3700000000000045,153.85,5.0,3.0,0.5,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 09:00:00,surplus,8.513819176985345,22.694,5.0,68.78378124999999,2.5999999999999943,157.2,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 09:30:00,surplus,10.021180056187173,8.942,5.0,30.80878125,1.789999999999992,126.82,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 09:45:00,surplus,15.117938102403754,8.275,5.0,20.108781250000014,1.0600000000000023,118.26,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 10:15:00,surplus,16.043492576732806,3.316,5.0,49.01040625,0.9400000000000119,109.54,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 10:30:00,surplus,19.692782103726355,9.852,5.0,36.910406249999994,1.5499999999999972,99.86,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 10:45:00,surplus,21.27774981270616,0.387,5.0,37.21040624999999,1.0999999999999943,100.1,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 11:00:00,surplus,18.75093042466426,0.075,5.0,2.694062499999994,2.089999999999989,107.24,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 11:45:00,surplus,18.301942253149665,-16.07,5.0,-13.5434375,1.1200000000000045,94.25,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 12:45:00,surplus,9.72452270075342,-26.3,5.0,-43.176249999999996,7.670000000000002,87.9,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 13:00:00,surplus,5.474729594226026,-16.248,3.8323107159582177,-32.43931261348758,0.7900000000000063,88.09,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 13:15:00,surplus,4.539815996846467,-10.903,3.1778711977925265,-27.686209726018085,1.289999999999992,87.1,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 14:00:00,surplus,4.811595544043113,5.106,3.368116880830179,21.19071786304812,0.480000000000004,79.19,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 14:15:00,surplus,5.919917404574246,9.027,4.143942183201972,29.169468023945136,0.6300000000000097,82.18,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 15:15:00,surplus,5.198909838540661,15.802,3.6392368869784626,19.929143550010362,0.0799999999999983,92.99,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 16:00:00,surplus,6.396245628765034,16.852,4.477371940135524,-2.2615485505370825,2.3599999999999994,111.25,4.0,3.0,0.7,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 22:45:00,surplus,4.522949975743264,3.957,4.070654978168937,-21.501352244249997,4.829999999999998,100.48,3.0,3.0,0.8999999999999999,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 23:00:00,surplus,4.854096327290596,10.846,4.368686694561536,12.491140127133233,8.840000000000003,97.14,3.0,3.0,0.8999999999999999,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 23:15:00,surplus,3.2273824975856518,10.08,2.904644247827086,8.893276371758036,7.200000000000003,97.95,3.0,3.0,0.8999999999999999,1.0,2026-02,2026-02-16/2026-02-22
2026-02-18 23:30:00,surplus,5.5304257477792245,8.101,4.977383173001302,7.089006875502284,4.109999999999999,91.4,3.0,3.0,0.8999999999999999,1.0,2026-02,2026-02-16/2026-02-22
2026-02-19 05:00:00,surplus,3.128884350685649,11.227,3.128884350685649,-8.139264639074531,0.7000000000000028,78.7,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 05:30:00,surplus,7.271963930636013,11.474,5.0,-12.556656249999989,0.6099999999999994,79.06,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 05:45:00,surplus,8.100074584661296,8.442,5.0,-6.381656249999992,4.239999999999995,84.0,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 06:00:00,surplus,7.85275197189469,15.653,5.0,-14.1796875,3.6099999999999994,94.75,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 06:15:00,surplus,3.694628017464206,16.548,3.694628017464206,6.25893077583546,0.5500000000000114,112.87,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 09:45:00,surplus,5.583188388152049,-5.886,5.0,-8.48374999999999,4.63000000000001,117.4,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 11:00:00,surplus,4.528809699709719,-1.599,4.528809699709719,-18.36630468656655,2.4000000000000057,114.78,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 12:30:00,deficit,-3.7202709194727217,-1.503,4.8363521953145385,-36.48967276962379,2.480000000000004,107.08,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 13:00:00,deficit,-5.290592912062444,-11.612,5.0,43.003437499999976,0.7199999999999989,110.7,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 13:15:00,deficit,-4.865804427620607,-12.872,5.0,45.11593749999997,2.059999999999988,109.01,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 13:30:00,deficit,-4.722064255043743,-23.891,5.0,52.040937499999984,1.7199999999999989,103.47,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 14:00:00,deficit,-5.424019903841891,2.024,5.0,-6.438468750000013,1.6799999999999926,113.54,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 14:15:00,deficit,-3.956847751506844,4.84,5.0,-8.025968750000008,0.3199999999999932,114.81,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 14:45:00,deficit,-3.7271258899155124,5.353,4.845263656890166,-7.511097438013289,2.4299999999999926,114.59,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-19 15:45:00,deficit,-3.0281867774077305,1.58,3.9366428106300497,-46.45853616982621,2.9599999999999795,142.08,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 02:15:00,surplus,4.503211073708006,8.213,5.0,-5.519625000000001,1.6400000000000006,89.36,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 03:00:00,surplus,4.19571962007459,-4.953,5.0,-28.16596875,6.359999999999999,85.94,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 03:15:00,surplus,3.0012415448398526,-4.568,3.9016140082918085,-18.749962054560392,2.239999999999995,89.25,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 06:00:00,surplus,8.63595879657724,12.343,5.0,-6.151250000000008,1.5699999999999932,87.21,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 06:45:00,surplus,7.276335100474639,-0.326,5.0,38.29875,2.6599999999999966,122.77,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 10:30:00,surplus,3.1819675771556755,-3.429,4.1365578503023785,9.18980277371833,0.5799999999999983,83.52,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 10:45:00,surplus,3.6401448792207525,5.954,4.732188342986978,9.199876933778132,0.789999999999992,82.41,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-20 11:30:00,surplus,5.483651055711621,36.885,5.0,79.18843749999999,8.299999999999997,62.4,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 02:30:00,deficit,-3.2542206883168765,-12.029,4.230486894811939,34.36503826285016,6.68,43.31,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 05:30:00,deficit,-5.810383862656047,-22.716,5.0,44.56062500000001,3.729999999999997,56.1,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 06:15:00,deficit,-8.3605789476766,-2.017,5.0,21.055624999999996,1.7999999999999972,79.9,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 06:45:00,deficit,-9.108086847013912,-11.229,5.0,14.268125000000005,4.420000000000002,85.33,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 08:15:00,deficit,-7.78045445976939,-9.29,5.0,22.074437500000013,3.1899999999999977,96.77,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 08:45:00,deficit,-7.56646050601331,-0.827,5.0,9.799437500000003,5.719999999999999,106.59,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 09:45:00,deficit,-13.408364137291915,-4.837,5.0,28.64934374999999,5.489999999999995,91.73,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 10:30:00,deficit,-12.76460795281683,-3.644,5.0,-14.368156249999995,1.4399999999999977,101.2,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 11:15:00,deficit,-7.588642037165889,2.271,5.0,-24.825937500000013,1.4499999999999886,92.54,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 11:30:00,deficit,-6.351279147571446,2.571,5.0,-10.963437500000008,3.3400000000000034,81.45,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 11:45:00,deficit,-7.719679919760211,0.765,5.0,-3.5384375000000112,3.509999999999991,75.51,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 12:45:00,deficit,-3.4937424980908003,-2.224,4.54186524751804,7.037932454264981,2.1700000000000017,76.85,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 15:00:00,deficit,-3.8115990183511013,-8.39,4.955078723856432,26.41273744509648,2.7700000000000102,86.52,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 17:00:00,deficit,-3.9960481952683327,-1.616,5.0,14.119718750000008,2.3100000000000023,111.46,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 17:45:00,deficit,-3.1789906114897604,-2.601,4.132687794936689,1.1837825895608967,1.4000000000000057,121.61,3.0,3.0,1.0,1.3,2026-02,2026-02-16/2026-02-22
2026-02-21 18:15:00,deficit,-5.178285261668718,-15.245,5.0,10.645624999999992,2.799999999999997,117.34,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-21 18:45:00,deficit,-5.626308143882741,-4.88,5.0,10.045625000000005,5.160000000000011,117.82,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-21 19:45:00,deficit,-6.925019426882063,-2.524,5.0,19.669187499999996,4.1299999999999955,106.14,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-21 21:00:00,deficit,-5.573376317309407,-2.11,5.0,-30.208312500000005,3.0400000000000063,120.72,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-21 21:30:00,deficit,-3.2586774825014144,-5.828,4.888016223752121,6.664015818449658,0.980000000000004,91.1,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-21 22:00:00,deficit,-4.265451653195764,-5.711,5.0,1.328750000000003,8.040000000000006,100.38,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-21 23:00:00,deficit,-5.061033373515035,-10.607,5.0,-6.931031250000004,2.700000000000003,94.56,3.0,3.0,1.0,1.5,2026-02,2026-02-16/2026-02-22
2026-02-22 05:00:00,deficit,-3.280798717246333,-3.41,4.265038332420233,9.737029199936241,4.579999999999998,58.06,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 05:15:00,deficit,-4.331024271742638,-2.288,5.0,-5.372562499999987,6.820000000000007,71.49,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 05:30:00,deficit,-4.880627335760432,-3.512,5.0,-6.710062499999996,5.769999999999996,72.56,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 05:45:00,deficit,-5.160995197331226,1.793,5.0,-12.3100625,3.2299999999999898,77.04,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 06:00:00,deficit,-5.918746519948978,-8.875,5.0,16.236249999999988,2.450000000000003,61.64,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 06:15:00,deficit,-5.378383230304416,-8.827,5.0,24.88624999999999,8.36,54.72,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 06:45:00,deficit,-4.800291278161603,-5.66,5.0,15.161249999999988,4.969999999999999,62.5,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 07:00:00,deficit,-5.7991902352569245,-13.739,5.0,1.4028437500000024,3.690000000000012,70.71,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 07:45:00,deficit,-3.0595710087951447,5.773,3.977442311433688,4.755305732477884,4.049999999999997,67.05,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 08:15:00,deficit,-3.511654025174296,4.652,4.565150232726585,-6.389327201346215,4.079999999999998,51.22,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 09:45:00,deficit,-3.0038267063287547,1.32,3.9049747182273813,-16.93856002307093,6.739999999999995,57.83,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 10:00:00,deficit,-4.026286610696892,8.426,5.0,-67.1025,9.849999999999994,65.11,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 11:00:00,surplus,6.521132051774813,7.686,5.0,6.489750000000001,2.3599999999999994,47.57,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 11:30:00,surplus,5.944515812882717,1.867,5.0,-5.260249999999997,1.9500000000000028,38.17,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 11:45:00,surplus,5.430818788964276,3.104,5.0,-7.472750000000001,0.6799999999999997,36.4,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 12:30:00,surplus,5.8957781564365455,-5.791,5.0,-56.820625,4.350000000000001,31.32,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 12:45:00,surplus,4.757112184174942,-1.014,5.0,-61.358125,1.5600000000000023,27.69,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 13:30:00,surplus,6.8476355130459305,-2.519,5.0,-17.2603125,2.84,24.85,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-22 13:45:00,surplus,5.879791025744275,-6.833,5.0,-12.472812500000003,2.9800000000000004,28.68,3.0,3.0,1.3,1.3,2026-02,2026-02-16/2026-02-22
2026-02-24 08:45:00,surplus,3.3790436835661954,2.878,4.392756788636055,23.04385301858617,1.3800000000000239,132.3,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 11:30:00,surplus,6.492233308592987,-3.51,5.0,-47.126562500000006,1.6899999999999977,80.7,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 11:45:00,surplus,9.043226169625843,-15.167,5.0,-50.776562500000004,7.640000000000001,77.78,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 12:30:00,surplus,5.327207914025149,-7.368,5.0,0.5721875000000054,4.510000000000005,87.81,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 12:45:00,surplus,4.891415049554927,5.571,5.0,4.072187500000002,0.6099999999999994,90.61,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 14:15:00,deficit,-3.2337792219088977,-16.964,3.2337792219088977,14.507542034288798,0.769999999999996,92.61,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 14:30:00,deficit,-4.608206401758661,-12.247,4.608206401758661,21.14590712607006,1.4399999999999977,92.2,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 15:15:00,deficit,-3.6901986994255123,-12.959,3.6901986994255123,16.156612455759753,0.480000000000004,109.0,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 15:30:00,deficit,-5.138225188906686,-7.37,5.0,15.478750000000012,1.2199999999999989,114.13,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 15:45:00,deficit,-4.082154983190655,-4.764,4.082154983190655,2.197219919702376,1.2199999999999989,124.36,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 16:00:00,deficit,-3.3862992410043167,-1.137,3.3862992410043167,-6.608003174525559,0.5300000000000011,110.07,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 16:15:00,deficit,-3.75888090962451,-4.405,3.75888090962451,-15.482431085646702,1.0100000000000051,118.74,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 16:30:00,deficit,-7.650279803230228,3.713,5.0,-41.79446874999998,0.910000000000025,135.7,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 16:45:00,deficit,-6.041312858581653,1.578,5.0,-68.91946875000001,2.039999999999992,157.4,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 20:00:00,deficit,-3.4880966083693012,-3.341,3.4880966083693012,6.644409827471284,1.539999999999992,131.6,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-24 21:45:00,surplus,5.369157000561612,4.37,5.0,-26.545000000000005,0.4299999999999926,95.83,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 01:45:00,surplus,3.5195325386431393,9.184,4.575392300236081,13.363434079905147,0.20000000000000284,91.3,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 07:30:00,deficit,-7.1072946006971724,-8.922,5.0,-1.6861249999999828,2.3500000000000227,165.45,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 08:30:00,deficit,-4.593526788163306,-10.136,4.593526788163306,26.23185149557021,4.840000000000003,129.93,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 08:45:00,deficit,-4.65382831741813,-6.308,4.65382831741813,31.986285581300507,2.200000000000003,125.28,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 09:00:00,deficit,-5.5843331666082,-5.877,5.0,-29.786312499999994,4.349999999999994,153.5,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 10:45:00,surplus,4.999201907763176,-2.637,5.0,-67.36875,9.649999999999999,59.18,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 11:15:00,surplus,3.1736017288574883,-10.402,4.125682247514735,-38.37064988787032,7.640000000000001,63.1,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 13:30:00,surplus,4.916185254783797,0.744,5.0,39.779374999999995,0.3299999999999983,68.6,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 13:45:00,surplus,3.6103339509129997,-0.461,4.6934341361869,37.269973796193156,0.5400000000000063,68.54,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 14:00:00,surplus,4.659234544183513,5.345,5.0,-10.939375000000009,0.6099999999999994,58.3,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 14:15:00,surplus,3.8964828061093764,-3.138,5.0,4.423124999999999,0.4300000000000068,70.59,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 14:45:00,surplus,3.7904392868518872,-1.839,4.927571072907454,26.61935488223017,2.3699999999999903,88.66,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 16:15:00,surplus,3.0575268764221835,-8.145,3.974784939348839,-20.33964527960653,3.8999999999999915,101.49,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-25 22:30:00,surplus,3.828736515741997,-11.965,4.977357470464596,-4.5726671996316295,7.490000000000009,109.93,3.0,3.0,1.3,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 04:30:00,deficit,-4.995821228264281,-11.812,4.995821228264281,5.432112540905127,1.3100000000000023,65.89,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 05:45:00,deficit,-5.778061203265955,-4.25,5.0,-1.0559999999999903,1.5,80.1,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 06:15:00,deficit,-6.896202133732452,-9.909,5.0,14.733937499999978,2.910000000000011,124.27,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 06:30:00,deficit,-4.063833123715476,-11.07,4.063833123715476,34.69207981262021,5.189999999999998,101.91,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 06:45:00,deficit,-6.093751570499306,-12.981,5.0,33.896437499999976,1.8500000000000085,108.94,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 08:00:00,deficit,-4.082649879053257,-0.324,4.082649879053257,-115.15930513845522,0.8499999999999943,100.25,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 09:00:00,deficit,-4.235306276291596,5.091,4.235306276291596,-125.36514519022393,2.480000000000004,92.06,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 12:30:00,surplus,15.106753093844091,58.528,5.0,396.61875000000003,0.4800000000000002,-1.7,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 12:45:00,surplus,16.845076505490535,46.08,5.0,395.19375,0.9500000000000002,-2.84,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 13:00:00,surplus,19.346057697267106,31.966,5.0,17.47546875,0.18999999999999995,-1.09,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 13:15:00,surplus,21.231691680357503,35.677,5.0,17.33796875,0.18999999999999995,-1.2,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 13:30:00,surplus,23.578320085539914,34.553,5.0,17.93796875,0.3900000000000001,-0.72,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 13:45:00,surplus,23.303822204753786,34.357,5.0,18.18796875,0.54,-0.52,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 14:15:00,surplus,24.118694838346713,40.773,5.0,7.0603125,0.6799999999999999,-1.32,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 15:00:00,surplus,14.541193568324772,16.079,5.0,-43.381656250000006,2.24,9.01,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
2026-02-26 15:15:00,surplus,9.826679804168274,8.357,4.913339902084137,3.064296555057937,0.8999999999999986,46.21,5.0,3.0,0.5,1.0,2026-02,2026-02-23/2026-03-01
