timestamp,signal_percent,reason,prediction_mwh,created_at
2026-01-30 12:42:15.48376+00,83,proportional: imbalance=-3.35MWh,-3.350809689542901,2026-01-30 12:42:15.490146+00
2026-01-30 12:45:16.383026+00,33,proportional: imbalance=1.64MWh,1.6361895815832788,2026-01-30 12:45:16.389557+00
2026-01-30 12:48:15.771827+00,25,proportional: imbalance=2.41MWh,2.4149782419782313,2026-01-30 12:48:15.777335+00
2026-01-30 12:51:15.673717+00,40,proportional: imbalance=0.93MWh,0.9308581247648354,2026-01-30 12:51:15.679791+00
2026-01-30 12:54:16.024449+00,48,proportional: imbalance=0.19MWh,0.1863514553962416,2026-01-30 12:54:16.033027+00
2026-01-30 12:57:15.64172+00,46,proportional: imbalance=0.36MWh,0.36013235318122677,2026-01-30 12:57:15.648037+00
2026-01-30 13:00:19.014736+00,43,proportional: imbalance=0.63MWh,0.6270819251887519,2026-01-30 13:00:19.020849+00
2026-01-30 13:03:15.457231+00,41,proportional: imbalance=0.88MWh,0.8793193742348901,2026-01-30 13:03:15.463165+00
2026-01-30 13:06:15.58928+00,79,proportional: imbalance=-2.93MWh,-2.930230874502252,2026-01-30 13:06:15.605754+00
2026-01-30 13:09:15.675014+00,100,imbalance=-5.78MWh < -5.0MW,-5.783342566199212,2026-01-30 13:09:15.686634+00
2026-01-30 13:12:16.082022+00,100,imbalance=-5.95MWh < -5.0MW,-5.950677545759661,2026-01-30 13:12:16.089595+00
2026-01-30 13:15:15.592291+00,100,imbalance=-5.61MWh < -5.0MW,-5.613091475793554,2026-01-30 13:15:15.599406+00
2026-01-30 13:18:15.660874+00,100,imbalance=-7.14MWh < -5.0MW,-7.14110002760495,2026-01-30 13:18:15.666437+00
2026-01-30 13:21:15.573608+00,100,imbalance=-11.03MWh < -5.0MW,-11.027276934248896,2026-01-30 13:21:15.588716+00
2026-01-30 13:24:15.474332+00,100,imbalance=-12.19MWh < -5.0MW,-12.191365947861726,2026-01-30 13:24:15.480086+00
2026-01-30 13:27:15.475605+00,100,imbalance=-11.83MWh < -5.0MW,-11.830204602283539,2026-01-30 13:27:15.485673+00
2026-01-30 13:30:16.30005+00,100,imbalance=-9.93MWh < -5.0MW,-9.934209560033093,2026-01-30 13:30:16.306771+00
2026-01-30 13:33:15.416368+00,85,proportional: imbalance=-3.57MWh,-3.5693421147553823,2026-01-30 13:33:15.430189+00
2026-01-30 13:36:15.677545+00,75,proportional: imbalance=-2.60MWh,-2.5958822268121122,2026-01-30 13:36:15.698941+00
2026-01-30 13:39:15.677724+00,100,imbalance=-5.93MWh < -5.0MW,-5.931122369359435,2026-01-30 13:39:15.693445+00
2026-01-30 13:42:15.442847+00,94,proportional: imbalance=-4.41MWh,-4.410973398767734,2026-01-30 13:42:15.457644+00
2026-01-30 13:45:15.436516+00,85,proportional: imbalance=-3.58MWh,-3.58055563823057,2026-01-30 13:45:15.449972+00
2026-01-30 13:48:15.687336+00,76,proportional: imbalance=-2.64MWh,-2.639576992447271,2026-01-30 13:48:15.700038+00
2026-01-30 13:51:15.572098+00,56,proportional: imbalance=-0.61MWh,-0.6057507128913819,2026-01-30 13:51:15.587673+00
2026-01-30 13:54:15.491604+00,82,proportional: imbalance=-3.22MWh,-3.2239187447813547,2026-01-30 13:54:15.502568+00
2026-01-30 13:57:15.583002+00,99,proportional: imbalance=-4.97MWh,-4.969344239024934,2026-01-30 13:57:15.602627+00
2026-01-30 14:00:15.480867+00,100,imbalance=-7.94MWh < -5.0MW,-7.941361463386028,2026-01-30 14:00:15.487143+00
2026-01-30 14:03:15.42704+00,76,proportional: imbalance=-2.66MWh,-2.65518821401367,2026-01-30 14:03:15.433089+00
2026-01-30 14:06:15.505387+00,7,proportional: imbalance=4.29MWh,4.289561262592107,2026-01-30 14:06:15.521587+00
2026-01-30 14:09:15.696149+00,27,proportional: imbalance=2.24MWh,2.2359230148347575,2026-01-30 14:09:15.709454+00
2026-01-30 14:12:15.635515+00,14,proportional: imbalance=3.55MWh,3.551118958563737,2026-01-30 14:12:15.641724+00
2026-01-30 14:15:15.675503+00,75,proportional: imbalance=-2.55MWh,-2.5541096475610963,2026-01-30 14:15:15.684324+00
2026-01-30 14:18:15.654293+00,40,proportional: imbalance=0.98MWh,0.9759302306870099,2026-01-30 14:18:15.667902+00
2026-01-30 14:21:15.525431+00,25,proportional: imbalance=2.43MWh,2.429228372501395,2026-01-30 14:21:15.533345+00
2026-01-30 14:24:15.648969+00,10,proportional: imbalance=3.93MWh,3.9271476974315775,2026-01-30 14:24:15.660293+00
2026-01-30 14:27:15.462604+00,9,proportional: imbalance=4.03MWh,4.026971435131071,2026-01-30 14:27:15.475455+00
2026-01-30 14:30:15.646811+00,51,proportional: imbalance=-0.20MWh,-0.1953321887416244,2026-01-30 14:30:15.653678+00
2026-01-30 14:33:15.425229+00,31,proportional: imbalance=1.88MWh,1.8761061862666104,2026-01-30 14:33:15.440169+00
2026-01-30 14:36:15.558332+00,47,proportional: imbalance=0.21MWh,0.21488556768744335,2026-01-30 14:36:15.571779+00
2026-01-30 14:39:15.645345+00,53,proportional: imbalance=-0.39MWh,-0.3907727292233363,2026-01-30 14:39:15.662526+00
2026-01-30 14:42:15.636445+00,51,proportional: imbalance=-0.15MWh,-0.1547880259251674,2026-01-30 14:42:15.642024+00
2026-01-30 14:45:15.619437+00,49,proportional: imbalance=0.10MWh,0.0994194091526528,2026-01-30 14:45:15.638362+00
2026-01-30 14:48:15.416002+00,52,proportional: imbalance=-0.25MWh,-0.24963790631063146,2026-01-30 14:48:15.435789+00
2026-01-30 14:51:15.6629+00,54,proportional: imbalance=-0.50MWh,-0.49833270942047747,2026-01-30 14:51:15.669756+00
2026-01-30 14:54:15.749583+00,57,proportional: imbalance=-0.78MWh,-0.7820477939232761,2026-01-30 14:54:15.764951+00
2026-01-30 14:57:15.49805+00,54,proportional: imbalance=-0.46MWh,-0.4600241187624741,2026-01-30 14:57:15.514546+00
2026-01-30 15:00:15.217452+00,47,proportional: imbalance=0.27MWh,0.2687316481665922,2026-01-30 15:00:15.228775+00
2026-01-30 15:03:15.584308+00,62,proportional: imbalance=-1.23MWh,-1.2328529299930933,2026-01-30 15:03:15.597279+00
2026-01-30 15:06:15.594539+00,64,proportional: imbalance=-1.47MWh,-1.4743222564110519,2026-01-30 15:06:15.603076+00
2026-01-30 15:09:15.46812+00,39,proportional: imbalance=1.05MWh,1.0486822112703509,2026-01-30 15:09:15.480641+00
2026-01-30 15:12:15.460803+00,50,proportional: imbalance=-0.00MWh,-0.0018462655338079108,2026-01-30 15:12:15.468755+00
2026-01-30 15:15:15.6462+00,40,proportional: imbalance=0.96MWh,0.9578596039730998,2026-01-30 15:15:15.659267+00
2026-01-30 15:18:15.437481+00,47,proportional: imbalance=0.26MWh,0.26189509622989116,2026-01-30 15:18:15.454857+00
2026-01-30 15:21:15.676928+00,69,proportional: imbalance=-1.93MWh,-1.933127034164831,2026-01-30 15:21:15.690039+00
2026-01-30 15:24:15.652236+00,54,proportional: imbalance=-0.40MWh,-0.4018527623607656,2026-01-30 15:24:15.657616+00
2026-01-30 15:27:15.446665+00,25,proportional: imbalance=2.40MWh,2.404697870867091,2026-01-30 15:27:15.462788+00
2026-01-30 15:30:15.707354+00,22,proportional: imbalance=2.77MWh,2.7716352957927164,2026-01-30 15:30:15.715161+00
2026-01-30 15:33:15.75936+00,0,imbalance=6.24MWh > 5.0MW,6.239275582977042,2026-01-30 15:33:15.767003+00
2026-01-30 15:36:15.704094+00,29,proportional: imbalance=2.04MWh,2.0443093670498254,2026-01-30 15:36:15.711138+00
2026-01-30 15:39:15.540419+00,26,proportional: imbalance=2.32MWh,2.3186832633893837,2026-01-30 15:39:15.545729+00
2026-01-30 15:42:15.547731+00,13,proportional: imbalance=3.63MWh,3.6289406506989,2026-01-30 15:42:15.566543+00
2026-01-30 15:45:15.535045+00,38,proportional: imbalance=1.19MWh,1.1885879376094552,2026-01-30 15:45:15.541695+00
2026-01-30 15:48:15.555474+00,30,proportional: imbalance=1.93MWh,1.9290454311005816,2026-01-30 15:48:15.560988+00
2026-01-30 15:51:15.469266+00,50,proportional: imbalance=-0.01MWh,-0.011657368605514641,2026-01-30 15:51:15.475664+00
2026-01-30 15:54:15.540408+00,74,proportional: imbalance=-2.49MWh,-2.4933552523897338,2026-01-30 15:54:15.546008+00
2026-01-30 15:57:15.592302+00,72,proportional: imbalance=-2.21MWh,-2.209261246934221,2026-01-30 15:57:15.607362+00
2026-01-30 16:00:17.695164+00,47,proportional: imbalance=0.24MWh,0.2394375462654199,2026-01-30 16:00:17.702335+00
2026-01-30 16:03:15.723617+00,57,proportional: imbalance=-0.79MWh,-0.7931964813537922,2026-01-30 16:03:15.728683+00
2026-01-30 16:06:15.489888+00,36,proportional: imbalance=1.32MWh,1.3204128559382227,2026-01-30 16:06:15.497452+00
2026-01-30 16:09:15.503735+00,18,proportional: imbalance=3.16MWh,3.164303336624407,2026-01-30 16:09:15.512442+00
2026-01-30 16:12:15.571188+00,0,imbalance=5.11MWh > 5.0MW,5.111611917457158,2026-01-30 16:12:15.5779+00
2026-01-30 16:15:15.781588+00,17,proportional: imbalance=3.25MWh,3.247055498044407,2026-01-30 16:15:15.788111+00
2026-01-30 16:18:15.707172+00,41,proportional: imbalance=0.89MWh,0.8856560817724906,2026-01-30 16:18:15.712936+00
2026-01-30 16:21:15.452337+00,60,proportional: imbalance=-1.05MWh,-1.053344789201673,2026-01-30 16:21:15.458087+00
2026-01-30 16:24:15.681915+00,64,proportional: imbalance=-1.48MWh,-1.477785562649658,2026-01-30 16:24:15.687614+00
2026-01-30 16:27:15.671533+00,71,proportional: imbalance=-2.12MWh,-2.115493515728437,2026-01-30 16:27:15.687901+00
2026-01-30 16:30:15.45789+00,62,proportional: imbalance=-1.21MWh,-1.207436703949022,2026-01-30 16:30:15.482685+00
2026-01-30 16:33:15.421342+00,56,proportional: imbalance=-0.64MWh,-0.6411716852724678,2026-01-30 16:33:15.443356+00
2026-01-30 16:36:15.635696+00,64,proportional: imbalance=-1.47MWh,-1.472529536515485,2026-01-30 16:36:15.655499+00
2026-01-30 16:39:15.697598+00,71,proportional: imbalance=-2.18MWh,-2.1849368500606174,2026-01-30 16:39:15.710077+00
2026-01-30 16:42:15.573084+00,76,proportional: imbalance=-2.63MWh,-2.6278818645226125,2026-01-30 16:42:15.579728+00
2026-01-30 16:45:15.62628+00,67,proportional: imbalance=-1.77MWh,-1.7658714489273601,2026-01-30 16:45:15.633438+00
2026-01-30 16:48:15.496706+00,97,proportional: imbalance=-4.80MWh,-4.796351795233955,2026-01-30 16:48:15.503467+00
2026-01-30 16:51:15.492761+00,100,imbalance=-7.28MWh < -5.0MW,-7.280976011464751,2026-01-30 16:51:15.507384+00
2026-01-30 16:54:15.830762+00,100,imbalance=-8.12MWh < -5.0MW,-8.120163686454616,2026-01-30 16:54:15.848011+00
2026-01-30 16:57:15.736692+00,100,imbalance=-7.84MWh < -5.0MW,-7.83600694146806,2026-01-30 16:57:15.753778+00
2026-01-30 17:00:15.755927+00,65,proportional: imbalance=-1.57MWh,-1.5748039354240009,2026-01-30 17:00:15.81431+00
2026-01-30 17:03:15.887861+00,100,imbalance=-7.51MWh < -5.0MW,-7.507911019487168,2026-01-30 17:03:15.909623+00
2026-01-30 17:06:15.680324+00,100,imbalance=-13.23MWh < -5.0MW,-13.230533069522933,2026-01-30 17:06:15.691554+00
2026-01-30 17:09:15.77787+00,100,imbalance=-12.72MWh < -5.0MW,-12.721851315019038,2026-01-30 17:09:15.784206+00
2026-01-30 17:12:15.593966+00,100,imbalance=-11.46MWh < -5.0MW,-11.461425293935159,2026-01-30 17:12:15.619003+00
2026-01-30 17:15:15.559688+00,100,imbalance=-7.67MWh < -5.0MW,-7.670666588067888,2026-01-30 17:15:15.568115+00
2026-01-30 17:18:15.676609+00,100,imbalance=-7.26MWh < -5.0MW,-7.260898983188826,2026-01-30 17:18:15.683515+00
2026-01-30 17:21:15.729341+00,100,imbalance=-7.54MWh < -5.0MW,-7.540799145783196,2026-01-30 17:21:15.747586+00
2026-01-30 17:24:15.576016+00,100,imbalance=-6.34MWh < -5.0MW,-6.337178454318608,2026-01-30 17:24:15.61518+00
2026-01-30 17:27:15.724147+00,100,imbalance=-5.35MWh < -5.0MW,-5.351203188177609,2026-01-30 17:27:15.732808+00
2026-01-30 17:30:15.550446+00,72,proportional: imbalance=-2.27MWh,-2.2732297867598716,2026-01-30 17:30:15.573509+00
2026-01-30 17:33:14.841854+00,83,proportional: imbalance=-3.39MWh,-3.389713690880278,2026-01-30 17:33:14.849803+00
2026-01-30 17:36:15.53699+00,69,proportional: imbalance=-1.92MWh,-1.923433449892428,2026-01-30 17:36:15.549583+00
2026-01-30 17:39:15.810744+00,95,proportional: imbalance=-4.51MWh,-4.506197810661419,2026-01-30 17:39:15.835097+00
2026-01-30 17:42:15.576454+00,86,proportional: imbalance=-3.61MWh,-3.610785347264626,2026-01-30 17:42:15.5965+00
2026-01-30 17:45:15.908475+00,93,proportional: imbalance=-4.39MWh,-4.389778831199691,2026-01-30 17:45:15.955815+00
2026-01-30 17:48:15.815069+00,100,imbalance=-7.64MWh < -5.0MW,-7.643894192744696,2026-01-30 17:48:15.848361+00
2026-01-30 17:51:15.713341+00,100,imbalance=-9.40MWh < -5.0MW,-9.396812122698046,2026-01-30 17:51:15.721243+00
2026-01-30 17:54:15.661067+00,100,imbalance=-11.04MWh < -5.0MW,-11.036348589247549,2026-01-30 17:54:15.667885+00
2026-01-30 17:57:15.671573+00,100,imbalance=-9.87MWh < -5.0MW,-9.870472550033865,2026-01-30 17:57:15.679718+00
2026-01-30 18:00:16.024809+00,100,imbalance=-5.74MWh < -5.0MW,-5.739527561977821,2026-01-30 18:00:16.035307+00
2026-01-30 18:03:15.673477+00,100,imbalance=-7.90MWh < -5.0MW,-7.8982099429993875,2026-01-30 18:03:15.682227+00
2026-01-30 18:06:15.73309+00,100,imbalance=-6.15MWh < -5.0MW,-6.151999155702838,2026-01-30 18:06:15.742194+00
2026-01-30 18:09:15.845822+00,92,proportional: imbalance=-4.27MWh,-4.271599154603448,2026-01-30 18:09:15.852124+00
2026-01-30 18:12:15.75387+00,77,proportional: imbalance=-2.76MWh,-2.7578451728025186,2026-01-30 18:12:15.763163+00
2026-01-30 18:15:15.772403+00,89,proportional: imbalance=-3.98MWh,-3.9804973155122703,2026-01-30 18:15:15.780907+00
2026-01-30 18:18:15.643104+00,100,imbalance=-7.58MWh < -5.0MW,-7.580095203690296,2026-01-30 18:18:15.660696+00
2026-01-30 18:21:15.774777+00,100,imbalance=-5.68MWh < -5.0MW,-5.681150501001734,2026-01-30 18:21:15.79784+00
2026-01-30 18:24:15.609322+00,100,imbalance=-6.88MWh < -5.0MW,-6.878754860861462,2026-01-30 18:24:15.623593+00
2026-01-30 18:27:15.680389+00,100,imbalance=-5.77MWh < -5.0MW,-5.766996289533888,2026-01-30 18:27:15.699078+00
2026-01-30 18:30:15.685657+00,80,proportional: imbalance=-3.07MWh,-3.0743924490697196,2026-01-30 18:30:15.69509+00
2026-01-30 18:33:15.735278+00,97,proportional: imbalance=-4.71MWh,-4.710225474338543,2026-01-30 18:33:15.748114+00
2026-01-30 18:36:14.707597+00,87,proportional: imbalance=-3.79MWh,-3.7883041700396247,2026-01-30 18:36:14.717333+00
2026-01-30 18:39:14.64314+00,59,proportional: imbalance=-0.97MWh,-0.9703871389235268,2026-01-30 18:39:14.649921+00
2026-01-30 18:42:14.62262+00,34,proportional: imbalance=1.53MWh,1.5296983626790326,2026-01-30 18:42:14.631474+00
2026-01-30 18:45:15.794333+00,80,proportional: imbalance=-3.07MWh,-3.072155071345653,2026-01-30 18:45:15.805293+00
2026-01-30 18:48:15.580613+00,100,imbalance=-8.88MWh < -5.0MW,-8.877104448743212,2026-01-30 18:48:15.591195+00
2026-01-30 18:51:14.882808+00,100,imbalance=-7.03MWh < -5.0MW,-7.033671960366795,2026-01-30 18:51:14.89346+00
2026-01-30 18:54:15.700362+00,82,proportional: imbalance=-3.27MWh,-3.2683535552365384,2026-01-30 18:54:15.708346+00
2026-01-30 18:57:16.756051+00,56,proportional: imbalance=-0.62MWh,-0.6200244800547593,2026-01-30 18:57:16.781829+00
2026-01-30 19:00:21.117108+00,36,proportional: imbalance=1.35MWh,1.346686068265674,2026-01-30 19:00:21.13174+00
2026-01-30 19:03:15.688497+00,76,proportional: imbalance=-2.61MWh,-2.613701922817618,2026-01-30 19:03:15.694538+00
2026-01-30 19:06:15.548536+00,39,proportional: imbalance=1.08MWh,1.0755781372514703,2026-01-30 19:06:15.555005+00
2026-01-30 19:09:15.51588+00,19,proportional: imbalance=3.09MWh,3.093875883860252,2026-01-30 19:09:15.528907+00
2026-01-30 19:12:15.555001+00,36,proportional: imbalance=1.39MWh,1.3904944124644927,2026-01-30 19:12:15.570586+00
2026-01-30 19:15:15.644323+00,51,proportional: imbalance=-0.20MWh,-0.19667460305249534,2026-01-30 19:15:15.661016+00
2026-01-30 19:18:15.551749+00,63,proportional: imbalance=-1.35MWh,-1.3508477829202914,2026-01-30 19:18:15.558668+00
2026-01-30 19:21:14.641767+00,84,proportional: imbalance=-3.48MWh,-3.482023048643501,2026-01-30 19:21:14.649654+00
2026-01-30 19:24:15.550323+00,100,imbalance=-5.32MWh < -5.0MW,-5.317010822645559,2026-01-30 19:24:15.556306+00
2026-01-30 19:27:15.470202+00,98,proportional: imbalance=-4.90MWh,-4.895549144151531,2026-01-30 19:27:15.487265+00
2026-01-30 19:30:15.715015+00,69,proportional: imbalance=-1.95MWh,-1.951395760721211,2026-01-30 19:30:15.721771+00
2026-01-30 19:33:15.434056+00,79,proportional: imbalance=-2.98MWh,-2.978596466334062,2026-01-30 19:33:15.440587+00
2026-01-30 19:36:15.427853+00,78,proportional: imbalance=-2.89MWh,-2.8920080838832027,2026-01-30 19:36:15.436631+00
2026-01-30 19:39:15.638574+00,79,proportional: imbalance=-2.94MWh,-2.937695457743785,2026-01-30 19:39:15.644179+00
2026-01-30 19:42:15.643743+00,64,proportional: imbalance=-1.40MWh,-1.403490008283265,2026-01-30 19:42:15.652171+00
2026-01-30 19:45:15.474202+00,70,proportional: imbalance=-2.05MWh,-2.045369781909803,2026-01-30 19:45:15.481069+00
2026-01-30 19:48:15.429455+00,77,proportional: imbalance=-2.76MWh,-2.7563509742975434,2026-01-30 19:48:15.446254+00
2026-01-30 19:51:14.400048+00,89,proportional: imbalance=-3.94MWh,-3.93947412479295,2026-01-30 19:51:14.42514+00
2026-01-30 19:54:15.711395+00,70,proportional: imbalance=-2.09MWh,-2.092427084844923,2026-01-30 19:54:15.726752+00
2026-01-30 19:57:15.486329+00,67,proportional: imbalance=-1.78MWh,-1.7827369655573866,2026-01-30 19:57:15.505701+00
2026-01-30 20:00:15.062715+00,37,proportional: imbalance=1.23MWh,1.2250828574063477,2026-01-30 20:00:15.069597+00
2026-01-30 20:03:15.46798+00,52,proportional: imbalance=-0.24MWh,-0.24080745343455306,2026-01-30 20:03:15.487544+00
2026-01-30 20:06:14.364883+00,42,proportional: imbalance=0.74MWh,0.7354108287805959,2026-01-30 20:06:14.378024+00
2026-01-30 20:09:15.509249+00,60,proportional: imbalance=-1.07MWh,-1.069931813732696,2026-01-30 20:09:15.51481+00
2026-01-30 20:12:14.344826+00,68,proportional: imbalance=-1.81MWh,-1.8059859209018847,2026-01-30 20:12:14.36099+00
2026-01-30 20:15:14.445577+00,60,proportional: imbalance=-1.04MWh,-1.0405637021503165,2026-01-30 20:15:14.454143+00
2026-01-30 20:18:15.490871+00,61,proportional: imbalance=-1.12MWh,-1.116756665350481,2026-01-30 20:18:15.505602+00
2026-01-30 20:21:15.492549+00,47,proportional: imbalance=0.28MWh,0.2770762397990322,2026-01-30 20:21:15.502447+00
2026-01-30 20:24:14.310879+00,56,proportional: imbalance=-0.70MWh,-0.6968676489495079,2026-01-30 20:24:14.317013+00
2026-01-30 20:27:14.315164+00,49,proportional: imbalance=0.05MWh,0.04964620235973703,2026-01-30 20:27:14.322488+00
2026-01-30 20:30:15.645311+00,49,proportional: imbalance=0.03MWh,0.025060111801736767,2026-01-30 20:30:15.65458+00
2026-01-30 20:33:15.712641+00,53,proportional: imbalance=-0.33MWh,-0.32684299457904664,2026-01-30 20:33:15.717889+00
2026-01-30 20:36:15.52494+00,73,proportional: imbalance=-2.37MWh,-2.368453444409929,2026-01-30 20:36:15.541316+00
2026-01-30 20:39:15.525224+00,90,proportional: imbalance=-4.07MWh,-4.0709100791210835,2026-01-30 20:39:15.539601+00
2026-01-30 20:42:15.584528+00,55,proportional: imbalance=-0.53MWh,-0.5304830356800917,2026-01-30 20:42:15.607713+00
2026-01-30 20:45:15.741234+00,58,proportional: imbalance=-0.88MWh,-0.8786836068063522,2026-01-30 20:45:15.761121+00
2026-01-30 20:48:15.50961+00,39,proportional: imbalance=1.04MWh,1.0375378375853752,2026-01-30 20:48:15.518181+00
2026-01-30 20:51:15.608344+00,43,proportional: imbalance=0.69MWh,0.6879921558145005,2026-01-30 20:51:15.631787+00
2026-01-30 20:54:15.68872+00,8,proportional: imbalance=4.17MWh,4.172340601271497,2026-01-30 20:54:15.703765+00
2026-01-30 20:57:15.565407+00,0,imbalance=6.52MWh > 5.0MW,6.5205185808466375,2026-01-30 20:57:15.572173+00
2026-01-30 21:00:17.047855+00,27,proportional: imbalance=2.24MWh,2.2353077794508756,2026-01-30 21:00:17.055265+00
2026-01-30 21:03:15.63242+00,100,imbalance=-7.43MWh < -5.0MW,-7.434015748124581,2026-01-30 21:03:15.649109+00
2026-01-30 21:06:15.518935+00,100,imbalance=-9.56MWh < -5.0MW,-9.558165089969263,2026-01-30 21:06:15.530796+00
2026-01-30 21:09:15.564434+00,100,imbalance=-6.49MWh < -5.0MW,-6.492271389674605,2026-01-30 21:09:15.569872+00
2026-01-30 21:12:15.602421+00,100,imbalance=-7.19MWh < -5.0MW,-7.189009683072264,2026-01-30 21:12:15.609947+00
2026-01-30 21:15:16.497434+00,86,proportional: imbalance=-3.68MWh,-3.6817101195037654,2026-01-30 21:15:16.518734+00
2026-01-30 21:18:15.748002+00,100,imbalance=-7.09MWh < -5.0MW,-7.09056399741619,2026-01-30 21:18:15.767697+00
2026-01-30 21:21:15.598907+00,82,proportional: imbalance=-3.22MWh,-3.220620017344866,2026-01-30 21:21:15.641817+00
2026-01-30 21:24:16.007007+00,86,proportional: imbalance=-3.62MWh,-3.6195030765574634,2026-01-30 21:24:16.022794+00
2026-01-30 21:27:15.892309+00,100,imbalance=-6.32MWh < -5.0MW,-6.323680826867528,2026-01-30 21:27:15.90172+00
2026-01-30 21:30:15.657974+00,87,proportional: imbalance=-3.75MWh,-3.7507121027627828,2026-01-30 21:30:15.666166+00
2026-01-30 21:33:16.286779+00,100,imbalance=-7.08MWh < -5.0MW,-7.07698898546237,2026-01-30 21:33:16.302729+00
2026-01-30 21:36:16.18372+00,100,imbalance=-10.93MWh < -5.0MW,-10.927822580482188,2026-01-30 21:36:16.195129+00
2026-01-30 21:39:15.938165+00,100,imbalance=-7.85MWh < -5.0MW,-7.846496880473396,2026-01-30 21:39:15.948411+00
2026-01-30 21:42:15.795605+00,100,imbalance=-12.65MWh < -5.0MW,-12.654328696181755,2026-01-30 21:42:15.802243+00
2026-01-30 21:45:15.863594+00,74,proportional: imbalance=-2.41MWh,-2.4127924425736214,2026-01-30 21:45:15.870997+00
2026-01-30 21:48:15.6376+00,100,imbalance=-6.46MWh < -5.0MW,-6.464472616257725,2026-01-30 21:48:15.643166+00
2026-01-30 21:51:15.719765+00,100,imbalance=-9.08MWh < -5.0MW,-9.076408224984519,2026-01-30 21:51:15.737418+00
2026-01-30 21:54:15.442289+00,100,imbalance=-11.09MWh < -5.0MW,-11.087158750635837,2026-01-30 21:54:15.448164+00
2026-01-30 21:57:15.532581+00,100,imbalance=-12.06MWh < -5.0MW,-12.059769606431793,2026-01-30 21:57:15.54827+00
2026-01-30 22:00:16.190628+00,100,imbalance=-11.45MWh < -5.0MW,-11.448632560009289,2026-01-30 22:00:16.199988+00
2026-01-30 22:03:15.699217+00,100,imbalance=-9.47MWh < -5.0MW,-9.473304593750827,2026-01-30 22:03:15.711706+00
2026-01-30 22:06:15.741051+00,100,imbalance=-8.95MWh < -5.0MW,-8.949028065168832,2026-01-30 22:06:15.75428+00
2026-01-30 22:09:15.961823+00,100,imbalance=-8.39MWh < -5.0MW,-8.394653256902831,2026-01-30 22:09:15.97099+00
2026-01-30 22:12:15.487003+00,100,imbalance=-8.16MWh < -5.0MW,-8.16363887845706,2026-01-30 22:12:15.49386+00
2026-01-30 22:15:17.226063+00,100,imbalance=-10.16MWh < -5.0MW,-10.15518981225808,2026-01-30 22:15:17.234568+00
2026-01-30 22:18:15.490807+00,100,imbalance=-9.63MWh < -5.0MW,-9.628643799044111,2026-01-30 22:18:15.496634+00
2026-01-30 22:21:15.80317+00,100,imbalance=-8.14MWh < -5.0MW,-8.142830514570088,2026-01-30 22:21:15.809802+00
2026-01-30 22:24:15.588841+00,100,imbalance=-8.19MWh < -5.0MW,-8.186899164091743,2026-01-30 22:24:15.594957+00
2026-01-30 22:27:15.432539+00,100,imbalance=-8.79MWh < -5.0MW,-8.794899482527088,2026-01-30 22:27:15.444971+00
2026-01-30 22:30:15.819168+00,100,imbalance=-5.43MWh < -5.0MW,-5.425623662239298,2026-01-30 22:30:15.826797+00
2026-01-30 22:33:15.660377+00,100,imbalance=-5.62MWh < -5.0MW,-5.622822515978599,2026-01-30 22:33:15.667307+00
2026-01-30 22:36:15.533069+00,100,imbalance=-7.20MWh < -5.0MW,-7.195255995481153,2026-01-30 22:36:15.542088+00
2026-01-30 22:39:15.504172+00,100,imbalance=-6.37MWh < -5.0MW,-6.365581836600898,2026-01-30 22:39:15.519522+00
2026-01-30 22:42:15.735941+00,100,imbalance=-6.16MWh < -5.0MW,-6.164056337889829,2026-01-30 22:42:15.743627+00
2026-01-30 22:45:15.661461+00,95,proportional: imbalance=-4.60MWh,-4.595559173080003,2026-01-30 22:45:15.668353+00
2026-01-30 22:48:15.447859+00,100,imbalance=-5.96MWh < -5.0MW,-5.957001697210801,2026-01-30 22:48:15.464014+00
2026-01-30 22:51:15.46483+00,100,imbalance=-6.33MWh < -5.0MW,-6.333221839840678,2026-01-30 22:51:15.477989+00
2026-01-30 22:54:15.544224+00,100,imbalance=-6.42MWh < -5.0MW,-6.420886934964241,2026-01-30 22:54:15.551358+00
2026-01-30 22:57:15.646+00,100,imbalance=-6.50MWh < -5.0MW,-6.50499180723705,2026-01-30 22:57:15.67029+00
2026-01-30 23:00:17.684695+00,91,proportional: imbalance=-4.18MWh,-4.183661065653865,2026-01-30 23:00:17.697386+00
2026-01-30 23:03:15.599206+00,55,proportional: imbalance=-0.51MWh,-0.5132998810915584,2026-01-30 23:03:15.605526+00
2026-01-30 23:06:15.673335+00,40,proportional: imbalance=0.90MWh,0.9006713635987929,2026-01-30 23:06:15.680643+00
2026-01-30 23:09:16.910293+00,39,proportional: imbalance=1.01MWh,1.012088281329692,2026-01-30 23:09:16.92828+00
2026-01-30 23:12:15.649395+00,21,proportional: imbalance=2.86MWh,2.863451412972803,2026-01-30 23:12:15.658794+00
2026-01-30 23:15:15.670053+00,56,proportional: imbalance=-0.68MWh,-0.676141155347556,2026-01-30 23:15:15.679763+00
2026-01-30 23:18:16.082766+00,72,proportional: imbalance=-2.21MWh,-2.210630543855796,2026-01-30 23:18:16.093614+00
2026-01-30 23:21:15.676019+00,47,proportional: imbalance=0.25MWh,0.2503355264426269,2026-01-30 23:21:15.68266+00
2026-01-30 23:24:15.949016+00,51,proportional: imbalance=-0.13MWh,-0.13262141554598975,2026-01-30 23:24:15.955676+00
