date,da_price_mean,da_price_std,da_price_min,da_price_max,da_price_range,da_demand_mean,da_supply_mean,net_import_mean,load_forecast_mean,load_actual_mean,load_error_mean,solar_actual_mean,solar_forecast_mean,nuclear_mean,hydro_mean,gas_mean,temp_actual_mean,temp_forecast_mean,flow_cz_mean,flow_pl_mean,flow_hu_mean,spread_da_idm_mean,spread_da_imb_mean,spread_idm_imb_mean,day_of_week,month,is_weekend,prev_da_price_mean,prev2_da_price_mean,prev_da_price_std,prev2_da_price_std,prev_da_price_range,prev2_da_price_range,prev_da_demand_mean,prev2_da_demand_mean,prev_da_supply_mean,prev2_da_supply_mean,prev_net_import_mean,prev2_net_import_mean,prev_load_forecast_mean,prev2_load_forecast_mean,prev_load_actual_mean,prev2_load_actual_mean,prev_load_error_mean,prev2_load_error_mean,prev_solar_actual_mean,prev2_solar_actual_mean,prev_nuclear_mean,prev2_nuclear_mean,prev_hydro_mean,prev2_hydro_mean,prev_gas_mean,prev2_gas_mean,prev_temp_actual_mean,prev2_temp_actual_mean,prev_flow_cz_mean,prev2_flow_cz_mean,prev_flow_pl_mean,prev2_flow_pl_mean,prev_flow_hu_mean,prev2_flow_hu_mean,prev_spread_da_idm_mean,prev2_spread_da_idm_mean,prev_spread_da_imb_mean,prev2_spread_da_imb_mean,prev_spread_idm_imb_mean,prev2_spread_idm_imb_mean,da_price_change,load_forecast_change
2025-05-09,85.88875,48.335870946003396,0.02,174.0,173.98,894.8333333333334,960.5041666666666,-65.67083333333332,2723.1041666666665,2655.3333333333335,-67.77083333333344,120.08333333333333,,1953.3708333333332,39.36666666666667,296.69166666666666,,,650.3583333333335,186.8708333333333,-902.9,0.14458333333333387,14.403580208333336,14.258996875,4,5,0,107.53416666666668,101.79958333333333,29.563488779922093,21.965316628754735,129.39,80.11000000000001,740.6958333333333,919.9916666666667,951.9083333333333,977.1333333333333,-211.2125,-57.14166666666666,2576.7083333333335,2934.1666666666665,2619.7083333333335,2915.0833333333335,42.99999999999992,-19.083333333333332,87.52499999999999,51.53333333333333,1948.9583333333333,1949.6416666666664,37.03333333333333,27.645833333333332,282.5208333333333,372.89166666666665,,,674.6541666666667,559.6999999999999,202.05000000000004,439.0333333333333,-1087.9166666666667,-1055.875,-4.645833333333334,6.508333333333332,12.128319791666664,38.21942708333333,16.774153124999998,31.71109375,-21.645416666666677,146.39583333333303
2025-05-10,54.871249999999996,78.87864351468902,-113.4,187.92,301.32,735.7333333333332,945.0124999999999,-209.2791666666667,2499.7916666666665,2546.4166666666665,46.625,98.98333333333333,,1928.1458333333333,35.775,255.85,,,557.3291666666668,362.14166666666665,-1128.75,-15.6725,-17.7658625,-2.0933624999999996,5,5,1,85.88875,107.53416666666668,48.335870946003396,29.563488779922093,173.98,129.39,894.8333333333334,740.6958333333333,960.5041666666666,951.9083333333333,-65.67083333333332,-211.2125,2723.1041666666665,2576.7083333333335,2655.3333333333335,2619.7083333333335,-67.77083333333344,42.99999999999992,120.08333333333333,87.52499999999999,1953.3708333333332,1948.9583333333333,39.36666666666667,37.03333333333333,296.69166666666666,282.5208333333333,,,650.3583333333335,674.6541666666667,186.8708333333333,202.05000000000004,-902.9,-1087.9166666666667,0.14458333333333387,-4.645833333333334,14.403580208333336,12.128319791666664,14.258996875,16.774153124999998,-31.017500000000005,-223.3125
2025-05-11,31.496666666666666,103.89632293224136,-202.7,160.67,363.37,713.2208333333333,1069.1833333333334,-355.96250000000003,2485.3125,2447.1666666666665,-38.145833333333336,93.47916666666667,,2081.2333333333336,38.11666666666667,157.14166666666668,,,500.02500000000003,373.69583333333327,-1229.6833333333334,-5.673749999999998,-10.308878124999998,-4.635128125,6,5,1,54.871249999999996,85.88875,78.87864351468902,48.335870946003396,301.32,173.98,735.7333333333332,894.8333333333334,945.0124999999999,960.5041666666666,-209.2791666666667,-65.67083333333332,2499.7916666666665,2723.1041666666665,2546.4166666666665,2655.3333333333335,46.625,-67.77083333333344,98.98333333333333,120.08333333333333,1928.1458333333333,1953.3708333333332,35.775,39.36666666666667,255.85,296.69166666666666,,,557.3291666666668,650.3583333333335,362.14166666666665,186.8708333333333,-1128.75,-902.9,-15.6725,0.14458333333333387,-17.7658625,14.403580208333336,-2.0933624999999996,14.258996875,-23.37458333333333,-14.479166666666515
2025-05-12,89.61208333333333,48.26765961838457,16.7,211.34,194.64000000000001,891.8291666666668,1331.7124999999999,-439.8833333333334,2859.2708333333335,2801.625,-57.645833333333336,101.69583333333334,,2344.0666666666666,36.458333333333336,320.09999999999997,,,406.62916666666666,325.57916666666665,-1172.0916666666665,3.4,22.947678125,19.547678125,0,5,0,31.496666666666666,54.871249999999996,103.89632293224136,78.87864351468902,363.37,301.32,713.2208333333333,735.7333333333332,1069.1833333333334,945.0124999999999,-355.96250000000003,-209.2791666666667,2485.3125,2499.7916666666665,2447.1666666666665,2546.4166666666665,-38.145833333333336,46.625,93.47916666666667,98.98333333333333,2081.2333333333336,1928.1458333333333,38.11666666666667,35.775,157.14166666666668,255.85,,,500.02500000000003,557.3291666666668,373.69583333333327,362.14166666666665,-1229.6833333333334,-1128.75,-5.673749999999998,-15.6725,-10.308878124999998,-17.7658625,-4.635128125,-2.0933624999999996,58.11541666666666,373.9583333333335
2025-05-13,90.32083333333334,64.46695411750432,4.88,292.72,287.84000000000003,898.7208333333333,1172.3833333333334,-273.66249999999997,2854.754166666666,2899.75,44.995833333333245,84.80416666666667,,2273.2833333333333,23.524999999999995,261.9875,,,552.7541666666667,206.79583333333335,-1033.2124999999999,3.8995833333333354,8.450118750000003,4.550535416666666,1,5,0,89.61208333333333,31.496666666666666,48.26765961838457,103.89632293224136,194.64000000000001,363.37,891.8291666666668,713.2208333333333,1331.7124999999999,1069.1833333333334,-439.8833333333334,-355.96250000000003,2859.2708333333335,2485.3125,2801.625,2447.1666666666665,-57.645833333333336,-38.145833333333336,101.69583333333334,93.47916666666667,2344.0666666666666,2081.2333333333336,36.458333333333336,38.11666666666667,320.09999999999997,157.14166666666668,,,406.62916666666666,500.02500000000003,325.57916666666665,373.69583333333327,-1172.0916666666665,-1229.6833333333334,3.4,-5.673749999999998,22.947678125,-10.308878124999998,19.547678125,-4.635128125,0.7087500000000091,-4.516666666667334
2025-05-14,71.86791666666666,49.00589573928983,-8.76,135.15,143.91,833.4916666666667,1379.9583333333333,-546.4666666666667,2845.4,2816.5416666666665,-28.858333333333423,110.1875,,2391.1708333333336,37.92083333333333,349.23333333333335,,,275.6666666666667,194.83749999999998,-1016.9708333333333,-0.018333333333333462,15.311030208333335,15.329363541666668,2,5,0,90.32083333333334,89.61208333333333,64.46695411750432,48.26765961838457,287.84000000000003,194.64000000000001,898.7208333333333,891.8291666666668,1172.3833333333334,1331.7124999999999,-273.66249999999997,-439.8833333333334,2854.754166666666,2859.2708333333335,2899.75,2801.625,44.995833333333245,-57.645833333333336,84.80416666666667,101.69583333333334,2273.2833333333333,2344.0666666666666,23.524999999999995,36.458333333333336,261.9875,320.09999999999997,,,552.7541666666667,406.62916666666666,206.79583333333335,325.57916666666665,-1033.2124999999999,-1172.0916666666665,3.8995833333333354,3.4,8.450118750000003,22.947678125,4.550535416666666,19.547678125,-18.45291666666668,-9.35416666666606
2025-05-15,80.51458333333333,44.374553908760014,7.13,157.6,150.47,1009.8125,1276.3541666666667,-266.5416666666667,2917.370833333333,2943.125,25.754166666666606,64.125,,2432.0458333333336,37.19166666666666,161.67499999999998,,,445.2250000000001,442.01666666666665,-1153.7833333333335,-0.31124999999999886,10.012209375,10.323459374999999,3,5,0,71.86791666666666,90.32083333333334,49.00589573928983,64.46695411750432,143.91,287.84000000000003,833.4916666666667,898.7208333333333,1379.9583333333333,1172.3833333333334,-546.4666666666667,-273.66249999999997,2845.4,2854.754166666666,2816.5416666666665,2899.75,-28.858333333333423,44.995833333333245,110.1875,84.80416666666667,2391.1708333333336,2273.2833333333333,37.92083333333333,23.524999999999995,349.23333333333335,261.9875,,,275.6666666666667,552.7541666666667,194.83749999999998,206.79583333333335,-1016.9708333333333,-1033.2124999999999,-0.018333333333333462,3.8995833333333354,15.311030208333335,8.450118750000003,15.329363541666668,4.550535416666666,8.646666666666675,71.97083333333285
2025-05-16,83.00375,42.79603088183681,16.34,164.9,148.56,987.35,1303.9208333333333,-316.5708333333334,2887.5,2909.4166666666665,21.916666666666668,111.28333333333335,,2431.0625,29.912499999999998,169.0125,,,370.9958333333334,622.6666666666666,-1310.2333333333333,-9.195833333333333,-17.839936458333334,-8.644103125000003,4,5,0,80.51458333333333,71.86791666666666,44.374553908760014,49.00589573928983,150.47,143.91,1009.8125,833.4916666666667,1276.3541666666667,1379.9583333333333,-266.5416666666667,-546.4666666666667,2917.370833333333,2845.4,2943.125,2816.5416666666665,25.754166666666606,-28.858333333333423,64.125,110.1875,2432.0458333333336,2391.1708333333336,37.19166666666666,37.92083333333333,161.67499999999998,349.23333333333335,,,445.2250000000001,275.6666666666667,442.01666666666665,194.83749999999998,-1153.7833333333335,-1016.9708333333333,-0.31124999999999886,-0.018333333333333462,10.012209375,15.311030208333335,10.323459374999999,15.329363541666668,2.4891666666666623,-29.87083333333294
2025-05-17,65.66791666666667,55.60785915514857,-11.03,161.81,172.84,831.2166666666667,816.025,15.191666666666606,2626.441666666667,2640.875,14.433333333333243,71.92916666666666,,1931.1791666666668,31.116666666666664,158.43333333333334,,,668.7083333333334,773.9958333333334,-1427.5125,-16.641666666666666,-21.725536458333334,-5.083869791666664,5,5,1,83.00375,80.51458333333333,42.79603088183681,44.374553908760014,148.56,150.47,987.35,1009.8125,1303.9208333333333,1276.3541666666667,-316.5708333333334,-266.5416666666667,2887.5,2917.370833333333,2909.4166666666665,2943.125,21.916666666666668,25.754166666666606,111.28333333333335,64.125,2431.0625,2432.0458333333336,29.912499999999998,37.19166666666666,169.0125,161.67499999999998,,,370.9958333333334,445.2250000000001,622.6666666666666,442.01666666666665,-1310.2333333333333,-1153.7833333333335,-9.195833333333333,-0.31124999999999886,-17.839936458333334,10.012209375,-8.644103125000003,10.323459374999999,-17.335833333333326,-261.05833333333294
2025-05-18,64.5025,53.581805903805105,-15.0,136.57,151.57,723.7791666666667,909.625,-185.8458333333334,2519.566666666667,2508.75,-10.816666666666757,79.85,,1937.9166666666667,25.3,153.36249999999998,,,478.5541666666666,463.2749999999999,-1127.675,-10.877083333333337,-0.5019822916666676,10.37510104166667,6,5,1,65.66791666666667,83.00375,55.60785915514857,42.79603088183681,172.84,148.56,831.2166666666667,987.35,816.025,1303.9208333333333,15.191666666666606,-316.5708333333334,2626.441666666667,2887.5,2640.875,2909.4166666666665,14.433333333333243,21.916666666666668,71.92916666666666,111.28333333333335,1931.1791666666668,2431.0625,31.116666666666664,29.912499999999998,158.43333333333334,169.0125,,,668.7083333333334,370.9958333333334,773.9958333333334,622.6666666666666,-1427.5125,-1310.2333333333333,-16.641666666666666,-9.195833333333333,-21.725536458333334,-17.839936458333334,-5.083869791666664,-8.644103125000003,-1.1654166666666725,-106.875
2025-05-19,97.84583333333335,52.722585368805795,5.0,231.01,226.01,967.7291666666666,880.0,87.72916666666667,2888.5875,2888.25,-0.33750000000009095,77.19583333333334,,1959.3958333333333,40.55833333333334,162.93333333333334,,,439.1833333333334,69.28749999999998,-420.7416666666666,-12.319583333333336,-6.856451041666666,5.463132291666668,0,5,0,64.5025,65.66791666666667,53.581805903805105,55.60785915514857,151.57,172.84,723.7791666666667,831.2166666666667,909.625,816.025,-185.8458333333334,15.191666666666606,2519.566666666667,2626.441666666667,2508.75,2640.875,-10.816666666666757,14.433333333333243,79.85,71.92916666666666,1937.9166666666667,1931.1791666666668,25.3,31.116666666666664,153.36249999999998,158.43333333333334,,,478.5541666666666,668.7083333333334,463.2749999999999,773.9958333333334,-1127.675,-1427.5125,-10.877083333333337,-16.641666666666666,-0.5019822916666676,-21.725536458333334,10.37510104166667,-5.083869791666664,33.34333333333335,369.02083333333303
2025-05-20,102.62291666666665,54.20374008266657,16.0,236.1,220.1,999.1333333333333,825.4958333333334,173.63749999999996,2906.054166666667,2870.0833333333335,-35.97083333333342,92.83333333333333,,1955.1333333333332,28.8,153.35416666666666,,,503.1583333333333,646.4041666666667,-975.9249999999998,4.075833333333333,53.91376041666666,49.837927083333334,1,5,0,97.84583333333335,64.5025,52.722585368805795,53.581805903805105,226.01,151.57,967.7291666666666,723.7791666666667,880.0,909.625,87.72916666666667,-185.8458333333334,2888.5875,2519.566666666667,2888.25,2508.75,-0.33750000000009095,-10.816666666666757,77.19583333333334,79.85,1959.3958333333333,1937.9166666666667,40.55833333333334,25.3,162.93333333333334,153.36249999999998,,,439.1833333333334,478.5541666666666,69.28749999999998,463.2749999999999,-420.7416666666666,-1127.675,-12.319583333333336,-10.877083333333337,-6.856451041666666,-0.5019822916666676,5.463132291666668,10.37510104166667,4.777083333333309,17.466666666666697
2025-05-21,108.60041666666666,56.982866340160356,42.22,306.24,264.02,986.025,803.8000000000001,182.225,2918.2208333333333,2799.9166666666665,-118.30416666666675,95.69166666666668,,1945.7541666666668,26.6875,144.05416666666665,,,407.2458333333334,635.5916666666667,-860.6124999999998,-1.0416666666666685,-11.138769791666666,-10.097103124999999,2,5,0,102.62291666666665,97.84583333333335,54.20374008266657,52.722585368805795,220.1,226.01,999.1333333333333,967.7291666666666,825.4958333333334,880.0,173.63749999999996,87.72916666666667,2906.054166666667,2888.5875,2870.0833333333335,2888.25,-35.97083333333342,-0.33750000000009095,92.83333333333333,77.19583333333334,1955.1333333333332,1959.3958333333333,28.8,40.55833333333334,153.35416666666666,162.93333333333334,,,503.1583333333333,439.1833333333334,646.4041666666667,69.28749999999998,-975.9249999999998,-420.7416666666666,4.075833333333333,-12.319583333333336,53.91376041666666,-6.856451041666666,49.837927083333334,5.463132291666668,5.977500000000006,12.166666666666515
2025-05-22,100.82291666666667,27.88629607019356,54.01,180.4,126.39000000000001,1013.9833333333332,842.5666666666666,171.41666666666666,2855.625,2845.8333333333335,-9.791666666666666,62.958333333333336,,1942.5249999999999,22.8625,145.98333333333335,,,415.94166666666666,613.9000000000001,-858.4249999999998,-21.829583333333332,-11.302012499999998,10.52757083333333,3,5,0,108.60041666666666,102.62291666666665,56.982866340160356,54.20374008266657,264.02,220.1,986.025,999.1333333333333,803.8000000000001,825.4958333333334,182.225,173.63749999999996,2918.2208333333333,2906.054166666667,2799.9166666666665,2870.0833333333335,-118.30416666666675,-35.97083333333342,95.69166666666668,92.83333333333333,1945.7541666666668,1955.1333333333332,26.6875,28.8,144.05416666666665,153.35416666666666,,,407.2458333333334,503.1583333333333,635.5916666666667,646.4041666666667,-860.6124999999998,-975.9249999999998,-1.0416666666666685,4.075833333333333,-11.138769791666666,53.91376041666666,-10.097103124999999,49.837927083333334,-7.777499999999989,-62.5958333333333
2025-05-23,105.33916666666666,39.86256846331848,33.17,215.07,181.89999999999998,1073.6499999999999,847.6374999999999,226.01250000000002,2955.5208333333335,2897.5416666666665,-57.97916666666674,41.458333333333336,,1961.5041666666666,37.46666666666666,140.17083333333335,,,661.2708333333334,609.0916666666667,-1044.3500000000001,10.429583333333335,48.94013125,38.51054791666667,4,5,0,100.82291666666667,108.60041666666666,27.88629607019356,56.982866340160356,126.39000000000001,264.02,1013.9833333333332,986.025,842.5666666666666,803.8000000000001,171.41666666666666,182.225,2855.625,2918.2208333333333,2845.8333333333335,2799.9166666666665,-9.791666666666666,-118.30416666666675,62.958333333333336,95.69166666666668,1942.5249999999999,1945.7541666666668,22.8625,26.6875,145.98333333333335,144.05416666666665,,,415.94166666666666,407.2458333333334,613.9000000000001,635.5916666666667,-858.4249999999998,-860.6124999999998,-21.829583333333332,-1.0416666666666685,-11.302012499999998,-11.138769791666666,10.52757083333333,-10.097103124999999,4.516249999999985,99.89583333333348
2025-05-24,65.57000000000001,52.43595994784662,-2.45,165.82,168.26999999999998,779.5458333333332,915.1916666666666,-135.64583333333334,2585.7833333333333,2564.4166666666665,-21.36666666666675,72.32083333333333,,1964.1541666666665,36.94583333333333,137.29166666666666,,,574.9250000000001,490.3625,-1200.9333333333332,0.4062500000000006,9.553912500000001,9.147662500000003,5,5,1,105.33916666666666,100.82291666666667,39.86256846331848,27.88629607019356,181.89999999999998,126.39000000000001,1073.6499999999999,1013.9833333333332,847.6374999999999,842.5666666666666,226.01250000000002,171.41666666666666,2955.5208333333335,2855.625,2897.5416666666665,2845.8333333333335,-57.97916666666674,-9.791666666666666,41.458333333333336,62.958333333333336,1961.5041666666666,1942.5249999999999,37.46666666666666,22.8625,140.17083333333335,145.98333333333335,,,661.2708333333334,415.94166666666666,609.0916666666667,613.9000000000001,-1044.3500000000001,-858.4249999999998,10.429583333333335,-21.829583333333332,48.94013125,-11.302012499999998,38.51054791666667,10.52757083333333,-39.76916666666665,-369.7375000000002
2025-05-25,29.0975,45.79745619003594,-8.93,116.9,125.83000000000001,698.2666666666668,892.6374999999999,-194.37083333333337,2443.6708333333336,2423.4166666666665,-20.25416666666676,119.175,,1962.4541666666667,30.6125,136.85416666666666,,,497.2625,760.8541666666666,-1452.4875,-6.37125,-3.346781249999998,3.0244687500000005,6,5,1,65.57000000000001,105.33916666666666,52.43595994784662,39.86256846331848,168.26999999999998,181.89999999999998,779.5458333333332,1073.6499999999999,915.1916666666666,847.6374999999999,-135.64583333333334,226.01250000000002,2585.7833333333333,2955.5208333333335,2564.4166666666665,2897.5416666666665,-21.36666666666675,-57.97916666666674,72.32083333333333,41.458333333333336,1964.1541666666665,1961.5041666666666,36.94583333333333,37.46666666666666,137.29166666666666,140.17083333333335,,,574.9250000000001,661.2708333333334,490.3625,609.0916666666667,-1200.9333333333332,-1044.3500000000001,0.4062500000000006,10.429583333333335,9.553912500000001,48.94013125,9.147662500000003,38.51054791666667,-36.47250000000001,-142.11249999999973
2025-05-26,94.835,59.55870315696214,10.32,251.58,241.26000000000002,894.2875,840.7333333333332,53.55416666666664,2797.5291666666667,2740.8333333333335,-56.69583333333344,98.86666666666667,,1950.7041666666664,24.554166666666664,144.93333333333334,,,566.6666666666666,377.6875,-890.7999999999998,-4.986250000000001,7.775735416666667,12.76198541666667,0,5,0,29.0975,65.57000000000001,45.79745619003594,52.43595994784662,125.83000000000001,168.26999999999998,698.2666666666668,779.5458333333332,892.6374999999999,915.1916666666666,-194.37083333333337,-135.64583333333334,2443.6708333333336,2585.7833333333333,2423.4166666666665,2564.4166666666665,-20.25416666666676,-21.36666666666675,119.175,72.32083333333333,1962.4541666666667,1964.1541666666665,30.6125,36.94583333333333,136.85416666666666,137.29166666666666,,,497.2625,574.9250000000001,760.8541666666666,490.3625,-1452.4875,-1200.9333333333332,-6.37125,0.4062500000000006,-3.346781249999998,9.553912500000001,3.0244687500000005,9.147662500000003,65.7375,353.8583333333331
2025-05-27,81.02166666666666,55.8553557952547,0.16,220.84,220.68,884.5541666666667,850.9166666666666,33.63749999999999,2820.6666666666665,2767.2083333333335,-53.45833333333341,101.79583333333333,,1948.0249999999999,29.620833333333337,109.59583333333335,,,434.4708333333333,506.5958333333333,-907.4291666666668,0.09958333333333418,6.451992708333336,6.352409375000001,1,5,0,94.835,29.0975,59.55870315696214,45.79745619003594,241.26000000000002,125.83000000000001,894.2875,698.2666666666668,840.7333333333332,892.6374999999999,53.55416666666664,-194.37083333333337,2797.5291666666667,2443.6708333333336,2740.8333333333335,2423.4166666666665,-56.69583333333344,-20.25416666666676,98.86666666666667,119.175,1950.7041666666664,1962.4541666666667,24.554166666666664,30.6125,144.93333333333334,136.85416666666666,,,566.6666666666666,497.2625,377.6875,760.8541666666666,-890.7999999999998,-1452.4875,-4.986250000000001,-6.37125,7.775735416666667,-3.346781249999998,12.76198541666667,3.0244687500000005,-13.813333333333333,23.137499999999818
2025-05-28,93.81291666666665,30.256119679821975,57.86,176.37,118.51,861.4,913.1125000000001,-51.712500000000006,2774.4625,2772.75,-1.712500000000091,101.4541666666667,,1944.4666666666665,30.395833333333332,122.62083333333334,,,270.8958333333333,270.7083333333333,-593.3166666666667,-9.273333333333335,23.093754166666667,32.367087500000004,2,5,0,81.02166666666666,94.835,55.8553557952547,59.55870315696214,220.68,241.26000000000002,884.5541666666667,894.2875,850.9166666666666,840.7333333333332,33.63749999999999,53.55416666666664,2820.6666666666665,2797.5291666666667,2767.2083333333335,2740.8333333333335,-53.45833333333341,-56.69583333333344,101.79583333333333,98.86666666666667,1948.0249999999999,1950.7041666666664,29.620833333333337,24.554166666666664,109.59583333333335,144.93333333333334,,,434.4708333333333,566.6666666666666,506.5958333333333,377.6875,-907.4291666666668,-890.7999999999998,0.09958333333333418,-4.986250000000001,6.451992708333336,7.775735416666667,6.352409375000001,12.76198541666667,12.791249999999991,-46.204166666666424
2025-05-29,70.20375,44.63533790253988,0.6,157.37,156.77,949.2166666666667,817.6125000000001,131.60416666666666,2824.5625,2824.875,0.31249999999992345,72.7,,1951.2666666666667,25.741666666666664,141.74583333333334,,,498.7,546.3833333333333,-913.4791666666666,-18.22375,-15.248817708333334,2.9749322916666663,3,5,0,93.81291666666665,81.02166666666666,30.256119679821975,55.8553557952547,118.51,220.68,861.4,884.5541666666667,913.1125000000001,850.9166666666666,-51.712500000000006,33.63749999999999,2774.4625,2820.6666666666665,2772.75,2767.2083333333335,-1.712500000000091,-53.45833333333341,101.4541666666667,101.79583333333333,1944.4666666666665,1948.0249999999999,30.395833333333332,29.620833333333337,122.62083333333334,109.59583333333335,,,270.8958333333333,434.4708333333333,270.7083333333333,506.5958333333333,-593.3166666666667,-907.4291666666668,-9.273333333333335,0.09958333333333418,23.093754166666667,6.451992708333336,32.367087500000004,6.352409375000001,-23.609166666666653,50.09999999999991
2025-05-30,55.430416666666666,51.44822424612642,-0.3,167.68,167.98000000000002,864.8625000000001,876.9458333333333,-12.083333333333343,2876.5625,2772.9583333333335,-103.60416666666667,96.72083333333335,,1955.1666666666667,48.50416666666666,133.07083333333333,,,377.175,546.7708333333334,-936.0291666666667,-6.8424999999999985,9.731493749999998,16.57399375,4,5,0,70.20375,93.81291666666665,44.63533790253988,30.256119679821975,156.77,118.51,949.2166666666667,861.4,817.6125000000001,913.1125000000001,131.60416666666666,-51.712500000000006,2824.5625,2774.4625,2824.875,2772.75,0.31249999999992345,-1.712500000000091,72.7,101.4541666666667,1951.2666666666667,1944.4666666666665,25.741666666666664,30.395833333333332,141.74583333333334,122.62083333333334,,,498.7,270.8958333333333,546.3833333333333,270.7083333333333,-913.4791666666666,-593.3166666666667,-18.22375,-9.273333333333335,-15.248817708333334,23.093754166666667,2.9749322916666663,32.367087500000004,-14.773333333333333,52.0
2025-05-31,71.25875,64.34380165496162,-13.17,213.32,226.48999999999998,754.9250000000001,986.6333333333333,-231.70833333333334,2510.9375,2425.375,-85.5625,111.39583333333333,,1928.904166666667,43.1875,132.5041666666667,,,105.41666666666667,-82.89999999999999,-254.225,-0.030416666666668996,12.613208333333331,12.643625,5,5,1,55.430416666666666,70.20375,51.44822424612642,44.63533790253988,167.98000000000002,156.77,864.8625000000001,949.2166666666667,876.9458333333333,817.6125000000001,-12.083333333333343,131.60416666666666,2876.5625,2824.5625,2772.9583333333335,2824.875,-103.60416666666667,0.31249999999992345,96.72083333333335,72.7,1955.1666666666667,1951.2666666666667,48.50416666666666,25.741666666666664,133.07083333333333,141.74583333333334,,,377.175,498.7,546.7708333333334,546.3833333333333,-936.0291666666667,-913.4791666666666,-6.8424999999999985,-18.22375,9.731493749999998,-15.248817708333334,16.57399375,2.9749322916666663,15.82833333333334,-365.625
2025-06-01,44.15375,49.623275202749625,-20.41,118.75,139.16,746.2416666666667,959.0208333333334,-212.77916666666667,2488.65,2362.9166666666665,-125.73333333333335,108.66250000000001,,1913.875,36.050000000000004,127.79166666666667,,,419.05833333333334,307.80833333333334,-939.6458333333334,-1.4925000000000006,-14.487566666666666,-12.995066666666665,6,6,1,71.25875,55.430416666666666,64.34380165496162,51.44822424612642,226.48999999999998,167.98000000000002,754.9250000000001,864.8625000000001,986.6333333333333,876.9458333333333,-231.70833333333334,-12.083333333333343,2510.9375,2876.5625,2425.375,2772.9583333333335,-85.5625,-103.60416666666667,111.39583333333333,96.72083333333335,1928.904166666667,1955.1666666666667,43.1875,48.50416666666666,132.5041666666667,133.07083333333333,,,105.41666666666667,377.175,-82.89999999999999,546.7708333333334,-254.225,-936.0291666666667,-0.030416666666668996,-6.8424999999999985,12.613208333333331,9.731493749999998,12.643625,16.57399375,-27.105000000000004,-22.28749999999991
2025-06-02,104.98958333333333,84.71987598418308,11.0,371.23,360.23,923.6,899.5666666666666,24.033333333333314,2691.554166666667,2728.4583333333335,36.90416666666658,109.5125,,1909.5625,36.87083333333334,134.19166666666666,,,110.77916666666665,202.1875,-288.93333333333334,-5.4466666666666645,11.622060416666669,17.068727083333332,0,6,0,44.15375,71.25875,49.623275202749625,64.34380165496162,139.16,226.48999999999998,746.2416666666667,754.9250000000001,959.0208333333334,986.6333333333333,-212.77916666666667,-231.70833333333334,2488.65,2510.9375,2362.9166666666665,2425.375,-125.73333333333335,-85.5625,108.66250000000001,111.39583333333333,1913.875,1928.904166666667,36.050000000000004,43.1875,127.79166666666667,132.5041666666667,,,419.05833333333334,105.41666666666667,307.80833333333334,-82.89999999999999,-939.6458333333334,-254.225,-1.4925000000000006,-0.030416666666668996,-14.487566666666666,12.613208333333331,-12.995066666666665,12.643625,60.835833333333326,202.9041666666667
