timestamp_hour,da_price,da_demand,da_supply,net_import,idm_vwap,idm_volume_mwh,imb_price,imb_settlement_price,imbalance_mwh,spread_da_idm,spread_idm_imb,spread_da_imb,date,hour,dayofweek,month,is_weekend
2024-05-20 12:00:00,-4.78,1634.3,400.1,1234.1999999999998,,,,97.2075,-10.262,,,-101.9875,2024-05-20,12,0,5,False
2024-05-20 13:00:00,-7.36,1620.6,408.8,1211.8,,,,129.5,-14.648,,,-136.86,2024-05-20,13,0,5,False
2024-05-20 14:00:00,-8.72,1630.1,422.6,1207.5,,,,130.75,-23.139,,,-139.47,2024-05-20,14,0,5,False
2024-05-20 15:00:00,17.56,1594.8,454.3,1140.4999999999998,,,,49.29375,-20.783,,,-31.733750000000004,2024-05-20,15,0,5,False
2024-05-20 16:00:00,46.44,1260.1,392.3,867.8,,,,73.83,-4.497000000000001,,,-27.39,2024-05-20,16,0,5,False
2024-05-20 17:00:00,103.9,1241.9,490.7,751.1999999999999,,,,164.77,-6.433,,,-60.870000000000005,2024-05-20,17,0,5,False
2024-05-20 18:00:00,107.02,1220.9,484.0,736.9000000000001,,,,112.29875000000001,8.718,,,-5.2787500000000165,2024-05-20,18,0,5,False
2024-05-20 19:00:00,131.11,1215.1,665.6,549.5,,,,220.26625,-10.251000000000001,,,-89.15625,2024-05-20,19,0,5,False
2024-05-20 20:00:00,145.27,1273.4,667.8,605.6,,,,120.52499999999999,-1.3770000000000002,,,24.74500000000002,2024-05-20,20,0,5,False
2024-05-20 21:00:00,126.23,1195.6,702.4,493.20000000000005,,,,74.46,-0.2240000000000002,,,51.77000000000001,2024-05-20,21,0,5,False
2024-05-20 22:00:00,105.42,1037.3,665.8,371.5,,,,177.23250000000002,-133.211,,,-71.81250000000001,2024-05-20,22,0,5,False
2024-05-20 23:00:00,93.64,1001.8,603.1,398.69999999999993,,,,193.66125,-49.778000000000006,,,-100.02125,2024-05-20,23,0,5,False
2024-05-21 00:00:00,88.28,869.7,539.1,330.5999999999999,,,,173.97375,-22.105,,,-85.69375,2024-05-21,0,1,5,False
2024-05-21 01:00:00,77.23,857.2,603.4,253.79999999999995,,,,161.5125,-26.779,,,-84.28249999999998,2024-05-21,1,1,5,False
2024-05-21 02:00:00,72.39,841.6,628.5,213.0999999999999,,,,159.07125000000002,-18.399,,,-86.68125000000002,2024-05-21,2,1,5,False
2024-05-21 03:00:00,74.18,826.8,651.9,174.89999999999986,,,,157.59375,-27.978,,,-83.41375,2024-05-21,3,1,5,False
2024-05-21 04:00:00,70.12,881.7,646.4,235.30000000000018,,,,162.48,-36.648,,,-92.35999999999999,2024-05-21,4,1,5,False
2024-05-21 05:00:00,80.06,945.5,592.2,353.29999999999995,,,,167.20125000000002,-15.859,,,-87.14125000000001,2024-05-21,5,1,5,False
2024-05-21 06:00:00,107.98,1232.8,567.0,665.8000000000001,,,,49.207499999999996,20.175,,,58.77250000000001,2024-05-21,6,1,5,False
2024-05-21 07:00:00,120.81,1267.6,714.8,552.8000000000001,,,,-1.0,13.778,,,121.81,2024-05-21,7,1,5,False
2024-05-21 08:00:00,95.86,1179.2,672.6,506.59999999999997,,,,-2.35,14.788,,,98.21,2024-05-21,8,1,5,False
2024-05-21 09:00:00,83.73,1125.3,312.6,812.7,,,,-4.0,16.826,,,87.73,2024-05-21,9,1,5,False
2024-05-21 10:00:00,68.7,1031.2,342.5,688.7,,,,32.6675,8.568000000000001,,,36.032500000000006,2024-05-21,10,1,5,False
2024-05-21 11:00:00,56.36,1225.4,323.4,902.0,,,,-4.35,85.783,,,60.71,2024-05-21,11,1,5,False
2024-05-21 12:00:00,36.24,1300.0,355.2,944.8000000000001,,,,-2.7,51.196,,,38.940000000000005,2024-05-21,12,1,5,False
2024-05-21 13:00:00,50.2,1316.4,369.1,947.3,,,,-2.35,35.638,,,52.550000000000004,2024-05-21,13,1,5,False
2024-05-21 14:00:00,57.7,1312.2,404.2,907.9999999999999,,,,-1.7,16.718,,,59.400000000000006,2024-05-21,14,1,5,False
2024-05-21 15:00:00,72.52,1350.1,402.5,947.5999999999999,,,,80.22874999999999,15.892,,,-7.708749999999995,2024-05-21,15,1,5,False
2024-05-21 16:00:00,82.98,1214.0,396.1,817.9,,,,37.6025,19.259,,,45.377500000000005,2024-05-21,16,1,5,False
2024-05-21 17:00:00,91.38,1211.8,389.6,822.2,,,,-3.05,43.589999999999996,,,94.42999999999999,2024-05-21,17,1,5,False
2024-05-21 18:00:00,100.73,1184.3,664.5,519.8000000000001,,,,96.9875,9.706,,,3.742500000000007,2024-05-21,18,1,5,False
2024-05-21 19:00:00,134.45,1208.0,655.4,552.6000000000001,,,,70.56750000000001,4.663,,,63.88249999999998,2024-05-21,19,1,5,False
2024-05-21 20:00:00,143.68,1222.9,665.3,557.5999999999999,,,,125.88375,-0.9400000000000002,,,17.79625,2024-05-21,20,1,5,False
2024-05-21 21:00:00,110.45,1117.3,598.9,518.4000000000001,,,,111.18125,-1.367,,,-0.7312500000000028,2024-05-21,21,1,5,False
2024-05-21 22:00:00,97.59,959.7,379.2,580.5,,,,173.57625000000002,-84.222,,,-75.98625000000001,2024-05-21,22,1,5,False
2024-05-21 23:00:00,97.56,915.4,514.8,400.5999999999999,,,,174.93,-45.177,,,-77.37,2024-05-21,23,1,5,False
2024-05-22 00:00:00,81.59,894.7,558.1,336.5999999999999,,,,-5.0,35.848,,,86.59,2024-05-22,0,2,5,False
2024-05-22 01:00:00,82.7,744.4,579.3,165.10000000000014,,,,45.10125,34.225,,,37.59875,2024-05-22,1,2,5,False
2024-05-22 02:00:00,66.15,720.9,606.3,114.60000000000014,,,,-3.7,42.803,,,69.85000000000001,2024-05-22,2,2,5,False
2024-05-22 03:00:00,61.0,748.8,610.9,137.89999999999986,,,,-3.45,35.928,,,64.45,2024-05-22,3,2,5,False
2024-05-22 04:00:00,57.78,826.5,625.4,201.10000000000014,,,,-3.7,38.92,,,61.480000000000004,2024-05-22,4,2,5,False
2024-05-22 05:00:00,68.56,821.9,597.7,224.20000000000005,,,,-4.35,52.612,,,72.91,2024-05-22,5,2,5,False
2024-05-22 06:00:00,98.5,1017.8,592.4,425.39999999999986,,,,48.098749999999995,29.770999999999997,,,50.401250000000005,2024-05-22,6,2,5,False
2024-05-22 07:00:00,102.71,967.0,552.3,414.6999999999998,,,,160.36875,-9.747,,,-57.65875000000001,2024-05-22,7,2,5,False
2024-05-22 08:00:00,103.07,973.6,563.4,410.19999999999993,,,,36.65125,0.4849999999999999,,,66.41874999999999,2024-05-22,8,2,5,False
2024-05-22 09:00:00,83.88,1080.9,411.2,669.6999999999999,,,,66.2575,4.9719999999999995,,,17.622500000000002,2024-05-22,9,2,5,False
2024-05-22 10:00:00,74.36,1167.7,390.1,777.6,,,,-4.5,60.326,,,78.86,2024-05-22,10,2,5,False
2024-05-22 11:00:00,73.2,1351.1,318.2,1032.9,,,,-4.5,70.53399999999999,,,77.7,2024-05-22,11,2,5,False
2024-05-22 12:00:00,63.67,1377.8,307.0,1070.8,,,,-3.05,36.635,,,66.72,2024-05-22,12,2,5,False
2024-05-22 13:00:00,55.32,1278.0,323.1,954.9,,,,-5.0,52.923,,,60.32,2024-05-22,13,2,5,False
2024-05-22 14:00:00,59.5,1238.5,350.8,887.7,,,,132.0,-17.775,,,-72.5,2024-05-22,14,2,5,False
2024-05-22 15:00:00,74.86,1199.6,355.6,844.0000000000001,,,,128.25,-17.067,,,-53.39,2024-05-22,15,2,5,False
2024-05-22 16:00:00,89.43,1202.8,395.0,807.8,,,,-2.8,15.88,,,92.23,2024-05-22,16,2,5,False
2024-05-22 17:00:00,95.27,1183.2,891.1,292.10000000000014,,,,32.62625,17.951999999999998,,,62.64375,2024-05-22,17,2,5,False
2024-05-22 18:00:00,100.88,1179.4,938.5,240.89999999999986,,,,40.69875,4.994,,,60.18125,2024-05-22,18,2,5,False
2024-05-22 19:00:00,141.75,1151.4,959.4,192.0,,,,77.07249999999999,6.869,,,64.67750000000001,2024-05-22,19,2,5,False
2024-05-22 20:00:00,154.58,1178.6,997.8,180.79999999999995,,,,191.1275,-15.996,,,-36.547499999999985,2024-05-22,20,2,5,False
2024-05-22 21:00:00,142.7,1061.6,993.5,68.10000000000002,,,,82.29875,17.707,,,60.40124999999999,2024-05-22,21,2,5,False
2024-05-22 22:00:00,105.78,958.0,880.9,77.09999999999991,,,,-5.0,72.369,,,110.78,2024-05-22,22,2,5,False
2024-05-22 23:00:00,91.75,933.4,1009.1,-75.70000000000005,,,,-4.75,43.099000000000004,,,96.5,2024-05-22,23,2,5,False
2024-05-23 00:00:00,75.91,719.8,803.6,-83.79999999999995,,,,71.0325,2.662,,,4.877499999999998,2024-05-23,0,3,5,False
2024-05-23 01:00:00,74.09,733.7,667.0,66.70000000000005,,,,38.28375,23.037999999999997,,,35.806250000000006,2024-05-23,1,3,5,False
2024-05-23 02:00:00,68.67,730.3,730.2,0.10000000000013642,,,,28.505,3.2449999999999997,,,40.165000000000006,2024-05-23,2,3,5,False
2024-05-23 03:00:00,71.17,732.1,754.2,-22.09999999999991,,,,138.45499999999998,-4.695,,,-67.28499999999998,2024-05-23,3,3,5,False
2024-05-23 04:00:00,72.09,774.2,740.0,34.200000000000045,,,,-2.4,8.817,,,74.49000000000001,2024-05-23,4,3,5,False
2024-05-23 05:00:00,79.44,846.3,718.1,128.20000000000005,,,,49.39875,13.448,,,30.041249999999998,2024-05-23,5,3,5,False
2024-05-23 06:00:00,101.32,1070.3,697.6,372.70000000000005,,,,46.4775,18.328,,,54.842499999999994,2024-05-23,6,3,5,False
2024-05-23 07:00:00,115.03,1140.7,839.2,301.5,,,,-3.1950000000000003,6.585,,,118.225,2024-05-23,7,3,5,False
2024-05-23 08:00:00,96.68,1148.2,649.8,498.4,,,,161.3625,-47.550000000000004,,,-64.6825,2024-05-23,8,3,5,False
2024-05-23 09:00:00,75.35,1025.0,583.9,441.1,,,,149.85,-34.649,,,-74.5,2024-05-23,9,3,5,False
2024-05-23 10:00:00,72.88,961.4,513.7,447.70000000000005,,,,94.75,-1.3520000000000003,,,-21.870000000000005,2024-05-23,10,3,5,False
2024-05-23 11:00:00,64.79,1096.7,392.4,704.3000000000001,,,,62.4,16.917,,,2.3900000000000077,2024-05-23,11,3,5,False
2024-05-23 12:00:00,52.83,1114.5,397.4,717.0999999999998,,,,30.5525,18.186,,,22.2775,2024-05-23,12,3,5,False
2024-05-23 13:00:00,44.55,1113.3,411.0,702.3,,,,97.7525,-53.753,,,-53.2025,2024-05-23,13,3,5,False
2024-05-23 14:00:00,58.23,1132.8,437.3,695.4999999999999,,,,130.25,-66.304,,,-72.02000000000001,2024-05-23,14,3,5,False
2024-05-23 15:00:00,74.22,1113.2,390.1,723.1000000000001,,,,138.1975,-40.114000000000004,,,-63.97749999999999,2024-05-23,15,3,5,False
2024-05-23 16:00:00,84.99,911.0,551.0,360.0,,,,171.5175,-61.846000000000004,,,-86.52750000000002,2024-05-23,16,3,5,False
2024-05-23 17:00:00,93.3,932.4,644.7,287.70000000000005,,,,172.91625,-21.198,,,-79.61625,2024-05-23,17,3,5,False
2024-05-23 18:00:00,112.94,942.1,805.6,136.5,,,,233.175,-26.988999999999997,,,-120.23500000000001,2024-05-23,18,3,5,False
2024-05-23 19:00:00,149.88,976.8,898.7,78.10000000000002,,,,287.05875000000003,-27.113,,,-137.17875000000004,2024-05-23,19,3,5,False
2024-05-23 20:00:00,175.96,902.9,961.2,-58.299999999999955,,,,275.0325,-41.795,,,-99.07250000000002,2024-05-23,20,3,5,False
2024-05-23 21:00:00,154.63,898.3,905.5,-7.2000000000000455,,,,233.605,-12.753,,,-78.975,2024-05-23,21,3,5,False
2024-05-23 22:00:00,123.65,814.2,836.6,-22.400000000000006,,,,167.06875,-21.338,,,-43.41874999999999,2024-05-23,22,3,5,False
2024-05-23 23:00:00,103.61,812.4,906.0,-93.60000000000002,,,,-5.0,52.206,,,108.61,2024-05-23,23,3,5,False
2024-05-24 00:00:00,102.24,754.2,741.0,13.200000000000045,,,,-5.0,21.788,,,107.24,2024-05-24,0,4,5,False
2024-05-24 01:00:00,92.96,852.2,689.7,162.5,,,,93.05875,-3.067,,,-0.09875000000000966,2024-05-24,1,4,5,False
2024-05-24 02:00:00,88.89,821.9,729.3,92.59999999999991,,,,-4.2425,14.093,,,93.1325,2024-05-24,2,4,5,False
2024-05-24 03:00:00,87.05,831.9,731.3,100.60000000000002,,,,32.65875,2.1359999999999997,,,54.39125,2024-05-24,3,4,5,False
2024-05-24 04:00:00,89.63,878.0,715.1,162.89999999999998,,,,146.7225,-10.321,,,-57.0925,2024-05-24,4,4,5,False
2024-05-24 05:00:00,101.61,1015.5,702.0,313.5,,,,75.39500000000001,7.282,,,26.21499999999999,2024-05-24,5,4,5,False
2024-05-24 06:00:00,120.85,1144.8,1094.1,50.700000000000045,,,,112.4125,5.229,,,8.4375,2024-05-24,6,4,5,False
2024-05-24 07:00:00,122.61,1343.2,1184.9,158.29999999999995,,,,-3.845,12.450000000000001,,,126.455,2024-05-24,7,4,5,False
2024-05-24 08:00:00,104.14,1361.2,1134.5,226.70000000000002,,,,-3.7,16.521,,,107.84,2024-05-24,8,4,5,False
2024-05-24 09:00:00,97.68,1290.5,767.5,523.0000000000001,,,,-4.7475000000000005,20.326999999999998,,,102.42750000000001,2024-05-24,9,4,5,False
2024-05-24 10:00:00,87.44,1196.9,507.8,689.1,,,,44.89125,14.997,,,42.54875,2024-05-24,10,4,5,False
2024-05-24 11:00:00,79.06,1304.1,398.1,906.0,,,,-5.0,18.560000000000002,,,84.06,2024-05-24,11,4,5,False
2024-05-24 12:00:00,77.27,1327.1,404.0,923.0999999999999,,,,129.0,-19.788,,,-51.730000000000004,2024-05-24,12,4,5,False
2024-05-24 13:00:00,74.4,1280.2,419.1,861.1000000000001,,,,97.78625,-1.992,,,-23.38624999999999,2024-05-24,13,4,5,False
2024-05-24 14:00:00,75.46,1271.6,414.4,857.1999999999999,,,,-5.0,50.088,,,80.46,2024-05-24,14,4,5,False
2024-05-24 15:00:00,81.68,1243.9,409.3,834.5999999999999,,,,30.9075,12.001999999999999,,,50.77250000000001,2024-05-24,15,4,5,False
2024-05-24 16:00:00,84.34,1066.9,530.9,536.0,,,,-3.0,54.544,,,87.34,2024-05-24,16,4,5,False
2024-05-24 17:00:00,99.17,1055.2,598.1,457.1,,,,48.9725,12.582,,,50.197500000000005,2024-05-24,17,4,5,False
2024-05-24 18:00:00,112.29,1045.2,788.3,256.9000000000001,,,,102.10875,3.3260000000000005,,,10.181250000000006,2024-05-24,18,4,5,False
2024-05-24 19:00:00,134.94,1071.3,894.6,176.70000000000005,,,,257.85375,-3.759,,,-122.91375,2024-05-24,19,4,5,False
2024-05-24 20:00:00,138.54,1117.7,898.9,218.80000000000007,,,,-0.7,4.681,,,139.23999999999998,2024-05-24,20,4,5,False
2024-05-24 21:00:00,125.54,1062.5,877.6,184.89999999999998,,,,71.255,6.5680000000000005,,,54.28500000000001,2024-05-24,21,4,5,False
2024-05-24 22:00:00,109.67,926.7,823.6,103.10000000000002,,,,-4.0,34.306,,,113.67,2024-05-24,22,4,5,False
2024-05-24 23:00:00,99.84,895.9,865.1,30.800000000000068,,,,90.52250000000001,0.4259999999999997,,,9.317499999999995,2024-05-24,23,4,5,False
2024-05-25 00:00:00,94.88,758.5,834.4,-75.90000000000009,,,,130.06375,-9.408000000000001,,,-35.18375,2024-05-25,0,5,5,True
2024-05-25 01:00:00,91.84,845.3,765.1,80.20000000000005,,,,90.04249999999999,2.6710000000000003,,,1.7975000000000136,2024-05-25,1,5,5,True
2024-05-25 02:00:00,90.42,833.0,781.2,51.799999999999955,,,,-5.0,31.298,,,95.42,2024-05-25,2,5,5,True
2024-05-25 03:00:00,89.14,818.6,798.2,20.400000000000006,,,,-3.05,15.161999999999999,,,92.19,2024-05-25,3,5,5,True
2024-05-25 04:00:00,89.02,796.9,790.9,5.999999999999943,,,,33.677499999999995,3.109,,,55.3425,2024-05-25,4,5,5,True
2024-05-25 05:00:00,90.95,798.8,799.4,-0.6000000000000227,,,,32.65625,5.836,,,58.29375,2024-05-25,5,5,5,True
2024-05-25 06:00:00,90.99,804.9,768.1,36.80000000000001,,,,-3.05,18.414,,,94.03999999999999,2024-05-25,6,5,5,True
2024-05-25 07:00:00,86.43,792.4,728.5,63.900000000000006,,,,30.42875,15.536,,,56.001250000000006,2024-05-25,7,5,5,True
2024-05-25 08:00:00,75.79,882.4,669.4,213.0,,,,64.15,-1.803,,,11.64,2024-05-25,8,5,5,True
2024-05-25 09:00:00,61.89,877.8,540.3,337.5,,,,-4.1025,5.907,,,65.9925,2024-05-25,9,5,5,True
2024-05-25 10:00:00,36.45,801.3,535.4,265.9,,,,-5.27625,16.747,,,41.72625,2024-05-25,10,5,5,True
2024-05-25 11:00:00,9.22,1043.3,443.4,599.9000000000001,,,,128.7525,-37.544,,,-119.5325,2024-05-25,11,5,5,True
2024-05-25 12:00:00,3.24,1034.4,469.6,564.8,,,,60.177499999999995,11.387,,,-56.93749999999999,2024-05-25,12,5,5,True
2024-05-25 13:00:00,0.04,1010.6,472.8,537.8,,,,-5.0,244.777,,,5.04,2024-05-25,13,5,5,True
2024-05-25 14:00:00,0.0,1010.4,478.9,531.5,,,,-4.45,70.923,,,4.45,2024-05-25,14,5,5,True
2024-05-25 15:00:00,0.02,1085.4,489.2,596.2,,,,56.239999999999995,13.299999999999999,,,-56.21999999999999,2024-05-25,15,5,5,True
2024-05-25 16:00:00,14.27,959.8,478.4,481.4000000000001,,,,61.9475,-0.9910000000000001,,,-47.677499999999995,2024-05-25,16,5,5,True
2024-05-25 17:00:00,76.37,990.6,675.3,315.29999999999995,,,,77.14250000000001,-2.9030000000000005,,,-0.772500000000008,2024-05-25,17,5,5,True
2024-05-25 18:00:00,96.54,974.5,1005.2,-30.69999999999999,,,,124.4725,6.806999999999999,,,-27.93249999999999,2024-05-25,18,5,5,True
2024-05-25 19:00:00,116.18,1008.0,1119.8,-111.80000000000007,,,,154.28875,-3.8609999999999998,,,-38.108749999999986,2024-05-25,19,5,5,True
2024-05-25 20:00:00,132.74,1031.1,1166.7,-135.60000000000002,,,,154.51125,-0.41300000000000003,,,-21.77124999999998,2024-05-25,20,5,5,True
2024-05-25 21:00:00,137.48,992.9,1163.9,-171.0,,,,140.37875,1.723,,,-2.898750000000007,2024-05-25,21,5,5,True
2024-05-25 22:00:00,116.41,890.8,1177.0,-286.2,,,,100.06125,2.3039999999999994,,,16.348749999999995,2024-05-25,22,5,5,True
2024-05-25 23:00:00,104.98,840.6,1083.4,-242.80000000000007,,,,-5.0,16.012,,,109.98,2024-05-25,23,5,5,True
2024-05-26 00:00:00,108.9,744.9,782.0,-37.09999999999991,,,,56.385,14.278,,,52.51500000000001,2024-05-26,0,6,5,True
2024-05-26 01:00:00,100.69,713.5,863.9,-150.39999999999998,,,,-5.0,21.977,,,105.69,2024-05-26,1,6,5,True
2024-05-26 02:00:00,92.95,700.1,875.6,-175.5,,,,-5.0,20.622,,,97.95,2024-05-26,2,6,5,True
2024-05-26 03:00:00,92.88,694.6,896.3,-201.69999999999993,,,,33.27625,2.7039999999999997,,,59.60375,2024-05-26,3,6,5,True
2024-05-26 04:00:00,94.05,670.3,873.3,-203.0,,,,31.541249999999998,25.715,,,62.50875,2024-05-26,4,6,5,True
2024-05-26 05:00:00,91.43,616.3,855.7,-239.39999999999998,,,,-4.35,49.373,,,95.78,2024-05-26,5,6,5,True
2024-05-26 06:00:00,85.98,606.1,848.3,-242.2,,,,-5.0,38.258,,,90.98,2024-05-26,6,6,5,True
2024-05-26 07:00:00,73.93,593.1,692.4,-99.3,,,,-5.0,40.067,,,78.93,2024-05-26,7,6,5,True
2024-05-26 08:00:00,13.25,667.4,587.0,80.39999999999998,,,,-5.0,138.586,,,18.25,2024-05-26,8,6,5,True
2024-05-26 09:00:00,0.02,710.6,516.3,194.3,,,,-5.86875,139.975,,,5.88875,2024-05-26,9,6,5,True
2024-05-26 10:00:00,0.0,926.4,390.4,536.0,,,,-22.98,124.04,,,22.98,2024-05-26,10,6,5,True
2024-05-26 11:00:00,-0.09,933.9,388.6,545.3,,,,-45.975,83.938,,,45.885,2024-05-26,11,6,5,True
2024-05-26 12:00:00,-2.24,902.1,478.8,423.29999999999995,,,,-14.90625,64.911,,,12.66625,2024-05-26,12,6,5,True
2024-05-26 13:00:00,-11.3,956.4,500.0,456.4,,,,-18.765,34.467999999999996,,,7.465,2024-05-26,13,6,5,True
2024-05-26 14:00:00,-25.34,932.8,517.8,414.99999999999994,,,,127.0,-11.132000000000001,,,-152.34,2024-05-26,14,6,5,True
2024-05-26 15:00:00,-10.51,999.8,521.8,478.00000000000006,,,,128.25,-8.911000000000001,,,-138.76,2024-05-26,15,6,5,True
2024-05-26 16:00:00,-0.64,757.8,458.0,299.79999999999995,,,,93.13625,-1.7569999999999997,,,-93.77625,2024-05-26,16,6,5,True
2024-05-26 17:00:00,54.71,813.8,489.2,324.6,,,,62.04875,6.867999999999999,,,-7.338749999999997,2024-05-26,17,6,5,True
2024-05-26 18:00:00,91.33,887.2,543.1,344.1,,,,134.80375,-14.06,,,-43.47375000000001,2024-05-26,18,6,5,True
2024-05-26 19:00:00,111.55,968.9,732.2,236.7,,,,100.79374999999999,2.3680000000000003,,,10.756250000000009,2024-05-26,19,6,5,True
2024-05-26 20:00:00,131.95,1082.2,840.1,242.10000000000002,,,,101.0,-3.5010000000000003,,,30.94999999999999,2024-05-26,20,6,5,True
2024-05-26 21:00:00,116.33,968.1,843.1,125.00000000000011,,,,190.69875000000002,-6.5680000000000005,,,-74.36875000000002,2024-05-26,21,6,5,True
2024-05-26 22:00:00,103.46,838.6,830.7,7.899999999999977,,,,84.13375,-2.096,,,19.326249999999987,2024-05-26,22,6,5,True
2024-05-26 23:00:00,155.1,821.7,713.6,108.09999999999997,,,,255.33375,-31.564,,,-100.23375000000001,2024-05-26,23,6,5,True
2024-05-27 00:00:00,77.66,798.4,752.6,45.799999999999955,,,,72.295,-7.3629999999999995,,,5.364999999999995,2024-05-27,0,0,5,False
2024-05-27 01:00:00,76.53,775.9,836.1,-60.19999999999993,,,,116.79,-12.08,,,-40.260000000000005,2024-05-27,1,0,5,False
2024-05-27 02:00:00,75.96,772.6,842.3,-69.69999999999999,,,,132.0,-21.096,,,-56.040000000000006,2024-05-27,2,0,5,False
2024-05-27 03:00:00,75.95,782.2,841.0,-58.80000000000001,,,,94.0,-4.65,,,-18.049999999999997,2024-05-27,3,0,5,False
2024-05-27 04:00:00,79.63,834.2,894.5,-60.299999999999955,,,,-4.075,24.115000000000002,,,83.705,2024-05-27,4,0,5,False
2024-05-27 05:00:00,85.89,944.9,1090.7,-145.8,,,,69.1075,-3.9430000000000005,,,16.7825,2024-05-27,5,0,5,False
2024-05-27 06:00:00,108.32,1256.2,1335.3,-79.10000000000002,,,,-3.7,17.732,,,112.02,2024-05-27,6,0,5,False
2024-05-27 07:00:00,127.04,1343.5,1406.9,-63.400000000000006,,,,-3.7,17.619,,,130.74,2024-05-27,7,0,5,False
2024-05-27 08:00:00,120.46,1304.9,1124.3,180.60000000000002,,,,49.6275,19.545,,,70.8325,2024-05-27,8,0,5,False
2024-05-27 09:00:00,85.75,1255.3,931.6,323.70000000000005,,,,-5.0,27.049999999999997,,,90.75,2024-05-27,9,0,5,False
2024-05-27 10:00:00,75.0,1124.2,726.1,398.1,,,,34.7375,21.131,,,40.2625,2024-05-27,10,0,5,False
2024-05-27 11:00:00,72.47,1223.9,596.8,627.1,,,,-3.1975,19.541,,,75.6675,2024-05-27,11,0,5,False
2024-05-27 12:00:00,67.48,1277.1,607.3,669.8000000000001,,,,26.625,16.207,,,40.855000000000004,2024-05-27,12,0,5,False
2024-05-27 13:00:00,67.11,1269.7,621.0,648.7,,,,-3.05,39.205,,,70.16,2024-05-27,13,0,5,False
2024-05-27 14:00:00,66.27,1348.4,642.6,705.8,,,,-4.4975000000000005,76.378,,,70.7675,2024-05-27,14,0,5,False
2024-05-27 15:00:00,78.37,1315.6,628.1,687.5,,,,129.17125,-8.623000000000001,,,-50.80124999999998,2024-05-27,15,0,5,False
2024-05-27 16:00:00,87.74,1230.1,603.3,626.8,,,,88.5275,0.18900000000000028,,,-0.7875000000000085,2024-05-27,16,0,5,False
2024-05-27 17:00:00,103.73,1151.0,665.9,485.1,,,,59.12375,37.36,,,44.60625,2024-05-27,17,0,5,False
2024-05-27 18:00:00,127.69,1139.9,950.3,189.60000000000002,,,,85.00250000000001,14.565000000000001,,,42.687499999999986,2024-05-27,18,0,5,False
2024-05-27 19:00:00,175.96,1067.0,994.8,72.19999999999993,,,,-2.4975,10.044,,,178.4575,2024-05-27,19,0,5,False
2024-05-27 20:00:00,209.07,1138.0,997.8,140.19999999999993,,,,253.09375,-7.2909999999999995,,,-44.02375000000001,2024-05-27,20,0,5,False
2024-05-27 21:00:00,177.46,1046.8,1006.5,40.299999999999955,,,,279.54125,-9.118,,,-102.08124999999998,2024-05-27,21,0,5,False
2024-05-27 22:00:00,128.09,941.5,1032.2,-90.70000000000005,,,,46.28375,4.544,,,81.80625,2024-05-27,22,0,5,False
2024-05-27 23:00:00,107.64,847.0,963.5,-116.5,,,,-2.4975,17.372,,,110.1375,2024-05-27,23,0,5,False
2024-05-28 00:00:00,99.79,721.8,754.2,-32.40000000000009,,,,40.275,11.204,,,59.51500000000001,2024-05-28,0,1,5,False
2024-05-28 01:00:00,90.42,767.6,616.4,151.20000000000005,,,,-3.95,15.23,,,94.37,2024-05-28,1,1,5,False
2024-05-28 02:00:00,89.09,760.5,643.3,117.20000000000005,,,,40.7325,5.602,,,48.3575,2024-05-28,2,1,5,False
2024-05-28 03:00:00,85.19,754.9,671.8,83.09999999999991,,,,35.044999999999995,-0.875,,,50.145,2024-05-28,3,1,5,False
2024-05-28 04:00:00,84.09,808.5,667.3,141.19999999999982,,,,128.2575,-4.597,,,-44.16749999999999,2024-05-28,4,1,5,False
2024-05-28 05:00:00,89.63,785.2,698.6,86.59999999999991,,,,-3.05,23.859,,,92.67999999999999,2024-05-28,5,1,5,False
2024-05-28 06:00:00,113.9,931.6,868.4,63.200000000000045,,,,54.4475,21.665,,,59.45250000000001,2024-05-28,6,1,5,False
2024-05-28 07:00:00,123.9,995.9,955.8,40.100000000000136,,,,58.35,4.143,,,65.55000000000001,2024-05-28,7,1,5,False
2024-05-28 08:00:00,104.74,937.5,743.9,193.60000000000002,,,,44.45,15.345,,,60.28999999999999,2024-05-28,8,1,5,False
2024-05-28 09:00:00,87.51,900.5,648.3,252.20000000000005,,,,46.88625,7.385,,,40.62375000000001,2024-05-28,9,1,5,False
2024-05-28 10:00:00,74.37,836.8,668.4,168.40000000000003,,,,-5.0,34.089,,,79.37,2024-05-28,10,1,5,False
2024-05-28 11:00:00,72.07,1063.6,414.8,648.8000000000001,,,,28.625,20.227,,,43.44499999999999,2024-05-28,11,1,5,False
2024-05-28 12:00:00,63.68,1146.7,423.8,722.9000000000001,,,,63.525,12.965,,,0.15500000000000114,2024-05-28,12,1,5,False
2024-05-28 13:00:00,57.6,1215.1,458.3,756.8000000000001,,,,129.5,-20.654,,,-71.9,2024-05-28,13,1,5,False
2024-05-28 14:00:00,57.61,1216.7,475.6,741.1,,,,101.60249999999999,7.634,,,-43.99249999999999,2024-05-28,14,1,5,False
2024-05-28 15:00:00,68.45,1302.6,482.0,820.5999999999999,,,,-4.35,32.675,,,72.8,2024-05-28,15,1,5,False
2024-05-28 16:00:00,76.73,1109.8,496.1,613.7,,,,-5.0,27.166,,,81.73,2024-05-28,16,1,5,False
2024-05-28 17:00:00,98.7,1022.4,551.6,470.79999999999995,,,,-1.85,27.387999999999998,,,100.55,2024-05-28,17,1,5,False
