timestamp_qh,timestamp_hour,da_price,da_demand,da_supply,net_import,idm_vwap,idm_volume_mw,imb_price,imb_settlement_price,imbalance_mwh,spread_da_idm,spread_idm_imb,spread_da_imb,date,hour,minute,period,dayofweek,month,is_weekend
2024-03-08 08:30:00,2024-03-08 08:00:00,88.89,1127.2,2002.6,-875.4000000000001,,,,134.025,-10.165,,,-45.135000000000005,2024-03-08,8,30,35,4,3,False
2024-03-08 08:45:00,2024-03-08 08:00:00,88.89,1127.2,2002.6,-875.4000000000001,,,,133.335,-10.208,,,-44.44500000000001,2024-03-08,8,45,36,4,3,False
2024-03-08 09:00:00,2024-03-08 09:00:00,74.36,1099.2,1927.9,-828.7,,,,177.915,-3.521,,,-103.55499999999999,2024-03-08,9,0,37,4,3,False
2024-03-08 09:15:00,2024-03-08 09:00:00,74.36,1099.2,1927.9,-828.7,,,,210.0,-14.058,,,-135.64,2024-03-08,9,15,38,4,3,False
2024-03-08 09:30:00,2024-03-08 09:00:00,74.36,1099.2,1927.9,-828.7,,,,139.665,-7.728,,,-65.30499999999999,2024-03-08,9,30,39,4,3,False
2024-03-08 09:45:00,2024-03-08 09:00:00,74.36,1099.2,1927.9,-828.7,,,,132.0,-10.459,,,-57.64,2024-03-08,9,45,40,4,3,False
2024-03-08 10:00:00,2024-03-08 10:00:00,57.84,1049.9,1713.2,-663.3000000000001,,,,182.805,-1.436,,,-124.965,2024-03-08,10,0,41,4,3,False
2024-03-08 10:15:00,2024-03-08 10:00:00,57.84,1049.9,1713.2,-663.3000000000001,,,,-0.79,4.809,,,58.63,2024-03-08,10,15,42,4,3,False
2024-03-08 10:30:00,2024-03-08 10:00:00,57.84,1049.9,1713.2,-663.3000000000001,,,,126.0,-1.985,,,-68.16,2024-03-08,10,30,43,4,3,False
2024-03-08 10:45:00,2024-03-08 10:00:00,57.84,1049.9,1713.2,-663.3000000000001,,,,126.0,-2.085,,,-68.16,2024-03-08,10,45,44,4,3,False
2024-03-08 11:00:00,2024-03-08 11:00:00,55.48,1076.1,1367.8,-291.70000000000005,,,,132.0,-12.358,,,-76.52000000000001,2024-03-08,11,0,45,4,3,False
2024-03-08 11:15:00,2024-03-08 11:00:00,55.48,1076.1,1367.8,-291.70000000000005,,,,126.0,-4.46,,,-70.52000000000001,2024-03-08,11,15,46,4,3,False
2024-03-08 11:30:00,2024-03-08 11:00:00,55.48,1076.1,1367.8,-291.70000000000005,,,,-0.79,2.176,,,56.269999999999996,2024-03-08,11,30,47,4,3,False
2024-03-08 11:45:00,2024-03-08 11:00:00,55.48,1076.1,1367.8,-291.70000000000005,,,,-0.79,2.009,,,56.269999999999996,2024-03-08,11,45,48,4,3,False
2024-03-08 12:00:00,2024-03-08 12:00:00,62.63,1064.0,1189.6,-125.60000000000014,,,,133.275,-2.946,,,-70.64500000000001,2024-03-08,12,0,49,4,3,False
2024-03-08 12:15:00,2024-03-08 12:00:00,62.63,1064.0,1189.6,-125.60000000000014,,,,-0.79,0.665,,,63.42,2024-03-08,12,15,50,4,3,False
2024-03-08 12:30:00,2024-03-08 12:00:00,62.63,1064.0,1189.6,-125.60000000000014,,,,175.23,-1.464,,,-112.6,2024-03-08,12,30,51,4,3,False
2024-03-08 12:45:00,2024-03-08 12:00:00,62.63,1064.0,1189.6,-125.60000000000014,,,,-0.79,5.552,,,63.42,2024-03-08,12,45,52,4,3,False
2024-03-08 13:00:00,2024-03-08 13:00:00,61.51,1039.2,1210.0,-170.79999999999995,,,,129.135,-11.771,,,-67.625,2024-03-08,13,0,53,4,3,False
2024-03-08 13:15:00,2024-03-08 13:00:00,61.51,1039.2,1210.0,-170.79999999999995,,,,129.135,-6.643,,,-67.625,2024-03-08,13,15,54,4,3,False
2024-03-08 13:30:00,2024-03-08 13:00:00,61.51,1039.2,1210.0,-170.79999999999995,,,,-0.79,3.508,,,62.3,2024-03-08,13,30,55,4,3,False
2024-03-08 13:45:00,2024-03-08 13:00:00,61.51,1039.2,1210.0,-170.79999999999995,,,,-5.0,12.504,,,66.50999999999999,2024-03-08,13,45,56,4,3,False
2024-03-08 14:00:00,2024-03-08 14:00:00,61.62,1280.0,1199.2,80.80000000000018,,,,-5.0,4.057,,,66.62,2024-03-08,14,0,57,4,3,False
2024-03-08 14:15:00,2024-03-08 14:00:00,61.62,1280.0,1199.2,80.80000000000018,,,,132.0,-0.237,,,-70.38,2024-03-08,14,15,58,4,3,False
2024-03-08 14:30:00,2024-03-08 14:00:00,61.62,1280.0,1199.2,80.80000000000018,,,,132.51,-4.49,,,-70.88999999999999,2024-03-08,14,30,59,4,3,False
2024-03-08 14:45:00,2024-03-08 14:00:00,61.62,1280.0,1199.2,80.80000000000018,,,,132.0,-3.548,,,-70.38,2024-03-08,14,45,60,4,3,False
2024-03-08 15:00:00,2024-03-08 15:00:00,58.92,1337.1,1567.4,-230.30000000000018,,,,-0.79,5.737,,,59.71,2024-03-08,15,0,61,4,3,False
2024-03-08 15:15:00,2024-03-08 15:00:00,58.92,1337.1,1567.4,-230.30000000000018,,,,-0.79,7.623,,,59.71,2024-03-08,15,15,62,4,3,False
2024-03-08 15:30:00,2024-03-08 15:00:00,58.92,1337.1,1567.4,-230.30000000000018,,,,133.155,-4.208,,,-74.235,2024-03-08,15,30,63,4,3,False
2024-03-08 15:45:00,2024-03-08 15:00:00,58.92,1337.1,1567.4,-230.30000000000018,,,,-0.79,2.267,,,59.71,2024-03-08,15,45,64,4,3,False
2024-03-08 16:00:00,2024-03-08 16:00:00,81.66,1123.3,1828.5,-705.2,,,,-0.79,1.606,,,82.45,2024-03-08,16,0,65,4,3,False
2024-03-08 16:15:00,2024-03-08 16:00:00,81.66,1123.3,1828.5,-705.2,,,,149.94,-8.176,,,-68.28,2024-03-08,16,15,66,4,3,False
2024-03-08 16:30:00,2024-03-08 16:00:00,81.66,1123.3,1828.5,-705.2,,,,-0.79,2.982,,,82.45,2024-03-08,16,30,67,4,3,False
2024-03-08 16:45:00,2024-03-08 16:00:00,81.66,1123.3,1828.5,-705.2,,,,152.085,-6.827,,,-70.42500000000001,2024-03-08,16,45,68,4,3,False
2024-03-08 17:00:00,2024-03-08 17:00:00,91.77,1154.0,2042.8,-888.8,,,,-0.79,2.701,,,92.56,2024-03-08,17,0,69,4,3,False
2024-03-08 17:15:00,2024-03-08 17:00:00,91.77,1154.0,2042.8,-888.8,,,,0.0,0.353,,,91.77,2024-03-08,17,15,70,4,3,False
2024-03-08 17:30:00,2024-03-08 17:00:00,91.77,1154.0,2042.8,-888.8,,,,228.93,-2.316,,,-137.16000000000003,2024-03-08,17,30,71,4,3,False
2024-03-08 17:45:00,2024-03-08 17:00:00,91.77,1154.0,2042.8,-888.8,,,,197.19,-7.718,,,-105.42,2024-03-08,17,45,72,4,3,False
2024-03-08 18:00:00,2024-03-08 18:00:00,99.19,1231.7,2479.5,-1247.8000000000002,,,,270.675,-1.482,,,-171.485,2024-03-08,18,0,73,4,3,False
2024-03-08 18:15:00,2024-03-08 18:00:00,99.19,1231.7,2479.5,-1247.8000000000002,,,,-1.5,1.694,,,100.69,2024-03-08,18,15,74,4,3,False
2024-03-08 18:30:00,2024-03-08 18:00:00,99.19,1231.7,2479.5,-1247.8000000000002,,,,265.29,-0.532,,,-166.10000000000002,2024-03-08,18,30,75,4,3,False
2024-03-08 18:45:00,2024-03-08 18:00:00,99.19,1231.7,2479.5,-1247.8000000000002,,,,-0.79,0.199,,,99.98,2024-03-08,18,45,76,4,3,False
2024-03-08 19:00:00,2024-03-08 19:00:00,97.12,1176.0,2427.1,-1251.1,,,,182.58,-2.204,,,-85.46000000000001,2024-03-08,19,0,77,4,3,False
2024-03-08 19:15:00,2024-03-08 19:00:00,97.12,1176.0,2427.1,-1251.1,,,,191.655,-5.832,,,-94.535,2024-03-08,19,15,78,4,3,False
2024-03-08 19:30:00,2024-03-08 19:00:00,97.12,1176.0,2427.1,-1251.1,,,,-5.0,2.922,,,102.12,2024-03-08,19,30,79,4,3,False
2024-03-08 19:45:00,2024-03-08 19:00:00,97.12,1176.0,2427.1,-1251.1,,,,-5.0,26.316,,,102.12,2024-03-08,19,45,80,4,3,False
2024-03-08 20:00:00,2024-03-08 20:00:00,90.12,1093.9,2085.7,-991.8000000000001,,,,-5.0,0.214,,,95.12,2024-03-08,20,0,81,4,3,False
2024-03-08 20:15:00,2024-03-08 20:00:00,90.12,1093.9,2085.7,-991.8000000000001,,,,170.04,-13.907,,,-79.91999999999999,2024-03-08,20,15,82,4,3,False
2024-03-08 20:30:00,2024-03-08 20:00:00,90.12,1093.9,2085.7,-991.8000000000001,,,,151.11,-13.907,,,-60.99000000000001,2024-03-08,20,30,83,4,3,False
2024-03-08 20:45:00,2024-03-08 20:00:00,90.12,1093.9,2085.7,-991.8000000000001,,,,151.11,-13.897,,,-60.99000000000001,2024-03-08,20,45,84,4,3,False
2024-03-08 21:00:00,2024-03-08 21:00:00,78.85,874.0,1849.2,-975.2,,,,182.025,-13.732,,,-103.17500000000001,2024-03-08,21,0,85,4,3,False
2024-03-08 21:15:00,2024-03-08 21:00:00,78.85,874.0,1849.2,-975.2,,,,144.075,-13.732,,,-65.225,2024-03-08,21,15,86,4,3,False
2024-03-08 21:30:00,2024-03-08 21:00:00,78.85,874.0,1849.2,-975.2,,,,144.075,-15.324,,,-65.225,2024-03-08,21,30,87,4,3,False
2024-03-08 21:45:00,2024-03-08 21:00:00,78.85,874.0,1849.2,-975.2,,,,144.075,-9.358,,,-65.225,2024-03-08,21,45,88,4,3,False
2024-03-08 22:00:00,2024-03-08 22:00:00,73.16,713.1,1528.4,-815.3,,,,164.19,-10.913,,,-91.03,2024-03-08,22,0,89,4,3,False
2024-03-08 22:15:00,2024-03-08 22:00:00,73.16,713.1,1528.4,-815.3,,,,143.7,-2.122,,,-70.53999999999999,2024-03-08,22,15,90,4,3,False
2024-03-08 22:30:00,2024-03-08 22:00:00,73.16,713.1,1528.4,-815.3,,,,223.23,-1.144,,,-150.07,2024-03-08,22,30,91,4,3,False
2024-03-08 22:45:00,2024-03-08 22:00:00,73.16,713.1,1528.4,-815.3,,,,143.7,-3.879,,,-70.53999999999999,2024-03-08,22,45,92,4,3,False
2024-03-08 23:00:00,2024-03-08 23:00:00,67.14,629.5,1532.9,-903.4000000000001,,,,373.47,-9.54,,,-306.33000000000004,2024-03-08,23,0,93,4,3,False
2024-03-08 23:15:00,2024-03-08 23:00:00,67.14,629.5,1532.9,-903.4000000000001,,,,217.485,-0.073,,,-150.34500000000003,2024-03-08,23,15,94,4,3,False
2024-03-08 23:30:00,2024-03-08 23:00:00,67.14,629.5,1532.9,-903.4000000000001,,,,288.9,-2.692,,,-221.76,2024-03-08,23,30,95,4,3,False
2024-03-08 23:45:00,2024-03-08 23:00:00,67.14,629.5,1532.9,-903.4000000000001,,,,243.27,-0.946,,,-176.13,2024-03-08,23,45,96,4,3,False
2024-03-09 00:00:00,2024-03-09 00:00:00,67.95,649.8,1551.6,-901.8,,,,144.54,-17.285,,,-76.58999999999999,2024-03-09,0,0,1,5,3,True
2024-03-09 00:15:00,2024-03-09 00:00:00,67.95,649.8,1551.6,-901.8,,,,157.5,-12.496,,,-89.55,2024-03-09,0,15,2,5,3,True
2024-03-09 00:30:00,2024-03-09 00:00:00,67.95,649.8,1551.6,-901.8,,,,132.0,-0.783,,,-64.05,2024-03-09,0,30,3,5,3,True
2024-03-09 00:45:00,2024-03-09 00:00:00,67.95,649.8,1551.6,-901.8,,,,-0.89,0.797,,,68.84,2024-03-09,0,45,4,5,3,True
2024-03-09 01:00:00,2024-03-09 01:00:00,65.98,616.1,1611.3,-995.2000000000003,,,,162.135,-14.172,,,-96.15499999999999,2024-03-09,1,0,5,5,3,True
2024-03-09 01:15:00,2024-03-09 01:00:00,65.98,616.1,1611.3,-995.2000000000003,,,,132.0,-11.083,,,-66.02,2024-03-09,1,15,6,5,3,True
2024-03-09 01:30:00,2024-03-09 01:00:00,65.98,616.1,1611.3,-995.2000000000003,,,,132.0,-11.33,,,-66.02,2024-03-09,1,30,7,5,3,True
2024-03-09 01:45:00,2024-03-09 01:00:00,65.98,616.1,1611.3,-995.2000000000003,,,,-0.89,0.603,,,66.87,2024-03-09,1,45,8,5,3,True
2024-03-09 02:00:00,2024-03-09 02:00:00,65.14,584.0,1614.2,-1030.1999999999998,,,,132.0,-24.685,,,-66.86,2024-03-09,2,0,9,5,3,True
2024-03-09 02:15:00,2024-03-09 02:00:00,65.14,584.0,1614.2,-1030.1999999999998,,,,132.0,-17.657,,,-66.86,2024-03-09,2,15,10,5,3,True
2024-03-09 02:30:00,2024-03-09 02:00:00,65.14,584.0,1614.2,-1030.1999999999998,,,,132.0,-19.718,,,-66.86,2024-03-09,2,30,11,5,3,True
2024-03-09 02:45:00,2024-03-09 02:00:00,65.14,584.0,1614.2,-1030.1999999999998,,,,132.0,-11.155,,,-66.86,2024-03-09,2,45,12,5,3,True
2024-03-09 03:00:00,2024-03-09 03:00:00,63.14,583.6,1617.0,-1033.3999999999999,,,,240.9,-9.142,,,-177.76,2024-03-09,3,0,13,5,3,True
2024-03-09 03:15:00,2024-03-09 03:00:00,63.14,583.6,1617.0,-1033.3999999999999,,,,166.08,-10.826,,,-102.94000000000001,2024-03-09,3,15,14,5,3,True
2024-03-09 03:30:00,2024-03-09 03:00:00,63.14,583.6,1617.0,-1033.3999999999999,,,,166.08,-9.236,,,-102.94000000000001,2024-03-09,3,30,15,5,3,True
2024-03-09 03:45:00,2024-03-09 03:00:00,63.14,583.6,1617.0,-1033.3999999999999,,,,166.08,-7.818,,,-102.94000000000001,2024-03-09,3,45,16,5,3,True
2024-03-09 04:00:00,2024-03-09 04:00:00,62.05,583.5,1621.9,-1038.4,,,,141.075,-8.969,,,-79.02499999999999,2024-03-09,4,0,17,5,3,True
2024-03-09 04:15:00,2024-03-09 04:00:00,62.05,583.5,1621.9,-1038.4,,,,141.075,-10.537,,,-79.02499999999999,2024-03-09,4,15,18,5,3,True
2024-03-09 04:30:00,2024-03-09 04:00:00,62.05,583.5,1621.9,-1038.4,,,,141.075,-13.19,,,-79.02499999999999,2024-03-09,4,30,19,5,3,True
2024-03-09 04:45:00,2024-03-09 04:00:00,62.05,583.5,1621.9,-1038.4,,,,141.075,-11.182,,,-79.02499999999999,2024-03-09,4,45,20,5,3,True
2024-03-09 05:00:00,2024-03-09 05:00:00,62.57,595.1,1591.2,-996.1000000000004,,,,158.94,-2.78,,,-96.37,2024-03-09,5,0,21,5,3,True
2024-03-09 05:15:00,2024-03-09 05:00:00,62.57,595.1,1591.2,-996.1000000000004,,,,158.94,-4.307,,,-96.37,2024-03-09,5,15,22,5,3,True
2024-03-09 05:30:00,2024-03-09 05:00:00,62.57,595.1,1591.2,-996.1000000000004,,,,158.94,-3.776,,,-96.37,2024-03-09,5,30,23,5,3,True
2024-03-09 05:45:00,2024-03-09 05:00:00,62.57,595.1,1591.2,-996.1000000000004,,,,158.94,-2.485,,,-96.37,2024-03-09,5,45,24,5,3,True
2024-03-09 06:00:00,2024-03-09 06:00:00,63.35,618.5,1506.9,-888.4000000000001,,,,-5.0,9.754,,,68.35,2024-03-09,6,0,25,5,3,True
2024-03-09 06:15:00,2024-03-09 06:00:00,63.35,618.5,1506.9,-888.4000000000001,,,,132.0,-1.104,,,-68.65,2024-03-09,6,15,26,5,3,True
2024-03-09 06:30:00,2024-03-09 06:00:00,63.35,618.5,1506.9,-888.4000000000001,,,,150.0,-2.258,,,-86.65,2024-03-09,6,30,27,5,3,True
2024-03-09 06:45:00,2024-03-09 06:00:00,63.35,618.5,1506.9,-888.4000000000001,,,,132.0,-4.424,,,-68.65,2024-03-09,6,45,28,5,3,True
2024-03-09 07:00:00,2024-03-09 07:00:00,53.06,698.8,1500.7,-801.8999999999999,,,,0.0,0.661,,,53.06,2024-03-09,7,0,29,5,3,True
2024-03-09 07:15:00,2024-03-09 07:00:00,53.06,698.8,1500.7,-801.8999999999999,,,,126.0,-1.91,,,-72.94,2024-03-09,7,15,30,5,3,True
2024-03-09 07:30:00,2024-03-09 07:00:00,53.06,698.8,1500.7,-801.8999999999999,,,,256.38,-4.664,,,-203.32,2024-03-09,7,30,31,5,3,True
2024-03-09 07:45:00,2024-03-09 07:00:00,53.06,698.8,1500.7,-801.8999999999999,,,,241.65,-2.455,,,-188.59,2024-03-09,7,45,32,5,3,True
2024-03-09 08:00:00,2024-03-09 08:00:00,53.06,814.7,1512.6,-697.9000000000001,,,,-0.89,3.549,,,53.95,2024-03-09,8,0,33,5,3,True
2024-03-09 08:15:00,2024-03-09 08:00:00,53.06,814.7,1512.6,-697.9000000000001,,,,0.0,2.134,,,53.06,2024-03-09,8,15,34,5,3,True
2024-03-09 08:30:00,2024-03-09 08:00:00,53.06,814.7,1512.6,-697.9000000000001,,,,181.5,-7.018,,,-128.44,2024-03-09,8,30,35,5,3,True
2024-03-09 08:45:00,2024-03-09 08:00:00,53.06,814.7,1512.6,-697.9000000000001,,,,126.0,-6.582,,,-72.94,2024-03-09,8,45,36,5,3,True
2024-03-09 09:00:00,2024-03-09 09:00:00,48.12,878.0,1509.1,-631.1,,,,132.0,-9.227,,,-83.88,2024-03-09,9,0,37,5,3,True
2024-03-09 09:15:00,2024-03-09 09:00:00,48.12,878.0,1509.1,-631.1,,,,460.95,-6.723,,,-412.83,2024-03-09,9,15,38,5,3,True
2024-03-09 09:30:00,2024-03-09 09:00:00,48.12,878.0,1509.1,-631.1,,,,139.515,-2.987,,,-91.39499999999998,2024-03-09,9,30,39,5,3,True
2024-03-09 09:45:00,2024-03-09 09:00:00,48.12,878.0,1509.1,-631.1,,,,126.0,-8.342,,,-77.88,2024-03-09,9,45,40,5,3,True
2024-03-09 10:00:00,2024-03-09 10:00:00,33.6,854.4,1470.0,-615.6000000000001,,,,-5.0,9.368,,,38.6,2024-03-09,10,0,41,5,3,True
2024-03-09 10:15:00,2024-03-09 10:00:00,33.6,854.4,1470.0,-615.6000000000001,,,,-2.9,5.911,,,36.5,2024-03-09,10,15,42,5,3,True
2024-03-09 10:30:00,2024-03-09 10:00:00,33.6,854.4,1470.0,-615.6000000000001,,,,-2.9,0.019,,,36.5,2024-03-09,10,30,43,5,3,True
2024-03-09 10:45:00,2024-03-09 10:00:00,33.6,854.4,1470.0,-615.6000000000001,,,,-2.9,3.98,,,36.5,2024-03-09,10,45,44,5,3,True
2024-03-09 11:00:00,2024-03-09 11:00:00,15.68,1056.9,1164.6,-107.70000000000005,,,,-5.0,6.888,,,20.68,2024-03-09,11,0,45,5,3,True
2024-03-09 11:15:00,2024-03-09 11:00:00,15.68,1056.9,1164.6,-107.70000000000005,,,,-5.0,15.312,,,20.68,2024-03-09,11,15,46,5,3,True
2024-03-09 11:30:00,2024-03-09 11:00:00,15.68,1056.9,1164.6,-107.70000000000005,,,,-5.0,4.868,,,20.68,2024-03-09,11,30,47,5,3,True
2024-03-09 11:45:00,2024-03-09 11:00:00,15.68,1056.9,1164.6,-107.70000000000005,,,,-5.0,15.922,,,20.68,2024-03-09,11,45,48,5,3,True
2024-03-09 12:00:00,2024-03-09 12:00:00,-0.16,1063.6,1125.2,-61.59999999999991,,,,-5.0,14.795,,,4.84,2024-03-09,12,0,49,5,3,True
2024-03-09 12:15:00,2024-03-09 12:00:00,-0.16,1063.6,1125.2,-61.59999999999991,,,,-5.0,13.398,,,4.84,2024-03-09,12,15,50,5,3,True
2024-03-09 12:30:00,2024-03-09 12:00:00,-0.16,1063.6,1125.2,-61.59999999999991,,,,-5.0,14.673,,,4.84,2024-03-09,12,30,51,5,3,True
2024-03-09 12:45:00,2024-03-09 12:00:00,-0.16,1063.6,1125.2,-61.59999999999991,,,,-5.25,16.585,,,5.09,2024-03-09,12,45,52,5,3,True
2024-03-09 13:00:00,2024-03-09 13:00:00,2.21,1040.0,1146.0,-106.0,,,,-5.0,13.872,,,7.21,2024-03-09,13,0,53,5,3,True
2024-03-09 13:15:00,2024-03-09 13:00:00,2.21,1040.0,1146.0,-106.0,,,,-0.89,13.06,,,3.1,2024-03-09,13,15,54,5,3,True
2024-03-09 13:30:00,2024-03-09 13:00:00,2.21,1040.0,1146.0,-106.0,,,,-5.0,11.043,,,7.21,2024-03-09,13,30,55,5,3,True
2024-03-09 13:45:00,2024-03-09 13:00:00,2.21,1040.0,1146.0,-106.0,,,,-5.0,7.913,,,7.21,2024-03-09,13,45,56,5,3,True
2024-03-09 14:00:00,2024-03-09 14:00:00,18.96,1004.2,1177.8,-173.60000000000014,,,,126.0,-1.524,,,-107.03999999999999,2024-03-09,14,0,57,5,3,True
2024-03-09 14:15:00,2024-03-09 14:00:00,18.96,1004.2,1177.8,-173.60000000000014,,,,-0.89,1.994,,,19.85,2024-03-09,14,15,58,5,3,True
2024-03-09 14:30:00,2024-03-09 14:00:00,18.96,1004.2,1177.8,-173.60000000000014,,,,-0.89,9.078,,,19.85,2024-03-09,14,30,59,5,3,True
2024-03-09 14:45:00,2024-03-09 14:00:00,18.96,1004.2,1177.8,-173.60000000000014,,,,126.0,-0.193,,,-107.03999999999999,2024-03-09,14,45,60,5,3,True
2024-03-09 15:00:00,2024-03-09 15:00:00,36.79,806.8,1418.0,-611.2000000000003,,,,-0.89,1.677,,,37.68,2024-03-09,15,0,61,5,3,True
2024-03-09 15:15:00,2024-03-09 15:00:00,36.79,806.8,1418.0,-611.2000000000003,,,,118.9,-2.748,,,-82.11000000000001,2024-03-09,15,15,62,5,3,True
2024-03-09 15:30:00,2024-03-09 15:00:00,36.79,806.8,1418.0,-611.2000000000003,,,,126.0,-2.638,,,-89.21000000000001,2024-03-09,15,30,63,5,3,True
2024-03-09 15:45:00,2024-03-09 15:00:00,36.79,806.8,1418.0,-611.2000000000003,,,,126.0,-2.553,,,-89.21000000000001,2024-03-09,15,45,64,5,3,True
2024-03-09 16:00:00,2024-03-09 16:00:00,52.23,953.4,1589.0,-635.6000000000001,,,,126.0,-0.771,,,-73.77000000000001,2024-03-09,16,0,65,5,3,True
2024-03-09 16:15:00,2024-03-09 16:00:00,52.23,953.4,1589.0,-635.6000000000001,,,,126.0,-0.591,,,-73.77000000000001,2024-03-09,16,15,66,5,3,True
2024-03-09 16:30:00,2024-03-09 16:00:00,52.23,953.4,1589.0,-635.6000000000001,,,,128.99,-0.738,,,-76.76000000000002,2024-03-09,16,30,67,5,3,True
2024-03-09 16:45:00,2024-03-09 16:00:00,52.23,953.4,1589.0,-635.6000000000001,,,,170.595,-0.425,,,-118.36500000000001,2024-03-09,16,45,68,5,3,True
2024-03-09 17:00:00,2024-03-09 17:00:00,72.1,1014.4,1677.8,-663.4000000000001,,,,-5.0,15.708,,,77.1,2024-03-09,17,0,69,5,3,True
2024-03-09 17:15:00,2024-03-09 17:00:00,72.1,1014.4,1677.8,-663.4000000000001,,,,-2.49,10.14,,,74.58999999999999,2024-03-09,17,15,70,5,3,True
2024-03-09 17:30:00,2024-03-09 17:00:00,72.1,1014.4,1677.8,-663.4000000000001,,,,-0.89,8.409,,,72.99,2024-03-09,17,30,71,5,3,True
2024-03-09 17:45:00,2024-03-09 17:00:00,72.1,1014.4,1677.8,-663.4000000000001,,,,-0.89,2.431,,,72.99,2024-03-09,17,45,72,5,3,True
2024-03-09 18:00:00,2024-03-09 18:00:00,74.48,1102.7,1906.9,-804.2,,,,-5.0,5.183,,,79.48,2024-03-09,18,0,73,5,3,True
2024-03-09 18:15:00,2024-03-09 18:00:00,74.48,1102.7,1906.9,-804.2,,,,-0.89,3.606,,,75.37,2024-03-09,18,15,74,5,3,True
2024-03-09 18:30:00,2024-03-09 18:00:00,74.48,1102.7,1906.9,-804.2,,,,-0.89,4.296,,,75.37,2024-03-09,18,30,75,5,3,True
2024-03-09 18:45:00,2024-03-09 18:00:00,74.48,1102.7,1906.9,-804.2,,,,-0.89,7.461,,,75.37,2024-03-09,18,45,76,5,3,True
2024-03-09 19:00:00,2024-03-09 19:00:00,75.22,1025.6,1913.7,-888.0999999999999,,,,-1.0,0.081,,,76.22,2024-03-09,19,0,77,5,3,True
2024-03-09 19:15:00,2024-03-09 19:00:00,75.22,1025.6,1913.7,-888.0999999999999,,,,-0.89,0.367,,,76.11,2024-03-09,19,15,78,5,3,True
2024-03-09 19:30:00,2024-03-09 19:00:00,75.22,1025.6,1913.7,-888.0999999999999,,,,126.0,-0.368,,,-50.78,2024-03-09,19,30,79,5,3,True
2024-03-09 19:45:00,2024-03-09 19:00:00,75.22,1025.6,1913.7,-888.0999999999999,,,,-5.0,2.569,,,80.22,2024-03-09,19,45,80,5,3,True
2024-03-09 20:00:00,2024-03-09 20:00:00,67.93,949.1,1693.8,-744.6999999999998,,,,132.0,-3.977,,,-64.07,2024-03-09,20,0,81,5,3,True
2024-03-09 20:15:00,2024-03-09 20:00:00,67.93,949.1,1693.8,-744.6999999999998,,,,132.0,-2.405,,,-64.07,2024-03-09,20,15,82,5,3,True
2024-03-09 20:30:00,2024-03-09 20:00:00,67.93,949.1,1693.8,-744.6999999999998,,,,-0.89,1.439,,,68.82000000000001,2024-03-09,20,30,83,5,3,True
2024-03-09 20:45:00,2024-03-09 20:00:00,67.93,949.1,1693.8,-744.6999999999998,,,,-1.0,3.435,,,68.93,2024-03-09,20,45,84,5,3,True
2024-03-09 21:00:00,2024-03-09 21:00:00,60.47,769.3,1593.9,-824.6000000000001,,,,135.795,-2.256,,,-75.32499999999999,2024-03-09,21,0,85,5,3,True
2024-03-09 21:15:00,2024-03-09 21:00:00,60.47,769.3,1593.9,-824.6000000000001,,,,128.99,-1.92,,,-68.52000000000001,2024-03-09,21,15,86,5,3,True
2024-03-09 21:30:00,2024-03-09 21:00:00,60.47,769.3,1593.9,-824.6000000000001,,,,128.99,-5.004,,,-68.52000000000001,2024-03-09,21,30,87,5,3,True
2024-03-09 21:45:00,2024-03-09 21:00:00,60.47,769.3,1593.9,-824.6000000000001,,,,-1.0,2.317,,,61.47,2024-03-09,21,45,88,5,3,True
2024-03-09 22:00:00,2024-03-09 22:00:00,61.23,619.5,1524.9,-905.4000000000001,,,,132.0,-3.788,,,-70.77000000000001,2024-03-09,22,0,89,5,3,True
2024-03-09 22:15:00,2024-03-09 22:00:00,61.23,619.5,1524.9,-905.4000000000001,,,,128.99,-0.985,,,-67.76000000000002,2024-03-09,22,15,90,5,3,True
2024-03-09 22:30:00,2024-03-09 22:00:00,61.23,619.5,1524.9,-905.4000000000001,,,,132.0,-2.036,,,-70.77000000000001,2024-03-09,22,30,91,5,3,True
2024-03-09 22:45:00,2024-03-09 22:00:00,61.23,619.5,1524.9,-905.4000000000001,,,,-5.0,3.651,,,66.22999999999999,2024-03-09,22,45,92,5,3,True
2024-03-09 23:00:00,2024-03-09 23:00:00,58.31,516.6,1523.7,-1007.0999999999999,,,,132.0,-5.041,,,-73.69,2024-03-09,23,0,93,5,3,True
2024-03-09 23:15:00,2024-03-09 23:00:00,58.31,516.6,1523.7,-1007.0999999999999,,,,132.0,-1.619,,,-73.69,2024-03-09,23,15,94,5,3,True
2024-03-09 23:30:00,2024-03-09 23:00:00,58.31,516.6,1523.7,-1007.0999999999999,,,,132.0,-2.003,,,-73.69,2024-03-09,23,30,95,5,3,True
2024-03-09 23:45:00,2024-03-09 23:00:00,58.31,516.6,1523.7,-1007.0999999999999,,,,-5.0,0.566,,,63.31,2024-03-09,23,45,96,5,3,True
2024-03-10 00:00:00,2024-03-10 00:00:00,48.65,553.9,1623.5,-1069.6,,,,147.78,-0.983,,,-99.13,2024-03-10,0,0,1,6,3,True
2024-03-10 00:15:00,2024-03-10 00:00:00,48.65,553.9,1623.5,-1069.6,,,,-0.9,0.521,,,49.55,2024-03-10,0,15,2,6,3,True
