datetime,target,pred_median,direction,size,bid,ask,mid,spread,imb_settlement_price,pnl
2026-02-26 14:30:00,24.407,16.172870305527276,surplus,5.0,0.23,0.5,0.365,0.27,-6.96825,8.9978125
2026-02-26 14:45:00,10.287,16.681200063446887,surplus,5.0,6.22,6.7,6.46,0.4800000000000004,-6.96825,16.4853125
2026-02-26 15:00:00,16.079,11.130047585674395,surplus,5.0,4.48,5.95,5.215,1.4699999999999998,43.715325,-49.04415625
2026-02-26 15:15:00,8.357,9.067294969785577,surplus,5.0,46.21,46.99,46.6,0.7800000000000011,43.715325,3.118343750000001
2026-02-26 15:30:00,3.827,4.69664014037112,surplus,4.69664014037112,60.99,61.16,61.075,0.1699999999999946,43.715325,20.283233004216374
2026-02-26 15:45:00,7.801,4.29916444584827,surplus,4.29916444584827,72.67,72.68,72.67500000000001,0.0100000000000051,43.715325,31.12022732527294
2026-02-26 16:00:00,-11.289,7.058951664792504,surplus,5.0,63.13,63.99,63.56,0.8599999999999994,118.552075,-69.27759375
2026-02-26 16:45:00,1.536,-2.2724535021391605,deficit,2.2724535021391605,101.4,101.9,101.65,0.5,118.552075,9.460266537908488
2026-02-26 17:00:00,-2.095,4.806882820721465,surplus,4.806882820721465,92.4,97.0,94.7,4.599999999999994,129.57725,-44.67667108666675
2026-02-26 17:15:00,-9.658,3.417613160760327,surplus,3.417613160760327,104.2,104.68,104.44,0.480000000000004,129.57725,-21.682405895976242
2026-02-26 17:45:00,-11.14,3.044387643618791,surplus,3.044387643618791,128.34,131.2,129.76999999999998,2.859999999999985,129.57725,-0.9416671530168288
2026-02-26 18:00:00,5.111,5.82554333947255,surplus,5.0,120.9,122.72,121.81,1.8199999999999927,93.02125,34.84843750000002
2026-02-26 18:15:00,-0.407,4.239023482992959,surplus,4.239023482992959,113.61,115.5,114.555,1.8900000000000008,93.02125,21.819048683867827
2026-02-26 18:30:00,1.843,2.1019577541184216,surplus,2.1019577541184216,113.7,114.11,113.905,0.4099999999999966,93.02125,10.866464726994082
2026-02-26 19:15:00,2.197,-3.386755877671739,deficit,3.386755877671739,,110.21,110.21,,100.011475,-8.634978621833033
2026-02-26 19:45:00,1.475,-2.388811587733583,deficit,2.388811587733583,,85.61,85.61,,100.011475,8.60060259011388
2026-02-26 20:00:00,0.132,2.4476248052151237,surplus,2.4476248052151237,90.07,,90.07,,107.928575,-10.92777278894867
2026-02-26 21:00:00,2.599,-3.159040170122303,deficit,3.159040170122303,81.76,86.7,84.23,4.939999999999998,73.15174999999999,-10.69986649621488
2026-02-26 21:15:00,7.422,-2.106695443826859,deficit,2.106695443826859,75.1,75.51,75.305,0.4100000000000108,73.15174999999999,-1.2420286326011791
2026-02-26 21:30:00,6.56,-2.173510400645488,deficit,2.173510400645488,70.39,74.6,72.495,4.209999999999994,73.15174999999999,-0.786946609433708
2026-02-26 22:00:00,-2.034,-2.856172129016305,deficit,2.856172129016305,79.0,82.57,80.785,3.569999999999993,96.48475,9.935730283057417
2026-02-26 22:15:00,-7.059,-2.024990828178871,deficit,2.024990828178871,76.26,77.0,76.63,0.7399999999999949,96.48475,9.864110009839568
2026-02-26 23:00:00,-13.365,-2.3317585333313806,deficit,2.3317585333313806,,62.42,62.42,,85.72375,13.584679480280286
2026-02-26 23:15:00,-12.469,-2.0042660449121463,deficit,2.0042660449121463,57.5,59.41,58.455,1.9099999999999968,85.72375,13.184938909826746
2026-02-26 23:45:00,-8.88,-2.097914742564388,deficit,2.097914742564388,,63.74,63.74,,85.72375,11.530008305462463
2026-02-27 00:15:00,-12.208,-4.504203523791314,deficit,4.504203523791314,68.04,71.97,70.005,3.9299999999999926,78.0925,6.894246518603082
2026-02-27 00:30:00,-18.229,-3.918072375992908,deficit,3.918072375992908,,67.17,67.17,,78.0925,10.698786381695633
2026-02-27 00:45:00,-12.141,-4.501643120685813,deficit,4.501643120685813,69.55,71.93,70.74000000000001,2.3800000000000097,78.0925,6.935343932806574
2026-02-27 01:00:00,-0.504,-3.6011601796531645,deficit,3.6011601796531645,71.48,73.7,72.59,2.219999999999999,78.76085,4.5562328737994315
2026-02-27 02:00:00,2.957,-3.61740325998725,deficit,3.61740325998725,71.34,72.34,71.84,1.0,63.743725,-7.7740483021867295
2026-02-27 02:15:00,1.024,-2.1342363083049287,deficit,2.1342363083049287,66.35,78.83,72.59,12.480000000000004,63.743725,-8.049418965518235
2026-02-27 04:00:00,3.337,-2.667124506543476,deficit,2.667124506543476,,67.82,67.82,,65.92824999999999,-1.2613831963134063
2026-02-27 08:15:00,-0.52,3.526918209867959,surplus,3.526918209867959,81.68,81.79,81.73500000000001,0.1099999999999994,36.90115,39.48283537048647
2026-02-27 08:30:00,1.336,2.687156177059085,surplus,2.687156177059085,73.54,74.8,74.17,1.259999999999991,36.90115,24.613578024460317
2026-02-27 08:45:00,1.119,4.828855553031818,surplus,4.828855553031818,57.11,57.21,57.16,0.1000000000000014,36.90115,24.39640438572176
2026-02-27 09:30:00,5.2,3.0743401753584383,surplus,3.0743401753584383,45.07,46.88,45.975,1.8100000000000025,38.028675,5.411857083813939
2026-02-27 09:45:00,8.413,2.216824400706482,surplus,2.216824400706482,17.26,18.33,17.795,1.0699999999999967,38.028675,-11.510126377585673
2026-02-27 10:00:00,29.12,3.353076697074603,surplus,3.353076697074603,13.91,,13.91,,-4.065250000000001,15.068097974772567
2026-02-27 10:15:00,24.496,4.1727966189464105,surplus,4.1727966189464105,0.23,0.3,0.265,0.0699999999999999,-4.065250000000001,4.480801169382394
2026-02-27 10:30:00,11.655,8.397312322639738,surplus,5.0,-1.95,-1.94,-1.945,0.01,-4.065250000000001,2.6440625000000004
2026-02-27 10:45:00,27.31,8.437908797053186,surplus,5.0,-3.37,-2.16,-2.765,1.21,-4.065250000000001,0.8690625000000007
2026-02-27 11:00:00,21.244,7.020406330031227,surplus,5.0,,2.9,2.9,,-48.291,
2026-02-27 11:15:00,28.365,9.58002670369868,surplus,5.0,-0.5,-0.06,-0.28,0.44,-48.291,59.738749999999996
2026-02-27 11:30:00,41.402,15.063348093586548,surplus,5.0,-2.73,-2.65,-2.69,0.08,-48.291,56.95125
2026-02-27 11:45:00,30.434,16.789226094328537,surplus,5.0,-2.16,-1.97,-2.065,0.1900000000000001,-48.291,57.66375
2026-02-27 12:00:00,17.607,12.056411322990355,surplus,5.0,-1.35,-1.32,-1.335,0.03,-35.525,42.71875
2026-02-27 12:15:00,14.463,12.556014203230957,surplus,5.0,-1.42,-1.24,-1.33,0.1799999999999999,-35.525,42.631249999999994
2026-02-27 12:30:00,10.435,13.836133791170576,surplus,5.0,-2.41,-2.11,-2.26,0.3000000000000002,-35.525,41.39375
2026-02-27 12:45:00,13.868,16.416564667390716,surplus,5.0,-4.69,-4.15,-4.42,0.54,-35.525,38.543749999999996
2026-02-27 13:00:00,23.609,17.684387057702455,surplus,5.0,-6.28,-5.27,-5.775,1.010000000000001,-48.5415,52.826875
2026-02-27 13:15:00,15.354,20.718283983775347,surplus,5.0,-1.84,-1.43,-1.635,0.4100000000000001,-48.5415,58.376875
2026-02-27 13:30:00,8.108,17.576378454705992,surplus,5.0,-2.88,-2.39,-2.635,0.4899999999999997,-48.5415,57.076874999999994
2026-02-27 13:45:00,12.241,17.86175778098527,surplus,5.0,-0.4,0.0,-0.2,0.4,-48.5415,60.176875
2026-02-27 14:00:00,16.568,13.924820421735678,surplus,5.0,-5.2,-4.86,-5.03,0.3399999999999998,-38.13675,41.170937499999994
2026-02-27 14:15:00,14.773,11.192966850734614,surplus,5.0,-4.22,-3.6,-3.91,0.6199999999999997,-38.13675,42.3959375
2026-02-27 14:30:00,7.995,11.40287941049029,surplus,5.0,-1.2,-1.1,-1.15,0.0999999999999998,-38.13675,46.170937499999994
2026-02-27 14:45:00,10.249,9.853843015049538,surplus,5.0,4.0,5.1,4.55,1.0999999999999996,-38.13675,52.6709375
2026-02-27 15:00:00,-4.893,9.24075259440546,surplus,5.0,0.2,0.32,0.26,0.12,121.850675,-152.06334375
2026-02-27 15:15:00,-7.34,7.829440076963515,surplus,5.0,34.6,34.68,34.64,0.0799999999999983,121.850675,-109.06334375
2026-02-27 16:00:00,-18.952,2.6340647986218237,surplus,2.6340647986218237,61.85,61.99,61.92,0.1400000000000005,119.48185,-37.951506841113286
2026-02-27 16:30:00,-10.132,-3.3297570800226084,deficit,3.3297570800226084,98.16,98.7,98.43,0.5400000000000063,119.48185,17.299628043366955
2026-02-27 16:45:00,-4.957,-4.232542030678551,deficit,4.232542030678551,126.16,128.92,127.54,2.759999999999991,119.48185,-9.986841641712184
2026-02-27 17:30:00,3.274,-4.602259438709937,deficit,4.602259438709937,122.12,132.61,127.365,10.490000000000007,62.39874999999999,-80.78259700403079
2026-02-27 17:45:00,1.034,-3.941284708102725,deficit,3.941284708102725,143.31,148.95,146.13,5.639999999999986,62.39874999999999,-85.28077952304399
2026-02-27 18:00:00,1.796,2.1984253369321545,surplus,2.1984253369321545,117.15,131.56,124.355,14.409999999999997,87.21525,16.452328213682456
2026-02-27 18:30:00,0.717,2.1412171107789524,surplus,2.1412171107789524,117.0,123.68,120.34,6.680000000000007,87.21525,15.943904085068352
2026-02-27 18:45:00,2.966,2.61881629633858,surplus,2.61881629633858,116.21,118.89,117.55,2.680000000000007,87.21525,18.98298095206576
2026-02-27 19:00:00,8.877,4.216889569592921,surplus,4.216889569592921,108.01,109.39,108.7,1.3799999999999957,60.7615,49.81042670722779
2026-02-27 19:15:00,10.498,3.772874944458481,surplus,3.772874944458481,102.32,102.45,102.385,0.1300000000000096,60.7615,39.198755844819445
2026-02-27 20:00:00,6.366,2.262799200108355,surplus,2.262799200108355,,120.84,120.84,,85.05525,
2026-02-27 20:30:00,0.446,2.164155231867058,surplus,2.164155231867058,84.89,,84.89,,85.05525,-0.08940666301650801
2026-02-27 21:45:00,-0.331,4.375463608280785,surplus,4.375463608280785,80.01,,80.01,,97.53675,-19.1719141991088
2026-02-27 22:15:00,-0.016,3.0130575374240536,surplus,3.0130575374240536,86.7,86.84,86.77000000000001,0.1400000000000005,97.534,-8.160866340113051
2026-02-27 22:30:00,6.906,2.5437325512195086,surplus,2.5437325512195086,82.96,83.98,83.47,1.0200000000000102,97.534,-9.268089550368288
2026-02-27 22:45:00,12.164,3.1866608781334973,surplus,3.1866608781334973,80.03,81.32,80.675,1.289999999999992,97.534,-13.944828002712189
2026-02-27 23:00:00,-0.234,2.50227760238478,surplus,2.50227760238478,80.79,81.18,80.98500000000001,0.3900000000000005,88.0085,-4.5156727182036285
2026-02-27 23:15:00,-3.319,2.033294327214259,surplus,2.033294327214259,80.05,80.09,80.07,0.0400000000000062,88.0085,-4.04549322578367
2026-02-27 23:45:00,4.768,2.5939668587306715,surplus,2.5939668587306715,83.56,83.8,83.68,0.2399999999999948,88.0085,-2.8848153927658453
2026-02-28 00:15:00,-4.945,2.9940025680071978,surplus,2.9940025680071978,84.93,85.25,85.09,0.3199999999999932,85.90725,-0.731472252396257
2026-02-28 00:30:00,-6.139,2.253470400030026,surplus,2.253470400030026,88.18,89.5,88.84,1.3199999999999932,85.90725,1.2803937129170615
2026-02-28 02:00:00,-7.16,-3.502016064810678,deficit,3.502016064810678,76.92,78.38,77.65,1.4599999999999935,79.476,0.959552401758129
2026-02-28 02:30:00,0.611,-3.326814134446824,deficit,3.326814134446824,71.79,71.98,71.885,0.1899999999999977,79.476,6.234449687953345
2026-02-28 03:00:00,-3.776,-2.7001034738696603,deficit,2.7001034738696603,77.7,78.19,77.945,0.4899999999999949,79.379,0.8026057576077613
2026-02-28 03:15:00,-5.415,-2.812351582515776,deficit,2.812351582515776,89.1,90.22,89.66,1.1200000000000043,79.379,-7.622175876513378
2026-02-28 03:30:00,-4.173,-2.4979298552647355,deficit,2.4979298552647355,81.92,82.44,82.18,0.519999999999996,79.379,-1.9115408217413343
2026-02-28 03:45:00,0.812,-2.802620180149809,deficit,2.802620180149809,78.9,79.43,79.165,0.5300000000000011,79.379,-0.03573340729691142
2026-02-28 04:00:00,-0.37,-2.131497970314042,deficit,2.131497970314042,83.5,84.42,83.96000000000001,0.9200000000000016,76.60275,-4.165613127109362
2026-02-28 04:45:00,-8.661,-2.0907913752043603,deficit,2.0907913752043603,69.02,70.0,69.50999999999999,0.980000000000004,76.60275,3.4512431881576475
2026-02-28 05:00:00,-3.487,-2.4268083457897527,deficit,2.4268083457897527,66.82,68.02,67.41999999999999,1.2000000000000028,85.49622500000001,10.602862170724888
2026-02-28 05:15:00,-1.808,-2.5973946632804576,deficit,2.5973946632804576,70.31,71.23,70.77000000000001,0.9200000000000016,85.49622500000001,9.263754170039565
2026-02-28 05:30:00,-9.086,-2.3735994151810216,deficit,2.3735994151810216,65.46,65.6,65.53,0.1400000000000005,85.49622500000001,11.806417006077515
2026-02-28 05:45:00,-10.248,-2.807562134493934,deficit,2.807562134493934,67.6,68.15,67.875,0.5500000000000114,85.49622500000001,12.175151121603013
2026-02-28 06:00:00,-9.671,-2.316658347386689,deficit,2.316658347386689,64.35,64.6,64.475,0.25,86.739075,12.822168225542494
2026-02-28 06:15:00,-5.198,-4.12671688816949,deficit,4.12671688816949,72.3,73.8,73.05,1.5,86.739075,13.348974829947913
2026-02-28 06:30:00,-23.76,-4.509527645684645,deficit,4.509527645684645,78.54,79.95,79.245,1.4099999999999966,86.739075,7.653880350281616
2026-02-28 06:45:00,-9.58,-4.218128740950244,deficit,4.218128740950244,82.02,82.68,82.35,0.6600000000000108,86.739075,4.2804252297931455
2026-02-28 07:00:00,-20.948,-3.2412877151686263,deficit,3.2412877151686263,86.1,87.3,86.69999999999999,1.2000000000000028,67.43275,-16.09886833979597
2026-02-28 07:15:00,-12.24,-2.022070229393652,deficit,2.022070229393652,75.01,75.71,75.36,0.6999999999999886,67.43275,-4.184295201562149
2026-02-28 07:30:00,-11.547,-2.720679796143613,deficit,2.720679796143613,64.55,66.09,65.32,1.5400000000000065,67.43275,0.9132981990679558
2026-02-28 08:00:00,4.534,-2.6895760395923007,deficit,2.6895760395923007,75.64,76.92,76.28,1.2800000000000011,46.8099,-20.245850877432037
2026-02-28 08:30:00,-4.34,-2.4265483062136037,deficit,2.4265483062136037,37.45,40.19,38.82,2.739999999999995,46.8099,4.01587678307586
2026-02-28 09:00:00,7.498,3.637376698618822,surplus,3.637376698618822,13.73,15.26,14.495,1.5299999999999994,-2.6054500000000003,14.85454629786321
2026-02-28 09:15:00,6.783,3.6344885731970553,surplus,3.6344885731970553,-1.23,-0.39,-0.81,0.84,-2.6054500000000003,1.2497643270009726
2026-02-28 09:30:00,4.964,7.227504941466163,surplus,5.0,-24.69,-16.15,-20.42,8.540000000000003,-2.6054500000000003,-27.605687500000002
2026-02-28 09:45:00,9.76,9.191780950721435,surplus,5.0,-28.52,-25.01,-26.765,3.509999999999998,-2.6054500000000003,-32.393187499999996
2026-02-28 10:00:00,4.321,8.878597896878652,surplus,5.0,-1.18,-1.11,-1.145,0.0699999999999998,-12.66975,14.362187500000001
2026-02-28 10:15:00,10.033,10.571260579382782,surplus,5.0,-3.03,-3.02,-3.025,0.0099999999999997,-12.66975,12.049687500000001
2026-02-28 10:30:00,5.047,13.390433696437132,surplus,5.0,-11.26,-10.24,-10.75,1.0199999999999996,-12.66975,1.762187500000001
2026-02-28 10:45:00,11.296,12.332214769771358,surplus,5.0,-24.94,-20.22,-22.58,4.720000000000002,-12.66975,-15.337812500000002
2026-02-28 11:00:00,18.725,14.746430097116615,surplus,5.0,-3.99,-3.51,-3.75,0.4800000000000004,-22.763475,23.466843749999995
2026-02-28 11:15:00,20.549,14.982880660051034,surplus,5.0,-4.93,-3.57,-4.25,1.36,-22.763475,22.291843749999998
2026-02-28 11:30:00,19.88,16.98675199461432,surplus,5.0,-5.5,-5.42,-5.46,0.08,-22.763475,21.57934375
2026-02-28 11:45:00,14.096,18.118337094603078,surplus,5.0,,-8.73,-8.73,,-22.763475,
2026-02-28 12:00:00,15.885,16.691863411867025,surplus,5.0,-7.56,-6.91,-7.234999999999999,0.6499999999999995,-17.061149999999998,11.876437499999998
2026-02-28 12:15:00,21.137,17.91870994657305,surplus,5.0,-6.17,-5.71,-5.94,0.4599999999999999,-17.061149999999998,13.613937499999997
2026-02-28 12:30:00,15.569,23.052460409372724,surplus,5.0,-6.25,-5.4,-5.825,0.8499999999999996,-17.061149999999998,13.513937499999997
2026-02-28 12:45:00,13.47,24.80624384389908,surplus,5.0,-3.68,-3.32,-3.5,0.3600000000000003,-17.061149999999998,16.726437499999996
2026-02-28 13:00:00,8.878,19.856735727953076,surplus,5.0,-2.74,-2.0,-2.37,0.7400000000000002,-22.2939,24.442375
2026-02-28 13:15:00,16.73,19.2271167405085,surplus,5.0,-1.72,-1.6,-1.66,0.1199999999999998,-22.2939,25.717375000000004
2026-02-28 13:30:00,13.697,19.92279777123184,surplus,5.0,-1.9,-1.49,-1.6949999999999998,0.4099999999999999,-22.2939,25.492375000000003
2026-02-28 13:45:00,21.666,19.32179159777,surplus,5.0,-2.67,-2.24,-2.455,0.4299999999999997,-22.2939,24.529874999999997
2026-02-28 14:00:00,21.389,17.759729138200818,surplus,5.0,-1.5,-1.21,-1.355,0.29,-11.77725,12.846562500000001
2026-02-28 14:15:00,18.972,13.99621111634772,surplus,5.0,-1.48,-1.21,-1.345,0.27,-11.77725,12.8715625
2026-02-28 14:30:00,14.255,13.22201106823087,surplus,5.0,-0.49,-0.48,-0.485,0.01,-11.77725,14.1090625
2026-02-28 14:45:00,4.897,8.894653433215288,surplus,5.0,6.99,10.64,8.815000000000001,3.65,-11.77725,23.4590625
2026-02-28 15:00:00,20.431,10.401645842162589,surplus,5.0,-2.95,-2.67,-2.81,0.2800000000000002,-16.254175,16.63021875
2026-02-28 15:15:00,21.888,13.408658572235584,surplus,5.0,-1.62,-1.43,-1.525,0.1900000000000001,-16.254175,18.29271875
2026-02-28 15:30:00,17.223,8.218397946659486,surplus,5.0,-0.44,-0.24,-0.3399999999999999,0.2,-16.254175,19.76771875
2026-02-28 15:45:00,6.652,6.611095939689312,surplus,5.0,22.72,22.8,22.76,0.0800000000000018,-16.254175,48.71771875
2026-02-28 16:00:00,-1.459,7.647224156478868,surplus,5.0,23.6,24.08,23.84,0.4799999999999969,212.5725,-236.215625
2026-02-28 16:15:00,-6.017,6.659358908414995,surplus,5.0,68.46,87.82,78.13999999999999,19.36,212.5725,-180.140625
2026-02-28 17:00:00,4.281,9.092927277749205,surplus,5.0,,85.5,85.5,,86.104,
2026-02-28 17:15:00,-0.227,6.534450283841826,surplus,5.0,,80.05,80.05,,86.104,
2026-02-28 18:00:00,-16.622,4.862949233250489,surplus,4.862949233250489,,293.88,293.88,,155.233025,
2026-02-28 19:30:00,-13.106,-2.467817409752066,deficit,2.467817409752066,190.03,,190.03,,152.68947500000002,
2026-02-28 19:45:00,-11.379,-4.643770215529368,deficit,4.643770215529368,254.54,,254.54,,152.68947500000002,
2026-02-28 20:00:00,1.294,-3.7024117182762906,deficit,3.7024117182762906,66.31,,66.31,,81.88195,
2026-02-28 20:15:00,-4.143,-5.86811785374598,deficit,5.0,,113.63,113.63,,81.88195,-39.68506249999999
2026-02-28 20:30:00,-1.863,-4.025791446009364,deficit,4.025791446009364,111.69,123.74,117.715,12.049999999999995,81.88195,-42.12794490915805
2026-02-28 20:45:00,5.668,-2.67367944625434,deficit,2.67367944625434,57.7,69.04,63.370000000000005,11.340000000000003,81.88195,8.583814441206478
2026-02-28 21:00:00,4.366,-5.348220889925466,deficit,5.0,,102.29,102.29,,68.6878,-42.00275000000001
2026-02-28 21:15:00,12.064,-5.274024074863259,deficit,5.0,44.45,78.07,61.26,33.61999999999999,68.6878,-11.727749999999997
2026-02-28 21:45:00,15.39,-2.3117349992080447,deficit,2.3117349992080447,35.42,51.71,43.565,16.29,68.6878,9.812043617388582
2026-02-28 22:00:00,4.974,-2.0952606426177374,deficit,2.0952606426177374,60.25,61.5,60.875,1.25,60.279325,-0.6394080712318516
2026-02-28 22:45:00,7.323,3.4751357748313483,surplus,3.4751357748313483,54.94,56.34,55.64,1.4000000000000057,60.279325,-4.638719830237849
2026-02-28 23:15:00,7.176,2.6108544355609027,surplus,2.6108544355609027,75.84,82.46,79.15,6.61999999999999,61.98815,9.041291003306076
2026-02-28 23:30:00,11.857,3.0650210082384737,surplus,3.0650210082384737,59.65,59.76,59.705,0.1099999999999994,61.98815,-1.7916197176031958
2026-02-28 23:45:00,16.711,5.357163663332357,surplus,5.0,42.98,44.38,43.68,1.4000000000000057,61.98815,-23.7601875
2026-03-01 00:15:00,10.437,2.6812098405702134,surplus,2.6812098405702134,46.14,52.54,49.34,6.399999999999999,50.24575,-2.7520943257302886
2026-03-01 00:30:00,6.527,2.4864079377309585,surplus,2.4864079377309585,46.9,46.99,46.945,0.0900000000000034,50.24575,-2.07972483941584
2026-03-01 00:45:00,2.257,4.4399463684989335,surplus,4.4399463684989335,47.7,51.92,49.81,4.219999999999999,50.24575,-2.825748366901538
2026-03-01 01:15:00,8.527,3.8551871118173295,surplus,3.8551871118173295,50.32,,50.32,,52.7836,-2.374409742168293
2026-03-01 01:30:00,11.415,3.002436943706881,surplus,3.002436943706881,41.41,42.17,41.79,0.7600000000000051,52.7836,-8.537129205736148
2026-03-01 01:45:00,6.761,6.216465564043437,surplus,5.0,33.07,33.33,33.2,0.259999999999998,52.7836,-24.642
2026-03-01 02:00:00,2.789,2.980205087889132,surplus,2.980205087889132,35.88,35.94,35.91,0.0599999999999951,38.3317,-1.826642203494443
2026-03-01 02:15:00,5.363,2.094504897135378,surplus,2.094504897135378,35.7,36.9,36.3,1.1999999999999955,38.3317,-1.378027134447791
2026-03-01 02:30:00,7.099,3.979196336774368,surplus,3.979196336774368,36.96,37.47,37.215,0.509999999999998,38.3317,-1.364565903788347
2026-03-01 02:45:00,13.753,4.712911671609625,surplus,4.712911671609625,43.42,43.82,43.620000000000005,0.3999999999999986,38.3317,5.995177114662818
2026-03-01 03:00:00,7.868,4.166989501536774,surplus,4.166989501536774,38.78,39.19,38.985,0.4099999999999966,48.146175,-9.757188223639046
2026-03-01 03:15:00,7.602,4.193013315189799,surplus,4.193013315189799,40.17,41.6,40.885000000000005,1.4299999999999995,48.146175,-8.361051994820997
2026-03-01 03:30:00,10.915,3.946437643440509,surplus,3.946437643440509,39.66,39.82,39.74,0.1600000000000037,48.146175,-8.372540117205943
2026-03-01 03:45:00,17.266,3.653848096998804,surplus,3.653848096998804,50.09,50.6,50.345,0.509999999999998,48.146175,1.7756103192871786
2026-03-01 04:00:00,12.952,3.8755211307315456,surplus,3.8755211307315456,43.74,43.91,43.825,0.1699999999999946,66.8594,-22.399930807458716
2026-03-01 04:15:00,-0.44,4.821633209801648,surplus,4.821633209801648,50.8,50.9,50.85,0.1000000000000014,66.8594,-19.358134092372143
2026-03-01 04:30:00,-1.312,4.353551404424577,surplus,4.353551404424577,50.7,51.79,51.245000000000005,1.0899999999999963,66.8594,-17.587694641164617
2026-03-01 04:45:00,-4.069,6.28697934475254,surplus,5.0,52.3,52.7,52.5,0.4000000000000057,66.8594,-18.199249999999996
2026-03-01 05:00:00,0.599,4.721756363315567,surplus,4.721756363315567,60.48,61.7,61.09,1.220000000000006,60.98725,-0.5987777288229627
2026-03-01 05:15:00,-1.96,6.863244742651659,surplus,5.0,52.38,53.1,52.74,0.7199999999999989,60.98725,-10.7590625
2026-03-01 05:30:00,-1.722,6.545509684953554,surplus,5.0,49.24,49.7,49.47,0.4600000000000008,60.98725,-14.684062500000001
2026-03-01 05:45:00,-2.537,5.308165321879316,surplus,5.0,44.12,44.94,44.53,0.8200000000000003,60.98725,-21.08406250000001
2026-03-01 06:45:00,7.101,-2.0293903864297977,deficit,2.0293903864297977,33.24,33.85,33.545,0.6099999999999994,21.13875,-6.449022137376441
2026-03-01 07:30:00,-0.036,2.333421435093938,surplus,2.333421435093938,35.49,37.21,36.35,1.7199999999999989,78.507625,-25.09456206545822
2026-03-01 08:00:00,-2.372,3.5540932010099286,surplus,3.5540932010099286,34.23,46.33,40.28,12.1,49.7278,-13.770156402652923
2026-03-01 08:15:00,7.357,5.913719504088355,surplus,5.0,15.16,17.38,16.27,2.219999999999999,49.7278,-43.20975000000001
2026-03-01 08:30:00,3.978,3.601275801755974,surplus,3.601275801755974,31.26,38.57,34.915,7.309999999999999,49.7278,-16.626910312917243
2026-03-01 08:45:00,2.11,4.463850264441128,surplus,4.463850264441128,30.09,31.34,30.715,1.25,49.7278,-21.9150496807605
2026-03-01 09:00:00,-8.281,2.848573948483411,surplus,2.848573948483411,59.95,76.63,68.28999999999999,16.679999999999993,70.23125,-7.321725226961267
2026-03-01 09:15:00,-7.792,4.143842553779073,surplus,4.143842553779073,7.19,54.89,31.04,47.7,70.23125,-65.30825359835625
2026-03-01 09:45:00,-0.928,6.6760576415600745,surplus,5.0,,54.99,54.99,,70.23125,
2026-03-01 10:00:00,0.634,4.9401955340790185,surplus,4.9401955340790185,41.0,50.08,45.54,9.079999999999998,-4.14525,55.756590608720195
2026-03-01 10:15:00,5.426,4.867648931867352,surplus,4.867648931867352,9.1,18.6,13.85,9.500000000000002,-4.14525,16.118306753704008
2026-03-01 10:30:00,2.739,5.217515718148673,surplus,5.0,48.61,60.0,54.305,11.39,-4.14525,65.9440625
2026-03-01 10:45:00,9.049,6.907146179485388,surplus,5.0,1.73,2.16,1.945,0.4300000000000001,-4.14525,7.3440625
2026-03-01 11:00:00,6.598,7.043233138797601,surplus,5.0,1.33,4.98,3.155,3.65,-0.02775,1.6971875
2026-03-01 11:15:00,8.683,8.372880082868207,surplus,5.0,-2.46,0.9,-0.78,3.36,-0.02775,-3.0403124999999998
2026-03-01 11:30:00,8.377,9.971733741798817,surplus,5.0,5.4,10.93,8.165,5.529999999999999,-0.02775,6.7846875
2026-03-01 11:45:00,7.108,8.781211435502886,surplus,5.0,-1.57,0.66,-0.455,2.23,-0.02775,-1.9278125000000002
2026-03-01 12:00:00,9.276,9.771769162881176,surplus,5.0,8.21,9.86,9.035,1.6499999999999986,-0.49685,10.883562500000002
2026-03-01 12:15:00,7.759,10.251012457292973,surplus,5.0,20.82,27.06,23.94,6.239999999999998,-0.49685,26.6460625
2026-03-01 12:30:00,4.91,10.711399147153124,surplus,5.0,8.31,11.59,9.95,3.28,-0.49685,11.0085625
2026-03-01 12:45:00,12.885,10.908397709282411,surplus,5.0,,14.55,14.55,,-0.49685,
2026-03-01 13:00:00,17.006,11.46441819995678,surplus,5.0,6.82,10.67,8.745000000000001,3.85,-1.2882,10.13525
2026-03-01 13:15:00,19.907,11.055684685803106,surplus,5.0,2.69,6.46,4.575,3.77,-1.2882,4.9727500000000004
2026-03-01 13:30:00,19.062,10.286198736461676,surplus,5.0,0.01,1.99,1.0,1.98,-1.2882,1.62275
2026-03-01 13:45:00,27.042,14.32198982687527,surplus,5.0,-2.24,-2.12,-2.18,0.1200000000000001,-1.2882,-1.1897500000000003
2026-03-01 14:00:00,45.265,13.469416346280145,surplus,5.0,-8.06,-7.03,-7.545,1.0300000000000002,-2.140225,-7.399718750000001
2026-03-01 14:15:00,34.702,14.840810077283416,surplus,5.0,-4.65,-4.5,-4.575,0.1500000000000003,-2.140225,-3.1372187500000006
2026-03-01 14:30:00,31.021,14.497193757234252,surplus,5.0,-2.66,-2.47,-2.5650000000000004,0.1899999999999999,-2.140225,-0.6497187500000001
2026-03-01 14:45:00,24.805,16.15349734905997,surplus,5.0,8.13,10.48,9.305,2.35,-2.140225,12.837781249999999
2026-03-01 15:00:00,27.36,13.447934949920006,surplus,5.0,-10.03,-10.02,-10.025,0.0099999999999997,5.574074999999999,-19.505093749999997
2026-03-01 15:15:00,22.584,16.440253282408086,surplus,5.0,9.14,9.59,9.365,0.4499999999999993,5.574074999999999,4.457406250000002
