delivery_start,lead_minutes,snapshot_time,bid,ask,mid,spread,mid_move_from_start,mid_change_15min,mid_change_1h,spread_change_15min,n_updates_session,session_start_mid
2024-03-28 03:00:00,105,2024-03-28 01:14:31.321,10.78,12.11,11.445,1.33,1.4450000000000003,-0.504999999999999,-0.6850000000000005,,779,10.0
2024-03-28 03:00:00,120,2024-03-28 00:59:31.275,,11.95,11.95,,1.9499999999999993,0.8599999999999994,-27.63,,779,10.0
2024-03-28 04:00:00,60,2024-03-28 02:50:03.339,,61.08,61.08,,21.08,-0.5100000000000051,0.36999999999999744,,548,40.0
2024-03-28 04:00:00,75,2024-03-28 02:44:31.777,,61.59,61.59,,21.590000000000003,0.5500000000000043,1.3100000000000023,,548,40.0
2024-03-28 04:00:00,90,2024-03-28 02:29:31.219,,61.04,61.04,,21.04,0.3299999999999983,0.3299999999999983,,548,40.0
2024-03-28 04:00:00,105,2024-03-28 02:14:33.465,,60.71,60.71,,20.71,0.0,-0.3399999999999963,,548,40.0
2024-03-28 04:00:00,120,2024-03-28 01:59:31.969,,60.71,60.71,,20.71,0.4299999999999997,-0.5649999999999977,,548,40.0
2024-03-28 05:00:00,60,2024-03-28 03:59:31.078,,45.02,45.02,,-34.98,0.0,-19.839999999999996,,855,80.0
2024-03-28 05:00:00,75,2024-03-28 03:44:32.399,,45.02,45.02,,-34.98,0.5200000000000031,19.700000000000003,,855,80.0
2024-03-28 05:00:00,90,2024-03-28 03:29:31.287,,44.5,44.5,,-35.5,-19.58,0.00999999999999801,,855,80.0
2024-03-28 05:00:00,105,2024-03-28 03:14:31.805,,64.08,64.08,,-15.920000000000002,-0.7800000000000011,19.58,,855,80.0
2024-03-28 05:00:00,120,2024-03-28 02:59:31.131,,64.86,64.86,,-15.14,39.54,1.2800000000000011,,855,80.0
2024-03-29 00:00:00,60,2024-03-28 22:59:31.548,41.02,57.72,49.370000000000005,16.699999999999996,8.770000000000003,22.400000000000006,25.570000000000004,,646,40.6
2024-03-29 00:00:00,75,2024-03-28 22:44:31.653,,26.97,26.97,,-13.630000000000003,9.91,-5.460000000000001,,646,40.6
2024-03-29 00:00:00,90,2024-03-28 22:29:31.802,17.06,,17.06,,-23.540000000000003,-13.940000000000001,-15.370000000000001,,646,40.6
2024-03-29 00:00:00,105,2024-03-28 22:14:32.288,31.0,,31.0,,-9.600000000000001,7.199999999999999,-1.4299999999999997,,646,40.6
2024-03-29 00:00:00,120,2024-03-28 21:59:31.083,23.8,,23.8,,-16.8,-8.629999999999999,-8.629999999999999,,646,40.6
2024-03-29 01:00:00,60,2024-03-28 23:59:32.962,26.27,,26.27,,-6.320000000000004,2.460000000000001,-5.73,,749,32.59
2024-03-29 01:00:00,75,2024-03-28 23:44:31.511,23.81,,23.81,,-8.780000000000005,-0.9150000000000027,-2.8900000000000006,,749,32.59
2024-03-29 01:00:00,90,2024-03-28 23:29:33.448,21.49,27.96,24.725,6.470000000000002,-7.865000000000002,-3.164999999999999,-1.9949999999999974,,749,32.59
2024-03-29 01:00:00,105,2024-03-28 23:14:32.147,,27.89,27.89,,-4.700000000000003,-4.109999999999999,2.3800000000000026,,749,32.59
2024-03-29 01:00:00,120,2024-03-28 22:59:31.548,25.2,38.8,32.0,13.599999999999998,-0.5900000000000034,5.300000000000001,13.66,,749,32.59
2024-03-29 02:00:00,60,2024-03-29 00:59:31.391,12.55,17.0,14.775,4.449999999999999,-21.165,-4.674999999999999,9.265,,750,35.94
2024-03-29 02:00:00,75,2024-03-29 00:44:03.184,19.45,,19.45,,-16.49,5.01,13.94,,750,35.94
2024-03-29 02:00:00,90,2024-03-29 00:29:31.817,14.44,,14.44,,-21.5,0.8699999999999992,5.4399999999999995,,750,35.94
2024-03-29 02:00:00,105,2024-03-29 00:14:32.129,13.57,,13.57,,-22.369999999999997,8.06,-0.129999999999999,,750,35.94
2024-03-29 02:00:00,120,2024-03-28 23:59:32.962,5.51,,5.51,,-30.43,0.0,-11.63,,750,35.94
2024-03-29 03:00:00,60,2024-03-29 01:59:32.774,21.01,22.31,21.66,1.2999999999999972,-11.580000000000002,12.790000000000001,14.25,,782,33.24
2024-03-29 03:00:00,75,2024-03-29 01:39:02.171,,8.87,8.87,,-24.370000000000005,-0.16999999999999993,1.509999999999999,,782,33.24
2024-03-29 03:00:00,90,2024-03-29 01:29:31.795,,9.04,9.04,,-24.200000000000003,1.6199999999999992,1.589999999999999,,782,33.24
2024-03-29 03:00:00,105,2024-03-29 01:14:31.709,7.42,,7.42,,-25.82,0.009999999999999787,0.28000000000000025,,782,33.24
2024-03-29 03:00:00,120,2024-03-29 00:59:31.391,7.41,,7.41,,-25.830000000000002,0.04999999999999982,2.25,,782,33.24
2024-03-29 04:00:00,60,2024-03-29 02:59:01.649,43.1,,43.1,,-32.76,-62.32500000000001,-37.580000000000005,,563,75.86
2024-03-29 04:00:00,75,2024-03-29 02:44:31.843,104.81,106.04,105.42500000000001,1.230000000000004,29.565000000000012,0.07500000000001705,63.06500000000001,,563,75.86
2024-03-29 04:00:00,90,2024-03-29 02:29:31.906,,105.35,105.35,,29.489999999999995,62.46999999999999,1.1699999999999875,,563,75.86
2024-03-29 04:00:00,105,2024-03-29 02:14:01.805,42.88,,42.88,,-32.98,-37.800000000000004,-38.169999999999995,,563,75.86
2024-03-29 04:00:00,120,2024-03-29 01:59:32.774,,80.68,80.68,,4.820000000000007,38.32000000000001,-0.14999999999999147,,563,75.86
2024-03-29 05:00:00,60,2024-03-29 03:54:31.577,,73.56,73.56,,6.159999999999997,9.100000000000009,-11.799999999999997,,405,67.4
2024-03-29 05:00:00,75,2024-03-29 03:37:02.323,64.46,,64.46,,-2.940000000000012,0.009999999999990905,-20.85000000000001,,405,67.4
2024-03-29 05:00:00,90,2024-03-29 03:29:01.993,64.45,,64.45,,-2.950000000000003,-21.0,-20.86,,405,67.4
2024-03-29 05:00:00,105,2024-03-29 03:13:02.179,85.45,,85.45,,18.049999999999997,0.09000000000000341,0.519999999999996,,405,67.4
2024-03-29 05:00:00,120,2024-03-29 02:57:31.233,85.36,,85.36,,17.959999999999994,0.04999999999999716,12.929999999999993,,405,67.4
2024-03-30 00:00:00,60,2024-03-29 22:59:32.083,69.31,71.85,70.58,2.539999999999992,21.28,4.609999999999999,-2.2749999999999915,,740,49.3
2024-03-30 00:00:00,75,2024-03-29 22:44:31.513,65.97,,65.97,,16.67,2.0150000000000006,-84.02000000000001,,740,49.3
2024-03-30 00:00:00,90,2024-03-29 22:29:30.996,62.0,65.91,63.955,3.9099999999999966,14.655000000000001,2.0349999999999966,-86.03500000000001,0.22999999999999687,740,49.3
2024-03-30 00:00:00,105,2024-03-29 22:14:33.070,60.08,63.76,61.92,3.6799999999999997,12.620000000000005,-10.934999999999988,-88.07000000000001,3.3899999999999935,740,49.3
2024-03-30 00:00:00,120,2024-03-29 21:59:31.869,72.71,73.0,72.85499999999999,0.29000000000000625,23.554999999999993,-77.13500000000002,-77.14500000000001,,740,49.3
2024-03-30 01:00:00,60,2024-03-29 23:59:31.109,55.25,,55.25,,15.060000000000002,1.6099999999999994,-16.36,,776,40.19
2024-03-30 01:00:00,75,2024-03-29 23:44:31.256,53.64,,53.64,,13.450000000000003,-17.485,-4.519999999999996,,776,40.19
2024-03-30 01:00:00,90,2024-03-29 23:29:31.495,70.85,71.4,71.125,0.5500000000000114,30.935000000000002,2.489999999999995,-3.490000000000009,-1.9199999999999875,776,40.19
2024-03-30 01:00:00,105,2024-03-29 23:14:31.826,67.4,69.87,68.635,2.469999999999999,28.445000000000007,-2.9749999999999943,-3.364999999999995,0.5900000000000034,776,40.19
2024-03-30 01:00:00,120,2024-03-29 22:59:32.083,70.67,72.55,71.61,1.8799999999999955,31.42,13.450000000000003,-1.6800000000000068,,776,40.19
2024-03-30 02:00:00,60,2024-03-30 00:50:02.396,,34.98,34.98,,-22.42,12.129999999999995,24.749999999999996,,512,57.4
2024-03-30 02:00:00,75,2024-03-30 00:35:31.001,,22.85,22.85,,-34.55,7.850000000000001,15.260000000000002,,512,57.4
2024-03-30 02:00:00,90,2024-03-30 00:18:31.211,15.0,,15.0,,-42.4,0.6999999999999993,3.59,,512,57.4
2024-03-30 02:00:00,105,2024-03-30 00:14:31.195,14.3,,14.3,,-43.099999999999994,4.07,2.8900000000000006,,512,57.4
2024-03-30 02:00:00,120,2024-03-29 23:59:31.109,10.23,,10.23,,-47.17,2.6400000000000006,-19.24,,512,57.4
2024-03-30 03:00:00,60,2024-03-30 01:58:00.798,,34.97,34.97,,12.369999999999997,0.01999999999999602,31.479999999999997,,321,22.6
2024-03-30 03:00:00,75,2024-03-30 01:44:31.085,,34.95,34.95,,12.350000000000001,-0.03999999999999915,27.92,,321,22.6
2024-03-30 03:00:00,90,2024-03-30 01:29:30.839,,34.99,34.99,,12.39,37.49,25.990000000000002,,321,22.6
2024-03-30 03:00:00,105,2024-03-30 01:14:01.079,-2.5,,-2.5,,-25.1,-5.99,-6.0,,321,22.6
2024-03-30 03:00:00,120,2024-03-30 00:57:01.317,,3.49,3.49,,-19.11,-3.54,0.4900000000000002,,321,22.6
2024-03-30 04:00:00,60,2024-03-30 02:53:31.279,53.24,,53.24,,20.72,0.0,-37.62,,365,32.52
2024-03-30 04:00:00,75,2024-03-30 02:26:00.928,53.24,,53.24,,20.72,0.0,-31.759999999999998,,365,32.52
2024-03-30 04:00:00,90,2024-03-30 02:26:00.928,53.24,,53.24,,20.72,-39.65,-27.750000000000007,,365,32.52
2024-03-30 04:00:00,105,2024-03-30 02:06:01.131,,92.89,92.89,,60.37,2.030000000000001,39.78,,365,32.52
2024-03-30 04:00:00,120,2024-03-30 01:56:31.174,,90.86,90.86,,58.339999999999996,5.859999999999999,-2.0400000000000063,,365,32.52
2024-03-30 05:00:00,60,2024-03-30 03:55:30.708,79.68,,79.68,,24.160000000000004,-5.209999999999994,-5.539999999999992,,259,55.52
2024-03-30 05:00:00,75,2024-03-30 03:33:33.584,,84.89,84.89,,29.369999999999997,5.430000000000007,-0.3299999999999983,,259,55.52
2024-03-30 05:00:00,90,2024-03-30 03:20:31.159,79.46,,79.46,,23.93999999999999,14.439999999999998,-5.430000000000007,,259,55.52
2024-03-30 05:00:00,105,2024-03-30 03:14:00.941,65.02,,65.02,,9.499999999999993,-20.200000000000003,-19.870000000000005,,259,55.52
2024-03-30 05:00:00,120,2024-03-30 02:37:00.917,,85.22,85.22,,29.699999999999996,0.0,0.3299999999999983,,259,55.52
2024-03-31 00:00:00,60,2024-03-30 22:59:30.831,41.1,67.9,54.5,26.800000000000004,-4.0,-0.22999999999999687,-11.86,,469,58.5
2024-03-31 00:00:00,75,2024-03-30 22:44:30.883,54.73,,54.73,,-3.770000000000003,-9.270000000000003,-8.975000000000001,,469,58.5
2024-03-31 00:00:00,90,2024-03-30 22:29:30.780,64.0,,64.0,,5.5,15.0,2.5,,469,58.5
2024-03-31 00:00:00,105,2024-03-30 22:14:01.561,49.0,,49.0,,-9.5,-17.36,7.899999999999999,,469,58.5
2024-03-31 00:00:00,120,2024-03-30 21:59:30.689,,66.36,66.36,,7.859999999999999,2.655000000000001,25.259999999999998,,469,58.5
2024-03-31 01:00:00,60,2024-03-30 23:59:31.723,39.51,59.97,49.739999999999995,20.46,10.739999999999995,1.2099999999999937,21.239999999999995,,440,39.0
2024-03-31 01:00:00,75,2024-03-30 23:44:30.814,48.53,,48.53,,9.530000000000001,28.53,23.875,,440,39.0
2024-03-31 01:00:00,90,2024-03-30 23:27:01.665,,20.0,20.0,,-19.0,-25.0,-27.020000000000003,,440,39.0
2024-03-31 01:00:00,105,2024-03-30 23:14:31.032,,45.0,45.0,,6.0,16.5,-2.039999999999999,,440,39.0
2024-03-31 01:00:00,120,2024-03-30 22:59:30.831,28.5,,28.5,,-10.5,3.844999999999999,7.685000000000002,,440,39.0
2024-03-31 02:00:00,60,2024-03-31 00:59:00.815,-33.99,,-33.99,,-66.36500000000001,-17.000000000000004,-28.970000000000002,,332,32.375
2024-03-31 02:00:00,75,2024-03-31 00:36:00.839,-33.97,-0.01,-16.99,33.96,-49.364999999999995,-1.129999999999999,17.000000000000004,,332,32.375
2024-03-31 02:00:00,90,2024-03-31 00:27:01.581,-15.86,,-15.86,,-48.235,13.64,12.52,,332,32.375
2024-03-31 02:00:00,105,2024-03-31 00:14:30.866,-29.5,,-29.5,,-61.875,-24.48,-24.47,,332,32.375
2024-03-31 02:00:00,120,2024-03-30 23:55:30.808,,-5.02,-5.02,,-37.394999999999996,28.970000000000002,0.0,,332,32.375
2024-03-31 03:00:00,60,2024-03-31 01:52:00.875,,29.99,29.99,,30.99,44.989999999999995,23.99,,325,-1.0
2024-03-31 03:00:00,75,2024-03-31 01:40:30.999,,-15.0,-15.0,,-14.0,-21.0,-39.5,,325,-1.0
2024-03-31 03:00:00,90,2024-03-31 01:25:00.898,,6.0,6.0,,7.0,42.21,-8.99,,325,-1.0
2024-03-31 03:00:00,105,2024-03-31 01:10:01.230,-36.21,,-36.21,,-35.21,-42.21,-26.21,,325,-1.0
2024-03-31 03:00:00,120,2024-03-31 00:58:00.719,,6.0,6.0,,7.0,-18.5,11.32,,325,-1.0
2024-03-31 04:00:00,60,2024-03-31 01:29:30.747,,118.6,118.6,,41.97,0.0,0.0,,185,76.63
2024-03-31 04:00:00,75,2024-03-31 01:29:30.747,,118.6,118.6,,41.97,0.0,0.0,,185,76.63
2024-03-31 04:00:00,90,2024-03-31 01:29:30.747,,118.6,118.6,,41.97,0.0,0.0,,185,76.63
2024-03-31 04:00:00,105,2024-03-31 01:29:30.747,,118.6,118.6,,41.97,0.0,57.589999999999996,,185,76.63
2024-03-31 04:00:00,120,2024-03-31 01:29:30.747,,118.6,118.6,,41.97,0.0,0.7299999999999898,,185,76.63
2024-03-31 05:00:00,60,2024-03-31 03:56:30.653,,65.81,65.81,,1.3100000000000023,11.840000000000003,-0.45000000000000284,,199,64.5
2024-03-31 05:00:00,75,2024-03-31 03:44:30.751,,53.97,53.97,,-10.530000000000001,-12.049999999999997,-12.290000000000006,,199,64.5
2024-03-31 05:00:00,90,2024-03-31 03:29:00.604,,66.02,66.02,,1.519999999999996,12.029999999999994,-0.2400000000000091,,199,64.5
2024-03-31 05:00:00,105,2024-03-31 03:09:30.619,,53.99,53.99,,-10.509999999999998,-12.270000000000003,-12.270000000000003,,199,64.5
2024-03-31 05:00:00,120,2024-03-31 01:47:00.818,,66.26,66.26,,1.7600000000000051,0.0,0.0,,199,64.5
2024-04-01 00:00:00,60,2024-03-31 22:59:30.991,17.21,32.4,24.805,15.189999999999998,7.645000000000003,-0.3049999999999997,2.2950000000000017,,770,17.159999999999997
2024-04-01 00:00:00,75,2024-03-31 22:44:32.025,25.11,,25.11,,7.950000000000003,-1.8449999999999989,-13.480000000000004,,770,17.159999999999997
2024-04-01 00:00:00,90,2024-03-31 22:29:30.939,23.91,30.0,26.955,6.09,9.795000000000002,16.955,15.719999999999999,,770,17.159999999999997
2024-04-01 00:00:00,105,2024-03-31 22:14:31.010,,10.0,10.0,,-7.159999999999997,-12.509999999999998,-1.2349999999999994,,770,17.159999999999997
2024-04-01 00:00:00,120,2024-03-31 21:59:31.239,15.02,30.0,22.509999999999998,14.98,5.350000000000001,-16.080000000000005,11.274999999999999,,770,17.159999999999997
2024-04-01 01:00:00,60,2024-03-31 23:59:32.550,21.11,,21.11,,-28.89,-7.650000000000002,-6.25,,820,50.0
2024-04-01 01:00:00,75,2024-03-31 23:44:33.299,,28.76,28.76,,-21.24,6.360000000000003,6.84,,820,50.0
2024-04-01 01:00:00,90,2024-03-31 23:29:31.729,22.4,,22.4,,-27.6,5.609999999999999,-0.7800000000000011,,820,50.0
2024-04-01 01:00:00,105,2024-03-31 23:14:32.006,16.79,,16.79,,-33.21,-10.57,-15.759999999999998,,820,50.0
2024-04-01 01:00:00,120,2024-03-31 22:59:30.991,27.36,,27.36,,-22.64,5.439999999999998,-14.020000000000003,,820,50.0
2024-04-01 02:00:00,60,2024-04-01 00:59:32.498,26.54,36.99,31.765,10.450000000000003,17.595,17.345,21.745,,694,14.170000000000002
2024-04-01 02:00:00,75,2024-04-01 00:44:31.389,14.42,,14.42,,0.24999999999999822,0.0,4.4,,694,14.170000000000002
2024-04-01 02:00:00,90,2024-04-01 00:27:31.012,14.42,,14.42,,0.24999999999999822,-8.139999999999999,4.4,,694,14.170000000000002
2024-04-01 02:00:00,105,2024-04-01 00:12:33.135,22.56,,22.56,,8.389999999999997,12.54,12.049999999999999,,694,14.170000000000002
2024-04-01 02:00:00,120,2024-03-31 23:59:32.550,10.02,,10.02,,-4.150000000000002,0.0,1.8200000000000003,,694,14.170000000000002
2024-04-01 03:00:00,60,2024-04-01 01:29:00.805,-4.53,,-4.53,,-24.560000000000002,0.0,1.0899999999999999,,579,20.03
2024-04-01 03:00:00,75,2024-04-01 01:29:00.805,-4.53,,-4.53,,-24.560000000000002,0.0,-7.5600000000000005,,579,20.03
2024-04-01 03:00:00,90,2024-04-01 01:29:00.805,-4.53,,-4.53,,-24.560000000000002,0.5899999999999999,-8.34,,579,20.03
2024-04-01 03:00:00,105,2024-04-01 01:01:31.499,-5.12,,-5.12,,-25.150000000000002,0.5,-7.9399999999999995,,579,20.03
2024-04-01 03:00:00,120,2024-04-01 00:51:02.231,-5.62,,-5.62,,-25.650000000000002,-8.65,-5.83,,579,20.03
2024-04-01 04:00:00,60,2024-04-01 02:57:01.045,53.75,,53.75,,28.29,18.93,25.14,,1030,25.46
2024-04-01 04:00:00,75,2024-04-01 02:44:31.000,34.82,,34.82,,9.36,8.215000000000003,7.010000000000002,,1030,25.46
2024-04-01 04:00:00,90,2024-04-01 02:29:30.899,25.22,27.99,26.604999999999997,2.7699999999999996,1.144999999999996,-26.955000000000005,-1.2050000000000018,,1030,25.46
2024-04-01 04:00:00,105,2024-04-01 02:13:31.051,53.56,,53.56,,28.1,24.950000000000003,26.05,,1030,25.46
2024-04-01 04:00:00,120,2024-04-01 01:59:30.761,28.61,,28.61,,3.1499999999999986,0.8000000000000007,-30.450000000000003,,1030,25.46
2024-04-01 05:00:00,60,2024-04-01 03:59:30.887,61.02,,61.02,,-6.82,43.39,29.680000000000003,,1219,67.84
2024-04-01 05:00:00,75,2024-04-01 03:44:31.599,16.8,18.46,17.630000000000003,1.6600000000000001,-50.21,-43.33,-13.949999999999996,,1219,67.84
2024-04-01 05:00:00,90,2024-04-01 03:22:31.064,,60.96,60.96,,-6.880000000000003,6.350000000000001,41.85,,1219,67.84
2024-04-01 05:00:00,105,2024-04-01 03:14:31.813,,54.61,54.61,,-13.230000000000004,23.27,23.009999999999998,,1219,67.84
2024-04-01 05:00:00,120,2024-04-01 02:59:30.786,31.34,,31.34,,-36.5,-0.23999999999999844,-29.05,,1219,67.84
2024-04-02 00:00:00,60,2024-04-01 22:59:31.598,8.97,9.29,9.129999999999999,0.3199999999999985,-20.060000000000002,-4.485000000000001,2.549999999999999,-0.11000000000000121,729,29.19
2024-04-02 00:00:00,75,2024-04-01 22:44:31.734,13.4,13.83,13.615,0.4299999999999997,-15.575000000000001,10.685,-15.565,,729,29.19
2024-04-02 00:00:00,90,2024-04-01 22:29:32.260,2.93,,2.93,,-26.26,-11.09,-26.25,,729,29.19
2024-04-02 00:00:00,105,2024-04-01 22:14:31.295,13.81,14.23,14.02,0.41999999999999993,-15.170000000000002,7.4399999999999995,-15.16,,729,29.19
2024-04-02 00:00:00,120,2024-04-01 21:59:31.408,,6.58,6.58,,-22.61,-22.6,-22.6,,729,29.19
2024-04-02 01:00:00,60,2024-04-01 23:59:32.737,0.3,0.7,0.5,0.39999999999999997,-20.91,-2.79,-14.725000000000001,,797,21.41
2024-04-02 01:00:00,75,2024-04-01 23:44:32.336,,3.29,3.29,,-18.12,-11.805,-63.85500000000001,,797,21.41
2024-04-02 01:00:00,90,2024-04-01 23:29:31.877,14.8,15.39,15.095,0.5899999999999999,-6.3149999999999995,-0.5,-51.474999999999994,0.0,797,21.41
2024-04-02 01:00:00,105,2024-04-01 23:14:31.919,15.3,15.89,15.595,0.5899999999999999,-5.8149999999999995,0.3699999999999992,1.9750000000000014,-0.2599999999999998,797,21.41
2024-04-02 01:00:00,120,2024-04-01 22:59:31.598,14.8,15.65,15.225000000000001,0.8499999999999996,-6.184999999999999,-51.92000000000001,12.205000000000002,-4.639999999999995,797,21.41
2024-04-02 02:00:00,60,2024-04-02 00:56:31.115,,52.0,52.0,,-35.86,43.05,44.0,,575,87.86
2024-04-02 02:00:00,75,2024-04-02 00:44:01.595,8.95,,8.95,,-78.91,-1.1500000000000004,-39.144999999999996,,575,87.86
2024-04-02 02:00:00,90,2024-04-02 00:29:02.450,10.1,,10.1,,-77.76,-37.699999999999996,-37.73,,575,87.86
2024-04-02 02:00:00,105,2024-04-02 00:14:32.257,47.8,,47.8,,-40.06,39.8,-0.6099999999999994,,575,87.86
2024-04-02 02:00:00,120,2024-04-01 23:59:32.737,8.0,,8.0,,-79.86,-40.095,-51.43,,575,87.86
2024-04-02 03:00:00,60,2024-04-02 01:56:01.349,0.51,,0.51,,-20.369999999999997,0.88,-0.49,,220,20.88
2024-04-02 03:00:00,75,2024-04-02 01:25:01.314,-0.37,,-0.37,,-21.25,0.0,-1.87,,220,20.88
2024-04-02 03:00:00,90,2024-04-02 01:25:01.314,-0.37,,-0.37,,-21.25,-10.37,-2.37,,220,20.88
2024-04-02 03:00:00,105,2024-04-02 01:14:01.189,,10.0,10.0,,-10.879999999999999,9.0,10.37,,220,20.88
2024-04-02 03:00:00,120,2024-04-02 00:56:31.115,1.0,,1.0,,-19.88,-0.5,-13.97,,220,20.88
2024-04-02 04:00:00,60,2024-04-02 02:59:01.688,73.5,,73.5,,49.19,-0.5,-19.379999999999995,,555,24.31
2024-04-02 04:00:00,75,2024-04-02 02:44:31.038,74.0,,74.0,,49.69,-19.599999999999994,-1.509999999999991,,555,24.31
2024-04-02 04:00:00,90,2024-04-02 02:29:01.223,93.6,,93.6,,69.28999999999999,0.28000000000000114,18.090000000000003,,555,24.31
2024-04-02 04:00:00,105,2024-04-02 02:14:01.295,93.32,,93.32,,69.00999999999999,0.4399999999999977,81.58999999999999,,555,24.31
2024-04-02 04:00:00,120,2024-04-02 01:59:30.936,92.88,,92.88,,68.57,17.370000000000005,13.89,,555,24.31
2024-04-02 05:00:00,60,2024-04-02 03:58:31.600,,67.67,67.67,,-7.429999999999993,-0.12000000000000455,0.12000000000000455,,453,75.1
2024-04-02 05:00:00,75,2024-04-02 03:43:00.814,,67.79,67.79,,-7.309999999999988,-16.209999999999994,0.12000000000000455,,453,75.1
2024-04-02 05:00:00,90,2024-04-02 03:29:01.034,84.0,,84.0,,8.900000000000006,14.299999999999997,1.1299999999999955,,453,75.1
2024-04-02 05:00:00,105,2024-04-02 03:14:31.366,,69.7,69.7,,-5.3999999999999915,2.1500000000000057,-13.409999999999997,,453,75.1
2024-04-02 05:00:00,120,2024-04-02 02:59:31.472,,67.55,67.55,,-7.549999999999997,-0.12000000000000455,-1.2900000000000063,,453,75.1
2024-04-03 00:00:00,60,2024-04-02 22:59:31.877,62.02,,62.02,,11.14,-9.845000000000006,-87.97999999999999,,617,50.88
2024-04-03 00:00:00,75,2024-04-02 22:44:31.675,70.5,73.23,71.86500000000001,2.730000000000004,20.985000000000007,1.8750000000000142,-78.13499999999999,,617,50.88
2024-04-03 00:00:00,90,2024-04-02 22:29:31.729,,69.99,69.99,,19.109999999999992,5.989999999999995,-80.01,,617,50.88
2024-04-03 00:00:00,105,2024-04-02 22:14:32.088,,64.0,64.0,,13.119999999999997,-86.0,-86.0,,617,50.88
2024-04-03 00:00:00,120,2024-04-02 15:04:00.658,,150.0,150.0,,99.12,0.0,0.0,,617,50.88
2024-04-03 01:00:00,60,2024-04-02 23:59:31.523,,102.89,102.89,,54.160000000000004,34.18000000000001,18.010000000000005,,984,48.73
2024-04-03 01:00:00,75,2024-04-02 23:44:32.455,,68.71,68.71,,19.979999999999997,-0.9100000000000108,12.849999999999994,,984,48.73
2024-04-03 01:00:00,90,2024-04-02 23:29:31.891,,69.62,69.62,,20.890000000000008,8.950000000000003,-34.025000000000006,,984,48.73
2024-04-03 01:00:00,105,2024-04-02 23:14:31.816,,60.67,60.67,,11.940000000000005,-24.209999999999994,-9.329999999999998,,984,48.73
2024-04-03 01:00:00,120,2024-04-02 22:59:31.877,84.8,84.96,84.88,0.1599999999999966,36.15,29.019999999999996,-108.12,,984,48.73
2024-04-03 02:00:00,60,2024-04-03 00:59:33.954,77.6,,77.6,,-11.450000000000003,26.859999999999992,28.859999999999992,,417,89.05
2024-04-03 02:00:00,75,2024-04-03 00:39:01.832,,50.74,50.74,,-38.309999999999995,-4.669999999999995,-42.160000000000004,,417,89.05
2024-04-03 02:00:00,90,2024-04-03 00:29:01.925,,55.41,55.41,,-33.64,-21.460000000000008,-42.760000000000005,,417,89.05
2024-04-03 02:00:00,105,2024-04-03 00:12:33.304,76.87,,76.87,,-12.179999999999993,28.130000000000003,-26.039999999999992,,417,89.05
2024-04-03 02:00:00,120,2024-04-02 23:59:31.523,,48.74,48.74,,-40.309999999999995,-44.160000000000004,-5.93,,417,89.05
2024-04-03 03:00:00,60,2024-04-03 01:53:31.473,,54.93,54.93,,8.490000000000002,-1.4699999999999989,2.8100000000000023,,376,46.44
2024-04-03 03:00:00,75,2024-04-03 01:43:31.303,,56.4,56.4,,9.96,6.390000000000001,0.4799999999999969,,376,46.44
2024-04-03 03:00:00,90,2024-04-03 01:28:31.565,50.01,,50.01,,3.5700000000000003,-5.490000000000002,-6.090000000000003,,376,46.44
2024-04-03 03:00:00,105,2024-04-03 01:12:02.070,,55.5,55.5,,9.060000000000002,3.3800000000000026,7.700000000000003,,376,46.44
2024-04-03 03:00:00,120,2024-04-03 00:57:32.352,52.12,,52.12,,5.68,-3.8000000000000043,-5.039999999999999,,376,46.44
2024-04-03 04:00:00,60,2024-04-03 02:59:31.319,,93.4,93.4,,40.09,10.330000000000013,-23.169999999999987,,949,53.31
2024-04-03 04:00:00,75,2024-04-03 02:44:31.229,83.07,,83.07,,29.75999999999999,-29.450000000000003,-33.68000000000001,,949,53.31
2024-04-03 04:00:00,90,2024-04-03 02:29:31.972,112.52,,112.52,,59.209999999999994,20.260000000000005,-4.390000000000001,,949,53.31
2024-04-03 04:00:00,105,2024-04-03 02:14:31.341,90.72,93.8,92.25999999999999,3.0799999999999983,38.94999999999999,-24.310000000000002,-24.830000000000013,,949,53.31
2024-04-03 04:00:00,120,2024-04-03 01:59:31.731,,116.57,116.57,,63.25999999999999,-0.18000000000000682,23.029999999999987,,949,53.31
2024-04-03 05:00:00,60,2024-04-03 03:59:31.179,94.01,,94.01,,-14.019999999999996,0.07000000000000739,11.829999999999998,,588,108.03
2024-04-03 05:00:00,75,2024-04-03 03:43:31.291,93.94,,93.94,,-14.090000000000003,-9.61,-9.61,,588,108.03
2024-04-03 05:00:00,90,2024-04-03 03:29:31.302,103.55,,103.55,,-4.480000000000004,34.5,9.519999999999996,,588,108.03
2024-04-03 05:00:00,105,2024-04-03 03:13:01.785,69.05,,69.05,,-38.980000000000004,-13.13000000000001,-24.85000000000001,,588,108.03
2024-04-03 05:00:00,120,2024-04-03 02:50:02.404,72.9,91.46,82.18,18.559999999999988,-25.849999999999994,-21.36999999999999,-21.36999999999999,,588,108.03
2024-04-04 00:00:00,60,2024-04-03 22:59:31.323,49.9,56.88,53.39,6.980000000000004,-22.040000000000006,-9.310000000000002,6.230000000000004,,408,75.43
2024-04-04 00:00:00,75,2024-04-03 22:44:32.811,,62.7,62.7,,-12.730000000000004,10.200000000000003,7.200000000000003,,408,75.43
