datetime,limit_price,filled,entry_bid,entry_ask,entry_spread,n_snapshots,fallback_price,target,pred_median,direction,size,imb_settlement_price,pnl_limit,pnl_fallback
2026-03-02 10:30:00,67.47,False,67.47,72.01,4.540000000000006,55,98.8,-14.529,-4.575845427545942,deficit,4.575845427545942,130.55325,72.16480026680938,36.32449095555579
2026-03-02 10:45:00,33.1,False,33.1,53.17,20.07,55,79.35,-9.948,-5.283586628360004,deficit,5.0,130.55325,121.8165625,64.0040625
2026-03-02 11:00:00,93.67,True,93.67,104.5,10.829999999999998,55,90.8,-3.228,-7.798582280247983,deficit,5.0,42.3888,-64.1015,-60.513999999999996
2026-03-02 11:15:00,58.44,False,58.44,60.7,2.260000000000005,55,67.55,1.0,-7.142913263412367,deficit,5.0,42.3888,-20.063999999999993,-31.451499999999992
2026-03-02 11:30:00,59.32,True,59.32,63.7,4.380000000000003,54,53.31,11.052,-8.8726383963668,deficit,5.0,42.3888,-21.163999999999994,-13.651499999999999
2026-03-02 11:45:00,35.94,True,35.94,40.94,5.0,55,49.34,4.675,-7.857568747818222,deficit,5.0,42.3888,8.061000000000007,-8.689
2026-03-02 12:30:00,37.47,True,37.47,41.22,3.75,54,33.57,18.376,-5.443584477307326,deficit,5.0,26.488075,-13.727406250000001,-8.852406250000001
2026-03-02 12:45:00,31.62,True,31.62,35.64,4.02,55,21.12,24.462,-4.117639007781683,deficit,4.117639007781683,26.488075,-5.2828536412525064,5.525948754174412
2026-03-02 14:00:00,45.88,True,44.14,45.88,1.740000000000002,55,42.37,3.139,3.103341884209292,surplus,3.103341884209292,57.09725,-8.702740437661669,-11.425922941055328
2026-03-02 14:15:00,61.28,True,56.29,61.28,4.990000000000002,55,60.42,7.497,5.188294944049083,surplus,5.0,57.09725,5.228437499999998,4.153437499999999
2026-03-02 14:30:00,69.24,True,64.99,69.24,4.25,55,70.91,2.638,4.757710162633573,surplus,4.757710162633573,57.09725,14.442921269329695,16.42926526222921
2026-03-02 14:45:00,56.03,True,51.97,56.03,4.060000000000002,55,76.55,-4.311,4.364231431447578,surplus,4.364231431447578,57.09725,-1.1644314988031084,21.224075744522963
2026-03-02 15:00:00,71.96,True,67.37,71.96,4.589999999999989,55,72.31,-6.046,6.930702759276964,surplus,5.0,102.8088,-38.561000000000014,-38.12350000000001
2026-03-02 15:15:00,75.04,True,71.11,75.04,3.930000000000007,55,77.27,-9.274,4.682313411951052,surplus,4.682313411951052,102.8088,-32.50555616844659,-29.89516644128389
2026-03-02 15:30:00,95.15,True,94.15,,,51,99.03,-11.103,4.104919261359848,surplus,4.104919261359848,102.8088,-7.8596889097257,-3.8779172262066526
2026-03-02 16:00:00,104.44,True,99.75,104.44,4.689999999999998,54,104.83,0.754,4.810491230231618,surplus,4.810491230231618,138.509975,-40.973328987927616,-40.50430609298003
2026-03-02 16:15:00,115.01,False,114.01,,,54,110.03,1.603,3.120014574335454,surplus,3.120014574335454,138.509975,-18.330066124129697,-22.21448426917734
2026-03-02 17:00:00,180.0,True,157.85,180.0,22.150000000000006,48,172.04,-2.692,4.665463934608392,surplus,4.665463934608392,261.52002500000003,-95.08218414646866,-104.36645737633937
2026-03-02 19:15:00,205.12,False,205.12,,,9,,-9.679,-5.1138007228001126,deficit,5.0,258.3681,66.56012500000003,
2026-03-02 19:30:00,195.13,False,195.13,,,32,,-13.22,-6.028964040801442,deficit,5.0,258.3681,79.04762500000004,
2026-03-02 20:00:00,211.26,False,211.26,,,23,,-8.441,-6.351696386158332,deficit,5.0,192.161525,-23.873093749999974,
2026-03-02 20:15:00,191.7,False,191.7,,,40,,-0.157,-5.471412898620323,deficit,5.0,192.161525,0.5769062500000288,
2026-03-02 20:30:00,173.39,False,173.39,,,48,289.49,-9.272,-4.529613795240711,deficit,4.529613795240711,192.161525,21.2569396494265,-110.21510075743517
2026-03-02 20:45:00,145.42,False,145.42,,,43,,-8.285,-3.4086018929484783,deficit,3.4086018929484783,192.161525,39.83081264857468,
2026-03-02 21:00:00,180.43,True,180.43,,,54,181.92,-1.803,-3.9330448549019983,deficit,3.9330448549019983,111.674475,-67.60464096183394,-69.0697001702849
2026-03-02 22:45:00,97.24,True,96.01,97.24,1.2299999999999898,55,93.71,-4.013,3.175793195312396,surplus,3.175793195312396,119.007725,-17.282448233107882,-20.085085727971073
2026-03-03 00:30:00,100.73,True,100.73,101.47,0.7399999999999949,28,99.7,-2.76,-4.6241344376442655,deficit,4.6241344376442655,103.83025,3.5839931975766617,4.7747078152700615
2026-03-03 01:15:00,104.7,True,104.7,105.29,0.5900000000000034,55,96.29,-1.469,-3.546571434202615,deficit,3.546571434202615,91.69085,-11.534469943314242,-4.0778035029032464
2026-03-03 02:00:00,97.42,True,97.42,98.36,0.9399999999999977,55,96.3,-6.004,-4.517779367779872,deficit,4.517779367779872,110.3376,14.589716690308311,15.854694913286682
2026-03-03 02:15:00,98.89,True,98.89,99.42,0.5300000000000011,53,95.28,-6.515,-3.1515444748990102,deficit,3.1515444748990102,110.3376,9.019405132713473,11.86367402130983
2026-03-03 02:30:00,100.88,True,100.88,102.25,1.3700000000000045,55,98.21,-11.516,-3.081205709822326,deficit,3.081205709822326,110.3376,7.285202780303907,9.341907591610312
2026-03-03 03:00:00,100.81,True,100.81,101.45,0.6400000000000006,55,100.9,-7.697,-4.147986720968625,deficit,4.147986720968625,111.462,11.046088637939448,10.95275893671765
2026-03-03 03:15:00,101.5,True,101.5,101.98,0.480000000000004,55,96.79,-9.827,-4.128154680298191,deficit,4.128154680298191,111.462,10.281169231282648,15.142071367333763
2026-03-03 03:30:00,106.44,True,106.44,106.8,0.35999999999999943,55,98.84,-5.317,-3.7752584843486248,deficit,3.7752584843486248,111.462,4.7398370270997034,11.912828147362085
2026-03-03 03:45:00,108.7,True,108.7,109.47,0.769999999999996,55,102.0,-4.229,-3.644387879497652,deficit,3.644387879497652,111.462,2.516449830793129,8.620799528951698
2026-03-03 04:00:00,103.9,True,103.9,104.6,0.6999999999999886,55,107.43,-10.189,-3.9654022515441536,deficit,3.9654022515441536,115.0142,11.018068426028005,7.518600939040288
2026-03-03 04:15:00,103.26,True,,104.26,,55,106.6,-10.551,-3.829856550961684,deficit,3.829856550961684,115.0142,11.254224967828454,8.056294747775459
2026-03-03 04:30:00,105.1,True,105.1,105.7,0.6000000000000085,55,105.39,-11.442,-5.81722825772928,deficit,5.0,115.0142,12.39275000000001,12.030250000000002
2026-03-03 04:45:00,107.01,True,107.01,108.32,1.309999999999988,55,106.49,-5.379,-5.261438338561056,deficit,5.0,115.0142,10.005249999999997,10.65525000000001
2026-03-03 05:00:00,104.85,True,104.85,105.65,0.8000000000000114,55,105.3,-5.501,-4.856803508410265,deficit,4.856803508410265,136.33975,38.23488206974056,37.688491675044396
2026-03-03 05:15:00,115.12,True,115.12,116.21,1.0899999999999892,54,107.03,-4.366,-3.6360190031592423,deficit,3.6360190031592423,136.33975,19.288853560572086,26.642701994461657
2026-03-03 05:30:00,118.0,True,118.0,118.95,0.9500000000000028,55,113.59,-8.973,-3.787184561533562,deficit,3.787184561533562,136.33975,17.364004515596296,21.539375494687043
2026-03-03 05:45:00,123.0,True,123.0,123.97,0.9699999999999989,55,123.5,-10.802,-3.7288499707166407,deficit,3.7288499707166407,136.33975,12.435481599216835,11.969375352877256
2026-03-03 06:00:00,124.97,True,,125.97,,55,109.51,-9.654,-9.643565480601756,deficit,5.0,172.33625,59.20781250000001,78.5328125
2026-03-03 06:15:00,133.24,True,133.24,134.75,1.509999999999991,55,118.0,-8.082,-11.70604392482811,deficit,5.0,172.33625,48.8703125,67.92031250000001
2026-03-03 06:30:00,138.02,True,138.02,139.36,1.3400000000000034,55,128.81,-6.439,-13.08217611317832,deficit,5.0,172.33625,42.895312499999996,54.407812500000006
2026-03-03 06:45:00,161.41,True,161.41,163.19,1.7800000000000011,55,142.04,-5.813,-11.212693111173795,deficit,5.0,172.33625,13.657812500000013,37.87031250000002
2026-03-03 07:00:00,179.17,True,179.17,180.29,1.1200000000000045,55,188.99,-4.444,-14.424094777205784,deficit,5.0,172.77485,-7.993937500000001,-20.26893750000003
2026-03-03 07:15:00,172.57,True,172.57,175.63,3.0600000000000023,55,171.04,-1.383,-13.034761429235774,deficit,5.0,172.77485,0.25606249999999164,2.168562499999993
2026-03-03 07:30:00,167.3,True,167.3,169.16,1.8599999999999852,55,148.25,-3.805,-13.412976942018204,deficit,5.0,172.77485,6.843562499999969,30.656062499999983
2026-03-03 07:45:00,130.74,True,130.74,133.07,2.329999999999984,55,124.3,4.142,-12.942069534838726,deficit,5.0,172.77485,52.54356249999997,60.59356249999999
2026-03-03 08:00:00,149.0,True,,150.0,,49,118.8,2.249,-13.325609593165412,deficit,5.0,74.09425,-93.6321875,-55.88218749999999
2026-03-03 08:15:00,129.25,True,129.25,134.71,5.460000000000008,55,108.24,5.142,-10.403540840817609,deficit,5.0,74.09425,-68.9446875,-42.68218749999999
2026-03-03 08:30:00,107.09,True,107.09,111.87,4.780000000000001,53,99.99,0.699,-9.881250419631137,deficit,5.0,74.09425,-41.2446875,-32.36968749999999
2026-03-03 08:45:00,67.38,True,67.38,79.92,12.540000000000006,55,85.21,6.35,-8.155512303742885,deficit,5.0,74.09425,8.392812500000009,-13.89468749999999
2026-03-03 10:45:00,50.13,True,45.01,50.13,5.1200000000000045,55,56.52,-12.015,3.593946708429279,surplus,3.593946708429279,92.8287,-38.36421307980231,-32.62288321308654
2026-03-03 12:15:00,135.37,False,-14.98,135.37,150.35,51,6.43,0.358,3.3559407314224803,surplus,3.3559407314224803,13.69175,102.08624882580186,-6.0925006516018
2026-03-03 12:30:00,3.4,False,-5.91,3.4,9.31,51,,3.253,3.83758706589932,surplus,3.83758706589932,13.69175,-9.873871671367331,
2026-03-03 12:45:00,-23.98,True,-24.98,,,52,-15.87,8.106,4.7514783461024495,surplus,4.7514783461024495,13.69175,-44.74912609619624,-35.11550374947352
2026-03-03 13:00:00,-0.78,False,-7.07,-0.78,6.29,55,-15.99,10.873,3.9199325135265695,surplus,3.9199325135265695,20.12525,-20.48679229460033,-35.39233567728511
2026-03-03 13:15:00,-13.18,True,-23.05,-13.18,9.870000000000001,51,-19.37,3.933,4.824528176431852,surplus,4.824528176431852,20.12525,-40.17052926202674,-47.63648661505503
2026-03-03 13:30:00,4.48,False,,4.48,,55,-12.99,5.363,5.09535916110067,surplus,5.0,20.12525,-19.556562500000002,-41.394062500000004
2026-03-03 13:45:00,23.69,False,16.74,23.69,6.950000000000003,55,0.09,-1.277,5.415879416583567,surplus,5.0,20.12525,4.4559375,-25.044062500000003
2026-03-03 14:00:00,4.52,True,-2.39,4.52,6.91,53,10.13,-12.774,4.523992952359383,surplus,4.523992952359383,110.427,-119.78063040138132,-113.43573028569728
2026-03-03 14:45:00,77.45,True,67.31,77.45,10.14,45,81.0,-14.811,3.4607448797241416,surplus,3.4607448797241416,110.427,-28.531245974665758,-25.459834893910585
2026-03-03 15:45:00,110.9,True,110.9,111.45,0.5499999999999972,55,120.38,-13.749,-3.9257669154216495,deficit,3.9257669154216495,118.780925,7.7346686569798315,-1.5693989325694677
2026-03-03 16:30:00,128.11,True,128.11,139.31,11.199999999999989,54,127.52,-16.26,-4.51483115803749,deficit,4.51483115803749,179.87905,58.43212999050017,59.09806758631072
2026-03-03 17:15:00,149.79,False,149.79,,,54,,-5.623,-5.974507386687788,deficit,5.0,169.370725,24.47590625,
2026-03-03 17:30:00,162.68,True,162.68,184.66,21.97999999999999,50,208.49,0.988,-4.074084189750269,deficit,4.074084189750269,169.370725,6.814644235116703,-39.84380494799825
2026-03-03 17:45:00,242.76,True,,243.76,,46,214.46,-7.054,-5.692482138536684,deficit,5.0,169.370725,-91.73659375,-56.36159375000002
2026-03-03 18:00:00,203.77,True,203.77,246.96,43.19,54,,-8.401,-8.605370111576006,deficit,5.0,260.63480000000004,71.08100000000005,
2026-03-03 18:15:00,225.96,True,225.96,264.7,38.73999999999998,44,,-5.165,-8.794770590085445,deficit,5.0,260.63480000000004,43.34350000000004,
2026-03-03 18:30:00,227.09,False,227.09,,,31,,-11.891,-11.257069543549385,deficit,5.0,260.63480000000004,41.93100000000005,
2026-03-03 18:45:00,203.69,False,203.69,224.63,20.939999999999998,16,,-6.281,-12.814818351421478,deficit,5.0,260.63480000000004,71.18100000000005,
2026-03-03 19:00:00,255.01,True,,256.01,,1,,-17.037,-12.043742069576105,deficit,5.0,188.76745,-82.80318749999999,
2026-03-04 00:45:00,117.61,False,117.61,121.95,4.340000000000003,54,121.05,-11.719,-6.789938661763323,deficit,5.0,156.43375,48.52968750000001,44.22968750000001
2026-03-04 01:00:00,129.94,True,129.94,133.75,3.8100000000000023,53,120.39,-11.692,-8.211869071327587,deficit,5.0,158.27075,35.41343749999999,47.350937499999986
2026-03-04 01:15:00,122.5,True,122.5,124.77,2.269999999999996,50,122.39,-8.904,-7.40777124684124,deficit,5.0,158.27075,44.71343749999999,44.850937499999986
2026-03-04 01:30:00,114.89,False,114.89,116.38,1.4899999999999949,54,122.24,-12.214,-3.941947539477455,deficit,3.941947539477455,158.27075,42.751160180796646,35.507831577006826
2026-03-04 02:00:00,122.92,True,122.92,124.46,1.539999999999992,52,118.92,-16.322,-5.618498492154428,deficit,5.0,151.184,35.33,40.33
2026-03-04 02:15:00,124.0,True,124.0,125.94,1.9399999999999977,51,122.36,-13.904,-5.154853512265108,deficit,5.0,151.184,33.98,36.03
2026-03-04 02:30:00,124.0,True,124.0,125.83,1.8299999999999983,53,128.7,-10.179,-5.828350902319263,deficit,5.0,151.184,33.98,28.10500000000001
2026-03-04 02:45:00,124.54,False,,125.54,,53,132.74,-10.323,-4.880166721893238,deficit,4.880166721893238,151.184,32.50679053453084,22.502448754649706
2026-03-04 03:00:00,112.93,True,112.93,114.86,1.9299999999999926,55,117.05,-7.395,-4.760888446882361,deficit,4.760888446882361,149.512,43.54070529096263,38.63699019067381
2026-03-04 03:15:00,120.4,True,120.4,121.78,1.3799999999999955,51,112.9,-6.252,-4.747143660039923,deficit,4.747143660039923,149.512,34.54971155777055,43.4506059203454
2026-03-04 03:30:00,129.03,True,129.03,131.21,2.180000000000007,51,112.87,-5.444,-3.275047796570015,deficit,3.275047796570015,149.512,16.769882242336763,30.00107534047962
2026-03-04 03:45:00,129.69,True,129.69,133.99,4.300000000000011,53,125.92,-6.924,-3.896233503574133,deficit,3.896233503574133,149.512,19.30778512696162,22.979985204080236
2026-03-04 04:00:00,123.87,True,,124.87,,51,123.35,-4.888,-4.804632593685456,deficit,4.804632593685456,151.70375,33.43273561362315,34.05733785080228
2026-03-04 04:15:00,122.06,True,,123.06,,51,118.6,-8.224,-4.452276620110056,deficit,4.452276620110056,151.70375,32.995543764346884,36.84676304074209
2026-03-04 04:30:00,131.98,True,131.98,,,53,128.6,-9.234,-4.022185901082074,deficit,4.022185901082074,151.70375,19.833147291616914,23.231894378031264
2026-03-04 05:00:00,111.12,True,,112.12,,50,105.9,-5.914,-8.132920778651163,deficit,5.0,170.34050000000002,74.02562500000002,80.55062500000003
2026-03-04 05:15:00,128.1,True,128.1,130.47,2.3700000000000045,53,136.09,-8.1,-7.676339540647489,deficit,5.0,170.34050000000002,52.80062500000003,42.81312500000002
2026-03-04 05:30:00,130.05,True,130.05,,,54,136.16,-9.288,-8.24152893223598,deficit,5.0,170.34050000000002,50.36312500000001,42.72562500000003
2026-03-04 05:45:00,165.97,True,165.97,166.31,0.3400000000000034,55,169.17,-14.306,-8.73499124879602,deficit,5.0,170.34050000000002,5.463125000000026,1.4631250000000406
2026-03-04 06:00:00,121.58,True,121.58,125.1,3.519999999999996,54,124.06,-13.299,-7.571219890290975,deficit,5.0,231.12925,136.9365625,133.8365625
2026-03-04 06:15:00,130.96,False,130.96,131.52,0.5600000000000023,54,137.27,-16.632,-6.608612642905217,deficit,5.0,231.12925,125.21156250000001,117.3240625
2026-03-04 06:30:00,141.61,True,141.61,142.16,0.549999999999983,55,,-2.735,-7.165857158104147,deficit,5.0,231.12925,111.8990625,
2026-03-04 06:45:00,143.7,True,143.7,145.62,1.920000000000016,55,149.64,-4.439,-5.598271215590583,deficit,5.0,231.12925,109.28656250000003,101.86156250000003
