Delivery day;Period number;Period;Period (min);Price SK (EUR/MWh);Demand successful (MW);Supply successful (MW);Flow CZ ➝ SK (MW);Flow SK ➝ CZ (MW);Flow PL ➝ SK (MW);Flow SK ➝ PL (MW);Flow HU ➝ SK (MW);Flow SK ➝ HU (MW);Publication status
28.1.2026;49;12:00 - 12:15;15;189.00;1,935.7;1,148.0;678.5;0.0;673.4;0.0;0.0;564.2;Final
28.1.2026;50;12:15 - 12:30;15;180.32;1,924.1;1,147.1;671.6;0.0;621.4;0.0;0.0;516.0;Final
28.1.2026;51;12:30 - 12:45;15;181.62;1,910.8;1,149.2;650.5;0.0;614.3;0.0;0.0;503.2;Final
28.1.2026;52;12:45 - 13:00;15;180.32;1,903.7;1,150.3;626.3;0.0;576.1;0.0;0.0;449.0;Final
28.1.2026;53;13:00 - 13:15;15;184.21;1,876.5;1,253.4;595.9;0.0;611.6;0.0;0.0;584.4;Final
28.1.2026;54;13:15 - 13:30;15;181.73;1,848.7;1,260.4;572.7;0.0;518.7;0.0;0.0;503.1;Final
28.1.2026;55;13:30 - 13:45;15;187.87;1,821.6;1,266.7;597.5;0.0;562.8;0.0;0.0;605.4;Final
28.1.2026;56;13:45 - 14:00;15;187.62;1,818.2;1,269.5;611.4;0.0;550.8;0.0;0.0;613.5;Final
28.1.2026;57;14:00 - 14:15;15;167.46;1,778.1;1,306.4;553.2;0.0;582.6;0.0;0.0;664.1;Final
28.1.2026;58;14:15 - 14:30;15;185.19;1,761.7;1,299.2;571.7;0.0;579.5;0.0;0.0;688.7;Final
28.1.2026;59;14:30 - 14:45;15;199.89;1,760.0;1,299.5;591.7;0.0;578.0;0.0;0.0;709.2;Final
28.1.2026;60;14:45 - 15:00;15;195.42;1,759.5;1,299.9;639.4;0.0;617.8;0.0;0.0;797.6;Final
28.1.2026;61;15:00 - 15:15;15;183.00;1,699.8;1,537.7;484.6;0.0;343.8;0.0;0.0;666.3;Final
28.1.2026;62;15:15 - 15:30;15;188.47;1,699.4;1,539.8;453.7;0.0;250.9;0.0;0.0;545.0;Final
28.1.2026;63;15:30 - 15:45;15;216.25;1,706.3;1,550.5;460.2;0.0;223.7;0.0;0.0;528.1;Final
28.1.2026;64;15:45 - 16:00;15;217.15;1,765.2;1,542.9;492.3;0.0;277.3;0.0;0.0;547.3;Final
28.1.2026;65;16:00 - 16:15;15;192.26;1,790.5;1,732.2;529.3;0.0;96.1;0.0;0.0;567.1;Final
28.1.2026;66;16:15 - 16:30;15;197.36;1,804.0;1,731.4;551.9;0.0;52.1;0.0;0.0;531.4;Final
28.1.2026;67;16:30 - 16:45;15;215.55;1,834.4;1,732.8;559.8;0.0;18.9;0.0;0.0;477.1;Final
28.1.2026;68;16:45 - 17:00;15;221.88;1,857.9;1,736.0;590.5;0.0;68.3;0.0;0.0;536.9;Final
28.1.2026;69;17:00 - 17:15;15;196.62;1,856.4;1,675.8;595.7;0.0;125.8;0.0;0.0;540.9;Final
28.1.2026;70;17:15 - 17:30;15;204.43;1,852.4;1,678.3;596.2;0.0;110.2;0.0;0.0;532.3;Final
28.1.2026;71;17:30 - 17:45;15;198.18;1,854.8;1,680.5;608.4;0.0;119.3;0.0;0.0;553.4;Final
28.1.2026;72;17:45 - 18:00;15;186.16;1,839.1;1,682.4;611.7;0.0;122.9;0.0;0.0;577.9;Final
28.1.2026;73;18:00 - 18:15;15;173.56;1,839.8;1,636.7;764.3;0.0;247.1;0.0;0.0;808.3;Final
28.1.2026;74;18:15 - 18:30;15;171.50;1,831.5;1,636.8;776.5;0.0;281.9;0.0;0.0;863.7;Final
28.1.2026;75;18:30 - 18:45;15;168.40;1,830.8;1,632.9;776.2;0.0;276.5;0.0;0.0;854.8;Final
28.1.2026;76;18:45 - 19:00;15;168.24;1,822.2;1,636.4;775.0;0.0;289.4;0.0;0.0;878.6;Final
28.1.2026;77;19:00 - 19:15;15;169.73;1,749.2;1,536.0;788.4;0.0;405.0;0.0;0.0;980.2;Final
28.1.2026;78;19:15 - 19:30;15;166.80;1,742.9;1,536.6;784.9;0.0;408.9;0.0;0.0;987.5;Final
28.1.2026;79;19:30 - 19:45;15;161.20;1,731.2;1,536.3;778.9;0.0;390.9;0.0;0.0;974.9;Final
28.1.2026;80;19:45 - 20:00;15;147.17;1,719.1;1,538.7;803.4;0.0;407.0;0.0;0.0;1,030.0;Final
28.1.2026;81;20:00 - 20:15;15;162.17;1,746.6;1,423.1;789.1;0.0;604.2;0.0;0.0;1,069.8;Final
28.1.2026;82;20:15 - 20:30;15;153.15;1,715.8;1,427.4;795.1;0.0;607.0;0.0;0.0;1,113.7;Final
28.1.2026;83;20:30 - 20:45;15;137.92;1,644.6;1,429.0;774.0;0.0;551.6;0.0;0.0;1,110.0;Final
28.1.2026;84;20:45 - 21:00;15;123.95;1,597.6;1,431.0;783.9;0.0;511.1;0.0;0.0;1,128.4;Final
28.1.2026;85;21:00 - 21:15;15;151.72;1,396.6;1,321.6;736.9;0.0;753.8;0.0;0.0;1,415.7;Final
28.1.2026;86;21:15 - 21:30;15;147.75;1,355.8;1,326.7;716.5;0.0;712.6;0.0;0.0;1,400.0;Final
28.1.2026;87;21:30 - 21:45;15;126.19;1,353.4;1,330.9;732.3;0.0;699.0;0.0;0.0;1,408.8;Final
28.1.2026;88;21:45 - 22:00;15;109.91;1,288.0;1,334.5;691.0;0.0;663.1;0.0;0.0;1,400.6;Final
28.1.2026;89;22:00 - 22:15;15;135.48;1,174.7;1,358.1;598.8;0.0;584.1;0.0;0.0;1,366.3;Final
28.1.2026;90;22:15 - 22:30;15;128.13;1,143.2;1,351.6;559.2;0.0;631.9;0.0;0.0;1,399.5;Final
28.1.2026;91;22:30 - 22:45;15;118.61;1,115.6;1,378.5;549.5;0.0;545.5;0.0;0.0;1,357.9;Final
28.1.2026;92;22:45 - 23:00;15;114.45;1,093.4;1,407.1;470.3;0.0;489.2;0.0;0.0;1,273.2;Final
28.1.2026;93;23:00 - 23:15;15;119.23;1,054.6;1,449.3;294.7;0.0;679.5;0.0;0.0;1,368.9;Final
28.1.2026;94;23:15 - 23:30;15;118.55;1,042.3;1,471.9;279.3;0.0;496.7;0.0;0.0;1,205.6;Final
28.1.2026;95;23:30 - 23:45;15;110.85;1,237.6;1,442.2;351.8;0.0;546.5;0.0;0.0;1,102.9;Final
28.1.2026;96;23:45 - 00:00;15;104.01;1,227.6;1,440.9;344.7;0.0;569.0;0.0;0.0;1,127.0;Final
29.1.2026;1;00:00 - 00:15;15;109.33;822.4;1,380.2;155.6;0.0;398.8;0.0;0.0;1,112.2;Final
29.1.2026;2;00:15 - 00:30;15;104.85;815.4;1,372.9;129.0;0.0;393.6;0.0;0.0;1,080.1;Final
29.1.2026;3;00:30 - 00:45;15;103.82;1,111.8;1,368.8;197.2;0.0;530.5;0.0;0.0;984.7;Final
29.1.2026;4;00:45 - 01:00;15;101.91;1,103.6;1,389.1;171.5;0.0;569.6;0.0;0.0;1,026.6;Final
29.1.2026;5;01:00 - 01:15;15;105.80;985.0;1,413.4;57.3;0.0;562.1;0.0;0.0;1,047.8;Final
29.1.2026;6;01:15 - 01:30;15;104.03;982.3;1,424.8;21.6;0.0;539.4;0.0;0.0;1,003.5;Final
29.1.2026;7;01:30 - 01:45;15;103.92;978.1;1,434.5;1.4;0.0;526.6;0.0;0.0;984.4;Final
29.1.2026;8;01:45 - 02:00;15;102.43;971.5;1,444.0;0.0;4.8;533.3;0.0;0.0;1,001.0;Final
29.1.2026;9;02:00 - 02:15;15;103.22;1,060.6;1,433.5;19.7;0.0;542.5;0.0;0.0;935.1;Final
29.1.2026;10;02:15 - 02:30;15;102.81;1,041.1;1,442.0;56.6;0.0;571.8;0.0;0.0;1,029.3;Final
29.1.2026;11;02:30 - 02:45;15;101.71;1,137.2;1,443.7;111.4;0.0;634.1;0.0;0.0;1,052.0;Final
29.1.2026;12;02:45 - 03:00;15;100.23;1,131.1;1,445.6;72.1;0.0;589.8;0.0;0.0;976.4;Final
29.1.2026;13;03:00 - 03:15;15;100.03;1,238.6;1,462.3;171.7;0.0;637.3;0.0;0.0;1,032.7;Final
29.1.2026;14;03:15 - 03:30;15;100.00;1,237.2;1,460.7;195.3;0.0;607.5;0.0;0.0;1,026.3;Final
29.1.2026;15;03:30 - 03:45;15;100.53;1,237.7;1,459.6;166.3;0.0;608.0;0.0;0.0;996.2;Final
29.1.2026;16;03:45 - 04:00;15;101.38;1,241.4;1,452.9;198.2;0.0;639.1;0.0;0.0;1,048.8;Final
29.1.2026;17;04:00 - 04:15;15;99.89;1,218.4;1,425.0;277.8;0.0;664.1;0.0;0.0;1,148.5;Final
29.1.2026;18;04:15 - 04:30;15;101.30;1,227.5;1,414.0;316.3;0.0;718.0;0.0;0.0;1,220.8;Final
29.1.2026;19;04:30 - 04:45;15;101.38;1,030.5;1,397.9;240.5;0.0;638.1;0.0;0.0;1,246.0;Final
29.1.2026;20;04:45 - 05:00;15;104.07;1,041.5;1,380.2;305.1;0.0;661.6;0.0;0.0;1,305.4;Final
29.1.2026;21;05:00 - 05:15;15;101.57;1,200.1;1,347.0;446.2;0.0;652.6;0.0;0.0;1,245.7;Final
29.1.2026;22;05:15 - 05:30;15;107.95;1,219.0;1,345.8;520.2;0.0;614.1;0.0;0.0;1,261.1;Final
29.1.2026;23;05:30 - 05:45;15;114.58;1,040.7;1,351.2;546.3;0.0;581.1;0.0;0.0;1,437.9;Final
29.1.2026;24;05:45 - 06:00;15;125.45;1,073.2;1,359.7;511.5;0.0;630.0;0.0;0.0;1,428.0;Final
29.1.2026;25;06:00 - 06:15;15;105.28;1,326.8;1,379.3;662.3;0.0;588.9;0.0;0.0;1,303.7;Final
29.1.2026;26;06:15 - 06:30;15;126.74;1,444.7;1,363.5;710.4;0.0;786.2;0.0;0.0;1,415.4;Final
29.1.2026;27;06:30 - 06:45;15;145.75;1,519.0;1,361.5;732.6;0.0;848.2;0.0;0.0;1,423.3;Final
29.1.2026;28;06:45 - 07:00;15;158.31;1,573.9;1,359.4;692.3;0.0;905.6;0.0;0.0;1,383.4;Final
29.1.2026;29;07:00 - 07:15;15;141.43;1,748.6;1,487.7;710.2;0.0;936.6;0.0;0.0;1,385.9;Final
29.1.2026;30;07:15 - 07:30;15;162.06;1,774.6;1,486.9;691.2;0.0;900.3;0.0;0.0;1,303.8;Final
29.1.2026;31;07:30 - 07:45;15;175.32;1,753.7;1,489.9;673.4;0.0;884.8;0.0;0.0;1,294.4;Final
29.1.2026;32;07:45 - 08:00;15;175.99;1,807.1;1,486.6;670.0;0.0;822.0;0.0;0.0;1,171.5;Final
29.1.2026;33;08:00 - 08:15;15;170.81;1,845.0;1,580.1;716.0;0.0;895.8;0.0;0.0;1,346.9;Final
29.1.2026;34;08:15 - 08:30;15;179.48;1,874.6;1,578.5;710.3;0.0;910.5;0.0;0.0;1,324.7;Final
29.1.2026;35;08:30 - 08:45;15;175.84;1,939.1;1,667.5;687.5;0.0;871.2;0.0;0.0;1,287.1;Final
29.1.2026;36;08:45 - 09:00;15;174.34;1,960.6;1,664.9;686.0;0.0;875.6;0.0;0.0;1,265.9;Final
29.1.2026;37;09:00 - 09:15;15;181.37;2,027.4;1,806.4;614.7;0.0;705.8;0.0;0.0;1,099.5;Final
29.1.2026;38;09:15 - 09:30;15;181.43;2,014.7;1,807.4;618.4;0.0;740.5;0.0;0.0;1,151.6;Final
29.1.2026;39;09:30 - 09:45;15;186.40;1,964.2;1,718.2;599.5;0.0;655.6;0.0;0.0;1,009.1;Final
29.1.2026;40;09:45 - 10:00;15;180.27;1,942.8;1,718.0;638.4;0.0;831.3;0.0;0.0;1,244.9;Final
29.1.2026;41;10:00 - 10:15;15;188.22;1,834.1;1,592.7;577.2;0.0;656.3;0.0;0.0;992.1;Final
29.1.2026;42;10:15 - 10:30;15;178.68;1,813.9;1,594.1;569.6;0.0;657.6;0.0;0.0;1,007.4;Final
29.1.2026;43;10:30 - 10:45;15;179.95;1,846.6;1,594.0;591.3;0.0;693.2;0.0;0.0;1,031.9;Final
29.1.2026;44;10:45 - 11:00;15;171.82;1,816.0;1,596.7;551.7;0.0;626.6;0.0;0.0;959.0;Final
29.1.2026;45;11:00 - 11:15;15;177.67;1,962.0;1,351.1;746.1;0.0;865.8;0.0;0.0;1,001.0;Final
29.1.2026;46;11:15 - 11:30;15;177.96;1,928.6;1,350.2;720.3;0.0;835.4;0.0;0.0;977.3;Final
29.1.2026;47;11:30 - 11:45;15;174.86;1,921.7;1,259.7;742.7;0.0;860.6;0.0;0.0;941.3;Final
29.1.2026;48;11:45 - 12:00;15;165.85;1,893.0;1,260.9;708.5;0.0;777.5;0.0;0.0;853.9;Final
29.1.2026;49;12:00 - 12:15;15;172.20;1,950.7;1,244.4;853.5;0.0;929.6;0.0;0.0;1,076.8;Final
29.1.2026;50;12:15 - 12:30;15;169.90;1,930.5;1,245.1;829.7;0.0;881.1;0.0;0.0;1,025.4;Final
29.1.2026;51;12:30 - 12:45;15;163.57;1,911.3;1,246.1;784.5;0.0;782.8;0.0;0.0;902.1;Final
29.1.2026;52;12:45 - 13:00;15;167.67;1,889.6;1,248.4;755.7;0.0;744.9;0.0;0.0;859.4;Final
29.1.2026;53;13:00 - 13:15;15;168.72;1,876.8;1,329.4;740.9;0.0;797.9;0.0;0.0;991.4;Final
29.1.2026;54;13:15 - 13:30;15;169.89;1,849.4;1,331.7;713.5;0.0;730.1;0.0;0.0;925.9;Final
29.1.2026;55;13:30 - 13:45;15;167.52;1,813.1;1,332.8;728.8;0.0;723.5;0.0;0.0;972.0;Final
29.1.2026;56;13:45 - 14:00;15;168.12;1,802.4;1,336.2;746.1;0.0;737.8;0.0;0.0;1,017.7;Final
29.1.2026;57;14:00 - 14:15;15;163.56;1,809.6;1,346.3;758.5;0.0;756.2;0.0;0.0;1,051.4;Final
29.1.2026;58;14:15 - 14:30;15;170.12;1,806.3;1,338.5;778.7;0.0;776.0;0.0;0.0;1,086.9;Final
29.1.2026;59;14:30 - 14:45;15;174.45;1,794.0;1,337.6;803.0;0.0;809.4;0.0;0.0;1,156.0;Final
29.1.2026;60;14:45 - 15:00;15;174.75;1,783.6;1,338.8;803.0;0.0;819.5;0.0;0.0;1,177.7;Final
29.1.2026;61;15:00 - 15:15;15;158.38;1,741.3;1,541.0;729.5;0.0;763.5;0.0;0.0;1,292.7;Final
29.1.2026;62;15:15 - 15:30;15;158.19;1,756.5;1,541.3;728.7;0.0;712.4;0.0;0.0;1,225.9;Final
29.1.2026;63;15:30 - 15:45;15;169.90;1,760.0;1,541.3;755.1;0.0;724.7;0.0;0.0;1,261.1;Final
29.1.2026;64;15:45 - 16:00;15;170.71;1,773.0;1,543.4;780.9;0.0;796.4;0.0;0.0;1,347.7;Final
29.1.2026;65;16:00 - 16:15;15;155.20;1,795.9;1,642.8;686.8;0.0;801.4;0.0;0.0;1,335.1;Final
29.1.2026;66;16:15 - 16:30;15;160.74;1,826.9;1,640.8;683.8;0.0;717.5;0.0;0.0;1,215.2;Final
29.1.2026;67;16:30 - 16:45;15;167.54;1,853.3;1,642.0;713.6;0.0;716.2;0.0;0.0;1,218.5;Final
29.1.2026;68;16:45 - 17:00;15;179.47;1,876.5;1,642.9;738.3;0.0;770.6;0.0;0.0;1,275.3;Final
29.1.2026;69;17:00 - 17:15;15;163.89;1,865.5;1,689.3;687.2;0.0;823.6;0.0;0.0;1,334.6;Final
29.1.2026;70;17:15 - 17:30;15;168.29;1,872.4;1,687.0;687.8;0.0;789.5;0.0;0.0;1,291.9;Final
29.1.2026;71;17:30 - 17:45;15;168.90;1,865.8;1,690.9;691.1;0.0;791.6;0.0;0.0;1,307.8;Final
29.1.2026;72;17:45 - 18:00;15;164.64;1,868.1;1,684.5;686.0;0.0;810.5;0.0;0.0;1,312.9;Final
29.1.2026;73;18:00 - 18:15;15;162.65;1,828.8;1,648.6;669.6;0.0;734.2;0.0;0.0;1,223.6;Final
29.1.2026;74;18:15 - 18:30;15;161.20;1,822.6;1,649.9;709.8;0.0;799.2;0.0;0.0;1,336.3;Final
29.1.2026;75;18:30 - 18:45;15;160.69;1,812.2;1,648.1;768.9;0.0;892.7;0.0;0.0;1,497.5;Final
29.1.2026;76;18:45 - 19:00;15;160.57;1,817.7;1,647.5;779.6;0.0;911.4;0.0;0.0;1,520.8;Final
29.1.2026;77;19:00 - 19:15;15;164.62;1,788.5;1,462.1;853.4;0.0;900.0;0.0;0.0;1,427.0;Final
29.1.2026;78;19:15 - 19:30;15;160.65;1,777.1;1,462.3;801.9;0.0;845.4;0.0;0.0;1,332.5;Final
29.1.2026;79;19:30 - 19:45;15;160.42;1,762.6;1,464.6;838.7;0.0;890.5;0.0;0.0;1,431.2;Final
29.1.2026;80;19:45 - 20:00;15;151.99;1,740.5;1,466.2;844.6;0.0;848.2;0.0;0.0;1,418.5;Final
29.1.2026;81;20:00 - 20:15;15;160.24;1,682.3;1,462.2;807.5;0.0;848.7;0.0;0.0;1,436.1;Final
29.1.2026;82;20:15 - 20:30;15;152.41;1,651.8;1,464.3;822.5;0.0;788.3;0.0;0.0;1,423.3;Final
29.1.2026;83;20:30 - 20:45;15;138.17;1,580.0;1,464.1;799.3;0.0;786.6;0.0;0.0;1,470.0;Final
29.1.2026;84;20:45 - 21:00;15;138.96;1,516.7;1,468.4;771.0;0.0;763.2;0.0;0.0;1,485.9;Final
29.1.2026;85;21:00 - 21:15;15;138.92;1,451.5;1,375.7;770.6;0.0;984.6;0.0;0.0;1,679.4;Final
29.1.2026;86;21:15 - 21:30;15;140.50;1,397.5;1,378.5;770.7;0.0;1,006.1;0.0;0.0;1,757.8;Final
29.1.2026;87;21:30 - 21:45;15;134.29;1,387.2;1,337.4;793.4;0.0;973.2;0.0;0.0;1,716.8;Final
29.1.2026;88;21:45 - 22:00;15;115.28;1,300.9;1,343.5;753.9;0.0;939.9;0.0;0.0;1,736.4;Final
29.1.2026;89;22:00 - 22:15;15;130.47;1,264.4;1,374.6;687.6;0.0;1,034.9;0.0;0.0;1,832.7;Final
29.1.2026;90;22:15 - 22:30;15;123.29;1,214.0;1,367.4;693.9;0.0;873.4;0.0;0.0;1,720.7;Final
29.1.2026;91;22:30 - 22:45;15;122.26;1,271.3;1,386.3;677.4;0.0;818.8;0.0;0.0;1,611.2;Final
29.1.2026;92;22:45 - 23:00;15;105.48;1,251.8;1,415.6;690.3;0.0;647.1;0.0;0.0;1,501.2;Final
29.1.2026;93;23:00 - 23:15;15;110.96;1,023.1;1,425.8;610.3;0.0;647.3;0.0;0.0;1,660.3;Final
29.1.2026;94;23:15 - 23:30;15;101.68;1,012.0;1,444.5;556.2;0.0;624.5;0.0;0.0;1,613.2;Final
29.1.2026;95;23:30 - 23:45;15;103.12;1,306.2;1,418.1;584.1;0.0;696.2;0.0;0.0;1,392.2;Final
29.1.2026;96;23:45 - 00:00;15;97.44;1,285.3;1,417.3;550.7;0.0;653.3;0.0;0.0;1,336.0;Final
30.1.2026;1;00:00 - 00:15;15;125.08;853.3;1,351.7;284.4;0.0;603.0;0.0;0.0;1,385.8;Final
30.1.2026;2;00:15 - 00:30;15;114.00;853.5;1,347.5;279.7;0.0;603.8;0.0;0.0;1,377.5;Final
30.1.2026;3;00:30 - 00:45;15;104.21;835.8;1,331.7;226.4;0.0;668.6;0.0;0.0;1,390.9;Final
30.1.2026;4;00:45 - 01:00;15;100.97;823.3;1,349.1;131.7;0.0;682.5;0.0;0.0;1,340.0;Final
30.1.2026;5;01:00 - 01:15;15;106.22;803.9;1,360.4;198.5;0.0;821.5;0.0;0.0;1,576.5;Final
30.1.2026;6;01:15 - 01:30;15;104.65;817.5;1,375.1;157.4;0.0;784.7;0.0;0.0;1,499.7;Final
30.1.2026;7;01:30 - 01:45;15;102.47;810.6;1,385.6;161.5;0.0;790.2;0.0;0.0;1,526.7;Final
30.1.2026;8;01:45 - 02:00;15;99.91;801.1;1,393.9;179.0;0.0;830.5;0.0;0.0;1,602.3;Final
30.1.2026;9;02:00 - 02:15;15;104.26;967.7;1,382.4;195.7;0.0;843.6;0.0;0.0;1,454.0;Final
30.1.2026;10;02:15 - 02:30;15;101.87;972.1;1,388.3;247.0;0.0;892.2;0.0;0.0;1,555.4;Final
30.1.2026;11;02:30 - 02:45;15;99.12;953.6;1,390.5;230.0;0.0;869.2;0.0;0.0;1,536.1;Final
30.1.2026;12;02:45 - 03:00;15;99.16;949.1;1,391.1;218.1;0.0;849.8;0.0;0.0;1,509.9;Final
30.1.2026;13;03:00 - 03:15;15;99.90;1,019.4;1,361.2;210.3;0.0;872.9;0.0;0.0;1,425.0;Final
30.1.2026;14;03:15 - 03:30;15;97.12;1,052.4;1,360.6;210.3;0.0;868.7;0.0;0.0;1,387.2;Final
30.1.2026;15;03:30 - 03:45;15;97.14;1,047.9;1,358.2;212.5;0.0;870.6;0.0;0.0;1,393.4;Final
30.1.2026;16;03:45 - 04:00;15;97.53;1,043.1;1,353.4;211.9;0.0;874.2;0.0;0.0;1,396.4;Final
30.1.2026;17;04:00 - 04:15;15;97.76;1,093.7;1,378.3;238.7;0.0;868.9;0.0;0.0;1,392.2;Final
30.1.2026;18;04:15 - 04:30;15;96.58;1,137.0;1,366.4;268.1;0.0;903.0;0.0;0.0;1,400.5;Final
30.1.2026;19;04:30 - 04:45;15;97.17;1,033.8;1,354.5;219.4;0.0;854.3;0.0;0.0;1,394.4;Final
30.1.2026;20;04:45 - 05:00;15;101.24;1,042.0;1,335.3;233.3;0.0;868.4;0.0;0.0;1,395.0;Final
30.1.2026;21;05:00 - 05:15;15;94.34;1,024.6;1,314.0;158.8;0.0;740.8;0.0;0.0;1,189.0;Final
30.1.2026;22;05:15 - 05:30;15;101.97;1,045.0;1,318.2;212.7;0.0;784.5;0.0;0.0;1,270.4;Final
30.1.2026;23;05:30 - 05:45;15;107.49;965.2;1,325.3;332.1;0.0;742.7;0.0;0.0;1,434.9;Final
30.1.2026;24;05:45 - 06:00;15;123.26;1,000.8;1,339.6;360.1;0.0;629.5;0.0;0.0;1,328.4;Final
30.1.2026;25;06:00 - 06:15;15;108.53;1,339.9;1,358.3;484.3;0.0;724.2;0.0;0.0;1,226.9;Final
30.1.2026;26;06:15 - 06:30;15;128.01;1,420.2;1,351.5;522.7;0.0;841.6;0.0;0.0;1,295.6;Final
30.1.2026;27;06:30 - 06:45;15;140.00;1,501.3;1,350.3;619.5;0.0;832.4;0.0;0.0;1,300.9;Final
30.1.2026;28;06:45 - 07:00;15;152.02;1,537.6;1,352.5;589.6;0.0;841.4;0.0;0.0;1,245.9;Final
30.1.2026;29;07:00 - 07:15;15;141.47;1,787.5;1,459.4;703.5;0.0;1,081.8;0.0;0.0;1,457.2;Final
30.1.2026;30;07:15 - 07:30;15;156.42;1,803.2;1,451.2;712.6;0.0;1,082.4;0.0;0.0;1,443.0;Final
30.1.2026;31;07:30 - 07:45;15;157.91;1,796.3;1,630.2;653.5;0.0;980.6;0.0;0.0;1,468.0;Final
30.1.2026;32;07:45 - 08:00;15;173.45;1,814.4;1,641.2;635.4;0.0;988.4;0.0;0.0;1,450.6;Final
30.1.2026;33;08:00 - 08:15;15;173.21;1,908.5;1,877.9;662.4;0.0;906.8;0.0;0.0;1,538.6;Final
30.1.2026;34;08:15 - 08:30;15;168.89;1,945.4;1,876.4;655.5;0.0;890.6;0.0;0.0;1,477.1;Final
30.1.2026;35;08:30 - 08:45;15;171.40;2,012.7;1,875.2;643.2;0.0;882.1;0.0;0.0;1,387.8;Final
30.1.2026;36;08:45 - 09:00;15;163.59;2,009.9;1,873.6;654.8;0.0;923.1;0.0;0.0;1,441.6;Final
30.1.2026;37;09:00 - 09:15;15;175.89;2,062.7;1,795.1;638.3;0.0;759.0;0.0;0.0;1,129.7;Final
30.1.2026;38;09:15 - 09:30;15;168.66;2,065.4;1,795.4;626.0;0.0;739.6;0.0;0.0;1,095.6;Final
30.1.2026;39;09:30 - 09:45;15;169.38;2,023.4;1,617.1;673.2;0.0;807.7;0.0;0.0;1,074.6;Final
30.1.2026;40;09:45 - 10:00;15;162.88;2,002.8;1,618.0;664.9;0.0;853.7;0.0;0.0;1,133.8;Final
30.1.2026;41;10:00 - 10:15;15;171.13;1,875.9;1,546.4;647.2;0.0;863.8;0.0;0.0;1,181.5;Final
30.1.2026;42;10:15 - 10:30;15;167.40;1,863.5;1,525.4;644.6;0.0;835.4;0.0;0.0;1,141.9;Final
30.1.2026;43;10:30 - 10:45;15;166.00;1,903.3;1,437.3;678.8;0.0;861.5;0.0;0.0;1,074.3;Final
30.1.2026;44;10:45 - 11:00;15;157.96;1,893.9;1,440.8;694.2;0.0;890.1;0.0;0.0;1,131.2;Final
30.1.2026;45;11:00 - 11:15;15;167.34;1,992.3;1,270.9;781.4;0.0;1,011.8;0.0;0.0;1,071.8;Final
30.1.2026;46;11:15 - 11:30;15;160.37;1,969.5;1,259.9;767.7;0.0;1,025.5;0.0;0.0;1,083.6;Final
30.1.2026;47;11:30 - 11:45;15;160.44;1,961.2;1,269.8;774.9;0.0;1,066.6;0.0;0.0;1,150.1;Final
30.1.2026;48;11:45 - 12:00;15;149.95;1,943.6;1,258.9;756.5;0.0;1,034.7;0.0;0.0;1,106.5;Final
30.1.2026;49;12:00 - 12:15;15;155.32;1,919.5;1,264.2;729.2;0.0;1,107.6;0.0;0.0;1,181.5;Final
30.1.2026;50;12:15 - 12:30;15;147.39;1,916.8;1,264.0;721.5;0.0;1,068.0;0.0;0.0;1,136.7;Final
30.1.2026;51;12:30 - 12:45;15;143.62;1,918.0;1,254.1;731.6;0.0;1,064.3;0.0;0.0;1,132.0;Final
30.1.2026;52;12:45 - 13:00;15;147.86;1,913.0;1,256.1;719.1;0.0;1,064.5;0.0;0.0;1,126.7;Final
30.1.2026;53;13:00 - 13:15;15;147.50;1,907.7;1,296.6;639.2;0.0;1,012.2;0.0;0.0;1,040.3;Final
30.1.2026;54;13:15 - 13:30;15;143.90;1,892.8;1,298.7;641.2;0.0;996.5;0.0;0.0;1,043.6;Final
30.1.2026;55;13:30 - 13:45;15;145.14;1,840.0;1,300.5;634.3;0.0;964.6;0.0;0.0;1,059.4;Final
30.1.2026;56;13:45 - 14:00;15;147.56;1,863.9;1,300.9;677.1;0.0;1,016.8;0.0;0.0;1,130.9;Final
30.1.2026;57;14:00 - 14:15;15;142.21;1,823.5;1,326.0;704.6;0.0;1,069.6;0.0;0.0;1,276.7;Final
30.1.2026;58;14:15 - 14:30;15;143.06;1,818.4;1,328.1;707.0;0.0;1,057.2;0.0;0.0;1,273.9;Final
30.1.2026;59;14:30 - 14:45;15;147.06;1,792.7;1,328.7;715.4;0.0;1,081.2;0.0;0.0;1,332.6;Final
30.1.2026;60;14:45 - 15:00;15;153.87;1,813.8;1,328.5;716.5;0.0;1,086.5;0.0;0.0;1,317.7;Final
30.1.2026;61;15:00 - 15:15;15;148.50;1,763.8;1,523.3;597.1;0.0;1,020.7;0.0;0.0;1,377.3;Final
30.1.2026;62;15:15 - 15:30;15;156.19;1,757.1;1,533.2;592.0;0.0;1,012.1;0.0;0.0;1,380.2;Final
30.1.2026;63;15:30 - 15:45;15;165.00;1,755.6;1,533.3;601.6;0.0;1,019.4;0.0;0.0;1,398.7;Final
30.1.2026;64;15:45 - 16:00;15;161.20;1,775.7;1,526.5;608.6;0.0;1,030.4;0.0;0.0;1,389.8;Final
30.1.2026;65;16:00 - 16:15;15;156.84;1,890.3;1,643.2;622.3;0.0;1,005.5;0.0;0.0;1,380.7;Final
30.1.2026;66;16:15 - 16:30;15;162.14;1,892.0;1,644.3;628.9;0.0;1,012.7;0.0;0.0;1,393.9;Final
30.1.2026;67;16:30 - 16:45;15;156.10;1,898.1;1,633.7;640.9;0.0;1,041.6;0.0;0.0;1,418.1;Final
