Obchodný deň;Číslo periódy;Perióda;Perióda (min);Cena SK (EUR/MWh);Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);Stav zverejnenia
17.1.2026;27;06:30 - 06:45;15;114,11;1024,1;1376,2;937,3;0,0;759,6;0,0;0,0;2049,0;Konečné
17.1.2026;28;06:45 - 07:00;15;122,08;1022,8;1361,3;950,3;0,0;811,2;0,0;0,0;2100,0;Konečné
17.1.2026;29;07:00 - 07:15;15;106,40;1130,4;1470,9;862,4;0,0;803,9;0,0;0,0;2006,8;Konečné
17.1.2026;30;07:15 - 07:30;15;117,90;1128,4;1462,2;872,4;0,0;825,0;0,0;0,0;2031,2;Konečné
17.1.2026;31;07:30 - 07:45;15;120,43;1133,6;1458,3;835,4;0,0;814,7;0,0;0,0;1974,8;Konečné
17.1.2026;32;07:45 - 08:00;15;123,78;1137,6;1438,2;821,5;0,0;802,1;0,0;0,0;1924,2;Konečné
17.1.2026;33;08:00 - 08:15;15;116,16;1151,3;1404,9;834,6;0,0;681,5;0,0;0,0;1769,7;Konečné
17.1.2026;34;08:15 - 08:30;15;119,75;1178,1;1390,5;812,4;0,0;666,6;0,0;0,0;1691,4;Konečné
17.1.2026;35;08:30 - 08:45;15;124,88;1284,2;1393,4;806,9;0,0;692,4;0,0;0,0;1608,5;Konečné
17.1.2026;36;08:45 - 09:00;15;122,44;1336,2;1383,4;783,9;0,0;709,0;0,0;0,0;1540,1;Konečné
17.1.2026;37;09:00 - 09:15;15;126,34;1367,2;1350,6;738,9;0,0;695,4;0,0;0,0;1417,7;Konečné
17.1.2026;38;09:15 - 09:30;15;126,33;1383,5;1350,5;720,6;0,0;716,6;0,0;0,0;1404,2;Konečné
17.1.2026;39;09:30 - 09:45;15;123,29;1351,9;1350,4;660,7;0,0;692,5;0,0;0,0;1351,7;Konečné
17.1.2026;40;09:45 - 10:00;15;119,24;1354,6;1350,0;618,1;0,0;668,0;0,0;0,0;1281,5;Konečné
17.1.2026;41;10:00 - 10:15;15;125,84;1229,5;1337,8;445,3;0,0;816,7;0,0;0,0;1370,3;Konečné
17.1.2026;42;10:15 - 10:30;15;120,87;1234,1;1349,1;407,2;0,0;769,8;0,0;0,0;1292,0;Konečné
17.1.2026;43;10:30 - 10:45;15;117,70;1311,1;1347,0;421,8;0,0;745,2;0,0;0,0;1202,9;Konečné
17.1.2026;44;10:45 - 11:00;15;111,47;1299,8;1349,8;412,3;0,0;711,3;0,0;0,0;1173,6;Konečné
17.1.2026;45;11:00 - 11:15;15;120,52;1450,8;1347,3;477,0;0,0;723,6;0,0;0,0;1097,1;Konečné
17.1.2026;46;11:15 - 11:30;15;119,42;1439,8;1348,7;436,0;0,0;701,3;0,0;0,0;1046,2;Konečné
17.1.2026;47;11:30 - 11:45;15;115,56;1425,6;1349,0;408,0;0,0;683,9;0,0;0,0;1015,3;Konečné
17.1.2026;48;11:45 - 12:00;15;112,36;1389,4;1352,9;378,4;0,0;647,8;0,0;0,0;989,7;Konečné
17.1.2026;49;12:00 - 12:15;15;119,39;1387,5;1354,8;339,1;0,0;635,9;0,0;0,0;942,3;Konečné
17.1.2026;50;12:15 - 12:30;15;114,30;1356,9;1352,9;313,6;0,0;605,0;0,0;0,0;914,6;Konečné
17.1.2026;51;12:30 - 12:45;15;115,07;1330,8;1352,2;319,8;0,0;580,2;0,0;0,0;921,4;Konečné
17.1.2026;52;12:45 - 13:00;15;112,62;1293,8;1353,1;306,7;0,0;478,3;0,0;0,0;844,3;Konečné
17.1.2026;53;13:00 - 13:15;15;114,35;1322,0;1323,6;273,0;0,0;473,4;0,0;0,0;748,0;Konečné
17.1.2026;54;13:15 - 13:30;15;112,61;1295,8;1324,3;294,6;0,0;455,1;0,0;0,0;778,2;Konečné
17.1.2026;55;13:30 - 13:45;15;111,39;1265,6;1323,1;341,0;0,0;451,4;0,0;0,0;849,9;Konečné
17.1.2026;56;13:45 - 14:00;15;111,84;1263,4;1323,9;352,7;0,0;441,6;0,0;0,0;854,8;Konečné
17.1.2026;57;14:00 - 14:15;15;111,27;1256,2;1366,8;410,0;0,0;397,3;0,0;0,0;917,9;Konečné
17.1.2026;58;14:15 - 14:30;15;114,03;1245,5;1364,8;456,2;0,0;465,2;0,0;0,0;1040,7;Konečné
17.1.2026;59;14:30 - 14:45;15;117,80;1238,5;1364,4;526,6;0,0;512,8;0,0;0,0;1165,3;Konečné
17.1.2026;60;14:45 - 15:00;15;120,17;1241,2;1356,4;615,3;0,0;549,5;0,0;0,0;1280,0;Konečné
17.1.2026;61;15:00 - 15:15;15;115,01;1174,2;1418,9;625,1;0,0;444,8;0,0;0,0;1314,6;Konečné
17.1.2026;62;15:15 - 15:30;15;120,89;1201,1;1419,3;672,5;0,0;527,9;0,0;0,0;1418,6;Konečné
17.1.2026;63;15:30 - 15:45;15;126,98;1211,3;1409,2;699,2;0,0;478,8;0,0;0,0;1375,9;Konečné
17.1.2026;64;15:45 - 16:00;15;128,98;1233,8;1409,1;729,5;0,0;541,7;0,0;0,0;1446,5;Konečné
17.1.2026;65;16:00 - 16:15;15;127,47;1622,4;1566,7;865,2;0,0;444,3;0,0;0,0;1253,8;Konečné
17.1.2026;66;16:15 - 16:30;15;138,96;1640,4;1574,6;889,9;0,0;485,1;0,0;0,0;1309,2;Konečné
17.1.2026;67;16:30 - 16:45;15;140,30;1660,8;1576,0;904,4;0,0;550,0;0,0;0,0;1369,6;Konečné
17.1.2026;68;16:45 - 17:00;15;140,49;1713,2;1586,5;932,4;0,0;683,9;0,0;0,0;1489,6;Konečné
17.1.2026;69;17:00 - 17:15;15;138,01;1680,4;1579,6;935,2;0,0;813,3;0,0;0,0;1647,7;Konečné
17.1.2026;70;17:15 - 17:30;15;140,22;1675,0;1579,7;938,9;0,0;792,0;0,0;0,0;1635,6;Konečné
17.1.2026;71;17:30 - 17:45;15;140,94;1655,4;1579,7;961,9;0,0;836,6;0,0;0,0;1722,8;Konečné
17.1.2026;72;17:45 - 18:00;15;145,50;1644,2;1589,7;872,7;0,0;787,5;0,0;0,0;1605,7;Konečné
17.1.2026;73;18:00 - 18:15;15;140,49;1679,6;1529,5;871,9;0,0;851,7;0,0;0,0;1573,5;Konečné
17.1.2026;74;18:15 - 18:30;15;140,49;1666,9;1529,6;850,8;0,0;859,2;0,0;0,0;1572,7;Konečné
17.1.2026;75;18:30 - 18:45;15;145,61;1655,0;1529,3;887,3;0,0;998,4;0,0;0,0;1760,0;Konečné
17.1.2026;76;18:45 - 19:00;15;144,80;1632,9;1538,6;866,7;0,0;1000,5;0,0;0,0;1772,9;Konečné
17.1.2026;77;19:00 - 19:15;15;141,80;1591,8;1544,5;841,4;0,0;1105,7;0,0;0,0;1899,8;Konečné
17.1.2026;78;19:15 - 19:30;15;141,05;1583,7;1549,0;824,7;0,0;1094,8;0,0;0,0;1884,8;Konečné
17.1.2026;79;19:30 - 19:45;15;140,14;1578,8;1551,1;814,4;0,0;1097,4;0,0;0,0;1884,1;Konečné
17.1.2026;80;19:45 - 20:00;15;131,36;1569,4;1546,7;803,0;0,0;1070,9;0,0;0,0;1851,2;Konečné
17.1.2026;81;20:00 - 20:15;15;139,40;1596,0;1436,8;941,6;0,0;1301,1;0,0;0,0;2083,5;Konečné
17.1.2026;82;20:15 - 20:30;15;129,53;1566,8;1437,9;931,1;0,0;1257,1;0,0;0,0;2059,3;Konečné
17.1.2026;83;20:30 - 20:45;15;120,59;1503,9;1438,5;912,0;0,0;1184,1;0,0;0,0;2030,7;Konečné
17.1.2026;84;20:45 - 21:00;15;113,36;1452,8;1430,9;922,1;0,0;1143,8;0,0;0,0;2044,0;Konečné
17.1.2026;85;21:00 - 21:15;15;116,64;1433,2;1369,3;993,2;0,0;1243,6;0,0;0,0;2172,9;Konečné
17.1.2026;86;21:15 - 21:30;15;118,31;1403,0;1360,1;1016,1;0,0;1230,9;0,0;0,0;2204,1;Konečné
17.1.2026;87;21:30 - 21:45;15;117,65;1414,8;1360,5;1016,8;0,0;1314,2;0,0;0,0;2276,7;Konečné
17.1.2026;88;21:45 - 22:00;15;111,34;1352,2;1345,9;980,4;0,0;1276,4;0,0;0,0;2250,5;Konečné
17.1.2026;89;22:00 - 22:15;15;119,94;1256,7;1363,3;869,1;0,0;1221,2;0,0;0,0;2196,9;Konečné
17.1.2026;90;22:15 - 22:30;15;117,82;1220,9;1375,9;830,0;0,0;1169,7;0,0;0,0;2154,7;Konečné
17.1.2026;91;22:30 - 22:45;15;116,24;1170,6;1386,3;741,0;0,0;1115,0;0,0;0,0;2071,7;Konečné
17.1.2026;92;22:45 - 23:00;15;113,33;1149,9;1414,7;633,4;0,0;1070,3;0,0;0,0;1968,5;Konečné
17.1.2026;93;23:00 - 23:15;15;115,99;891,8;1438,4;386,0;0,0;871,6;0,0;0,0;1804,2;Konečné
17.1.2026;94;23:15 - 23:30;15;109,00;893,6;1461,3;347,1;0,0;782,2;0,0;0,0;1697,0;Konečné
17.1.2026;95;23:30 - 23:45;15;104,13;983,9;1432,6;364,7;0,0;746,8;0,0;0,0;1560,2;Konečné
17.1.2026;96;23:45 - 00:00;15;98,97;967,1;1419,5;367,2;0,0;720,1;0,0;0,0;1539,7;Konečné
18.1.2026;1;00:00 - 00:15;15;115,24;904,9;1229,7;724,9;0,0;732,8;0,0;0,0;1782,5;Konečné
18.1.2026;2;00:15 - 00:30;15;112,95;917,8;1171,6;743,3;0,0;728,6;0,0;0,0;1725,7;Konečné
18.1.2026;3;00:30 - 00:45;15;108,67;903,6;1184,7;726,0;0,0;683,6;0,0;0,0;1690,7;Konečné
18.1.2026;4;00:45 - 01:00;15;106,00;893,3;1201,5;698,8;0,0;639,5;0,0;0,0;1646,5;Konečné
18.1.2026;5;01:00 - 01:15;15;112,99;857,8;1272,6;670,6;0,0;693,1;0,0;0,0;1778,5;Konečné
18.1.2026;6;01:15 - 01:30;15;109,16;878,3;1240,4;683,6;0,0;665,2;0,0;0,0;1710,9;Konečné
18.1.2026;7;01:30 - 01:45;15;107,09;864,2;1249,3;669,2;0,0;683,3;0,0;0,0;1737,6;Konečné
18.1.2026;8;01:45 - 02:00;15;107,52;852,1;1258,4;626,9;0,0;677,9;0,0;0,0;1711,1;Konečné
18.1.2026;9;02:00 - 02:15;15;111,23;992,6;1029,4;788,6;0,0;870,4;0,0;0,0;1695,8;Konečné
18.1.2026;10;02:15 - 02:30;15;109,17;995,0;1035,4;789,7;0,0;850,1;0,0;0,0;1680,2;Konečné
18.1.2026;11;02:30 - 02:45;15;104,94;984,2;1033,6;780,6;0,0;859,4;0,0;0,0;1689,4;Konečné
18.1.2026;12;02:45 - 03:00;15;104,22;973,0;1036,5;795,9;0,0;890,1;0,0;0,0;1749,5;Konečné
18.1.2026;13;03:00 - 03:15;15;103,83;951,2;1049,0;882,8;0,0;961,5;0,0;0,0;1942,1;Konečné
18.1.2026;14;03:15 - 03:30;15;103,00;959,1;1049,9;883,3;0,0;966,9;0,0;0,0;1941,0;Konečné
18.1.2026;15;03:30 - 03:45;15;101,73;962,4;1046,0;900,7;0,0;984,2;0,0;0,0;1968,5;Konečné
18.1.2026;16;03:45 - 04:00;15;101,60;957,9;1042,3;919,6;0,0;1020,4;0,0;0,0;2024,4;Konečné
18.1.2026;17;04:00 - 04:15;15;102,99;958,2;1037,6;867,6;0,0;1050,6;0,0;0,0;1997,6;Konečné
18.1.2026;18;04:15 - 04:30;15;102,62;954,8;1029,5;877,7;0,0;1053,7;0,0;0,0;2006,1;Konečné
18.1.2026;19;04:30 - 04:45;15;101,73;971,1;1015,2;887,4;0,0;1055,8;0,0;0,0;1987,3;Konečné
18.1.2026;20;04:45 - 05:00;15;101,60;975,2;1000,9;913,3;0,0;1078,3;0,0;0,0;2017,3;Konečné
18.1.2026;21;05:00 - 05:15;15;101,43;953,5;1198,0;861,3;0,0;1030,1;0,0;0,0;2135,9;Konečné
18.1.2026;22;05:15 - 05:30;15;101,60;947,0;1181,6;887,0;0,0;1052,3;0,0;0,0;2173,9;Konečné
18.1.2026;23;05:30 - 05:45;15;102,30;977,2;1150,9;928,9;0,0;1077,2;0,0;0,0;2179,8;Konečné
18.1.2026;24;05:45 - 06:00;15;102,99;978,5;1112,7;937,7;0,0;1095,1;0,0;0,0;2167,0;Konečné
18.1.2026;25;06:00 - 06:15;15;100,20;992,0;1377,0;842,5;0,0;1034,5;0,0;0,0;2262,0;Konečné
18.1.2026;26;06:15 - 06:30;15;101,22;989,6;1330,9;885,4;0,0;1088,9;0,0;0,0;2315,6;Konečné
18.1.2026;27;06:30 - 06:45;15;101,22;1002,9;1299,3;937,2;0,0;1151,8;0,0;0,0;2385,4;Konečné
18.1.2026;28;06:45 - 07:00;15;102,26;1015,1;1279,2;963,7;0,0;1198,8;0,0;0,0;2426,6;Konečné
18.1.2026;29;07:00 - 07:15;15;107,52;1145,8;1336,6;951,9;0,0;1138,5;0,0;0,0;2281,2;Konečné
18.1.2026;30;07:15 - 07:30;15;111,00;1162,6;1321,0;961,5;0,0;1159,7;0,0;0,0;2279,6;Konečné
18.1.2026;31;07:30 - 07:45;15;117,88;1171,2;1341,5;942,7;0,0;1150,9;0,0;0,0;2263,9;Konečné
18.1.2026;32;07:45 - 08:00;15;118,15;1175,7;1315,8;924,7;0,0;1143,3;0,0;0,0;2208,1;Konečné
18.1.2026;33;08:00 - 08:15;15;119,34;1179,9;1269,0;916,0;0,0;1130,5;0,0;0,0;2135,6;Konečné
18.1.2026;34;08:15 - 08:30;15;119,48;1232,2;1267,2;900,8;0,0;1120,0;0,0;0,0;2055,8;Konečné
18.1.2026;35;08:30 - 08:45;15;119,65;1289,3;1266,2;889,7;0,0;1114,9;0,0;0,0;1981,5;Konečné
18.1.2026;36;08:45 - 09:00;15;114,32;1293,8;1264,8;867,9;0,0;1099,8;0,0;0,0;1938,7;Konečné
18.1.2026;37;09:00 - 09:15;15;115,13;1424,7;1340,2;858,9;0,0;1187,4;0,0;0,0;1961,8;Konečné
18.1.2026;38;09:15 - 09:30;15;109,76;1438,0;1330,7;852,4;0,0;1111,1;0,0;0,0;1856,2;Konečné
18.1.2026;39;09:30 - 09:45;15;105,18;1390,5;1331,1;794,7;0,0;1043,0;0,0;0,0;1778,3;Konečné
18.1.2026;40;09:45 - 10:00;15;102,59;1363,1;1332,4;791,0;0,0;1087,5;0,0;0,0;1847,8;Konečné
18.1.2026;41;10:00 - 10:15;15;105,31;1322,5;1227,4;642,7;0,0;1197,9;0,0;0,0;1745,5;Konečné
18.1.2026;42;10:15 - 10:30;15;103,20;1297,0;1237,1;626,3;0,0;1183,7;0,0;0,0;1750,1;Konečné
18.1.2026;43;10:30 - 10:45;15;101,03;1341,9;1223,9;657,8;0,0;1180,3;0,0;0,0;1720,1;Konečné
18.1.2026;44;10:45 - 11:00;15;98,10;1332,8;1224,3;634,7;0,0;1153,1;0,0;0,0;1679,3;Konečné
18.1.2026;45;11:00 - 11:15;15;103,63;1504,6;1211,4;679,6;0,0;1310,7;0,0;0,0;1697,1;Konečné
18.1.2026;46;11:15 - 11:30;15;102,26;1463,2;1206,8;686,8;0,0;1335,3;0,0;0,0;1765,7;Konečné
18.1.2026;47;11:30 - 11:45;15;99,60;1760,3;1200,4;782,8;0,0;1415,4;0,0;0,0;1638,3;Konečné
18.1.2026;48;11:45 - 12:00;15;97,76;1722,5;1200,7;772,6;0,0;1354,4;0,0;0,0;1605,2;Konečné
18.1.2026;49;12:00 - 12:15;15;98,00;1446,9;1242,2;658,0;0,0;1140,7;0,0;0,0;1594,0;Konečné
18.1.2026;50;12:15 - 12:30;15;96,59;1430,7;1242,4;648,4;0,0;1062,7;0,0;0,0;1522,8;Konečné
18.1.2026;51;12:30 - 12:45;15;96,53;1608,9;1242,2;723,0;0,0;1071,7;0,0;0,0;1428,0;Konečné
18.1.2026;52;12:45 - 13:00;15;96,30;1581,2;1242,0;738,8;0,0;1023,3;0,0;0,0;1422,9;Konečné
18.1.2026;53;13:00 - 13:15;15;96,13;1526,2;1213,0;765,0;0,0;869,5;0,0;0,0;1321,3;Konečné
18.1.2026;54;13:15 - 13:30;15;96,74;1511,2;1211,8;791,9;0,0;878,7;0,0;0,0;1371,2;Konečné
18.1.2026;55;13:30 - 13:45;15;97,20;1287,6;1210,1;780,1;0,0;809,5;0,0;0,0;1512,1;Konečné
18.1.2026;56;13:45 - 14:00;15;97,78;1304,3;1208,4;814,8;0,0;853,7;0,0;0,0;1572,6;Konečné
18.1.2026;57;14:00 - 14:15;15;98,00;1383,2;1201,3;940,7;0,0;985,3;0,0;0,0;1744,1;Konečné
18.1.2026;58;14:15 - 14:30;15;100,37;1393,7;1189,8;999,0;0,0;1061,4;0,0;0,0;1856,5;Konečné
18.1.2026;59;14:30 - 14:45;15;102,88;1296,3;1201,0;1001,0;0,0;1093,3;0,0;0,0;1999,0;Konečné
18.1.2026;60;14:45 - 15:00;15;114,00;1295,4;1205,8;1018,0;0,0;1117,2;0,0;0,0;2045,6;Konečné
18.1.2026;61;15:00 - 15:15;15;101,46;1277,8;1277,7;981,1;0,0;1037,0;0,0;0,0;2018,0;Konečné
18.1.2026;62;15:15 - 15:30;15;104,04;1326,6;1289,5;1035,1;0,0;1054,5;0,0;0,0;2052,5;Konečné
18.1.2026;63;15:30 - 15:45;15;126,44;1341,0;1299,3;1118,5;0,0;1062,4;0,0;0,0;2139,2;Konečné
18.1.2026;64;15:45 - 16:00;15;134,18;1362,0;1298,9;1150,1;0,0;1067,1;0,0;0,0;2154,1;Konečné
18.1.2026;65;16:00 - 16:15;15;117,91;1540,5;1415,3;1174,9;0,0;914,3;0,0;0,0;1964,0;Konečné
18.1.2026;66;16:15 - 16:30;15;119,91;1588,9;1419,6;1185,0;0,0;908,8;0,0;0,0;1924,5;Konečné
18.1.2026;67;16:30 - 16:45;15;107,49;1612,1;1409,0;1159,3;0,0;843,1;0,0;0,0;1799,3;Konečné
18.1.2026;68;16:45 - 17:00;15;112,31;1624,3;1407,9;1136,5;0,0;891,4;0,0;0,0;1811,5;Konečné
18.1.2026;69;17:00 - 17:15;15;93,75;1631,6;1450,1;1131,7;0,0;962,7;0,0;0,0;1912,9;Konečné
18.1.2026;70;17:15 - 17:30;15;113,30;1645,9;1483,1;1076,3;0,0;1043,3;0,0;0,0;1956,8;Konečné
18.1.2026;71;17:30 - 17:45;15;122,71;1634,8;1484,1;1039,4;0,0;1078,1;0,0;0,0;1966,8;Konečné
18.1.2026;72;17:45 - 18:00;15;132,29;1622,2;1495,4;993,1;0,0;1044,7;0,0;0,0;1911,0;Konečné
18.1.2026;73;18:00 - 18:15;15;129,96;1635,6;1496,1;900,0;0,0;1063,2;0,0;0,0;1823,7;Konečné
18.1.2026;74;18:15 - 18:30;15;136,38;1632,1;1514,2;879,6;0,0;1034,0;0,0;0,0;1795,7;Konečné
18.1.2026;75;18:30 - 18:45;15;143,76;1633,1;1513,3;889,1;0,0;1063,5;0,0;0,0;1832,8;Konečné
18.1.2026;76;18:45 - 19:00;15;133,65;1628,9;1516,9;887,0;0,0;1054,3;0,0;0,0;1829,3;Konečné
18.1.2026;77;19:00 - 19:15;15;141,37;1607,0;1432,0;947,8;0,0;1163,7;0,0;0,0;1936,5;Konečné
18.1.2026;78;19:15 - 19:30;15;139,33;1607,8;1421,8;977,0;0,0;1193,5;0,0;0,0;1984,5;Konečné
18.1.2026;79;19:30 - 19:45;15;129,23;1613,9;1421,9;971,6;0,0;1183,7;0,0;0,0;1963,3;Konečné
18.1.2026;80;19:45 - 20:00;15;123,61;1612,8;1422,2;977,7;0,0;1178,4;0,0;0,0;1965,5;Konečné
18.1.2026;81;20:00 - 20:15;15;121,25;1628,4;1371,5;1031,7;0,0;1383,9;0,0;0,0;2158,7;Konečné
18.1.2026;82;20:15 - 20:30;15;115,15;1586,4;1373,6;1042,9;0,0;1313,2;0,0;0,0;2143,3;Konečné
18.1.2026;83;20:30 - 20:45;15;117,87;1545,6;1383,8;1062,3;0,0;1247,7;0,0;0,0;2148,2;Konečné
18.1.2026;84;20:45 - 21:00;15;116,40;1496,4;1384,6;1083,4;0,0;1152,0;0,0;0,0;2123,6;Konečné
18.1.2026;85;21:00 - 21:15;15;130,09;1385,6;1330,1;1147,0;0,0;1252,8;0,0;0,0;2344,3;Konečné
18.1.2026;86;21:15 - 21:30;15;123,90;1332,6;1332,0;1161,1;0,0;1113,4;0,0;0,0;2273,9;Konečné
18.1.2026;87;21:30 - 21:45;15;118,10;1357,8;1331,4;1127,5;0,0;1132,0;0,0;0,0;2233,1;Konečné
18.1.2026;88;21:45 - 22:00;15;106,79;1296,0;1306,4;1069,7;0,0;1150,5;0,0;0,0;2230,6;Konečné
18.1.2026;89;22:00 - 22:15;15;127,86;1201,4;1325,6;1002,4;0,0;1153,8;0,0;0,0;2280,4;Konečné
18.1.2026;90;22:15 - 22:30;15;118,01;1157,2;1337,9;947,4;0,0;1129,0;0,0;0,0;2257,1;Konečné
18.1.2026;91;22:30 - 22:45;15;113,80;1166,5;1383,9;878,5;0,0;1094,8;0,0;0,0;2190,7;Konečné
18.1.2026;92;22:45 - 23:00;15;108,32;1165,2;1403,0;845,3;0,0;1041,5;0,0;0,0;2124,6;Konečné
18.1.2026;93;23:00 - 23:15;15;110,00;970,7;1311,1;741,3;0,0;951,4;0,0;0,0;2033,1;Konečné
18.1.2026;94;23:15 - 23:30;15;104,59;949,4;1330,4;736,4;0,0;930,4;0,0;0,0;2047,8;Konečné
18.1.2026;95;23:30 - 23:45;15;100,34;946,2;1244,1;764,9;0,0;933,5;0,0;0,0;1996,3;Konečné
18.1.2026;96;23:45 - 00:00;15;100,01;944,2;1242,3;725,7;0,0;857,7;0,0;0,0;1881,5;Konečné
19.1.2026;1;00:00 - 00:15;15;104,80;885,7;1382,1;491,5;0,0;864,3;0,0;0,0;1852,2;Konečné
19.1.2026;2;00:15 - 00:30;15;101,60;879,0;1402,0;500,2;0,0;890,1;0,0;0,0;1913,3;Konečné
19.1.2026;3;00:30 - 00:45;15;99,92;1169,1;1415,9;526,9;0,0;965,0;0,0;0,0;1738,7;Konečné
19.1.2026;4;00:45 - 01:00;15;98,28;1178,5;1435,7;579,5;0,0;1043,0;0,0;0,0;1879,7;Konečné
19.1.2026;5;01:00 - 01:15;15;100,20;954,7;1449,2;419,4;0,0;885,3;0,0;0,0;1799,2;Konečné
19.1.2026;6;01:15 - 01:30;15;101,08;944,6;1461,7;358,9;0,0;808,9;0,0;0,0;1684,9;Konečné
19.1.2026;7;01:30 - 01:45;15;100,89;1030,2;1471,9;397,2;0,0;862,2;0,0;0,0;1701,1;Konečné
19.1.2026;8;01:45 - 02:00;15;99,59;1040,1;1478,0;403,9;0,0;880,1;0,0;0,0;1721,9;Konečné
19.1.2026;9;02:00 - 02:15;15;102,12;952,9;1489,9;386,3;0,0;894,8;0,0;0,0;1818,1;Konečné
19.1.2026;10;02:15 - 02:30;15;100,99;934,6;1494,9;342,9;0,0;915,1;0,0;0,0;1818,3;Konečné
19.1.2026;11;02:30 - 02:45;15;100,21;1117,9;1496,0;383,3;0,0;961,2;0,0;0,0;1722,6;Konečné
19.1.2026;12;02:45 - 03:00;15;100,01;1125,0;1494,4;403,2;0,0;966,8;0,0;0,0;1739,4;Konečné
19.1.2026;13;03:00 - 03:15;15;100,48;1135,7;1482,6;423,5;0,0;1001,5;0,0;0,0;1771,9;Konečné
19.1.2026;14;03:15 - 03:30;15;100,54;1129,7;1482,8;457,1;0,0;1024,9;0,0;0,0;1835,1;Konečné
19.1.2026;15;03:30 - 03:45;15;100,21;1019,4;1478,9;457,7;0,0;988,0;0,0;0,0;1905,2;Konečné
19.1.2026;16;03:45 - 04:00;15;100,52;1035,9;1475,7;493,5;0,0;1012,5;0,0;0,0;1945,8;Konečné
19.1.2026;17;04:00 - 04:15;15;99,45;1048,4;1429,4;515,2;0,0;1080,3;0,0;0,0;1976,5;Konečné
19.1.2026;18;04:15 - 04:30;15;100,22;1067,5;1418,6;583,0;0,0;1142,2;0,0;0,0;2076,3;Konečné
19.1.2026;19;04:30 - 04:45;15;100,52;1173,4;1400,9;660,4;0,0;1149,9;0,0;0,0;2037,8;Konečné
19.1.2026;20;04:45 - 05:00;15;100,35;1195,7;1385,8;642,6;0,0;1138,8;0,0;0,0;1971,5;Konečné
19.1.2026;21;05:00 - 05:15;15;97,70;1030,9;1270,1;583,9;0,0;1059,8;0,0;0,0;1882,9;Konečné
19.1.2026;22;05:15 - 05:30;15;103,56;1038,3;1295,8;649,2;0,0;1071,2;0,0;0,0;1977,9;Konečné
19.1.2026;23;05:30 - 05:45;15;115,59;1086,6;1287,9;663,2;0,0;1089,4;0,0;0,0;1953,9;Konečné
19.1.2026;24;05:45 - 06:00;15;128,82;1146,4;1295,7;712,2;0,0;1058,1;0,0;0,0;1919,6;Konečné
19.1.2026;25;06:00 - 06:15;15;114,33;1379,7;1187,0;888,9;0,0;1121,0;0,0;0,0;1817,2;Konečné
19.1.2026;26;06:15 - 06:30;15;134,42;1478,4;1232,6;959,5;0,0;1205,4;0,0;0,0;1919,1;Konečné
19.1.2026;27;06:30 - 06:45;15;142,69;1565,4;1229,4;971,6;0,0;1262,7;0,0;0,0;1898,3;Konečné
19.1.2026;28;06:45 - 07:00;15;156,96;1653,8;1286,9;935,8;0,0;1310,0;0,0;0,0;1878,9;Konečné
19.1.2026;29;07:00 - 07:15;15;142,29;1787,0;1366,2;892,0;0,0;1113,2;0,0;0,0;1584,4;Konečné
19.1.2026;30;07:15 - 07:30;15;157,40;1782,2;1336,9;849,2;0,0;1000,3;0,0;0,0;1404,2;Konečné
19.1.2026;31;07:30 - 07:45;15;171,61;1771,1;1609,6;740,9;0,0;873,5;0,0;0,0;1452,9;Konečné
19.1.2026;32;07:45 - 08:00;15;172,79;1797,2;1610,1;751,7;0,0;878,2;0,0;0,0;1442,8;Konečné
19.1.2026;33;08:00 - 08:15;15;177,24;1752,2;1604,4;675,4;0,0;782,6;0,0;0,0;1310,2;Konečné
19.1.2026;34;08:15 - 08:30;15;184,48;1764,3;1606,0;659,7;0,0;833,5;0,0;0,0;1334,9;Konečné
19.1.2026;35;08:30 - 08:45;15;177,11;1827,0;1606,6;670,1;0,0;883,3;0,0;0,0;1333,0;Konečné
19.1.2026;36;08:45 - 09:00;15;165,00;1820,0;1607,5;651,5;0,0;931,2;0,0;0,0;1370,2;Konečné
19.1.2026;37;09:00 - 09:15;15;190,20;1762,0;1341,4;542,7;0,0;971,4;0,0;0,0;1093,5;Konečné
19.1.2026;38;09:15 - 09:30;15;171,03;1748,7;1344,1;533,6;0,0;991,4;0,0;0,0;1120,4;Konečné
19.1.2026;39;09:30 - 09:45;15;151,85;1690,7;1347,8;522,6;0,0;1092,9;0,0;0,0;1272,6;Konečné
19.1.2026;40;09:45 - 10:00;15;134,67;1652,4;1349,4;433,8;0,0;1087,8;0,0;0,0;1218,6;Konečné
19.1.2026;41;10:00 - 10:15;15;161,05;1447,9;1300,9;395,0;0,0;1151,9;0,0;0,0;1399,9;Konečné
19.1.2026;42;10:15 - 10:30;15;145,08;1421,9;1301,5;339,9;0,0;1126,8;0,0;0,0;1346,3;Konečné
19.1.2026;43;10:30 - 10:45;15;128,13;1454,7;1311,1;352,1;0,0;1045,2;0,0;0,0;1253,7;Konečné
19.1.2026;44;10:45 - 11:00;15;119,40;1426,6;1316,3;337,0;0,0;853,9;0,0;0,0;1080,6;Konečné
19.1.2026;45;11:00 - 11:15;15;135,21;1532,6;1313,8;381,9;0,0;989,0;0,0;0,0;1152,1;Konečné
