tradeday,hour,ttd_bucket,avg_bid,avg_ask,n_snapshots,mid_price,spread,da_price,idm_da_diff,idm_da_pct
2024-03-03,10,12.0,50.832542372881356,53.07115942028985,128,51.951850896585604,2.2386170474084963,53.92,-1.9681491034143974,-3.650128159151331
2024-03-03,10,6.0,53.45870229007634,54.120416666666664,251,53.7895594783715,0.6617143765903251,53.92,-0.1304405216285005,-0.24191491399944454
2024-03-03,10,3.0,50.8520320855615,53.30026595744681,375,52.07614902150415,2.4482338718853143,53.92,-1.8438509784958512,-3.419604930444828
2024-03-03,10,1.0,22.554255319148936,37.04533333333333,77,29.799794326241134,14.491078014184396,53.92,-24.120205673758868,-44.73331912789107
2024-03-03,10,0.5,42.004999999999995,51.34,3,46.6725,9.335000000000008,53.92,-7.247500000000002,-13.441209198813059
2024-03-03,11,12.0,45.475,48.064,115,46.7695,2.5889999999999986,51.45,-4.680500000000002,-9.097181729834794
2024-03-03,11,6.0,49.711513157894736,50.46635714285714,292,50.08893515037594,0.754843984962406,51.45,-1.3610648496240643,-2.6454127300759267
2024-03-03,11,3.0,39.45336,46.33406779661017,243,42.89371389830509,6.880707796610167,51.45,-8.556286101694916,-16.630293686481856
2024-03-03,11,1.0,36.16524390243902,46.0627868852459,143,41.114015393842465,9.897542982806876,51.45,-10.335984606157538,-20.08937727144322
2024-03-03,11,0.5,,59.995000000000005,2,59.995000000000005,,51.45,8.545000000000002,16.608357628765795
2024-03-03,12,24.0,13.816091954022989,126.0,88,69.9080459770115,112.183908045977,48.13,21.778045977011494,45.24838141909722
2024-03-03,12,12.0,17.464196547144756,44.81290909090909,808,31.13855281902692,27.348712543764332,48.13,-16.991447180973083,-35.30323536458152
2024-03-03,12,6.0,44.104277108433735,44.73365384615385,322,44.418965477293796,0.6293767377201149,48.13,-3.711034522706207,-7.710439482040737
2024-03-03,12,3.0,27.55186274509804,41.78550561797753,191,34.668684181537785,14.23364287287949,48.13,-13.461315818462218,-27.96865950231086
2024-03-03,12,1.0,35.848245614035086,41.201509433962265,220,38.524877523998676,5.353263819927179,48.13,-9.605122476001327,-19.956622638689645
2024-03-03,12,0.5,,39.98,5,39.98,,48.13,-8.150000000000006,-16.93330563058385
2024-03-03,13,24.0,-8.0,,1,-8.0,,42.51,-50.51,-118.81910138790872
2024-03-03,13,12.0,37.97423076923077,38.649655172413794,194,38.31194297082229,0.6754244031830225,42.51,-4.198057029177711,-9.875457608039783
2024-03-03,13,6.0,18.14,27.2824,293,22.711199999999998,9.142399999999999,42.51,-19.7988,-46.57445306986592
2024-03-03,13,3.0,16.666299212598425,27.819439252336448,234,22.242869232467434,11.153140039738023,42.51,-20.267130767532564,-47.67614859452497
2024-03-03,13,1.0,7.83840579710145,15.150535714285715,125,11.494470755693582,7.312129917184265,42.51,-31.015529244306414,-72.96054868103133
2024-03-03,13,0.5,,21.99,1,21.99,,42.51,-20.52,-48.270995059985886
2024-03-03,14,24.0,-3.0,,1,-3.0,,46.84,-49.84,-106.40478223740392
2024-03-03,14,12.0,41.37125,42.89494845360825,225,42.13309922680413,1.5236984536082474,46.84,-4.706900773195876,-10.048891488462587
2024-03-03,14,6.0,12.332758620689654,21.1405,294,16.736629310344828,8.807741379310345,46.84,-30.103370689655176,-64.26851129302983
2024-03-03,14,3.0,32.61792792792793,35.67205357142857,223,34.14499074967825,3.0541256435006403,46.84,-12.695009250321753,-27.10292325004644
2024-03-03,14,1.0,31.4142,41.43739130434783,192,36.42579565217392,10.023191304347826,46.84,-10.414204347826086,-22.23357034121709
2024-03-03,14,0.5,33.67,,3,33.67,,46.84,-13.170000000000002,-28.116994022203244
2024-03-03,15,24.0,3.99,,1,3.99,,54.22,-50.23,-92.64109184802656
2024-03-03,15,12.0,43.84706611570248,53.064,322,48.45553305785124,9.216933884297518,54.22,-5.764466942148758,-10.631624754977421
2024-03-03,15,6.0,32.584669603524226,40.66400809716599,474,36.62433885034511,8.079338493641764,54.22,-17.595661149654887,-32.45234442946309
2024-03-03,15,3.0,39.95325842696629,44.48133333333333,194,42.21729588014981,4.5280749063670385,54.22,-12.002704119850186,-22.137041903080387
2024-03-03,15,1.0,36.54543209876543,42.90181818181818,169,39.7236251402918,6.356386083052747,54.22,-14.496374859708197,-26.73621331558133
2024-03-03,15,0.5,13.36,,3,13.36,,54.22,-40.86,-75.35964588712652
2024-03-03,16,24.0,54.25,135.0,2,94.625,80.75,60.28,34.345,56.97577969475779
2024-03-03,16,12.0,59.13640625,59.6929203539823,241,59.414663301991155,0.5565141039823018,60.28,-0.8653366980088464,-1.4355286960996125
2024-03-03,16,6.0,59.30781725888325,59.666721311475406,380,59.48726928517932,0.35890405259215896,60.28,-0.7927307148206779,-1.3150808142347012
2024-03-03,16,3.0,47.905454545454546,60.99931506849315,161,54.45238480697385,13.093860523038607,60.28,-5.827615193026148,-9.667576630766668
2024-03-03,16,1.0,56.87086956521739,61.6489156626506,175,59.259892613934,4.7780460974332115,60.28,-1.0201073860660017,-1.6922816623523584
2024-03-03,17,24.0,25.0,,1,25.0,,74.46,-49.459999999999994,-66.42492613483749
2024-03-03,17,12.0,70.44641025641026,72.464,177,71.45520512820514,2.0175897435897383,74.46,-3.004794871794857,-4.035448390806954
2024-03-03,17,6.0,73.69314136125655,74.75956834532374,330,74.22635485329015,1.066426984067192,74.46,-0.23364514670984704,-0.3137861223607938
2024-03-03,17,3.0,73.27504545454545,75.35308457711443,421,74.31406501582994,2.078039122568981,74.46,-0.14593498417005435,-0.19599111492083582
2024-03-03,17,1.0,75.68181034482758,76.81722222222223,224,76.24951628352491,1.1354118773946453,74.46,1.789516283524918,2.403325656090409
2024-03-03,18,24.0,56.445,100.84,6,78.6425,44.395,82.45,-3.8075000000000045,-4.617950272892667
2024-03-03,18,12.0,77.71520833333334,81.6679746835443,319,79.69159150843882,3.9527663502109647,82.45,-2.758408491561184,-3.3455530522270274
2024-03-03,18,6.0,82.15651162790698,84.58813664596273,419,83.37232413693485,2.4316250180557546,82.45,0.9223241369348472,1.11864661847768
2024-03-03,18,3.0,83.70445344129554,84.87915254237288,483,84.2918029918342,1.174699101077337,82.45,1.8418029918342,2.233842318780109
2024-03-03,18,1.0,84.16784482758621,86.98646017699114,229,85.57715250228867,2.8186153494049364,82.45,3.1271525022886664,3.792786540071154
2024-03-03,19,24.0,84.44783783783784,86.32375,61,85.38579391891892,1.875912162162166,86.96,-1.5742060810810727,-1.8102645826599273
2024-03-03,19,12.0,85.94897849462366,86.6,424,86.27448924731183,0.6510215053763346,86.96,-0.6855107526881596,-0.7883058333580493
2024-03-03,19,6.0,86.88365853658537,87.60435028248588,300,87.24400440953562,0.7206917459005098,86.96,0.2840044095356262,0.3265920072856788
2024-03-03,19,3.0,85.07676767676767,85.59526970954357,439,85.33601869315562,0.5185020327758991,86.96,-1.623981306844371,-1.867503802718918
2024-03-03,19,1.0,81.85483333333333,83.49327731092437,239,82.67405532212885,1.638443977591038,86.96,-4.285944677871143,-4.928639233982455
2024-03-03,20,24.0,79.5485,81.46424242424243,73,80.50637121212122,1.9157424242424241,81.8,-1.2936287878787738,-1.5814532859153712
2024-03-03,20,12.0,80.92791907514452,81.47497297297298,358,81.20144602405875,0.5470538978284623,81.8,-0.5985539759412433,-0.7317285769452851
2024-03-03,20,6.0,80.10681818181818,80.48115384615384,266,80.29398601398601,0.37433566433566057,81.8,-1.5060139860139827,-1.841092892437632
2024-03-03,20,3.0,78.7894214876033,79.24318548387097,490,79.01630348573714,0.45376399626766784,81.8,-2.783696514262857,-3.4030519734264755
2024-03-03,20,1.0,75.0643220338983,76.69060869565217,233,75.87746536477525,1.6262866617538663,81.8,-5.92253463522475,-7.240262390250305
2024-03-03,21,24.0,71.1844,74.25,76,72.71719999999999,3.0656000000000034,75.0,-2.282800000000009,-3.043733333333345
2024-03-03,21,12.0,73.92876811594203,74.35692857142857,278,74.1428483436853,0.4281604554865339,75.0,-0.8571516563146986,-1.1428688750862648
2024-03-03,21,6.0,72.59751677852348,72.26478494623656,335,72.43115086238002,-0.3327318322869246,75.0,-2.568849137619978,-3.425132183493304
2024-03-03,21,3.0,68.615,68.9382329317269,507,68.77661646586344,0.32323293172690626,75.0,-6.223383534136559,-8.297844712182078
2024-03-03,21,1.0,66.01132075471698,69.14971698113207,212,67.58051886792452,3.1383962264150966,75.0,-7.419481132075475,-9.892641509433966
2024-03-03,21,0.5,,75.0,1,75.0,,75.0,0.0,0.0
2024-03-03,22,24.0,69.6435,72.05605263157895,78,70.84977631578948,2.412552631578947,72.18,-1.330223684210523,-1.8429255807848752
2024-03-03,22,12.0,71.6565693430657,72.66066176470588,273,72.1586155538858,1.0040924216401805,72.18,-0.02138444611421164,-0.029626553220021667
2024-03-03,22,6.0,68.35244755244756,69.66891509433962,355,69.01068132339358,1.3164675418920666,72.18,-3.169318676606423,-4.390854359388228
2024-03-03,22,3.0,66.38123762376237,66.76362385321102,420,66.5724307384867,0.38238622944864176,72.18,-5.607569261513305,-7.7688684698161605
2024-03-03,22,1.0,68.30058823529411,70.41782608695652,234,69.35920716112531,2.1172378516624093,72.18,-2.820792838874695,-3.9079978371774655
2024-03-03,23,24.0,67.9495744680851,69.85697674418604,90,68.90327560613557,1.9074022761009388,72.42,-3.516724393864436,-4.856012695200823
2024-03-03,23,12.0,69.50344,70.1328787878788,257,69.8181593939394,0.6294387878787973,72.42,-2.6018406060606054,-3.5927100332237027
2024-03-03,23,6.0,64.45303191489361,64.87947598253275,417,64.66625394871318,0.4264440676391388,72.42,-7.753746051286825,-10.706636359136738
2024-03-03,23,3.0,63.51491869918699,63.85045685279188,443,63.682687775989436,0.3355381536048867,72.42,-8.737312224010566,-12.064777995043587
2024-03-03,23,1.0,60.760176991150445,62.25695652173913,228,61.508566756444786,1.4967795305886824,72.42,-10.911433243555216,-15.066878270581629
2024-03-04,0,6.0,60.02903846153846,89.13,53,74.57951923076922,29.100961538461533,69.13,5.449519230769226,7.883001925024197
2024-03-04,0,3.0,61.22452229299363,70.34818181818181,168,65.78635205558773,9.123659525188181,69.13,-3.343647944412268,-4.836753861438259
2024-03-04,0,1.0,62.18769230769231,67.56506493506494,155,64.87637862137862,5.37737262737263,69.13,-4.253621378621375,-6.153075912948612
2024-03-04,1,12.0,57.72,87.9,2,72.81,30.180000000000007,67.9,4.909999999999997,7.231222385861555
2024-03-04,1,6.0,58.762055555555555,,180,58.762055555555555,,67.9,-9.13794444444445,-13.457944689903458
2024-03-04,1,3.0,60.718058252427184,65.68920454545454,294,63.203631398940864,4.97114629302736,67.9,-4.696368601059142,-6.916595877848514
2024-03-04,1,1.0,58.95587301587302,62.11152173913044,109,60.533697377501724,3.1556487232574213,67.9,-7.3663026224982815,-10.848752021352402
2024-03-04,2,12.0,57.3,84.40333333333334,4,70.85166666666666,27.10333333333334,67.41,3.441666666666663,5.1055728625822026
2024-03-04,2,6.0,58.066656050955416,,314,58.066656050955416,,67.41,-9.34334394904458,-13.860471664507612
2024-03-04,2,3.0,62.462248995983934,64.00321052631578,439,63.232729761149855,1.540961530331849,67.41,-4.1772702388501415,-6.196810916555617
2024-03-04,2,1.0,62.41555555555556,63.67775510204082,206,63.04665532879819,1.2621995464852631,67.41,-4.3633446712018085,-6.4728447874229476
2024-03-04,3,12.0,57.10935483870968,86.22,32,71.66467741935483,29.11064516129032,66.22,5.444677419354832,8.222104227355532
2024-03-04,3,6.0,57.145357142857144,65.4515625,424,61.298459821428565,8.30620535714285,66.22,-4.921540178571433,-7.432105373862026
2024-03-04,3,3.0,55.70758333333333,59.01606557377049,181,57.36182445355191,3.308482240437158,66.22,-8.858175546448088,-13.376888472437463
2024-03-04,3,1.0,54.59177777777778,58.39706666666667,120,56.49442222222223,3.8052888888888887,66.22,-9.725577777777772,-14.686768012349399
2024-03-04,4,12.0,55.908725490196076,79.43333333333334,105,67.6710294117647,23.52460784313726,65.59,2.0810294117647032,3.1727845887554555
2024-03-04,4,6.0,57.28769620253165,62.739059829059826,512,60.01337801579574,5.4513636265281775,65.59,-5.576621984204266,-8.50224422046694
2024-03-04,4,3.0,58.12638888888889,59.35511627906977,79,58.74075258397933,1.2287273901808788,65.59,-6.849247416020674,-10.442517786279423
2024-03-04,4,1.0,53.02685714285714,58.03828571428571,70,55.53257142857143,5.011428571428574,65.59,-10.057428571428574,-15.333783460022218
2024-03-04,5,12.0,81.44,90.83,2,86.13499999999999,9.39,70.83,15.304999999999993,21.60807567414936
2024-03-04,5,6.0,68.31360544217686,68.79121794871794,303,68.5524116954474,0.4776125065410781,70.83,-2.2775883045525944,-3.2155701038438433
2024-03-04,5,3.0,66.95020576131687,67.36305263157895,433,67.15662919644791,0.41284687026208644,70.83,-3.673370803552089,-5.186179307570365
2024-03-04,5,1.0,68.80824561403509,69.91557522123894,227,69.361910417637,1.1073296072038517,70.83,-1.4680895823629925,-2.072694596022861
2024-03-04,6,12.0,95.18,101.18,2,98.18,6.0,81.18,17.0,20.94111850209411
2024-03-04,6,6.0,77.73517482517482,78.23494680851064,331,77.98506081684273,0.49977198333581896,81.18,-3.194939183157274,-3.9356235318517783
2024-03-04,6,3.0,77.04337606837606,77.48859728506787,455,77.26598667672197,0.4452212166918059,81.18,-3.9140133232780414,-4.821400989502391
2024-03-04,6,1.0,79.323125,80.39777777777778,229,79.86045138888889,1.0746527777777715,81.18,-1.3195486111111165,-1.6254602255618582
2024-03-04,6,0.5,,80.0,1,80.0,,81.18,-1.1800000000000068,-1.4535599901453642
2024-03-04,7,12.0,94.5775,99.782,9,97.17975,5.204499999999996,96.67,0.5097499999999968,0.5273094031240269
2024-03-04,7,6.0,92.0660606060606,92.84823293172691,447,92.45714676889375,0.7821723256663091,96.67,-4.212853231106251,-4.357973757221735
2024-03-04,7,3.0,91.62352331606218,92.1493991416309,426,91.88646122884654,0.5258758255687184,96.67,-4.783538771153459,-4.948317752305223
2024-03-04,7,1.0,83.6614,87.917,130,85.7892,4.255600000000001,96.67,-10.880800000000008,-11.255611875452578
2024-03-04,7,0.5,,74.0,1,74.0,,96.67,-22.67,-23.450915485672912
2024-03-04,8,12.0,97.554,103.29652173913044,53,100.42526086956522,5.742521739130439,102.97,-2.5447391304347775,-2.471340322846244
2024-03-04,8,6.0,95.50333333333333,100.10121951219513,130,97.80227642276424,4.597886178861799,102.97,-5.167723577235762,-5.018669104822533
2024-03-04,8,3.0,93.08866666666667,97.43494252873563,132,95.26180459770114,4.346275862068964,102.97,-7.7081954022988555,-7.4858652056898665
2024-03-04,8,1.0,85.236875,93.54023255813954,166,89.38855377906977,8.303357558139538,102.97,-13.581446220930232,-13.189711781033536
2024-03-04,9,12.0,80.51625,88.30150537634408,109,84.40887768817204,7.785255376344082,85.02,-0.6111223118279554,-0.7187982966689667
2024-03-04,9,6.0,78.71921875,82.78121495327103,171,80.75021685163551,4.061996203271036,85.02,-4.269783148364482,-5.022092623340957
2024-03-04,9,3.0,64.66923566878981,77.32910714285714,213,70.99917140582347,12.65987147406733,85.02,-14.020828594176521,-16.49121217851861
2024-03-04,9,1.0,53.82238095238095,67.60631578947368,99,60.71434837092732,13.78393483709273,85.02,-24.305651629072678,-28.588157644169232
2024-03-04,9,0.5,,69.0,1,69.0,,85.02,-16.019999999999996,-18.84262526464361
2024-03-04,10,12.0,53.081,63.34,52,58.2105,10.259,57.88,0.3305000000000007,0.5710089841050461
2024-03-04,10,6.0,53.7088,54.898,30,54.303399999999996,1.1892000000000067,57.88,-3.576600000000006,-6.1793365583966935
2024-03-04,10,3.0,36.88896551724138,45.457972972972975,161,41.17346924510718,8.569007455731594,57.88,-16.706530754892825,-28.86408216118318
2024-03-04,10,1.0,20.480967741935483,33.01129032258064,186,26.74612903225806,12.530322580645159,57.88,-31.13387096774194,-53.79037831330674
2024-03-04,10,0.5,,28.994999999999997,2,28.994999999999997,,57.88,-28.885000000000005,-49.90497581202489
2024-03-04,11,12.0,19.45709523809524,58.54205882352941,454,38.999577030812326,39.08496358543417,55.66,-16.66042296918767,-29.932488266596607
2024-03-04,11,6.0,44.965,57.54684210526316,39,51.25592105263158,12.581842105263156,55.66,-4.4040789473684185,-7.9124666679274505
2024-03-04,11,3.0,33.63020618556701,33.8859649122807,154,33.75808554892386,0.2557587267136867,55.66,-21.901914451076138,-39.34946901019788
2024-03-04,11,1.0,21.548000000000002,29.3705,190,25.45925,7.822499999999998,55.66,-30.200749999999996,-54.2593424362199
2024-03-04,11,0.5,8.0,,1,8.0,,55.66,-47.66,-85.62702120014373
2024-03-04,12,24.0,,77.1,1,77.1,,57.1,19.999999999999993,35.0262697022767
2024-03-04,12,12.0,5.625619658119658,60.034,488,32.829809829059826,54.40838034188034,57.1,-24.270190170940175,-42.50471133264479
2024-03-04,12,6.0,52.375263157894736,55.086,29,53.73063157894737,2.7107368421052627,57.1,-3.3693684210526342,-5.90082035210619
2024-03-04,12,3.0,39.395833333333336,50.28877777777778,210,44.842305555555555,10.892944444444446,57.1,-12.257694444444446,-21.4670655769605
2024-03-04,12,1.0,39.32584615384615,46.24814814814815,119,42.78699715099715,6.922301994301996,57.1,-14.31300284900285,-25.066554901931436
2024-03-04,12,0.5,,45.495000000000005,2,45.495000000000005,,57.1,-11.604999999999997,-20.323992994746053
2024-03-04,13,24.0,,69.7,1,69.7,,59.7,10.0,16.75041876046901
2024-03-04,13,12.0,28.312403225806452,58.60952380952381,641,43.46096351766513,30.297120583717355,59.7,-16.239036482334875,-27.20106613456428
2024-03-04,13,6.0,45.03507936507936,54.45326923076923,178,49.744174297924296,9.418189865689868,59.7,-9.955825702075707,-16.676424961600848
2024-03-04,13,3.0,36.399115044247786,43.95287234042553,207,40.17599369233666,7.553757296177743,59.7,-19.524006307663342,-32.703528153539935
2024-03-04,13,1.0,36.49176470588235,42.42727272727273,156,39.45951871657754,5.935508021390376,59.7,-20.24048128342246,-33.90365374107615
2024-03-04,14,24.0,,72.5,1,72.5,,62.5,10.0,16.0
2024-03-04,14,12.0,19.525158371040725,64.86407407407407,469,42.1946162225574,45.338915703033344,62.5,-20.3053837774426,-32.48861404390816
2024-03-04,14,6.0,51.264,57.029714285714284,145,54.146857142857144,5.765714285714282,62.5,-8.353142857142856,-13.365028571428569
2024-03-04,14,3.0,49.40041237113402,56.38905405405406,171,52.89473321259403,6.98864168292004,62.5,-9.605266787405967,-15.368426859849546
2024-03-04,14,1.0,30.133793103448276,43.89317647058824,143,37.01348478701826,13.75938336713996,62.5,-25.486515212981743,-40.77842434077079
2024-03-04,14,0.5,15.5,54.0,3,34.75,38.5,62.5,-27.75,-44.4
2024-03-04,15,24.0,59.38,79.86,2,69.62,20.479999999999997,69.86,-0.23999999999999488,-0.34354423131977513
2024-03-04,15,12.0,71.58949367088607,72.2195652173913,148,71.90452944413869,0.6300715465052349,69.86,2.044529444138689,2.9266095679053667
2024-03-04,15,6.0,69.4167372881356,71.5220634920635,488,70.46940039009954,2.105326203927902,69.86,0.6094003900995375,0.8723166190946714
2024-03-04,15,3.0,71.21929411764705,72.67863945578232,317,71.94896678671469,1.4593453381352646,69.86,2.0889667867146926,2.990218704143562
2024-03-04,15,1.0,67.12077777777777,71.37219512195122,172,69.2464864498645,4.251417344173447,69.86,-0.6135135501354938,-0.8782043374398709
2024-03-04,15,0.5,6.0,75.99,2,40.995,69.99,69.86,-28.865000000000002,-41.31835098768967
2024-03-04,16,24.0,67.09,98.93,2,83.01,31.840000000000003,78.93,4.079999999999998,5.169137210186238
2024-03-04,16,12.0,77.31545454545454,83.57128571428571,114,80.44337012987012,6.255831168831165,78.93,1.5133701298701112,1.917357316445092
2024-03-04,16,6.0,76.95368055555555,81.24618556701031,241,79.09993306128294,4.2925050114547645,78.93,0.16993306128293284,0.2152959093917811
2024-03-04,16,3.0,78.0673076923077,80.12377777777778,291,79.09554273504273,2.0564700854700817,78.93,0.16554273504272032,0.20973360578071748
2024-03-04,16,1.0,80.36242105263157,83.59091836734694,193,81.97666970998927,3.2284973147153693,78.93,3.04666970998926,3.8599641581011777
2024-03-04,16,0.5,36.825,86.97666666666667,9,61.90083333333334,50.15166666666667,78.93,-17.02916666666667,-21.575024283120065
2024-03-04,17,24.0,,111.69,1,111.69,,91.69,20.0,21.81262951248773
2024-03-04,17,12.0,92.6136231884058,93.53843971631206,348,93.07603145235893,0.924816527906259,91.69,1.3860314523589352,1.511649528148037
2024-03-04,17,6.0,90.42075581395349,92.06125,364,91.24100290697675,1.64049418604651,91.69,-0.44899709302325164,-0.4896903621150089
2024-03-04,17,3.0,87.46342723004695,89.25352631578947,403,88.35847677291821,1.7900990857425256,91.69,-3.3315232270817887,-3.6334640932291293
2024-03-04,17,1.0,83.91192771084337,88.32913580246914,164,86.12053175665625,4.417208091625767,91.69,-5.569468243343749,-6.074237368681153
2024-03-04,17,0.5,,72.0,1,72.0,,91.69,-19.689999999999998,-21.474533755044167
2024-03-04,18,24.0,72.5,110.8775,6,91.68875,38.3775,105.18,-13.491250000000008,-12.826820688343798
2024-03-04,18,12.0,106.15097345132743,108.2764423076923,434,107.21370787950987,2.1254688563648756,105.18,2.033707879509862,1.9335499900264896
2024-03-04,18,6.0,102.04142857142857,103.6741958041958,412,102.85781218781219,1.632767232767236,105.18,-2.3221878121878206,-2.207822601433562
2024-03-04,18,3.0,100.18689655172413,101.75206106870229,218,100.96947881021322,1.5651645169781574,105.18,-4.210521189786789,-4.003157624821058
2024-03-04,18,1.0,100.00361445783132,105.90910256410257,161,102.95635851096694,5.90548810627125,105.18,-2.2236414890330707,-2.1141295769472053
2024-03-04,18,0.5,55.5,110.0,3,82.75,54.5,105.18,-22.430000000000007,-21.32534702414908
2024-03-04,19,24.0,100.61939393939394,102.12872727272728,121,101.37406060606061,1.5093333333333305,99.13,2.2440606060606143,2.263755276970256
2024-03-04,19,12.0,99.57472440944882,100.5438829787234,315,100.05930369408611,0.9691585692745832,99.13,0.9293036940861157,0.9374595925412245
2024-03-04,19,6.0,99.0244776119403,99.55337606837607,435,99.28892684015818,0.528898456435769,99.13,0.1589268401581876,0.16032163841237526
2024-03-04,19,3.0,105.43126016260163,106.04182879377431,503,105.73654447818797,0.6105686311726828,99.13,6.6065444781879705,6.664525853110029
2024-03-04,19,1.0,100.89869918699186,106.71916666666667,243,103.80893292682927,5.820467479674804,99.13,4.678932926829276,4.7199968998580415
2024-03-04,19,0.5,40.01,120.0,4,80.005,79.99000000000001,99.13,-19.125,-19.292847775648138
2024-03-04,20,24.0,81.96794117647059,87.96662162162163,108,84.9672813990461,5.998680445151038,80.52,4.447281399046105,5.52320094268021
2024-03-04,20,12.0,82.6970093457944,85.63708133971292,316,84.16704534275365,2.9400719939185223,80.52,3.647045342753657,4.5293658007372795
2024-03-04,20,6.0,83.46026785714285,84.04288135593221,460,83.75157460653753,0.5826134987893568,80.52,3.231574606537535,4.013381279852876
2024-03-04,20,3.0,85.20129032258065,86.28361607142857,441,85.74245319700461,1.0823257488479214,80.52,5.2224531970046115,6.485908093647059
2024-03-04,20,1.0,83.5016091954023,87.59185714285714,157,85.54673316912971,4.090247947454841,80.52,5.026733169129713,6.242838014319068
2024-03-04,21,24.0,71.74872340425532,79.86072072072072,158,75.80472206248803,8.111997316465406,71.39,4.414722062488025,6.18395022060236
2024-03-04,21,12.0,76.24628571428572,80.0122030237581,533,78.1292443690219,3.7659173094723855,71.39,6.739244369021904,9.440039738089235
2024-03-04,21,6.0,77.73670212765957,81.83542372881355,153,79.78606292823656,4.098721601153983,71.39,8.39606292823656,11.76083895256557
2024-03-04,21,3.0,78.59673076923077,84.59414634146341,93,81.5954385553471,5.99741557223264,71.39,10.2054385553471,14.295333457553019
2024-03-04,21,1.0,83.02356164383562,89.88428571428571,136,86.45392367906067,6.86072407045009,71.39,15.063923679060665,21.100887630005133
2024-03-04,22,24.0,70.68178571428571,72.46297297297298,65,71.57237934362934,1.7811872586872681,67.58,3.992379343629338,5.907634423837434
2024-03-04,22,12.0,70.94935185185186,72.57130718954248,261,71.76032952069717,1.621955337690622,67.58,4.180329520697171,6.185749512721472
2024-03-04,22,6.0,73.62987261146496,74.52209302325582,329,74.0759828173604,0.8922204117908592,67.58,6.4959828173603995,9.61228590908612
2024-03-04,22,3.0,75.06407079646017,75.66156682027649,443,75.36281880836833,0.5974960238163192,67.58,7.782818808368333,11.516452809068264
2024-03-04,22,1.0,70.61577981651376,72.66046728971962,216,71.63812355311669,2.0446874732058546,67.58,4.058123553116687,6.0049179537092146
2024-03-04,22,0.5,58.7725,,4,58.7725,,67.58,-8.807499999999997,-13.032701982835155
2024-03-04,23,24.0,66.87552631578947,72.29384615384615,178,69.58468623481781,5.418319838056675,63.93,5.6546862348178095,8.845121593645878
2024-03-04,23,12.0,66.22278481012658,68.91425925925925,453,67.56852203469292,2.69147444913267,63.93,3.638522034692919,5.691415665091379
2024-03-04,23,6.0,67.87700507614213,68.1141011235955,375,67.99555309986881,0.23709604745337742,63.93,4.065553099868815,6.359382292927913
2024-03-04,23,3.0,67.40981651376147,67.79431279620853,429,67.602064654985,0.3844962824470599,63.93,3.6720646549850002,5.743883395878305
2024-03-04,23,1.0,50.53986111111111,56.086976744186046,158,53.31341892764858,5.547115633074938,63.93,-10.616581072351423,-16.606571362977355
2024-03-04,23,0.5,1.0550000000000002,,6,1.0550000000000002,,63.93,-62.875,-98.34975754731737
2024-03-05,0,6.0,46.45169811320755,91.31666666666666,56,68.88418238993711,44.864968553459114,61.96,6.924182389937108,11.175245948897851
2024-03-05,0,3.0,53.52918918918919,61.979,47,57.75409459459459,8.44981081081081,61.96,-4.20590540540541,-6.7880978137595385
2024-03-05,0,1.0,47.76794520547945,57.52361445783133,156,52.64577983165539,9.755669252351879,61.96,-9.314220168344612,-15.032634229090721
2024-03-05,1,12.0,-79.5,71.67,3,-3.914999999999999,151.17000000000002,61.67,-65.58500000000001,-106.34830549700015
2024-03-05,1,6.0,50.04153409090909,67.0,177,58.52076704545455,16.95846590909091,61.67,-3.149232954545454,-5.106588218818637
2024-03-05,1,3.0,53.182816091954024,60.56011904761905,258,56.87146756978653,7.377302955665023,61.67,-4.79853243021347,-7.780983347192265
2024-03-05,1,1.0,36.27375,46.05088888888889,85,41.16231944444445,9.777138888888892,61.67,-20.507680555555552,-33.25390069005279
2024-03-05,2,12.0,-79.81,71.33,3,-4.240000000000002,151.14,61.33,-65.57,-106.91341920756562
2024-03-05,2,6.0,49.835,67.0,3,58.417500000000004,17.165,61.33,-2.9124999999999943,-4.748899396706334
2024-03-05,2,3.0,56.90329192546584,59.34322368421053,313,58.12325780483818,2.4399317587446916,61.33,-3.206742195161816,-5.228668180599732
2024-03-05,2,1.0,51.06867469879518,54.08814814814815,164,52.578411423471664,3.0194734493529722,61.33,-8.751588576528334,-14.269669943793142
2024-03-05,3,12.0,-210.15,69.86,2,-70.14500000000001,280.01,59.86,-130.005,-217.1817574340127
2024-03-05,3,6.0,41.1912,62.30882352941177,101,51.75001176470589,21.117623529411766,59.86,-8.10998823529411,-13.548259664707837
2024-03-05,3,3.0,45.86175,58.180092592592594,228,52.020921296296294,12.318342592592593,59.86,-7.839078703703706,-13.095687777654035
2024-03-05,3,1.0,38.092,48.80418181818182,95,43.44809090909091,10.712181818181818,59.86,-16.41190909090909,-27.417155180269116
2024-03-05,3,0.5,,69.86,1,69.86,,59.86,10.0,16.70564650851988
2024-03-05,4,12.0,50.054941634241246,68.28,259,59.16747081712062,18.225058365758755,60.56,-1.3925291828793789,-2.2994207114917087
2024-03-05,4,6.0,45.94607843137255,60.21459770114942,393,53.080338066260985,14.268519269776874,60.56,-7.479661933739017,-12.350828820573014
2024-03-05,4,3.0,48.04671428571429,54.34538461538462,187,51.19604945054945,6.29867032967033,60.56,-9.36395054945055,-15.462269731589414
