timestamp,prediction_mwh,lead_time_min,quarter_hour,method,baseline_pred,reg_cumulative_mean,created_at,pred_date,settlement_start,balancing_energy_mw_mean,balancing_energy_mw_first,balancing_energy_mw_last,balancing_energy_mw_std,import_deviation_mean,import_deviation_first,import_deviation_last,frequency_hz_mean,frequency_hz_first,frequency_hz_last,frequency_hz_min,frequency_hz_max,freq_deviation_mean,freq_deviation_sum,generation_mw_mean,generation_mw_first,generation_mw_last,load_mw_mean,load_mw_first,load_mw_last,cross_border_measured_mw_mean,cross_border_scheduled_mw_mean,reg_full_period_mean,actual_imbalance,actual_sign,model_pred_sign,baseline_pred_sign,import_dev_sign,freq_dev_sign,abs_actual,sign_correct,prev_actual,prev_sign,sign_flip,model_import_disagree,model_import_agree,model_freq_agree,vote_sum,majority_sign,model_uncertain,conditional_sign,reg_first,reg_final
2026-01-29 15:15:15.474107+00:00,-0.9531448317908432,12,15:15,lgbm_v4,-8.41725,33.669,2026-01-29 15:15:15.496926+00,2026-01-29,2026-01-29 16:15:00,34.654199999999996,33.669,56.611,20.8147067526785,-23.2,1,-2,49.9908,49.992,50.013,49.976,50.013,-0.009200000000001296,-0.04600000000000648,4093.6,4092,4095,3977.8,3940,3967,114.4,137.6,34.6542,-7.143,-1.0,-1.0,-1.0,1,-1.0,7.143,True,,,True,True,False,True,-1.0,-1.0,True,1.0,33.669,34.6542
2026-01-29 15:30:15.844059+00:00,-3.823530456523269,12,15:30,lgbm_v4,-0.269,1.076,2026-01-29 15:30:15.84794+00,2026-01-29,2026-01-29 16:30:00,17.2278,1.076,15.794,9.724177764726434,-22.4,-48,-22,50.00019999999999,50.019,49.98,49.98,50.019,0.0001999999999981128,0.000999999999990564,4090.4,4092,4083,4003.8,4018,4002,85.6,108.0,17.2278,-4.744,-1.0,-1.0,-1.0,-1,1.0,4.744,True,-7.143,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,1.076,17.2278
2026-01-29 15:45:15.865605+00:00,-2.999371599619714,12,15:45,lgbm_v4,-1.7725,7.09,2026-01-29 15:45:15.877587+00,2026-01-29,2026-01-29 16:45:00,23.262,7.09,27.396,11.047517662352933,-3.6,-40,69,49.9784,49.966,49.979,49.966,49.99,-0.021599999999999397,-0.10799999999999699,4107.6,4100,4142,4019.0,4041,3978,86.8,90.4,23.262,-5.594,-1.0,-1.0,-1.0,-1,-1.0,5.594,True,-4.744,-1.0,False,False,True,True,-3.0,-1.0,True,-1.0,7.09,23.262
2026-01-29 16:00:19.232436+00:00,-3.133082200878221,12,16:00,lgbm_v4,-0.1295,0.518,2026-01-29 16:00:19.236412+00,2026-01-29,2026-01-29 17:00:00,30.712400000000002,0.518,58.918,20.924887318693017,-8.0,31,17,50.000600000000006,50.006,49.996,49.979,50.011,0.0006000000000014438,0.003000000000007219,4155.0,4153,4180,4028.0,4008,4017,134.4,142.4,30.712399999999995,-9.848,-1.0,-1.0,-1.0,1,1.0,9.848,True,-5.594,-1.0,False,True,False,False,1.0,1.0,False,-1.0,0.518,30.712399999999995
2026-01-29 16:15:15.748096+00:00,-5.241105899763441,12,16:15,lgbm_v4,-11.21575,44.863,2026-01-29 16:15:15.75786+00,2026-01-29,2026-01-29 17:15:00,44.449799999999996,44.863,50.447,7.990159616678503,-4.2,4,18,49.9928,50.003,49.98,49.978,50.025,-0.007200000000000273,-0.036000000000001364,4165.4,4183,4172,4014.4,4033,3992,154.0,158.2,44.4498,-10.219,-1.0,-1.0,-1.0,1,-1.0,10.219,True,-9.848,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,44.863,44.4498
2026-01-29 16:30:15.695163+00:00,-5.580581698200946,12,16:30,lgbm_v4,-6.38425,25.537,2026-01-29 16:30:15.699244+00,2026-01-29,2026-01-29 17:30:00,23.099200000000003,25.537,35.575,13.682367401148094,5.2,41,15,50.0004,50.014,49.983,49.979,50.014,0.00040000000000048883,0.0020000000000024443,4158.8,4172,4168,3978.2,3963,3976,178.8,173.6,23.0992,-6.008,-1.0,-1.0,-1.0,1,1.0,6.008,True,-10.219,-1.0,False,True,False,False,1.0,1.0,False,-1.0,25.537,23.0992
2026-01-29 16:45:15.465455+00:00,-5.256589161161192,12,16:45,lgbm_v4,-7.52725,30.109,2026-01-29 16:45:15.476989+00,2026-01-29,2026-01-29 17:45:00,19.514,30.109,-8.91,19.485351587795382,25.8,9,65,49.9944,49.959,50.013,49.959,50.013,-0.005599999999998317,-0.027999999999991587,4177.6,4184,4171,4004.2,4010,3967,171.4,145.6,19.514,-2.079,-1.0,-1.0,-1.0,1,-1.0,2.079,True,-6.008,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,30.109,19.514
2026-01-29 17:00:15.439853+00:00,-2.149556634106132,12,17:00,lgbm_v4,7.10325,-28.413,2026-01-29 17:00:15.443884+00,2026-01-29,2026-01-29 18:00:00,8.0964,-28.413,32.076,26.83989255380878,28.6,57,16,49.9948,49.984,50.0,49.982,50.005,-0.0051999999999992495,-0.02599999999999625,4144.0,4168,4134,3990.2,3977,3997,152.6,124.0,8.0964,-5.243,-1.0,-1.0,1.0,1,-1.0,5.243,True,-2.079,-1.0,False,True,False,True,-1.0,-1.0,True,1.0,-28.413,8.0964
2026-01-29 17:15:15.630926+00:00,-5.275414757439311,12,17:15,lgbm_v4,-9.05775,36.231,2026-01-29 17:15:15.641875+00,2026-01-29,2026-01-29 18:15:00,23.038,36.231,36.473,18.74748209760447,31.2,23,33,49.9868,49.974,50.0,49.974,50.0,-0.0132000000000005,-0.0660000000000025,4143.0,4144,4141,3992.6,4000,3989,148.8,117.6,23.038,-4.864,-1.0,-1.0,-1.0,1,-1.0,4.864,True,-5.243,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,36.231,23.038
2026-01-29 17:30:15.775257+00:00,-3.337231207159732,12,17:30,lgbm_v4,-3.81175,15.247,2026-01-29 17:30:15.779341+00,2026-01-29,2026-01-29 18:30:00,-4.3478,15.247,-11.494,11.86604747588682,43.6,64,1,49.9996,49.987,50.014,49.987,50.014,-0.00040000000000048883,-0.0020000000000024443,4136.0,4151,4121,3968.2,3966,3995,166.8,123.2,-4.3478,2.275,1.0,-1.0,-1.0,1,-1.0,2.275,False,-4.864,-1.0,True,True,False,True,-1.0,-1.0,False,-1.0,15.247,-4.3478
2026-01-29 17:45:15.492445+00:00,0.5294683022801933,12,17:45,lgbm_v4,2.236,-8.944,2026-01-29 17:45:15.496493+00,2026-01-29,2026-01-29 18:45:00,-9.3124,-8.944,0.198,11.605030043045991,50.0,82,46,50.0002,50.016,49.994,49.981,50.016,0.00019999999999953388,0.0009999999999976694,4114.2,4113,4099,3950.0,3911,3951,163.2,113.2,-9.3124,3.24,1.0,1.0,1.0,1,1.0,3.24,True,2.275,1.0,False,False,True,True,3.0,1.0,True,1.0,-8.944,-9.3124
2026-01-29 18:00:16.193243+00:00,0.9408174620548916,12,18:00,lgbm_v4,-0.0495,0.198,2026-01-29 18:00:16.19689+00,2026-01-29,2026-01-29 19:00:00,23.025,0.198,-5.508,33.907870531780674,11.4,78,38,49.995799999999996,49.987,50.022,49.987,50.022,-0.004200000000000159,-0.021000000000000796,3988.6,4092,3959,3964.4,3949,3929,23.2,11.8,23.025,-4.853,-1.0,1.0,-1.0,1,-1.0,4.853,False,3.24,1.0,True,False,True,False,1.0,1.0,True,1.0,0.198,23.025
2026-01-29 18:15:15.763244+00:00,-1.8027755344040093,12,18:15,lgbm_v4,4.3485,-17.394,2026-01-29 18:15:15.776505+00,2026-01-29,2026-01-29 19:15:00,-17.8196,-17.394,-37.968,20.044083436266178,53.4,-12,35,50.0068,50.025,50.026,49.987,50.026,0.006800000000001205,0.034000000000006025,3959.2,3938,3943,3898.2,3951,3894,60.4,7.0,-17.8196,5.691,1.0,-1.0,1.0,-1,1.0,5.691,False,-4.853,-1.0,True,False,True,False,-1.0,-1.0,True,-1.0,-17.394,-17.8196
2026-01-29 18:30:15.712444+00:00,3.107110048400567,12,18:30,lgbm_v4,4.11075,-16.443,2026-01-29 18:30:15.722998+00,2026-01-29,2026-01-29 19:30:00,16.8042,-16.443,-4.769,30.6498455412095,9.0,-11,23,50.005399999999995,50.007,50.018,49.986,50.018,0.005399999999998783,0.026999999999993918,3949.0,3942,3941,3894.2,3926,3862,53.6,44.6,16.8042,-5.382,-1.0,1.0,1.0,-1,1.0,5.382,False,5.691,1.0,True,True,False,True,1.0,1.0,False,1.0,-16.443,16.8042
2026-01-29 18:45:16.511545+00:00,-1.7018029077133572,12,18:45,lgbm_v4,-1.7035,6.814,2026-01-29 18:45:16.515437+00,2026-01-29,2026-01-29 19:45:00,31.047000000000004,6.814,-3.227,27.981250570694655,-10.2,25,-30,49.9984,50.012,50.007,49.979,50.012,-0.0016000000000005344,-0.008000000000002672,3943.0,3935,3939,3859.8,3837,3873,81.8,92.0,31.047,-4.976,-1.0,-1.0,-1.0,1,-1.0,4.976,True,-5.382,-1.0,False,True,False,True,-1.0,-1.0,True,1.0,6.814,31.047
2026-01-29 19:00:15.818531+00:00,-3.220756690369718,12,19:00,lgbm_v4,0.80675,-3.227,2026-01-29 19:00:15.823003+00,2026-01-29,2026-01-29 20:00:00,44.5474,-3.227,32.275,32.504046652686185,-35.4,-35,-37,49.99679999999999,49.97,50.034,49.97,50.034,-0.0032000000000010687,-0.016000000000005343,3904.6,3945,3878,3900.0,3907,3887,3.2,38.6,44.5474,-12.87,-1.0,-1.0,1.0,-1,-1.0,12.87,True,-4.976,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,-3.227,44.5474
2026-01-29 19:15:15.769041+00:00,-4.227558792714307,12,19:15,lgbm_v4,-7.775,31.1,2026-01-29 19:15:15.78159+00,2026-01-29,2026-01-29 20:15:00,28.499000000000002,31.1,1.006,22.50963537021424,14.8,-15,34,50.001999999999995,50.011,50.018,49.993,50.018,0.002000000000001023,0.010000000000005116,3897.0,3868,3895,3832.8,3847,3801,63.4,48.6,28.498999999999995,-5.814,-1.0,-1.0,-1.0,-1,1.0,5.814,True,-12.87,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,31.1,28.498999999999995
2026-01-29 19:30:15.969581+00:00,-4.025874754813105,12,19:30,lgbm_v4,-1.2405,4.962,2026-01-29 19:30:15.98301+00,2026-01-29,2026-01-29 20:30:00,29.438,4.962,20.024,17.661678685787486,15.0,-2,-36,50.013,50.015,50.014,49.992,50.023,0.013000000000000966,0.06500000000000483,3906.4,3883,3901,3771.6,3800,3798,134.0,119.0,29.438,-9.928,-1.0,-1.0,-1.0,-1,1.0,9.928,True,-5.814,-1.0,False,False,True,False,-1.0,-1.0,False,-1.0,4.962,29.438
2026-01-29 19:45:15.908212+00:00,-7.974084186507063,12,19:45,lgbm_v4,-14.9935,59.974,2026-01-29 19:45:15.913349+00,2026-01-29,2026-01-29 20:45:00,63.35419999999999,59.974,49.615,14.818832804914157,-13.6,-75,47,49.9984,50.029,49.985,49.985,50.029,-0.0016000000000005344,-0.008000000000002672,3886.6,3881,3878,3708.4,3794,3625,177.2,190.8,63.354200000000006,-11.822,-1.0,-1.0,-1.0,-1,-1.0,11.822,True,-9.928,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,59.974,63.354200000000006
2026-01-29 20:00:16.416957+00:00,-5.5957938550451365,12,20:00,lgbm_v4,0.2475,-0.99,2026-01-29 20:00:16.483554+00,2026-01-29,2026-01-29 21:00:00,2.9623999999999997,-0.99,1.507,7.568972935610221,28.0,-20,11,49.983,49.983,50.013,49.966,50.013,-0.01700000000000159,-0.08500000000000796,3874.2,3865,3861,3629.2,3675,3627,242.8,214.8,2.9624,-2.157,-1.0,-1.0,1.0,-1,-1.0,2.157,True,-11.822,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,-0.99,2.9624
2026-01-29 20:15:19.729414+00:00,-4.142896265159361,12,20:15,lgbm_v4,-6.3455,25.382,2026-01-29 20:15:19.743108+00,2026-01-29,2026-01-29 21:15:00,43.845600000000005,25.382,26.514,22.155421104100007,0.0,-25,77,49.9928,50.005,49.998,49.98,50.005,-0.007200000000000273,-0.036000000000001364,3869.4,3844,3870,3599.0,3626,3514,269.0,269.0,43.8456,-8.388,-1.0,-1.0,-1.0,-1,-1.0,8.388,True,-2.157,-1.0,False,False,True,True,-3.0,-1.0,False,-1.0,25.382,43.8456
2026-01-29 20:30:15.090289+00:00,-4.704640622567114,12,20:30,lgbm_v4,-6.6285,26.514,2026-01-29 20:30:15.098061+00,2026-01-29,2026-01-29 21:30:00,31.1068,26.514,3.892,21.468103216167002,64.6,55,95,50.0028,49.984,50.013,49.984,50.026,0.00280000000000058,0.014000000000002899,3880.4,3858,3894,3560.2,3514,3544,314.8,250.2,31.1068,-7.791,-1.0,-1.0,-1.0,1,1.0,7.791,True,-8.388,-1.0,False,True,False,False,1.0,1.0,False,-1.0,26.514,31.1068
2026-01-29 20:45:15.605002+00:00,-7.100451626796091,12,20:45,lgbm_v4,-7.4565,29.826,2026-01-29 20:45:15.623042+00,2026-01-29,2026-01-29 21:45:00,49.424,29.826,23.841,26.910262048148102,61.0,63,54,50.0132,50.029,50.022,49.988,50.029,0.0132000000000005,0.0660000000000025,3885.4,3857,3882,3476.8,3500,3458,407.4,346.4,49.42400000000001,-10.582,-1.0,-1.0,-1.0,1,1.0,10.582,True,-7.791,-1.0,False,True,False,False,1.0,1.0,False,-1.0,29.826,49.42400000000001
2026-01-29 21:00:17.166746+00:00,-3.173965851273226,12,21:00,lgbm_v4,1.0365,-4.146,2026-01-29 21:00:17.1728+00,2026-01-29,2026-01-29 22:00:00,9.004999999999999,-4.146,22.552,9.835585620592196,17.6,29,15,49.9988,50.038,49.993,49.984,50.038,-0.0012000000000000454,-0.006000000000000227,3812.8,3825,3812,3429.4,3428,3428,382.4,364.8,9.004999999999999,-3.509,-1.0,-1.0,1.0,1,-1.0,3.509,True,-10.582,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,-4.146,9.004999999999999
2026-01-29 21:15:15.927480+00:00,-4.364422822509047,12,21:15,lgbm_v4,-4.6135,18.454,2026-01-29 21:15:15.931449+00,2026-01-29,2026-01-29 22:15:00,33.7264,18.454,34.483,14.372636824883594,26.0,6,8,50.006,50.007,50.011,49.989,50.019,0.005999999999998807,0.02999999999999403,3806.0,3792,3803,3368.0,3399,3378,436.6,410.6,33.7264,-6.267,-1.0,-1.0,-1.0,1,1.0,6.267,True,-3.509,-1.0,False,True,False,False,1.0,1.0,False,-1.0,18.454,33.7264
2026-01-29 21:30:15.864426+00:00,-1.757413204367149,12,21:30,lgbm_v4,6.4945,-25.978,2026-01-29 21:30:15.868584+00,2026-01-29,2026-01-29 22:30:00,10.666999999999998,-25.978,-5.42,27.677982621571246,30.4,36,2,49.9948,50.018,50.013,49.967,50.018,-0.005200000000000671,-0.026000000000003354,3799.8,3762,3791,3308.2,3301,3319,402.0,371.6,10.667,-4.34,-1.0,-1.0,1.0,1,-1.0,4.34,True,-6.267,-1.0,False,True,False,True,-1.0,-1.0,True,1.0,-25.978,10.667
2026-01-29 21:45:15.981396+00:00,-2.5010224792156115,12,21:45,lgbm_v4,1.355,-5.42,2026-01-29 21:45:15.985089+00,2026-01-29,2026-01-29 22:45:00,10.097199999999999,-5.42,-12.944,19.386964762437675,35.0,23,22,50.0022,49.99,50.02,49.99,50.02,0.002200000000000557,0.011000000000002785,3784.0,3766,3772,3234.6,3256,3216,444.4,409.4,10.0972,-2.614,-1.0,-1.0,1.0,1,1.0,2.614,True,-4.34,-1.0,False,True,False,False,1.0,1.0,True,1.0,-5.42,10.0972
2026-01-29 22:00:16.405861+00:00,-2.3634564129263573,12,22:00,lgbm_v4,0.687,-2.748,2026-01-29 22:00:16.409834+00,2026-01-29,2026-01-29 23:00:00,-35.238,-2.748,-52.267,25.213173649899772,55.2,10,26,50.0004,49.982,50.027,49.971,50.027,0.00039999999999906777,0.001999999999995339,3754.6,3767,3751,3172.4,3191,3197,559.6,504.4,-35.238,9.641,1.0,-1.0,1.0,1,1.0,9.641,False,-2.614,-1.0,True,True,False,False,1.0,1.0,True,1.0,-2.748,-35.238
2026-01-29 22:15:15.987075+00:00,-1.0821994819739944,12,22:15,lgbm_v4,4.7745,-19.098,2026-01-29 22:15:15.999636+00,2026-01-29,2026-01-29 23:15:00,-22.498199999999997,-19.098,-78.835,33.95252175759556,36.8,41,51,50.0132,50.02,50.007,49.989,50.038,0.013199999999999079,0.0659999999999954,3746.0,3752,3743,3149.6,3166,3147,595.0,558.2,-22.4982,9.107,1.0,-1.0,1.0,1,1.0,9.107,False,9.641,1.0,False,True,False,False,1.0,1.0,True,1.0,-19.098,-22.4982
2026-01-29 22:30:15.813578+00:00,1.7336248371029606,12,22:30,lgbm_v4,21.914,-87.656,2026-01-29 22:30:15.817711+00,2026-01-29,2026-01-29 23:30:00,-21.7006,-87.656,-19.708,45.97622521260309,-7.2,37,9,50.013400000000004,49.994,50.04,49.988,50.04,0.013400000000000033,0.06700000000000017,3751.6,3751,3747,3151.2,3150,3140,329.6,336.8,-21.7006,1.51,1.0,1.0,1.0,1,1.0,1.51,True,9.107,1.0,False,False,True,True,3.0,1.0,True,1.0,-87.656,-21.7006
2026-01-29 22:45:15.667017+00:00,1.9332515042872136,12,22:45,lgbm_v4,1.11275,-4.451,2026-01-29 22:45:15.671264+00,2026-01-29,2026-01-29 23:45:00,-5.368,-4.451,-12.277,24.3889150332687,1.0,14,8,50.022000000000006,50.028,50.045,49.991,50.045,0.021999999999999888,0.10999999999999943,3745.4,3745,3744,3124.4,3126,3092,311.0,310.0,-5.368,0.505,1.0,1.0,1.0,1,1.0,0.505,True,1.51,1.0,False,False,True,True,3.0,1.0,True,1.0,-4.451,-5.368
2026-01-29 23:00:15.494073+00:00,2.9409942203229145,12,23:00,lgbm_v4,3.06925,-12.277,2026-01-29 23:00:15.501537+00,2026-01-29,2026-01-30 00:00:00,3.3160000000000003,-12.277,-4.348,19.814309639752782,28.6,4,26,49.9864,50.01,50.006,49.959,50.01,-0.013599999999999567,-0.06799999999999784,3672.6,3734,3662,3074.2,3116,3075,542.6,514.0,3.316000000000001,-1.801,-1.0,1.0,1.0,1,-1.0,1.801,False,0.505,1.0,True,False,True,False,1.0,1.0,True,1.0,-12.277,3.316000000000001
2026-01-29 23:15:14.702419+00:00,1.384826042116269,12,23:15,lgbm_v4,1.087,-4.348,2026-01-29 23:15:14.706196+00,2026-01-29,2026-01-30 00:15:00,1.8905999999999998,-4.348,-28.309,19.234632991039884,8.0,19,22,50.0072,50.006,50.01,49.984,50.028,0.007200000000000273,0.036000000000001364,3629.8,3646,3613,3045.6,3075,3006,586.2,578.2,1.8906,0.725,1.0,1.0,1.0,1,1.0,0.725,True,-1.801,-1.0,True,False,True,True,3.0,1.0,True,1.0,-4.348,1.8906
2026-01-29 23:30:15.609384+00:00,1.178375718964923,12,23:30,lgbm_v4,6.8225,-27.29,2026-01-29 23:30:15.620068+00,2026-01-29,2026-01-30 00:30:00,2.5469999999999997,-27.29,13.686,22.440509252242915,-23.2,-3,-62,50.0028,49.988,50.012,49.988,50.012,0.00280000000000058,0.014000000000002899,3598.6,3615,3587,3023.8,3027,3045,573.6,596.8,2.547,-3.895,-1.0,1.0,1.0,-1,1.0,3.895,False,0.725,1.0,True,True,False,True,1.0,1.0,True,-1.0,-27.29,2.547
2026-01-29 23:45:15.637297+00:00,-2.296899049887841,12,23:45,lgbm_v4,-9.79825,39.193,2026-01-29 23:45:15.649314+00,2026-01-29,2026-01-30 00:45:00,27.47,39.193,11.751,15.48729095097009,-30.6,-64,3,50.001,49.992,49.979,49.979,50.025,0.0009999999999990906,0.0049999999999954525,3589.6,3591,3596,2986.8,3039,2950,601.6,632.2,27.47,-5.133,-1.0,-1.0,-1.0,-1,1.0,5.133,True,-3.895,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,39.193,27.47
2026-01-30 00:00:15.579128+00:00,-2.4360333065912387,12,00:00,lgbm_v4,-1.02725,4.109,2026-01-30 00:00:15.583075+00,2026-01-30,2026-01-30 01:00:00,27.3538,4.109,43.438,15.613318567812547,23.0,62,30,49.9864,50.002,49.985,49.954,50.012,-0.013599999999999567,-0.06799999999999784,3615.2,3583,3627,2934.4,2873,2935,679.0,656.0,27.3538,-8.455,-1.0,-1.0,-1.0,1,-1.0,8.455,True,-5.133,-1.0,False,True,False,True,-1.0,-1.0,True,1.0,4.109,27.3538
2026-01-30 00:15:15.558388+00:00,-5.1624734252192095,12,00:15,lgbm_v4,-7.84175,31.367,2026-01-30 00:15:15.566481+00,2026-01-30,2026-01-30 01:15:00,32.1314,31.367,23.112,6.576579452876701,-6.0,20,27,49.999,49.99,50.009,49.986,50.009,-0.0010000000000005115,-0.005000000000002558,3606.2,3603,3596,2946.4,2920,2900,658.8,664.8,32.1314,-5.767,-1.0,-1.0,-1.0,1,-1.0,5.767,True,-8.455,-1.0,False,True,False,True,-1.0,-1.0,False,-1.0,31.367,32.1314
2026-01-30 00:30:15.902866+00:00,-2.975974127524616,12,00:30,lgbm_v4,3.81675,-15.267,2026-01-30 00:30:15.906787+00,2026-01-30,2026-01-30 01:30:00,16.776999999999997,-15.267,10.467,21.19696175162846,-16.8,-23,-41,50.0108,50.002,50.022,50.0,50.022,0.01080000000000041,0.054000000000002046,3600.4,3598,3601,2932.2,2946,2950,667.4,684.2,16.776999999999997,-5.327,-1.0,-1.0,1.0,-1,1.0,5.327,True,-5.767,-1.0,False,False,True,False,-1.0,-1.0,True,-1.0,-15.267,16.776999999999997
2026-01-30 00:45:15.596606+00:00,-4.1651176263908765,12,00:45,lgbm_v4,-2.50825,10.033,2026-01-30 00:45:15.600593+00,2026-01-30,2026-01-30 01:45:00,9.3806,10.033,-12.504,13.60263942402356,3.8,7,27,50.0118,50.028,50.012,49.996,50.028,0.01180000000000092,0.059000000000004604,3608.2,3593,3611,2903.8,2890,2892,703.4,699.6,9.3806,0.836,1.0,-1.0,-1.0,1,1.0,0.836,False,-5.327,-1.0,True,True,False,False,1.0,1.0,False,-1.0,10.033,9.3806
2026-01-30 01:00:16.595253+00:00,-2.185325120047827,12,01:00,lgbm_v4,13.6825,-54.73,2026-01-30 01:00:16.608616+00,2026-01-30,2026-01-30 02:00:00,10.1486,-54.73,3.798,41.723267163538374,-7.8,47,8,50.001400000000004,50.024,50.001,49.985,50.024,0.0013999999999995793,0.006999999999997897,3598.0,3595,3605,2939.6,2901,2938,575.0,582.8,10.1486,-6.049,-1.0,-1.0,1.0,1,1.0,6.049,True,0.836,1.0,True,True,False,False,1.0,1.0,True,1.0,-54.73,10.1486
2026-01-30 01:15:15.436769+00:00,-3.791150119431639,12,01:15,lgbm_v4,-4.01675,16.067,2026-01-30 01:15:15.44885+00,2026-01-30,2026-01-30 02:15:00,12.4962,16.067,-12.445,15.302117719453085,4.0,12,8,50.010000000000005,50.021,50.023,49.996,50.023,0.010000000000000852,0.05000000000000426,3595.6,3598,3592,2940.6,2930,2934,550.2,546.2,12.4962,-1.781,-1.0,-1.0,-1.0,1,1.0,1.781,True,-6.049,-1.0,False,True,False,False,1.0,1.0,False,-1.0,16.067,12.4962
2026-01-30 01:30:15.500208+00:00,-1.9008047336542813,12,01:30,lgbm_v4,2.52625,-10.105,2026-01-30 01:30:15.504165+00,2026-01-30,2026-01-30 02:30:00,-2.3206,-10.105,-5.854,7.0985050750140335,24.6,-5,29,49.999199999999995,50.023,50.013,49.97,50.023,-0.0008000000000009777,-0.0040000000000048885,3598.6,3596,3593,2910.8,2947,2905,581.6,557.0,-2.3206,0.114,1.0,-1.0,1.0,-1,-1.0,0.114,False,-1.781,-1.0,True,False,True,True,-3.0,-1.0,True,-1.0,-10.105,-2.3206
2026-01-30 01:45:15.534323+00:00,0.364018360705635,12,01:45,lgbm_v4,4.80975,-19.239,2026-01-30 01:45:15.540075+00,2026-01-30,2026-01-30 02:45:00,-7.575200000000001,-19.239,-0.248,7.398720004162883,0.2,4,-2,50.0108,50.038,49.996,49.996,50.038,0.01080000000000041,0.054000000000002046,3595.8,3573,3601,2918.8,2903,2891,562.2,562.0,-7.5752,0.685,1.0,1.0,1.0,1,1.0,0.685,True,0.114,1.0,False,False,True,True,3.0,1.0,True,1.0,-19.239,-7.5752
2026-01-30 02:00:15.216954+00:00,-1.9902604933746617,12,02:00,lgbm_v4,-4.82325,19.293,2026-01-30 02:00:15.220709+00,2026-01-30,2026-01-30 03:00:00,21.785999999999998,19.293,-14.436,21.328133849448715,-22.0,-114,30,50.0028,50.019,49.987,49.984,50.021,0.00280000000000058,0.014000000000002899,3598.0,3593,3594,2906.2,2968,2863,490.0,512.0,21.785999999999994,-2.8,-1.0,-1.0,-1.0,-1,1.0,2.8,True,0.685,1.0,True,False,True,False,-1.0,-1.0,True,-1.0,19.293,21.785999999999994
2026-01-30 02:15:15.478312+00:00,-2.3079567549287456,12,02:15,lgbm_v4,2.64,-10.56,2026-01-30 02:15:15.486842+00,2026-01-30,2026-01-30 03:15:00,1.6273999999999997,-10.56,17.087,11.997969257336845,-6.2,8,-2,50.0148,50.021,50.007,50.006,50.021,0.014799999999999614,0.07399999999999807,3598.8,3595,3603,2925.0,2895,2929,472.2,478.4,1.6274000000000002,-2.429,-1.0,-1.0,1.0,1,1.0,2.429,True,-2.8,-1.0,False,True,False,False,1.0,1.0,True,1.0,-10.56,1.6274000000000002
2026-01-30 02:30:15.839274+00:00,-1.7954566255518745,12,02:30,lgbm_v4,-3.5515,14.206,2026-01-30 02:30:15.843115+00,2026-01-30,2026-01-30 03:30:00,15.034,14.206,16.285,13.405749456856189,-16.2,-24,-27,49.994600000000005,50.006,50.006,49.981,50.006,-0.005400000000000205,-0.027000000000001023,3599.4,3602,3602,2938.2,2949,2951,458.6,474.8,15.033999999999995,-3.862,-1.0,-1.0,-1.0,-1,-1.0,3.862,True,-2.429,-1.0,False,False,True,True,-3.0,-1.0,True,-1.0,14.206,15.033999999999995
2026-01-30 02:45:15.632170+00:00,-1.840753133771378,12,02:45,lgbm_v4,-4.00025,16.001,2026-01-30 02:45:15.643516+00,2026-01-30,2026-01-30 03:45:00,12.909600000000001,16.001,15.939,4.971538172437178,-33.4,3,-90,50.0092,50.021,50.015,49.987,50.021,0.009199999999999875,0.045999999999999375,3599.2,3601,3598,2956.4,2921,3015,440.6,474.0,12.9096,-3.147,-1.0,-1.0,-1.0,1,1.0,3.147,True,-3.862,-1.0,False,True,False,False,1.0,1.0,True,1.0,16.001,12.9096
2026-01-30 03:00:16.740926+00:00,-3.6932662245361434,12,03:00,lgbm_v4,-4.04525,16.181,2026-01-30 03:00:16.745271+00,2026-01-30,2026-01-30 04:00:00,-0.10519999999999996,16.181,-14.983,13.589006906319534,-4.4,-22,4,49.992399999999996,50.007,50.001,49.973,50.007,-0.007600000000002183,-0.038000000000010914,3596.0,3599,3593,2965.2,2965,2968,428.4,432.8,-0.1051999999999999,1.933,1.0,-1.0,-1.0,-1,-1.0,1.933,False,-3.147,-1.0,True,False,True,True,-3.0,-1.0,False,-1.0,16.181,-0.1051999999999999
2026-01-30 03:15:15.462048+00:00,0.0124117642681342,12,03:15,lgbm_v4,3.74575,-14.983,2026-01-30 03:15:15.465931+00,2026-01-30,2026-01-30 04:15:00,-9.5378,-14.983,6.734,12.93951441129071,10.4,-4,-8,49.9928,50.005,49.99,49.986,50.005,-0.007199999999998851,-0.03599999999999426,3591.2,3595,3593,2997.6,2994,3019,390.6,380.2,-9.5378,0.14,1.0,1.0,1.0,-1,-1.0,0.14,True,1.933,1.0,False,True,False,False,-1.0,-1.0,True,-1.0,-14.983,-9.5378
