date,load_fcst_mean,load_fcst_peak,load_fcst_peak_hour,load_fcst_offpeak,load_fcst_range,solar_share_of_load,da_price_mean,da_price_max,da_price_max_hour,da_price_min,da_price_min_hour,da_price_range,da_price_std,da_price_median,peak_in_morning,peak_in_evening,extreme_price_flag,day_of_week,is_weekend,month,idm_vwap_mean,spread_da_idm_mean,spread_positive,solar_fcst_total,solar_fcst_peak,solar_fcst_peak_hour,solar_fcst_max_ramp,temp_fcst_mean,temp_fcst_min,temp_fcst_max,temp_fcst_range,cold_spell,da_price_yesterday,da_volatility_yesterday,da_range_yesterday,da_max_yesterday,idm_vwap_yesterday,spread_yesterday,load_actual_yesterday,nuclear_yesterday,hydro_yesterday,gas_yesterday,solar_actual_yesterday,net_import_yesterday,da_price_7d,da_volatility_7d,da_range_7d,idm_vwap_7d,spread_7d,load_actual_7d,load_fcst_vs_7d,temp_fcst_vs_7d,solar_fcst_vs_7d,load_fcst_vs_last_week,high_volatility
2025-02-22,3206.3375,3486.3,17.0,2928.3,558.0,0.0,144.87,226.8,16,53.09,12,173.71,55.21170189449838,166.64999999999998,0,1,1,5,1,2,135.42875,9.441249999999997,1.0,,,,,,,,,,131.26958333333334,35.44868654942959,125.54,203.96,125.73708333333333,5.5325,3613.7083333333335,2458.4625,364.5291666666667,502.9375,1981.4,70.07083333333334,156.36059523809521,39.08675040590507,143.36142857142858,157.8401785714286,-1.4795833333333317,3486.0535714285716,-279.71607142857147,,,-36.120833333333394,1
2025-02-23,3119.7916666666665,3410.0,18.0,2792.5,617.5,0.0,134.49625,184.21,22,73.4,13,110.81,33.127895090877324,142.32999999999998,0,1,0,6,1,2,138.67333333333332,-4.177083333333331,0.0,,,,,,,,,,144.87,55.21170189449838,173.71,226.8,135.42875,9.441249999999997,3217.2083333333335,2464.4333333333334,288.6458333333333,316.3875,2184.7000000000003,-117.1958333333334,157.37928571428571,44.0109669709481,158.36285714285714,156.2839285714286,1.0953571428571436,3486.589285714286,-366.79761904761926,,,-28.53749999999991,0
2025-02-24,3449.1666666666665,3895.0,8.0,2770.0,1125.0,0.0,209.44375000000002,305.87,6,139.19,2,166.68,57.99530301914638,198.9,1,0,1,0,0,2,194.2833333333333,15.160416666666668,1.0,,,,,,,,,,134.49625,33.127895090877324,110.81,184.21,138.67333333333332,-4.177083333333331,3095.2916666666665,2463.9916666666663,316.67083333333335,348.0625,1477.6000000000001,-306.16666666666674,156.16190476190476,45.86652600121452,165.65142857142857,153.9766666666667,2.1852380952380956,3477.4880952380954,-28.321428571428896,,,-42.62916666666706,1
2025-02-25,3475.245833333334,3881.3,8.0,2887.0,994.3000000000002,0.0,146.95375,200.09,0,86.76,7,113.33,25.181160972734805,144.735,1,0,1,1,0,2,165.66625,-18.7125,0.0,,,,,,,,,,209.44375000000002,57.99530301914638,166.68,305.87,194.2833333333333,15.160416666666668,3385.2083333333335,2458.0958333333333,314.83750000000003,476.425,954.9,-14.804166666666648,162.87458333333333,48.09982795322253,165.92285714285714,158.32279761904763,4.551785714285716,3455.773809523809,19.47202380952467,,,-92.68333333333294,0
2025-02-26,3444.75,3843.8,8.0,2846.3,997.5,0.0,149.70791666666665,207.98,7,117.74,3,90.24,30.888401647553405,138.175,1,0,1,2,0,2,145.92333333333335,3.784583333333328,1.0,,,,,,,,,,146.95375,25.181160972734805,113.33,200.09,165.66625,-18.7125,3449.1666666666665,2458.775,316.17499999999995,486.45000000000005,1162.7,49.379166666666656,156.79619047619047,42.51450968661161,143.21428571428572,152.26458333333335,4.531607142857143,3430.220238095238,14.529761904761926,,,-141.01249999999936,0
2025-02-27,3448.0208333333335,3825.0,9.0,2850.0,975.0,0.0,135.22625000000002,173.96,8,101.28,3,72.68,24.648973135415496,136.11,1,0,0,3,0,2,136.34166666666667,-1.1154166666666683,0.0,,,,,,,,,,149.70791666666665,30.888401647553405,90.24,207.98,145.92333333333335,3.784583333333328,3435.2916666666665,2458.054166666667,284.4375,401.4583333333333,435.0,108.5791666666667,153.59625,41.44274755490665,139.6042857142857,148.37327380952382,5.22297619047619,3402.2976190476193,45.72321428571422,,,-185.3125,0
2025-02-28,3381.841666666667,3838.0,8.0,2744.3,1093.6999999999998,0.0,123.16166666666668,161.88,8,107.03,3,54.849999999999994,14.521303590622106,118.24000000000001,1,0,0,4,0,2,123.38375,-0.22208333333333385,0.0,,,,,,,,,,135.22625000000002,24.648973135415496,72.68,173.96,136.34166666666667,-1.1154166666666683,3462.0416666666665,2459.4,318.3,494.2375,326.8,56.95833333333335,150.28107142857144,37.50030318709363,121.85571428571428,148.86482142857145,1.4162499999999993,3379.7023809523807,2.139285714286416,,,-217.63749999999936,0
2025-03-01,3056.9791666666665,3337.5,17.0,2777.5,560.0,0.0,119.50041666666668,139.45,8,98.79,13,40.65999999999998,10.635727925934019,120.25999999999999,1,0,0,5,1,3,118.64291666666666,0.8575000000000012,1.0,,,,,,,,,,123.16166666666668,14.521303590622106,54.849999999999994,161.88,123.38375,-0.22208333333333385,3347.7916666666665,2457.2916666666665,330.59999999999997,446.6875,1660.8000000000002,-26.98749999999997,149.12279761904762,34.510677050121124,111.75714285714285,148.52863095238095,0.5941666666666657,3341.714285714286,-284.73511904761926,,,-149.35833333333358,0
2025-03-02,2972.366666666667,3306.3,18.0,2599.0,707.3000000000002,0.0,86.06458333333335,135.29,19,14.71,13,120.57999999999998,32.40985638849991,87.4,0,1,0,6,1,3,54.29083333333333,31.773749999999996,1.0,,,,,,,,,,119.50041666666668,10.635727925934019,40.65999999999998,139.45,118.64291666666666,0.8575000000000012,3029.875,2461.6041666666665,260.8958333333333,200.6291666666667,1990.8,-103.77083333333336,145.49857142857144,28.142680768897645,92.74999999999999,146.13065476190476,-0.6320833333333334,3314.9523809523807,-342.58571428571395,,,-147.42499999999973,0
2025-03-03,3309.3125,3763.8,7.0,2638.5,1125.3000000000002,0.0,123.955,192.35,21,47.96,10,144.39,42.035422639979956,120.235,0,1,0,0,0,3,104.29958333333333,19.65541666666667,1.0,,,,,,,,,,86.06458333333335,32.40985638849991,120.57999999999998,135.29,54.29083333333333,31.773749999999996,2910.5416666666665,2461.3833333333337,259.8541666666667,196.75833333333335,2186.4,-209.5583333333333,138.5797619047619,28.040103811415158,94.14571428571428,134.0760119047619,4.503749999999999,3288.559523809524,20.752976190476147,,,-139.85416666666652,0
