datetime,de_forecast1_spot,sk_forecast1_spot,sk_forecast2_spot,sk_merged_spot
2026-02-03 05:15:00,86.68825876,92.87786107,90.02098866,94.15602516
2026-02-03 05:30:00,88.67206266,101.9209039,97.90731075,102.117657
2026-02-03 05:45:00,91.90149007,112.7834909,108.4729729,111.3437347
2026-02-03 06:00:00,94.32298239,112.3973486,109.4683719,112.2914608
2026-02-03 06:15:00,101.2275737,124.9627795,120.9047161,124.4619371
2026-02-03 06:30:00,103.3608065,135.1513155,130.8002274,137.6394815
2026-02-03 06:45:00,107.7511872,143.8715239,139.2606838,142.0296624
2026-02-03 07:00:00,110.0132253,166.7919693,164.200952,166.5855779
2026-02-03 07:15:00,110.4345778,170.3122701,167.9779399,168.4344942
2026-02-03 07:30:00,109.7058855,173.4313181,171.3565974,176.6249518
2026-02-03 07:45:00,109.9705421,176.3812159,173.2101182,177.8227441
2026-02-03 08:00:00,119.7795919,171.2652492,166.2997947,168.8133363
2026-02-03 08:15:00,119.9167591,174.0886983,168.5944369,173.3098784
2026-02-03 08:30:00,118.5162342,176.1268575,171.7871095,176.4221144
2026-02-03 08:45:00,116.6404731,179.5765445,174.4045305,175.8875638
2026-02-03 09:00:00,116.9685427,169.067082,168.0008056,171.0479377
2026-02-03 09:15:00,115.1567769,167.591748,166.6079601,164.5948411
2026-02-03 09:30:00,114.5143558,164.2452299,163.8402292,165.5153062
2026-02-03 09:45:00,113.8123142,161.1332609,160.6496441,158.8323777
2026-02-03 10:00:00,111.7701516,151.7468786,152.569057,154.3534493
2026-02-03 10:15:00,111.6999304,150.3868626,151.4497252,151.9098391
2026-02-03 10:30:00,111.8077536,150.9609202,151.512092,151.1246594
2026-02-03 10:45:00,110.8710556,152.364076,152.8759077,154.1299599
2026-02-03 11:00:00,108.8836657,139.1888169,140.9006679,138.8524686
2026-02-03 11:15:00,108.894941,139.5231124,142.559528,137.9883938
2026-02-03 11:30:00,108.9779488,140.9552149,143.4398974,142.7614566
2026-02-03 11:45:00,108.3507717,140.9040647,143.0653842,138.0885821
2026-02-03 12:00:00,105.5973554,136.1614566,141.0748194,134.3343683
2026-02-03 12:15:00,105.900344,134.7298637,139.5105451,133.5340893
2026-02-03 12:30:00,107.4174662,133.4136505,138.358534,130.8825948
2026-02-03 12:45:00,106.8121182,132.1366811,137.185702,135.0102032
2026-02-03 13:00:00,106.1090015,139.7542948,142.8873201,139.6635454
2026-02-03 13:15:00,107.5182967,140.8900376,142.5748064,141.9973711
2026-02-03 13:30:00,107.3421415,140.4504564,142.4546723,141.6888529
2026-02-03 13:45:00,107.4111991,140.3442488,142.0627674,139.9065268
2026-02-03 14:00:00,107.7660068,153.5405482,153.9351904,154.4014478
2026-02-03 14:15:00,108.6233883,151.3046254,152.3420259,150.7941887
2026-02-03 14:30:00,108.6845143,150.1165669,150.584813,149.7474823
2026-02-03 14:45:00,109.1344528,147.0232454,148.3168892,148.2764654
2026-02-03 15:00:00,110.1610897,168.6508671,163.9756796,167.451226
2026-02-03 15:15:00,109.4430117,169.5348651,165.890172,167.3030553
2026-02-03 15:30:00,110.3178067,171.7220365,166.9646177,169.8378716
2026-02-03 15:45:00,110.7079315,173.7935877,169.1677,171.6715222
2026-02-03 16:00:00,112.2423567,176.8792346,173.4365435,178.6394789
2026-02-03 16:15:00,113.167996,176.4439984,172.8974554,175.2455892
2026-02-03 16:30:00,115.3013626,175.5816627,172.6667487,177.2949003
2026-02-03 16:45:00,117.0660005,176.148276,172.9862742,173.5174041
2026-02-03 17:00:00,120.2512562,176.8693094,171.9818598,175.945387
2026-02-03 17:15:00,124.1786087,179.1865942,174.0530145,178.9237778
2026-02-03 17:30:00,127.7890334,180.2632744,174.9236471,179.3052557
2026-02-03 17:45:00,129.054924,180.7889384,174.6266805,182.5613635
2026-02-03 18:00:00,134.7229145,168.4629246,165.7163549,165.2286032
2026-02-03 18:15:00,135.3686731,167.730192,165.2424624,170.5513282
2026-02-03 18:30:00,136.5902854,166.6295868,163.8220157,166.565925
2026-02-03 18:45:00,135.9161035,165.041494,162.2551143,165.1279259
2026-02-03 19:00:00,137.2851739,163.369171,160.9746255,159.7251655
2026-02-03 19:15:00,135.6433398,160.9426483,159.4118912,161.2709351
2026-02-03 19:30:00,135.4514355,159.5959521,158.0575641,160.6042258
2026-02-03 19:45:00,133.6056461,157.3946448,156.7552721,158.8958217
2026-02-03 20:00:00,126.5918618,151.7074453,150.8816634,153.103508
2026-02-03 20:15:00,123.9036796,148.3178232,147.4749354,148.4030204
2026-02-03 20:30:00,122.0769258,143.885984,143.5329735,144.2545827
2026-02-03 20:45:00,120.1658721,138.3020217,137.7139477,138.9498431
2026-02-03 21:00:00,116.0989827,122.5735112,120.9567727,123.9891664
2026-02-03 21:15:00,113.8146943,115.9408746,115.0325609,117.6557256
2026-02-03 21:30:00,112.2727424,110.5620409,109.2467108,111.9099609
2026-02-03 21:45:00,112.2835408,104.1698743,104.3855029,103.84985
2026-02-03 22:00:00,109.1904485,115.7633277,114.2984402,117.9585549
2026-02-03 22:15:00,109.1002978,110.9393057,109.9772325,110.7137743
2026-02-03 22:30:00,108.3414681,105.8067093,105.9003361,104.8399313
2026-02-03 22:45:00,107.4193998,101.4388224,101.2827329,103.1847245
2026-02-03 23:00:00,105.1434956,109.8416123,108.7355464,108.2559573
2026-02-03 23:15:00,104.325633,104.8400041,104.4764751,103.0841066
2026-02-03 23:30:00,101.9079715,101.0548005,100.735155,99.38267384
2026-02-03 23:45:00,101.0767793,97.42558165,96.90312102,95.90005867
2026-02-04 00:00:00,94.84870935,97.7832431,102.4725892,96.93888808
2026-02-04 00:15:00,94.24870764,95.76823953,99.75641451,94.50162694
2026-02-04 00:30:00,93.89497255,92.80804766,97.16573381,91.99924949
2026-02-04 00:45:00,93.49563304,90.34482132,94.80021713,89.45543618
2026-02-04 01:00:00,92.40746224,93.61021208,97.58753854,95.20955972
2026-02-04 01:15:00,93.57094612,92.67099941,96.75173736,91.04371092
2026-02-04 01:30:00,92.75739887,92.91659383,96.41244555,91.69281563
2026-02-04 01:45:00,92.97843351,93.10773249,97.40250369,91.15070556
2026-02-04 02:00:00,90.77202707,93.60746532,97.04453285,94.09242129
2026-02-04 02:15:00,92.605588,93.20984568,96.39742744,94.37807307
2026-02-04 02:30:00,93.30697226,92.62152074,95.50009688,91.9948952
2026-02-04 02:45:00,93.33585845,91.13346879,95.07441322,91.3170157
2026-02-04 03:00:00,90.7785561,91.98693868,94.60280908,92.6114802
2026-02-04 03:15:00,91.95237139,92.20607048,94.80818277,94.19781629
2026-02-04 03:30:00,93.47301274,92.99611949,95.80573305,94.08275186
2026-02-04 03:45:00,94.01361346,94.39422705,96.89939636,94.85082456
2026-02-04 04:00:00,93.1288059,90.07258878,92.22640342,90.71626341
2026-02-04 04:15:00,93.3951164,92.36732575,95.14393808,91.90924766
2026-02-04 04:30:00,93.72678473,95.39936751,98.03587023,93.55296578
2026-02-04 04:45:00,94.14049253,97.12387337,100.2700623,97.12687506
2026-02-04 05:00:00,95.36669731,88.34917973,92.53066237,86.76326865
2026-02-04 05:15:00,96.88731318,92.42867716,97.50521462,91.87553196
2026-02-04 05:30:00,97.30482779,99.81579621,104.2420677,101.3611115
2026-02-04 05:45:00,99.22600636,108.6831944,114.1682806,108.7183885
2026-02-04 06:00:00,102.943781,107.5380178,110.1548661,106.1269381
2026-02-04 06:15:00,105.2599361,119.6503918,122.4414073,118.2067572
2026-02-04 06:30:00,106.8813301,129.184386,132.9299123,129.241091
2026-02-04 06:45:00,110.9848614,136.4056336,140.3466767,137.160869
2026-02-04 07:00:00,119.1971948,152.1293056,168.5820221,152.2736286
2026-02-04 07:15:00,122.9491868,156.0047056,171.7227442,156.0801243
2026-02-04 07:30:00,124.0952066,158.4021879,175.3944369,161.9285801
2026-02-04 07:45:00,129.9936593,161.1465711,177.9974504,164.0743558
2026-02-04 08:00:00,145.3763894,154.1515494,179.8004594,151.7418241
2026-02-04 08:15:00,139.7256273,156.5217622,182.3494764,156.4448725
2026-02-04 08:30:00,130.1665861,159.1821052,185.0281521,157.2931205
2026-02-04 08:45:00,121.6725735,161.1966943,188.1342519,161.9965084
2026-02-04 09:00:00,143.0257096,154.039345,181.5346525,152.3759135
2026-02-04 09:15:00,130.0332082,153.5866126,180.4807576,153.6695359
2026-02-04 09:30:00,122.4491265,151.9491784,179.4564928,155.1412165
2026-02-04 09:45:00,119.7094444,149.6895487,176.3018223,148.5861686
2026-02-04 10:00:00,116.575103,136.7455279,164.6370687,134.4619465
2026-02-04 10:15:00,114.6082843,136.9486005,164.0405367,138.4817899
2026-02-04 10:30:00,112.6266424,138.9838175,164.1273411,136.1424226
2026-02-04 10:45:00,109.1059385,141.0557023,165.5257817,139.1910245
2026-02-04 11:00:00,109.4465602,131.100927,163.1652512,133.5830194
2026-02-04 11:15:00,102.6696569,133.0038655,163.0703375,134.3069613
2026-02-04 11:30:00,107.7194601,134.4210936,164.5587337,134.3902271
2026-02-04 11:45:00,99.61607373,134.6915238,164.4678303,132.1570439
2026-02-04 12:00:00,104.1417953,131.3487274,157.5787425,129.9077842
2026-02-04 12:15:00,102.1859225,129.5499065,156.3390531,129.8866866
2026-02-04 12:30:00,101.5975543,128.1762642,154.9204894,130.7239863
2026-02-04 12:45:00,100.8491458,126.4406259,154.4377262,125.5277773
2026-02-04 13:00:00,100.6469373,133.2917901,158.9994441,133.1784888
2026-02-04 13:15:00,100.7137463,132.685105,158.5648303,131.3922475
2026-02-04 13:30:00,101.7148208,132.1882567,159.3999712,133.2466871
2026-02-04 13:45:00,102.129415,130.7334508,158.945667,129.5200704
2026-02-04 14:00:00,103.4969834,139.6302792,167.2851925,139.7880434
2026-02-04 14:15:00,104.3130574,137.9936418,164.7750264,138.8507908
2026-02-04 14:30:00,105.3907832,135.8506133,163.7113251,137.1310895
2026-02-04 14:45:00,106.7335546,133.5203445,161.2489379,131.5108856
2026-02-04 15:00:00,106.5572038,148.5326517,168.1103657,148.752234
2026-02-04 15:15:00,108.7675057,149.6364008,169.7002888,150.231091
2026-02-04 15:30:00,114.0621381,150.2371106,170.8379082,148.834821
2026-02-04 15:45:00,116.6152058,152.7350961,173.0898301,153.3380306
2026-02-04 16:00:00,113.2785631,150.9523282,167.5091225,153.4493769
2026-02-04 16:15:00,117.6320101,150.7302483,166.7021807,149.8566354
2026-02-04 16:30:00,120.4571425,151.2669822,166.4726467,150.0805447
2026-02-04 16:45:00,121.9807324,151.6627877,165.9342867,153.577964
2026-02-04 17:00:00,124.0419937,145.7379322,169.3002777,149.1040415
2026-02-04 17:15:00,126.811988,148.2010799,171.3897334,148.9788846
2026-02-04 17:30:00,128.9003926,150.0499479,173.4171107,150.1040243
2026-02-04 17:45:00,132.5597329,151.0333041,173.6048693,149.1966405
2026-02-04 18:00:00,127.6467941,149.2709316,161.9605757,149.8959254
2026-02-04 18:15:00,127.8643629,148.8035729,161.4396236,151.6965537
2026-02-04 18:30:00,126.3622583,147.8233133,159.5322778,148.5173306
2026-02-04 18:45:00,124.5400006,147.0508331,158.8795926,148.8808357
2026-02-04 19:00:00,122.150649,146.0779917,159.1851135,148.8959042
2026-02-04 19:15:00,121.1380909,144.6479411,157.5324258,145.6077078
2026-02-04 19:30:00,118.8864476,143.0736395,156.1900195,144.3767498
2026-02-04 19:45:00,116.9949002,141.0309807,154.4099496,139.8712575
2026-02-04 20:00:00,115.7999224,139.0788887,146.7643429,138.2321252
2026-02-04 20:15:00,112.571754,135.6840968,143.7785922,136.9026902
2026-02-04 20:30:00,109.8860625,131.9231468,139.5802878,131.2887331
2026-02-04 20:45:00,107.994113,126.8814547,134.1329353,128.8262146
2026-02-04 21:00:00,107.0652431,116.9953972,121.9754127,115.7192959
2026-02-04 21:15:00,105.9283006,111.1474965,115.9777679,108.7015408
2026-02-04 21:30:00,105.1015218,105.3193128,110.5210588,106.8246952
2026-02-04 21:45:00,104.4458891,100.0720463,104.0182308,101.3593807
2026-02-04 22:00:00,102.5001914,108.9838169,113.783232,110.1205785
2026-02-04 22:15:00,101.9289923,104.1455082,109.0902527,104.603984
2026-02-04 22:30:00,101.2199522,98.40946432,104.2664341,99.05877293
2026-02-04 22:45:00,100.4251485,93.49436882,99.79735143,94.18840958
2026-02-04 23:00:00,97.02672078,102.2404437,107.1099162,100.3480761
2026-02-04 23:15:00,95.77815026,98.0901608,102.6944931,99.21278424
2026-02-04 23:30:00,95.06633338,93.82746365,98.6725958,92.86366894
2026-02-04 23:45:00,95.33737583,91.14914783,94.98568584,89.19182406
2026-02-05 00:00:00,93.68606936,95.49423901,99.17539334,97.20404924
2026-02-05 00:15:00,91.94602871,92.61061851,96.85656158,93.33848165
2026-02-05 00:30:00,91.03111278,90.28307539,94.34449035,90.69764568
2026-02-05 00:45:00,89.84630351,88.2041588,92.63570446,86.67327979
2026-02-05 01:00:00,90.29866197,88.88052262,92.81004486,87.63676625
2026-02-05 01:15:00,89.77595919,88.3870291,92.54529732,87.97044962
2026-02-05 01:30:00,87.90378644,89.14947642,92.17038253,88.9985128
2026-02-05 01:45:00,87.54606437,89.87322293,93.08061657,90.14831658
2026-02-05 02:00:00,86.75822512,88.95946019,92.56948857,89.57435438
2026-02-05 02:15:00,87.15640639,88.10052313,92.24710859,88.33315181
2026-02-05 02:30:00,88.84053025,87.49116805,90.97328603,88.49643713
2026-02-05 02:45:00,89.74422738,87.57778954,90.95004508,86.32015922
2026-02-05 03:00:00,88.07142486,89.1035971,92.02987979,87.83703134
2026-02-05 03:15:00,88.98588897,88.97633143,91.89994061,89.60226457
2026-02-05 03:30:00,90.63189289,89.67424637,93.46784849,88.73852588
2026-02-05 03:45:00,92.32921486,91.96352802,94.9426097,91.93853898
2026-02-05 04:00:00,90.08342011,88.64627949,91.83890197,87.5630348
2026-02-05 04:15:00,92.28535864,90.91583,94.78051173,89.81911989
2026-02-05 04:30:00,93.04635114,94.1745398,97.57236253,95.75110583
2026-02-05 04:45:00,96.73720786,97.11951287,99.80444644,98.25632883
2026-02-05 05:00:00,97.57748116,89.06295047,92.72852864,88.66122402
2026-02-05 05:15:00,97.69163768,93.65852678,96.61392813,94.37517843
2026-02-05 05:30:00,99.04846426,100.6406479,104.1524108,102.4902678
2026-02-05 05:45:00,100.1814633,109.8564133,112.5220156,108.154762
2026-02-05 06:00:00,103.9497675,106.3320957,110.4559322,105.2468565
2026-02-05 06:15:00,105.5459854,116.9494421,120.5242804,115.8989645
2026-02-05 06:30:00,108.00335,126.207125,129.8712228,125.0046457
2026-02-05 06:45:00,113.5393891,133.0828764,136.5323187,132.0753458
2026-02-05 07:00:00,118.9972915,144.2263437,151.3177164,141.8528133
2026-02-05 07:15:00,120.9197584,147.0549184,154.3968314,148.3797842
2026-02-05 07:30:00,128.1376887,148.7237517,156.2678048,148.3202287
2026-02-05 07:45:00,137.8122021,149.8999,157.7277292,147.2897456
2026-02-05 08:00:00,144.2412789,146.8886518,153.448795,145.8516269
2026-02-05 08:15:00,149.245833,149.4251804,155.6373639,147.9275132
2026-02-05 08:30:00,151.3276673,151.2783706,158.4662832,148.6574707
2026-02-05 08:45:00,149.2113828,153.5123795,160.2207339,156.5323278
2026-02-05 09:00:00,139.875927,147.7675575,149.2459612,150.5022238
2026-02-05 09:15:00,137.2598142,146.3417916,147.2488198,145.6511675
2026-02-05 09:30:00,135.6161133,144.5148814,145.2895701,147.2564909
2026-02-05 09:45:00,127.9433187,141.8486774,141.3537041,144.0927298
2026-02-05 10:00:00,125.9309949,133.268429,128.9014469,131.2994413
2026-02-05 10:15:00,121.2488911,134.1622182,128.2055064,136.2440318
2026-02-05 10:30:00,118.1449306,135.1589729,128.1906538,136.0711395
2026-02-05 10:45:00,116.426061,136.7360441,130.0757501,135.8544715
2026-02-05 11:00:00,114.7720312,130.3180575,123.3611147,132.1938191
2026-02-05 11:15:00,114.0527675,129.3421999,122.0436297,127.4763889
2026-02-05 11:30:00,110.9647852,129.0442652,119.9225346,126.782215
2026-02-05 11:45:00,109.2602468,127.8430035,117.9654777,128.1207308
2026-02-05 12:00:00,109.5295313,124.8490279,117.5170926,123.8128799
2026-02-05 12:15:00,108.2923229,122.2887923,116.3002729,121.2697776
2026-02-05 12:30:00,106.7511123,120.1976122,114.0389506,120.3322384
2026-02-05 12:45:00,106.3343034,118.2721487,112.6770009,119.2731633
2026-02-05 13:00:00,105.9474144,126.955089,122.0866445,129.3521709
2026-02-05 13:15:00,105.8006894,125.9551545,121.515897,123.0132336
2026-02-05 13:30:00,106.3692753,125.3295941,120.8722113,127.451943
2026-02-05 13:45:00,106.5782826,124.4360573,119.9992258,122.9023228
2026-02-05 14:00:00,106.1866892,132.148205,131.740057,133.7489604
2026-02-05 14:15:00,107.6249223,130.8886028,130.6189639,132.0332321
2026-02-05 14:30:00,108.428739,129.7721277,129.3009325,131.1343829
2026-02-05 14:45:00,111.0820833,128.3503835,127.2819282,128.4086773
2026-02-05 15:00:00,110.2619087,136.4318266,140.713809,134.9757201
2026-02-05 15:15:00,114.3325477,138.3541779,141.8140851,136.3042367
2026-02-05 15:30:00,118.2837307,141.0999251,144.9832574,141.0767788
2026-02-05 15:45:00,121.6289454,144.8312766,147.5822745,143.9450381
2026-02-05 16:00:00,125.5911618,145.9368026,149.0747396,148.9553937
2026-02-05 16:15:00,141.1763083,146.8890746,149.444866,144.5102817
2026-02-05 16:30:00,154.0060834,146.9070979,151.7265265,148.39838
2026-02-05 16:45:00,167.4713176,147.9797336,152.3609032,146.057879
2026-02-05 17:00:00,147.2289881,155.4307401,154.1171562,157.8670496
2026-02-05 17:15:00,155.9746385,158.3997475,156.7935781,159.2337032
2026-02-05 17:30:00,165.1140432,160.1959519,158.0368145,156.9890949
2026-02-05 17:45:00,165.1294984,160.0188729,159.6182853,158.9274239
2026-02-05 18:00:00,161.9444796,157.7939195,156.8391368,155.6686334
2026-02-05 18:15:00,157.8213745,157.7910514,156.6187467,157.2367499
2026-02-05 18:30:00,155.1741658,156.9654336,156.1069384,159.959315
2026-02-05 18:45:00,155.5299406,156.7748248,155.8235893,159.8788486
2026-02-05 19:00:00,163.4463271,157.5284897,157.3513549,159.8419925
2026-02-05 19:15:00,156.9483534,155.8260321,156.4337907,153.1219052
2026-02-05 19:30:00,152.2332824,153.882129,154.5910982,155.7149087
2026-02-05 19:45:00,148.0650611,152.2122871,153.0475464,150.5741051
2026-02-05 20:00:00,156.6384255,148.0663031,151.6219598,146.2501657
2026-02-05 20:15:00,146.9159256,144.077739,148.0025244,143.2049413
2026-02-05 20:30:00,135.5361912,140.2474366,144.8955114,141.3587963
2026-02-05 20:45:00,128.4936584,135.0414803,139.9051928,137.2453452
2026-02-05 21:00:00,120.954057,126.8689366,130.4134774,127.8395308
2026-02-05 21:15:00,119.6293619,121.0966925,124.63399,122.0963162
2026-02-05 21:30:00,117.3430081,115.0557803,118.8892033,115.2455089
2026-02-05 21:45:00,114.4754087,109.5017088,113.4880447,110.4782642
2026-02-05 22:00:00,113.5214484,118.0790332,120.5762005,119.9794655
2026-02-05 22:15:00,112.5576874,113.811463,116.4148364,113.6420273
2026-02-05 22:30:00,110.7575587,108.4170144,111.8149326,110.4625642
2026-02-05 22:45:00,109.0135419,104.8616539,107.2604497,104.8491101
2026-02-05 23:00:00,105.7119832,110.0204453,112.0449307,110.7401226
2026-02-05 23:15:00,105.4847823,106.109084,109.0841654,106.3501661
2026-02-05 23:30:00,104.4335969,103.788796,105.5327172,102.5310304
2026-02-05 23:45:00,103.8586845,100.5692698,103.3353723,101.5222518
2026-02-06 00:00:00,100.1825793,102.8125524,100.9038899,103.1232104
2026-02-06 00:15:00,100.3294155,101.1336331,98.86365701,100.8346912
2026-02-06 00:30:00,98.88428542,98.04359736,96.48689794,98.22011466
2026-02-06 00:45:00,99.2809256,96.04498048,94.20869934,96.14281539
2026-02-06 01:00:00,96.54876724,98.09498979,96.14056978,99.07799073
2026-02-06 01:15:00,97.71024503,96.62425701,94.71059651,98.43509247
2026-02-06 01:30:00,97.30452427,97.4052691,94.8118153,96.82444376
2026-02-06 01:45:00,97.29927729,97.66754885,94.64954361,97.08206779
2026-02-06 02:00:00,96.83916828,99.05328127,97.07237368,97.10143173
2026-02-06 02:15:00,97.09136416,98.21638454,96.22991395,98.85858957
2026-02-06 02:30:00,97.90964287,97.2629962,94.55636126,97.66564932
2026-02-06 02:45:00,97.94193413,96.37580867,93.85558021,96.41867494
2026-02-06 03:00:00,97.5296889,97.13242056,95.29682579,98.30582872
2026-02-06 03:15:00,97.84609869,97.84847399,96.25849015,97.21924681
2026-02-06 03:30:00,98.1031478,98.36481428,97.06175466,99.8077377
2026-02-06 03:45:00,98.79408624,99.14529861,97.99539113,99.8656007
2026-02-06 04:00:00,99.4792053,96.80170793,93.78327947,94.99796488
2026-02-06 04:15:00,99.6624025,99.05496518,96.71821564,97.75992204
2026-02-06 04:30:00,101.0188467,101.5639003,99.55872547,101.2263931
2026-02-06 04:45:00,102.2091134,104.7421821,103.161953,104.0657404
2026-02-06 05:00:00,104.2011135,97.45031936,94.1857752,96.79700783
2026-02-06 05:15:00,105.05622,102.1242345,99.66229746,102.9491352
2026-02-06 05:30:00,106.2539139,108.6216718,106.1493815,107.7054981
2026-02-06 05:45:00,109.4273835,116.9471005,115.2166259,116.7976847
2026-02-06 06:00:00,118.6934148,115.8107687,112.3417612,114.9172486
2026-02-06 06:15:00,123.695212,125.0520488,122.4161893,125.173036
2026-02-06 06:30:00,136.7755111,134.2683433,131.9793923,135.8684102
2026-02-06 06:45:00,151.03528,141.6999497,139.4390544,142.4669773
2026-02-06 07:00:00,140.2043913,146.6175289,147.3706728,149.2505079
2026-02-06 07:15:00,149.9317589,149.8348619,149.5657324,146.910826
2026-02-06 07:30:00,153.0507454,151.1704653,152.1970762,152.8199589
2026-02-06 07:45:00,158.0934282,153.404953,153.9428508,151.7001015
2026-02-06 08:00:00,158.3964876,150.0975239,150.3229284,150.1700041
2026-02-06 08:15:00,156.2434243,152.9037787,152.569888,153.1322223
2026-02-06 08:30:00,152.8269599,154.8975562,155.7085313,153.4495483
2026-02-06 08:45:00,146.7250836,156.6944037,157.8130057,155.1313319
2026-02-06 09:00:00,155.7935314,153.5994288,154.1050448,152.3381417
2026-02-06 09:15:00,154.358329,151.7131997,151.8546777,151.0572271
2026-02-06 09:30:00,147.8114073,148.2374563,149.0087594,150.3236345
2026-02-06 09:45:00,138.0917791,142.9931284,145.9299597,145.6038766
2026-02-06 10:00:00,150.0306762,143.3510079,137.3403797,140.9347739
2026-02-06 10:15:00,143.6255114,142.351309,138.1536504,140.4925156
2026-02-06 10:30:00,141.0276507,142.9829355,140.2560979,141.4794387
2026-02-06 10:45:00,139.7835361,145.0577008,143.1104717,145.6449624
2026-02-06 11:00:00,135.8150419,135.0678871,128.4597851,133.2692636
2026-02-06 11:15:00,134.7267384,136.2904872,129.728538,136.1337948
2026-02-06 11:30:00,137.2541954,136.6883176,130.277252,135.220035
2026-02-06 11:45:00,136.7044753,136.4001651,128.8928287,135.6687558
2026-02-06 12:00:00,129.5659821,133.6933011,125.236233,134.7305797
2026-02-06 12:15:00,133.9306681,131.2698884,124.026716,130.4836908
2026-02-06 12:30:00,130.7783586,130.4573821,121.3764804,129.4870405
2026-02-06 12:45:00,132.3975027,130.8448483,120.9586468,132.8153165
2026-02-06 13:00:00,134.5130426,132.8461535,126.2166734,132.487722
2026-02-06 13:15:00,132.7602434,132.9390641,126.0420154,132.9852095
2026-02-06 13:30:00,135.655421,133.9081984,125.3835674,134.4594687
2026-02-06 13:45:00,131.0866114,133.5282347,125.003432,134.1358165
2026-02-06 14:00:00,134.1719964,138.3438077,139.1591661,138.8464468
2026-02-06 14:15:00,136.0247527,135.9251736,136.4585669,138.9096251
2026-02-06 14:30:00,135.6031749,134.6777346,134.5205431,133.2200594
2026-02-06 14:45:00,136.8121718,133.2295312,132.1637353,132.3041255
2026-02-06 15:00:00,134.3609298,141.4139418,141.1614818,138.5770681
2026-02-06 15:15:00,140.436485,141.8031489,142.1344636,142.7825989
2026-02-06 15:30:00,145.8967866,143.4264216,144.3786064,145.4111055
2026-02-06 15:45:00,152.0919195,145.0849577,145.8667397,146.793189
2026-02-06 16:00:00,135.8173212,149.2510702,152.1877306,148.2812209
2026-02-06 16:15:00,146.2711963,148.6748134,152.8976239,150.5174053
2026-02-06 16:30:00,154.3517305,149.3538732,152.6236904,147.4724038
2026-02-06 16:45:00,160.3337817,150.4394866,153.4902041,152.2975336
2026-02-06 17:00:00,146.6402624,155.2551087,155.8012164,154.835618
2026-02-06 17:15:00,153.4337529,156.737006,157.462249,157.7840419
2026-02-06 17:30:00,159.7966367,159.2045516,158.9202826,160.7982431
2026-02-06 17:45:00,161.3393934,159.1649194,159.8864632,161.8283826
2026-02-06 18:00:00,157.6386117,151.7522414,153.2225718,153.5545643
2026-02-06 18:15:00,152.9240373,151.7817644,153.4193241,152.9107808
2026-02-06 18:30:00,149.2941051,151.6037662,153.2090424,152.8480855
2026-02-06 18:45:00,144.643958,150.1264978,153.1908982,151.5570164
2026-02-06 19:00:00,158.8036721,153.141019,153.7863646,152.3411076
2026-02-06 19:15:00,151.3364161,151.348322,152.1054239,151.2584869
2026-02-06 19:30:00,147.956031,149.1895028,149.3894797,151.2431441
2026-02-06 19:45:00,141.9634757,146.9066572,147.0738891,144.2838028
2026-02-06 20:00:00,152.4655503,142.7569288,145.0912921,144.1362686
2026-02-06 20:15:00,142.8812235,139.5571201,141.9065563,140.1384901
2026-02-06 20:30:00,129.8472171,135.8035842,137.4995093,134.548471
2026-02-06 20:45:00,124.4567343,132.0159701,133.12583,131.546649
2026-02-06 21:00:00,119.4244477,125.1649067,125.7122793,126.2903377
2026-02-06 21:15:00,117.9668886,120.1025007,119.8352281,119.1392768
2026-02-06 21:30:00,115.7492803,114.5552785,114.071769,113.3536596
2026-02-06 21:45:00,114.4585391,108.6912565,109.1122905,110.4702262
2026-02-06 22:00:00,114.3931995,117.6875932,116.3866487,115.754391
2026-02-06 22:15:00,111.9761461,113.7708833,111.519268,112.3365408
2026-02-06 22:30:00,110.661369,110.5588517,107.6304211,110.3374549
2026-02-06 22:45:00,109.3841958,107.9582368,103.7180152,105.6351479
2026-02-06 23:00:00,107.1007642,110.4670972,108.9864301,112.1011949
2026-02-06 23:15:00,106.4996311,107.6736321,105.340828,106.1684489
2026-02-06 23:30:00,105.8946712,103.8947085,102.2842273,106.218702
2026-02-06 23:45:00,105.3952564,101.8308627,98.97996398,102.5185007
2026-02-07 00:00:00,,106.2555045,,
2026-02-07 00:15:00,,105.3104426,,
2026-02-07 00:30:00,,103.4468499,,
2026-02-07 00:45:00,,102.244389,,
2026-02-07 01:00:00,,102.9077177,,
2026-02-07 01:15:00,,102.0251831,,
2026-02-07 01:30:00,,100.8058027,,
2026-02-07 01:45:00,,100.8686059,,
2026-02-07 02:00:00,,101.2614718,,
2026-02-07 02:15:00,,100.7921898,,
2026-02-07 02:30:00,,99.7346379,,
2026-02-07 02:45:00,,99.39298308,,
2026-02-07 03:00:00,,100.2668702,,
2026-02-07 03:15:00,,100.1268675,,
2026-02-07 03:30:00,,101.2502694,,
2026-02-07 03:45:00,,100.9665926,,
2026-02-07 04:00:00,,101.59653,,
2026-02-07 04:15:00,,101.4540319,,
2026-02-07 04:30:00,,102.7645167,,
2026-02-07 04:45:00,,103.1399506,,
2026-02-07 05:00:00,,102.4999974,,
2026-02-07 05:15:00,,102.6220159,,
2026-02-07 05:30:00,,103.2914476,,
2026-02-07 05:45:00,,104.2433737,,
2026-02-07 06:00:00,,101.5323152,,
2026-02-07 06:15:00,,104.2940342,,
2026-02-07 06:30:00,,106.6482423,,
2026-02-07 06:45:00,,109.0881856,,
2026-02-07 07:00:00,,109.9363861,,
