X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
29,100.0,22.0,combined,165273.88436151075,60.35417921469134,842,8.423369347739095
29,100.0,24.0,combined,164191.07457939483,59.958762262414126,710,7.1028411364545825
29,100.0,26.0,combined,163080.88609906848,59.553347246227176,606,6.062424969987995
29,100.0,28.0,combined,162309.1688638236,59.27153405777959,509,5.09203681472589
30,,,rule1_only,159379.9233823374,58.20184172594852,417,4.171668667466987
30,0.0,-20.0,combined,164400.5939008731,60.035273846360326,1326,13.26530612244898
30,0.0,-18.0,combined,164652.43543911478,60.127240519688435,1318,13.185274109643858
30,0.0,-16.0,combined,165238.3876939198,60.34121665714279,1304,13.045218087234895
30,0.0,-14.0,combined,165975.81786886064,60.610509008494255,1286,12.865146058423369
30,0.0,-12.0,combined,166617.91233050538,60.84498697433005,1266,12.665066026410566
30,0.0,-10.0,combined,167061.74500062183,61.00706434436965,1252,12.525010004001599
30,0.0,-8.0,combined,167981.23696073657,61.342841425919,1221,12.214885954381753
30,0.0,-6.0,combined,169067.09286579955,61.739370751460555,1179,11.794717887154862
30,0.0,-4.0,combined,170021.6401491954,62.08794922187971,1139,11.394557823129253
30,0.0,-2.0,combined,171076.7152666935,62.47323811959302,1090,10.90436174469788
30,0.0,0.0,combined,172154.5187465694,62.86682688671101,1038,10.384153661464586
30,0.0,2.0,combined,171300.48052339986,62.55495198780306,972,9.723889555822328
30,0.0,4.0,combined,170458.1697832697,62.24735969298485,904,9.043617446978791
30,0.0,6.0,combined,169561.87628003358,61.9200541484201,838,8.383353341336534
30,0.0,8.0,combined,168936.3717969095,61.69163445694913,783,7.8331332533013205
30,0.0,10.0,combined,168523.54800956263,61.54088080980231,731,7.312925170068027
30,0.0,12.0,combined,167671.48101664335,61.229725758341864,687,6.872749099639856
30,0.0,14.0,combined,166550.0978708067,60.8202227106364,639,6.392557022809124
30,0.0,16.0,combined,165768.73372301136,60.53488669405908,600,6.002400960384153
30,0.0,18.0,combined,165011.57223691815,60.25838892671566,567,5.6722689075630255
30,0.0,20.0,combined,164204.20106250315,59.963555748796075,540,5.402160864345738
30,0.0,22.0,combined,163798.25608802098,59.81531408414439,509,5.09203681472589
30,0.0,24.0,combined,163183.84421272113,59.59094515509829,484,4.841936774709884
30,0.0,26.0,combined,162320.10053796417,59.275526050965595,460,4.601840736294518
30,0.0,28.0,combined,161917.637278221,59.12855582757121,444,4.441776710684274
30,5.0,-20.0,combined,159060.07902703862,58.08504200519962,2034,20.34813925570228
30,5.0,-18.0,combined,159495.72663291372,58.24413038011749,2019,20.198079231692677
30,5.0,-16.0,combined,160114.4269077513,58.470065332950384,2003,20.03801520608243
30,5.0,-14.0,combined,160999.9298169099,58.793430403487406,1981,19.817927170868348
30,5.0,-12.0,combined,161792.46549444605,59.08284600293824,1957,19.57783113245298
30,5.0,-10.0,combined,164708.75660835233,60.14780770097588,1931,19.317727090836335
30,5.0,-8.0,combined,167460.9107292265,61.15283038607455,1881,18.817527010804323
30,5.0,-6.0,combined,169658.90213036857,61.95548573267915,1815,18.157262905162064
30,5.0,-4.0,combined,171383.80285389567,62.58537936528472,1749,17.496998799519808
30,5.0,-2.0,combined,173166.69743843208,63.23645100731526,1670,16.706682673069228
30,5.0,0.0,combined,175288.104694366,64.01113960501242,1568,15.686274509803921
30,5.0,2.0,combined,174195.50259497264,63.61214672618049,1449,14.495798319327733
30,5.0,4.0,combined,173178.7341446795,63.24084653252977,1326,13.26530612244898
30,5.0,6.0,combined,172078.27531880193,62.838984559889695,1206,12.064825930372148
30,5.0,8.0,combined,171285.9261246141,62.54963705982111,1092,10.92436974789916
30,5.0,10.0,combined,170745.9592590978,62.35245371716982,1011,10.114045618247298
30,5.0,12.0,combined,169765.9041552755,61.99456038390137,932,9.323729491796719
30,5.0,14.0,combined,168490.89048117422,61.528955039867895,845,8.453381352541015
30,5.0,16.0,combined,167444.21610160428,61.14673389629137,780,7.803121248499399
30,5.0,18.0,combined,166531.29526636068,60.81335643673704,715,7.152861144457782
30,5.0,20.0,combined,165538.0828511407,60.45065835931227,659,6.592637054821929
30,5.0,22.0,combined,164643.33046052244,60.123915593237825,583,5.832332933173269
30,5.0,24.0,combined,163815.556518613,59.821631799084514,533,5.332132853141257
30,5.0,26.0,combined,162668.20386613026,59.40264529145862,494,4.941976790716287
30,5.0,28.0,combined,162170.5028691452,59.220896461125186,459,4.591836734693878
30,10.0,-20.0,combined,156767.55424679184,57.247865266868196,2324,23.249299719887954
30,10.0,-18.0,combined,157657.05130686457,57.57268890843726,2302,23.02921168467387
30,10.0,-16.0,combined,158443.18273630485,57.859765825410776,2282,22.829131652661065
30,10.0,-14.0,combined,159768.68656554146,58.34380899997863,2252,22.52901160464186
30,10.0,-12.0,combined,160700.55032965515,58.684103976648835,2224,22.24889955982393
30,10.0,-10.0,combined,163768.0702889411,59.804290932274725,2192,21.928771508603443
30,10.0,-8.0,combined,166649.99821956566,60.856703994875,2136,21.368547418967587
30,10.0,-6.0,combined,169139.98159022006,61.76598801863135,2061,20.618247298919567
30,10.0,-4.0,combined,170957.6711520562,62.4297659772335,1989,19.897959183673468
30,10.0,-2.0,combined,173082.66581088785,63.20576461104582,1895,18.957583033213286
30,10.0,0.0,combined,175868.6994859164,64.22315932147109,1769,17.697078831532615
30,10.0,2.0,combined,174772.13710606704,63.82272024031079,1624,16.246498599439775
30,10.0,4.0,combined,173724.44070420097,63.440125877958295,1477,14.775910364145659
30,10.0,6.0,combined,172640.7792172258,63.04439790287241,1331,13.315326130452181
30,10.0,8.0,combined,171859.60845115976,62.75913250480565,1203,12.034813925570228
30,10.0,10.0,combined,171233.80759319535,62.530604584135034,1107,11.074429771908763
30,10.0,12.0,combined,170182.29712521966,62.146617413533335,1017,10.17406962785114
30,10.0,14.0,combined,168910.2023546051,61.682077985175695,912,9.123649459783914
30,10.0,16.0,combined,167858.59470204997,61.29805532502556,840,8.403361344537815
30,10.0,18.0,combined,166877.16669422836,60.93966063914271,763,7.633053221288516
30,10.0,20.0,combined,165858.00485772482,60.567486436504836,694,6.942777110844338
30,10.0,22.0,combined,164905.62364346924,60.219698964164934,608,6.082432973189276
30,10.0,24.0,combined,163968.36465214897,59.877433775981956,550,5.502200880352141
30,10.0,26.0,combined,162820.44972003065,59.45824193690866,508,5.08203281312525
30,10.0,28.0,combined,162286.8867432348,59.26339714549913,467,4.6718687474989995
30,15.0,-20.0,combined,153892.12232285296,56.197824394848446,2515,25.160064025610247
30,15.0,-18.0,combined,154953.35908195036,56.58536338078819,2488,24.88995598239296
30,15.0,-16.0,combined,156045.89645749514,56.98433262397574,2462,24.62985194077631
30,15.0,-14.0,combined,157641.33456289663,57.56694951902449,2427,24.2797118847539
30,15.0,-12.0,combined,158950.74158862565,58.04511451527376,2392,23.92957182873149
30,15.0,-10.0,combined,162283.16192247905,59.26203692757781,2355,23.559423769507802
30,15.0,-8.0,combined,165463.45624225616,60.423406457148765,2291,22.919167667066827
30,15.0,-6.0,combined,168298.7416957854,61.45878677175921,2207,22.078831532613044
30,15.0,-4.0,combined,170398.38843590746,62.22552893511082,2126,21.268507402961184
30,15.0,-2.0,combined,172857.49881768101,63.12353886126243,2023,20.238095238095237
30,15.0,0.0,combined,175975.55563761888,64.26218070319125,1882,18.827531012404965
30,15.0,2.0,combined,174900.061232615,63.86943515652024,1716,17.16686674669868
30,15.0,4.0,combined,173876.47042584248,63.49564359693343,1556,15.566226490596238
30,15.0,6.0,combined,172769.99385799404,63.091584084864905,1403,14.03561424569828
30,15.0,8.0,combined,171937.59840490605,62.78761262229991,1265,12.655062024809924
30,15.0,10.0,combined,171306.79938789317,62.55725949017426,1162,11.624649859943977
30,15.0,12.0,combined,170271.61790765685,62.17923528617327,1065,10.654261704681872
30,15.0,14.0,combined,169005.4695301888,61.7168673423126,956,9.563825530212085
30,15.0,16.0,combined,167986.61796609664,61.34480644394415,876,8.763505402160865
30,15.0,18.0,combined,167000.43620500853,60.98467579791431,791,7.913165266106442
30,15.0,20.0,combined,165902.82434919194,60.58385347253577,716,7.162865146058424
30,15.0,22.0,combined,164949.39194747747,60.23568213098068,625,6.2525010004001595
30,15.0,24.0,combined,163998.95805085258,59.8886057737557,562,5.622248899559824
30,15.0,26.0,combined,162849.43502313772,59.46882669556593,512,5.122048819527811
30,15.0,28.0,combined,162298.27546344232,59.267556041280436,469,4.69187675070028
30,20.0,-20.0,combined,151972.16920340026,55.49670216308804,2716,27.170868347338935
30,20.0,-18.0,combined,153131.83237185408,55.92018418487223,2687,26.880752300920367
30,20.0,-16.0,combined,154238.23604816681,56.32421707864696,2660,26.610644257703083
30,20.0,-14.0,combined,156003.5025607485,56.96885135873083,2623,26.24049619847939
30,20.0,-12.0,combined,157422.4761491098,57.4870275157427,2586,25.8703481392557
30,20.0,-10.0,combined,161103.95075624465,58.83141643158219,2542,25.430172068827535
30,20.0,-8.0,combined,164383.0217873468,60.028856919130455,2473,24.739895958383354
30,20.0,-6.0,combined,167322.4460832378,61.102266317279366,2386,23.86954781912765
30,20.0,-4.0,combined,169882.12922790783,62.03700307767596,2290,22.90916366546619
30,20.0,-2.0,combined,172669.1120858414,63.05474440762541,2177,21.77871148459384
30,20.0,0.0,combined,176190.52072286792,64.34068095342826,2021,20.218087234893957
30,20.0,2.0,combined,175165.2530001849,63.966277023146695,1840,18.407362945178072
30,20.0,4.0,combined,174105.28143172647,63.579200055406986,1665,16.656662665066026
30,20.0,6.0,combined,172977.23072404333,63.1672621691657,1496,14.965986394557824
30,20.0,8.0,combined,172105.85222951276,62.84905500639526,1347,13.475390156062424
30,20.0,10.0,combined,171403.4737048049,62.59256270260185,1230,12.304921968787514
30,20.0,12.0,combined,170351.75063777663,62.20849789577003,1123,11.234493797519008
30,20.0,14.0,combined,169101.07087339804,61.75177872969547,999,9.993997599039615
30,20.0,16.0,combined,168087.91766201606,61.381798737224685,911,9.113645458183273
30,20.0,18.0,combined,167071.31847998468,61.01056035640692,819,8.193277310924369
30,20.0,20.0,combined,165979.92988259316,60.61201062028673,740,7.40296118447379
30,20.0,22.0,combined,165039.64641492045,60.26864096367239,646,6.462585034013606
30,20.0,24.0,combined,164110.8490691183,59.92946577166167,576,5.762304921968788
30,20.0,26.0,combined,162944.6085179968,59.503581842680696,518,5.182072829131653
30,20.0,28.0,combined,162393.83680255676,59.30245282009815,473,4.731892757102841
30,25.0,-20.0,combined,149992.45887603512,54.773757988619316,2889,28.9015606242497
30,25.0,-18.0,combined,151200.7968825046,55.215014929339986,2859,28.60144057623049
30,25.0,-16.0,combined,152319.4393209468,55.623517134438664,2831,28.321328531412565
30,25.0,-14.0,combined,154106.379212434,56.27606602849621,2793,27.941176470588236
30,25.0,-12.0,combined,155637.00562010112,56.835015198693085,2753,27.541016406562623
30,25.0,-10.0,combined,159404.4456607136,58.210796691759285,2706,27.07082833133253
30,25.0,-8.0,combined,162914.99196216487,59.492766565207745,2630,26.310524209683873
30,25.0,-6.0,combined,166111.8318130467,60.66017813798084,2533,25.34013605442177
30,25.0,-4.0,combined,168975.10093315312,61.705777436880346,2428,24.289715886354543
30,25.0,-2.0,combined,172140.667716489,62.8617688126238,2297,22.97919167667067
30,25.0,0.0,combined,176049.78999550838,64.28928936441295,2126,21.268507402961184
30,25.0,2.0,combined,175097.51148427528,63.94153939682855,1924,19.247699079631854
30,25.0,4.0,combined,174048.83695777104,63.558587846103954,1735,17.356942777110845
30,25.0,6.0,combined,172982.6469794563,63.16924005969045,1555,15.556222488995598
30,25.0,8.0,combined,172126.0016326427,62.856413099854926,1392,13.925570228091235
30,25.0,10.0,combined,171428.1664292556,62.601579911355394,1268,12.685074029611846
30,25.0,12.0,combined,170411.90054273023,62.23046324230582,1153,11.534613845538216
30,25.0,14.0,combined,169162.1630078142,61.77408815651995,1025,10.254101640656263
30,25.0,16.0,combined,168156.52592600466,61.406852879785525,930,9.30372148859544
30,25.0,18.0,combined,167139.8525880797,61.03558741895987,831,8.313325330132052
30,25.0,20.0,combined,165971.33852003506,60.608873254467966,745,7.452981192476991
30,25.0,22.0,combined,165039.66379194072,60.2686473093561,649,6.492597038815526
30,25.0,24.0,combined,164115.44652926293,59.93114465719506,577,5.772308923569428
30,25.0,26.0,combined,162949.2059781414,59.505260728214076,519,5.192076830732293
30,25.0,28.0,combined,162398.43426270137,59.304131705631534,474,4.741896758703482
30,30.0,-20.0,combined,147672.03871928615,53.92639450748107,3043,30.4421768707483
30,30.0,-18.0,combined,148905.21320309438,54.3767211521671,3012,30.132052821128454
30,30.0,-16.0,combined,150290.63668976986,54.88264559223265,2977,29.781912765106043
30,30.0,-14.0,combined,152363.56684394088,55.63963147967459,2932,29.331732693077228
30,30.0,-12.0,combined,154141.95342396488,56.28905690328838,2884,28.851540616246496
30,30.0,-10.0,combined,157950.8533242789,57.67997857299113,2834,28.351340536214487
30,30.0,-8.0,combined,161585.27149438564,59.00718357229976,2754,27.55102040816326
30,30.0,-6.0,combined,164944.55081494793,60.23391426195879,2652,26.53061224489796
30,30.0,-4.0,combined,168024.96797277307,61.35881097457387,2540,25.41016406562625
30,30.0,-2.0,combined,171571.4337201445,62.65389779438524,2396,23.969587835134053
30,30.0,0.0,combined,175955.61301841604,64.25489812241311,2207,22.078831532613044
30,30.0,2.0,combined,175017.65051425959,63.912376027702166,1999,19.99799919967987
30,30.0,4.0,combined,174027.86867158485,63.55093071559482,1795,17.95718287314926
30,30.0,6.0,combined,173013.36582102708,63.180457866282175,1605,16.05642256902761
30,30.0,8.0,combined,172137.526245743,62.86062162056056,1434,14.345738295318128
30,30.0,10.0,combined,171443.1335933605,62.60704557163326,1306,13.065226090436175
30,30.0,12.0,combined,170414.72750911786,62.23149558469102,1183,11.834733893557422
30,30.0,14.0,combined,169163.55971877245,61.774598202882146,1048,10.484193677470989
30,30.0,16.0,combined,168152.98090050166,61.40555831890946,949,9.493797519007604
30,30.0,18.0,combined,167144.964756334,61.03745426392566,845,8.453381352541015
30,30.0,20.0,combined,165957.5081766819,60.60382273469249,757,7.573029211684674
30,30.0,22.0,combined,165012.55377864692,60.25874736292979,660,6.602641056422569
30,30.0,24.0,combined,164087.6579048351,59.92099689776334,587,5.87234893957583
30,30.0,26.0,combined,162926.17822102766,59.49685152681408,526,5.262104841936774
30,30.0,28.0,combined,162380.01417655873,59.29740511852131,476,4.761904761904762
30,35.0,-20.0,combined,146733.05829831894,53.583500693221936,3127,31.282513005202077
30,35.0,-18.0,combined,147982.08893404994,54.03961763586399,3095,30.96238495398159
30,35.0,-16.0,combined,149394.20345254667,54.55528902006525,3059,30.602240896358545
30,35.0,-14.0,combined,151647.38212915632,55.378097476320605,3009,30.102040816326532
30,35.0,-12.0,combined,153496.82078913052,56.0534694672548,2959,29.601840736294516
30,35.0,-10.0,combined,157305.72068944454,57.444391136957556,2909,29.101640656262507
30,35.0,-8.0,combined,161174.81557199935,58.857294614373124,2823,28.241296518607445
30,35.0,-6.0,combined,164572.64571465884,60.09810316778369,2720,27.2108843537415
30,35.0,-4.0,combined,167895.01541423952,61.31135532217336,2601,26.02040816326531
30,35.0,-2.0,combined,171610.4300587765,62.66813835041503,2451,24.519807923169267
30,35.0,0.0,combined,176239.1032465941,64.35842216133294,2254,22.54901960784314
30,35.0,2.0,combined,175317.4411019311,64.02185257885303,2040,20.408163265306122
30,35.0,4.0,combined,174330.99326513498,63.66162476816206,1833,18.33733493397359
30,35.0,6.0,combined,173158.27881348017,63.23337672125336,1636,16.366546618647458
30,35.0,8.0,combined,172324.59356470697,62.92893425529762,1458,14.585834333733494
30,35.0,10.0,combined,171639.637069598,62.678804071573914,1329,13.2953181272509
30,35.0,12.0,combined,170563.46633238316,62.28581154410721,1199,11.994797919167667
30,35.0,14.0,combined,169320.5284817621,61.83191954490291,1062,10.624249699879952
30,35.0,16.0,combined,168303.11120685074,61.46038241558967,959,9.593837535014007
30,35.0,18.0,combined,167306.98872011426,61.09662164771921,852,8.523409363745499
30,35.0,20.0,combined,166124.53050173438,60.66481540378849,763,7.633053221288516
30,35.0,22.0,combined,165172.58466074485,60.31718691964098,665,6.652661064425771
30,35.0,24.0,combined,164247.68878693302,59.97943645447453,592,5.922368947579031
30,35.0,26.0,combined,163077.5119037822,59.5521150685737,530,5.302120848339336
30,35.0,28.0,combined,162373.88981158566,59.29516864285191,478,4.781912765106043
30,40.0,-20.0,combined,145082.5316309685,52.98076673640393,3269,32.703081232493
30,40.0,-18.0,combined,146331.5622666995,53.436883679045984,3237,32.38295318127251
30,40.0,-16.0,combined,147839.579361326,53.98757645388768,3199,32.002801120448176
30,40.0,-14.0,combined,150092.75803793565,54.81038491014303,3149,31.502601040416167
30,40.0,-12.0,combined,152030.58104112986,55.51803280789142,3095,30.96238495398159
30,40.0,-10.0,combined,155966.12772697042,56.95520293856647,3041,30.42216886754702
30,40.0,-8.0,combined,159922.7008750739,58.40005144430103,2952,29.531812725090035
30,40.0,-6.0,combined,163471.52693956188,59.69600019703546,2842,28.431372549019606
30,40.0,-4.0,combined,167039.50238054723,60.99894185675842,2714,27.150860344137655
30,40.0,-2.0,combined,170853.83040282552,62.39184575037451,2560,25.610244097639058
30,40.0,0.0,combined,175969.19983470588,64.25985971176816,2349,23.49939975990396
30,40.0,2.0,combined,175153.63276722,63.962033584290104,2123,21.238495398159262
30,40.0,4.0,combined,174284.50389472453,63.644647931173154,1894,18.947579031612648
30,40.0,6.0,combined,173183.91610414739,63.2427388636238,1686,16.86674669867947
30,40.0,8.0,combined,172400.6182153258,62.95669668979179,1498,14.985994397759104
30,40.0,10.0,combined,171747.91609273813,62.71834505285501,1362,13.62545018007203
30,40.0,12.0,combined,170654.37179669854,62.31900810571815,1224,12.244897959183673
30,40.0,14.0,combined,169402.71469786612,61.86193203982842,1085,10.854341736694678
30,40.0,16.0,combined,168343.22196971352,61.47502993343322,977,9.77390956382553
30,40.0,18.0,combined,167327.58942831255,61.10414454729498,864,8.643457382953182
30,40.0,20.0,combined,166146.83598482935,60.67296084751292,773,7.733093237294917
30,40.0,22.0,combined,165152.6242470314,60.309897840721376,671,6.712685074029611
30,40.0,24.0,combined,164235.07075856318,59.97482864393923,597,5.9723889555822325
30,40.0,26.0,combined,163079.64438795196,59.55289380220274,533,5.332132853141257
30,40.0,28.0,combined,162358.93009406107,59.28970570189201,480,4.8019207683073235
30,45.0,-20.0,combined,142595.8906465115,52.0727032743615,3409,34.103641456582636
30,45.0,-18.0,combined,143844.92128224246,52.528820217003535,3377,33.78351340536214
30,45.0,-16.0,combined,145478.38180708844,53.12532201544276,3336,33.373349339735896
30,45.0,-14.0,combined,147934.5803918086,54.02226862102272,3282,32.83313325330132
30,45.0,-12.0,combined,149906.81076118755,54.74248128877723,3227,32.28291316526611
30,45.0,-10.0,combined,154024.63623136815,56.24621539269945,3167,31.68267306922769
30,45.0,-8.0,combined,158170.28267780115,57.7601090701874,3073,30.742296918767508
30,45.0,-6.0,combined,161824.22570047673,59.094444091614356,2960,29.61184473789516
30,45.0,-4.0,combined,165668.69891889903,60.49835630985212,2823,28.241296518607445
30,45.0,-2.0,combined,169953.9089197571,62.063215351941686,2658,26.5906362545018
30,45.0,0.0,combined,175428.48033806682,64.06240152573285,2436,24.369747899159663
30,45.0,2.0,combined,174774.1936357314,63.82347123712074,2189,21.89875950380152
30,45.0,4.0,combined,174017.93651682895,63.547303723644816,1942,19.427771108443377
30,45.0,6.0,combined,172948.78509240146,63.15687448597775,1728,17.286914765906364
30,45.0,8.0,combined,172248.05555207998,62.90098435293602,1529,15.296118447378952
30,45.0,10.0,combined,171605.96886553903,62.666509226387326,1392,13.925570228091235
30,45.0,12.0,combined,170574.27504663565,62.28975863520146,1245,12.45498199279712
30,45.0,14.0,combined,169322.3126164258,61.83257106939301,1105,11.054421768707483
30,45.0,16.0,combined,168318.22433712313,61.46590137931754,991,9.913965586234493
30,45.0,18.0,combined,167319.37587690266,61.10114514932175,875,8.753501400560223
30,45.0,20.0,combined,166128.09458781255,60.666116925143356,779,7.793117246898759
30,45.0,22.0,combined,165127.34877676767,60.30066782674835,675,6.752701080432173
30,45.0,24.0,combined,164231.91649614013,59.97367678065299,598,5.9823929571828725
30,45.0,26.0,combined,163076.49012552892,59.5517419389165,534,5.342136854741897
30,45.0,28.0,combined,162358.93009406107,59.28970570189201,480,4.8019207683073235
30,50.0,-20.0,combined,139805.32022283424,51.05365184882934,3574,35.754301720688275
30,50.0,-18.0,combined,141297.79820215434,51.598670100114795,3538,35.39415766306523
30,50.0,-16.0,combined,142974.68226463522,52.21102916470758,3496,34.97398959583833
30,50.0,-14.0,combined,145667.86417411643,53.19451656957218,3439,34.403761504601846
30,50.0,-12.0,combined,147810.88753481506,53.977098866058675,3379,33.80352140856343
30,50.0,-10.0,combined,152211.07858712276,55.583946314315945,3313,33.14325730292117
30,50.0,-8.0,combined,156676.61401298386,57.21465600824711,3210,32.11284513805522
30,50.0,-6.0,combined,160526.99465159833,58.62072547896522,3091,30.92236894757903
30,50.0,-4.0,combined,164496.00206116412,60.07011468783382,2950,29.51180472188876
30,50.0,-2.0,combined,169027.87404283296,61.72504894932551,2778,27.791116446578634
30,50.0,0.0,combined,174838.64108486497,63.847005946854,2545,25.46018407362945
30,50.0,2.0,combined,174277.05698220572,63.64192849189517,2286,22.86914765906363
30,50.0,4.0,combined,173614.35039108127,63.39992345569723,2027,20.278111244497797
30,50.0,6.0,combined,172650.2018777961,63.04783883939385,1799,17.99719887955182
30,50.0,8.0,combined,171958.17222018365,62.79512570120642,1590,15.906362545018007
30,50.0,10.0,combined,171397.0333106317,62.59021082041766,1446,14.465786314525811
30,50.0,12.0,combined,170434.61720232142,62.23875883812498,1293,12.93517406962785
30,50.0,14.0,combined,169297.12639942032,61.823373648634366,1141,11.414565826330533
30,50.0,16.0,combined,168325.36572566145,61.468509248342635,1019,10.194077631052421
30,50.0,18.0,combined,167373.10256630214,61.120764886905555,895,8.95358143257303
30,50.0,20.0,combined,166196.94092248776,60.69125800558274,797,7.973189275710284
30,50.0,22.0,combined,165214.33262834823,60.3324323065835,689,6.892757102841136
30,50.0,24.0,combined,164291.65836428688,59.99549312163559,609,6.092436974789916
30,50.0,26.0,combined,163131.93919384625,59.57199064922811,542,5.422168867547019
30,50.0,28.0,combined,162395.73456926108,59.303145840367044,485,4.851940776310524
30,55.0,-20.0,combined,136512.7178839483,49.851270042341625,3702,37.034813925570226
30,55.0,-18.0,combined,138184.02530654985,50.4615926477322,3662,36.63465386154462
30,55.0,-16.0,combined,140006.57397330116,51.12714503845354,3616,36.174469787915164
30,55.0,-14.0,combined,142822.89100665168,52.155598527114996,3555,35.56422569027611
30,55.0,-12.0,combined,145068.03846395598,52.97547416884166,3492,34.93397358943577
30,55.0,-10.0,combined,149887.85640543728,54.73555959883045,3415,34.16366546618648
30,55.0,-8.0,combined,154442.80855265033,56.39892220006221,3309,33.10324129651861
30,55.0,-6.0,combined,158391.07036782775,57.84073560028767,3187,31.882753101240496
30,55.0,-4.0,combined,162666.64864442084,59.40207736065617,3038,30.392156862745097
30,55.0,-2.0,combined,168066.9072351901,61.37412621793387,2852,28.53141256502601
30,55.0,0.0,combined,174533.7747973633,63.7356758681578,2604,26.05042016806723
30,55.0,2.0,combined,174042.4420937598,63.55625259047613,2339,23.39935974389756
30,55.0,4.0,combined,173438.16392457587,63.33558425524974,2071,20.71828731492597
30,55.0,6.0,combined,172535.99107814475,63.0061317112711,1838,18.387354941976792
30,55.0,8.0,combined,171896.858150555,62.77273522880332,1625,16.256502601040417
30,55.0,10.0,combined,171368.67154629913,62.57985376362078,1476,14.765906362545017
30,55.0,12.0,combined,170426.7009170845,62.23586799484536,1317,13.175270108043216
30,55.0,14.0,combined,169295.0093444108,61.82260054937584,1163,11.634653861544617
30,55.0,16.0,combined,168368.36520221116,61.48421165724919,1035,10.354141656662664
30,55.0,18.0,combined,167437.60597317936,61.14432003110553,909,9.093637454981993
30,55.0,20.0,combined,166226.895831394,60.70219684173022,805,8.053221288515406
30,55.0,22.0,combined,165227.95736708553,60.337407744334485,695,6.952781112444978
30,55.0,24.0,combined,164298.91816333417,59.99814423142499,614,6.142456982793117
30,55.0,26.0,combined,163138.56983304364,59.5744120044711,545,5.45218087234894
30,55.0,28.0,combined,162395.73456926108,59.303145840367044,485,4.851940776310524
30,60.0,-20.0,combined,132138.04737136158,48.253742101724214,3875,38.76550620248099
30,60.0,-18.0,combined,133881.44724249383,48.890391192847595,3833,38.3453381352541
30,60.0,-16.0,combined,135852.15461775317,49.61004769856602,3783,37.84513805522209
30,60.0,-14.0,combined,138870.08704702544,50.71212644136191,3718,37.19487795118047
30,60.0,-12.0,combined,141757.19137602393,51.76642980427401,3643,36.44457783113245
30,60.0,-10.0,combined,146864.84244019067,53.63162519726507,3560,35.61424569827931
30,60.0,-8.0,combined,152098.3596441521,55.54278397756067,3449,34.50380152060825
30,60.0,-6.0,combined,156252.74381462752,57.05986846867789,3322,33.233293317326925
30,60.0,-4.0,combined,160876.25551793235,58.74826742547925,3166,31.67266906762705
30,60.0,-2.0,combined,166874.6897579683,60.93875611962034,2969,29.70188075230092
30,60.0,0.0,combined,174053.0660526827,63.56013221322039,2708,27.09083633453381
30,60.0,2.0,combined,173791.64501647258,63.46466733000022,2425,24.25970388155262
30,60.0,4.0,combined,173222.5709641482,63.256854719598394,2144,21.44857943177271
30,60.0,6.0,combined,172434.71367725942,62.969147559618555,1902,19.027611044417768
30,60.0,8.0,combined,171768.9081573491,62.72601086669191,1677,16.77671068427371
30,60.0,10.0,combined,171387.3216274936,62.58666433957553,1516,15.166066426570628
30,60.0,12.0,combined,170395.27470835345,62.22439187421614,1348,13.485394157663066
30,60.0,14.0,combined,169255.5991738359,61.80820887154393,1190,11.904761904761903
30,60.0,16.0,combined,168388.07234484833,61.49140824746142,1055,10.55422168867547
30,60.0,18.0,combined,167481.16724569147,61.160227594833295,923,9.233693477390956
30,60.0,20.0,combined,166264.09104516226,60.71577966884396,817,8.17326930772309
30,60.0,22.0,combined,165260.34546015583,60.3492351227563,706,7.062825130052021
30,60.0,24.0,combined,164329.93973209555,60.00947258694696,621,6.212484993997599
30,60.0,26.0,combined,163193.03229156684,59.59430042782897,548,5.482192877150861
30,60.0,28.0,combined,162421.91536332748,59.31270645753999,486,4.861944777911164
30,65.0,-20.0,combined,127801.77486254022,46.67023621915726,4089,40.906362545018006
30,65.0,-18.0,combined,129596.35363072006,47.32557465334504,4045,40.46618647458984
30,65.0,-16.0,combined,131591.1341335401,48.05402210544118,3994,39.95598239295718
30,65.0,-14.0,combined,134726.40692415295,49.198950819512476,3926,39.27571028411364
30,65.0,-12.0,combined,137891.08897673996,50.35461911216038,3845,38.46538615446178
30,65.0,-10.0,combined,143223.86440528708,52.30202468787873,3757,37.58503401360544
30,65.0,-8.0,combined,148742.8418791049,54.31742692050282,3638,36.394557823129254
30,65.0,-6.0,combined,153554.57698035787,56.07456068520227,3497,34.98399359743898
30,65.0,-4.0,combined,158774.39845120604,57.9807181022517,3328,33.29331732693077
30,65.0,-2.0,combined,165341.7761401363,60.37897171345907,3118,31.19247699079632
30,65.0,0.0,combined,173550.76688038936,63.376704236192445,2829,28.30132052821128
30,65.0,2.0,combined,173432.1430307718,63.3333855648451,2530,25.310124049619848
30,65.0,4.0,combined,173000.27655456204,63.1756779705529,2234,22.348939575830332
30,65.0,6.0,combined,172360.87895685053,62.94218483671142,1983,19.837935174069628
30,65.0,8.0,combined,171801.25497165453,62.73782317106871,1747,17.47699079631853
30,65.0,10.0,combined,171523.7205465348,62.63647405292683,1575,15.756302521008402
30,65.0,12.0,combined,170629.2867521544,62.30984763078967,1398,13.985594237695079
30,65.0,14.0,combined,169523.1521193533,61.90591298544892,1230,12.304921968787514
