X,A,Y,F,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
30,5.0,3.0,8.0,full,170094.12456792296,62.11441884601336,1292,12.925170068027212
30,5.0,3.0,9.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,3.0,10.0,full,169596.21220818392,61.9325928309173,1205,12.054821928771508
30,5.0,5.0,-15.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-14.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-13.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-12.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-11.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-10.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-9.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-8.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-7.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-6.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-5.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-4.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-3.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-2.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,-1.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,0.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,1.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,2.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,3.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,4.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,5.0,full,170393.5718156853,62.22377001741358,1425,14.255702280912367
30,5.0,5.0,6.0,full,170243.17637015675,62.16884909807069,1381,13.815526210484194
30,5.0,5.0,7.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,5.0,8.0,full,170094.12456792296,62.11441884601336,1292,12.925170068027212
30,5.0,5.0,9.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,5.0,10.0,full,169596.21220818392,61.9325928309173,1205,12.054821928771508
30,5.0,7.0,-15.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-14.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-13.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-12.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-11.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-10.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-9.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-8.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-7.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-6.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-5.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-4.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-3.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-2.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,-1.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,0.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,1.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,2.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,3.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,4.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,5.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,6.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,7.0,full,170065.27661300308,62.103884243720096,1328,13.28531412565026
30,5.0,7.0,8.0,full,170094.12456792296,62.11441884601336,1292,12.925170068027212
30,5.0,7.0,9.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,7.0,10.0,full,169596.21220818392,61.9325928309173,1205,12.054821928771508
30,5.0,9.0,-15.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-14.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-13.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-12.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-11.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-10.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-9.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-8.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-7.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-6.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-5.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-4.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-3.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-2.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,-1.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,0.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,1.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,2.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,3.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,4.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,5.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,6.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,7.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,8.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,9.0,full,169875.72965671524,62.03466610309497,1248,12.48499399759904
30,5.0,9.0,10.0,full,169596.21220818392,61.9325928309173,1205,12.054821928771508
30,5.0,11.0,-15.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-14.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-13.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-12.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-11.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-10.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-9.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-8.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-7.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-6.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-5.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-4.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-3.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-2.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,-1.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,0.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,1.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,2.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,3.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,4.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,5.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,6.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,7.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,8.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,9.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,11.0,10.0,full,169042.75282981474,61.730482336333175,1159,11.594637855142057
30,5.0,13.0,-15.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-14.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-13.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-12.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-11.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-10.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-9.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-8.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-7.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-6.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-5.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-4.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-3.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-2.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,-1.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,0.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,1.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,2.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,3.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,4.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,5.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,6.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,7.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,8.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,9.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,13.0,10.0,full,168019.18314604886,61.356698490377184,1067,10.674269707883154
30,5.0,15.0,-15.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-14.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-13.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-12.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-11.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-10.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-9.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-8.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-7.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-6.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-5.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-4.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-3.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-2.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,-1.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,0.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,1.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,2.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,3.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,4.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,5.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,6.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,7.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,8.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,9.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,15.0,10.0,full,167464.52379412955,61.15414979335728,1008,10.084033613445378
30,5.0,17.0,-15.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-14.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-13.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-12.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-11.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-10.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-9.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-8.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-7.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-6.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-5.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-4.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-3.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-2.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,-1.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,0.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,1.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,2.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,3.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,4.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,5.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,6.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,7.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,8.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,9.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,5.0,17.0,10.0,full,166556.23967790097,60.822465555762854,948,9.483793517406964
30,10.0,-1.0,-15.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-14.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-13.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-12.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-11.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-10.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-9.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-8.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-7.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-6.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-5.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-4.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-3.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-2.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,-1.0,full,170039.8626489414,62.09460365503266,1860,18.60744297719088
30,10.0,-1.0,0.0,full,169930.43103085418,62.054641772879854,1818,18.187274909963985
30,10.0,-1.0,1.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,-1.0,2.0,full,170172.8220100227,62.14315732180205,1719,17.1968787515006
30,10.0,-1.0,3.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,-1.0,4.0,full,170566.3162930757,62.28685228347785,1609,16.09643857543017
30,10.0,-1.0,5.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,-1.0,6.0,full,170555.42754135432,62.282875964561185,1505,15.056022408963585
30,10.0,-1.0,7.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,-1.0,8.0,full,170443.23417032257,62.2419055544561,1397,13.975590236094437
30,10.0,-1.0,9.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,-1.0,10.0,full,169996.28172838356,62.0786889162955,1293,12.93517406962785
30,10.0,1.0,-15.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-14.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-13.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-12.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-11.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-10.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-9.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-8.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-7.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-6.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-5.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-4.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-3.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-2.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,-1.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,0.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,1.0,full,170096.41002856276,62.11525344309187,1774,17.747098839535813
30,10.0,1.0,2.0,full,170172.8220100227,62.14315732180205,1719,17.1968787515006
30,10.0,1.0,3.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,1.0,4.0,full,170566.3162930757,62.28685228347785,1609,16.09643857543017
30,10.0,1.0,5.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,1.0,6.0,full,170555.42754135432,62.282875964561185,1505,15.056022408963585
30,10.0,1.0,7.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,1.0,8.0,full,170443.23417032257,62.2419055544561,1397,13.975590236094437
30,10.0,1.0,9.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,1.0,10.0,full,169996.28172838356,62.0786889162955,1293,12.93517406962785
30,10.0,3.0,-15.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-14.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-13.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-12.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-11.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-10.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-9.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-8.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-7.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-6.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-5.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-4.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-3.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-2.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,-1.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,0.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,1.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,2.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,3.0,full,170672.5814266468,62.325657839120225,1670,16.706682673069228
30,10.0,3.0,4.0,full,170566.3162930757,62.28685228347785,1609,16.09643857543017
30,10.0,3.0,5.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,3.0,6.0,full,170555.42754135432,62.282875964561185,1505,15.056022408963585
30,10.0,3.0,7.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,3.0,8.0,full,170443.23417032257,62.2419055544561,1397,13.975590236094437
30,10.0,3.0,9.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,3.0,10.0,full,169996.28172838356,62.0786889162955,1293,12.93517406962785
30,10.0,5.0,-15.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-14.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-13.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-12.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-11.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-10.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-9.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-8.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-7.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-6.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-5.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-4.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-3.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-2.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,-1.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,0.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,1.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,2.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,3.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,4.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,5.0,full,170682.94838455447,62.32944361107015,1556,15.566226490596238
30,10.0,5.0,6.0,full,170555.42754135432,62.282875964561185,1505,15.056022408963585
30,10.0,5.0,7.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,5.0,8.0,full,170443.23417032257,62.2419055544561,1397,13.975590236094437
30,10.0,5.0,9.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,5.0,10.0,full,169996.28172838356,62.0786889162955,1293,12.93517406962785
30,10.0,7.0,-15.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-14.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-13.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-12.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-11.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-10.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-9.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-8.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-7.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-6.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-5.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-4.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-3.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-2.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,-1.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,0.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,1.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,2.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,3.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,4.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,5.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,6.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,7.0,full,170404.06573761645,62.227602153672386,1444,14.445778311324531
30,10.0,7.0,8.0,full,170443.23417032257,62.2419055544561,1397,13.975590236094437
30,10.0,7.0,9.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,7.0,10.0,full,169996.28172838356,62.0786889162955,1293,12.93517406962785
30,10.0,9.0,-15.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,9.0,-14.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,9.0,-13.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,9.0,-12.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
30,10.0,9.0,-11.0,full,170278.33370690158,62.18168773988519,1341,13.415366146458583
