X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed,avoided_loss
7,10.0,-6.0,combined,45835.10059090681,103.20583809578733,516,13.575374901341753,4013.6284160809423
7,10.0,-4.0,combined,45835.10059090681,103.20583809578733,516,13.575374901341753,4013.6284160809423
7,10.0,-2.0,combined,45835.10059090681,103.20583809578733,516,13.575374901341753,4013.6284160809423
7,10.0,0.0,combined,45967.51090961305,103.5039833542995,513,13.496448303078138,3881.218097374715
7,10.0,2.0,combined,46087.98879718578,103.77526063303686,505,13.285977374375166,3760.740209801974
7,10.0,4.0,combined,46094.6847559194,103.79033776877014,498,13.101815311760062,3754.044251068363
7,10.0,6.0,combined,46092.602078576325,103.78564825226633,490,12.89134438305709,3756.126928411429
7,15.0,-10.0,combined,45481.41556824078,102.40945369353695,528,13.891081294396212,4367.313438746982
7,15.0,-8.0,combined,45481.41556824078,102.40945369353695,528,13.891081294396212,4367.313438746982
7,15.0,-6.0,combined,45481.41556824078,102.40945369353695,528,13.891081294396212,4367.313438746982
7,15.0,-4.0,combined,45481.41556824078,102.40945369353695,528,13.891081294396212,4367.313438746982
7,15.0,-2.0,combined,45481.41556824078,102.40945369353695,528,13.891081294396212,4367.313438746982
7,15.0,0.0,combined,45938.013077799274,103.43756376723411,519,13.654301499605367,3910.7159291884836
7,15.0,2.0,combined,46058.49096537201,103.70884104597147,511,13.443830570902392,3790.238041615743
7,15.0,4.0,combined,46095.276224036854,103.79166956387874,502,13.20705077611155,3753.4527829509057
7,15.0,6.0,combined,46090.146353190896,103.78011875209575,491,12.917653249144962,3758.582653796858
7,20.0,-10.0,combined,45476.683317498,102.39879819376294,531,13.970007892659828,4372.045689489756
7,20.0,-8.0,combined,45476.683317498,102.39879819376294,531,13.970007892659828,4372.045689489756
7,20.0,-6.0,combined,45476.683317498,102.39879819376294,531,13.970007892659828,4372.045689489756
7,20.0,-4.0,combined,45476.683317498,102.39879819376294,531,13.970007892659828,4372.045689489756
7,20.0,-2.0,combined,45476.683317498,102.39879819376294,531,13.970007892659828,4372.045689489756
7,20.0,0.0,combined,45933.2808270565,103.4269082674601,522,13.733228097868983,3915.448179931259
7,20.0,2.0,combined,46058.348080159856,103.70851931463714,513,13.496448303078138,3790.380926827901
7,20.0,4.0,combined,46094.68665504551,103.79034204498858,503,13.23335964219942,3754.0423519422484
7,20.0,6.0,combined,46089.55678419956,103.7787912332056,492,12.943962115232832,3759.1722227882
7,25.0,-10.0,combined,45259.401025191364,101.90954867119663,548,14.417258616153644,4589.327981796394
7,25.0,-8.0,combined,45259.401025191364,101.90954867119663,548,14.417258616153644,4589.327981796394
7,25.0,-6.0,combined,45259.401025191364,101.90954867119663,548,14.417258616153644,4589.327981796394
7,25.0,-4.0,combined,45259.401025191364,101.90954867119663,548,14.417258616153644,4589.327981796394
7,25.0,-2.0,combined,45275.8982928484,101.946695188012,547,14.390949750065774,4572.830714139356
7,25.0,0.0,combined,45755.803456130016,103.0272865676413,533,14.02262562483557,4092.925550857738
7,25.0,2.0,combined,46032.79840786128,103.65098970722595,521,13.706919231781109,3815.9305991264855
7,25.0,4.0,combined,46067.325666013974,103.72873393749617,509,13.391212838726652,3781.4033409737813
7,25.0,6.0,combined,46072.702307413565,103.74084039683916,494,12.996579847408576,3776.0266995742004
7,30.0,-10.0,combined,45051.93089096907,101.44239295851767,564,14.83820047355959,4796.798116018679
7,30.0,-8.0,combined,45051.93089096907,101.44239295851767,564,14.83820047355959,4796.798116018679
7,30.0,-6.0,combined,45051.93089096907,101.44239295851767,564,14.83820047355959,4796.798116018679
7,30.0,-4.0,combined,45051.93089096907,101.44239295851767,564,14.83820047355959,4796.798116018679
7,30.0,-2.0,combined,45087.04171905824,101.52145119974466,562,14.785582741383847,4761.687287929521
7,30.0,0.0,combined,45710.79418835867,102.92594023824454,546,14.3646408839779,4137.934818629085
7,30.0,2.0,combined,46017.72311716263,103.6170450231076,531,13.970007892659828,3831.005889825129
7,30.0,4.0,combined,46055.88091224735,103.70296404959242,516,13.575374901341753,3792.84809474041
7,30.0,6.0,combined,46072.702307413565,103.74084039683916,494,12.996579847408576,3776.0266995742004
7,35.0,-10.0,combined,44894.50462067306,101.08791985919568,574,15.101289134438305,4954.224386314698
