datetime,date,hour,year,month,day_of_week,is_weekend,quarter,price_eur_mwh,demand_mw,supply_mw,net_flow_cz,net_flow_pl,net_flow_hu,net_import,price_lag24,price_change_24h,price_change_24h_pct,price_lag168,price_change_7d,price_daily_mean,price_daily_std,price_daily_range,yesterday_mean_price,yesterday_std_price,yesterday_range_price,price_momentum_6h,net_import_lag24,net_import_change_24h
2025-04-22 17:00:00,2025-04-22,17,2025,4,1,0,2,102.51,1152.7,1220.8,708.7,485.0,-1261.8,-68.09999999999991,82.09,20.42,24.87513704470703,115.58,-13.069999999999993,101.52416666666666,23.607662152760394,84.89999999999999,70.64916666666666,52.21549927457148,173.39,23.14,-407.09999999999997,339.00000000000006
2025-04-22 18:00:00,2025-04-22,18,2025,4,1,0,2,140.57,1274.7,1340.3,886.2,225.1,-1176.9,-65.60000000000014,100.81,39.75999999999999,39.440531693284385,110.32,30.25,103.18083333333334,24.914285567969927,84.89999999999999,70.38583333333334,52.0391586601666,173.39,64.66999999999999,-478.20000000000005,412.5999999999999
2025-04-22 19:00:00,2025-04-22,19,2025,4,1,0,2,217.38,1324.7,1371.0,776.7,-125.8,-697.2,-46.299999999999955,121.33,96.05,79.16426275447127,137.95,79.43,107.18291666666666,34.010391440056,150.62,70.63791666666667,52.2801814623085,173.39,150.62,-687.7,641.4000000000001
2025-04-22 20:00:00,2025-04-22,20,2025,4,1,0,2,258.8,1327.4,1784.7,479.6,-408.3,-528.6,-457.3,139.23,119.57000000000002,85.87947999712708,147.51,111.29000000000002,112.165,45.668594193955805,192.04000000000002,70.56541666666666,52.17951680239963,171.64999999999998,187.08,-619.8,162.49999999999994
2025-04-22 21:00:00,2025-04-22,21,2025,4,1,0,2,155.41,1163.4,1460.0,735.1,-311.2,-720.5,-296.59999999999997,132.1,23.310000000000002,17.645722937168813,114.9,40.50999999999999,113.13625,46.353723813875874,192.04000000000002,70.55958333333332,52.17232953763977,171.64999999999998,76.63,-687.0,390.40000000000003
2025-04-22 22:00:00,2025-04-22,22,2025,4,1,0,2,123.97,984.6,1335.7,684.4,-24.1,-1011.4,-351.1,122.77,1.2000000000000028,0.9774374847275417,109.59,14.379999999999995,113.18625000000002,46.36521295413889,192.04000000000002,70.60791666666667,52.22219326478044,171.64999999999998,39.39,-721.5,370.4
2025-04-22 23:00:00,2025-04-22,23,2025,4,1,0,2,113.46,820.0,1233.3,653.9,269.8,-1337.0,-413.29999999999995,106.5,6.959999999999994,6.535211267605629,102.03,11.429999999999993,113.47625000000001,46.343335416217506,192.04000000000002,70.41666666666667,52.07569178957049,171.64999999999998,10.949999999999989,-669.9,256.6
2025-04-23 00:00:00,2025-04-23,0,2025,4,2,0,2,109.53,718.0,1093.2,621.7,-109.8,-887.1,-375.2,96.82,12.710000000000008,13.127453005577369,90.74,18.790000000000006,114.00583333333333,46.217171749175584,192.04000000000002,69.96625,51.78577165781807,171.64999999999998,-31.039999999999992,-596.8,221.59999999999997
2025-04-23 01:00:00,2025-04-23,1,2025,4,2,0,2,101.05,631.0,1110.3,502.7,-5.6,-976.4,-479.3,89.42,11.629999999999995,13.006038917468121,85.28,15.769999999999996,114.49041666666666,46.00868296870204,192.04000000000002,69.56333333333333,51.58655905720345,171.64999999999998,-116.33,-692.6999999999999,213.39999999999992
2025-04-23 02:00:00,2025-04-23,2,2025,4,2,0,2,99.67,625.0,1125.0,420.4,-23.6,-896.8,-500.0,88.14,11.530000000000001,13.081461311549807,85.59,14.079999999999998,114.97083333333335,45.78120745237222,192.04000000000002,69.25708333333334,51.447580031748906,171.64999999999998,-159.13,-725.0,225.0
2025-04-23 03:00:00,2025-04-23,3,2025,4,2,0,2,99.42,611.4,1077.4,370.6,-20.8,-815.8,-465.99999999999994,85.62,13.799999999999997,16.117729502452693,86.31,13.11,115.54583333333335,45.48222681220811,192.04000000000002,68.84666666666666,51.268354394488426,171.64999999999998,-55.989999999999995,-649.3,183.3
2025-04-23 04:00:00,2025-04-23,4,2025,4,2,0,2,103.45,674.2,1086.4,457.5,-39.0,-830.7,-412.20000000000005,85.23,18.22,21.377449254957174,92.73,10.719999999999999,116.305,45.104702058944234,192.04000000000002,68.29666666666667,51.00732928295433,171.64999999999998,-20.519999999999996,-689.3999999999999,277.1999999999998
2025-04-23 05:00:00,2025-04-23,5,2025,4,2,0,2,112.87,804.3,1136.4,420.9,-99.3,-653.7,-332.1000000000001,99.23,13.64,13.745842991030937,104.65,8.219999999999999,116.87333333333333,44.96591797917826,192.04000000000002,68.34166666666665,51.03528052211563,171.64999999999998,-0.5899999999999892,-664.4000000000001,332.3
2025-04-23 06:00:00,2025-04-23,6,2025,4,2,0,2,137.48,1078.9,1331.6,409.7,-273.9,-388.5,-252.7,123.28,14.199999999999989,11.518494484101224,125.48,11.999999999999986,117.46499999999999,45.14694105868706,192.04000000000002,69.51708333333333,51.99350080448342,171.64999999999998,27.94999999999999,-378.5999999999999,125.89999999999992
2025-04-23 07:00:00,2025-04-23,7,2025,4,2,0,2,144.7,1167.0,1379.8,134.9,-588.6,240.9,-212.80000000000004,151.66,-6.960000000000008,-4.589212712646716,135.62,9.079999999999984,117.175,44.939618136572,192.04000000000002,72.13916666666667,54.529517249369604,184.07999999999998,43.64999999999999,-287.5,74.69999999999996
2025-04-23 08:00:00,2025-04-23,8,2025,4,2,0,2,118.44,1098.2,1260.3,-202.1,-613.3,653.3,-162.10000000000002,140.71,-22.27000000000001,-15.82687797597897,109.94,8.5,116.24708333333332,44.661593604540606,192.04000000000002,74.78791666666667,56.29825064694124,184.07999999999998,18.769999999999996,-248.19999999999993,86.09999999999991
2025-04-23 09:00:00,2025-04-23,9,2025,4,2,0,2,100.08,1028.6,892.9,-348.0,-215.6,699.3,135.69999999999993,104.45,-4.3700000000000045,-4.183820009573963,60.64,39.44,116.06500000000001,44.72065003027657,192.04000000000002,78.02583333333334,55.64560140565582,184.07999999999998,0.6599999999999966,188.39999999999986,-52.69999999999993
2025-04-23 10:00:00,2025-04-23,10,2025,4,2,0,2,84.35,924.1,926.8,-565.5,-390.7,953.5,-2.7000000000000455,89.66,-5.310000000000002,-5.922373410662505,20.51,63.83999999999999,115.84375,44.869851775658965,192.04000000000002,81.51458333333333,53.51285485377766,184.07999999999998,-19.10000000000001,108.09999999999991,-110.79999999999995
2025-04-23 11:00:00,2025-04-23,11,2025,4,2,0,2,86.11,909.7,481.8,-489.9,-38.4,956.2,427.9000000000001,79.37,6.739999999999995,8.491873503842754,10.27,75.84,116.12458333333332,44.6522074023876,192.04000000000002,84.71583333333334,50.8129784787714,184.07999999999998,-26.760000000000005,461.89999999999986,-33.99999999999977
2025-04-23 12:00:00,2025-04-23,12,2025,4,2,0,2,79.01,893.8,460.0,-453.8,-37.4,925.0,433.8,75.9,3.1099999999999994,4.0974967061923575,5.94,73.07000000000001,116.25416666666666,44.53475613072592,192.04000000000002,88.91708333333334,45.212998369473354,184.07999999999998,-58.469999999999985,462.3000000000002,-28.50000000000017
2025-04-23 13:00:00,2025-04-23,13,2025,4,2,0,2,79.3,888.0,457.5,-457.0,63.4,824.1,430.5,66.76,12.539999999999992,18.783702816057506,2.51,76.78999999999999,116.77666666666669,43.99916468245352,187.08,93.04958333333333,37.518307007225644,155.35999999999999,-65.39999999999999,483.3000000000002,-52.80000000000018
2025-04-23 14:00:00,2025-04-23,14,2025,4,2,0,2,86.52,839.0,382.3,-298.1,88.1,666.7,456.70000000000005,71.72,14.799999999999997,20.63580591187953,2.91,83.61,117.39333333333333,43.44038660516086,180.02,96.19208333333334,31.782411868306962,142.26,-31.92,483.0000000000001,-26.300000000000068
2025-04-23 15:00:00,2025-04-23,15,2025,4,2,0,2,95.15,828.4,600.9,-200.9,9.8,418.6,227.50000000000003,78.78,16.370000000000005,20.779385630870784,16.5,78.65,118.07541666666667,42.93329304855144,179.79000000000002,99.08291666666666,26.211968802715425,105.25,-4.929999999999993,494.4,-266.9
2025-04-23 16:00:00,2025-04-23,16,2025,4,2,0,2,101.58,938.4,798.3,171.4,211.4,-242.7,140.10000000000002,84.58,17.0,20.099314258689997,64.43,37.14999999999999,118.78375000000001,42.49463913120508,179.79000000000002,100.67333333333333,23.936274394401742,84.89999999999999,17.230000000000004,449.79999999999995,-309.69999999999993
2025-04-23 17:00:00,2025-04-23,17,2025,4,2,0,2,110.83,1066.0,937.7,501.8,155.9,-529.4,128.30000000000007,102.51,8.319999999999993,8.116281338406003,95.68,15.149999999999991,119.13041666666668,42.389915277223515,179.79000000000002,101.52416666666666,23.607662152760394,84.89999999999999,24.72,-68.09999999999991,196.39999999999998
2025-04-23 18:00:00,2025-04-23,18,2025,4,2,0,2,137.42,1162.7,1334.7,714.3,58.4,-944.7,-172.0000000000001,140.57,-3.1500000000000057,-2.2408764316710577,118.48,18.939999999999984,118.99916666666665,42.325474281907915,179.79000000000002,103.18083333333334,24.914285567969927,84.89999999999999,58.40999999999998,-65.60000000000014,-106.39999999999998
2025-04-23 19:00:00,2025-04-23,19,2025,4,2,0,2,171.75,1329.3,1650.4,907.7,77.7,-1306.5,-321.0999999999999,217.38,-45.629999999999995,-20.99089152635937,169.91,1.8400000000000034,117.09791666666668,38.57255207698767,179.79000000000002,107.18291666666666,34.010391440056,150.62,92.45,-46.299999999999955,-274.79999999999995
2025-04-23 20:00:00,2025-04-23,20,2025,4,2,0,2,188.93,1384.0,1762.0,907.6,-32.6,-1253.0,-378.0,258.8,-69.87,-26.997681607418855,172.02,16.909999999999997,114.18666666666667,28.8152431983447,109.92,112.165,45.668594193955805,192.04000000000002,102.41000000000001,-457.3,79.30000000000001
2025-04-23 21:00:00,2025-04-23,21,2025,4,2,0,2,127.0,1173.1,1488.7,786.0,96.4,-1198.0,-315.6,155.41,-28.409999999999997,-18.280676919117173,122.31,4.689999999999998,113.00291666666668,27.606322130229714,109.92,113.13625,46.353723813875874,192.04000000000002,31.849999999999994,-296.59999999999997,-19.000000000000057
2025-04-23 22:00:00,2025-04-23,22,2025,4,2,0,2,108.49,990.2,1173.8,865.4,536.5,-1585.5,-183.5999999999999,123.97,-15.480000000000004,-12.486891989997584,110.28,-1.7900000000000063,112.35791666666665,27.519647049552134,109.92,113.18625000000002,46.36521295413889,192.04000000000002,6.909999999999997,-351.1,167.5000000000001
2025-04-23 23:00:00,2025-04-23,23,2025,4,2,0,2,97.56,815.4,1161.5,848.3,543.4,-1737.8,-346.10000000000014,113.46,-15.899999999999991,-14.01374933897408,98.59,-1.0300000000000011,111.69541666666665,27.68286426170391,109.92,113.47625000000001,46.343335416217506,192.04000000000002,-13.269999999999996,-413.29999999999995,67.19999999999982
2025-04-24 00:00:00,2025-04-24,0,2025,4,3,0,2,94.72,714.2,854.4,948.9,485.7,-1574.8,-140.20000000000005,109.53,-14.810000000000002,-13.521409659454035,91.02,3.700000000000003,111.07833333333333,27.89746687373342,109.92,114.00583333333333,46.217171749175584,192.04000000000002,-42.69999999999999,-375.2,234.99999999999994
2025-04-24 01:00:00,2025-04-24,1,2025,4,3,0,2,89.52,611.6,887.2,818.6,458.5,-1552.7,-275.60000000000014,101.05,-11.530000000000001,-11.41019297377536,85.87,3.6499999999999915,110.59791666666666,28.175563106007633,109.92,114.49041666666666,46.00868296870204,192.04000000000002,-82.23,-479.3,203.69999999999987
2025-04-24 02:00:00,2025-04-24,2,2025,4,3,0,2,87.67,616.0,896.1,742.5,380.1,-1402.7,-280.10000000000014,99.67,-12.0,-12.039731112671817,84.2,3.469999999999999,110.09791666666666,28.482721074695082,109.92,114.97083333333335,45.78120745237222,192.04000000000002,-101.26,-500.0,219.89999999999986
2025-04-24 03:00:00,2025-04-24,3,2025,4,3,0,2,86.36,605.8,925.6,706.5,368.3,-1394.6,-319.79999999999995,99.42,-13.060000000000002,-13.136189901428285,83.23,3.1299999999999955,109.55375,28.818372885381784,109.92,115.54583333333335,45.48222681220811,192.04000000000002,-40.64,-465.99999999999994,146.2
2025-04-24 04:00:00,2025-04-24,4,2025,4,3,0,2,85.57,672.6,923.4,768.2,415.8,-1434.8,-250.79999999999995,103.45,-17.88000000000001,-17.283711938134374,84.85,0.7199999999999989,108.80874999999999,29.21145700078539,109.92,116.305,45.104702058944234,192.04000000000002,-22.92,-412.20000000000005,161.4000000000001
2025-04-24 05:00:00,2025-04-24,5,2025,4,3,0,2,92.15,799.1,947.0,812.5,399.9,-1360.3,-147.89999999999986,112.87,-20.72,-18.35740232125454,91.55,0.6000000000000085,107.94541666666667,29.39183855650956,109.92,116.87333333333333,44.96591797917826,192.04000000000002,-5.409999999999997,-332.1000000000001,184.20000000000022
2025-04-24 06:00:00,2025-04-24,6,2025,4,3,0,2,111.13,1047.4,908.1,733.1,361.6,-955.4,139.30000000000007,137.48,-26.349999999999994,-19.1664242071574,110.11,1.019999999999996,106.84750000000001,28.7252077224115,109.92,117.46499999999999,45.14694105868706,192.04000000000002,16.409999999999997,-252.7,392.00000000000006
2025-04-24 07:00:00,2025-04-24,7,2025,4,3,0,2,119.52,1166.6,892.5,347.7,-17.1,-56.5,274.09999999999997,144.7,-25.179999999999993,-17.4015203870076,123.32,-3.799999999999997,105.79833333333335,27.72498977404773,109.92,117.175,44.939618136572,192.04000000000002,30.0,-212.80000000000004,486.9
2025-04-24 08:00:00,2025-04-24,8,2025,4,3,0,2,117.72,1141.4,795.5,-64.6,-223.8,634.3,345.9,118.44,-0.7199999999999989,-0.6079027355623091,123.59,-5.8700000000000045,105.76833333333333,27.711102102048947,109.92,116.24708333333332,44.661593604540606,192.04000000000002,30.049999999999997,-162.10000000000002,508.0
2025-04-24 09:00:00,2025-04-24,9,2025,4,3,0,2,102.4,1075.8,858.6,-382.0,-218.8,818.0,217.20000000000005,100.08,2.3200000000000074,2.318145483613117,81.59,20.810000000000002,105.865,27.69443783427565,109.92,116.06500000000001,44.72065003027657,192.04000000000002,16.040000000000006,135.69999999999993,81.50000000000011
2025-04-24 10:00:00,2025-04-24,10,2025,4,3,0,2,93.44,1025.5,939.2,-509.0,-223.6,818.9,86.29999999999995,84.35,9.090000000000003,10.776526378186134,47.39,46.05,106.24374999999999,27.448470269010127,109.92,115.84375,44.869851775658965,192.04000000000002,7.8700000000000045,-2.7000000000000455,89.0
2025-04-24 11:00:00,2025-04-24,11,2025,4,3,0,2,84.65,1036.3,917.6,-598.9,-108.8,826.4,118.70000000000005,86.11,-1.4599999999999937,-1.6955057484612635,24.52,60.13000000000001,106.18291666666669,27.496607929796806,109.92,116.12458333333332,44.6522074023876,192.04000000000002,-7.5,427.9000000000001,-309.20000000000005
2025-04-24 12:00:00,2025-04-24,12,2025,4,3,0,2,80.02,1044.1,820.1,-648.8,-92.1,964.9,224.0,79.01,1.009999999999991,1.2783192001012416,22.81,57.209999999999994,106.22500000000001,27.4539516439729,109.63000000000001,116.25416666666666,44.53475613072592,192.04000000000002,-31.11,433.8,-209.8
2025-04-24 13:00:00,2025-04-24,13,2025,4,3,0,2,76.27,1044.2,793.7,-577.8,-166.4,994.7,250.5000000000001,79.3,-3.030000000000001,-3.8209331651954623,19.43,56.839999999999996,106.09875,27.589783445027532,112.66000000000001,116.77666666666669,43.99916468245352,187.08,-43.25,430.5,-179.9999999999999
2025-04-24 14:00:00,2025-04-24,14,2025,4,3,0,2,77.79,1023.4,715.4,-380.7,-63.2,751.9,308.0,86.52,-8.72999999999999,-10.09015256588071,21.04,56.75000000000001,105.735,27.914772308645382,112.66000000000001,117.39333333333333,43.44038660516086,180.02,-39.92999999999999,456.70000000000005,-148.70000000000005
2025-04-24 15:00:00,2025-04-24,15,2025,4,3,0,2,80.52,1016.9,677.3,-47.6,107.0,280.2,339.59999999999997,95.15,-14.63000000000001,-15.37572254335261,73.24,7.280000000000001,105.12541666666668,28.312871244007496,112.66000000000001,118.07541666666667,42.93329304855144,179.79000000000002,-21.88000000000001,227.50000000000003,112.09999999999994
2025-04-24 16:00:00,2025-04-24,16,2025,4,3,0,2,85.92,1109.5,774.1,434.0,424.4,-523.0,335.4,101.58,-15.659999999999997,-15.416420555227402,88.39,-2.469999999999999,104.47291666666666,28.57734698477873,112.66000000000001,118.78375000000001,42.49463913120508,179.79000000000002,-7.519999999999996,140.10000000000002,195.29999999999995
2025-04-24 17:00:00,2025-04-24,17,2025,4,3,0,2,99.02,1206.7,953.9,515.5,468.7,-731.4,252.80000000000007,110.83,-11.810000000000002,-10.655959577731663,100.97,-1.9500000000000028,103.98083333333334,28.56480030853887,112.66000000000001,119.13041666666668,42.389915277223515,179.79000000000002,14.36999999999999,128.30000000000007,124.5
2025-04-24 18:00:00,2025-04-24,18,2025,4,3,0,2,121.31,1260.8,1556.6,484.1,263.5,-1043.4,-295.80000000000007,137.42,-16.109999999999985,-11.723184398195304,115.15,6.159999999999997,103.30958333333332,27.92700741750066,112.66000000000001,118.99916666666665,42.325474281907915,179.79000000000002,41.290000000000006,-172.0000000000001,-123.79999999999995
2025-04-24 19:00:00,2025-04-24,19,2025,4,3,0,2,118.83,1403.5,1702.2,641.8,334.0,-1274.5,-298.70000000000005,171.75,-52.92,-30.81222707423581,132.98,-14.149999999999991,101.10458333333334,24.117657428093533,112.66000000000001,117.09791666666668,38.57255207698767,179.79000000000002,42.56,-321.0999999999999,22.399999999999864
2025-04-24 20:00:00,2025-04-24,20,2025,4,3,0,2,136.1,1437.9,1738.5,705.3,391.4,-1397.3,-300.60000000000014,188.93,-52.83000000000001,-27.962737521833485,124.9,11.199999999999989,98.90333333333332,17.16074328649435,59.83,114.18666666666667,28.8152431983447,109.92,58.30999999999999,-378.0,77.39999999999986
2025-04-24 21:00:00,2025-04-24,21,2025,4,3,0,2,114.48,1209.0,1552.9,596.1,426.7,-1366.7,-343.9000000000001,127.0,-12.519999999999996,-9.85826771653543,114.06,0.4200000000000017,98.38166666666666,16.444867222663962,59.83,113.00291666666668,27.606322130229714,109.92,33.96000000000001,-315.6,-28.300000000000068
2025-04-24 22:00:00,2025-04-24,22,2025,4,3,0,2,106.53,1021.1,1284.1,721.4,757.4,-1741.8,-263.0,108.49,-1.9599999999999937,-1.8066181214858454,98.9,7.6299999999999955,98.30000000000001,16.3972837093072,59.83,112.35791666666665,27.519647049552134,109.92,20.61,-183.5999999999999,-79.40000000000009
2025-04-24 23:00:00,2025-04-24,23,2025,4,3,0,2,93.1,844.8,1221.6,640.7,711.2,-1728.7,-376.79999999999995,97.56,-4.460000000000008,-4.571545715457162,96.81,-3.710000000000008,98.11416666666668,16.431272653526438,59.83,111.69541666666665,27.68286426170391,109.92,-5.920000000000002,-346.10000000000014,-30.699999999999818
2025-04-25 00:00:00,2025-04-25,0,2025,4,4,0,2,94.96,706.2,871.0,611.8,634.6,-1411.2,-164.79999999999995,94.72,0.23999999999999488,0.25337837837837296,90.22,4.739999999999995,98.12416666666667,16.429190066218023,59.83,111.07833333333333,27.89746687373342,109.92,-26.35000000000001,-140.20000000000005,-24.59999999999991
2025-04-25 01:00:00,2025-04-25,1,2025,4,4,0,2,83.82,617.6,889.0,488.8,547.4,-1307.6,-271.39999999999986,89.52,-5.700000000000003,-6.3672922252010755,81.35,2.469999999999999,97.88666666666666,16.599298483519124,59.83,110.59791666666666,28.175563106007633,109.92,-35.010000000000005,-275.60000000000014,4.200000000000273
2025-04-25 02:00:00,2025-04-25,2,2025,4,4,0,2,82.72,625.4,918.1,422.4,426.5,-1141.6,-292.69999999999993,87.67,-4.950000000000003,-5.646173149309916,78.44,4.280000000000001,97.68041666666666,16.761719969639522,59.83,110.09791666666666,28.482721074695082,109.92,-53.379999999999995,-280.10000000000014,-12.599999999999795
2025-04-25 03:00:00,2025-04-25,3,2025,4,4,0,2,84.28,610.6,921.9,307.9,204.8,-824.0,-311.29999999999995,86.36,-2.0799999999999983,-2.4085224641037497,77.89,6.390000000000001,97.59375,16.82804331607982,59.83,109.55375,28.818372885381784,109.92,-30.200000000000003,-319.79999999999995,8.5
2025-04-25 04:00:00,2025-04-25,4,2025,4,4,0,2,85.73,657.9,945.6,341.5,172.1,-801.3,-287.69999999999993,85.57,0.1600000000000108,0.18698141872152718,78.31,7.420000000000002,97.60041666666666,16.82310380274709,59.83,108.80874999999999,29.21145700078539,109.92,-20.799999999999997,-250.79999999999995,-36.89999999999998
2025-04-25 05:00:00,2025-04-25,5,2025,4,4,0,2,97.04,766.0,1030.3,323.5,338.6,-926.4,-264.29999999999995,92.15,4.890000000000001,5.306565382528486,77.93,19.11,97.80416666666667,16.783788222611783,59.83,107.94541666666667,29.39183855650956,109.92,3.940000000000012,-147.89999999999986,-116.40000000000009
2025-04-25 06:00:00,2025-04-25,6,2025,4,4,0,2,105.27,1029.8,1166.2,209.1,63.6,-409.1,-136.40000000000003,111.13,-5.859999999999999,-5.273103572392693,80.38,24.89,97.56,16.623356538579333,59.83,106.84750000000001,28.7252077224115,109.92,10.310000000000002,139.30000000000007,-275.7000000000001
2025-04-25 07:00:00,2025-04-25,7,2025,4,4,0,2,113.39,1201.3,1190.9,-66.9,-367.2,444.5,10.399999999999977,119.52,-6.1299999999999955,-5.128848728246315,86.13,27.260000000000005,97.30458333333333,16.315515682710924,59.83,105.79833333333335,27.72498977404773,109.92,29.570000000000007,274.09999999999997,-263.7
2025-04-25 08:00:00,2025-04-25,8,2025,4,4,0,2,106.9,1184.2,1157.7,-454.1,-578.6,1059.2,26.5,117.72,-10.819999999999993,-9.19130139313625,87.7,19.200000000000003,96.85375,15.870281171313696,59.83,105.76833333333333,27.711102102048947,109.92,24.180000000000007,345.9,-319.4
2025-04-25 09:00:00,2025-04-25,9,2025,4,4,0,2,91.83,1266.2,1017.6,-549.6,-552.3,1350.5,248.5999999999999,102.4,-10.570000000000007,-10.322265625000007,89.77,2.0600000000000023,96.41333333333334,15.856333165309925,59.83,105.865,27.69443783427565,109.92,7.549999999999997,217.20000000000005,31.399999999999864
2025-04-25 10:00:00,2025-04-25,10,2025,4,4,0,2,86.83,1159.3,921.1,-659.2,-484.1,1381.5,238.19999999999982,93.44,-6.609999999999999,-7.074058219178083,90.12,-3.2900000000000063,96.13791666666667,15.967242276167449,59.83,106.24374999999999,27.448470269010127,109.92,1.0999999999999943,86.29999999999995,151.89999999999986
2025-04-25 11:00:00,2025-04-25,11,2025,4,4,0,2,74.14,1198.6,730.0,-539.1,-283.0,1290.7,468.6,84.65,-10.510000000000005,-12.415829887773189,88.16,-14.019999999999996,95.69999999999999,16.433328541611814,61.959999999999994,106.18291666666669,27.496607929796806,109.92,-22.900000000000006,118.70000000000005,349.9
2025-04-25 12:00:00,2025-04-25,12,2025,4,4,0,2,68.94,1196.0,437.7,-472.0,-80.2,1310.5,758.3,80.02,-11.079999999999998,-13.846538365408648,79.42,-10.480000000000004,95.23833333333333,17.03751427743069,67.16,106.22500000000001,27.4539516439729,109.63000000000001,-36.33,224.0,534.3
2025-04-25 13:00:00,2025-04-25,13,2025,4,4,0,2,50.0,1283.9,438.6,-448.9,88.5,1205.7,845.3000000000001,76.27,-26.269999999999996,-34.44342467549495,69.43,-19.430000000000007,94.14375,19.035804893274506,86.1,106.09875,27.589783445027532,112.66000000000001,-63.39,250.5000000000001,594.8
2025-04-25 14:00:00,2025-04-25,14,2025,4,4,0,2,43.22,1524.7,737.7,-229.6,297.1,719.5,787.0,77.79,-34.57000000000001,-44.44015940352231,66.85,-23.629999999999995,92.70333333333333,21.478311541336225,92.88,105.735,27.914772308645382,112.66000000000001,-63.68000000000001,308.0,479.0
2025-04-25 15:00:00,2025-04-25,15,2025,4,4,0,2,64.1,1190.5,741.1,-212.7,260.7,401.4,449.4,80.52,-16.42,-20.392449080973673,69.2,-5.1000000000000085,92.01916666666666,22.13475919211193,92.88,105.12541666666668,28.312871244007496,112.66000000000001,-27.730000000000004,339.59999999999997,109.80000000000001
2025-04-25 16:00:00,2025-04-25,16,2025,4,4,0,2,78.65,1124.5,821.2,84.9,360.9,-142.5,303.29999999999995,85.92,-7.269999999999996,-8.46135940409683,78.75,-0.09999999999999432,91.71625,22.271180990630494,92.88,104.47291666666666,28.57734698477873,112.66000000000001,-8.179999999999993,335.4,-32.10000000000002
2025-04-25 17:00:00,2025-04-25,17,2025,4,4,0,2,85.39,1221.4,900.0,499.2,677.7,-855.5,321.4000000000001,99.02,-13.629999999999995,-13.764895980609973,93.2,-7.810000000000002,91.14833333333333,22.25061067391968,92.88,103.98083333333334,28.56480030853887,112.66000000000001,11.25,252.80000000000007,68.60000000000002
2025-04-25 18:00:00,2025-04-25,18,2025,4,4,0,2,100.38,1239.6,1045.5,680.8,729.9,-1216.6,194.0999999999999,121.31,-20.930000000000007,-17.253317945758806,107.42,-7.040000000000006,90.27625,21.411402247299947,92.88,103.30958333333332,27.92700741750066,112.66000000000001,31.439999999999998,-295.80000000000007,489.9
2025-04-25 19:00:00,2025-04-25,19,2025,4,4,0,2,116.51,1380.9,1079.3,782.4,528.0,-1008.8,301.60000000000014,118.83,-2.319999999999993,-1.9523689304047742,128.2,-11.689999999999984,90.17958333333333,21.281729350940815,92.88,101.10458333333334,24.117657428093533,112.66000000000001,66.51,-298.70000000000005,600.3000000000002
2025-04-25 20:00:00,2025-04-25,20,2025,4,4,0,2,123.29,1388.0,1362.2,752.1,318.6,-1044.9,25.799999999999955,136.1,-12.809999999999988,-9.41219691403379,139.68,-16.39,89.64583333333333,20.21380692941681,80.07000000000001,98.90333333333332,17.16074328649435,59.83,80.07000000000001,-300.60000000000014,326.4000000000001
2025-04-25 21:00:00,2025-04-25,21,2025,4,4,0,2,109.63,1131.2,1133.1,603.5,500.1,-1105.5,-1.900000000000091,114.48,-4.8500000000000085,-4.236547868623348,119.74,-10.11,89.44375000000001,19.977601329772625,80.07000000000001,98.38166666666666,16.444867222663962,59.83,45.53,-343.9000000000001,342.0
2025-04-25 22:00:00,2025-04-25,22,2025,4,4,0,2,100.37,932.0,1059.4,732.6,832.5,-1692.5,-127.40000000000009,106.53,-6.159999999999997,-5.782408711161172,110.02,-9.649999999999991,89.18708333333335,19.78720128268467,80.07000000000001,98.30000000000001,16.3972837093072,59.83,21.72,-263.0,135.5999999999999
2025-04-25 23:00:00,2025-04-25,23,2025,4,4,0,2,92.09,767.3,1076.1,601.5,675.3,-1585.6,-308.79999999999995,93.1,-1.009999999999991,-1.084854994629421,103.04,-10.950000000000003,89.145,19.779590051584087,80.07000000000001,98.11416666666668,16.431272653526438,59.83,6.700000000000003,-376.79999999999995,68.0
2025-04-26 00:00:00,2025-04-26,0,2025,4,5,1,2,107.9,653.8,946.5,511.5,210.9,-1015.1,-292.70000000000005,94.96,12.940000000000012,13.626790227464209,92.78,15.120000000000005,89.68416666666667,20.118452684185876,80.07000000000001,98.12416666666667,16.429190066218023,59.83,7.52000000000001,-164.79999999999995,-127.90000000000009
2025-04-26 01:00:00,2025-04-26,1,2025,4,5,1,2,93.57,594.0,997.6,392.2,77.3,-873.1,-403.6,83.82,9.75,11.632068718682893,82.92,10.649999999999991,90.09041666666667,20.093314371391426,80.07000000000001,97.88666666666666,16.599298483519124,59.83,-22.940000000000012,-271.39999999999986,-132.20000000000016
2025-04-26 02:00:00,2025-04-26,2,2025,4,5,1,2,92.7,613.3,1015.4,374.3,68.6,-845.0,-402.1,82.72,9.980000000000004,12.064796905222442,87.45,5.25,90.50625000000001,20.037341621062403,80.07000000000001,97.68041666666666,16.761719969639522,59.83,-30.590000000000003,-292.69999999999993,-109.40000000000009
2025-04-26 03:00:00,2025-04-26,3,2025,4,5,1,2,91.15,592.5,1031.1,299.5,21.1,-759.2,-438.6,84.28,6.8700000000000045,8.151400094921694,85.57,5.5800000000000125,90.79250000000002,19.993551188582387,80.07000000000001,97.59375,16.82804331607982,59.83,-18.47999999999999,-311.29999999999995,-127.30000000000007
