Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
30.3.2025;65;17:00 - 17:15;44.8;60.0;13.6;13.6;0.0;-8.65;27.2
30.3.2025;66;17:15 - 17:30;60.7;27.8;12.6;2.6;10.0;-91.64;15.2
30.3.2025;67;17:30 - 17:45;57.9;30.0;3.1;0.0;3.1;46.47;3.1
30.3.2025;68;17:45 - 18:00;129.5;70.1;50.0;40.1;9.9;151.09;90.1
30.3.2025;69;18:00 - 18:15;34.6;64.7;13.8;26.0;-12.2;22.33;39.8
30.3.2025;70;18:15 - 18:30;23.9;21.1;0.6;5.5;-4.9;21.85;6.1
30.3.2025;71;18:30 - 18:45;65.3;13.9;11.4;3.9;7.5;91.20;15.3
30.3.2025;72;18:45 - 19:00;85.6;32.9;24.0;22.9;1.1;167.00;46.9
30.3.2025;73;19:00 - 19:15;45.3;325.5;18.9;29.7;-10.8;87.13;48.6
30.3.2025;74;19:15 - 19:30;71.9;1,419.9;16.3;19.9;-3.6;96.13;36.2
30.3.2025;75;19:30 - 19:45;98.7;32.1;7.0;22.1;-15.1;214.08;29.1
30.3.2025;76;19:45 - 20:00;102.5;30.9;13.9;20.9;-7.0;133.04;34.8
30.3.2025;77;20:00 - 20:15;139.6;4,738.6;59.5;43.6;15.9;130.53;103.1
30.3.2025;78;20:15 - 20:30;119.1;1,964.7;30.3;23.1;7.2;113.45;53.4
30.3.2025;79;20:30 - 20:45;93.2;116.9;25.6;41.5;-15.9;97.10;67.1
30.3.2025;80;20:45 - 21:00;64.9;2,154.7;43.3;36.2;7.1;82.24;79.5
30.3.2025;81;21:00 - 21:15;160.8;12.0;3.0;3.0;0.0;185.01;6.0
30.3.2025;82;21:15 - 21:30;102.9;13.0;3.1;3.0;0.1;111.00;6.1
30.3.2025;83;21:30 - 21:45;282.1;38.2;22.3;28.2;-5.9;97.13;50.5
30.3.2025;84;21:45 - 22:00;28.0;125.6;15.0;39.3;-24.3;79.85;54.3
30.3.2025;85;22:00 - 22:15;159.0;10.0;15.6;0.0;15.6;133.61;15.6
30.3.2025;86;22:15 - 22:30;97.7;22.0;16.9;12.0;4.9;72.60;28.9
30.3.2025;87;22:30 - 22:45;50.0;40.1;7.6;25.1;-17.5;65.71;32.7
30.3.2025;88;22:45 - 23:00;45.8;103.2;25.8;59.3;-33.5;47.56;85.1
30.3.2025;89;23:00 - 23:15;96.8;20.9;10.6;0.9;9.7;93.37;11.5
30.3.2025;90;23:15 - 23:30;85.1;30.4;13.2;10.4;2.8;59.35;23.6
30.3.2025;91;23:30 - 23:45;61.2;33.1;6.7;11.3;-4.6;60.68;18.0
30.3.2025;92;23:45 - 00:00;53.4;81.7;2.0;15.1;-13.1;52.75;17.1
31.3.2025;1;00:00 - 00:15;48.6;20.2;28.6;0.2;28.4;97.84;28.8
31.3.2025;2;00:15 - 00:30;24.2;20.2;4.2;0.2;4.0;72.66;4.4
31.3.2025;3;00:30 - 00:45;22.0;35.3;2.0;15.3;-13.3;69.09;17.3
31.3.2025;4;00:45 - 01:00;22.1;83.7;2.1;41.7;-39.6;57.36;43.8
31.3.2025;5;01:00 - 01:15;35.5;40.0;15.5;0.0;15.5;75.60;15.5
31.3.2025;6;01:15 - 01:30;21.5;20.0;1.5;0.0;1.5;61.43;1.5
31.3.2025;7;01:30 - 01:45;20.0;33.3;0.0;13.3;-13.3;48.64;13.3
31.3.2025;8;01:45 - 02:00;20.0;42.8;0.0;20.7;-20.7;59.24;20.7
31.3.2025;9;02:00 - 02:15;22.0;20.0;2.0;0.0;2.0;68.02;2.0
31.3.2025;10;02:15 - 02:30;21.2;26.6;1.2;6.6;-5.4;34.46;7.8
31.3.2025;11;02:30 - 02:45;20.0;28.0;0.0;8.0;-8.0;42.48;8.0
31.3.2025;12;02:45 - 03:00;20.0;28.4;0.0;8.4;-8.4;53.89;8.4
31.3.2025;13;03:00 - 03:15;32.0;44.0;12.0;24.0;-12.0;55.10;36.0
31.3.2025;14;03:15 - 03:30;32.0;54.0;12.0;29.0;-17.0;57.02;41.0
31.3.2025;15;03:30 - 03:45;20.4;26.6;0.4;6.6;-6.2;49.90;7.0
31.3.2025;16;03:45 - 04:00;27.7;26.6;7.7;6.6;1.1;62.21;14.3
31.3.2025;17;04:00 - 04:15;62.0;75.9;42.0;45.9;-3.9;61.36;87.9
31.3.2025;18;04:15 - 04:30;20.0;48.5;0.0;28.5;-28.5;64.05;28.5
31.3.2025;19;04:30 - 04:45;25.9;66.8;5.9;46.8;-40.9;78.96;52.7
31.3.2025;20;04:45 - 05:00;44.5;70.3;24.5;50.3;-25.8;81.55;74.8
31.3.2025;21;05:00 - 05:15;150.0;102.5;130.0;82.5;47.5;78.38;212.5
31.3.2025;22;05:15 - 05:30;32.0;77.3;12.0;44.3;-32.3;77.44;56.3
31.3.2025;23;05:30 - 05:45;45.0;612.1;25.0;62.1;-37.1;85.19;87.1
31.3.2025;24;05:45 - 06:00;59.1;121.1;39.1;101.1;-62.0;96.02;140.2
31.3.2025;25;06:00 - 06:15;22.0;115.8;2.0;86.2;-84.2;78.10;88.2
31.3.2025;26;06:15 - 06:30;22.0;53.9;2.0;33.9;-31.9;109.32;35.9
31.3.2025;27;06:30 - 06:45;41.4;36.0;21.4;16.0;5.4;165.38;37.4
31.3.2025;28;06:45 - 07:00;65.9;65.9;45.9;30.9;15.0;175.08;76.8
31.3.2025;29;07:00 - 07:15;18.7;46.5;9.0;26.5;-17.5;187.17;35.5
31.3.2025;30;07:15 - 07:30;28.0;25.3;8.0;5.3;2.7;180.07;13.3
31.3.2025;31;07:30 - 07:45;28.5;28.0;8.5;8.0;0.5;164.94;16.5
31.3.2025;32;07:45 - 08:00;26.3;28.6;6.2;8.6;-2.4;180.35;14.8
31.3.2025;33;08:00 - 08:15;28.9;100.0;0.8;40.2;-39.4;203.29;41.0
31.3.2025;34;08:15 - 08:30;91.0;52.8;7.0;28.8;-21.8;211.82;35.8
31.3.2025;35;08:30 - 08:45;50.3;23.0;28.3;1.0;27.3;182.64;29.3
31.3.2025;36;08:45 - 09:00;87.4;160.0;15.4;21.5;-6.1;168.09;36.9
31.3.2025;37;09:00 - 09:15;64.1;32.1;25.0;0.1;24.9;152.64;25.1
31.3.2025;38;09:15 - 09:30;797.2;37.1;22.2;9.8;12.4;148.22;32.0
31.3.2025;39;09:30 - 09:45;2,707.7;75.3;2.0;54.0;-52.0;119.22;56.0
31.3.2025;40;09:45 - 10:00;183.0;144.5;130.0;77.5;52.5;94.64;207.5
31.3.2025;41;10:00 - 10:15;86.2;150.2;13.2;60.2;-47.0;111.99;73.4
31.3.2025;42;10:15 - 10:30;103.4;93.7;1.3;45.5;-44.2;117.22;46.8
31.3.2025;43;10:30 - 10:45;39.2;384.7;19.2;74.8;-55.6;111.61;94.0
31.3.2025;44;10:45 - 11:00;2,560.0;4,143.9;10.0;83.3;-73.3;105.14;93.3
31.3.2025;45;11:00 - 11:15;87.4;14.3;4.4;4.3;0.1;117.25;8.7
31.3.2025;46;11:15 - 11:30;11.7;24.4;1.7;2.4;-0.7;111.81;4.1
31.3.2025;47;11:30 - 11:45;11.6;3,772.7;1.6;7.7;-6.1;98.29;9.3
31.3.2025;48;11:45 - 12:00;2,599.8;34.6;104.9;22.5;82.4;87.44;127.4
31.3.2025;49;12:00 - 12:15;1,059.2;185.7;9.2;1.7;7.5;97.28;10.9
31.3.2025;50;12:15 - 12:30;30.3;3,218.5;0.3;18.5;-18.2;90.21;18.8
31.3.2025;51;12:30 - 12:45;20.6;97.2;0.6;22.2;-21.6;78.58;22.8
31.3.2025;52;12:45 - 13:00;37.9;80.6;2.9;36.6;-33.7;76.86;39.5
31.3.2025;53;13:00 - 13:15;2,997.5;47.6;7.5;10.6;-3.1;84.94;18.1
31.3.2025;54;13:15 - 13:30;47.1;68.9;7.1;24.9;-17.8;79.13;32.0
31.3.2025;55;13:30 - 13:45;17.4;738.4;2.4;37.4;-35.0;72.26;39.8
31.3.2025;56;13:45 - 14:00;81.1;4,524.9;46.1;44.9;1.2;57.19;91.0
31.3.2025;57;14:00 - 14:15;23.1;35.1;10.1;7.1;3.0;70.78;17.2
31.3.2025;58;14:15 - 14:30;53.0;79.1;18.0;27.1;-9.1;63.58;45.1
31.3.2025;59;14:30 - 14:45;34.9;46.0;17.9;31.0;-13.1;67.64;48.9
31.3.2025;60;14:45 - 15:00;81.1;52.2;29.1;35.2;-6.1;72.09;64.3
31.3.2025;61;15:00 - 15:15;13.7;4,899.4;3.7;24.4;-20.7;59.92;28.1
31.3.2025;62;15:15 - 15:30;15.4;3,767.0;2.4;7.0;-4.6;63.59;9.4
31.3.2025;63;15:30 - 15:45;30.5;17.9;1.5;6.5;-5.0;87.39;8.0
31.3.2025;64;15:45 - 16:00;34.5;11.0;8.0;1.0;7.0;98.52;9.0
31.3.2025;65;16:00 - 16:15;10.0;60.3;0.0;30.7;-30.7;68.35;30.7
31.3.2025;66;16:15 - 16:30;17.7;35.5;2.7;25.5;-22.8;72.10;28.2
31.3.2025;67;16:30 - 16:45;24.7;47.1;9.7;1.1;8.6;105.63;10.8
31.3.2025;68;16:45 - 17:00;226.0;169.9;41.0;89.9;-48.9;112.77;130.9
31.3.2025;69;17:00 - 17:15;2,430.0;70.7;60.0;55.7;4.3;97.33;115.7
31.3.2025;70;17:15 - 17:30;4,061.0;50.2;1.0;35.2;-34.2;92.31;36.2
31.3.2025;71;17:30 - 17:45;32.4;84.2;12.4;11.4;1.0;108.22;23.8
31.3.2025;72;17:45 - 18:00;55.2;21.5;35.2;11.5;23.7;125.65;46.7
31.3.2025;73;18:00 - 18:15;25.0;56.1;0.0;39.8;-39.8;104.04;39.8
31.3.2025;74;18:15 - 18:30;15.6;28.7;0.6;18.7;-18.1;101.22;19.3
31.3.2025;75;18:30 - 18:45;25.1;34.5;11.1;9.5;1.6;149.87;20.6
31.3.2025;76;18:45 - 19:00;44.4;24.0;30.4;9.0;21.4;152.18;39.4
31.3.2025;77;19:00 - 19:15;136.2;1,102.3;36.2;22.3;13.9;192.20;58.5
31.3.2025;78;19:15 - 19:30;94.8;9,330.7;34.8;12.4;22.4;173.13;47.2
31.3.2025;79;19:30 - 19:45;50.1;8,741.7;35.1;6.7;28.4;188.19;41.8
31.3.2025;80;19:45 - 20:00;11,395.0;19,661.5;69.4;56.4;13.0;191.63;125.8
31.3.2025;81;20:00 - 20:15;14,707.0;256.2;47.4;41.2;6.2;242.37;88.6
31.3.2025;82;20:15 - 20:30;105.5;10,078.9;30.5;41.7;-11.2;223.50;72.2
31.3.2025;83;20:30 - 20:45;1,889.5;4,192.7;25.5;72.7;-47.2;165.09;98.2
31.3.2025;84;20:45 - 21:00;4,064.0;4,921.7;14.0;111.7;-97.7;150.77;125.7
31.3.2025;85;21:00 - 21:15;2,639.6;11.1;48.6;1.1;47.5;157.55;49.7
31.3.2025;86;21:15 - 21:30;762.9;98.4;10.9;8.4;2.5;130.79;19.3
31.3.2025;87;21:30 - 21:45;2,422.2;322.6;13.2;18.6;-5.4;123.52;31.8
31.3.2025;88;21:45 - 22:00;30.0;655.6;0.0;87.5;-87.5;104.26;87.5
31.3.2025;89;22:00 - 22:15;107.2;38.2;58.0;0.2;57.8;126.94;58.2
31.3.2025;90;22:15 - 22:30;38.8;35.9;18.8;5.9;12.9;119.86;24.7
31.3.2025;91;22:30 - 22:45;34.7;201.4;4.7;23.4;-18.7;92.10;28.1
31.3.2025;92;22:45 - 23:00;165.0;559.9;123.0;69.9;53.1;93.40;192.9
31.3.2025;93;23:00 - 23:15;131.7;64.5;21.7;46.2;-24.5;112.84;67.9
31.3.2025;94;23:15 - 23:30;13.8;53.6;3.8;26.6;-22.8;102.28;30.4
31.3.2025;95;23:30 - 23:45;16.0;42.6;6.0;12.6;-6.6;94.17;18.6
31.3.2025;96;23:45 - 00:00;23.0;67.1;13.0;30.2;-17.2;88.51;43.2
1.4.2025;1;00:00 - 00:15;69.1;61.6;49.1;21.6;27.5;131.03;70.7
1.4.2025;2;00:15 - 00:30;30.0;24.8;10.0;4.8;5.2;124.07;14.8
1.4.2025;3;00:30 - 00:45;20.0;56.9;0.0;16.9;-16.9;95.81;16.9
1.4.2025;4;00:45 - 01:00;44.0;88.4;20.0;58.4;-38.4;75.49;78.4
1.4.2025;5;01:00 - 01:15;38.6;43.2;16.6;0.2;16.4;110.20;16.8
1.4.2025;6;01:15 - 01:30;27.3;52.8;5.3;17.8;-12.5;105.37;23.1
1.4.2025;7;01:30 - 01:45;21.3;57.4;1.3;22.4;-21.1;95.68;23.7
1.4.2025;8;01:45 - 02:00;27.0;60.3;7.0;40.3;-33.3;81.50;47.3
1.4.2025;9;02:00 - 02:15;44.2;26.0;20.2;3.0;17.2;117.09;23.2
1.4.2025;10;02:15 - 02:30;36.2;59.7;1.8;19.7;-17.9;86.97;21.5
1.4.2025;11;02:30 - 02:45;20.8;40.8;0.8;0.8;0.0;85.00;1.6
1.4.2025;12;02:45 - 03:00;14.0;38.2;0.0;8.2;-8.2;90.39;8.2
1.4.2025;13;03:00 - 03:15;17.4;33.9;1.2;8.8;-7.6;91.60;10.0
1.4.2025;14;03:15 - 03:30;15.0;36.3;1.0;11.3;-10.3;93.15;12.3
1.4.2025;15;03:30 - 03:45;15.3;34.7;0.3;9.7;-9.4;94.32;10.0
1.4.2025;16;03:45 - 04:00;14.8;39.1;4.8;9.1;-4.3;96.55;13.9
1.4.2025;17;04:00 - 04:15;28.9;68.8;18.9;53.8;-34.9;76.50;72.7
1.4.2025;18;04:15 - 04:30;13.0;45.8;3.0;15.8;-12.8;81.35;18.8
1.4.2025;19;04:30 - 04:45;18.0;30.5;4.0;0.4;3.6;103.61;4.4
1.4.2025;20;04:45 - 05:00;47.9;43.6;33.9;13.6;20.3;124.08;47.5
1.4.2025;21;05:00 - 05:15;39.0;130.1;23.0;100.1;-77.1;77.11;123.1
1.4.2025;22;05:15 - 05:30;14.0;60.0;0.0;35.0;-35.0;93.52;35.0
1.4.2025;23;05:30 - 05:45;34.5;43.1;18.5;8.1;10.4;125.72;26.6
1.4.2025;24;05:45 - 06:00;70.7;117.1;47.0;107.1;-60.1;124.02;154.1
1.4.2025;25;06:00 - 06:15;112.0;147.7;102.0;132.5;-30.5;99.41;234.5
1.4.2025;26;06:15 - 06:30;19.4;34.9;9.4;14.9;-5.5;114.11;24.3
1.4.2025;27;06:30 - 06:45;64.3;40.0;44.3;15.0;29.3;152.52;59.3
1.4.2025;28;06:45 - 07:00;121.2;60.0;80.9;30.0;50.9;167.67;110.9
1.4.2025;29;07:00 - 07:15;14.6;48.4;0.6;23.4;-22.8;165.32;24.0
1.4.2025;30;07:15 - 07:30;15.0;45.6;5.0;0.6;4.4;180.76;5.6
1.4.2025;31;07:30 - 07:45;15.1;22.4;2.1;3.4;-1.3;183.82;5.5
1.4.2025;32;07:45 - 08:00;42.0;980.2;10.4;2.2;8.2;152.31;12.6
1.4.2025;33;08:00 - 08:15;60.6;140.4;20.4;55.5;-35.1;176.74;75.9
1.4.2025;34;08:15 - 08:30;47.8;76.5;7.8;22.9;-15.1;159.03;30.7
1.4.2025;35;08:30 - 08:45;70.4;46.1;45.0;20.1;24.9;156.00;65.1
1.4.2025;36;08:45 - 09:00;58.4;49.3;18.4;14.5;3.9;136.30;32.9
1.4.2025;37;09:00 - 09:15;63.8;30.0;15.0;0.0;15.0;147.00;15.0
1.4.2025;38;09:15 - 09:30;73.6;302.7;21.6;9.7;11.9;114.66;31.3
1.4.2025;39;09:30 - 09:45;48.8;48.9;13.8;8.9;4.9;97.04;22.7
1.4.2025;40;09:45 - 10:00;219.5;79.0;177.2;46.0;131.2;94.15;223.2
1.4.2025;41;10:00 - 10:15;569.6;720.7;12.0;35.2;-23.2;117.36;47.2
1.4.2025;42;10:15 - 10:30;809.3;2,836.1;29.0;24.9;4.1;90.78;53.9
1.4.2025;43;10:30 - 10:45;73.3;87.7;51.3;23.9;27.4;79.32;75.2
1.4.2025;44;10:45 - 11:00;104.7;80.6;24.7;39.0;-14.3;62.37;63.7
1.4.2025;45;11:00 - 11:15;74.9;147.2;28.0;19.2;8.8;106.89;47.2
1.4.2025;46;11:15 - 11:30;1,288.7;284.8;14.0;7.8;6.2;83.39;21.8
1.4.2025;47;11:30 - 11:45;2,826.4;195.4;13.6;19.4;-5.8;75.91;33.0
1.4.2025;48;11:45 - 12:00;1,597.4;188.9;23.2;52.8;-29.6;67.26;76.0
1.4.2025;49;12:00 - 12:15;267.4;3,947.6;12.0;3.5;8.5;71.39;15.5
1.4.2025;50;12:15 - 12:30;90.4;1,429.5;19.7;0.5;19.2;63.96;20.2
1.4.2025;51;12:30 - 12:45;1,279.0;2,797.7;20.0;12.0;8.0;64.85;32.0
1.4.2025;52;12:45 - 13:00;6,075.8;9,938.0;45.0;46.4;-1.4;57.94;91.4
1.4.2025;53;13:00 - 13:15;2,401.4;3,653.9;47.5;26.2;21.3;62.54;73.7
1.4.2025;54;13:15 - 13:30;6,724.5;13,238.1;44.4;29.6;14.8;61.15;74.0
1.4.2025;55;13:30 - 13:45;4,925.8;4,724.4;32.3;37.1;-4.8;47.05;69.4
1.4.2025;56;13:45 - 14:00;11,187.6;7,642.2;60.8;55.8;5.0;51.96;116.6
1.4.2025;57;14:00 - 14:15;7,097.2;3,013.2;63.4;59.7;3.7;24.92;123.1
1.4.2025;58;14:15 - 14:30;13,219.9;14,693.1;44.6;57.0;-12.4;67.96;101.6
1.4.2025;59;14:30 - 14:45;2,523.7;5,357.5;36.0;81.4;-45.4;71.69;117.4
1.4.2025;60;14:45 - 15:00;5,729.7;2,396.4;10.7;64.8;-54.1;82.35;75.5
1.4.2025;61;15:00 - 15:15;7,302.8;6,792.7;176.7;74.2;102.5;20.68;250.9
1.4.2025;62;15:15 - 15:30;8,868.9;3,956.3;45.6;38.8;6.8;56.37;84.4
1.4.2025;63;15:30 - 15:45;1,744.2;4,606.5;27.1;27.3;-0.2;104.40;54.4
1.4.2025;64;15:45 - 16:00;1,458.7;528.1;46.6;44.9;1.7;112.34;91.5
1.4.2025;65;16:00 - 16:15;6,914.8;8,003.4;127.4;55.2;72.2;33.60;182.6
1.4.2025;66;16:15 - 16:30;5,246.4;2,836.0;18.8;27.2;-8.4;67.72;46.0
1.4.2025;67;16:30 - 16:45;787.2;2,259.0;24.9;19.9;5.0;115.13;44.8
1.4.2025;68;16:45 - 17:00;1,709.9;1,106.5;42.1;19.0;23.1;128.17;61.1
1.4.2025;69;17:00 - 17:15;4,575.0;2,654.4;8.0;32.2;-24.2;64.71;40.2
1.4.2025;70;17:15 - 17:30;423.0;506.7;3.0;12.6;-9.6;83.92;15.6
1.4.2025;71;17:30 - 17:45;310.3;16,256.0;20.6;23.4;-2.8;114.41;44.0
1.4.2025;72;17:45 - 18:00;1,794.0;2,548.5;92.2;160.1;-67.9;114.67;252.3
1.4.2025;73;18:00 - 18:15;102.4;66.2;87.1;66.2;20.9;123.28;153.3
1.4.2025;74;18:15 - 18:30;0.0;19.9;0.0;19.9;-19.9;106.44;19.9
1.4.2025;75;18:30 - 18:45;22.8;0.1;21.7;0.1;21.6;161.64;21.8
1.4.2025;76;18:45 - 19:00;19.4;0.0;19.4;0.0;19.4;140.50;19.4
1.4.2025;77;19:00 - 19:15;0.0;20.2;0.0;20.2;-20.2;116.21;20.2
1.4.2025;78;19:15 - 19:30;0.1;6.1;0.1;6.1;-6.0;152.83;6.2
1.4.2025;79;19:30 - 19:45;10.1;5.0;10.1;5.0;5.1;217.01;15.1
1.4.2025;80;19:45 - 20:00;15.4;30.0;15.4;6.4;9.0;182.89;21.8
1.4.2025;81;20:00 - 20:15;38.3;29.1;38.0;29.1;8.9;180.71;67.1
1.4.2025;82;20:15 - 20:30;30.0;30.0;30.0;30.0;0.0;163.55;60.0
1.4.2025;83;20:30 - 20:45;4.6;12.6;4.6;12.6;-8.0;126.07;17.2
1.4.2025;84;20:45 - 21:00;54.0;120.4;54.0;66.0;-12.0;116.51;120.0
1.4.2025;85;21:00 - 21:15;135.2;30.1;75.0;30.1;44.9;149.04;105.1
1.4.2025;86;21:15 - 21:30;20.9;5.0;15.9;5.0;10.9;135.38;20.9
1.4.2025;87;21:30 - 21:45;7.2;7.2;7.2;7.2;0.0;103.00;14.4
1.4.2025;88;21:45 - 22:00;44.0;210.4;34.0;84.6;-50.6;72.88;118.6
1.4.2025;89;22:00 - 22:15;97.6;90.2;73.0;80.2;-7.2;131.54;153.2
1.4.2025;90;22:15 - 22:30;48.5;27.2;25.6;17.2;8.4;111.88;42.8
1.4.2025;91;22:30 - 22:45;29.0;63.3;19.0;33.3;-14.3;77.68;52.3
1.4.2025;92;22:45 - 23:00;454.8;226.4;290.1;196.4;93.7;88.48;486.5
1.4.2025;93;23:00 - 23:15;31.4;40.2;12.0;15.2;-3.2;100.46;27.2
1.4.2025;94;23:15 - 23:30;34.3;85.2;24.3;33.2;-8.9;74.06;57.5
1.4.2025;95;23:30 - 23:45;15.0;48.5;5.0;18.5;-13.5;69.26;23.5
1.4.2025;96;23:45 - 00:00;17.0;53.3;7.0;22.1;-15.1;70.70;29.1
2.4.2025;1;00:00 - 00:15;58.0;65.2;52.9;20.2;32.7;92.16;73.1
2.4.2025;2;00:15 - 00:30;16.3;27.2;6.3;2.2;4.1;87.39;8.5
2.4.2025;3;00:30 - 00:45;11.8;47.6;1.8;12.6;-10.8;65.73;14.4
2.4.2025;4;00:45 - 01:00;38.0;90.6;18.0;50.6;-32.6;55.03;68.6
2.4.2025;5;01:00 - 01:15;31.1;35.2;21.1;0.2;20.9;76.26;21.3
2.4.2025;6;01:15 - 01:30;22.8;44.2;9.8;2.2;7.6;72.45;12.0
2.4.2025;7;01:30 - 01:45;23.0;40.4;0.0;5.4;-5.4;66.51;5.4
2.4.2025;8;01:45 - 02:00;19.0;56.7;9.0;26.7;-17.7;55.10;35.7
2.4.2025;9;02:00 - 02:15;13.7;30.2;3.7;0.2;3.5;85.51;3.9
2.4.2025;10;02:15 - 02:30;22.0;27.2;12.0;12.2;-0.2;59.05;24.2
2.4.2025;11;02:30 - 02:45;14.0;20.7;4.0;0.7;3.3;65.11;4.7
2.4.2025;12;02:45 - 03:00;10.0;11.4;0.0;1.4;-1.4;68.56;1.4
2.4.2025;13;03:00 - 03:15;10.0;16.3;0.0;1.3;-1.3;65.51;1.3
2.4.2025;14;03:15 - 03:30;12.0;32.0;1.8;2.0;-0.2;65.94;3.8
2.4.2025;15;03:30 - 03:45;10.3;21.2;0.3;1.2;-0.9;66.12;1.5
2.4.2025;16;03:45 - 04:00;14.6;34.8;4.6;4.8;-0.2;74.10;9.4
2.4.2025;17;04:00 - 04:15;21.0;49.3;11.0;38.8;-27.8;56.64;49.8
2.4.2025;18;04:15 - 04:30;15.0;17.9;5.0;7.9;-2.9;58.07;12.9
2.4.2025;19;04:30 - 04:45;15.6;30.2;5.6;0.2;5.4;82.76;5.8
2.4.2025;20;04:45 - 05:00;61.4;129.2;36.4;99.2;-62.8;89.61;135.6
2.4.2025;21;05:00 - 05:15;56.0;169.2;46.0;95.1;-49.1;61.00;141.1
2.4.2025;22;05:15 - 05:30;20.0;65.5;10.0;35.5;-25.5;69.62;45.5
2.4.2025;23;05:30 - 05:45;50.8;32.9;31.6;12.9;18.7;109.51;44.5
2.4.2025;24;05:45 - 06:00;81.8;56.1;57.1;26.1;31.0;117.95;83.2
2.4.2025;25;06:00 - 06:15;52.5;281.9;41.0;140.4;-99.4;77.27;181.4
2.4.2025;26;06:15 - 06:30;25.5;58.5;14.0;23.2;-9.2;100.40;37.2
2.4.2025;27;06:30 - 06:45;67.1;22.0;52.1;17.0;35.1;142.74;69.1
2.4.2025;28;06:45 - 07:00;103.8;63.0;71.1;33.0;38.1;156.10;104.1
2.4.2025;29;07:00 - 07:15;19.0;59.3;5.0;34.3;-29.3;143.20;39.3
2.4.2025;30;07:15 - 07:30;20.0;27.3;10.0;2.3;7.7;162.00;12.3
2.4.2025;31;07:30 - 07:45;22.0;40.6;8.0;10.6;-2.6;143.41;18.6
2.4.2025;32;07:45 - 08:00;21.9;35.0;7.9;5.0;2.9;144.06;12.9
2.4.2025;33;08:00 - 08:15;29.1;118.3;19.1;53.2;-34.1;135.65;72.3
2.4.2025;34;08:15 - 08:30;23.1;49.3;13.1;26.2;-13.1;118.26;39.3
2.4.2025;35;08:30 - 08:45;49.2;29.6;39.2;19.6;19.6;123.00;58.8
2.4.2025;36;08:45 - 09:00;46.2;22.6;36.2;12.6;23.6;107.72;48.8
2.4.2025;37;09:00 - 09:15;30.6;10.0;19.1;0.0;19.1;105.31;19.1
2.4.2025;38;09:15 - 09:30;20.7;10.0;10.7;0.0;10.7;95.77;10.7
2.4.2025;39;09:30 - 09:45;22.0;34.0;12.0;22.0;-10.0;70.18;34.0
2.4.2025;40;09:45 - 10:00;171.0;37.7;161.0;27.7;133.3;72.18;188.7
2.4.2025;41;10:00 - 10:15;11.6;33.2;5.9;23.2;-17.3;73.38;29.1
2.4.2025;42;10:15 - 10:30;23.0;25.4;8.0;15.4;-7.4;62.89;23.4
2.4.2025;43;10:30 - 10:45;46.3;40.0;36.2;20.0;16.2;56.85;56.2
2.4.2025;44;10:45 - 11:00;456.3;61.0;43.7;40.0;3.7;46.44;83.7
2.4.2025;45;11:00 - 11:15;43.3;10.2;22.3;0.2;22.1;64.05;22.5
2.4.2025;46;11:15 - 11:30;641.1;20.0;11.1;10.0;1.1;47.59;21.1
2.4.2025;47;11:30 - 11:45;20.6;11.4;0.6;1.4;-0.8;47.48;2.0
2.4.2025;48;11:45 - 12:00;36.3;1,733.8;26.3;31.8;-5.5;56.90;58.1
2.4.2025;49;12:00 - 12:15;33.1;10.2;11.3;0.2;11.1;45.39;11.5
2.4.2025;50;12:15 - 12:30;14.6;10.0;4.6;0.0;4.6;51.70;4.6
2.4.2025;51;12:30 - 12:45;16.6;131.6;6.0;9.1;-3.1;43.85;15.1
2.4.2025;52;12:45 - 13:00;21.0;855.1;11.0;19.6;-8.6;54.61;30.6
2.4.2025;53;13:00 - 13:15;25.2;10.0;15.2;0.0;15.2;45.55;15.2
2.4.2025;54;13:15 - 13:30;64.4;33.5;15.6;5.0;10.6;45.68;20.6
2.4.2025;55;13:30 - 13:45;165.7;61.7;27.1;22.9;4.2;41.20;50.0
2.4.2025;56;13:45 - 14:00;1,409.4;72.6;33.8;24.5;9.3;56.26;58.3
2.4.2025;57;14:00 - 14:15;1,163.7;839.0;52.7;30.5;22.2;24.83;83.2
2.4.2025;58;14:15 - 14:30;28.9;15.3;13.8;5.3;8.5;35.26;19.1
2.4.2025;59;14:30 - 14:45;24.8;14.6;13.8;4.6;9.2;55.13;18.4
2.4.2025;60;14:45 - 15:00;30.2;29.4;20.2;19.4;0.8;57.80;39.6
2.4.2025;61;15:00 - 15:15;14.9;12.0;4.9;2.0;2.9;40.03;6.9
2.4.2025;62;15:15 - 15:30;12.1;11.0;2.1;1.0;1.1;51.86;3.1
2.4.2025;63;15:30 - 15:45;29.7;11.0;10.7;1.0;9.7;83.93;11.7
2.4.2025;64;15:45 - 16:00;54.6;24.5;26.8;14.2;12.6;107.41;41.0
2.4.2025;65;16:00 - 16:15;367.7;129.8;254.2;1.4;252.8;11.19;255.6
2.4.2025;66;16:15 - 16:30;157.3;40.3;106.4;8.1;98.3;39.05;114.5
2.4.2025;67;16:30 - 16:45;38.2;35.1;9.4;0.1;9.3;97.15;9.5
2.4.2025;68;16:45 - 17:00;54.2;15.1;17.0;0.1;16.9;108.26;17.1
2.4.2025;69;17:00 - 17:15;12.7;66.5;2.7;46.5;-43.8;76.09;49.2
