Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
12.3.2025;20;19:00 - 20:00;180.7;522.1;63.4;200.3;-136.9;180.48;263.7
12.3.2025;21;20:00 - 21:00;77.0;95.7;23.0;45.3;-22.3;143.55;68.3
12.3.2025;22;21:00 - 22:00;386.4;102.9;37.1;64.9;-27.8;129.64;102.0
12.3.2025;23;22:00 - 23:00;67.7;92.4;35.2;45.5;-10.3;110.61;80.7
12.3.2025;24;23:00 - 00:00;113.7;218.8;35.7;74.7;-39.0;106.47;110.4
13.3.2025;1;00:00 - 01:00;80.2;147.2;14.1;44.3;-30.2;102.00;58.4
13.3.2025;2;01:00 - 02:00;31.0;68.2;6.0;40.2;-34.2;98.73;46.2
13.3.2025;3;02:00 - 03:00;135.0;79.8;26.6;44.1;-17.5;90.39;70.7
13.3.2025;4;03:00 - 04:00;32.0;95.9;5.0;60.1;-55.1;95.84;65.1
13.3.2025;5;04:00 - 05:00;34.0;102.9;5.0;65.2;-60.2;97.84;70.2
13.3.2025;6;05:00 - 06:00;35.8;92.0;11.8;68.8;-57.0;108.81;80.6
13.3.2025;7;06:00 - 07:00;42.5;91.0;12.5;57.0;-44.5;131.31;69.5
13.3.2025;8;07:00 - 08:00;46.8;79.4;21.8;40.4;-18.6;152.55;62.2
13.3.2025;9;08:00 - 09:00;3,461.6;55.4;38.5;31.7;6.8;152.47;70.2
13.3.2025;10;09:00 - 10:00;958.7;158.4;80.9;54.7;26.2;132.99;135.6
13.3.2025;11;10:00 - 11:00;702.0;198.6;124.6;89.4;35.2;109.16;214.0
13.3.2025;12;11:00 - 12:00;636.5;967.0;128.4;109.0;19.4;97.48;237.4
13.3.2025;13;12:00 - 13:00;3,395.2;735.2;113.3;111.8;1.5;102.21;225.1
13.3.2025;14;13:00 - 14:00;2,763.9;1,071.7;91.4;73.5;17.9;108.93;164.9
13.3.2025;15;14:00 - 15:00;500.9;743.5;74.6;62.5;12.1;103.92;137.1
13.3.2025;16;15:00 - 16:00;2,276.1;2,146.9;49.9;111.4;-61.5;110.08;161.3
13.3.2025;17;16:00 - 17:00;89.3;130.2;23.3;81.5;-58.2;121.39;104.8
13.3.2025;18;17:00 - 18:00;2,280.0;3,448.3;15.8;66.4;-50.6;146.43;82.2
13.3.2025;19;18:00 - 19:00;2,540.3;304.7;37.3;153.6;-116.3;162.12;190.9
13.3.2025;20;19:00 - 20:00;2,315.9;306.0;59.9;167.3;-107.4;168.78;227.2
13.3.2025;21;20:00 - 21:00;4,013.1;168.0;46.8;88.0;-41.2;147.54;134.8
13.3.2025;22;21:00 - 22:00;2,382.8;109.6;13.8;72.1;-58.3;128.58;85.9
13.3.2025;23;22:00 - 23:00;41.6;96.6;8.6;54.1;-45.5;113.65;62.7
13.3.2025;24;23:00 - 00:00;2,146.6;239.9;8.6;51.9;-43.3;106.92;60.5
14.3.2025;1;00:00 - 01:00;31.9;51.0;7.9;10.3;-2.4;99.78;18.2
14.3.2025;2;01:00 - 02:00;38.6;66.8;6.6;28.8;-22.2;90.75;35.4
14.3.2025;3;02:00 - 03:00;35.6;75.0;6.6;30.0;-23.4;96.24;36.6
14.3.2025;4;03:00 - 04:00;25.6;49.2;10.6;23.2;-12.6;95.15;33.8
14.3.2025;5;04:00 - 05:00;48.0;61.7;6.6;37.3;-30.7;103.83;43.9
14.3.2025;6;05:00 - 06:00;51.2;138.5;16.6;71.7;-55.1;112.71;88.3
14.3.2025;7;06:00 - 07:00;50.1;88.9;21.6;56.5;-34.9;140.18;78.1
14.3.2025;8;07:00 - 08:00;54.6;92.1;26.6;73.1;-46.5;151.38;99.7
14.3.2025;9;08:00 - 09:00;88.5;789.9;34.6;83.4;-48.8;146.37;118.0
14.3.2025;10;09:00 - 10:00;614.8;492.2;56.6;121.2;-64.6;135.36;177.8
14.3.2025;11;10:00 - 11:00;155.7;1,160.3;58.7;138.3;-79.6;110.12;197.0
14.3.2025;12;11:00 - 12:00;465.7;2,533.7;98.0;138.7;-40.7;116.83;236.7
14.3.2025;13;12:00 - 13:00;1,703.0;2,654.4;124.3;130.5;-6.2;113.21;254.8
14.3.2025;14;13:00 - 14:00;765.1;2,695.1;100.6;122.0;-21.4;113.33;222.6
14.3.2025;15;14:00 - 15:00;540.1;4,542.9;115.6;104.7;10.9;115.55;220.3
14.3.2025;16;15:00 - 16:00;3,051.6;1,808.4;97.8;129.9;-32.1;116.02;227.7
14.3.2025;17;16:00 - 17:00;3,468.4;24,495.8;71.4;97.5;-26.1;132.59;168.9
14.3.2025;18;17:00 - 18:00;848.3;7,302.5;40.5;98.1;-57.6;147.73;138.6
14.3.2025;19;18:00 - 19:00;5,637.5;7,959.7;129.1;352.9;-223.8;151.48;482.0
14.3.2025;20;19:00 - 20:00;448.7;6,372.1;61.7;80.9;-19.2;140.62;142.6
14.3.2025;21;20:00 - 21:00;4,719.6;2,316.6;38.1;160.3;-122.2;129.85;198.4
14.3.2025;22;21:00 - 22:00;3,798.6;6,433.7;30.2;217.4;-187.2;115.68;247.6
14.3.2025;23;22:00 - 23:00;3,046.2;13,108.0;46.5;128.1;-81.6;107.20;174.6
14.3.2025;24;23:00 - 00:00;97.4;157.4;54.9;134.4;-79.5;106.96;189.3
15.3.2025;1;00:00 - 01:00;64.5;87.9;32.1;60.9;-28.8;103.72;93.0
15.3.2025;2;01:00 - 02:00;48.8;77.9;24.8;54.9;-30.1;98.28;79.7
15.3.2025;3;02:00 - 03:00;32.5;88.4;12.5;57.5;-45.0;92.21;70.0
15.3.2025;4;03:00 - 04:00;38.2;97.3;11.2;77.6;-66.4;89.54;88.8
15.3.2025;5;04:00 - 05:00;39.6;174.6;15.6;78.0;-62.4;87.05;93.6
15.3.2025;6;05:00 - 06:00;37.4;105.6;17.4;79.3;-61.9;94.11;96.7
15.3.2025;7;06:00 - 07:00;40.8;122.4;16.8;94.7;-77.9;103.02;111.5
15.3.2025;8;07:00 - 08:00;40.1;110.3;20.1;85.4;-65.3;105.64;105.5
15.3.2025;9;08:00 - 09:00;163.5;155.4;77.0;110.3;-33.3;100.03;187.3
15.3.2025;10;09:00 - 10:00;155.5;151.0;108.5;131.0;-22.5;85.92;239.5
15.3.2025;11;10:00 - 11:00;347.5;216.5;96.5;134.5;-38.0;70.55;231.0
15.3.2025;12;11:00 - 12:00;1,907.4;12,436.2;117.2;147.2;-30.0;37.87;264.4
15.3.2025;13;12:00 - 13:00;514.4;768.9;136.4;114.7;21.7;56.53;251.1
15.3.2025;14;13:00 - 14:00;562.3;9,673.8;133.5;129.8;3.7;50.92;263.3
15.3.2025;15;14:00 - 15:00;834.9;21,670.5;180.0;127.2;52.8;60.57;307.2
15.3.2025;16;15:00 - 16:00;2,993.2;648.2;129.4;88.4;41.0;86.89;217.8
15.3.2025;17;16:00 - 17:00;6,034.3;3,354.0;159.5;115.4;44.1;99.67;274.9
15.3.2025;18;17:00 - 18:00;4,479.8;1,951.9;82.2;100.1;-17.9;139.10;182.3
15.3.2025;19;18:00 - 19:00;79.5;1,575.9;44.0;94.3;-50.3;152.79;138.3
15.3.2025;20;19:00 - 20:00;50.0;372.4;12.0;119.8;-107.8;133.64;131.8
15.3.2025;21;20:00 - 21:00;156.6;646.3;17.5;66.3;-48.8;117.17;83.8
15.3.2025;22;21:00 - 22:00;32.5;446.2;7.5;47.2;-39.7;112.10;54.7
15.3.2025;23;22:00 - 23:00;36.5;81.2;12.5;48.5;-36.0;103.63;61.0
15.3.2025;24;23:00 - 00:00;40.7;71.3;18.4;49.1;-30.7;94.39;67.5
16.3.2025;1;00:00 - 01:00;30.5;39.5;8.5;13.5;-5.0;87.14;22.0
16.3.2025;2;01:00 - 02:00;41.5;31.7;16.5;13.7;2.8;81.72;30.2
16.3.2025;3;02:00 - 03:00;40.3;41.1;14.5;15.6;-1.1;77.90;30.1
16.3.2025;4;03:00 - 04:00;28.5;53.0;10.5;28.0;-17.5;77.69;38.5
16.3.2025;5;04:00 - 05:00;33.5;48.9;11.5;23.7;-12.2;80.66;35.2
16.3.2025;6;05:00 - 06:00;35.5;77.3;12.5;23.3;-10.8;89.51;35.8
16.3.2025;7;06:00 - 07:00;40.5;52.6;18.5;17.6;0.9;85.91;36.1
16.3.2025;8;07:00 - 08:00;41.5;208.6;16.5;25.6;-9.1;89.96;42.1
16.3.2025;9;08:00 - 09:00;27.3;263.7;6.5;37.6;-31.1;71.96;44.1
16.3.2025;10;09:00 - 10:00;84.3;135.0;21.5;39.1;-17.6;58.99;60.6
16.3.2025;11;10:00 - 11:00;58.5;122.5;27.5;52.8;-25.3;22.24;80.3
16.3.2025;12;11:00 - 12:00;848.2;210.3;101.8;103.2;-1.4;11.55;205.0
16.3.2025;13;12:00 - 13:00;919.3;215.6;90.9;136.5;-45.6;13.88;227.4
16.3.2025;14;13:00 - 14:00;889.1;855.1;163.6;123.3;40.3;8.77;286.9
16.3.2025;15;14:00 - 15:00;837.0;125.7;84.0;82.0;2.0;12.34;166.0
16.3.2025;16;15:00 - 16:00;995.7;463.3;84.5;91.0;-6.5;34.01;175.5
16.3.2025;17;16:00 - 17:00;78.0;54.3;48.0;31.6;16.4;74.81;79.6
16.3.2025;18;17:00 - 18:00;82.5;92.2;23.5;70.3;-46.8;132.37;93.8
16.3.2025;19;18:00 - 19:00;56.0;527.5;26.0;123.0;-97.0;137.52;149.0
16.3.2025;20;19:00 - 20:00;38.0;929.3;19.0;133.4;-114.4;142.96;152.4
16.3.2025;21;20:00 - 21:00;41.6;973.9;20.6;124.9;-104.3;133.59;145.5
16.3.2025;22;21:00 - 22:00;67.4;52.7;24.5;31.1;-6.6;115.15;55.6
16.3.2025;23;22:00 - 23:00;89.5;47.9;8.5;24.9;-16.4;109.11;33.4
16.3.2025;24;23:00 - 00:00;137.7;59.8;59.1;37.8;21.3;90.69;96.9
17.3.2025;1;00:00 - 01:00;93.6;28.7;37.1;9.7;27.4;95.56;46.8
17.3.2025;2;01:00 - 02:00;63.4;31.7;36.1;14.7;21.4;90.80;50.8
17.3.2025;3;02:00 - 03:00;59.1;35.0;39.8;7.7;32.1;84.07;47.5
17.3.2025;4;03:00 - 04:00;64.6;32.1;46.8;11.2;35.6;80.05;58.0
17.3.2025;5;04:00 - 05:00;71.0;34.9;48.8;5.7;43.1;76.90;54.5
17.3.2025;6;05:00 - 06:00;75.9;35.1;63.9;4.0;59.9;95.68;67.9
17.3.2025;7;06:00 - 07:00;50.0;75.4;39.0;18.3;20.7;132.18;57.3
17.3.2025;8;07:00 - 08:00;79.8;39.3;55.8;16.8;39.0;151.43;72.6
17.3.2025;9;08:00 - 09:00;768.9;1,056.2;77.4;23.1;54.3;134.98;100.5
17.3.2025;10;09:00 - 10:00;1,116.3;327.4;132.8;35.2;97.6;78.26;168.0
17.3.2025;11;10:00 - 11:00;959.0;3,355.8;111.9;11.4;100.5;77.74;123.3
17.3.2025;12;11:00 - 12:00;3,099.3;306.9;149.8;21.1;128.7;78.83;170.9
17.3.2025;13;12:00 - 13:00;394.4;160.7;163.4;22.7;140.7;78.39;186.1
17.3.2025;14;13:00 - 14:00;6,037.7;260.3;145.2;84.5;60.7;99.90;229.7
17.3.2025;15;14:00 - 15:00;4,287.4;169.2;86.4;60.7;25.7;111.39;147.1
17.3.2025;16;15:00 - 16:00;7,019.9;3,661.8;82.0;40.3;41.7;95.11;122.3
17.3.2025;17;16:00 - 17:00;29,046.0;6,852.0;38.9;23.0;15.9;112.91;61.9
17.3.2025;18;17:00 - 18:00;4,740.2;3,293.2;105.7;115.9;-10.2;151.18;221.6
17.3.2025;19;18:00 - 19:00;6,884.0;4,183.7;93.1;104.1;-11.0;170.09;197.2
17.3.2025;20;19:00 - 20:00;3,522.4;1,248.9;133.1;137.9;-4.8;158.87;271.0
17.3.2025;21;20:00 - 21:00;1,979.9;677.2;127.6;129.9;-2.3;134.77;257.5
17.3.2025;22;21:00 - 22:00;3,874.3;4,246.7;104.9;33.5;71.4;114.16;138.4
17.3.2025;23;22:00 - 23:00;173.6;242.3;78.6;50.9;27.7;106.16;129.5
17.3.2025;24;23:00 - 00:00;364.7;236.3;78.1;28.9;49.2;94.70;107.0
18.3.2025;1;00:00 - 01:00;54.3;15.0;29.1;0.0;29.1;99.39;29.1
18.3.2025;2;01:00 - 02:00;42.5;25.2;27.5;10.2;17.3;96.67;37.7
18.3.2025;3;02:00 - 03:00;52.7;25.2;35.5;10.2;25.3;95.49;45.7
18.3.2025;4;03:00 - 04:00;46.2;25.2;28.2;10.2;18.0;96.21;38.4
18.3.2025;5;04:00 - 05:00;54.2;40.0;36.5;25.0;11.5;99.15;61.5
18.3.2025;6;05:00 - 06:00;66.2;61.7;29.2;25.0;4.2;113.39;54.2
18.3.2025;7;06:00 - 07:00;98.8;571.8;43.1;67.0;-23.9;138.86;110.1
18.3.2025;8;07:00 - 08:00;60.5;82.8;20.5;47.8;-27.3;140.37;68.3
18.3.2025;9;08:00 - 09:00;3,754.8;896.2;28.0;82.2;-54.2;96.93;110.2
18.3.2025;10;09:00 - 10:00;8,961.7;3,459.3;69.9;125.7;-55.8;70.05;195.6
18.3.2025;11;10:00 - 11:00;1,408.8;4,766.3;78.0;188.0;-110.0;39.12;266.0
18.3.2025;12;11:00 - 12:00;380.5;7,734.2;276.9;178.9;98.0;18.15;455.8
18.3.2025;13;12:00 - 13:00;5,433.6;1,072.2;55.3;110.8;-55.5;11.36;166.1
18.3.2025;14;13:00 - 14:00;1,238.5;3,009.8;47.5;126.6;-79.1;4.10;174.1
18.3.2025;15;14:00 - 15:00;1,147.3;2,037.9;98.8;136.8;-38.0;10.62;235.6
18.3.2025;16;15:00 - 16:00;6,923.0;1,549.4;38.9;89.5;-50.6;59.71;128.4
18.3.2025;17;16:00 - 17:00;784.5;3,073.3;62.0;81.9;-19.9;96.30;143.9
18.3.2025;18;17:00 - 18:00;156.3;2,606.4;54.3;206.4;-152.1;141.32;260.7
18.3.2025;19;18:00 - 19:00;1,428.7;211.4;25.2;206.4;-181.2;172.86;231.6
18.3.2025;20;19:00 - 20:00;28.0;236.4;23.0;206.4;-183.4;169.91;229.4
18.3.2025;21;20:00 - 21:00;1,852.9;151.6;26.1;141.6;-115.5;146.76;167.7
18.3.2025;22;21:00 - 22:00;10.3;332.1;10.3;140.4;-130.1;126.15;150.7
18.3.2025;23;22:00 - 23:00;32.3;54.4;8.3;39.4;-31.1;117.22;47.7
18.3.2025;24;23:00 - 00:00;70.8;64.4;23.8;29.4;-5.6;109.49;53.2
19.3.2025;1;00:00 - 01:00;84.7;9.1;84.7;9.1;75.6;99.77;93.8
19.3.2025;2;01:00 - 02:00;107.0;49.1;76.6;29.1;47.5;137.51;105.7
19.3.2025;3;02:00 - 03:00;78.2;29.1;68.2;9.1;59.1;96.90;77.3
19.3.2025;4;03:00 - 04:00;95.8;29.1;74.3;9.1;65.2;98.19;83.4
19.3.2025;5;04:00 - 05:00;91.8;31.2;71.3;9.2;62.1;107.63;80.5
19.3.2025;6;05:00 - 06:00;92.1;30.1;68.0;10.1;57.9;117.76;78.1
19.3.2025;7;06:00 - 07:00;211.5;51.2;57.6;18.2;39.4;144.63;75.8
19.3.2025;8;07:00 - 08:00;80.0;59.6;36.6;24.6;12.0;140.97;61.2
19.3.2025;9;08:00 - 09:00;6,079.0;3,370.3;78.0;30.3;47.7;70.16;108.3
19.3.2025;10;09:00 - 10:00;1,254.9;3,737.1;57.6;74.6;-17.0;27.72;132.2
19.3.2025;11;10:00 - 11:00;369.6;2,599.1;53.2;52.8;0.4;4.75;106.0
19.3.2025;12;11:00 - 12:00;681.8;5,646.2;107.8;73.2;34.6;-6.75;181.0
19.3.2025;13;12:00 - 13:00;316.3;4,949.9;117.3;64.3;53.0;-12.06;181.6
19.3.2025;14;13:00 - 14:00;4,723.7;1,222.9;41.7;48.7;-7.0;-7.32;90.4
19.3.2025;15;14:00 - 15:00;1,604.8;8,763.8;34.7;59.3;-24.6;-2.18;94.0
19.3.2025;16;15:00 - 16:00;6,817.8;10,254.5;35.8;52.1;-16.3;58.23;87.9
19.3.2025;17;16:00 - 17:00;18,380.1;10,274.0;65.8;61.0;4.8;147.20;126.8
19.3.2025;18;17:00 - 18:00;8,794.1;19,859.8;93.1;165.6;-72.5;165.45;258.7
19.3.2025;19;18:00 - 19:00;693.4;4,427.4;70.1;145.7;-75.6;263.17;215.8
19.3.2025;20;19:00 - 20:00;2,977.9;839.1;82.6;136.6;-54.0;229.00;219.2
19.3.2025;21;20:00 - 21:00;237.1;542.0;102.1;110.1;-8.0;160.10;212.2
19.3.2025;22;21:00 - 22:00;4,045.6;177.7;63.7;24.7;39.0;145.56;88.4
19.3.2025;23;22:00 - 23:00;1,050.9;159.2;85.5;23.1;62.4;124.25;108.6
19.3.2025;24;23:00 - 00:00;136.1;76.6;62.4;24.6;37.8;110.67;87.0
20.3.2025;1;00:00 - 01:00;59.2;41.1;33.2;11.1;22.1;120.48;44.3
20.3.2025;2;01:00 - 02:00;43.6;62.3;8.6;16.3;-7.7;106.77;24.9
20.3.2025;3;02:00 - 03:00;48.2;55.3;12.2;15.3;-3.1;103.37;27.5
20.3.2025;4;03:00 - 04:00;47.2;49.0;12.2;14.0;-1.8;100.51;26.2
20.3.2025;5;04:00 - 05:00;69.9;45.8;34.9;10.8;24.1;106.22;45.7
20.3.2025;6;05:00 - 06:00;1,573.9;50.9;41.7;12.6;29.1;125.64;54.3
20.3.2025;7;06:00 - 07:00;40.4;80.1;5.4;36.1;-30.7;143.10;41.5
20.3.2025;8;07:00 - 08:00;23.4;81.1;8.4;59.4;-51.0;136.34;67.8
20.3.2025;9;08:00 - 09:00;96.4;1,431.5;35.4;47.9;-12.5;83.94;83.3
20.3.2025;10;09:00 - 10:00;4,370.1;14,108.0;67.6;54.3;13.3;33.95;121.9
20.3.2025;11;10:00 - 11:00;6,425.2;4,480.6;45.1;89.6;-44.5;31.64;134.7
20.3.2025;12;11:00 - 12:00;1,545.5;4,331.0;115.1;116.1;-1.0;2.91;231.2
20.3.2025;13;12:00 - 13:00;4,643.1;1,432.3;108.3;89.3;19.0;8.06;197.6
20.3.2025;14;13:00 - 14:00;414.0;3,123.7;144.3;163.4;-19.1;19.12;307.7
20.3.2025;15;14:00 - 15:00;216.6;800.6;81.2;109.9;-28.7;32.64;191.1
20.3.2025;16;15:00 - 16:00;147.4;141.8;17.0;57.7;-40.7;77.82;74.7
20.3.2025;17;16:00 - 17:00;797.5;149.6;76.1;54.4;21.7;114.72;130.5
20.3.2025;18;17:00 - 18:00;904.3;524.7;85.5;195.6;-110.1;161.63;281.1
20.3.2025;19;18:00 - 19:00;1,764.3;4,152.7;145.2;257.0;-111.8;315.02;402.2
20.3.2025;20;19:00 - 20:00;468.9;715.3;111.4;263.8;-152.4;282.67;375.2
20.3.2025;21;20:00 - 21:00;236.3;560.6;52.1;168.6;-116.5;171.69;220.7
20.3.2025;22;21:00 - 22:00;110.6;115.0;29.6;66.0;-36.4;138.81;95.6
20.3.2025;23;22:00 - 23:00;69.4;127.4;21.4;90.3;-68.9;132.84;111.7
20.3.2025;24;23:00 - 00:00;151.5;140.9;32.4;58.7;-26.3;123.44;91.1
21.3.2025;1;00:00 - 01:00;95.3;80.4;28.3;39.0;-10.7;115.50;67.3
21.3.2025;2;01:00 - 02:00;60.1;80.7;26.9;49.7;-22.8;106.97;76.6
21.3.2025;3;02:00 - 03:00;88.1;62.1;23.1;34.6;-11.5;106.06;57.7
21.3.2025;4;03:00 - 04:00;43.1;80.2;20.1;50.3;-30.2;105.51;70.4
21.3.2025;5;04:00 - 05:00;48.1;89.0;22.1;54.0;-31.9;115.46;76.1
21.3.2025;6;05:00 - 06:00;59.7;83.2;32.1;52.1;-20.0;127.68;84.2
21.3.2025;7;06:00 - 07:00;31.3;100.0;9.3;48.0;-38.7;147.45;57.3
21.3.2025;8;07:00 - 08:00;33.8;98.4;7.0;49.7;-42.7;135.44;56.7
21.3.2025;9;08:00 - 09:00;297.3;1,681.2;24.3;33.6;-9.3;91.52;57.9
21.3.2025;10;09:00 - 10:00;237.4;1,125.4;28.0;42.3;-14.3;63.47;70.3
21.3.2025;11;10:00 - 11:00;1,048.0;75.6;86.5;35.5;51.0;38.75;122.0
21.3.2025;12;11:00 - 12:00;113.0;114.4;71.0;36.6;34.4;7.90;107.6
21.3.2025;13;12:00 - 13:00;13,169.8;85.4;173.7;28.4;145.3;2.23;202.1
21.3.2025;14;13:00 - 14:00;13,608.3;391.6;80.3;44.0;36.3;1.18;124.3
21.3.2025;15;14:00 - 15:00;8,673.2;11,933.2;69.8;70.4;-0.6;10.39;140.2
21.3.2025;16;15:00 - 16:00;4,963.5;7,344.3;44.0;48.4;-4.4;66.06;92.4
21.3.2025;17;16:00 - 17:00;4,945.2;16,066.8;66.9;71.3;-4.4;121.66;138.2
21.3.2025;18;17:00 - 18:00;4,431.1;1,206.6;89.9;98.9;-9.0;156.76;188.8
21.3.2025;19;18:00 - 19:00;18,283.5;619.0;107.4;142.1;-34.7;216.26;249.5
21.3.2025;20;19:00 - 20:00;3,162.1;3,962.0;135.4;217.2;-81.8;164.72;352.6
21.3.2025;21;20:00 - 21:00;901.7;3,291.6;99.2;220.6;-121.4;148.21;319.8
21.3.2025;22;21:00 - 22:00;4,812.0;1,152.4;76.3;175.6;-99.3;128.52;251.9
21.3.2025;23;22:00 - 23:00;14,329.8;3,124.9;43.9;91.2;-47.3;133.82;135.1
21.3.2025;24;23:00 - 00:00;1,701.9;210.6;36.3;58.5;-22.2;118.87;94.8
22.3.2025;1;00:00 - 01:00;752.5;144.1;17.5;17.5;0.0;86.99;35.0
22.3.2025;2;01:00 - 02:00;72.3;116.5;25.3;33.5;-8.2;83.63;58.8
22.3.2025;3;02:00 - 03:00;254.0;839.3;32.5;34.1;-1.6;84.60;66.6
22.3.2025;4;03:00 - 04:00;273.7;103.8;36.5;13.8;22.7;77.78;50.3
22.3.2025;5;04:00 - 05:00;1,334.5;67.0;55.4;34.0;21.4;94.39;89.4
22.3.2025;6;05:00 - 06:00;142.8;53.5;41.5;33.5;8.0;93.73;75.0
22.3.2025;7;06:00 - 07:00;35.5;48.9;15.5;13.9;1.6;76.72;29.4
22.3.2025;8;07:00 - 08:00;35.5;46.7;7.5;11.7;-4.2;67.44;19.2
22.3.2025;9;08:00 - 09:00;92.5;321.8;10.5;21.2;-10.7;59.42;31.7
22.3.2025;10;09:00 - 10:00;863.5;2,040.7;91.5;52.8;38.7;41.00;144.3
22.3.2025;11;10:00 - 11:00;1,942.6;4,093.2;152.5;62.4;90.1;18.98;214.9
22.3.2025;12;11:00 - 12:00;1,922.9;2,797.8;157.0;35.3;121.7;12.69;192.3
22.3.2025;13;12:00 - 13:00;17,664.4;707.1;161.5;60.5;101.0;33.52;222.0
22.3.2025;14;13:00 - 14:00;3,156.2;1,333.1;85.7;123.9;-38.2;27.43;209.6
22.3.2025;15;14:00 - 15:00;4,897.6;4,056.0;54.8;110.7;-55.9;54.73;165.5
22.3.2025;16;15:00 - 16:00;4,759.8;8,186.6;86.8;95.1;-8.3;83.84;181.9
22.3.2025;17;16:00 - 17:00;141.6;120.9;65.8;50.9;14.9;111.61;116.7
22.3.2025;18;17:00 - 18:00;154.2;75.9;56.5;25.9;30.6;109.09;82.4
22.3.2025;19;18:00 - 19:00;210.5;605.0;62.5;139.0;-76.5;146.12;201.5
22.3.2025;20;19:00 - 20:00;2,142.7;314.4;114.0;149.2;-35.2;137.44;263.2
22.3.2025;21;20:00 - 21:00;78.5;622.9;37.5;3.9;33.6;115.62;41.4
22.3.2025;22;21:00 - 22:00;178.0;195.4;78.0;29.4;48.6;77.65;107.4
22.3.2025;23;22:00 - 23:00;76.8;51.5;48.5;24.8;23.7;74.85;73.3
22.3.2025;24;23:00 - 00:00;111.3;70.5;37.0;23.2;13.8;56.55;60.2
23.3.2025;1;00:00 - 01:00;33.2;362.6;16.2;27.3;-11.1;40.57;43.5
23.3.2025;2;01:00 - 02:00;41.5;82.5;11.5;22.7;-11.2;28.72;34.2
23.3.2025;3;02:00 - 03:00;20.5;70.2;10.5;9.5;1.0;37.29;20.0
23.3.2025;4;03:00 - 04:00;49.0;101.9;14.0;36.2;-22.2;30.51;50.2
23.3.2025;5;04:00 - 05:00;55.5;137.6;10.5;38.6;-28.1;32.62;49.1
23.3.2025;6;05:00 - 06:00;35.5;143.6;15.4;52.4;-37.0;32.38;67.8
23.3.2025;7;06:00 - 07:00;20.5;130.7;5.5;53.4;-47.9;37.15;58.9
23.3.2025;8;07:00 - 08:00;66.8;123.4;25.5;71.3;-45.8;33.56;96.8
23.3.2025;9;08:00 - 09:00;3,327.5;838.4;58.1;63.7;-5.6;20.10;121.8
23.3.2025;10;09:00 - 10:00;2,920.8;8,231.8;72.2;62.5;9.7;33.20;134.7
23.3.2025;11;10:00 - 11:00;8,408.3;737.5;165.8;59.5;106.3;27.39;225.3
23.3.2025;12;11:00 - 12:00;8,408.9;5,982.9;186.3;87.8;98.5;32.67;274.1
23.3.2025;13;12:00 - 13:00;1,761.0;1,886.0;287.8;108.3;179.5;24.90;396.1
23.3.2025;14;13:00 - 14:00;3,417.4;5,111.5;195.0;134.1;60.9;23.29;329.1
23.3.2025;15;14:00 - 15:00;1,708.8;6,452.3;191.6;83.6;108.0;28.49;275.2
23.3.2025;16;15:00 - 16:00;128.4;79.1;78.4;44.1;34.3;53.45;122.5
23.3.2025;17;16:00 - 17:00;285.5;141.2;138.0;107.4;30.6;97.16;245.4
23.3.2025;18;17:00 - 18:00;344.4;69.3;72.6;49.3;23.3;128.29;121.9
23.3.2025;19;18:00 - 19:00;231.5;132.6;66.2;54.6;11.6;141.35;120.8
23.3.2025;20;19:00 - 20:00;517.5;112.1;72.5;61.0;11.5;143.35;133.5
23.3.2025;21;20:00 - 21:00;371.3;80.7;118.2;50.7;67.5;144.79;168.9
23.3.2025;22;21:00 - 22:00;369.7;77.5;116.1;56.5;59.6;134.82;172.6
23.3.2025;23;22:00 - 23:00;266.5;126.0;102.6;84.0;18.6;128.70;186.6
23.3.2025;24;23:00 - 00:00;292.9;210.5;94.5;76.5;18.0;115.08;171.0
24.3.2025;1;00:00 - 01:00;74.5;60.8;42.5;45.8;-3.3;109.30;88.3
24.3.2025;2;01:00 - 02:00;60.7;94.6;35.7;67.6;-31.9;110.47;103.3
24.3.2025;3;02:00 - 03:00;51.2;88.1;11.2;53.1;-41.9;104.34;64.3
24.3.2025;4;03:00 - 04:00;50.9;90.6;30.9;75.6;-44.7;102.17;106.5
24.3.2025;5;04:00 - 05:00;38.5;91.7;13.5;66.7;-53.2;105.34;80.2
24.3.2025;6;05:00 - 06:00;31.9;86.1;16.9;71.1;-54.2;118.68;88.0
24.3.2025;7;06:00 - 07:00;32.9;100.7;10.5;85.7;-75.2;152.05;96.2
24.3.2025;8;07:00 - 08:00;70.7;92.5;35.7;67.5;-31.8;165.24;103.2
24.3.2025;9;08:00 - 09:00;4,950.5;83.9;63.5;31.9;31.6;161.36;95.4
24.3.2025;10;09:00 - 10:00;340.7;151.0;56.7;43.4;13.3;144.66;100.1
24.3.2025;11;10:00 - 11:00;99.1;211.5;29.7;97.5;-67.8;129.71;127.2
24.3.2025;12;11:00 - 12:00;3,955.7;2,652.1;58.4;165.7;-107.3;118.27;224.1
24.3.2025;13;12:00 - 13:00;3,809.8;1,755.2;110.8;86.1;24.7;107.00;196.9
24.3.2025;14;13:00 - 14:00;3,061.6;5,271.3;142.4;63.7;78.7;109.57;206.1
24.3.2025;15;14:00 - 15:00;4,199.4;4,843.0;163.4;34.8;128.6;124.94;198.2
