,natgas_mw,hardcoal_mw,lignite_mw,nuclear_mw,fosiloil_mw,hydroreservoir_mw,hydrorunriver_mw,hydropump_mw,hydropump_cvtg2_mw,hydropump_cvtg3_mw,hydropump_cvtg4_mw,hydropump_cvtg5_mw,hydropump_cvtg6_mw,resl_mw,resl_isr_mw,de_spot,sk_spot_m1,sk_spot_m2,sk_spot_merged,cons_gfs,cons_icon,cons_ecmf,cons_seps,solar_fcst,temp_gfs,temp_ecm,temp_icon,cloud_ec,cloud_icon,picasso_pos,picasso_neg
2025-09-15 23:00:00+00:00,129.7,,0.0,1920.7,76.0,0.2,397.7,0.1,,,,,,2165.9386676560357,2166.1067422730175,,,,,2163.893672758763,2170.540194965146,2166.692917741846,2135.0,0.0,14.947119495332629,16.37081142190219,16.994109415153353,21.236395044466157,76.5962211543819,41.48,66.90928571428569
2025-09-15 23:15:00+00:00,129.7,,0.0,1920.7,76.0,0.2,397.7,0.1,,,,,,2143.1583454068264,2143.8311398137666,,,,,2144.608005519485,2146.65232025005,2145.034238443428,2135.0,0.0,15.061717660855361,16.276273156622818,15.609859971278711,29.67026321599593,77.5281314438118,55.628000000000014,55.628000000000014
2025-09-15 23:30:00+00:00,129.7,,0.0,1920.7,76.0,0.2,397.7,0.1,,,,,,2126.6631007799156,2123.5017336949722,,,,,2125.5554986299294,2126.800577042525,2124.453157931597,2135.0,0.0,15.115321598433892,16.15818266150456,15.013908875596623,40.350141293203215,77.75799204862129,78.22800000000001,79.59
2025-09-15 23:45:00+00:00,129.7,,0.0,1920.7,76.0,0.2,397.7,0.1,,,,,,2107.966349050135,2108.4007534587586,,,,,2109.987951612447,2110.2248283993413,2108.313368050038,2135.0,0.0,14.807005723211555,15.731242049214579,15.117821150402172,50.897578787710124,79.53094260193934,41.37,41.37
2025-09-16 00:00:00+00:00,135.8,,0.0,1923.1,76.0,0.0,397.7,0.1,,,,,,2099.3622022450754,2099.1688294278606,,,,,2098.977566001333,2098.338583258777,2099.2456755675985,2112.5,0.0,14.64896349880541,15.709848133221993,16.94063162735287,62.46453079982511,79.25179097853001,7.327999999999998,37.85
2025-09-16 00:15:00+00:00,135.8,,0.0,1923.1,76.0,0.0,397.7,,,,,,,2086.477497550806,2083.8723713204326,,,,,2085.2139755543353,2084.486346335153,2084.278699949441,2112.5,0.0,14.40801265374938,15.287470102134144,16.040309503037037,68.03455399753362,82.81052725272733,0.0,58.217333333333315
2025-09-16 00:30:00+00:00,135.8,,0.0,1923.1,76.0,0.0,397.7,,,,,,,2073.9619045336476,2071.298986759423,,,,,2074.8241746592553,2072.799777834167,2071.8151714050673,2112.5,0.0,14.40089400268482,15.36594996052298,17.034713249589448,78.35924892584751,82.59672486069998,79.41,74.60066666666667
2025-09-16 00:45:00+00:00,135.8,,0.0,1923.1,76.0,0.0,397.7,,,,,,,2066.9768594666316,2063.444653608824,,,,,2066.9302430203197,2063.73153673739,2064.0666300355815,2112.5,0.0,14.398440879674581,14.872133847984134,16.256853221394135,82.90533605720243,82.29669536584277,78.22000000000001,78.01333333333335
2025-09-16 01:00:00+00:00,132.6,,0.0,1925.8,76.0,0.0,395.6,,,,,,,2068.2655802666295,2067.627911033379,,,,,2068.131726640259,2067.540752979718,2068.9237901402826,2135.0,0.0,14.325936363017842,14.93169963039213,16.240264170333656,85.07368096481375,85.23651970005272,78.22,75.13933333333334
2025-09-16 01:15:00+00:00,132.6,,0.0,1925.8,76.0,0.0,395.6,,,,,,,2073.772496362788,2072.5703256507286,,,,,2071.9865959229564,2071.491686675523,2070.542586169365,2135.0,0.0,14.228908802000765,15.153243618394447,15.237963152705223,79.77528598494344,86.89980889062302,78.22,64.96466666666669
2025-09-16 01:30:00+00:00,132.6,,0.0,1925.8,76.0,0.0,395.6,,,,,,,2079.4326282264806,2079.0846910427967,,,,,2079.7911481210144,2079.1679119898986,2080.873352688178,2135.0,0.0,14.226530044026385,15.093027594540917,14.941146222584448,76.84564219758484,87.53651110667413,18.855,72.53785714285713
2025-09-16 01:45:00+00:00,132.6,,0.0,1925.8,76.0,0.0,395.6,,,,,,,2092.4591791831017,2091.616497827848,,,,,2091.771767326593,2092.8931208224917,2092.2825219859324,2135.0,0.0,14.345174438317217,14.881403149447202,15.014821648591345,74.5096344713228,87.001376825355,78.22,2.495333333333334
2025-09-16 02:00:00+00:00,170.2,,0.0,1926.4,76.0,0.1,394.3,,,,,,,2274.0357217830137,2273.871192475996,,,,,2273.125010391557,2273.213434879793,2274.0670685207365,2185.0,0.0,14.270296377859474,14.803891409751774,16.84374898652808,79.0339165941613,89.00580348268434,37.28363636363636,76.35466666666666
2025-09-16 02:15:00+00:00,170.2,,0.0,1926.4,76.0,0.1,394.3,,,,,,,2284.086050801867,2285.478097151671,,,,,2285.827498292333,2284.5691067143894,2287.1572076315265,2185.0,0.0,14.284113702396084,14.698888249546268,15.716458291297876,84.51990846652691,90.47321452429472,77.13266666666665,69.338
2025-09-16 02:30:00+00:00,170.2,,0.0,1926.4,76.0,0.1,394.3,,,,,,,2298.4283683762346,2298.2499916942365,,,,,2298.006174600546,2297.669321083622,2301.281437515469,2185.0,0.0,14.367895795103056,14.966372705105652,15.885434050547442,90.01831407928324,91.2884216927228,106.7166666666667,
2025-09-16 02:45:00+00:00,170.2,,0.0,1926.4,76.0,0.1,394.3,,,,,,,2310.204794809601,2311.9415550524895,,,,,2310.890948445846,2309.768811342873,2315.2007930456284,2185.0,0.0,14.510614467692958,15.217630265925285,16.825739824008625,94.72627766964578,93.62730321146068,97.96400000000001,
2025-09-16 03:00:00+00:00,514.6,,0.0,1927.8,76.0,29.8,403.2,,,,,,,2340.2760015503472,2334.3848553059374,,,,,2338.927071973929,2340.673904633047,2345.698832466102,2338.75,0.0,14.188818165541875,14.721488906359923,15.762762020145635,98.80131765581753,97.9917769044477,82.8,79.92538461538462
2025-09-16 03:15:00+00:00,514.6,,0.0,1927.8,76.0,29.8,403.2,,,,,,,2368.19061027635,2364.0724333820663,,,,,2367.5989976130586,2369.8019319128534,2373.9897358583466,2338.75,0.0,14.234201561807927,15.232786154423291,14.740879857762199,99.8838678139451,98.72879842472281,97.19666666666666,84.72
2025-09-16 03:30:00+00:00,514.6,,0.0,1927.8,76.0,29.8,403.2,,,,,,,2414.854527498146,2412.3677393926005,,,,,2414.264151675212,2417.4223270447687,2422.49240964346,2338.75,0.0,14.570917592708495,14.980183109531604,17.063346692122902,96.59359621047133,101.86169102447613,105.8606666666667,
2025-09-16 03:45:00+00:00,514.6,,0.0,1927.8,76.0,29.8,403.2,,,,,,,2490.573116164086,2481.543461239839,,,,,2490.262923837715,2488.789347802964,2495.6640557579403,2338.75,0.0,14.80098750068502,15.20403413389822,14.909529455936985,96.81603149580131,101.1042877633318,137.79799999999997,
2025-09-16 04:00:00+00:00,547.0,,0.0,1929.8,76.0,60.1,509.8,123.6,,,,,,2605.0793938725224,2596.7944946677235,,,,,2604.3392934521157,2604.0789873881017,2610.2031070493395,2749.5,0.0,14.665719920923143,15.487732787348884,16.69740381244231,92.674170209176,100.04881881496983,130.06666666666666,74.0
2025-09-16 04:15:00+00:00,547.0,,0.0,1929.8,76.0,60.1,509.8,123.6,,,,,,2686.0253998483286,2677.9369142633636,,,,,2686.905693606224,2687.136926246069,2692.480743775894,2749.5,0.0,14.822243231832445,15.626999035308065,14.84786872234977,87.38060253372679,99.76040073090506,67.5,56.666666666666664
2025-09-16 04:30:00+00:00,547.0,,0.0,1929.8,76.0,60.1,509.8,123.6,,,,,,2756.914502090642,2749.541966778243,,,,,2760.8870277156743,2761.2448430000563,2766.8287028860914,2749.5,0.0,14.955435191104414,15.438966365282715,15.380633433471617,80.05427941652972,97.55259681007134,138.74000000000004,67.5
2025-09-16 04:45:00+00:00,547.0,,0.0,1929.8,76.0,60.1,509.8,123.6,,,,,,2806.7226932224858,2800.27804952151,,,,,2814.4021543381305,2815.880797040641,2822.396682636293,2749.5,0.0,14.8755868198076,15.734234760960504,16.3292885165772,78.43943490533486,97.14379393427402,75.95333333333335,70.10888888888888
2025-09-16 05:00:00+00:00,540.5,,0.0,1931.9,75.9,60.3,517.1,209.2,,,,,,2801.3504432016757,2798.6683835501094,,,,,2816.2747543799123,2822.179491669986,2827.9992853996255,3004.75,7.0,14.6065504781639,15.572953846064035,16.071683283452224,81.74837138521374,95.00932389392796,22.349285714285713,24.752142857142854
2025-09-16 05:15:00+00:00,540.5,,0.0,1931.9,75.9,60.3,517.1,209.2,,,,,,2812.979483857425,2815.7322783971454,,,,,2833.7530926513955,2844.018347090913,2845.0638072114884,3004.75,7.0,14.459616174055446,15.465974639055057,17.127664645760994,99.29593029466042,97.14087779011068,54.919999999999995,54.919999999999995
2025-09-16 05:30:00+00:00,540.5,,0.0,1931.9,75.9,60.3,517.1,209.2,,,,,,2818.3722849200326,2825.9850774000183,,,,,2842.825246958993,2856.2013346249933,2858.7057537445285,3004.75,7.0,14.15477032076469,15.960415609507022,17.31865975200381,100.96681834133416,96.93575192580306,23.256000000000007,42.755
2025-09-16 05:45:00+00:00,540.5,,0.0,1931.9,75.9,60.3,517.1,209.2,,,,,,2821.786068076591,2827.9706205372577,,,,,2850.057801018995,2863.5545282875255,2866.682169346777,3004.75,7.0,14.232250230449223,16.05905858989961,17.207661763669076,98.48945483816304,99.77471316226921,52.166666666666664,52.166666666666664
2025-09-16 06:00:00+00:00,544.2,,0.0,1933.7,76.6,30.4,516.9,196.4,,,,,,2803.508429746782,2817.122238748288,,,,,2841.4081899575926,2849.2354801474808,2856.563600147696,3084.25,15.8,14.22313551635476,16.45501508426353,17.31428013692259,100.11571130202026,98.79322676185531,94.66666666666667,94.66666666666667
2025-09-16 06:15:00+00:00,544.2,,0.0,1933.7,76.6,30.4,516.9,196.4,,,,,,2811.92973600885,2826.5161588625497,,,,,2855.1397855638147,2860.8738069942933,2868.8669435134784,3084.25,15.8,14.138798367363645,16.63566286358272,17.834953567023703,97.13004987649502,99.82997307751702,100.0,100.0
2025-09-16 06:30:00+00:00,544.2,,0.0,1933.7,76.6,30.4,516.9,196.4,,,,,,2818.929977523847,2834.685214510205,,,,,2864.906230052083,2872.5975816509986,2877.1876377215353,3084.25,15.8,13.74196875390051,16.596704901872272,17.453555778875288,95.0440318098494,99.07681543007169,92.17666666666668,92.17666666666668
2025-09-16 06:45:00+00:00,544.2,,0.0,1933.7,76.6,30.4,516.9,196.4,,,,,,2826.5188787781344,2840.843852929956,,,,,2875.4268613412332,2884.585952139064,2885.327762745252,3084.25,15.8,13.630709564523801,16.417439107578026,17.65914783376872,93.89129939930066,100.31914373759521,82.28999999999999,6.983999999999997
2025-09-16 07:00:00+00:00,500.1,,0.0,1932.0,77.6,30.2,412.5,5.2,,,,,,2825.262468807846,2840.026812206352,,,,,2877.477129941466,2888.2987681540667,2885.6304461027166,3135.75,31.3,13.793859509079486,15.95297837306617,16.063384438915868,95.67261315046339,98.34934655834343,107.95,68.39
2025-09-16 07:15:00+00:00,500.1,,0.0,1932.0,77.6,30.2,412.5,5.2,,,,,,2811.765247359625,2825.7011485131243,,,,,2864.721135723016,2879.092449045599,2872.5619533676822,3135.75,31.3,14.10931766026596,16.478153462997657,16.635033458923274,94.50561730694677,100.70927921183662,60.48,68.47466666666666
2025-09-16 07:30:00+00:00,500.1,,0.0,1932.0,77.6,30.2,412.5,5.2,,,,,,2791.577815444408,2802.4750328189125,,,,,2845.42360761959,2863.4188454883715,2850.94451002259,3135.75,31.3,13.99966946883037,15.958909659709585,16.135626341214646,92.12159084040643,101.34735623418128,98.56199999999998,76.5
2025-09-16 07:45:00+00:00,500.1,,0.0,1932.0,77.6,30.2,412.5,5.2,,,,,,2755.5962630601434,2769.783319452594,,,,,2815.4084472748273,2835.6192265451236,2819.6639811883933,3135.75,31.3,13.847954671093882,15.844497325835288,16.63934397030823,92.37483764740723,101.7863272302752,100.0,100.0
2025-09-16 08:00:00+00:00,446.6,,0.0,1933.9,77.7,0.2,411.5,5.2,,,,,,2698.8994679027082,2718.7626157503328,,,,,2764.0597832612625,2786.826385146043,2768.9019798327586,3125.0,41.3,13.992351532298612,16.22145246490301,18.164670234439722,90.64814955583729,101.15945570527238,79.29266666666665,79.29266666666665
2025-09-16 08:15:00+00:00,446.6,,0.0,1933.9,77.7,0.2,411.5,,,,,,,2669.9431399021164,2687.821447202972,,,,,2740.0059414636107,2761.2717475412837,2743.693358792813,3125.0,41.3,14.139600999293549,15.831046265613622,17.372680702638952,93.31189423629912,98.14542762911128,129.52133333333333,83.4075
2025-09-16 08:30:00+00:00,446.6,,0.0,1933.9,77.7,0.2,411.5,,,,,,,2644.2851446893155,2658.752235530849,,,,,2717.1459304316263,2740.4338651854205,2722.1355497392387,3125.0,41.3,13.969286717311325,16.355014261559067,17.186274178223524,91.90739717928146,101.56550273635797,143.89266666666666,
2025-09-16 08:45:00+00:00,446.6,,0.0,1933.9,77.7,0.2,411.5,,,,,,,2628.9761116744094,2641.0002652171543,,,,,2704.0449863739987,2726.7193930806084,2709.6697359724785,3125.0,41.3,13.861082081929661,16.384895426100545,17.615683709902193,94.4970561150202,100.88314383827206,147.90666666666667,
2025-09-16 09:00:00+00:00,462.1,,0.0,1934.9,77.6,0.1,396.8,,,,,,,2635.034372982616,2616.140133561484,,,,,2713.4342270748166,2734.3377615773593,2719.9782359356177,3133.75,50.3,14.143315052767422,16.590463373438403,15.289069511725133,93.18872080091523,99.70648378225289,82.29466666666666,82.29466666666666
2025-09-16 09:15:00+00:00,462.1,,0.0,1934.9,77.6,0.1,396.8,,,,,,,2628.4439657156827,2601.653574323278,,,,,2711.5979919679603,2731.6235730454187,2719.5452980584423,3133.75,50.3,14.181828982366126,16.5299419769381,15.299876531600207,96.38640081413767,100.59849564079616,165.0586666666667,82.3
2025-09-16 09:30:00+00:00,462.1,,0.0,1934.9,77.6,0.1,396.8,,,,,,,2627.3721147106753,2594.3468048961818,,,,,2712.575321702069,2732.326565841869,2721.6303593996763,3133.75,50.3,14.123952452822701,16.485950162006514,16.28993475131527,97.03751303490185,98.18069259294745,124.702,
2025-09-16 09:45:00+00:00,462.1,,0.0,1934.9,77.6,0.1,396.8,,,,,,,2605.1334086405554,2589.419459181987,,,,,2718.848307734673,2735.6503822555933,2725.8683291798025,3133.75,50.3,15.465454191889698,16.4307208983667,17.562102157359266,99.37461279373986,99.0065360214619,122.68866666666668,102.3
2025-09-16 10:00:00+00:00,472.4,,0.0,1936.9,77.8,0.0,389.3,,,,,,,2614.6896143683016,2581.729278785392,,,,,2717.744496537021,2736.093647798485,2729.089124378028,3151.25,64.5,15.325405167129027,16.533902328691283,17.159492319282197,98.5803995400121,98.80758216024806,490.4726666666666,
2025-09-16 10:15:00+00:00,472.4,,0.0,1936.9,77.8,0.0,389.3,,,,,,,2642.847145100992,2601.460783087141,,,,,2740.4641388790424,2758.8278232918906,2748.619612656758,3151.25,64.5,15.696231103495457,16.29879269025425,17.38095581081308,101.5058881878171,99.34052223618387,132.616,
2025-09-16 10:30:00+00:00,472.4,,0.0,1936.9,77.8,0.0,389.3,,,,,,,2665.0907177845847,2613.9131001875126,,,,,2754.193319387313,2778.597235140063,2764.816622762213,3151.25,64.5,15.545351947198661,16.77767019637182,17.434317432585615,98.1139608478337,97.09428232457738,130.97666666666663,
2025-09-16 10:45:00+00:00,472.4,,0.0,1936.9,77.8,0.0,389.3,,,,,,,2676.9118660950003,2624.7407117663665,,,,,2765.285465024946,2790.539239887044,2774.7294103102363,3151.25,64.5,15.029443450416736,16.666452126729197,18.108544888468995,98.18847498338894,97.89445472302685,129.902,77.47999999999999
2025-09-16 11:00:00+00:00,444.2,,0.0,1940.0,77.7,0.0,387.7,,,,,,,2667.561464682376,2618.6785024942865,,,,,2758.80707427627,2786.3587462864857,2770.6673816340567,3157.5,99.3,15.174065457631555,16.32074980371937,18.223163170670688,98.20487402572918,97.92492994504968,179.484,
2025-09-16 11:15:00+00:00,444.2,,0.0,1940.0,77.7,0.0,387.7,,,,,,,2664.4928692837602,2621.1138793736754,,,,,2756.5750429995783,2786.4508918712922,2771.679756782316,3157.5,99.3,14.979816639988561,16.589645081635357,17.20010664208107,98.43702455988067,97.88918676481539,112.622,
2025-09-16 11:30:00+00:00,444.2,,0.0,1940.0,77.7,0.0,387.7,,,,,,,2661.323835968968,2620.1151218573336,,,,,2755.179884654813,2784.0233948167415,2768.191638238574,3157.5,99.3,15.309856307053597,16.722655257492676,17.023255746180297,96.8701931178171,99.64707217805474,96.54,46.01533333333334
2025-09-16 11:45:00+00:00,444.2,,0.0,1940.0,77.7,0.0,387.7,,,,,,,2660.435386192765,2621.204047442083,,,,,2751.876913506806,2782.573285335346,2766.9936170462133,3157.5,99.3,15.074433962464518,16.810282635054495,17.05081786604372,97.22041175413854,99.68307651502344,98.94750000000002,8.843333333333334
2025-09-16 12:00:00+00:00,421.7,,0.0,1940.8,77.8,0.1,395.1,,,,,,,2658.86217142608,2624.118091184677,,,,,2746.011564563678,2777.074858863905,2763.6711717529024,3102.5,115.5,14.82174040297668,16.87906331675642,18.558639559801804,95.94059142552187,93.63396743520909,106.31733333333331,88.51499999999997
2025-09-16 12:15:00+00:00,421.7,,0.0,1940.8,77.8,0.1,395.1,,,,,,,2669.285836468913,2636.6120450563003,,,,,2754.740674535608,2787.8555501917376,2774.0328736068946,3102.5,115.5,15.24584389049109,16.84540730520215,17.01057335553489,92.67783672698152,85.06241748336629,167.49200000000002,
2025-09-16 12:30:00+00:00,421.7,,0.0,1940.8,77.8,0.1,395.1,,,,,,,2680.007774989038,2646.5200926160956,,,,,2766.2925630989453,2800.4380045373573,2784.929087241744,3102.5,115.5,14.96560292365904,16.971614203242005,17.23310796721678,89.81368353387457,81.04955633614648,61.6,84.2842857142857
2025-09-16 12:45:00+00:00,421.7,,0.0,1940.8,77.8,0.1,395.1,,,,,,,2691.365694863923,2651.6326589175687,,,,,2776.8666189212263,2809.4901536714333,2795.0077589414045,3102.5,115.5,15.125943283467207,17.437746037502816,17.41416030867284,88.05108243641055,75.60438851249302,96.53785714285712,94.942
2025-09-16 13:00:00+00:00,401.6,,0.0,1941.0,77.8,0.1,401.3,,,,,,,2704.3293202800523,2581.202301819434,,,,,2788.148802475628,2822.932588376125,2805.6896548820523,3027.25,79.8,14.72458140239811,17.12446637369051,19.352365005467092,89.60741124693416,80.01833924589084,91.15333333333334,71.85769230769232
2025-09-16 13:15:00+00:00,401.6,,0.0,1941.0,77.8,0.1,401.3,,,,,,,2714.483035219366,2590.2482369511918,,,,,2799.0640884594177,2836.1700991736734,2817.4878313258973,3027.25,79.8,15.35404901736229,17.50294934897686,17.481841311723798,88.328824414153,84.01893921690521,61.48466666666668,63.51928571428573
2025-09-16 13:30:00+00:00,401.6,,0.0,1941.0,77.8,0.1,401.3,,,,,,,2724.489464780482,2595.944663001448,,,,,2812.205499959122,2850.3664667354537,2831.757229048019,3027.25,79.8,15.472239198287927,17.70359268288836,18.674620807638366,87.99346915832896,86.2531717532294,95.33533333333335,82.29
2025-09-16 13:45:00+00:00,401.6,,0.0,1941.0,77.8,0.1,401.3,,,,,,,2736.4717301296073,2622.3164642120514,,,,,2825.4218394012805,2864.413637492814,2847.519355952245,3027.25,79.8,15.445293974020483,17.58744668123245,19.64221135903214,88.50087026414624,89.11648074648502,101.3506666666667,
2025-09-16 14:00:00+00:00,476.5,,0.0,1941.9,77.8,30.1,389.6,,,,,,,2747.284679793363,2659.723520988657,,,,,2839.9035420357222,2882.678022691398,2863.598012334059,3060.75,49.5,15.534019975904156,18.119971951955748,19.549020020748443,92.84292710463632,90.77325295737943,151.9033333333333,60.42
2025-09-16 14:15:00+00:00,476.5,,0.0,1941.9,77.8,30.1,389.6,,,,,,,2760.1622171934005,2698.2100475585094,,,,,2852.3876321847965,2894.398442193594,2877.4164826669025,3060.75,49.5,15.862862669898666,17.963184534418968,19.151312897045223,95.16962537448477,87.2732404746441,103.41466666666669,70.27
2025-09-16 14:30:00+00:00,476.5,,0.0,1941.9,77.8,30.1,389.6,,,,,,,2773.571384657259,2728.2775929632485,,,,,2863.1229582112774,2904.3299283548567,2888.3240321247135,3060.75,49.5,15.645614964029898,18.085961523544615,19.091553895735466,95.47916247254322,83.03453133050341,146.07466666666662,75.47
2025-09-16 14:45:00+00:00,476.5,,0.0,1941.9,77.8,30.1,389.6,,,,,,,2790.0913187775755,2758.4312808368513,,,,,2871.7169454402256,2912.8231276879073,2898.866451911455,3060.75,49.5,15.455808897933785,18.07746164726381,19.39889644027816,97.77333575542292,83.27174125336535,139.99333333333334,105.8
2025-09-16 15:00:00+00:00,439.7,,0.0,1940.1,77.7,32.7,455.9,151.6,,,,,,2806.6109121416384,2783.771035632811,,,,,2882.844264278294,2917.0027184859387,2907.40207153965,3070.25,23.8,15.93872734199213,18.18114488651527,17.367580716684632,96.51263378033522,85.2981366572731,82.16090909090907,65.518
2025-09-16 15:15:00+00:00,439.7,,0.0,1940.1,77.7,32.7,455.9,151.6,,,,,,2817.772603726765,2800.9111838980075,,,,,2883.8841219608544,2912.9798586169654,2905.5275295023303,3070.25,23.8,15.61222080745462,17.84050029210115,17.726790561971228,92.41058393100953,87.69771980070779,57.946666666666665,105.50333333333333
2025-09-16 15:30:00+00:00,439.7,,0.0,1940.1,77.7,32.7,455.9,151.6,,,,,,2834.335597445544,2823.6566844460503,,,,,2887.056300773438,2911.1950483546275,2906.186306094695,3070.25,23.8,15.341952553081995,18.023938606235305,17.308054563823568,91.19781866236536,91.2299509194282,71.256,98.092
2025-09-16 15:45:00+00:00,439.7,,0.0,1940.1,77.7,32.7,455.9,151.6,,,,,,2861.526552080106,2850.9786087878465,,,,,2902.5608518648755,2914.9996024322277,2912.029482167238,3070.25,23.8,15.838081268861718,17.982662490019838,16.97137784697385,90.25209200662056,94.20562205548164,,-3.9146666666666663
2025-09-16 16:00:00+00:00,395.8,,0.0,1940.7,77.8,54.9,487.9,165.6,,,,,,2904.4241003926295,2900.1911814790155,,,,,2930.564304310203,2937.463922634197,2934.933768297672,3137.5,1.5,16.026973639761664,17.374243575083437,16.509454012120447,90.45296269726477,95.30802234912646,,-19.688
2025-09-16 16:15:00+00:00,395.8,,0.0,1940.7,77.8,54.9,487.9,165.6,,,,,,2920.162365595905,2919.271110699378,,,,,2933.0693695899213,2939.1592110631955,2936.8144137976124,3137.5,1.5,15.784797949459378,16.96302164194151,17.889179182763836,92.15974105323704,95.69603992185135,,-20.0
2025-09-16 16:30:00+00:00,395.8,,0.0,1940.7,77.8,54.9,487.9,165.6,,,,,,2943.08658321007,2947.723681523394,,,,,2947.2439412208805,2954.1369296326193,2950.6356538982213,3137.5,1.5,15.132883056480482,16.967273253132362,16.900113881206387,93.04011780357372,97.93472659596424,,27.98
2025-09-16 16:45:00+00:00,395.8,,0.0,1940.7,77.8,54.9,487.9,165.6,,,,,,2973.821117548725,2979.0491068136052,,,,,2973.4366012044006,2976.398335977713,2973.35321972854,3137.5,1.5,14.810769811669989,16.701769634797373,16.17490661943094,97.33417780739529,99.28359213478917,79.5,79.5
2025-09-16 17:00:00+00:00,523.6,,0.0,1940.3,77.7,53.5,540.8,270.0,,,,,,3022.818883667104,3023.4822764381634,,,,,3022.1361335139773,3022.6044502412265,3019.083783019763,3180.0,0.5,14.864465842208759,16.002749726023115,16.670878507592416,98.04801316242232,97.5285889138411,,60.0
2025-09-16 17:15:00+00:00,523.6,,0.0,1940.3,77.7,53.5,540.8,270.0,,,,,,3058.716486924275,3062.1870083101653,,,,,3059.181774779576,3059.4369688088805,3054.6707380721878,3180.0,0.5,14.296914697335305,15.317091606617483,16.295632247340407,96.74157361719101,99.89581663608573,,35.0
2025-09-16 17:30:00+00:00,523.6,,0.0,1940.3,77.7,53.5,540.8,270.0,,,,,,3089.196065119753,3090.7000169264556,,,,,3088.268671525212,3088.8469523589292,3084.7704323998846,3180.0,0.5,14.240467447835892,14.89442931991092,16.29973427498815,95.32957610734277,98.66373326295808,80.0,35.0
2025-09-16 17:45:00+00:00,523.6,,0.0,1940.3,77.7,53.5,540.8,270.0,,,,,,3106.1085098765366,3107.4032127258147,,,,,3105.3345708293864,3104.215924045697,3103.186682918326,3180.0,0.5,14.054737961061921,14.834746201589095,16.498188799702863,95.63034292098753,101.6959402972057,80.0,80.0
2025-09-16 18:00:00+00:00,532.0,,0.0,1941.5,77.6,171.0,565.5,376.9,,,,,,3078.7367653878946,3078.620650228136,,,,,3077.138479302419,3081.111193473392,3075.072102256813,3070.75,0.0,14.042249999506506,15.018238759596809,14.673225524505845,97.37088121534346,101.15206501444042,90.58666666666666,108.69933333333331
2025-09-16 18:15:00+00:00,532.0,,0.0,1941.5,77.6,171.0,565.5,376.9,,,,,,3069.641318619692,3071.2661428293763,,,,,3069.9643279304287,3071.8546813331727,3068.674707724613,3070.75,0.0,13.675632334006448,14.453251605654662,16.238167834678002,95.88827185516618,98.78340394042391,70.0,59.99133333333334
2025-09-16 18:30:00+00:00,532.0,,0.0,1941.5,77.6,171.0,565.5,376.9,,,,,,3044.325849511036,3047.2818433106036,,,,,3045.436208079387,3045.0965559850206,3046.006605043395,3070.75,0.0,13.956336571363638,14.4482638527586,16.16423471139915,98.23960903618371,98.02449750757566,,77.03466666666665
2025-09-16 18:45:00+00:00,532.0,,0.0,1941.5,77.6,171.0,565.5,376.9,,,,,,3002.086984853488,3003.1314319046005,,,,,3001.1120419135336,3001.3193353606243,3003.9996349826843,3070.75,0.0,13.526405564813825,14.488209766207376,13.7871308829481,93.83044239330803,100.30514598428583,29.94,71.65799999999997
2025-09-16 19:00:00+00:00,433.3,,0.0,1941.1,77.6,64.9,514.3,262.1,,,,,,2914.885720131103,2917.593777362869,,,,,2913.3074781823375,2914.6824617638167,2918.0926918433292,2851.25,0.0,13.364146939898532,14.027809206609096,15.141393760599723,82.8455934081567,97.45266365173893,105.33333333333333,70.0
2025-09-16 19:15:00+00:00,433.3,,0.0,1941.1,77.6,64.9,514.3,262.1,,,,,,2849.72340830046,2851.441768454759,,,,,2847.6894931245097,2850.2804911056905,2850.9545493368264,2851.25,0.0,13.245015516775606,14.051090884574215,13.871480689403471,68.21199540179354,90.31595315570837,70.0,60.0
2025-09-16 19:30:00+00:00,433.3,,0.0,1941.1,77.6,64.9,514.3,262.1,,,,,,2784.0358067655775,2786.3328842031033,,,,,2784.8375668440144,2785.4393721742963,2788.657311410755,2851.25,0.0,12.940757106009936,13.472392856305358,13.424507531239213,55.8715117900813,84.15072550869087,,36.666666666666664
2025-09-16 19:45:00+00:00,433.3,,0.0,1941.1,77.6,64.9,514.3,262.1,,,,,,2726.3641263768645,2729.0534743341427,,,,,2725.636063209801,2728.345066319972,2728.93663435341,2851.25,0.0,12.807921497165669,13.54414789709901,15.124706154305626,44.16191684459317,78.35088766929508,,-104.8
2025-09-16 20:00:00+00:00,380.6,,0.0,1947.3,77.7,40.0,400.1,14.2,,,,,,2682.3562675283397,2684.35564408926,,,,,2684.2016909049535,2685.674836298541,2687.465329004389,2673.0,0.0,13.047128131941246,13.62639785262212,13.78065702993755,41.682485641425636,72.91431892086612,58.23076923076923,35.0
2025-09-16 20:15:00+00:00,380.6,,0.0,1947.3,77.7,40.0,400.1,14.2,,,,,,2640.4110397203435,2642.4937252549694,,,,,2639.9537288734286,2642.8992117137063,2641.894284629987,2673.0,0.0,12.685349148704981,12.977841402196912,13.424401730329192,39.407269491484676,65.61493610235334,18.0,31.6
2025-09-16 20:30:00+00:00,380.6,,0.0,1947.3,77.7,40.0,400.1,14.2,,,,,,2601.580173594552,2603.1674163761536,,,,,2602.035243695146,2602.1080877925965,2603.092507534453,2673.0,0.0,12.339408086529367,13.164749470987232,14.703569807366973,37.23566873854116,60.5161762572843,23.0,-200.0
