Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
4/6/2024;53;26.374;-0.1342;-0.1342;-71.3250;-3,548.4188;1,685.6951;-1,862.7237;104.7453;-21.3334;1,779.3118;No
4/6/2024;54;31.174;-0.1010;-0.1010;-98.4300;-4,998.8660;1,948.7171;-3,050.1488;77.7291;-16.0557;2,988.4754;No
4/6/2024;55;14.824;-0.0554;-0.0554;-94.3350;-5,029.5649;3,640.9537;-1,388.6112;43.1000;-8.8068;1,354.3180;No
4/6/2024;56;20.005;-0.1090;-0.1090;-113.4750;-6,995.2799;4,734.1770;-2,261.1029;85.1950;-17.3274;2,193.2353;No
4/6/2024;57;57.913;-3.1002;-3.1002;-52.5000;-4,927.5450;1,893.3075;-3,034.2375;2,506.2605;-455.4008;983.3778;No
4/6/2024;58;76.715;-4.0232;-4.0232;-52.5000;-4,574.4825;552.5625;-4,021.9200;3,268.0355;-590.9839;1,344.8684;No
4/6/2024;59;74.807;-3.9804;-3.9804;-59.6850;-4,963.1062;505.5320;-4,457.5742;3,247.5665;-584.6969;1,794.7046;No
4/6/2024;60;83.497;-4.3308;-4.3308;-52.5000;-4,913.6325;536.6550;-4,376.9775;3,489.0735;-636.1685;1,524.0725;No
4/6/2024;61;68.286;-1.4330;-1.4330;-34.9500;-2,818.3331;439.2167;-2,379.1164;1,108.6820;-197.1865;1,467.6209;No
4/6/2024;62;57.065;-1.0065;-1.0065;-34.9500;-2,308.7970;319.5479;-1,989.2492;768.4980;-138.4984;1,359.2496;No
4/6/2024;63;42.153;-0.5855;-0.5855;-34.9500;-1,810.7595;343.0692;-1,467.6903;443.4868;-80.5671;1,104.7706;No
4/6/2024;64;27.718;-0.6668;-0.6668;-34.9500;-1,854.9363;890.4561;-964.4802;500.8622;-91.7543;555.3723;No
4/6/2024;65;4.077;-0.4161;-0.4161;-79.8150;-4,180.1510;3,865.0414;-315.1096;265.9846;-55.8710;104.9960;No
4/6/2024;66;3.595;-0.1118;-0.1118;-44.8200;-1,467.6309;1,310.2231;-157.4078;69.5586;-15.0117;102.8610;No
4/6/2024;67;0.105;-0.3096;-0.3096;-5.0000;-145.9300;145.7200;-0.2100;192.4326;-41.5709;-150.6517;No
4/6/2024;68;2.395;-0.0686;-0.0686;-5.0000;-135.1100;123.3250;-11.7850;42.2222;-9.2111;-21.2261;No
4/6/2024;69;8.025;-0.5469;-0.5469;-8.3700;-380.1319;313.7662;-66.3657;331.6578;-72.5096;-192.7824;No
4/6/2024;70;-7.994;-1.4974;-1.4974;132.0000;-4,345.0440;3,283.5000;-1,061.5440;913.8846;-198.5298;346.1892;No
4/6/2024;71;-3.701;-0.5865;-0.5865;123.0000;-3,834.5250;3,375.2430;-459.2820;353.1472;-77.7599;183.8947;No
4/6/2024;72;-7.612;-1.4756;-1.4756;185.3850;-7,016.6369;5,605.4862;-1,411.1506;884.5848;-195.6395;722.2053;No
4/6/2024;73;5.821;-2.1024;-2.1024;-5.0000;-219.7850;190.7400;-29.0450;1,233.2768;-292.5237;-911.7081;No
4/6/2024;74;-0.849;-0.5980;-0.5980;123.0000;-3,345.9690;3,241.4190;-104.5500;358.3330;-83.2045;-170.5785;No
4/6/2024;75;-4.160;-1.0390;-1.0390;132.0000;-3,183.1800;2,637.0960;-546.0840;624.3930;-144.5644;66.2554;No
4/6/2024;76;-2.865;-0.7255;-0.7255;146.1300;-3,892.6109;3,475.7021;-416.9089;437.1994;-100.9446;80.6541;No
4/6/2024;77;6.022;-0.3720;-0.3720;-5.0000;-174.0550;143.8650;-30.1900;227.7442;-57.8211;-139.7331;No
4/6/2024;78;0.490;-0.5164;-0.5164;-5.0000;-130.6050;128.0650;-2.5400;321.8638;-80.2656;-239.0582;No
4/6/2024;79;-3.159;-0.8868;-0.8868;158.8950;-2,906.6662;2,410.1194;-496.5469;560.0156;-137.8380;74.3693;No
4/6/2024;80;-7.163;-1.2662;-1.2662;171.8550;-4,392.0982;3,166.9439;-1,225.1543;813.1460;-196.8093;608.8176;No
4/6/2024;81;-1.713;-0.7181;-0.7181;263.3550;-5,925.4875;5,479.6275;-445.8600;463.9236;-113.4892;95.4257;No
4/6/2024;82;0.458;-0.5085;-0.5085;-5.0000;-81.3200;78.8750;-2.4450;328.0572;-80.3638;-245.2484;No
4/6/2024;83;-0.015;-0.3194;-0.3194;134.2350;-1,728.0072;1,731.3630;3.3559;203.2668;-50.4783;-156.1444;No
4/6/2024;84;4.375;-0.2280;-0.2280;-5.0000;-104.0150;82.0100;-22.0050;142.7376;-36.0333;-84.6993;No
4/6/2024;85;-1.245;-1.4326;-1.4326;185.5650;-3,119.3477;2,891.8450;-227.5027;877.4236;-198.5283;-451.3926;No
4/6/2024;86;-2.391;-0.7188;-0.7188;132.0000;-2,091.4080;1,779.7560;-311.6520;435.9226;-99.6106;-24.6600;No
4/6/2024;87;-3.596;-1.1250;-1.1250;132.0000;-2,446.3560;1,974.7200;-471.6360;680.1888;-155.9014;-52.6514;No
4/6/2024;88;4.323;-0.1435;-0.1435;-5.0000;-133.9350;112.1550;-21.7800;84.6402;-19.8861;-42.9741;No
4/6/2024;89;-6.557;-2.7390;-2.7390;145.2000;-5,217.4716;4,268.0088;-949.4628;1,576.9800;-320.6109;-306.9063;No
4/6/2024;90;-4.857;-1.7526;-1.7526;132.0000;-2,355.2760;1,718.6400;-636.6360;992.3282;-205.1488;-150.5434;No
4/6/2024;91;-3.068;-0.9623;-0.9623;132.0000;-2,385.2400;1,986.0720;-399.1680;540.8820;-112.6411;-29.0729;No
4/6/2024;92;1.224;-0.4458;-0.4458;-5.0000;-103.7350;97.5450;-6.1900;245.1340;-52.1827;-186.7613;No
4/6/2024;93;-20.288;-4.5335;-4.5335;176.8800;-5,958.2028;2,373.5527;-3,584.6501;2,455.5432;-432.4234;1,561.5302;No
4/6/2024;94;-7.897;-1.8317;-1.8317;132.0000;-3,291.0240;2,251.9200;-1,039.1040;970.7940;-174.7149;243.0249;No
4/6/2024;95;-7.241;-1.7734;-1.7734;132.0000;-2,943.3360;1,989.3720;-953.9640;938.3320;-169.1540;184.7860;No
4/6/2024;96;-4.882;-1.8316;-1.8316;132.0000;-2,740.8480;2,098.2720;-642.5760;970.3038;-174.7053;-153.0225;No
4/7/2024;1;-37.394;-9.2234;-9.2234;132.0000;-6,907.1640;1,975.9080;-4,931.2560;4,802.6382;-751.5872;880.2050;No
4/7/2024;2;-12.712;-3.4653;-3.4653;132.0000;-4,248.1560;2,574.1320;-1,674.0240;1,749.2096;-282.3769;207.1913;No
4/7/2024;3;-13.914;-3.7750;-3.7750;132.0000;-4,024.8120;2,190.6720;-1,834.1400;1,890.9895;-307.6134;250.7639;No
4/7/2024;4;-3.648;-1.7527;-1.7527;132.0000;-3,544.4640;3,064.1160;-480.3480;858.9453;-142.8223;-235.7750;No
4/7/2024;5;-4.793;-1.7439;-1.7439;181.5000;-4,430.5965;3,564.4785;-866.1180;849.4400;-122.2334;138.9114;No
4/7/2024;6;-3.694;-1.2912;-1.2912;132.0000;-3,779.5560;3,293.1360;-486.4200;618.6040;-90.5028;-41.6812;No
4/7/2024;7;-6.978;-1.9557;-1.9557;132.0000;-4,072.5960;3,155.8560;-916.7400;942.2880;-137.0789;111.5309;No
4/7/2024;8;0.357;-1.0797;-1.0797;-7.2450;-201.2154;198.5637;-2.6517;509.8330;-75.6783;-431.5030;No
4/7/2024;9;0.295;-0.7713;-0.7713;-5.0000;-103.1400;101.5950;-1.5450;368.0870;-50.5309;-316.0111;No
4/7/2024;10;4.928;-0.1752;-0.1752;-5.0000;-133.8100;109.0150;-24.7950;82.5180;-11.4781;-46.2449;No
4/7/2024;11;4.661;-0.1544;-0.1544;-5.0000;-142.8250;119.5100;-23.3150;72.3470;-10.1154;-38.9166;No
4/7/2024;12;9.581;-0.0321;-0.0321;-7.4400;-232.9538;161.4703;-71.4835;14.8900;-2.1030;58.6965;No
4/7/2024;13;3.596;-0.2454;-0.2454;-5.0000;-122.6750;104.6100;-18.0650;114.0900;-15.9716;-80.0534;No
4/7/2024;14;3.745;-0.3193;-0.3193;-5.0000;-122.6500;103.8600;-18.7900;149.8300;-20.7813;-110.2587;No
4/7/2024;15;4.360;-0.5556;-0.5556;-5.0000;-125.6200;103.7350;-21.8850;259.7120;-36.1607;-201.6663;No
4/7/2024;16;7.620;-0.2093;-0.2093;-5.0000;-123.8000;85.5900;-38.2100;97.4000;-13.6221;-45.5679;No
4/7/2024;17;13.585;-0.0873;-0.0873;-5.0000;-146.9200;78.8350;-68.0850;40.2150;-5.5517;33.4217;No
4/7/2024;18;3.706;-0.1130;-0.1130;-5.0000;-131.6150;112.9700;-18.6450;53.1626;-7.1860;-27.3316;No
4/7/2024;19;6.599;-0.1649;-0.1649;-5.0000;-127.7450;94.6650;-33.0800;77.6203;-10.4865;-34.0538;No
4/7/2024;20;8.049;-0.0625;-0.0625;-5.0000;-142.6100;102.3200;-40.2900;29.4850;-3.9746;14.7796;No
4/7/2024;21;15.436;-0.0656;-0.0656;-5.0000;-170.5300;93.1600;-77.3700;30.6584;-4.4603;51.1719;No
4/7/2024;22;8.398;-0.0205;-0.0205;-5.0000;-150.8550;108.7550;-42.1000;9.7600;-1.3938;33.7338;No
4/7/2024;23;12.612;-0.0914;-0.0914;-5.2950;-160.5073;93.6474;-66.8600;43.3450;-6.2145;29.7294;No
4/7/2024;24;14.988;-0.1234;-0.1234;-5.0000;-197.0100;121.9950;-75.0150;58.8679;-8.3902;24.5373;No
4/7/2024;25;10.775;-0.0692;-0.0692;-5.0000;-191.7000;137.7150;-53.9850;34.1200;-5.5579;25.4229;No
4/7/2024;26;7.031;-0.2032;-0.2032;-5.0000;-194.5750;159.3950;-35.1800;102.2957;-16.3204;-50.7953;No
4/7/2024;27;1.265;-0.5801;-0.5801;-5.0000;-166.7250;160.5350;-6.1900;299.7353;-46.5919;-246.9534;No
4/7/2024;28;1.682;-0.1951;-0.1951;-5.0000;-151.2050;143.0050;-8.2000;101.7228;-15.6698;-77.8530;No
4/7/2024;29;14.258;-0.0845;-0.0845;-5.0000;-262.7500;192.0400;-70.7100;43.9100;-8.9936;35.7936;No
4/7/2024;30;22.550;-0.1813;-0.1813;-5.0000;-261.9450;149.9450;-112.0000;94.7850;-19.2963;36.5113;No
4/7/2024;31;22.904;-0.1785;-0.1785;-8.7150;-457.2586;259.3671;-197.8915;95.7400;-18.9983;121.1498;No
4/7/2024;32;22.666;-0.1734;-0.1734;-9.7050;-560.8034;342.8777;-217.9258;95.0050;-18.4555;141.3763;No
4/7/2024;33;37.154;-0.0476;-0.0476;-5.0000;-322.3750;138.3900;-183.9850;26.4400;-6.5920;164.1370;No
4/7/2024;34;32.391;-0.0509;-0.0509;-5.0000;-265.3450;105.1500;-160.1950;28.7039;-7.0490;138.5401;No
4/7/2024;35;35.318;-0.1474;-0.1474;-5.0000;-343.6100;169.3500;-174.2600;87.7350;-20.4130;106.9380;No
4/7/2024;36;33.238;-0.1348;-0.1348;-5.0000;-365.7950;201.6100;-164.1850;81.9700;-18.6680;100.8830;No
4/7/2024;37;11.816;-0.0085;-0.0085;-5.0000;-274.4050;218.1600;-56.2450;5.3039;-1.4378;52.3789;No
4/7/2024;38;23.715;-0.0794;-0.0794;-5.0000;-304.2650;187.9100;-116.3550;49.9700;-13.4304;79.8154;No
4/7/2024;39;31.932;-0.1772;-0.1772;-5.0000;-356.1350;199.2000;-156.9350;113.8350;-29.9732;73.0732;No
4/7/2024;40;30.430;-0.1748;-0.1748;-15.2250;-1,185.7535;730.2671;-455.4863;113.9950;-29.5672;371.0586;No
4/7/2024;41;9.321;-0.1847;-0.1847;-32.3100;-1,433.6916;1,155.2764;-278.4153;128.0483;-34.2957;184.6626;No
4/7/2024;42;2.242;-0.5096;-0.5096;-32.3100;-1,301.9315;1,250.8817;-51.0498;357.8098;-94.6241;-212.1359;No
4/7/2024;43;19.015;-0.0778;-0.0778;-33.5100;-1,556.3720;941.8321;-614.5399;54.3050;-14.4461;574.6810;No
4/7/2024;44;6.021;-0.2638;-0.2638;-60.5400;-3,098.3767;2,768.2520;-330.1246;189.1494;-48.9832;189.9584;No
4/7/2024;45;2.646;-0.7213;-0.7213;-87.1350;-3,922.3820;3,765.2776;-157.1044;553.5082;-136.8934;-259.5104;No
4/7/2024;46;6.269;-1.0506;-1.0506;-103.5900;-4,792.5914;4,214.1448;-578.4466;792.0971;-199.3902;-14.2603;No
4/7/2024;47;23.432;-0.0753;-0.0753;-140.6550;-7,376.2295;4,178.1568;-3,198.0727;56.0300;-14.2910;3,156.3337;No
4/7/2024;48;30.834;-0.1149;-0.1149;-126.8850;-7,721.4598;3,884.2036;-3,837.2562;85.1700;-21.8065;3,773.8927;No
4/7/2024;49;20.455;-0.2872;-0.2872;-40.5450;-1,677.3872;881.2456;-796.1416;221.6326;-47.8274;622.3364;No
4/7/2024;50;21.797;-0.3006;-0.3006;-40.5450;-1,667.3320;811.9542;-855.3779;228.8392;-50.0589;676.5976;No
4/7/2024;51;35.232;-0.5464;-0.5464;-120.7350;-6,752.9500;2,585.6608;-4,167.2893;406.6309;-90.9920;3,851.6504;No
4/7/2024;52;28.121;-0.4344;-0.4344;-69.0750;-4,134.4151;2,227.0471;-1,907.3680;324.1027;-72.3406;1,655.6059;No
4/7/2024;53;46.404;-1.8948;-1.8948;-57.0600;-4,033.6855;1,428.2689;-2,605.4167;1,485.1338;-277.3002;1,397.5831;No
4/7/2024;54;60.511;-2.3913;-2.3913;-77.8350;-5,619.2200;956.6700;-4,662.5500;1,883.9495;-349.9620;3,128.5625;No
4/7/2024;55;65.355;-2.5379;-2.5379;-52.5600;-3,973.2206;572.0630;-3,401.1576;1,983.0431;-371.4166;1,789.5311;No
4/7/2024;56;60.163;-2.3135;-2.3135;-52.5600;-3,805.7645;670.5079;-3,135.2566;1,818.7493;-338.5761;1,655.0834;No
4/7/2024;57;43.498;-1.3578;-1.3578;-76.2600;-4,669.7048;1,410.8100;-3,258.8948;1,031.9997;-178.1542;2,405.0494;No
4/7/2024;58;55.739;-1.8656;-1.8656;-61.1550;-4,260.1185;885.0963;-3,375.0221;1,399.6872;-244.7816;2,220.1166;No
4/7/2024;59;51.268;-1.7624;-1.7624;-55.0050;-3,475.2159;688.9926;-2,786.2233;1,333.0295;-231.2410;1,684.4347;No
4/7/2024;60;34.925;-1.1198;-1.1198;-55.0050;-2,831.6574;936.7902;-1,894.8672;819.6545;-146.9267;1,222.1395;No
4/7/2024;61;48.273;-0.4324;-0.4324;-51.0450;-4,198.4002;1,767.0758;-2,431.3244;301.0227;-52.8492;2,183.1509;No
4/7/2024;62;37.314;-0.3531;-0.3531;-84.3000;-4,933.9104;1,830.5745;-3,103.3359;243.7375;-43.1569;2,902.7553;No
4/7/2024;63;14.683;-0.2910;-0.2910;-51.0450;-2,100.0934;1,375.1013;-724.9921;199.3375;-35.5669;561.2215;No
4/7/2024;64;3.159;-0.8233;-0.8233;-51.0450;-1,619.0453;1,470.5044;-148.5410;555.9512;-100.6262;-306.7841;No
4/7/2024;65;25.167;-0.4035;-0.4035;-49.0950;-3,087.8791;1,871.9433;-1,215.9359;233.2711;-49.2536;1,031.9184;No
4/7/2024;66;3.853;-0.5812;-0.5812;-115.0050;-4,669.8930;4,264.1554;-405.7376;336.5738;-70.9448;140.1086;No
4/7/2024;67;1.421;-0.4057;-0.4057;-22.7850;-816.5233;788.9078;-27.6154;234.4679;-49.5222;-157.3303;No
4/7/2024;68;-0.399;-0.4513;-0.4513;125.0000;-4,043.3750;3,971.2500;-72.1250;259.9215;-55.0884;-132.7081;No
4/7/2024;69;24.456;-0.1546;-0.1546;-19.7400;-1,206.3509;727.0439;-479.3069;85.7964;-19.0075;412.5180;No
4/7/2024;70;5.500;-0.0535;-0.0535;-5.7300;-226.5527;195.5133;-31.0394;29.7306;-6.5776;7.8864;No
4/7/2024;71;7.977;-0.0020;-0.0020;-5.7300;-181.9619;136.8725;-45.0894;1.0701;-0.2459;44.2652;No
4/7/2024;72;-2.168;-0.5000;-0.5000;170.5800;-4,530.0931;4,146.2881;-383.8050;276.5300;-61.4730;168.7480;No
4/7/2024;73;14.426;-0.4108;-0.4108;-5.0000;-264.6450;192.7550;-71.8900;225.1324;-54.8932;-98.3493;No
4/7/2024;74;4.237;-0.3977;-0.3977;-5.0000;-194.6400;173.6750;-20.9650;221.9814;-53.1427;-147.8737;No
4/7/2024;75;0.658;-0.3867;-0.3867;0.0000;0.0000;0.0000;0.0000;216.2520;-51.6728;-164.5792;No
4/7/2024;76;-4.606;-0.9649;-0.9649;202.8900;-5,012.8032;4,077.0746;-935.7287;549.9499;-128.9348;514.7135;No
4/7/2024;77;15.992;-0.5995;-0.5995;-5.0000;-216.1050;136.1100;-79.9950;348.3800;-90.8854;-177.4996;No
4/7/2024;78;4.606;-0.2135;-0.2135;-5.0000;-191.8750;168.7050;-23.1700;125.3609;-32.3670;-69.8239;No
4/7/2024;79;-4.214;-0.8927;-0.8927;192.3600;-4,475.4478;3,668.1128;-807.3349;545.4274;-135.3351;397.2426;No
4/7/2024;80;-7.113;-1.4643;-1.4643;200.5500;-4,489.3118;3,068.0139;-1,421.2979;910.0297;-221.9908;733.2590;No
4/7/2024;81;-3.148;-0.7009;-0.7009;217.1250;-5,812.2191;5,135.8748;-676.3444;444.3091;-108.8098;340.8451;No
4/7/2024;82;-2.911;-0.6795;-0.6795;182.9400;-4,815.1637;4,285.7354;-529.4284;429.6728;-105.4876;205.2432;No
4/7/2024;83;-2.126;-0.7772;-0.7772;160.2600;-3,288.8557;2,951.9892;-336.8665;481.4154;-120.6549;-23.8940;No
4/7/2024;84;1.245;-0.4692;-0.4692;-5.0000;-131.2600;124.8550;-6.4050;287.8972;-72.8400;-208.6522;No
4/7/2024;85;-8.807;-3.0300;-3.0300;170.7900;-6,629.2139;5,130.0192;-1,499.1946;1,827.1962;-408.5652;80.5636;No
4/7/2024;86;-4.208;-1.3693;-1.3693;160.4700;-3,788.2153;3,115.0436;-673.1717;807.8552;-184.6364;49.9529;No
4/7/2024;87;-0.889;-0.7229;-0.7229;135.7050;-2,749.1119;2,631.9985;-117.1134;419.1454;-97.4758;-204.5561;No
4/7/2024;88;5.462;-0.1037;-0.1037;-5.0000;-134.7400;107.3550;-27.3850;58.9000;-13.9829;-17.5321;No
4/7/2024;89;-2.294;-1.0954;-1.0954;168.5700;-3,038.4743;2,659.1918;-379.2825;615.6667;-121.6573;-114.7269;No
4/7/2024;90;1.111;-0.8169;-0.8169;-5.0000;-80.7700;75.1750;-5.5950;449.9954;-90.7265;-353.6739;No
4/7/2024;91;-0.015;-0.3244;-0.3244;127.0100;-2,252.2683;2,252.7764;0.5080;176.1676;-36.0285;-140.6471;No
4/7/2024;92;0.887;-0.6288;-0.6288;-5.0000;-118.8600;114.2900;-4.5700;338.7280;-69.8358;-264.3222;No
4/7/2024;93;-2.180;-1.3086;-1.3086;134.1150;-2,450.8175;2,161.9338;-288.8837;692.0590;-112.9361;-290.2392;No
4/7/2024;94;3.342;-0.2893;-0.2893;-5.0000;-85.3500;68.5450;-16.8050;149.6431;-24.9675;-107.8706;No
4/7/2024;95;5.212;-0.1871;-0.1871;-5.0000;-120.7100;94.5250;-26.1850;95.3259;-16.1473;-52.9936;No
4/7/2024;96;6.457;-0.3206;-0.3206;-5.0000;-137.3300;104.9500;-32.3800;163.6584;-27.6687;-103.6097;No
4/8/2024;1;4.102;-0.2521;-0.2521;-5.0000;-78.1800;57.4850;-20.6950;127.5286;-18.9524;-87.8812;No
4/8/2024;2;6.326;-0.4035;-0.4035;-5.0000;-92.4300;60.7050;-31.7250;201.0719;-30.3343;-139.0126;No
4/8/2024;3;10.778;-0.1080;-0.1080;-5.0000;-143.3550;89.3400;-54.0150;52.4400;-8.1192;9.6942;No
4/8/2024;4;14.863;-0.1445;-0.1445;-5.0000;-177.2750;102.8700;-74.4050;70.3720;-10.8632;14.8962;No
4/8/2024;5;4.243;-0.3849;-0.3849;-5.0000;-77.1400;55.8200;-21.3200;200.2930;-24.8934;-154.0796;No
4/8/2024;6;5.516;-0.1634;-0.1634;-5.0000;-96.7850;69.1550;-27.6300;85.1540;-10.5679;-46.9561;No
4/8/2024;7;3.736;-0.4352;-0.4352;-5.0000;-91.4950;72.6900;-18.8050;226.0570;-28.1466;-179.1054;No
4/8/2024;8;8.803;-0.0817;-0.0817;-5.0000;-126.5850;82.4800;-44.1050;41.7550;-5.2839;7.6339;No
4/8/2024;9;5.681;-0.1835;-0.1835;-5.0000;-112.3750;83.9000;-28.4750;94.5650;-11.0507;-55.0393;No
4/8/2024;10;5.947;-0.1712;-0.1712;-5.0000;-139.6900;109.8300;-29.8600;87.8360;-10.3100;-47.6660;No
4/8/2024;11;4.337;-0.2049;-0.2049;-5.0000;-130.8950;109.1600;-21.7350;105.7470;-12.3395;-71.6725;No
4/8/2024;12;7.348;-0.2505;-0.2505;-5.0000;-156.5150;119.6500;-36.8650;127.9950;-15.0856;-76.0444;No
4/8/2024;13;6.401;-0.1774;-0.1774;-5.0000;-129.3400;97.1550;-32.1850;91.6640;-10.4952;-48.9838;No
4/8/2024;14;16.373;-0.1588;-0.1588;-5.0000;-162.4250;80.4550;-81.9700;81.7700;-9.3948;9.5948;No
4/8/2024;15;13.213;-0.1290;-0.1290;-5.0000;-152.8450;86.6750;-66.1700;66.9700;-7.6318;6.8318;No
4/8/2024;16;14.549;-0.1395;-0.1395;-5.0000;-149.2650;76.4950;-72.7700;71.8700;-8.2530;9.1530;No
4/8/2024;17;12.246;-0.1194;-0.1194;-5.0000;-159.2250;97.8300;-61.3950;62.4617;-7.6728;6.6061;No
4/8/2024;18;8.555;-0.0802;-0.0802;-5.0000;-136.4550;93.6550;-42.8000;42.3928;-5.1537;5.5609;No
4/8/2024;19;6.775;-0.0634;-0.0634;-5.0000;-111.6800;77.6350;-34.0450;34.0506;-4.0741;4.0685;No
4/8/2024;20;4.243;-0.2138;-0.2138;-5.0000;-112.8200;91.4650;-21.3550;115.7573;-13.7390;-80.6633;No
4/8/2024;21;11.016;-0.3430;-0.3430;-5.0000;-193.6150;138.3900;-55.2250;176.3084;-25.9383;-95.1451;No
4/8/2024;22;14.684;-0.1622;-0.1622;-5.0000;-157.6200;84.1050;-73.5150;84.1316;-12.2659;1.6493;No
4/8/2024;23;1.819;-0.4662;-0.4662;-5.0000;-115.5900;106.3950;-9.1950;252.5240;-35.2550;-208.0740;No
4/8/2024;24;1.226;-0.7764;-0.7764;-5.0000;-108.1350;101.9800;-6.1550;432.6638;-58.7129;-367.7959;No
4/8/2024;25;8.838;-0.2404;-0.2404;-5.0000;-183.8850;139.6400;-44.2450;144.5240;-22.1485;-78.1305;No
4/8/2024;26;2.326;-0.0542;-0.0542;-5.0000;-128.0750;116.4250;-11.6500;33.9735;-4.9936;-17.3299;No
4/8/2024;27;1.264;-0.0627;-0.0627;-5.0000;-124.7850;118.6600;-6.1250;40.6934;-5.7767;-28.7917;No
4/8/2024;28;-2.197;-0.8252;-0.8252;184.8900;-4,937.3026;4,517.6023;-419.7003;549.2075;-76.0273;-53.4799;No
4/8/2024;29;4.090;-1.2015;-1.2015;-5.0000;-187.7250;167.9900;-19.7350;820.5064;-118.9485;-681.8229;No
4/8/2024;30;4.500;-0.3062;-0.3062;-5.0000;-132.4700;110.8650;-21.6050;211.4267;-30.3138;-159.5079;No
4/8/2024;31;6.613;-0.0829;-0.0829;-5.0000;-142.0900;109.9950;-32.0950;57.2906;-8.2071;-16.9885;No
4/8/2024;32;9.232;-0.0626;-0.0626;-5.0000;-189.8850;144.8350;-45.0500;43.4550;-6.1974;7.7924;No
4/8/2024;33;-0.697;-0.6126;-0.6126;198.3450;-6,468.6255;6,285.1564;-183.4691;428.9981;-65.1182;-180.4108;No
4/8/2024;34;0.292;-0.8633;-0.8633;-5.0000;-128.3550;128.3000;-0.0550;610.3747;-91.7671;-518.5526;No
4/8/2024;35;2.616;-0.3242;-0.3242;-5.0000;-150.4250;139.5750;-10.8500;232.5504;-34.4618;-187.2386;No
4/8/2024;36;6.882;-0.0620;-0.0620;-5.0000;-183.7450;151.4650;-32.2800;44.6294;-6.5905;-5.7589;No
4/8/2024;37;4.254;-0.2092;-0.2092;-5.0000;-128.4050;110.4050;-18.0000;151.1425;-22.3836;-110.7589;No
4/8/2024;38;6.613;-0.0424;-0.0424;-5.0000;-182.0850;152.2050;-29.8800;30.5082;-4.5366;3.9084;No
4/8/2024;39;10.222;-0.0381;-0.0381;-5.0000;-205.6900;157.9200;-47.7700;27.4140;-4.0765;24.4325;No
4/8/2024;40;29.990;-0.0819;-0.0819;-5.0000;-305.2350;158.1000;-147.1350;58.7300;-8.7630;97.1680;No
4/8/2024;41;11.415;-0.1054;-0.1054;-5.0000;-145.8550;92.8050;-53.0500;74.7787;-11.3253;-10.4034;No
4/8/2024;42;16.119;-0.0569;-0.0569;-5.0000;-175.4500;98.4200;-77.0300;39.8800;-6.1140;43.2640;No
4/8/2024;43;32.342;-0.1349;-0.1349;-5.0000;-310.3450;152.4250;-157.9200;95.0000;-14.4951;77.4151;No
4/8/2024;44;32.125;-0.1327;-0.1327;-5.0000;-363.8150;206.4150;-157.4000;93.0600;-14.2587;78.5987;No
4/8/2024;45;21.239;-0.1391;-0.1391;-5.0000;-217.2100;115.4950;-101.7150;99.5100;-15.3031;17.5081;No
4/8/2024;46;23.209;-0.1466;-0.1466;-5.0000;-238.0300;125.8300;-112.2000;105.1700;-16.1282;23.1582;No
4/8/2024;47;26.258;-0.1509;-0.1509;-5.8500;-303.6794;154.7852;-148.8942;108.3950;-16.6013;57.1005;No
4/8/2024;48;38.437;-0.1700;-0.1700;-6.4200;-541.3665;298.9987;-242.3678;122.5000;-18.7026;138.5704;No
4/8/2024;49;25.764;-0.1477;-0.1477;-5.0000;-277.1850;152.8900;-124.2950;114.1850;-16.1631;26.2731;No
4/8/2024;50;21.536;-0.1014;-0.1014;-5.0000;-234.4750;131.0100;-103.4650;79.5428;-11.0964;35.0186;No
4/8/2024;51;20.455;-0.0407;-0.0407;-5.0000;-223.9850;125.7200;-98.2650;31.2750;-4.4539;71.4439;No
4/8/2024;52;34.399;-0.1114;-0.1114;-23.3550;-1,257.4566;470.6033;-786.8533;84.4650;-12.1907;714.5790;No
4/8/2024;53;12.944;-0.0307;-0.0307;-5.0000;-203.2300;143.0300;-60.2000;25.1720;-3.2573;38.2853;No
4/8/2024;54;7.686;-0.0577;-0.0577;-5.0000;-181.1150;146.3500;-34.7650;46.9871;-6.1220;-6.1001;No
4/8/2024;55;10.221;-0.0415;-0.0415;-5.0000;-193.6100;146.2100;-47.4000;33.7750;-4.4032;18.0282;No
4/8/2024;56;17.737;-0.0820;-0.0820;-5.0000;-208.0750;122.6750;-85.4000;66.2800;-8.7002;27.8202;No
4/8/2024;57;13.954;-0.0689;-0.0689;-5.0000;-201.7100;136.4500;-65.2600;54.8250;-7.2428;17.6778;No
4/8/2024;58;5.041;-0.0335;-0.0335;-7.3950;-257.9302;225.7472;-32.1830;26.6523;-3.5216;9.0523;No
4/8/2024;59;2.191;-0.1263;-0.1263;0.0000;0.0000;0.0000;0.0000;99.6543;-13.2768;-86.3775;No
4/8/2024;60;3.615;-0.1599;-0.1599;0.0000;0.0000;0.0000;0.0000;124.4457;-16.8088;-107.6369;No
4/8/2024;61;21.874;-0.2631;-0.2631;-5.0000;-314.5450;208.8000;-105.7450;185.8839;-27.9825;-52.1564;No
