Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
5/8/2024;72;-7.506;-1.5666;-1.5666;234.0750;-18,161.1770;16,163.5810;-1,997.5961;893.9720;-176.8770;1,280.5010;No
5/8/2024;73;-0.513;-0.5596;-0.5596;154.8300;-9,233.2871;8,965.4312;-267.8559;322.6344;-66.4463;11.6678;No
5/8/2024;74;-5.679;-1.0621;-1.0621;154.8300;-9,648.0766;8,568.4470;-1,079.6296;618.0292;-126.1127;587.7131;No
5/8/2024;75;-9.423;-2.0168;-2.0168;154.8300;-9,832.9436;8,149.9415;-1,683.0021;1,193.6580;-239.4728;728.8169;No
5/8/2024;76;-12.747;-2.8150;-2.8150;206.3700;-15,651.3072;12,725.1869;-2,926.1202;1,686.3755;-334.2503;1,573.9950;No
5/8/2024;77;-19.940;-5.2195;-5.2195;183.0750;-11,608.2365;7,718.9912;-3,889.2453;3,165.5453;-654.5879;1,378.2879;No
5/8/2024;78;-19.630;-5.0798;-5.0798;196.6650;-13,117.3588;9,007.2570;-4,110.1018;3,082.7709;-637.0679;1,664.3988;No
5/8/2024;79;-24.552;-6.3388;-6.3388;217.8450;-16,146.6714;10,508.6250;-5,638.0464;3,871.7433;-794.9616;2,561.2647;No
5/8/2024;80;-31.468;-8.4565;-8.4565;264.2550;-22,125.0141;13,455.3361;-8,669.6780;5,152.3887;-1,060.5466;4,577.8359;No
5/8/2024;81;-24.715;-6.7650;-6.7650;228.2850;-14,181.0642;8,214.8357;-5,966.2285;4,233.0970;-898.0740;2,631.2055;No
5/8/2024;82;-25.461;-6.8480;-6.8480;204.0450;-13,333.7286;7,849.8152;-5,483.9134;4,323.4144;-909.0925;2,069.5916;No
5/8/2024;83;-28.244;-7.5003;-7.5003;197.0250;-12,595.2172;6,755.3962;-5,839.8210;4,774.1920;-995.6873;2,061.3163;No
5/8/2024;84;-23.027;-6.1879;-6.1879;196.1250;-10,954.1696;6,164.6010;-4,789.5686;3,906.2710;-821.4623;1,704.7599;No
5/8/2024;85;-9.735;-2.0131;-2.0131;270.3300;-8,937.1098;5,946.7193;-2,990.3905;1,262.4550;-247.1443;1,975.0797;No
5/8/2024;86;-4.311;-0.9603;-0.9603;261.4800;-6,218.7788;4,744.0316;-1,474.7472;592.0870;-117.8941;1,000.5543;No
5/8/2024;87;-0.921;-0.4014;-0.4014;166.7550;-3,426.4817;3,053.6176;-372.8642;242.7680;-49.2791;179.3753;No
5/8/2024;88;1.209;-0.2824;-0.2824;-2.4000;-42.0792;42.2688;0.1896;166.6420;-34.6697;-132.1619;No
5/8/2024;89;-8.321;-1.4532;-1.4532;196.3800;-5,076.4230;3,209.2420;-1,867.1810;852.3020;-146.0524;1,160.9315;No
5/8/2024;90;-2.256;-0.3960;-0.3960;163.3950;-4,020.3340;3,461.5231;-558.8109;227.7680;-39.7996;370.8425;No
5/8/2024;91;-2.828;-0.7824;-0.7824;139.8150;-3,187.2227;2,626.7044;-560.5183;440.0420;-78.6343;199.1107;No
5/8/2024;92;-3.330;-1.0998;-1.0998;139.8150;-3,479.1565;2,845.7945;-633.3620;609.8644;-110.5343;134.0318;No
5/8/2024;93;-15.186;-3.4405;-3.4405;222.1050;-8,883.5337;5,237.2359;-3,646.2978;1,844.7510;-273.5886;2,075.1353;No
5/8/2024;94;-4.732;-1.1673;-1.1673;132.0000;-3,767.2800;2,973.0360;-794.2440;615.6280;-92.8237;271.4397;No
5/8/2024;95;-6.275;-1.5722;-1.5722;132.0000;-4,028.9040;3,029.7960;-999.1080;814.7460;-125.0213;309.3833;No
5/8/2024;96;-5.826;-1.4653;-1.4653;127.1850;-4,305.7210;3,411.8648;-893.8562;763.5430;-116.5207;246.8338;No
5/9/2024;1;-12.588;-2.6304;-2.6304;156.1200;-6,792.1567;4,478.9267;-2,313.2300;1,391.6220;-173.5459;1,095.1539;No
5/9/2024;2;-9.838;-2.2681;-2.2681;132.0000;-9,320.5200;7,723.1880;-1,597.3320;1,274.1490;-149.6424;472.8254;No
5/9/2024;3;-2.140;-0.7792;-0.7792;128.9100;-3,838.8109;3,275.8609;-562.9500;400.8230;-51.4093;213.5362;No
5/9/2024;4;-0.775;-0.5571;-0.5571;128.9100;-8,071.8286;7,698.6341;-373.1945;307.5040;-36.7558;102.4462;No
5/9/2024;5;-9.980;-2.4055;-2.4055;272.9550;-9,746.9501;6,465.4851;-3,281.4650;1,202.6480;-134.9630;2,213.7800;No
5/9/2024;6;-3.604;-1.1266;-1.1266;189.8400;-5,650.2079;4,575.1440;-1,075.0639;556.5170;-63.2090;581.7559;No
5/9/2024;7;-1.890;-0.4962;-0.4962;129.4350;-3,290.6260;2,789.8420;-500.7840;243.9210;-27.8398;284.7028;No
5/9/2024;8;-1.618;-0.5234;-0.5234;129.4350;-8,160.1001;7,687.5330;-472.5672;277.7280;-29.3659;224.2051;No
5/9/2024;9;-10.909;-2.6227;-2.6227;270.7500;-8,984.0265;5,487.2903;-3,496.7363;1,292.5240;-136.4722;2,340.6844;No
5/9/2024;10;-4.059;-1.1490;-1.1490;127.5750;-3,718.6837;2,939.3280;-779.3557;563.6680;-59.7882;275.4759;No
5/9/2024;11;-4.670;-1.2652;-1.2652;127.0000;-3,588.8930;2,742.5650;-846.3280;617.8610;-65.8347;294.3017;No
5/9/2024;12;-5.573;-1.4486;-1.4486;127.0000;-3,769.3600;2,808.6050;-960.7550;707.3960;-75.3779;328.7369;No
5/9/2024;13;-6.337;-1.5201;-1.5201;127.0000;-3,678.8090;2,628.0110;-1,050.7980;744.0072;-77.4020;384.1928;No
5/9/2024;14;-7.714;-1.9375;-1.9375;127.0000;-3,899.5350;2,668.9050;-1,230.6300;952.7580;-98.6556;376.5276;No
5/9/2024;15;-7.012;-1.7136;-1.7136;127.0000;-3,666.9980;2,523.2360;-1,143.7620;840.7400;-87.2548;390.2768;No
5/9/2024;16;-8.644;-2.1713;-2.1713;127.0000;-4,053.0780;2,705.7350;-1,347.3430;1,075.3090;-110.5604;382.5944;No
5/9/2024;17;-5.549;-1.3080;-1.3080;132.0000;-3,123.7800;2,134.7040;-989.0760;657.5160;-71.2664;402.8264;No
5/9/2024;18;-9.894;-2.4042;-2.4042;132.0000;-3,615.0840;2,051.5440;-1,563.5400;1,218.7520;-130.9928;475.7808;No
5/9/2024;19;-6.544;-1.5362;-1.5362;132.0000;-4,010.2920;2,887.2360;-1,123.0560;785.0974;-83.6999;421.6585;No
5/9/2024;20;-9.507;-2.1980;-2.1980;162.2400;-4,771.1539;2,932.0013;-1,839.1526;1,125.6780;-119.7580;833.2327;No
5/9/2024;21;-29.254;-7.2410;-7.2410;132.7650;-8,682.9638;4,555.9637;-4,127.0000;3,723.6990;-453.6559;856.9569;No
5/9/2024;22;-30.118;-7.3838;-7.3838;132.7650;-9,188.6657;4,929.8300;-4,258.8357;3,860.1230;-462.6025;861.3151;No
5/9/2024;23;-36.121;-8.8023;-8.8023;145.2000;-9,655.0740;4,116.1296;-5,538.9444;4,744.2372;-551.4729;1,346.1801;No
5/9/2024;24;-34.426;-8.2095;-8.2095;181.6950;-13,554.6287;6,908.2256;-6,646.4031;4,611.9972;-514.3334;2,548.7393;No
5/9/2024;25;11.336;-0.1878;-0.1878;-5.0000;-180.5200;135.5450;-44.9750;114.9952;-14.0696;-55.9506;No
5/9/2024;26;-7.155;-1.3043;-1.3043;247.5000;-17,160.6600;14,800.9950;-2,359.6650;891.2778;-97.7155;1,566.1027;No
5/9/2024;27;-11.367;-2.1150;-2.1150;204.1200;-7,390.5728;4,580.0446;-2,810.5283;1,380.3480;-158.4516;1,588.6319;No
5/9/2024;28;-5.912;-1.0803;-1.0803;172.2000;-14,293.2888;12,836.4768;-1,456.8120;764.3390;-80.9339;773.4069;No
5/9/2024;29;-0.544;-0.3069;-0.3069;184.7250;-5,542.1195;4,962.6371;-579.4823;209.5840;-26.6684;396.5667;No
5/9/2024;30;1.447;-0.3126;-0.3126;-1.0000;-58.9780;60.2460;1.2680;228.2180;-27.1637;-202.3223;No
5/9/2024;31;2.476;-0.2928;-0.2928;-1.0000;-21.7140;21.9840;0.2700;203.8140;-25.4431;-178.6409;No
5/9/2024;32;4.901;-0.0875;-0.0875;-2.4000;-62.6424;57.2712;-5.3712;61.1584;-7.6034;-48.1838;No
5/9/2024;33;0.407;-0.3538;-0.3538;-2.4000;-69.2208;74.4240;5.2032;248.6070;-32.8493;-220.9609;No
5/9/2024;34;4.212;-0.0730;-0.0730;-1.0000;-30.3190;28.9270;-1.3920;51.8570;-6.7778;-43.6872;No
5/9/2024;35;4.046;-0.0680;-0.0680;-1.0000;-20.7300;19.3910;-1.3390;48.2880;-6.3136;-40.6354;No
5/9/2024;36;3.123;-0.2415;-0.2415;-1.0000;-24.2160;23.7370;-0.4790;172.7190;-22.4226;-149.8174;No
5/9/2024;37;1.639;-0.2798;-0.2798;-1.0000;-31.9750;33.1550;1.1800;202.1240;-26.9425;-176.3615;No
5/9/2024;38;7.137;-0.0262;-0.0262;-1.0000;-33.4800;29.1550;-4.3250;18.9210;-2.5229;-12.0731;No
5/9/2024;39;19.818;-0.0276;-0.0276;-1.0000;-42.8530;26.2100;-16.6430;19.7420;-2.6577;-0.4413;No
5/9/2024;40;27.493;-0.0496;-0.0496;-5.0000;-220.8700;99.9100;-120.9600;35.5780;-4.7761;90.1581;No
5/9/2024;41;6.679;-0.1449;-0.1449;-5.0000;-207.1050;191.1950;-15.9100;114.3730;-14.3338;-84.1292;No
5/9/2024;42;14.533;-0.0164;-0.0164;-1.0000;-38.0680;26.9660;-11.1020;12.8690;-1.6223;-0.1447;No
5/9/2024;43;10.516;-0.0111;-0.0111;-5.0000;-194.4100;159.1100;-35.3000;8.8180;-1.0980;27.5800;No
5/9/2024;44;24.143;-0.0726;-0.0726;-29.4300;-1,342.3317;731.6004;-610.7314;56.9810;-7.1817;560.9321;No
5/9/2024;45;11.196;-0.0179;-0.0179;-5.5650;-203.5621;160.7005;-42.8616;14.3366;-1.8308;30.3559;No
5/9/2024;46;19.499;-0.0465;-0.0465;-5.5650;-193.0053;104.5385;-88.4668;37.0598;-4.7561;56.1631;No
5/9/2024;47;19.661;-0.0789;-0.0789;-5.5650;-195.7823;106.1023;-89.6800;63.1301;-8.0700;34.6199;No
5/9/2024;48;22.069;-0.0827;-0.0827;-15.3900;-627.0040;341.0424;-285.9616;66.0330;-8.4587;228.3873;No
5/9/2024;49;33.329;-0.1044;-0.1044;-6.3750;-281.6730;92.9093;-188.7638;83.4337;-10.6265;115.9565;No
5/9/2024;50;28.492;-0.0835;-0.0835;-25.9200;-1,018.4227;374.1293;-644.2934;66.9245;-8.4991;585.8681;No
5/9/2024;51;25.768;-0.0752;-0.0752;-17.5350;-719.8644;330.7101;-389.1543;60.6744;-7.6543;336.1342;No
5/9/2024;52;26.450;-0.0771;-0.0771;-61.4550;-2,717.3557;1,304.7511;-1,412.6046;62.0088;-7.8477;1,358.4435;No
5/9/2024;53;16.522;-0.0482;-0.0482;-6.3150;-240.0142;158.8033;-81.2109;38.7072;-4.8119;47.3156;No
5/9/2024;54;21.892;-0.0643;-0.0643;-12.3900;-463.4232;236.7853;-226.6379;51.1128;-6.4191;181.9442;No
5/9/2024;55;22.919;-0.0784;-0.0784;-43.9650;-1,802.0814;947.4458;-854.6356;61.3496;-7.8268;801.1128;No
5/9/2024;56;31.800;-0.1771;-0.1771;-6.3150;-347.7102;168.3579;-179.3523;137.4367;-17.6801;59.5957;No
5/9/2024;57;22.029;-0.1747;-0.1747;-23.8200;-1,138.1196;695.3773;-442.7423;136.1871;-17.4323;323.9875;No
5/9/2024;58;12.125;-0.0895;-0.0895;-29.0250;-1,164.9764;910.7465;-254.2300;69.9465;-8.9307;193.2141;No
5/9/2024;59;7.774;-0.0552;-0.0552;-7.4400;-267.1183;234.2558;-32.8625;43.2820;-5.5081;-4.9114;No
5/9/2024;60;1.675;-0.4017;-0.4017;-7.4400;-247.8413;260.1768;12.3355;313.7955;-40.0832;-286.0478;No
5/9/2024;61;14.270;-0.0485;-0.0485;-27.3600;-1,212.4037;914.2070;-298.1966;37.9277;-4.7872;265.0561;No
5/9/2024;62;7.383;-0.0245;-0.0245;-6.1950;-242.3670;216.8808;-25.4862;19.1094;-2.4183;8.7951;No
5/9/2024;63;9.835;-0.0336;-0.0336;-6.1950;-251.9630;210.6176;-41.3454;25.9445;-3.3165;18.7174;No
5/9/2024;64;1.199;-0.0974;-0.0974;-6.1950;-213.7771;225.7954;12.0183;75.3714;-9.6139;-77.7758;No
5/9/2024;65;8.820;-0.4003;-0.4003;-124.7550;-4,366.0507;3,663.0563;-702.9944;291.0851;-41.9082;453.8175;No
5/9/2024;66;-0.589;-0.6698;-0.6698;132.0000;-4,598.6160;4,117.0800;-481.5360;483.8359;-70.1227;67.8228;No
5/9/2024;67;6.927;-0.0317;-0.0317;-2.9900;-133.9072;122.1953;-11.7118;22.5130;-3.3187;-7.4824;No
5/9/2024;68;-5.565;-1.1410;-1.1410;269.4600;-13,736.2624;11,449.0859;-2,287.1765;809.6566;-119.4536;1,596.9735;No
5/9/2024;69;16.402;-0.0730;-0.0730;-26.9850;-1,089.9242;730.0522;-359.8720;49.7471;-7.9210;318.0459;No
5/9/2024;70;1.823;-0.1751;-0.1751;-2.9900;-77.7819;81.1247;3.3428;119.4169;-18.9996;-103.7601;No
5/9/2024;71;-0.615;-0.3828;-0.3828;160.0350;-4,271.8143;3,700.8094;-571.0049;258.9615;-41.5365;353.5799;No
5/9/2024;72;-2.332;-0.6867;-0.6867;215.7750;-7,359.0064;6,208.7099;-1,150.2965;458.2263;-74.5118;766.5820;No
5/9/2024;73;-10.168;-2.1658;-2.1658;132.0000;-5,349.5640;3,610.4640;-1,739.1000;1,432.8270;-246.3186;552.5916;No
5/9/2024;74;-18.331;-3.3782;-3.3782;132.0000;-6,271.3200;3,499.0560;-2,772.2640;2,240.7756;-384.2061;915.6945;No
5/9/2024;75;-15.750;-2.8872;-2.8872;172.7700;-10,238.6957;7,075.1043;-3,163.5915;1,946.5185;-328.3641;1,545.4371;No
5/9/2024;76;-15.659;-2.8449;-2.8449;410.1750;-26,070.3128;18,561.2391;-7,509.0737;1,918.2655;-323.5533;5,914.3615;No
5/9/2024;77;-4.422;-2.2675;-2.2675;177.4500;-6,807.1595;5,543.0057;-1,264.1538;1,534.5303;-279.0522;8.6757;No
5/9/2024;78;-0.530;-0.5521;-0.5521;177.4500;-6,625.6281;6,051.5774;-574.0508;376.1881;-67.9447;265.8074;No
5/9/2024;79;-7.892;-1.5196;-1.5196;205.1850;-8,665.7833;6,488.5653;-2,177.2180;1,040.2140;-187.0111;1,324.0151;No
5/9/2024;80;-9.307;-1.9215;-1.9215;297.2850;-12,529.6709;8,934.0088;-3,595.6621;1,325.6002;-236.4713;2,506.5332;No
5/9/2024;81;-6.599;-1.7550;-1.7550;217.3200;-10,467.2178;8,405.7203;-2,061.4975;1,221.5798;-226.6881;1,066.6058;No
5/9/2024;82;-10.607;-2.4808;-2.4808;269.6700;-13,171.4918;9,530.9468;-3,640.5450;1,749.9963;-320.4375;2,210.9862;No
5/9/2024;83;-15.684;-3.9834;-3.9834;287.4000;-15,681.6936;10,336.3410;-5,345.3526;2,815.4732;-514.5238;3,044.4032;No
5/9/2024;84;-15.831;-4.1200;-4.1200;206.8500;-10,213.2188;6,338.9183;-3,874.3005;2,895.2707;-532.1680;1,511.1978;No
5/9/2024;85;-7.034;-1.3862;-1.3862;294.7500;-16,047.9585;13,162.3560;-2,885.6025;975.4268;-167.6498;2,077.8255;No
5/9/2024;86;0.880;-0.5395;-0.5395;-2.4000;-90.6528;95.0520;4.3992;370.7474;-65.2482;-309.8984;No
5/9/2024;87;1.330;-2.0418;-2.0418;-5.0000;-187.3450;194.0250;6.6800;1,350.1568;-246.9394;-1,109.8974;No
5/9/2024;88;5.102;-0.2269;-0.2269;-5.0000;-157.3400;144.7200;-12.6200;146.4617;-27.4417;-106.4000;No
5/9/2024;89;-0.107;-0.4744;-0.4744;228.3450;-7,173.9149;6,590.2650;-583.6498;300.0857;-48.3841;331.9482;No
5/9/2024;90;0.530;-0.2901;-0.2901;-2.4000;-48.4344;53.1600;4.7256;180.1604;-29.5873;-155.2987;No
5/9/2024;91;0.538;-0.3787;-0.3787;-5.0000;-97.0350;106.5700;9.5350;231.1509;-38.6236;-202.0623;No
5/9/2024;92;4.464;-0.0673;-0.0673;-2.4000;-57.1008;52.2552;-4.8456;40.4836;-6.8639;-28.7741;No
5/9/2024;93;-6.392;-1.4145;-1.4145;171.1200;-5,348.6978;3,850.5422;-1,498.1556;830.6805;-114.6127;782.0878;No
5/9/2024;94;0.997;-0.3480;-0.3480;-2.4000;-58.6056;61.8192;3.2136;201.2952;-28.1974;-176.3114;No
5/9/2024;95;-1.834;-0.6926;-0.6926;136.7400;-3,437.2334;2,867.4378;-569.7956;397.8292;-56.1193;228.0857;No
5/9/2024;96;-0.347;-0.4540;-0.4540;134.8200;-3,299.9891;2,936.3796;-363.6095;260.2406;-36.7863;140.1552;No
5/10/2024;1;-12.322;-2.6752;-2.6752;300.9900;-10,274.2937;6,017.3921;-4,256.9016;1,506.2800;-180.1640;2,930.7856;No
5/10/2024;2;0.662;-0.2239;-0.2239;-2.4000;-52.0824;54.9192;2.8368;123.5682;-15.0788;-111.3262;No
5/10/2024;3;3.861;-0.0102;-0.0102;-5.0000;-103.2950;92.9800;-10.3150;5.5354;-0.6869;5.4665;No
5/10/2024;4;11.528;-0.0715;-0.0715;-5.0000;-135.2700;86.5000;-48.7700;38.5736;-4.8152;15.0116;No
5/10/2024;5;-0.095;-0.2660;-0.2660;234.6900;-5,520.6129;5,097.2321;-423.3808;141.6668;-14.6981;296.4121;No
5/10/2024;6;1.664;-0.3324;-0.3324;-5.0000;-98.9200;99.0250;0.1050;175.2656;-18.3671;-157.0035;No
5/10/2024;7;-0.495;-0.6152;-0.6152;132.0000;-2,432.8920;2,153.4480;-279.4440;323.7128;-33.9935;-10.2753;No
5/10/2024;8;2.692;-0.3870;-0.3870;-2.4000;-54.3504;51.9576;-2.3928;201.7596;-21.3841;-177.9827;No
5/10/2024;9;-3.236;-0.7291;-0.7291;278.7900;-6,972.2591;5,613.1579;-1,359.1013;383.5810;-37.6325;1,013.1527;No
5/10/2024;10;3.052;-0.0923;-0.0923;-5.0000;-99.7600;92.7150;-7.0450;47.9458;-4.7641;-36.1367;No
5/10/2024;11;3.202;-0.0159;-0.0159;-5.0000;-101.4300;93.4650;-7.9650;8.1968;-0.8207;0.5889;No
5/10/2024;12;2.236;-0.1887;-0.1887;-5.0000;-94.9550;91.7750;-3.1800;97.5204;-9.7398;-84.6006;No
5/10/2024;13;0.380;-0.3807;-0.3807;-2.4000;-51.3960;54.2112;2.8152;197.6158;-19.3072;-181.1238;No
5/10/2024;14;0.981;-0.1565;-0.1565;-5.0000;-102.4650;105.4500;2.9850;81.2802;-7.9369;-76.3283;No
5/10/2024;15;2.667;-0.1739;-0.1739;-2.4000;-54.6888;52.0944;-2.5944;89.8358;-8.8193;-78.4221;No
5/10/2024;16;-0.052;-0.3990;-0.3990;132.0000;-3,017.5200;2,794.3080;-223.2120;207.9674;-20.2353;35.4799;No
5/10/2024;17;3.870;-0.0094;-0.0094;-2.4000;-49.1016;43.6464;-5.4552;4.8726;-0.5045;1.0871;No
5/10/2024;18;3.586;-0.0321;-0.0321;-5.0000;-104.4550;94.6850;-9.7700;16.7526;-1.7230;-5.2596;No
5/10/2024;19;2.118;-0.1553;-0.1553;-2.4000;-52.9440;51.6816;-1.2624;81.8054;-8.3357;-72.2073;No
5/10/2024;20;-1.334;-0.7056;-0.7056;142.0050;-2,878.1573;2,461.5147;-416.6427;374.4740;-37.8731;80.0418;No
5/10/2024;21;-21.491;-5.1528;-5.1528;157.5450;-8,649.3780;5,002.6839;-3,646.6941;2,756.0430;-319.1747;1,209.8259;No
5/10/2024;22;-32.654;-7.5404;-7.5404;157.5450;-10,178.0372;4,770.7777;-5,407.2595;4,081.3950;-467.0675;1,792.9319;No
5/10/2024;23;-30.939;-7.0054;-7.0054;196.3950;-13,456.7890;7,043.5103;-6,413.2787;3,887.4550;-433.9285;2,959.7522;No
5/10/2024;24;-31.320;-7.0541;-7.0541;229.5600;-16,150.0051;8,539.6320;-7,610.3731;3,982.9740;-436.9451;4,064.3442;No
5/10/2024;25;13.208;-0.1751;-0.1751;-5.0000;-208.8850;152.3300;-56.5550;107.4270;-13.1171;-37.7549;No
5/10/2024;26;9.250;-0.0361;-0.0361;-5.0000;-119.7750;83.6850;-36.0900;22.9284;-2.7043;15.8659;No
5/10/2024;27;-3.212;-0.2568;-0.2568;232.1250;-5,741.6119;4,506.0105;-1,235.6014;167.1628;-19.2374;1,087.6760;No
5/10/2024;28;-1.259;-0.2305;-0.2305;246.0000;-7,780.4880;6,928.0980;-852.3900;151.5338;-17.2672;718.1234;No
5/10/2024;29;2.577;-0.3010;-0.3010;-2.4000;-62.9736;62.2248;-0.7488;201.0964;-25.8878;-174.4598;No
5/10/2024;30;4.422;-0.0158;-0.0158;-1.0000;-22.8800;20.8290;-2.0510;10.5740;-1.3589;-7.1641;No
5/10/2024;31;6.733;-0.0093;-0.0093;-1.0000;-28.4110;24.1040;-4.3070;6.2290;-0.7999;-1.1221;No
5/10/2024;32;14.268;-0.0209;-0.0209;-1.0000;-32.4700;20.8220;-11.6480;14.1550;-1.7975;-0.7095;No
5/10/2024;33;2.474;-0.1958;-0.1958;-1.0000;-26.9040;27.0560;0.1520;133.4610;-18.2948;-115.3182;No
5/10/2024;34;7.574;-0.0108;-0.0108;-5.0000;-125.3600;100.5700;-24.7900;7.4052;-1.0091;18.3939;No
5/10/2024;35;7.678;-0.0127;-0.0127;-5.0000;-116.2950;90.6100;-25.6850;8.8900;-1.1866;17.9816;No
5/10/2024;36;11.496;-0.0253;-0.0253;-5.0000;-135.1350;89.4000;-45.7350;17.7352;-2.3639;30.3637;No
5/10/2024;37;-3.728;-0.9248;-0.9248;225.3750;-8,148.6585;6,790.7741;-1,357.8844;650.6368;-89.7953;797.0429;No
5/10/2024;38;5.440;-0.0090;-0.0090;-5.0000;-167.1450;150.9250;-16.2200;6.3158;-0.8739;10.7781;No
5/10/2024;39;10.894;-0.0391;-0.0391;-5.0000;-157.7300;114.0650;-43.6650;27.3676;-3.7965;20.0939;No
5/10/2024;40;21.976;-0.1200;-0.1200;-52.5000;-1,805.2125;765.2400;-1,039.9725;84.5310;-11.6516;967.0931;No
5/10/2024;41;15.463;-0.0661;-0.0661;-5.0000;-187.7150;121.6800;-66.0350;49.6510;-6.6961;23.0801;No
5/10/2024;42;23.148;-0.0852;-0.0852;-5.0000;-207.1850;102.2800;-104.9050;63.4020;-8.6310;50.1340;No
5/10/2024;43;30.831;-0.1258;-0.1258;-5.0000;-240.5850;97.7050;-142.8800;94.1330;-12.7439;61.4909;No
5/10/2024;44;30.812;-0.1498;-0.1498;-5.0000;-244.9500;101.8700;-143.0800;112.2990;-15.1752;45.9562;No
5/10/2024;45;29.436;-0.1519;-0.1519;-5.0000;-241.7400;106.6550;-135.0850;115.7030;-15.8696;35.2516;No
5/10/2024;46;26.760;-0.1438;-0.1438;-13.1700;-596.6537;272.8956;-323.7581;110.5540;-15.0234;228.2275;No
5/10/2024;47;28.896;-0.1501;-0.1501;-5.0000;-237.4200;103.6550;-133.7650;115.4610;-15.6815;33.9855;No
5/10/2024;48;26.744;-0.1458;-0.1458;-5.0000;-236.9950;113.5500;-123.4450;112.3180;-15.2323;26.3593;No
5/10/2024;49;39.130;-0.1900;-0.1900;-8.8350;-494.1946;166.2659;-327.9287;148.1314;-19.5052;199.3025;No
5/10/2024;50;43.265;-0.2039;-0.2039;-8.8350;-512.6420;148.4545;-364.1875;158.3676;-20.9322;226.7521;No
5/10/2024;51;26.590;-0.1143;-0.1143;-26.8500;-1,364.9466;707.8466;-657.1001;89.9450;-11.7339;578.8890;No
5/10/2024;52;27.247;-0.1358;-0.1358;-57.6450;-2,864.3224;1,417.5482;-1,446.7742;106.6574;-13.9411;1,354.0579;No
5/10/2024;53;31.705;-0.1116;-0.1116;-26.9400;-1,245.0052;453.8043;-791.2009;86.9914;-11.3591;715.5686;No
5/10/2024;54;35.186;-0.1092;-0.1092;-26.9400;-1,264.3211;381.4973;-882.8238;83.9716;-11.1148;809.9670;No
5/10/2024;55;32.911;-0.1032;-0.1032;-26.9400;-1,261.5733;438.6371;-822.9362;78.7224;-10.5041;754.7179;No
5/10/2024;56;38.623;-0.1471;-0.1471;-26.9400;-1,454.9486;474.6289;-980.3197;111.9374;-14.9724;883.3547;No
5/10/2024;57;36.216;-0.2472;-0.2472;-45.6300;-2,290.9910;740.1642;-1,550.8268;185.8500;-24.8612;1,389.8380;No
5/10/2024;58;21.877;-0.1504;-0.1504;-5.5350;-217.0440;110.1631;-106.8809;112.3010;-15.1259;9.7057;No
5/10/2024;59;13.882;-0.0985;-0.0985;-5.5350;-178.8801;116.0025;-62.8776;73.9900;-9.9062;-1.2062;No
5/10/2024;60;-0.084;-0.5928;-0.5928;126.0000;-3,792.7260;3,447.6120;-345.1140;445.2980;-59.6185;-40.5655;No
5/10/2024;61;21.061;-0.3539;-0.3539;-99.2550;-3,917.8926;2,101.5261;-1,816.3665;240.4420;-35.8292;1,611.7537;No
5/10/2024;62;24.845;-0.1874;-0.1874;-51.4950;-2,090.0276;930.0512;-1,159.9764;125.6700;-18.9726;1,053.2789;No
5/10/2024;63;11.253;-0.1044;-0.1044;-5.0000;-169.4250;122.9400;-46.4850;70.6100;-10.5696;-13.5554;No
5/10/2024;64;2.851;-0.1757;-0.1757;-5.0000;-141.0100;138.0050;-3.0050;119.1800;-17.7880;-98.3870;No
5/10/2024;65;0.943;-0.3842;-0.3842;-5.0000;-156.1300;162.5150;6.3850;256.9704;-40.4021;-222.9533;No
5/10/2024;66;-2.170;-0.5010;-0.5010;126.0000;-4,149.0540;3,607.7580;-541.2960;334.7952;-52.6847;259.1855;No
5/10/2024;67;-4.417;-0.7081;-0.7081;132.0000;-5,029.8600;4,113.2520;-916.6080;472.0740;-74.4631;518.9971;No
5/10/2024;68;-10.539;-2.1046;-2.1046;198.9600;-9,479.8471;6,827.5114;-2,652.3358;1,401.9780;-221.3176;1,471.6754;No
5/10/2024;69;-1.302;-0.9638;-0.9638;132.0000;-5,130.1800;4,605.7440;-524.4360;643.3751;-105.2778;-13.6613;No
5/10/2024;70;-3.272;-0.8613;-0.8613;132.0000;-5,285.8080;4,537.3680;-748.4400;574.2899;-94.0815;268.2316;No
5/10/2024;71;-3.128;-0.8145;-0.8145;134.0700;-4,600.2098;3,892.4543;-707.7555;536.4100;-88.9695;260.3150;No
5/10/2024;72;-1.261;-1.0540;-1.0540;259.4700;-10,352.8530;9,483.1096;-869.7434;693.4482;-115.1305;291.4258;No
5/10/2024;73;15.412;-0.0926;-0.0926;-5.0000;-206.4150;140.1700;-66.2450;61.2708;-10.3788;15.3530;No
5/10/2024;74;0.758;-0.4076;-0.4076;-5.0000;-142.5900;148.9550;6.3650;273.1989;-45.6846;-233.8793;No
5/10/2024;75;-2.281;-0.4608;-0.4608;167.8500;-5,302.7172;4,604.9648;-697.7525;308.7315;-51.6474;440.6683;No
5/10/2024;76;-4.957;-1.0968;-1.0968;223.5000;-7,294.5930;5,772.1110;-1,522.4820;731.1761;-122.9315;914.2374;No
