Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
1/7/2024;39;-3.111;-0.5914;-0.5914;137.5800;-2,609.7550;2,175.9653;-433.7897;419.4494;-116.4378;130.7781;No
1/7/2024;40;-3.579;-0.6399;-0.6399;139.7850;-3,064.2270;2,561.0010;-503.2260;455.1786;-125.9867;174.0341;No
1/7/2024;41;-0.799;-0.7549;-0.7549;147.5400;-3,039.0289;2,916.7183;-122.3107;540.6837;-162.8818;-255.4913;No
1/7/2024;42;-0.245;-0.2507;-0.2507;147.5400;-2,528.9831;2,487.0818;-41.9014;181.0506;-54.0925;-85.0567;No
1/7/2024;43;-6.256;-0.9746;-0.9746;147.5400;-3,240.4210;2,308.8535;-931.5676;720.7571;-210.2855;421.0960;No
1/7/2024;44;-3.168;-0.7509;-0.7509;147.5400;-3,100.4056;2,627.0972;-473.3083;558.0219;-162.0187;77.3051;No
1/7/2024;45;-4.840;-0.9664;-0.9664;153.3600;-3,568.5338;2,822.1307;-746.4031;749.7739;-216.7297;213.3589;No
1/7/2024;46;-12.477;-1.9208;-1.9208;153.3600;-4,193.7826;2,271.5683;-1,922.2142;1,497.4960;-430.7682;855.4865;No
1/7/2024;47;-7.788;-1.1855;-1.1855;160.6500;-3,860.7408;2,599.1564;-1,261.5845;918.8250;-265.8662;608.6256;No
1/7/2024;48;-7.578;-1.2617;-1.2617;153.3600;-4,478.7254;3,309.5088;-1,169.2166;975.8932;-282.9552;476.2786;No
1/7/2024;49;-7.627;-1.1744;-1.1744;149.0400;-3,944.0455;2,794.5000;-1,149.5455;896.4314;-242.8871;496.0012;No
1/7/2024;50;-10.864;-1.7294;-1.7294;149.0400;-4,444.0747;2,811.6396;-1,632.4351;1,319.9918;-357.6710;670.1144;No
1/7/2024;51;-8.379;-1.3612;-1.3612;149.0400;-3,917.9635;2,657.5322;-1,260.4313;1,027.1880;-281.5207;514.7639;No
1/7/2024;52;-0.034;-0.3554;-0.3554;149.0400;-3,579.6427;3,570.4022;-9.2405;264.1010;-73.5031;-181.3574;No
1/7/2024;53;-5.005;-0.8612;-0.8612;146.5950;-4,761.2590;4,015.5302;-745.7288;635.8464;-159.4813;269.3637;No
1/7/2024;54;-3.925;-0.8854;-0.8854;146.5950;-4,525.0945;3,941.3532;-583.7413;652.0577;-163.9628;95.6464;No
1/7/2024;55;-0.531;-0.2889;-0.2889;146.5950;-3,648.4564;3,572.3736;-76.0828;209.4433;-53.4999;-79.8605;No
1/7/2024;56;-0.617;-0.4535;-0.4535;146.5950;-3,600.3732;3,514.6151;-85.7581;328.4595;-83.9814;-158.7200;No
1/7/2024;57;0.304;-0.3109;-0.3109;-1.9000;-50.9523;50.3196;-0.6327;223.2516;-52.8822;-169.7367;No
1/7/2024;58;-2.676;-0.6804;-0.6804;180.9750;-4,833.4803;4,353.3536;-480.1267;488.8218;-115.7320;107.0368;No
1/7/2024;59;-2.096;-0.7295;-0.7295;154.2300;-3,719.1022;3,401.2342;-317.8680;518.7821;-124.0836;-76.8305;No
1/7/2024;60;-1.041;-0.4804;-0.4804;146.3550;-3,244.6904;3,100.8234;-143.8670;340.0634;-81.7132;-114.4833;No
1/7/2024;61;2.476;-0.2123;-0.2123;-1.9000;-53.2836;48.5222;-4.7614;147.0770;-35.8870;-106.4286;No
1/7/2024;62;-0.413;-0.2058;-0.2058;146.9850;-3,763.6979;3,710.3424;-53.3556;144.1509;-34.7882;-56.0071;No
1/7/2024;63;2.267;-0.2116;-0.2116;-1.9000;-55.4230;50.9732;-4.4498;146.2892;-35.7687;-106.0707;No
1/7/2024;64;-0.977;-0.4010;-0.4010;172.9050;-3,906.7885;3,744.6036;-162.1849;280.6251;-67.7846;-50.6556;No
1/7/2024;65;2.693;-0.2685;-0.2685;-1.9000;-47.8933;42.6360;-5.2573;195.8241;-49.2389;-141.3279;No
1/7/2024;66;-3.805;-0.6618;-0.6618;161.6550;-3,960.8708;3,358.3826;-602.4882;490.0042;-121.3642;233.8482;No
1/7/2024;67;-5.805;-1.0777;-1.0777;167.4150;-4,375.0562;3,415.0986;-959.9576;806.0549;-197.6340;351.5367;No
1/7/2024;68;-4.268;-0.6520;-0.6520;186.4500;-5,972.5529;5,189.4629;-783.0900;487.6732;-119.5670;414.9838;No
1/7/2024;69;-4.507;-1.0253;-1.0253;165.1950;-4,969.0656;4,237.5821;-731.4835;756.6134;-192.9328;167.8028;No
1/7/2024;70;-6.523;-1.1614;-1.1614;165.1950;-4,949.7378;3,883.2389;-1,066.4989;859.0630;-218.5430;425.9789;No
1/7/2024;71;-3.538;-0.6661;-0.6661;165.1950;-5,181.6716;4,608.6101;-573.0615;494.1880;-125.3414;204.2148;No
1/7/2024;72;-1.841;-0.6448;-0.6448;165.1950;-4,613.8964;4,321.3360;-292.5603;475.4893;-121.3333;-61.5956;No
1/7/2024;73;-8.466;-1.5390;-1.5390;171.3000;-6,291.8490;4,851.7299;-1,440.1191;1,160.5805;-296.4114;575.9500;No
1/7/2024;74;-5.060;-0.9803;-0.9803;171.3000;-5,707.0308;4,853.7855;-853.2453;737.2030;-188.8058;304.8481;No
1/7/2024;75;-7.057;-1.2577;-1.2577;171.3000;-6,172.7955;4,976.9502;-1,195.8453;948.2718;-242.2330;489.8065;No
1/7/2024;76;-2.423;-0.5835;-0.5835;171.3000;-5,104.9113;4,699.6155;-405.2958;435.5066;-112.3821;82.1713;No
1/7/2024;77;-2.928;-0.6554;-0.6554;180.2400;-5,701.8924;5,188.5689;-513.3235;483.5523;-125.5392;155.3105;No
1/7/2024;78;-1.367;-0.3283;-0.3283;166.2900;-4,659.4458;4,444.5991;-214.8467;241.8570;-62.8846;35.8742;No
1/7/2024;79;-2.240;-0.6436;-0.6436;166.2900;-4,437.6149;4,079.0937;-358.5212;473.5645;-123.2790;8.2357;No
1/7/2024;80;5.180;-0.4365;-0.4365;-5.0000;-140.5400;114.3100;-26.2300;319.6648;-83.6098;-209.8250;No
1/7/2024;81;2.398;-0.4051;-0.4051;-5.0000;-171.3750;159.1500;-12.2250;296.7435;-74.5076;-210.0109;No
1/7/2024;82;-4.795;-0.9313;-0.9313;193.9950;-5,247.1768;4,332.2963;-914.8804;685.1149;-171.2884;401.0539;No
1/7/2024;83;-0.929;-0.3638;-0.3638;161.6550;-4,214.0225;4,074.1910;-139.8316;263.0951;-66.9116;-56.3520;No
1/7/2024;84;1.176;-0.3112;-0.3112;-1.9000;-45.1687;42.8184;-2.3503;220.8589;-57.2371;-161.2715;No
1/7/2024;85;-2.351;-0.6812;-0.6812;199.5000;-5,546.2995;5,092.0380;-454.2615;468.8484;-110.2243;95.6374;No
1/7/2024;86;2.400;-0.0801;-0.0801;-1.9000;-54.5395;49.8465;-4.6930;54.0830;-12.9609;-36.4291;No
1/7/2024;87;-3.026;-0.7056;-0.7056;149.0700;-3,911.1496;3,470.4987;-440.6509;483.8244;-114.1724;70.9990;No
1/7/2024;88;1.370;-0.2358;-0.2358;-5.0000;-109.5650;102.4200;-7.1450;159.1385;-38.1546;-113.8389;No
1/7/2024;89;-6.365;-1.2422;-1.2422;185.9700;-6,126.0378;4,952.0092;-1,174.0286;827.4235;-169.1814;515.7865;No
1/7/2024;90;-4.121;-0.9769;-0.9769;158.5050;-4,471.4261;3,828.6883;-642.7378;642.2348;-133.0489;133.5519;No
1/7/2024;91;-1.546;-0.5632;-0.5632;141.9450;-3,656.7871;3,443.3018;-213.4853;363.8569;-76.7050;-73.6666;No
1/7/2024;92;1.858;-0.2287;-0.2287;-5.0000;-133.8900;124.3050;-9.5850;145.7800;-31.1478;-105.0472;No
1/7/2024;93;-5.056;-1.0399;-1.0399;173.9850;-5,239.5583;4,371.5471;-868.0112;644.7995;-119.2349;342.4466;No
1/7/2024;94;1.157;-0.3722;-0.3722;-1.9000;-51.7655;49.4608;-2.3047;226.7329;-42.6765;-181.7517;No
1/7/2024;95;-2.111;-0.8975;-0.8975;132.8400;-3,393.2650;3,121.4743;-271.7906;553.1456;-102.9074;-178.4476;No
1/7/2024;96;1.164;-0.5248;-0.5248;-5.0000;-135.1100;128.9700;-6.1400;322.7096;-60.1736;-256.3960;No
1/8/2024;1;-4.507;-1.0232;-1.0232;161.6850;-3,380.8334;2,661.1734;-719.6599;611.8808;-105.0008;212.7799;No
1/8/2024;2;3.795;-0.0101;-0.0101;-5.0000;-112.7050;93.4600;-19.2450;5.8926;-1.0365;14.3889;No
1/8/2024;3;0.779;-0.1922;-0.1922;-5.0000;-111.3800;107.1650;-4.2150;112.2614;-19.7236;-88.3228;No
1/8/2024;4;1.260;-0.3833;-0.3833;-5.0000;-94.6000;88.0350;-6.5650;221.2986;-39.3342;-175.3994;No
1/8/2024;5;-7.453;-1.6730;-1.6730;146.5800;-3,591.2100;2,504.1727;-1,087.0373;969.7265;-153.4526;270.7634;No
1/8/2024;6;-3.364;-0.9478;-0.9478;132.6450;-3,170.4808;2,733.5482;-436.9326;544.5872;-86.9351;-20.7195;No
1/8/2024;7;-3.158;-0.8129;-0.8129;129.0000;-3,090.8400;2,689.6500;-401.1900;464.5059;-74.5616;11.2457;No
1/8/2024;8;0.945;-1.0837;-1.0837;-5.0000;-113.4500;108.4300;-5.0200;608.5629;-99.4002;-504.1427;No
1/8/2024;9;-0.910;-1.1030;-1.1030;195.5550;-5,230.1185;5,062.9190;-167.1995;689.5960;-97.9420;-424.4545;No
1/8/2024;10;-1.092;-0.6125;-0.6125;129.0000;-2,954.8740;2,821.7460;-133.1280;385.5305;-54.3876;-198.0150;No
1/8/2024;11;-0.407;-0.4314;-0.4314;129.0000;-2,913.4650;2,868.7020;-44.7630;271.0748;-38.3066;-188.0052;No
1/8/2024;12;1.491;-0.2438;-0.2438;-5.0000;-109.9300;102.2350;-7.6950;152.6825;-21.6485;-123.3390;No
1/8/2024;13;-1.072;-0.6578;-0.6578;129.0000;-3,204.6180;3,075.8760;-128.7420;426.1897;-57.5957;-239.8520;No
1/8/2024;14;-2.039;-0.6182;-0.6182;129.0000;-2,877.6030;2,620.2480;-257.3550;401.3147;-54.1284;-89.8313;No
1/8/2024;15;-2.400;-0.6157;-0.6157;129.0000;-2,980.1580;2,677.3950;-302.7630;401.3536;-53.9095;-44.6811;No
1/8/2024;16;-6.189;-1.4029;-1.4029;129.0000;-3,388.0560;2,597.8020;-790.2540;912.7402;-122.8351;0.3489;No
1/8/2024;17;4.552;-0.1601;-0.1601;-5.0000;-118.9750;95.9150;-23.0600;95.2501;-14.9474;-57.2427;No
1/8/2024;18;-2.493;-0.6536;-0.6536;129.0000;-2,591.8680;2,279.8170;-312.0510;390.0626;-61.0221;-16.9895;No
1/8/2024;19;-5.581;-1.1872;-1.1872;129.0000;-3,375.2850;2,662.1730;-713.1120;720.1086;-110.8406;103.8440;No
1/8/2024;20;-4.739;-1.0959;-1.0959;235.4250;-7,270.8657;6,170.2538;-1,100.6119;673.7587;-102.3165;529.1697;No
1/8/2024;21;11.387;-0.0438;-0.0438;-5.0000;-159.4550;102.3250;-57.1300;27.8280;-4.4976;33.7996;No
1/8/2024;22;1.338;-0.2336;-0.2336;-1.9000;-51.0093;48.3531;-2.6562;150.8999;-23.9872;-124.2565;No
1/8/2024;23;-4.749;-0.9309;-0.9309;134.4300;-3,720.8880;3,093.5032;-627.3848;616.2220;-95.5895;106.7523;No
1/8/2024;24;-16.714;-3.1769;-3.1769;205.4100;-9,486.6554;6,062.4707;-3,424.1847;2,174.3708;-326.2200;1,576.0339;No
1/8/2024;25;13.093;-0.1438;-0.1438;-5.0000;-191.0900;125.3350;-65.7550;105.8785;-17.0069;-23.1166;No
1/8/2024;26;-7.455;-1.2650;-1.2650;147.5100;-4,916.0658;3,825.9669;-1,090.0989;971.5657;-149.6090;268.1422;No
1/8/2024;27;-15.453;-2.2929;-2.2929;164.5950;-8,269.7466;5,733.3376;-2,536.4090;1,810.9421;-271.1767;996.6435;No
1/8/2024;28;-12.142;-1.7256;-1.7256;177.6450;-11,785.1469;9,638.6624;-2,146.4845;1,402.3499;-204.0833;948.2179;No
1/8/2024;29;-21.291;-3.2656;-3.2656;187.7550;-8,598.0525;4,610.3240;-3,987.7284;2,739.2404;-425.0080;1,673.4961;No
1/8/2024;30;-6.506;-0.8837;-0.8837;187.7550;-8,589.7913;7,381.7756;-1,208.0157;746.7250;-115.0109;576.3016;No
1/8/2024;31;-8.591;-1.1763;-1.1763;187.7550;-9,311.5215;7,708.8448;-1,602.6767;994.9410;-153.0919;760.8276;No
1/8/2024;32;-1.211;-0.2691;-0.2691;198.4800;-10,331.4794;10,103.4259;-228.0535;229.1429;-35.0226;33.9332;No
1/8/2024;33;-1.151;-1.3330;-1.3330;181.6650;-7,043.6970;6,838.0523;-205.6448;1,146.0161;-186.3787;-753.9926;No
1/8/2024;34;-7.729;-0.9861;-0.9861;181.6650;-8,578.0396;7,172.8609;-1,405.1788;861.4279;-137.8755;681.6264;No
1/8/2024;35;-3.000;-0.6899;-0.6899;190.0500;-10,290.8274;9,713.8356;-576.9918;616.1660;-96.4611;57.2869;No
1/8/2024;36;-0.121;-0.4788;-0.4788;189.7950;-9,940.1335;9,909.7663;-30.3672;428.2823;-66.9453;-330.9698;No
1/8/2024;37;-8.059;-1.2977;-1.2977;216.3600;-11,567.9038;9,804.7861;-1,763.1176;1,169.1660;-186.6417;780.5933;No
1/8/2024;38;-2.901;-0.5197;-0.5197;199.7250;-9,810.6917;9,216.1104;-594.5813;469.3941;-74.7459;199.9331;No
1/8/2024;39;-1.631;-0.8140;-0.8140;179.6400;-8,313.7392;7,988.7704;-324.9688;730.5100;-117.0736;-288.4677;No
1/8/2024;40;-0.880;-0.3883;-0.3883;179.6400;-7,195.8395;6,999.3133;-196.5262;345.5041;-55.8472;-93.1307;No
1/8/2024;41;-0.096;-0.9506;-0.9506;182.3700;-9,102.0867;9,216.2503;114.1636;818.4141;-133.2351;-799.3426;No
1/8/2024;42;-3.272;-0.4780;-0.4780;182.3700;-7,521.6683;6,945.9262;-575.7421;409.9766;-66.9960;232.7615;No
1/8/2024;43;-5.891;-0.9287;-0.9287;182.3700;-8,004.9488;7,047.8710;-957.0778;805.2476;-130.1657;281.9958;No
1/8/2024;44;3.381;-0.1614;-0.1614;-1.0000;-42.2730;39.0940;-3.1790;138.5121;-22.6217;-112.7114;No
1/8/2024;45;-5.269;-1.0010;-1.0010;175.0950;-6,829.0552;5,838.0175;-991.0377;888.8676;-145.8577;248.0278;No
1/8/2024;46;-7.857;-1.2477;-1.2477;175.0950;-6,276.9807;4,832.4469;-1,444.5338;1,112.5681;-181.8049;513.7705;No
1/8/2024;47;-51.025;-8.0132;-8.0132;175.0950;-13,622.9163;4,615.1540;-9,007.7623;7,168.7182;-1,167.6194;3,006.6635;No
1/8/2024;48;-43.836;-6.9108;-6.9108;175.0950;-14,031.7631;6,286.4358;-7,745.3273;6,154.1406;-1,006.9865;2,598.1732;No
1/8/2024;49;-28.224;-4.1516;-4.1516;198.7200;-12,466.3018;6,825.4358;-5,640.8659;3,697.2776;-595.2357;2,538.8240;No
1/8/2024;50;-34.592;-5.2578;-5.2578;198.7200;-16,613.7869;9,707.6707;-6,906.1162;4,656.0018;-753.8371;3,003.9514;No
1/8/2024;51;-24.800;-3.8102;-3.8102;198.7200;-15,154.1885;10,199.1053;-4,955.0832;3,366.6985;-546.2874;2,134.6721;No
1/8/2024;52;-16.007;-2.4966;-2.4966;198.7200;-14,782.5821;11,558.1514;-3,224.4307;2,201.7394;-357.9500;1,380.6413;No
1/8/2024;53;-20.103;-2.8751;-2.8751;197.8950;-15,296.0961;11,229.9476;-4,066.1486;2,542.3290;-414.2789;1,938.0985;No
1/8/2024;54;-26.116;-3.8889;-3.8889;232.1550;-18,672.4588;12,512.6902;-6,159.7686;3,422.5890;-560.3594;3,297.5390;No
1/8/2024;55;-25.996;-3.8457;-3.8457;268.8900;-21,019.6691;13,926.3509;-7,093.3182;3,356.8260;-554.1346;4,290.6268;No
1/8/2024;56;-11.662;-1.8371;-1.8371;305.0700;-23,285.3830;19,628.8139;-3,656.5690;1,595.6388;-264.7114;2,325.6416;No
1/8/2024;57;5.061;-0.3485;-0.3485;-5.0000;-196.7550;173.8050;-22.9500;302.7987;-50.2865;-229.5622;No
1/8/2024;58;-9.570;-1.4042;-1.4042;186.6450;-7,252.0915;5,378.3623;-1,873.7292;1,216.6430;-202.6176;859.7038;No
1/8/2024;59;-9.049;-1.3514;-1.3514;197.8950;-8,572.4156;6,693.4026;-1,879.0130;1,172.4870;-194.9989;901.5249;No
1/8/2024;60;-1.215;0.0000;0.0000;204.3150;-2,227,345,682.2870;2,227,345,352.5226;-329.7644;414.8434;0.0000;-85.0790;No
1/8/2024;61;-0.907;-0.1947;-0.1947;202.7100;-7,932.0423;7,743.3193;-188.7230;165.9613;-29.5325;52.2942;No
1/8/2024;62;-4.985;-0.7058;-0.7058;205.5750;-8,123.2961;7,092.9542;-1,030.3419;599.9469;-107.0572;537.4522;No
1/8/2024;63;-7.553;-1.2198;-1.2198;236.8350;-9,020.5715;7,228.9147;-1,791.6568;1,037.6331;-185.0217;939.0454;No
1/8/2024;64;-12.691;-2.2111;-2.2111;257.9400;-11,540.4935;8,267.2349;-3,273.2586;1,888.7749;-335.3841;1,719.8678;No
1/8/2024;65;-8.505;-1.8168;-1.8168;236.2350;-9,844.1487;7,838.2773;-2,005.8714;1,612.1807;-311.0180;704.7087;No
1/8/2024;66;-4.982;-0.9328;-0.9328;236.2350;-10,563.2480;9,381.8368;-1,181.4112;835.8135;-159.6860;505.2838;No
1/8/2024;67;-3.732;-0.8537;-0.8537;236.2350;-11,880.2582;10,998.8654;-881.3928;772.6829;-146.1449;254.8548;No
1/8/2024;68;-7.583;-1.3801;-1.3801;248.8800;-14,683.1734;12,793.6764;-1,889.4970;1,251.3620;-236.2593;874.3943;No
1/8/2024;69;-4.717;-1.0256;-1.0256;243.1050;-11,341.8207;10,196.7961;-1,145.0246;925.0960;-189.7770;409.7056;No
1/8/2024;70;-0.801;-0.5069;-0.5069;243.1050;-10,714.1236;10,525.4741;-188.6495;453.7740;-93.7968;-171.3277;No
1/8/2024;71;-3.345;-1.0161;-1.0161;243.1050;-9,586.8457;8,778.5216;-808.3241;900.9480;-188.0191;95.3953;No
1/8/2024;72;-2.393;-0.5864;-0.5864;243.1050;-9,941.5359;9,363.9184;-577.6175;516.3240;-108.5075;169.8009;No
1/8/2024;73;-5.068;-0.9140;-0.9140;195.4950;-7,268.6996;6,280.0814;-988.6182;805.6630;-171.8375;354.7927;No
1/8/2024;74;-7.646;-1.1465;-1.1465;195.4950;-6,655.2363;5,165.5644;-1,489.6719;1,010.3320;-215.5489;694.8888;No
1/8/2024;75;-5.751;-0.8824;-0.8824;203.3700;-6,780.3558;5,623.1805;-1,157.1753;777.7880;-165.8965;545.2838;No
1/8/2024;76;-0.770;-0.3783;-0.3783;195.4950;-6,625.7165;6,490.4340;-135.2825;329.8840;-71.1227;-123.4788;No
1/8/2024;77;-12.111;-2.1669;-2.1669;253.6050;-10,318.9338;7,267.8121;-3,051.1218;1,877.5945;-401.1604;1,574.6876;No
1/8/2024;78;-7.466;-1.3712;-1.3712;239.9700;-10,216.9627;8,444.0644;-1,772.8984;1,180.8806;-253.8516;845.8694;No
1/8/2024;79;-5.542;-0.8565;-0.8565;237.4500;-9,330.5978;8,025.8100;-1,304.7878;737.7527;-158.5647;725.5998;No
1/8/2024;80;-6.796;-1.2094;-1.2094;237.4500;-10,081.6521;8,485.7507;-1,595.9015;1,039.2094;-223.8974;780.5895;No
1/8/2024;81;-26.749;-4.8309;-4.8309;240.3150;-16,086.2055;9,671.4772;-6,414.7283;4,151.3007;-845.6249;3,109.0525;No
1/8/2024;82;-20.957;-3.8297;-3.8297;223.6350;-13,250.8210;8,576.6259;-4,674.1951;3,275.0226;-670.3698;2,069.5424;No
1/8/2024;83;-13.036;-2.4042;-2.4042;223.6350;-10,286.3155;7,384.2041;-2,902.1114;1,997.5066;-420.8432;1,325.4480;No
1/8/2024;84;-17.190;-3.1717;-3.1717;223.6350;-9,872.8143;6,041.7232;-3,831.0912;2,594.4812;-555.1902;1,791.8002;No
1/8/2024;85;-32.823;-5.7183;-5.7183;257.7900;-16,120.8977;7,672.0882;-8,448.8095;4,566.6779;-891.2771;4,773.4087;No
1/8/2024;86;-16.548;-3.1260;-3.1260;204.0750;-10,638.6338;7,262.8252;-3,375.8087;2,453.8861;-487.2309;1,409.1534;No
1/8/2024;87;-14.951;-2.7323;-2.7323;204.0750;-9,471.3248;6,425.5055;-3,045.8194;2,152.1664;-425.8672;1,319.5202;No
1/8/2024;88;0.170;-0.2115;-0.2115;-0.9000;-445.5918;445.4325;-0.1593;259.8181;-32.9652;-226.6936;No
1/8/2024;89;-7.292;-1.2008;-1.2008;172.5300;-6,735.0536;5,478.3451;-1,256.7085;900.9781;-161.5592;517.2897;No
1/8/2024;90;-3.330;-0.7693;-0.7693;154.3650;-5,040.3260;4,528.6060;-511.7200;569.4928;-103.5039;45.7311;No
1/8/2024;91;-4.978;-1.3601;-1.3601;151.5600;-4,696.5413;3,944.8037;-751.7376;988.0308;-182.9919;-53.3013;No
1/8/2024;92;-3.712;-1.0551;-1.0551;151.5600;-5,443.2774;4,879.7773;-563.5001;757.3250;-141.9563;-51.8686;No
1/8/2024;93;-10.858;-1.8510;-1.8510;159.4500;-6,564.8754;4,836.7563;-1,728.1191;1,295.7570;-211.6489;644.0110;No
1/8/2024;94;-0.943;-0.5069;-0.5069;157.6350;-5,294.9597;5,145.9946;-148.9651;349.6637;-57.9605;-142.7382;No
1/8/2024;95;-1.840;-0.6792;-0.6792;157.6350;-4,910.1726;4,623.5922;-286.5804;467.9375;-77.6618;-103.6953;No
1/8/2024;96;-4.459;-1.2376;-1.2376;157.6350;-5,346.0334;4,645.3458;-700.6876;854.3270;-141.5109;-12.1285;No
1/9/2024;1;-5.323;-0.4332;-0.4332;182.6700;-144,036.5737;143,063.6733;-972.9004;623.7765;-44.2444;393.3684;No
1/9/2024;2;-1.195;-0.3360;-0.3360;173.4450;-4,360.0604;4,155.5688;-204.4917;224.6620;-34.3170;14.1467;No
1/9/2024;3;-0.642;-0.3198;-0.3198;140.5350;-3,200.8252;3,109.1963;-91.6288;212.4901;-32.6625;-88.1988;No
1/9/2024;4;-0.090;-0.3066;-0.3066;140.5350;-2,865.0870;2,855.1091;-9.9780;201.9209;-31.3143;-160.6286;No
1/9/2024;5;-2.931;-0.2726;-0.2726;241.0650;-6,048.8030;5,337.1791;-711.6239;176.6129;-24.6594;559.6704;No
1/9/2024;6;-1.301;-0.4495;-0.4495;136.5000;-3,265.4895;3,090.0870;-175.4025;288.8035;-40.6618;-72.7392;No
1/9/2024;7;-4.780;-1.0032;-1.0032;129.7500;-3,061.0620;2,439.5595;-621.5025;642.4200;-90.7495;69.8320;No
1/9/2024;8;5.113;-0.2889;-0.2889;-5.0000;-126.0400;100.5350;-25.5050;183.7310;-26.1339;-132.0921;No
1/9/2024;9;-9.234;-1.9143;-1.9143;158.1900;-5,217.4226;3,760.3345;-1,457.0881;1,354.0684;-169.3083;272.3280;No
1/9/2024;10;-5.740;-1.0474;-1.0474;169.2450;-5,431.9183;4,460.2827;-971.6355;742.9452;-92.6362;321.3266;No
1/9/2024;11;-6.121;-1.0417;-1.0417;140.2500;-4,382.8125;3,526.0253;-856.7873;737.1240;-92.1321;211.7954;No
1/9/2024;12;-1.392;-0.8470;-0.8470;134.4450;-3,997.8565;3,809.4991;-188.3574;598.8532;-74.9121;-335.5837;No
1/9/2024;13;-7.585;-1.4444;-1.4444;142.4250;-4,773.6587;3,694.6469;-1,079.0118;1,088.3750;-126.7750;117.4118;No
1/9/2024;14;-3.148;-0.6394;-0.6394;140.2200;-4,565.4230;4,123.1691;-442.2539;484.5679;-56.1201;13.8061;No
1/9/2024;15;-5.933;-1.0540;-1.0540;176.2950;-6,067.1924;5,027.2282;-1,039.9642;802.3158;-92.5096;330.1580;No
1/9/2024;16;-6.790;-1.2609;-1.2609;157.9050;-5,890.4881;4,821.7871;-1,068.7010;957.8434;-110.6692;221.5268;No
1/9/2024;17;-7.595;-1.5133;-1.5133;142.5450;-5,472.5876;4,393.9496;-1,078.6380;1,066.5707;-139.1252;151.1926;No
1/9/2024;18;-8.886;-1.7216;-1.7216;142.5450;-4,720.8053;3,455.5759;-1,265.2294;1,207.8426;-158.2753;215.6621;No
1/9/2024;19;-3.859;-0.7129;-0.7129;164.2350;-5,459.0072;4,825.5528;-633.4544;503.5484;-65.5405;195.4465;No
1/9/2024;20;-11.520;-2.0007;-2.0007;181.6950;-6,924.0331;4,830.5433;-2,093.4898;1,431.1260;-183.9344;846.2981;No
1/9/2024;21;-0.484;-0.6118;-0.6118;143.3250;-4,445.5115;4,376.8589;-68.6527;431.9268;-63.0650;-300.2092;No
1/9/2024;22;-10.274;-1.7809;-1.7809;143.3250;-5,467.2755;3,995.1844;-1,472.0911;1,274.3783;-183.5770;381.2897;No
1/9/2024;23;-26.952;-4.6365;-4.6365;212.2200;-10,695.0391;4,979.1056;-5,715.9335;3,388.2160;-477.9351;2,805.6525;No
1/9/2024;24;-28.785;-4.9087;-4.9087;154.4850;-9,492.9488;5,043.6263;-4,449.3225;3,695.6520;-505.9937;1,259.6642;No
1/9/2024;25;-6.562;-1.1840;-1.1840;161.5350;-6,927.2669;5,868.2435;-1,059.0235;944.2440;-140.9943;255.7737;No
1/9/2024;26;-8.769;-1.3743;-1.3743;161.5350;-6,504.3683;5,091.4217;-1,412.9466;1,143.7432;-163.6558;432.8592;No
1/9/2024;27;-3.190;-0.9025;-0.9025;198.1800;-9,639.8716;9,008.8664;-631.0051;773.5144;-107.4724;-35.0369;No
1/9/2024;28;-1.974;-0.3637;-0.3637;219.8250;-12,981.3257;12,546.9515;-434.3742;319.1579;-43.3105;158.5268;No
1/9/2024;29;-1.721;-0.9569;-0.9569;205.5450;-9,321.8768;8,968.9561;-352.9208;856.6336;-122.2746;-381.4382;No
1/9/2024;30;-2.894;-1.0336;-1.0336;200.1600;-8,768.0088;8,193.1493;-574.8595;928.2022;-132.0755;-221.2672;No
1/9/2024;31;1.005;-0.3383;-0.3383;-1.0000;-49.0450;48.0650;-0.9800;303.7485;-43.2287;-259.5398;No
1/9/2024;32;-6.669;-1.3714;-1.3714;196.2300;-9,167.0807;7,850.1812;-1,316.8995;1,236.4178;-175.2402;255.7220;No
1/9/2024;33;-8.522;-1.8789;-1.8789;233.3550;-10,761.1658;8,757.8132;-2,003.3527;1,697.1644;-258.0256;564.2139;No
1/9/2024;34;0.232;-0.4883;-0.4883;-1.0000;-39.6930;39.6000;-0.0930;440.2090;-67.0573;-373.0587;No
1/9/2024;35;-1.034;-0.4729;-0.4729;233.3550;-9,457.4114;9,163.1508;-294.2607;436.6390;-64.9424;-77.4359;No
1/9/2024;36;-0.424;-0.2879;-0.2879;233.3550;-9,099.2115;8,933.0628;-166.1488;265.5780;-39.5367;-59.8925;No
1/9/2024;37;0.115;-0.6015;-0.6015;-1.0000;-34.0770;34.3510;0.2740;559.4202;-85.5718;-474.1224;No
1/9/2024;38;2.661;-0.2522;-0.2522;0.0000;0.0000;0.0000;0.0000;233.4090;-35.8790;-197.5300;No
1/9/2024;39;1.753;-0.2137;-0.2137;0.0000;0.0000;0.0000;0.0000;196.7930;-30.4018;-166.3912;No
1/9/2024;40;0.359;-0.6868;-0.6868;-1.0000;-32.0680;32.1640;0.0960;628.5880;-97.7069;-530.9771;No
