Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
1/6/2026;22;-21.147;-3.3290;-3.3290;114.9770;157.0487;-9,342.9842;6,029.7278;-3,313.2564;2,429.7029;-328.4924;1,212.0459;No
1/6/2026;23;-24.459;-4.7906;-4.7906;152.8620;156.9731;-9,456.5305;5,622.4625;-3,834.0680;3,503.3500;-472.7172;803.4352;No
1/6/2026;24;-26.079;-5.6035;-5.6035;151.9130;159.1318;-10,042.1714;5,900.7663;-4,141.4051;4,081.0035;-552.9310;613.3326;No
1/6/2026;25;-14.322;-2.5773;-2.5773;131.8290;160.5440;-9,462.3028;7,167.9685;-2,294.3343;1,731.1898;-269.2789;832.4234;No
1/6/2026;26;-5.129;-0.7561;-0.7561;76.4110;161.2828;-8,401.7049;7,581.7431;-819.9618;509.1035;-78.9981;389.8563;No
1/6/2026;27;-8.371;-1.1504;-1.1504;97.7320;162.2178;-8,761.7078;7,410.4335;-1,351.2743;783.8575;-120.1949;687.6117;No
1/6/2026;28;-12.893;-2.3942;-2.3942;134.1480;170.9310;-9,198.8227;7,000.6500;-2,198.1727;1,643.5521;-250.1484;804.7690;No
1/6/2026;29;-19.686;-3.1091;-3.1091;108.6120;202.6613;-11,451.3768;7,471.7168;-3,979.6599;2,176.5634;-380.2243;2,183.3208;No
1/6/2026;30;-22.649;-3.7690;-3.7690;119.4180;210.6305;-11,207.2276;6,448.2421;-4,758.9855;2,654.4608;-460.9261;2,565.4508;No
1/6/2026;31;-19.148;-3.3258;-3.3258;137.9860;216.4250;-11,349.7599;7,215.6095;-4,134.1504;2,334.8354;-406.7254;2,206.0403;No
1/6/2026;32;-18.759;-5.0023;-5.0023;191.0350;216.7985;-10,024.3290;5,971.0643;-4,053.2648;3,533.6860;-611.7513;1,131.3300;No
1/6/2026;33;-29.611;-6.8758;-6.8758;158.7210;266.8852;-15,058.1968;7,165.3338;-7,892.8629;4,890.1788;-1,044.9360;4,047.6201;No
1/6/2026;34;-35.259;-10.5323;-10.5323;218.1900;266.8852;-15,392.0701;5,995.0422;-9,397.0279;7,618.1545;-1,600.6252;3,379.4986;No
1/6/2026;35;-44.074;-10.6581;-10.6581;181.4600;264.9502;-17,409.8776;5,746.7698;-11,663.1078;8,070.3898;-1,619.7434;5,212.4614;No
1/6/2026;36;-47.701;-11.3198;-11.3198;184.1730;279.8728;-20,190.5835;6,848.2075;-13,342.3760;8,700.2363;-1,720.3040;6,362.4437;No
1/6/2026;37;-29.281;-6.2378;-6.2378;167.7150;287.8123;-18,504.0284;10,092.1383;-8,411.8901;4,906.9345;-1,123.9019;4,628.8574;No
1/6/2026;38;-27.420;-5.2658;-5.2658;151.1430;301.6009;-20,236.2140;11,970.2381;-8,265.9759;4,140.4391;-948.7708;5,074.3075;No
1/6/2026;39;-42.204;-4.2240;-4.2240;76.2730;311.2878;-38,047.7739;24,927.6157;-13,120.1582;3,313.0790;-761.0634;10,568.1426;No
1/6/2026;40;-38.780;-8.7928;-8.7928;228.9620;308.9292;-37,740.3357;25,764.3864;-11,975.9494;6,939.3098;-1,584.2515;6,620.8911;No
1/6/2026;41;-41.264;-17.3057;-17.3057;356.0890;356.0890;-41,248.6376;26,555.3372;-14,693.3004;13,381.4389;-3,473.2367;4,785.0982;No
1/6/2026;42;-28.551;-10.1336;-10.1336;282.2000;334.6936;-38,965.6983;29,406.1797;-9,559.5186;7,877.7667;-2,033.8034;3,715.5553;No
1/6/2026;43;-35.777;-8.7034;-8.7034;182.8080;335.5772;-41,847.1480;29,821.7390;-12,025.4090;6,959.7433;-1,746.7637;6,812.4293;No
1/6/2026;44;-41.787;-7.7045;-7.7045;149.8030;331.7962;-42,837.2120;28,944.5733;-13,892.6387;6,174.3545;-1,546.2854;9,264.5696;No
1/6/2026;45;-69.807;-11.1500;-11.1500;135.2700;347.5809;-49,601.5323;25,291.3766;-24,310.1557;9,337.7124;-2,377.0239;17,349.4672;No
1/6/2026;46;-64.594;-11.8511;-11.8511;157.9200;332.7617;-48,222.8273;26,703.4609;-21,519.3664;9,981.5158;-2,526.4886;14,064.3392;No
1/6/2026;47;-70.102;-15.0762;-15.0762;184.0510;347.4517;-51,375.2507;26,971.9806;-24,403.2701;12,731.1717;-3,214.0348;14,886.1332;No
1/6/2026;48;-51.097;-11.1437;-11.1437;183.2650;338.6152;-51,611.7288;34,277.6781;-17,334.0507;9,395.1549;-2,375.6808;10,314.5766;No
1/6/2026;49;-48.444;-17.4930;-17.4930;354.0880;354.0880;-49,786.5432;32,580.3451;-17,206.1982;14,749.3758;-3,564.4087;6,021.2311;No
1/6/2026;50;-51.697;-11.5888;-11.5888;181.9460;291.2437;-43,503.3627;28,424.5114;-15,078.8513;9,721.5359;-2,361.3571;7,718.6725;No
1/6/2026;51;-62.945;-16.9888;-16.9888;223.1670;291.6827;-44,456.8187;26,075.8500;-18,380.9687;14,164.1949;-3,461.6719;7,678.4457;No
1/6/2026;52;-54.342;-12.7422;-12.7422;200.7980;313.4173;-43,622.6735;26,578.7273;-17,043.9462;10,469.8117;-2,596.3762;9,170.5106;No
1/6/2026;53;-61.382;-13.1107;-13.1107;190.1450;302.7533;-42,830.8121;24,226.3191;-18,604.4930;10,821.9528;-2,502.1247;10,284.6649;No
1/6/2026;54;-55.876;-13.2270;-13.2270;199.8420;318.3896;-44,732.4652;26,938.6257;-17,793.8396;10,840.3081;-2,524.3200;9,477.8515;No
1/6/2026;55;-49.360;-13.3291;-13.3291;232.4860;318.8873;-44,275.5883;28,526.7012;-15,748.8871;10,908.1302;-2,543.8054;7,384.5623;No
1/6/2026;56;-48.825;-8.4209;-8.4209;140.9070;327.8097;-45,188.5671;29,178.9970;-16,009.5701;6,864.9208;-1,607.0951;10,751.7444;No
1/6/2026;57;-53.154;-12.4762;-12.4762;201.3460;351.2118;-50,116.5190;31,448.9094;-18,667.6096;10,012.6565;-2,223.7205;10,878.6736;No
1/6/2026;58;-48.864;-16.9121;-16.9121;275.7270;352.5631;-50,034.3449;32,809.5221;-17,224.8228;13,522.3231;-3,014.3620;6,716.8617;No
1/6/2026;59;-41.353;-9.3889;-9.3889;179.6870;355.5698;-48,391.2719;33,689.8830;-14,701.3890;7,438.0859;-1,673.4494;8,936.7524;No
1/6/2026;60;-41.669;-8.6590;-8.6590;168.6760;358.8433;-45,631.9494;30,692.9440;-14,939.0054;6,806.3374;-1,543.3542;9,676.0222;No
1/6/2026;61;-26.764;-5.0481;-5.0481;145.2000;364.6486;-26,876.4251;17,127.9094;-9,748.5157;3,890.3831;-894.5334;6,752.6660;No
1/6/2026;62;-19.672;-2.8357;-2.8357;116.7000;368.8121;-24,690.4948;17,450.3445;-7,240.1503;2,184.3984;-502.4917;5,558.2436;No
1/6/2026;63;-19.007;-2.8205;-2.8205;116.5340;365.6029;-24,557.1812;17,629.7374;-6,927.4437;2,176.0613;-499.7982;5,251.1807;No
1/6/2026;64;-16.669;-2.8373;-2.8373;135.4260;361.3724;-22,774.4114;16,765.5111;-6,008.9003;2,183.0242;-502.7752;4,328.6513;No
1/6/2026;65;-32.557;-7.5820;-7.5820;185.4000;330.8734;-21,624.2311;10,870.1838;-10,754.0472;6,146.6483;-1,439.9507;6,047.3496;No
1/6/2026;66;-43.075;-8.8886;-8.8886;180.2120;373.6042;-25,969.9752;9,897.5225;-16,072.4527;7,270.6976;-1,688.0962;10,489.8513;No
1/6/2026;67;-32.806;-4.3005;-4.3005;111.0670;376.1174;-24,890.3212;12,573.2286;-12,317.0926;3,521.9276;-816.7381;9,611.9031;No
1/6/2026;68;-42.263;-7.9600;-7.9600;160.2540;402.0920;-28,519.1793;11,549.2885;-16,969.8908;6,509.0794;-1,511.7393;11,972.5507;No
1/6/2026;69;-30.670;-6.3470;-6.3470;176.4840;407.9222;-25,270.7803;12,775.3075;-12,495.4728;5,191.8347;-1,211.5725;8,515.2106;No
1/6/2026;70;-28.651;-6.0764;-6.0764;188.8760;411.2173;-24,567.7664;12,808.5965;-11,759.1699;4,964.9181;-1,159.9179;7,954.1697;No
1/6/2026;71;-32.111;-11.0606;-11.0606;287.8680;404.9552;-26,073.0406;13,092.2016;-12,980.8389;9,104.0362;-2,111.3469;5,988.1496;No
1/6/2026;72;-23.017;-7.9085;-7.9085;255.9900;403.6626;-22,656.7744;13,383.4335;-9,273.3409;6,469.3940;-1,509.6457;4,313.5926;No
1/6/2026;73;-29.048;-5.7285;-5.7285;152.7480;364.1961;-19,978.3413;9,422.8457;-10,555.4956;4,674.3907;-1,083.2651;6,964.3699;No
1/6/2026;74;-24.001;-2.9088;-2.9088;95.6040;358.5721;-19,784.2156;11,195.6967;-8,588.5189;2,369.4343;-550.0570;6,769.1416;No
1/6/2026;75;-21.820;-2.1805;-2.1805;80.7150;355.0363;-20,856.9625;13,131.3726;-7,725.5899;1,782.9443;-412.3347;6,354.9803;No
1/6/2026;76;-15.795;-2.0331;-2.0331;106.4250;338.4543;-20,650.7891;15,321.1493;-5,329.6399;1,667.4481;-384.4612;4,046.6530;No
1/6/2026;77;-7.498;-0.9235;-0.9235;95.8640;271.3360;-15,028.7584;13,002.9638;-2,025.7946;749.7516;-170.4098;1,446.4527;No
1/6/2026;78;-14.921;-1.6176;-1.6176;84.0180;249.0055;-13,751.3287;10,049.8620;-3,701.4668;1,308.3661;-298.4893;2,691.5899;No
1/6/2026;79;-15.645;-2.0410;-2.0410;104.8720;250.3229;-13,073.8644;9,169.3278;-3,904.5366;1,650.5242;-376.6176;2,630.6300;No
1/6/2026;80;-7.087;-0.9468;-0.9468;96.9240;231.4200;-11,729.0599;10,099.8631;-1,629.1968;761.5327;-174.7092;1,042.3733;No
1/6/2026;81;-0.711;-0.0904;-0.0904;95.4830;185.9661;-8,388.1869;8,265.8212;-122.3657;72.9312;-16.2152;65.6497;No
1/6/2026;82;-6.254;-0.7377;-0.7377;84.7730;182.8615;-8,481.4821;7,347.1922;-1,134.2899;592.2439;-132.3227;674.3687;No
1/6/2026;83;-3.337;-0.3587;-0.3587;81.0720;180.4990;-8,282.3771;7,689.2574;-593.1197;282.0760;-64.3407;375.3845;No
1/6/2026;84;3.347;0.3651;0.3651;99.6000;99.6000;-4,241.4660;4,579.0104;337.5444;-281.9321;65.4887;-121.1010;No
1/6/2026;85;-2.838;-0.2274;-0.2274;108.4470;152.5804;-5,708.9482;5,285.8428;-423.1054;172.2233;-37.9599;288.8420;No
1/6/2026;86;0.340;0.0039;0.0039;74.7460;74.7460;-2,623.8088;2,652.3618;28.5530;-2.9013;0.6510;-26.3027;No
1/6/2026;87;-1.335;-0.3094;-0.3094;125.0540;139.4748;-4,925.5526;4,744.3748;-181.1778;232.2763;-51.6481;0.5496;No
1/6/2026;88;-2.693;-0.6894;-0.6894;137.8900;138.3882;-4,968.8283;4,604.4522;-364.3761;527.8685;-115.0815;-48.4108;No
1/6/2026;89;-5.439;-0.6197;-0.6197;126.7280;144.8819;-5,264.8634;4,482.3562;-782.5071;492.3180;-89.8323;380.0215;No
1/6/2026;90;-10.277;-1.6653;-1.6653;135.6200;140.9130;-4,639.7014;3,200.6979;-1,439.0036;1,324.2051;-241.4036;356.2020;No
1/6/2026;91;-1.273;-0.0897;-0.0897;106.0180;138.8457;-3,906.1461;3,734.9493;-171.1967;70.1330;-13.0030;114.0667;No
1/6/2026;92;-11.140;-1.3469;-1.3469;85.1910;136.2467;-4,155.2519;2,643.5947;-1,511.6571;1,053.5103;-195.2480;653.3948;No
1/6/2026;93;-3.159;-0.4151;-0.4151;100.1680;124.7616;-3,608.2302;3,220.3464;-387.8838;319.5805;-52.1038;120.4071;No
1/6/2026;94;-1.946;-0.2804;-0.2804;96.0660;120.3089;-3,295.8623;3,066.1926;-229.6697;213.0636;-35.1961;51.8022;No
1/6/2026;95;1.717;0.2538;0.2538;93.6610;91.6500;-2,562.3507;2,722.8299;160.4792;-193.7755;31.8572;1.4391;No
1/6/2026;96;0.680;-0.0244;-0.0244;97.2430;84.6400;-2,264.5432;2,324.7222;60.1790;18.4917;-3.0627;-75.6080;No
1/7/2026;1;10.543;0.7202;0.7202;60.9650;60.9650;-1,009.2146;1,654.2243;645.0097;-534.0064;77.8867;-188.8900;No
1/7/2026;2;3.327;0.2312;0.2312;67.6000;67.6000;-1,127.0948;1,354.0956;227.0008;-170.5144;25.0034;-81.4898;No
1/7/2026;3;-0.750;-0.1664;-0.1664;91.7900;98.8900;-2,023.8827;1,954.5609;-69.3219;121.3489;-17.9955;-34.0315;No
1/7/2026;4;0.366;-0.0187;-0.0187;95.4430;86.2900;-1,711.9936;1,746.1644;34.1708;13.4886;-2.0223;-45.6371;No
1/7/2026;5;4.426;0.7650;0.7650;105.2760;93.5000;-1,366.7830;1,784.1670;417.3840;-552.4056;73.1264;61.8953;No
1/7/2026;6;4.389;0.6933;0.6933;114.5660;90.5500;-1,373.5530;1,775.4139;401.8609;-495.9853;66.2725;27.8519;No
1/7/2026;7;9.486;1.1135;1.1135;91.3310;86.7700;-1,287.4065;2,114.1511;826.7446;-788.1131;106.4395;-145.0709;No
1/7/2026;8;19.211;2.5516;2.5516;96.9840;85.4400;-1,172.0659;2,815.2480;1,643.1821;-1,792.9911;243.9074;-94.0984;No
1/7/2026;9;2.846;0.2407;0.2407;61.3440;61.3440;-920.7121;1,097.3828;176.6707;-179.8380;22.1288;-18.9615;No
1/7/2026;10;7.199;0.6224;0.6224;71.2030;71.2030;-1,023.5431;1,539.6225;516.0793;-456.8150;57.2203;-116.4847;No
1/7/2026;11;5.790;0.5500;0.5500;76.6380;76.6380;-1,047.1050;1,493.9812;446.8762;-402.0121;50.5643;-95.4283;No
1/7/2026;12;2.388;0.1718;0.1718;92.9770;83.5700;-1,263.1606;1,465.6507;202.4901;-126.0551;15.7944;-92.2294;No
1/7/2026;13;1.582;0.1883;0.1883;82.2120;81.7002;-1,607.2880;1,738.8254;131.5373;-138.4016;17.1716;-10.3074;No
1/7/2026;14;5.167;0.3930;0.3930;62.5950;62.5950;-1,088.3393;1,413.6455;325.3062;-288.0360;35.8388;-73.1091;No
1/7/2026;15;6.987;0.5200;0.5200;58.2810;58.2810;-880.7425;1,289.7585;409.0161;-382.4347;47.4204;-74.0017;No
1/7/2026;16;15.111;0.7194;0.7194;34.0730;34.0730;-488.6409;1,004.5743;515.9334;-530.2043;65.6042;-51.3333;No
1/7/2026;17;18.401;0.3770;0.3770;14.9910;14.9910;-208.6747;485.0638;276.3891;-281.5482;36.4220;-31.2628;No
1/7/2026;18;12.333;1.0513;1.0513;64.8020;64.8020;-966.6514;1,767.8634;801.2119;-792.8060;101.5661;-109.9720;No
1/7/2026;19;8.564;0.8461;0.8461;76.3550;76.3550;-1,196.0247;1,850.8452;654.8205;-645.0251;81.7417;-91.5371;No
1/7/2026;20;8.360;0.6285;0.6285;63.1700;63.1700;-1,096.1890;1,626.3117;530.1226;-484.9926;60.7194;-105.8494;No
1/7/2026;21;20.866;0.0413;0.0413;-0.0140;-0.0140;-0.5197;0.2271;-0.2927;-31.2273;4.4428;27.0772;No
1/7/2026;22;14.126;0.9894;0.9894;53.1590;53.1590;-967.5470;1,720.1189;752.5720;-757.7651;106.4337;-101.2406;No
1/7/2026;23;11.483;0.6737;0.6737;46.0290;46.0290;-858.0726;1,388.6029;530.5303;-527.9195;72.4726;-75.0834;No
1/7/2026;24;3.904;-0.2147;-0.2147;0.3070;0.3070;-8.5770;9.7884;1.2114;171.5922;-23.0961;-149.7075;No
1/7/2026;25;0.489;-0.0820;-0.0820;30.4870;30.4870;-1,043.2956;1,059.0879;15.7923;62.6016;-10.1516;-68.2423;No
1/7/2026;26;-5.856;-0.8558;-0.8558;101.9870;138.6000;-4,994.4510;4,186.1358;-808.3152;671.2093;-105.9480;243.0539;No
1/7/2026;27;-13.113;-2.0418;-2.0418;143.2530;143.8360;-5,654.0493;3,771.0922;-1,882.9571;1,649.4012;-252.7748;486.3307;No
1/7/2026;28;-16.393;-7.8196;-7.8196;438.7540;438.7540;-16,490.1303;9,312.5537;-7,177.5767;6,474.0640;-968.0665;1,671.5792;No
1/7/2026;29;-11.391;-1.8312;-1.8312;98.7980;150.4220;-7,562.7669;5,855.7780;-1,706.9889;1,550.4751;-248.1130;404.6267;No
1/7/2026;30;-1.856;-0.0615;-0.0615;103.3770;172.9860;-7,215.9380;6,901.1035;-314.8345;52.3401;-8.3328;270.8272;No
1/7/2026;31;0.617;0.1108;0.1108;99.7150;99.7150;-4,141.4631;4,204.7821;63.3190;-95.0176;15.0125;16.6861;No
1/7/2026;32;4.907;0.5312;0.5312;95.4280;95.4280;-3,763.2986;4,234.8084;471.5097;-459.2881;71.9734;-84.1950;No
1/7/2026;33;-2.192;-0.3788;-0.3788;114.2710;163.6580;-6,268.5924;5,915.4184;-353.1740;329.0827;-54.3589;78.4502;No
1/7/2026;34;-5.485;-0.6352;-0.6352;94.8200;181.8520;-8,277.9030;7,284.8093;-993.0938;563.1896;-91.1531;521.0573;No
1/7/2026;35;-7.487;-0.8047;-0.8047;131.3740;235.9170;-10,315.4708;8,554.3504;-1,761.1204;730.4265;-115.4769;1,146.1708;No
1/7/2026;36;-4.264;-0.8349;-0.8349;172.5040;221.9910;-9,082.7618;8,139.0780;-943.6837;765.6549;-119.8107;297.8395;No
1/7/2026;37;-2.545;-0.4291;-0.4291;149.8610;193.6330;-8,066.5571;7,572.2121;-494.3450;397.8248;-63.5124;160.0326;No
1/7/2026;38;-5.833;-0.8612;-0.8612;132.1350;219.4170;-9,540.6900;8,251.8345;-1,288.8555;805.0730;-127.4688;611.2513;No
1/7/2026;39;-1.601;-0.3012;-0.3012;158.9700;197.6040;-8,203.9253;7,884.0044;-319.9209;279.3415;-44.5815;85.1609;No
1/7/2026;40;0.459;-0.1449;-0.1449;95.5650;95.5650;-3,072.3192;3,110.5452;38.2260;133.7704;-21.4471;-150.5493;No
1/7/2026;41;2.383;0.2720;0.2720;112.4620;112.4620;-4,539.4162;4,804.1517;264.7355;-244.5935;39.0429;-59.1849;No
1/7/2026;42;2.221;0.0821;0.0821;67.6160;67.6160;-2,662.9885;2,807.9572;144.9687;-73.6374;11.7846;-83.1159;No
1/7/2026;43;3.652;0.3922;0.3922;96.0330;96.0330;-3,133.3647;3,481.2923;347.9276;-355.6772;56.2964;-48.5467;No
1/7/2026;44;4.893;0.4389;0.4389;81.9800;81.9800;-2,933.0804;3,329.6177;396.5373;-396.8697;62.9997;-62.6673;No
1/7/2026;45;-12.342;-1.4593;-1.4593;112.9890;166.5840;-7,722.3345;5,653.5278;-2,068.8067;1,372.4061;-217.1716;913.5722;No
1/7/2026;46;-4.056;-0.5591;-0.5591;101.3300;174.8340;-7,449.3271;6,707.1567;-742.1703;524.6803;-83.2047;300.6947;No
1/7/2026;47;-8.554;-0.6084;-0.6084;63.9930;175.2080;-7,941.4778;6,421.0228;-1,520.4550;572.4509;-90.5415;1,038.5456;No
1/7/2026;48;-14.865;-1.1953;-1.1953;72.9130;175.2960;-8,384.2324;5,766.0113;-2,618.2211;1,124.4311;-177.8834;1,671.6733;No
1/7/2026;49;-16.382;-2.3278;-2.3278;131.3760;178.6510;-7,927.1022;4,972.7506;-2,954.3516;2,185.7266;-343.2504;1,111.8754;No
1/7/2026;50;-16.874;-2.1811;-2.1811;122.7090;178.7170;-7,804.2140;4,770.3142;-3,033.8998;2,044.8840;-321.6185;1,310.6343;No
1/7/2026;51;-15.512;-1.7273;-1.7273;104.0840;185.2290;-7,824.8139;4,937.2790;-2,887.5349;1,619.0292;-254.7025;1,523.2082;No
1/7/2026;52;-11.855;-1.3134;-1.3134;103.0330;184.6570;-7,316.8490;5,111.1211;-2,205.7279;1,220.8648;-193.6700;1,178.5331;No
1/7/2026;53;-2.356;0.1501;0.1501;128.3770;188.6060;-5,929.2068;5,462.4070;-466.7999;-140.6577;22.3766;585.0809;No
1/7/2026;54;-7.949;-1.4346;-1.4346;185.2950;207.4380;-8,486.2886;6,826.9920;-1,659.2966;1,349.3505;-213.8673;523.8134;No
1/7/2026;55;-5.029;-0.9209;-0.9209;116.9170;211.9480;-9,045.0928;7,964.5819;-1,080.5109;864.7149;-137.2859;353.0819;No
1/7/2026;56;1.068;0.1157;0.1157;98.5950;98.5950;-3,461.5719;3,563.9135;102.3416;-107.5180;17.2483;-12.0719;No
1/7/2026;57;-0.350;0.5225;0.5225;163.0800;177.6390;-6,219.8519;6,158.3889;-61.4631;-483.6272;79.4064;465.6839;No
1/7/2026;58;-7.488;-1.0274;-1.0274;136.4420;186.8130;-6,669.9714;5,281.7639;-1,388.2074;949.6760;-156.1381;594.6695;No
1/7/2026;59;-6.489;-1.0081;-1.0081;142.9690;228.2720;-8,471.1739;7,001.5588;-1,469.6151;927.7887;-153.2050;695.0314;No
1/7/2026;60;-13.797;-2.5042;-2.5042;198.4410;218.5810;-9,687.0728;6,683.5512;-3,003.5215;2,305.2510;-380.5733;1,078.8438;No
1/7/2026;61;-13.267;-2.5048;-2.5048;157.4570;220.3410;-7,418.4408;4,509.9396;-2,908.5012;2,267.3934;-402.0805;1,043.1883;No
1/7/2026;62;-13.208;-1.9083;-1.9083;118.9980;224.2240;-7,468.4530;4,518.1136;-2,950.3394;1,717.6665;-306.3279;1,539.0008;No
1/7/2026;63;-5.907;-0.6988;-0.6988;107.0310;227.0730;-7,748.8661;6,419.1266;-1,329.7395;634.2948;-112.1742;807.6189;No
1/7/2026;64;-5.403;-0.4934;-0.4934;115.0900;233.2550;-8,194.0149;6,945.8674;-1,248.1475;448.6753;-79.2025;878.6747;No
1/7/2026;65;1.285;0.1793;0.1793;137.8300;137.8300;-5,712.3644;5,896.7809;184.4165;-169.4403;32.3520;-47.3282;No
1/7/2026;66;-4.049;-1.7683;-1.7683;323.5750;323.5750;-18,106.2863;16,818.7814;-1,287.5049;1,682.0453;-319.0632;-75.4772;No
1/7/2026;67;-2.606;-0.7190;-0.7190;170.1620;236.1700;-12,507.7994;11,903.6765;-604.1229;687.6329;-129.7328;46.2227;No
1/7/2026;68;-14.525;-1.6055;-1.6055;106.9010;262.4600;-14,692.7733;10,895.2395;-3,797.5337;1,536.3971;-289.6884;2,550.8250;No
1/7/2026;69;-6.656;-1.3323;-1.3323;188.5200;212.2890;-11,446.8352;10,045.7278;-1,401.1074;1,264.2290;-257.4190;394.2974;No
1/7/2026;70;-2.381;-0.9649;-0.9649;422.8210;422.8210;-22,511.8357;21,524.5486;-987.2870;914.4032;-186.4322;259.3160;No
1/7/2026;71;-12.746;-2.0810;-2.0810;199.6970;207.4820;-11,622.9342;8,986.2529;-2,636.6813;1,973.2704;-402.0783;1,065.4892;No
1/7/2026;72;-13.006;-2.6058;-2.6058;177.0820;208.4390;-12,014.4240;9,311.1786;-2,703.2454;2,448.3883;-503.4770;758.3341;No
1/7/2026;73;2.274;-0.1362;-0.1362;15.9230;15.9230;-854.0620;890.9715;36.9095;127.3906;-26.6286;-137.6715;No
1/7/2026;74;-11.284;-2.0847;-2.0847;199.4580;199.4580;-10,058.6669;7,820.3493;-2,238.3177;1,955.1803;-407.5818;690.7192;No
1/7/2026;75;-14.177;-3.4585;-3.4585;245.3250;245.3250;-13,010.5661;9,545.3504;-3,465.2156;3,253.9417;-676.1748;887.4487;No
1/7/2026;76;-15.749;-4.7466;-4.7466;280.4620;280.4620;-15,134.8514;10,733.2807;-4,401.5706;4,451.5225;-928.0125;878.0606;No
1/7/2026;77;-8.504;-1.3870;-1.3870;137.6980;197.2300;-12,239.5021;10,572.5142;-1,666.9880;1,295.4204;-268.4289;639.9964;No
1/7/2026;78;-3.232;-0.5683;-0.5683;144.6260;203.6540;-11,505.6364;10,861.8861;-643.7503;529.4328;-109.9842;224.3017;No
1/7/2026;79;-12.639;-2.3227;-2.3227;194.5610;194.5610;-11,420.1470;8,975.4881;-2,444.6590;2,161.8223;-449.5168;732.3534;No
1/7/2026;80;-6.818;-2.3289;-2.3289;215.0210;215.0210;-11,940.1161;10,480.7686;-1,459.3475;2,150.7070;-450.7167;-240.6428;No
1/7/2026;81;-6.295;-1.1994;-1.1994;218.9780;218.9780;-11,904.5200;10,531.3090;-1,373.2110;1,107.6713;-220.6320;486.1718;No
1/7/2026;82;-7.382;-2.0798;-2.0798;250.2380;250.2380;-12,595.7297;10,757.4814;-1,838.2483;1,902.3483;-382.5834;318.4834;No
1/7/2026;83;-4.544;-0.5526;-0.5526;164.6570;164.6570;-7,972.5273;7,231.2415;-741.2858;493.7809;-101.6519;349.1568;No
1/7/2026;84;-18.625;-9.2954;-9.2954;473.0170;473.0170;-22,590.8189;13,795.0678;-8,795.7511;8,192.7975;-1,709.9074;2,312.8610;No
1/7/2026;85;-16.100;-4.5100;-4.5100;251.0890;251.0890;-10,915.8432;6,884.8604;-4,030.9828;3,880.7764;-737.4932;887.6996;No
1/7/2026;86;-16.627;-4.8413;-4.8413;226.2400;226.2400;-8,882.4086;5,128.4083;-3,754.0003;4,100.9192;-791.6687;444.7499;No
1/7/2026;87;-21.613;-5.5811;-5.5811;240.1560;240.1560;-10,996.2629;5,811.5350;-5,184.7279;4,698.5778;-912.6438;1,398.7939;No
1/7/2026;88;-10.978;-2.4575;-2.4575;160.7840;160.7840;-5,497.3657;3,730.3496;-1,767.0162;2,016.9466;-401.8602;151.9298;No
1/7/2026;89;-13.587;-2.9472;-2.9472;199.6040;199.6040;-6,396.1106;3,684.6898;-2,711.4207;2,366.5930;-416.0592;760.8869;No
1/7/2026;90;-13.913;-1.2034;-1.2034;64.5010;142.6356;-4,817.8027;2,834.3120;-1,983.4907;957.9583;-169.8852;1,195.4175;No
1/7/2026;91;-14.631;-3.4939;-3.4939;206.2380;206.2380;-7,296.0817;4,278.4073;-3,017.6744;2,719.1562;-493.2374;791.7556;No
1/7/2026;92;-5.764;-1.9289;-1.9289;151.9870;151.9870;-5,813.1988;4,934.8659;-878.3329;1,468.9585;-272.3047;-318.3209;No
1/7/2026;93;-1.410;-0.2312;-0.2312;83.9050;129.2610;-4,260.1840;4,077.9260;-182.2580;183.7437;-27.5135;26.0278;No
1/7/2026;94;0.578;-0.0938;-0.0938;64.4900;64.4900;-1,842.2213;1,880.1415;37.9201;73.9011;-11.1625;-100.6587;No
1/7/2026;95;0.984;0.0369;0.0369;56.9940;56.9940;-1,797.9327;1,854.0148;56.0821;-29.1288;4.3912;-31.3445;No
1/7/2026;96;1.393;-0.4294;-0.4294;-2.6390;-2.6390;-92.7925;89.1718;-3.6207;339.5669;-51.0999;-284.8463;No
1/8/2026;1;-0.869;0.1541;0.1541;92.8280;121.4400;-3,546.4123;3,440.5166;-105.8957;-125.4678;16.2300;215.1335;No
1/8/2026;2;-5.030;-0.8487;-0.8487;104.8690;117.5397;-3,634.3275;3,041.9274;-592.4001;689.1755;-89.3859;-7.3895;No
1/8/2026;3;-3.434;-0.5477;-0.5477;108.4310;117.5397;-3,258.2005;2,853.3938;-404.8067;439.1050;-57.6843;23.3860;No
1/8/2026;4;1.965;0.2121;0.2121;112.5970;80.8000;-2,199.2952;2,358.7136;159.4184;-168.0390;22.3386;-13.7180;No
1/8/2026;5;0.081;0.3076;0.3076;141.1470;100.5600;-2,571.9226;2,577.9562;6.0336;-244.5470;29.4813;209.0321;No
1/8/2026;6;1.045;0.0999;0.0999;139.7270;99.7500;-2,466.7178;2,571.8543;105.1365;-79.0209;9.5747;-35.6903;No
1/8/2026;7;2.102;0.3898;0.3898;130.7240;88.5700;-2,266.6834;2,450.9976;184.3142;-308.2491;37.3596;86.5753;No
