Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
6/7/2024;30;-2.601;-0.7056;-0.7056;187.4550;-3,335.5743;2,843.5049;-492.0694;481.1860;-55.5103;66.3936;No
6/7/2024;31;-3.042;-0.9742;-0.9742;189.4800;-3,398.5133;2,818.7045;-579.8088;670.0830;-76.6413;-13.6329;No
6/7/2024;32;0.115;-0.6143;-0.6143;-1.0000;-18.0090;17.9150;-0.0940;426.2770;-48.3276;-377.8554;No
6/7/2024;33;-10.905;-1.9091;-1.9091;200.0400;-5,900.3798;3,725.3449;-2,175.0349;1,316.2432;-165.4292;1,024.2210;No
6/7/2024;34;-6.185;-1.2008;-1.2008;169.1700;-5,184.0455;4,124.7029;-1,059.3425;839.6450;-104.0529;323.7505;No
6/7/2024;35;-14.550;-2.8289;-2.8289;152.4900;-4,903.6209;2,676.1995;-2,227.4214;2,029.2300;-245.1327;443.3241;No
6/7/2024;36;-8.726;-1.9395;-1.9395;152.4900;-5,939.4855;4,597.7260;-1,341.7595;1,398.0780;-168.0635;111.7450;No
6/7/2024;37;-28.707;-5.0234;-5.0234;149.4300;-6,770.6733;2,487.5612;-4,283.1121;3,667.2870;-450.7145;1,066.5396;No
6/7/2024;38;-20.996;-3.6008;-3.6008;132.0000;-6,179.9760;3,404.5440;-2,775.4320;2,669.6370;-323.0746;428.8696;No
6/7/2024;39;-7.810;-1.4248;-1.4248;131.2950;-5,051.8377;4,018.8087;-1,033.0291;1,059.7700;-127.8373;101.0964;No
6/7/2024;40;-6.277;-1.1500;-1.1500;131.2950;-4,508.9329;3,679.4111;-829.5218;851.7100;-103.1815;80.9933;No
6/7/2024;41;-7.577;-1.4007;-1.4007;132.0000;-4,996.8600;3,990.7560;-1,006.1040;1,013.7334;-131.2610;123.6316;No
6/7/2024;42;-2.984;-0.5353;-0.5353;125.0000;-3,545.8750;3,174.0000;-371.8750;385.6932;-50.1635;36.3453;No
6/7/2024;43;-11.682;-1.9927;-1.9927;130.0000;-3,347.2400;1,829.2300;-1,518.0100;1,449.3038;-186.7379;255.4441;No
6/7/2024;44;1.481;-0.7370;-0.7370;-5.0000;-133.0800;125.7450;-7.3350;537.2486;-69.0650;-460.8486;No
6/7/2024;45;-12.316;-1.9355;-1.9355;132.0000;-4,348.2120;2,721.4440;-1,626.7680;1,563.0986;-187.6854;251.3548;No
6/7/2024;46;0.755;-0.1765;-0.1765;-5.0000;-122.5600;119.2150;-3.3450;142.6024;-17.1152;-122.1422;No
6/7/2024;47;-3.724;-0.8026;-0.8026;130.0000;-2,653.4300;2,130.7000;-522.7300;657.2654;-77.8281;-56.7073;No
6/7/2024;48;4.771;-0.0214;-0.0214;-5.0000;-128.3700;106.2200;-22.1500;17.4380;-2.0752;6.7872;No
6/7/2024;49;5.216;-0.0685;-0.0685;-5.0000;-138.4950;114.6050;-23.8900;56.1170;-6.7579;-25.4691;No
6/7/2024;50;10.801;-0.0651;-0.0651;-5.0000;-131.4800;79.9700;-51.5100;53.0600;-6.4224;4.8724;No
6/7/2024;51;21.249;-0.1316;-0.1316;-5.0000;-155.3500;52.2850;-103.0650;106.1400;-12.9830;9.9080;No
6/7/2024;52;10.335;-0.0931;-0.0931;-5.0000;-138.9400;89.9400;-49.0000;75.6850;-9.1848;-17.5002;No
6/7/2024;53;-15.966;-2.4728;-2.4728;132.0000;-4,640.7240;2,451.6360;-2,189.0880;2,007.1740;-241.3651;423.2791;No
6/7/2024;54;-6.600;-1.1454;-1.1454;132.0000;-4,044.0840;3,079.4280;-964.6560;920.6230;-111.8002;155.8332;No
6/7/2024;55;5.280;-0.0769;-0.0769;-5.0000;-128.4250;105.5200;-22.9050;61.0950;-7.5061;-30.6839;No
6/7/2024;56;3.971;-0.0576;-0.0576;-5.0000;-129.7500;112.3900;-17.3600;45.4300;-5.6222;-22.4478;No
6/7/2024;57;-2.489;-0.5704;-0.5704;125.0000;-3,477.1250;3,083.6250;-393.5000;447.2500;-55.1120;1.3620;No
6/7/2024;58;-9.463;-1.4729;-1.4729;132.0000;-3,747.3480;2,457.9720;-1,289.3760;1,151.3200;-142.3116;280.3676;No
6/7/2024;59;-7.934;-1.2722;-1.2722;132.0000;-3,620.1000;2,543.3760;-1,076.7240;989.6830;-122.9200;209.9610;No
6/7/2024;60;-8.423;-1.3509;-1.3509;132.0000;-3,850.5720;2,705.4720;-1,145.1000;1,050.3270;-130.5240;225.2970;No
6/7/2024;61;-0.106;-0.4597;-0.4597;163.3350;-3,072.0047;2,941.5000;-130.5047;354.7750;-44.0770;-180.1934;No
6/7/2024;62;-11.162;-2.0301;-2.0301;163.3350;-4,004.9742;2,091.5047;-1,913.4695;1,564.4771;-194.6500;543.6425;No
6/7/2024;63;-12.839;-2.4544;-2.4544;221.1300;-6,921.5901;3,958.2270;-2,963.3631;1,897.8057;-235.3328;1,300.8902;No
6/7/2024;64;-19.329;-3.7469;-3.7469;276.3600;-10,909.3110;5,495.1422;-5,414.1688;2,867.8502;-359.2603;2,905.5788;No
6/7/2024;65;-9.364;-2.3438;-2.3438;189.9300;-5,183.5696;3,348.6558;-1,834.9137;1,624.2277;-230.6791;441.3652;No
6/7/2024;66;-6.863;-1.6881;-1.6881;189.9300;-4,917.2877;3,543.1442;-1,374.1436;1,170.1400;-166.1445;370.1480;No
6/7/2024;67;-6.626;-1.6325;-1.6325;431.9400;-13,804.8024;10,752.2824;-3,052.5200;1,124.5080;-160.6723;2,088.6843;No
6/7/2024;68;-17.007;-4.2528;-4.2528;344.1300;-12,195.6231;6,206.3846;-5,989.2385;2,945.9227;-418.5648;3,461.8806;No
6/7/2024;69;-26.826;-5.1760;-5.1760;171.0150;-10,105.6184;5,497.4482;-4,608.1702;3,568.2800;-525.2553;1,565.1455;No
6/7/2024;70;-27.067;-5.1539;-5.1539;171.0150;-10,657.4838;6,021.0961;-4,636.3877;3,526.1810;-523.0126;1,633.2193;No
6/7/2024;71;-16.805;-3.1616;-3.1616;245.6550;-12,348.0942;8,215.6858;-4,132.4084;2,138.6210;-320.8360;2,314.6234;No
6/7/2024;72;-3.792;-1.1065;-1.1065;171.0150;-6,382.7928;5,733.6199;-649.1729;746.8598;-112.2865;14.5997;No
6/7/2024;73;4.361;-0.1762;-0.1762;-5.0000;-137.3600;115.6050;-21.7550;118.7962;-18.1620;-78.8792;No
6/7/2024;74;3.289;-0.1204;-0.1204;-5.0000;-117.8650;101.2400;-16.6250;80.9006;-12.4104;-51.8652;No
6/7/2024;75;-0.519;-0.2272;-0.2272;226.5900;-4,649.6268;4,543.1295;-106.4973;152.4736;-23.4189;-22.5574;No
6/7/2024;76;-6.642;-1.2006;-1.2006;256.5000;-8,074.6200;6,370.1775;-1,704.4425;814.2836;-123.7530;1,013.9119;No
6/7/2024;77;0.865;-0.8983;-0.8983;-1.0000;-19.0790;18.3020;-0.7770;614.4111;-97.1961;-516.4380;No
6/7/2024;78;0.350;-0.7650;-0.7650;-1.0000;-18.1450;17.7990;-0.3460;521.9469;-82.7730;-438.8279;No
6/7/2024;79;-0.822;-1.0047;-1.0047;275.5200;-5,118.6106;4,885.7962;-232.8144;690.2819;-108.7085;-348.7590;No
6/7/2024;80;0.079;-1.0053;-1.0053;-1.0000;-17.5570;17.5120;-0.0450;685.7376;-108.7735;-576.9191;No
6/7/2024;81;-1.798;-1.9108;-1.9108;311.8800;-4,620.1903;4,053.5044;-566.6860;1,297.0573;-214.9287;-515.4426;No
6/7/2024;82;1.139;-0.8225;-0.8225;-1.0000;-14.4200;13.2500;-1.1700;554.6620;-92.5156;-460.9764;No
6/7/2024;83;1.469;-0.6942;-0.6942;-1.0000;-13.4880;12.0100;-1.4780;466.6866;-78.0843;-387.1243;No
6/7/2024;84;1.261;-0.7373;-0.7373;-1.0000;-13.8290;12.5330;-1.2960;489.4417;-82.9322;-405.2135;No
6/7/2024;85;-12.213;-3.3842;-3.3842;694.6500;-19,143.8594;10,679.5491;-8,464.3103;2,236.2594;-393.3117;6,621.3626;No
6/7/2024;86;-1.444;-0.5859;-0.5859;311.9550;-5,459.5245;5,019.0440;-440.4805;383.3336;-68.0933;125.2402;No
6/7/2024;87;1.360;-0.4692;-0.4692;-1.0000;-16.6550;15.2980;-1.3570;301.7775;-54.5304;-245.8901;No
6/7/2024;88;6.584;-0.0120;-0.0120;-5.0000;-145.2100;112.3550;-32.8550;7.5981;-1.3946;26.6515;No
6/7/2024;89;-3.807;-1.4912;-1.4912;299.5650;-7,899.5291;6,769.5699;-1,129.9592;935.8489;-151.9771;346.0874;No
6/7/2024;90;-3.913;-1.4157;-1.4157;219.4350;-4,325.5027;3,474.9727;-850.5301;870.9026;-144.2825;123.9099;No
6/7/2024;91;0.143;-1.0408;-1.0408;-0.1000;-1.8177;1.8034;-0.0143;632.8138;-106.0742;-526.7253;No
6/7/2024;92;2.235;-0.4701;-0.4701;-0.1000;-1.9793;1.7529;-0.2264;280.1482;-47.9107;-232.0111;No
6/7/2024;93;0.562;-0.4645;-0.4645;-2.4000;-70.1904;68.7480;-1.4424;272.9624;-37.9483;-233.5717;No
6/7/2024;94;-8.008;-1.9640;-1.9640;162.4050;-3,101.9355;1,806.2684;-1,295.6671;1,132.7549;-160.4529;323.3651;No
6/7/2024;95;-1.160;-0.8608;-0.8608;162.4050;-2,941.4794;2,751.7903;-189.6890;490.9110;-70.3248;-230.8972;No
6/7/2024;96;0.331;-0.6380;-0.6380;-1.0000;-23.1060;22.7830;-0.3230;360.7530;-52.1227;-308.3073;No
6/8/2024;1;-3.867;-1.4627;-1.4627;182.5050;-5,385.1750;4,688.3709;-696.8041;817.7505;-100.5957;-20.3507;No
6/8/2024;2;-9.864;-2.6811;-2.6811;165.9000;-4,291.1694;2,658.8793;-1,632.2901;1,475.4719;-184.3900;341.2082;No
6/8/2024;3;-3.593;-0.9029;-0.9029;159.3150;-2,976.0042;2,405.0192;-570.9850;485.0820;-62.0960;147.9990;No
6/8/2024;4;0.946;-0.4521;-0.4521;-5.0000;-87.8450;83.1550;-4.6900;236.0362;-31.0927;-200.2535;No
6/8/2024;5;-8.050;-1.8582;-1.8582;197.7150;-4,543.2930;2,960.7821;-1,582.5109;969.2250;-107.1698;720.4557;No
6/8/2024;6;-6.958;-1.7472;-1.7472;147.8400;-3,078.1766;2,049.3581;-1,028.8186;907.7120;-100.7680;221.8746;No
6/8/2024;7;5.363;-0.0322;-0.0322;-5.0000;-86.8100;59.9900;-26.8200;16.2880;-1.8571;12.3891;No
6/8/2024;8;3.689;-0.0219;-0.0219;-5.0000;-90.3650;71.9000;-18.4650;11.0466;-1.2631;8.6815;No
6/8/2024;9;-7.340;-1.8643;-1.8643;171.5550;-3,856.5564;2,601.6316;-1,254.9248;948.9568;-101.0618;407.0299;No
6/8/2024;10;-2.220;-0.5381;-0.5381;136.4700;-2,432.4413;2,136.0284;-296.4128;269.4480;-29.1699;56.1347;No
6/8/2024;11;-0.595;-0.7263;-0.7263;136.4700;-2,116.6497;2,033.6759;-82.9738;361.2240;-39.3720;-238.8782;No
6/8/2024;12;0.672;-0.7215;-0.7215;-2.4000;-33.3048;31.7640;-1.5408;355.8450;-39.1118;-315.1924;No
6/8/2024;13;-4.181;-1.1397;-1.1397;149.5050;-2,668.2157;2,044.0324;-624.1834;562.1710;-59.5801;121.5925;No
6/8/2024;14;-4.367;-1.1106;-1.1106;134.0400;-2,684.6872;2,100.5408;-584.1463;549.1250;-58.0588;93.0802;No
6/8/2024;15;-3.589;-0.9444;-0.9444;134.0400;-2,391.5417;1,911.8125;-479.7292;465.0842;-49.3704;64.0154;No
6/8/2024;16;-1.787;-0.8182;-0.8182;134.0400;-2,204.2878;1,965.8306;-238.4572;401.5714;-42.7730;-120.3412;No
6/8/2024;17;-2.667;-0.7722;-0.7722;138.6600;-2,119.6954;1,751.1371;-368.5583;376.5846;-40.4973;32.4709;No
6/8/2024;18;2.032;-0.2615;-0.2615;-2.4000;-35.4216;30.5832;-4.8384;126.3602;-13.7141;-107.8077;No
6/8/2024;19;3.841;-0.1865;-0.1865;-5.0000;-67.9900;48.9750;-19.0150;89.6378;-9.7808;-60.8420;No
6/8/2024;20;5.442;-0.0271;-0.0271;-5.0000;-71.2950;44.0950;-27.2000;13.0302;-1.4212;15.5910;No
6/8/2024;21;4.179;-0.1017;-0.1017;-2.4000;-38.7720;28.7016;-10.0704;48.9458;-5.6970;-33.1784;No
6/8/2024;22;-0.991;-0.6173;-0.6173;133.7100;-1,843.1924;1,706.5407;-136.6516;300.0158;-34.5799;-128.7843;No
6/8/2024;23;3.062;-0.1002;-0.1002;-5.0000;-77.9900;62.9350;-15.0550;48.4596;-5.6130;-27.7916;No
6/8/2024;24;4.115;-0.0206;-0.0206;-5.0000;-93.5550;73.3400;-20.2150;10.0052;-1.1540;11.3638;No
6/8/2024;25;6.680;-0.0420;-0.0420;-5.0000;-93.9050;60.9750;-32.9300;20.4473;-2.7846;15.2673;No
6/8/2024;26;-0.314;-0.4180;-0.4180;127.8750;-1,820.4285;1,758.5370;-61.8915;210.3472;-27.7130;-120.7427;No
6/8/2024;27;-1.554;-0.6447;-0.6447;134.5050;-2,053.3533;1,823.6188;-229.7345;329.7684;-42.7430;-57.2909;No
6/8/2024;28;2.199;-0.0288;-0.0288;-2.4000;-41.4720;36.5664;-4.9056;14.9636;-1.9094;-8.1486;No
6/8/2024;29;-3.588;-0.6161;-0.6161;130.0000;-2,341.9500;1,850.8100;-491.1400;322.4362;-54.5014;223.2052;No
6/8/2024;30;1.694;-0.3064;-0.3064;-2.4000;-38.8176;35.6040;-3.2136;163.3236;-27.1048;-133.0052;No
6/8/2024;31;1.577;-0.2894;-0.2894;-2.4000;-39.0816;36.2064;-2.8752;158.2240;-25.6009;-129.7479;No
6/8/2024;32;0.074;-0.6203;-0.6203;-2.4000;-53.1072;53.7936;0.6864;349.7608;-54.8730;-295.5742;No
6/8/2024;33;-1.828;-0.9106;-0.9106;132.0000;-2,707.8480;2,405.8320;-302.0160;520.8264;-102.6073;-116.2031;No
6/8/2024;34;2.694;-0.2295;-0.2295;-2.4000;-39.8016;34.5384;-5.2632;133.8230;-25.8603;-102.6995;No
6/8/2024;35;2.799;-0.1094;-0.1094;-5.0000;-94.0200;82.6600;-11.3600;65.1160;-12.3273;-41.4287;No
6/8/2024;36;14.736;-0.0635;-0.0635;-5.0000;-150.2600;79.0900;-71.1700;38.1190;-7.1552;40.2062;No
6/8/2024;37;4.295;-0.1682;-0.1682;-5.0000;-96.2700;77.8000;-18.4700;104.1700;-21.7891;-63.9109;No
6/8/2024;38;10.705;-0.0856;-0.0856;-5.0000;-108.3450;57.8950;-50.4500;53.5500;-11.0889;7.9889;No
6/8/2024;39;16.582;-0.1284;-0.1284;-5.0000;-136.2950;56.5950;-79.7000;81.3550;-16.6333;14.9783;No
6/8/2024;40;23.816;-0.1824;-0.1824;-5.0000;-219.7550;103.7250;-116.0300;116.9850;-23.6286;22.6736;No
6/8/2024;41;12.065;-0.0866;-0.0866;-5.0000;-124.2250;67.2950;-56.9300;61.1950;-12.0618;7.7968;No
6/8/2024;42;2.984;-0.0835;-0.0835;-5.0000;-144.6000;133.3750;-11.2250;60.2800;-11.6300;-37.4250;No
6/8/2024;43;7.258;-0.0436;-0.0436;-21.9900;-720.6783;577.3694;-143.3088;31.7100;-6.0727;117.6715;No
6/8/2024;44;20.740;-0.1871;-0.1871;-5.0000;-245.5550;144.8800;-100.6750;136.7880;-26.0597;-10.0533;No
6/8/2024;45;10.883;-0.3916;-0.3916;-5.0000;-132.3800;81.8600;-50.5200;295.5700;-57.8800;-187.1700;No
6/8/2024;46;18.220;-0.1137;-0.1137;-5.0000;-186.4350;99.0100;-87.4250;86.9350;-16.8053;17.2953;No
6/8/2024;47;14.677;-0.0934;-0.0934;-5.0000;-181.3300;111.3350;-69.9950;71.2050;-13.8049;12.5949;No
6/8/2024;48;21.372;-0.1419;-0.1419;-5.0000;-210.7200;105.9150;-104.8050;107.4100;-20.9734;18.3684;No
6/8/2024;49;9.834;-0.1584;-0.1584;-13.5600;-344.5325;218.4380;-126.0944;120.7960;-22.2436;27.5421;No
6/8/2024;50;12.116;-0.2128;-0.2128;-13.5600;-392.4128;237.1237;-155.2891;161.3635;-29.8829;23.8085;No
6/8/2024;51;10.204;-0.1760;-0.1760;-13.5600;-382.2835;248.5277;-133.7558;132.9010;-24.7152;25.5700;No
6/8/2024;52;18.033;-0.3040;-0.3040;-24.0000;-840.4560;421.9680;-418.4880;226.4605;-42.6898;234.7173;No
6/8/2024;53;7.279;-0.4010;-0.4010;-31.8300;-730.6258;515.5505;-215.0753;298.1238;-53.2937;-29.7548;No
6/8/2024;54;6.125;-0.4037;-0.4037;-31.8300;-765.6070;587.3908;-178.2162;298.1454;-53.6525;-66.2767;No
6/8/2024;55;1.631;-0.3085;-0.3085;-31.8300;-674.0321;631.6345;-42.3976;227.0069;-41.0003;-143.6091;No
6/8/2024;56;1.476;-0.4291;-0.4291;-31.8300;-802.4025;769.7131;-32.6894;317.4133;-57.0282;-227.6956;No
6/8/2024;57;4.518;-0.3405;-0.3405;-41.7300;-1,081.9337;924.4030;-157.5308;248.8664;-42.6681;-48.6676;No
6/8/2024;58;0.675;-0.4523;-0.4523;-41.5200;-906.3401;907.2535;0.9134;329.0163;-56.6777;-273.2520;No
6/8/2024;59;-0.524;-0.4758;-0.4758;125.0000;-2,708.5000;2,607.1250;-101.3750;343.2888;-59.6225;-182.2913;No
6/8/2024;60;2.704;-0.1712;-0.1712;-41.5200;-973.6440;872.0861;-101.5579;122.3277;-21.4531;0.6833;No
6/8/2024;61;14.346;-0.5162;-0.5162;-32.7450;-1,170.2408;706.0149;-464.2259;366.3588;-61.4133;159.2804;No
6/8/2024;62;3.760;-0.4211;-0.4211;-27.8250;-740.2007;638.3612;-101.8395;299.8643;-50.0991;-147.9257;No
6/8/2024;63;-2.478;-0.6278;-0.6278;132.0000;-3,363.4920;3,023.7240;-339.7680;443.8567;-74.6906;-29.3981;No
6/8/2024;64;5.246;-1.1769;-1.1769;-27.8250;-1,065.2801;921.8701;-143.4101;812.1899;-140.0181;-528.7617;No
6/8/2024;65;14.569;-0.1960;-0.1960;-9.7350;-287.6303;146.6967;-140.9336;131.3804;-23.3128;32.8660;No
6/8/2024;66;20.888;-0.2882;-0.2882;-10.0650;-358.8273;149.1834;-209.6439;190.4404;-34.2794;53.4829;No
6/8/2024;67;14.670;-0.2103;-0.2103;-9.7350;-292.8775;153.6086;-139.2689;138.7281;-25.0137;25.5545;No
6/8/2024;68;9.408;-0.1518;-0.1518;-9.7350;-323.0657;234.9932;-88.0725;99.6585;-18.0555;6.4696;No
6/8/2024;69;7.089;-0.0433;-0.0433;-5.0000;-198.4200;165.3100;-33.1100;26.4300;-4.9069;11.5869;No
6/8/2024;70;7.852;-0.0399;-0.0399;-5.0000;-148.7450;110.9300;-37.8150;24.1438;-4.5216;18.1928;No
6/8/2024;71;1.243;-0.2863;-0.2863;-2.4000;-59.9016;57.6024;-2.2992;173.2410;-32.4447;-138.4971;No
6/8/2024;72;-1.104;-0.6222;-0.6222;132.0000;-3,352.8000;3,181.7280;-171.0720;361.2588;-70.5102;-119.6766;No
6/8/2024;73;8.556;-0.2342;-0.2342;-5.0000;-137.3750;95.8550;-41.5200;133.3956;-26.0093;-65.8663;No
6/8/2024;74;3.114;-0.3322;-0.3322;-5.0000;-119.2350;104.5450;-14.6900;192.3903;-36.8928;-140.8075;No
6/8/2024;75;-4.617;-1.0250;-1.0250;139.5000;-3,008.1780;2,350.0170;-658.1610;593.5195;-113.8324;178.4739;No
6/8/2024;76;-6.722;-1.5951;-1.5951;193.5000;-4,532.9310;3,221.3880;-1,311.5430;917.8436;-177.1454;570.8448;No
6/8/2024;77;3.782;-0.9099;-0.9099;-5.0000;-107.4150;88.8050;-18.6100;521.8137;-103.8796;-399.3241;No
6/8/2024;78;2.346;-0.1755;-0.1755;-2.4000;-49.8552;44.2632;-5.5920;101.3786;-20.0361;-75.7505;No
6/8/2024;79;1.262;-0.2265;-0.2265;-2.4000;-49.7472;46.6656;-3.0816;130.9172;-25.8586;-101.9770;No
6/8/2024;80;0.706;-0.2868;-0.2868;-2.4000;-50.1552;48.4776;-1.6776;166.2352;-32.7428;-131.8148;No
6/8/2024;81;6.880;-0.2576;-0.2576;-5.0000;-112.8900;78.6500;-34.2400;149.5190;-31.3131;-83.9659;No
6/8/2024;82;0.064;-0.5795;-0.5795;-5.0000;-90.0850;89.6150;-0.4700;339.1210;-70.4423;-268.2087;No
6/8/2024;83;2.515;-0.1768;-0.1768;-5.0000;-87.8700;75.2400;-12.6300;103.9114;-21.4913;-69.7901;No
6/8/2024;84;0.472;-0.3558;-0.3558;-5.0000;-78.0700;75.6900;-2.3800;208.6238;-43.2500;-162.9938;No
6/8/2024;85;-3.001;-1.2647;-1.2647;374.5200;-9,445.0199;8,337.1897;-1,107.8302;741.1392;-154.4755;521.1665;No
6/8/2024;86;-2.808;-1.3440;-1.3440;297.3150;-7,668.0512;6,836.7584;-831.2927;797.6454;-164.1615;197.8089;No
6/8/2024;87;-2.814;-1.2863;-1.2863;228.1950;-6,040.0935;5,401.8320;-638.2614;761.3466;-157.1138;34.0286;No
6/8/2024;88;0.525;-0.7206;-0.7206;-2.4000;-61.6368;60.3528;-1.2840;420.5530;-88.0170;-331.2520;No
6/8/2024;89;-1.484;-0.6600;-0.6600;238.3950;-8,755.2948;8,412.9596;-342.3352;378.2691;-69.9481;34.0142;No
6/8/2024;90;-2.879;-1.0619;-1.0619;188.7900;-5,137.5423;4,595.3374;-542.2049;599.4564;-112.5423;55.2908;No
6/8/2024;91;-1.691;-0.5282;-0.5282;167.9400;-4,731.3736;4,450.2421;-281.1316;295.0176;-55.9797;42.0937;No
6/8/2024;92;3.337;-0.2514;-0.2514;-5.0000;-144.5100;127.7250;-16.7850;137.2642;-26.6439;-93.8353;No
6/8/2024;93;-9.074;-2.1844;-2.1844;195.0000;-5,968.5600;4,209.0750;-1,759.4850;1,151.8612;-187.6225;795.2463;No
6/8/2024;94;-2.212;-1.3863;-1.3863;129.0000;-3,062.2020;2,777.1120;-285.0900;717.9240;-119.0721;-313.7619;No
6/8/2024;95;-1.602;-0.7867;-0.7867;129.0000;-3,033.4350;2,827.2930;-206.1420;404.4488;-67.5712;-130.7356;No
6/8/2024;96;-0.567;-0.5534;-0.5534;129.0000;-2,784.2070;2,712.8700;-71.3370;279.3396;-47.5326;-160.4700;No
6/9/2024;1;-4.650;-1.3321;-1.3321;213.8100;-6,869.2877;5,896.0246;-973.2631;659.5136;-94.7896;408.5391;No
6/9/2024;2;-2.529;-1.2871;-1.2871;177.6150;-3,757.8006;3,309.6779;-448.1226;616.3926;-91.5875;-76.6825;No
6/9/2024;3;-1.372;-0.8110;-0.8110;132.0000;-2,480.8080;2,295.0840;-185.7240;390.9372;-57.7091;-147.5041;No
6/9/2024;4;5.060;-0.1515;-0.1515;-5.0000;-93.1650;67.8500;-25.3150;71.3214;-10.7804;-35.2260;No
6/9/2024;5;0.128;-0.9977;-0.9977;-2.4000;-49.8192;49.3848;-0.4344;459.8010;-59.1057;-400.2609;No
6/9/2024;6;-1.424;-0.7028;-0.7028;151.0050;-1,951.8906;1,740.4836;-211.4070;319.2018;-41.6353;-66.1595;No
6/9/2024;7;0.302;-0.4506;-0.4506;-5.0000;-65.4000;63.8550;-1.5450;203.7462;-26.6944;-175.5068;No
6/9/2024;8;1.200;-0.5805;-0.5805;-2.4000;-32.8248;29.9280;-2.8968;259.2626;-34.3900;-221.9758;No
6/9/2024;9;-2.679;-1.1733;-1.1733;132.0000;-2,670.0960;2,319.9000;-350.1960;522.7646;-65.9618;-106.6068;No
6/9/2024;10;-2.683;-0.9883;-0.9883;142.6200;-2,754.2774;2,375.1935;-379.0840;439.9952;-55.5612;-5.3500;No
6/9/2024;11;-2.730;-1.6577;-1.6577;132.0000;-1,946.6040;1,587.6960;-358.9080;733.1342;-93.1942;-281.0320;No
6/9/2024;12;1.371;-0.6066;-0.6066;-5.0000;-75.2550;68.3500;-6.9050;265.6476;-34.1024;-224.6402;No
6/9/2024;13;-2.021;-0.9042;-0.9042;165.1050;-2,904.0318;2,576.4635;-327.5683;395.3600;-49.8205;-17.9712;No
6/9/2024;14;-1.666;-0.7290;-0.7290;130.0000;-2,401.7500;2,184.5200;-217.2300;320.8860;-40.1672;-63.4888;No
6/9/2024;15;-0.085;-0.6614;-0.6614;127.0000;-1,954.6570;1,939.6710;-14.9860;289.1780;-36.4425;-237.7495;No
6/9/2024;16;3.140;-0.5691;-0.5691;-5.0000;-84.3150;68.7550;-15.5600;248.0730;-31.3568;-201.1562;No
6/9/2024;17;-3.743;-1.6194;-1.6194;132.0000;-2,536.7760;2,040.7200;-496.0560;713.5920;-86.6687;-130.8673;No
6/9/2024;18;-3.025;-1.5839;-1.5839;130.0000;-2,381.8600;1,989.6500;-392.2100;701.0890;-84.7687;-224.1103;No
6/9/2024;19;0.093;-0.6376;-0.6376;-5.0000;-74.4700;74.0350;-0.4350;278.6050;-34.1237;-244.0463;No
6/9/2024;20;4.420;-0.2351;-0.2351;-5.0000;-88.0050;65.8750;-22.1300;101.2460;-12.5823;-66.5337;No
6/9/2024;21;1.028;-0.6319;-0.6319;-5.0000;-83.7600;78.4550;-5.3050;271.5440;-35.5260;-230.7130;No
6/9/2024;22;-0.133;-0.7684;-0.7684;148.9350;-2,182.4935;2,161.4937;-20.9998;334.6870;-43.2002;-270.4869;No
6/9/2024;23;-1.919;-0.9541;-0.9541;213.6450;-3,920.3858;3,512.5374;-407.8483;418.7850;-53.6405;42.7038;No
6/9/2024;24;1.615;-0.7726;-0.7726;-5.0000;-85.2050;77.1250;-8.0800;338.8980;-43.4363;-287.3817;No
6/9/2024;25;6.655;-0.2941;-0.2941;-5.5050;-133.8321;96.9375;-36.8945;130.8988;-19.3615;-74.6428;No
6/9/2024;26;-5.222;-1.4363;-1.4363;127.0000;-2,813.4310;2,156.8410;-656.5900;662.5590;-94.5559;88.5869;No
6/9/2024;27;-1.977;-1.1038;-1.1038;127.0000;-2,382.9010;2,128.1390;-254.7620;517.1738;-72.6665;-189.7453;No
6/9/2024;28;-1.709;-1.0929;-1.0929;127.0000;-3,485.3880;3,264.7890;-220.5990;521.9116;-71.9489;-229.3637;No
6/9/2024;29;9.639;-0.1030;-0.1030;-5.0000;-146.0350;97.9750;-48.0600;50.0968;-8.9756;6.9388;No
6/9/2024;30;1.009;-0.3349;-0.3349;-5.0000;-123.3000;118.4400;-4.8600;168.6435;-29.1839;-134.5996;No
6/9/2024;31;4.053;-0.3439;-0.3439;-5.0000;-109.8950;89.8550;-20.0400;176.7371;-29.9681;-126.7290;No
6/9/2024;32;8.095;-0.1036;-0.1036;-16.1250;-435.4234;305.8429;-129.5805;54.3263;-9.0279;84.2821;No
6/9/2024;33;3.050;-0.4652;-0.4652;-5.0000;-136.1450;121.1900;-14.9550;252.3007;-53.0300;-184.3157;No
6/9/2024;34;-1.202;-0.4910;-0.4910;130.0000;-2,997.1500;2,833.3500;-163.8000;276.6570;-55.9711;-56.8859;No
6/9/2024;35;5.325;-0.1920;-0.1920;-5.0000;-138.5750;112.5050;-26.0700;110.2888;-21.8868;-62.3320;No
6/9/2024;36;8.948;-0.1784;-0.1784;-5.0000;-208.1450;164.3650;-43.7800;102.8376;-20.3365;-38.7211;No
