Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
11/9/2024;69;-14.789;-4.1092;-4.1092;197.7048;236.1059;-6,184.7941;4,502.3034;-1,682.4906;2,989.9365;-720.6222;-586.8237;No
11/9/2024;70;-16.410;-1.5005;-1.5005;178.3911;236.1059;-5,044.4026;3,918.6496;-1,125.7529;1,086.0450;-263.1397;302.8476;No
11/9/2024;71;-16.743;-3.7980;-3.7980;0.0000;236.1059;-4,584.7044;3,332.3987;-1,252.3057;2,746.0488;-666.0477;-827.6954;No
11/9/2024;72;-1.601;-4.7378;-4.7378;0.0000;236.1059;-4,543.3858;4,990.3343;446.9485;3,420.5298;-830.8585;-3,036.6198;No
11/9/2024;73;-1.614;-2.7546;-2.7546;0.0000;228.8313;-3,464.9635;3,174.1190;-290.8446;1,991.7825;-466.9460;-1,233.9919;No
11/9/2024;74;-0.062;-2.2331;-2.2331;0.0000;228.8313;-3,260.3884;3,180.5262;-79.8621;1,606.4910;-378.5439;-1,148.0849;No
11/9/2024;75;-12.669;-2.3871;-2.3871;0.0000;228.8313;-4,831.3152;3,842.9929;-988.3224;1,727.0839;-404.6493;-334.1123;No
11/9/2024;76;-10.890;-10.6985;-10.6985;0.0000;228.8313;-4,980.7421;4,080.2909;-900.4512;7,737.9592;-1,813.5562;-5,023.9518;No
11/9/2024;77;-19.183;-3.0786;-3.0786;0.0000;259.0738;-5,284.0692;5,208.6787;-75.3905;2,218.7842;-505.3953;-1,637.9984;No
11/9/2024;78;-2.487;-4.2976;-4.2976;0.0000;259.0738;-4,064.3498;4,653.4836;589.1338;3,074.0490;-705.5112;-2,957.6716;No
11/9/2024;79;0.813;-2.2063;-2.2063;0.0000;0.0000;0.0000;0.0000;0.0000;1,575.1072;-362.1950;-1,212.9122;No
11/9/2024;80;9.023;-4.4991;-4.4991;0.0000;0.0000;0.0000;0.0000;0.0000;3,210.2005;-738.5903;-2,471.6102;No
11/9/2024;81;-8.376;-10.0288;-10.0288;0.0000;223.5461;-4,913.9904;4,617.1211;-296.8692;7,108.8486;-1,520.7572;-5,291.2222;No
11/9/2024;82;-38.241;-4.9743;-4.9743;0.0000;212.8091;-5,169.1330;2,087.2317;-3,081.9014;3,552.2265;-754.2979;283.9728;No
11/9/2024;83;-21.347;-6.8655;-6.8655;0.0000;212.8091;-4,583.4824;3,270.2374;-1,313.2450;4,791.6882;-1,041.0776;-2,437.3657;No
11/9/2024;84;-39.388;-6.6190;-6.6190;0.0000;194.9991;-5,328.5454;2,601.4830;-2,727.0624;4,553.6831;-1,003.6985;-822.9221;No
11/9/2024;85;-101.753;-11.9301;-11.9301;0.0000;176.9400;-6,324.8972;978.8321;-5,346.0652;8,045.8476;-1,622.0403;-1,077.7422;No
11/9/2024;86;-83.376;-15.4702;-15.4702;0.0000;176.9400;-7,129.9742;1,072.0795;-6,057.8948;10,288.9616;-2,103.3593;-2,127.7075;No
11/9/2024;87;-57.896;-3.8548;-3.8548;0.0000;176.9400;-5,711.6232;1,746.7517;-3,964.8715;2,539.9740;-524.1063;1,949.0038;No
11/9/2024;88;-68.797;-3.8215;-3.8215;0.0000;176.9400;-5,840.6125;1,359.6070;-4,481.0055;2,497.0745;-519.5788;2,503.5098;No
11/9/2024;89;-57.075;-3.0906;-3.0906;0.0000;188.6162;-5,101.8796;1,300.3201;-3,801.5595;1,976.8584;-372.8963;2,197.5975;No
11/9/2024;90;-27.683;-2.0848;-2.0848;0.0000;188.6162;-2,787.7474;1,137.1671;-1,650.5804;1,309.0292;-251.5415;593.0927;No
11/9/2024;91;-3.642;-1.0156;-1.0156;0.0000;188.6162;-2,843.5778;2,414.0987;-429.4791;620.5922;-122.5372;-68.5759;No
11/9/2024;92;-20.526;-1.3803;-1.3803;92.9473;171.7950;-3,273.0383;1,887.3399;-1,385.6985;832.8919;-166.5401;719.3467;No
11/9/2024;93;-18.107;-2.0417;-2.0417;115.7270;185.4035;-2,887.8449;1,788.9584;-1,098.8865;1,210.7420;-212.9289;101.0734;No
11/9/2024;94;-10.871;-2.8393;-2.8393;122.3349;185.4035;-2,558.3829;1,742.0513;-816.3316;1,664.8074;-296.1106;-552.3652;No
11/9/2024;95;27.625;-5.5860;-5.5860;0.0000;0.0000;0.0000;0.0000;0.0000;3,244.7627;-582.5639;-2,662.1988;No
11/9/2024;96;-4.229;-1.6223;-1.6223;88.5583;165.1500;-3,088.3050;2,856.5996;-231.7055;946.3928;-169.1897;-545.4977;No
11/10/2024;1;-25.173;-2.6101;-2.6101;97.7408;185.6390;-3,867.0460;1,737.0241;-2,130.0219;1,491.4714;-231.6020;870.1525;No
11/10/2024;2;-27.142;-1.9798;-1.9798;86.5138;182.7244;-3,170.8165;1,385.7818;-1,785.0347;1,121.8284;-175.6736;838.8799;No
11/10/2024;3;-19.255;-3.2976;-3.2976;0.0000;167.8664;-2,878.7409;2,473.8471;-404.8938;1,846.5634;-292.6059;-1,149.0637;No
11/10/2024;4;-26.331;-1.8164;-1.8164;0.0000;160.5991;-2,552.8833;1,127.5663;-1,425.3170;1,006.1097;-161.1746;580.3819;No
11/10/2024;5;-29.308;-6.3137;-6.3137;131.4191;178.1117;-3,525.5430;2,714.6004;-810.9426;3,462.3028;-500.1587;-2,151.2015;No
11/10/2024;6;-15.342;-1.8117;-1.8117;89.3860;178.1117;-2,937.9525;1,812.2865;-1,125.6659;983.7835;-143.5193;285.4017;No
11/10/2024;7;11.991;-1.4042;-1.4042;0.0000;0.0000;0.0000;0.0000;0.0000;747.5189;-111.2379;-636.2810;No
11/10/2024;8;3.943;-1.1474;-1.1474;0.0000;0.0000;0.0000;0.0000;0.0000;611.8017;-90.8947;-520.9070;No
11/10/2024;9;-16.179;-2.2807;-2.2807;0.0000;161.0971;-3,772.7330;2,607.8399;-1,164.8931;1,249.8283;-174.3550;89.4198;No
11/10/2024;10;-3.477;-0.8519;-0.8519;0.0000;161.0971;-2,762.3320;2,576.4259;-185.9061;465.2003;-65.1261;-214.1682;No
11/10/2024;11;-7.346;-1.3682;-1.3682;0.0000;161.0971;-2,928.5842;2,341.0631;-587.5211;746.5916;-104.5962;-54.4743;No
11/10/2024;12;4.406;-1.1527;-1.1527;0.0000;0.0000;0.0000;0.0000;0.0000;623.1932;-88.1216;-535.0716;No
11/10/2024;13;-17.066;-1.4701;-1.4701;0.0000;157.7218;-3,068.6353;2,103.5356;-965.0997;788.5587;-110.4148;286.9558;No
11/10/2024;14;-21.734;-1.4091;-1.4091;0.0000;157.7218;-3,261.3714;2,010.1643;-1,251.2070;757.8771;-105.8333;599.1632;No
11/10/2024;15;-11.622;-0.9524;-0.9524;0.0000;157.7218;-2,900.8193;2,195.0143;-705.8051;508.4930;-71.5319;268.8440;No
11/10/2024;16;-22.044;-2.1760;-2.1760;105.5577;157.7218;-3,117.8445;1,891.2421;-1,226.6024;1,169.7010;-163.4328;220.3343;No
11/10/2024;17;-19.531;-2.3417;-2.3417;0.0000;157.5462;-2,942.6479;2,134.9086;-807.7394;1,269.0388;-177.6367;-283.6628;No
11/10/2024;18;-43.680;-2.5815;-2.5815;0.0000;157.5462;-4,597.6708;1,807.2125;-2,790.4583;1,413.6973;-195.8274;1,572.5884;No
11/10/2024;19;-51.512;-2.8726;-2.8726;0.0000;157.5462;-4,950.1016;1,952.1550;-2,997.9466;1,578.8773;-217.9097;1,636.9790;No
11/10/2024;20;-35.140;-1.6655;-1.6655;0.0000;157.5462;-3,898.7958;1,990.9113;-1,907.8845;915.5779;-126.3415;1,118.6481;No
11/10/2024;21;-28.199;-1.8484;-1.8484;80.3276;158.8312;-4,013.3468;2,065.9174;-1,947.4293;1,034.7599;-148.0051;1,060.6745;No
11/10/2024;22;-26.529;-2.6804;-2.6804;98.9633;158.8312;-4,045.4307;2,289.0753;-1,756.3554;1,509.3839;-214.6250;461.5965;No
11/10/2024;23;-15.113;-1.5556;-1.5556;0.0000;158.8312;-3,717.4442;2,697.2714;-1,020.1728;873.9035;-124.5600;270.8293;No
11/10/2024;24;-22.982;-3.8432;-3.8432;118.7660;158.8312;-3,876.4343;2,808.2944;-1,068.1398;2,187.4824;-307.7327;-811.6099;No
11/10/2024;25;-24.509;-0.9967;-0.9967;0.0000;150.8850;-3,042.4451;1,726.1244;-1,316.3207;582.8309;-92.1001;825.5899;No
11/10/2024;26;-36.513;-1.3954;-1.3954;0.0000;157.0363;-4,059.5454;2,116.3782;-1,943.1672;831.1729;-128.9419;1,240.9362;No
11/10/2024;27;-27.321;-1.3384;-1.3384;0.0000;157.0363;-4,546.9861;2,679.6674;-1,867.3186;807.1998;-123.6749;1,183.7937;No
11/10/2024;28;-41.024;-1.4760;-1.4760;0.0000;157.0363;-5,726.0146;2,848.0103;-2,878.0043;900.5199;-136.3898;2,113.8742;No
11/10/2024;29;-32.960;-3.3291;-3.3291;0.0000;158.4149;-5,195.6919;3,124.4171;-2,071.2748;2,078.3957;-388.7690;381.6481;No
11/10/2024;30;-17.680;-5.2172;-5.2172;0.0000;157.9775;-4,658.4405;3,632.0607;-1,026.3798;3,306.0690;-609.2594;-1,670.4298;No
11/10/2024;31;-21.471;-12.9902;-12.9902;127.6312;157.9775;-4,527.7931;3,873.1344;-654.6588;8,320.2370;-1,516.9826;-6,148.5957;No
11/10/2024;32;-33.183;-5.7280;-5.7280;83.1049;161.7486;-6,465.5768;4,174.8931;-2,290.6837;3,733.4074;-668.9101;-773.8136;No
11/10/2024;33;-56.326;-5.2096;-5.2096;140.5768;169.4213;-5,162.9447;2,205.0182;-2,957.9265;3,423.0191;-769.6767;304.5841;No
11/10/2024;34;-6.939;-4.1673;-4.1673;126.0516;163.2597;-3,630.4059;2,983.7343;-646.6717;2,767.3377;-615.6852;-1,504.9808;No
11/10/2024;35;-4.337;-7.7334;-7.7334;131.7387;162.0546;-3,638.7740;4,187.4909;548.7169;5,299.4445;-1,142.5480;-4,705.6134;No
11/10/2024;36;-10.096;-5.0346;-5.0346;0.0000;158.6400;-4,702.8828;4,023.7450;-679.1378;3,491.5893;-743.8219;-2,068.6296;No
11/10/2024;37;-99.378;-8.4565;-8.4565;0.0000;179.9166;-9,382.1109;1,719.4629;-7,662.6480;6,004.3834;-1,504.7158;3,162.9804;No
11/10/2024;38;-76.539;-4.5399;-4.5399;0.0000;179.9166;-7,773.4766;1,900.2791;-5,873.1975;3,240.3590;-807.8116;3,440.6501;No
11/10/2024;39;-37.320;-6.0434;-6.0434;160.0343;179.9166;-4,508.1702;3,391.4279;-1,116.7423;4,262.8665;-1,075.3384;-2,070.7857;No
11/10/2024;40;-77.905;-10.0299;-10.0299;175.8855;179.9166;-6,887.9271;2,452.4432;-4,435.4839;7,174.8002;-1,784.6803;-954.6360;No
11/10/2024;41;-66.759;-30.5209;-30.5209;189.8836;189.8836;-13,020.1286;4,564.8017;-8,455.3268;21,551.4684;-6,099.6934;-6,996.4481;No
11/10/2024;42;-48.895;-31.1986;-31.1986;193.4001;193.4001;-12,353.6248;4,425.9613;-7,927.6635;22,022.7165;-6,235.1338;-7,859.9192;No
11/10/2024;43;-29.355;-29.9595;-29.9595;193.2098;193.2098;-11,520.7140;5,700.8484;-5,819.8656;21,349.7945;-5,987.4960;-9,542.4330;No
11/10/2024;44;-9.279;-28.3974;-28.3974;181.5039;185.6612;-10,125.5905;5,077.2768;-5,048.3137;20,155.3025;-5,675.3056;-9,431.6832;No
11/10/2024;45;-0.120;-26.7855;-26.7855;172.5669;174.8692;-11,916.2868;8,209.5843;-3,706.7024;19,478.6548;-5,407.2425;-10,364.7099;No
11/10/2024;46;-39.062;-35.8780;-35.8780;233.7389;233.7389;-14,384.0582;6,449.7912;-7,934.2670;25,683.7289;-7,242.7636;-10,506.6983;No
11/10/2024;47;-67.930;-28.0997;-28.0997;200.3842;200.3842;-13,970.7864;4,370.3794;-9,600.4070;20,173.7451;-5,672.5426;-4,900.7954;No
11/10/2024;48;-85.098;-27.7753;-27.7753;217.5976;217.5976;-15,878.9673;3,840.8152;-12,038.1520;19,695.5298;-5,607.0554;-2,050.3224;No
11/10/2024;49;-123.031;-24.9054;-24.9054;190.3811;190.3811;-17,673.0775;3,552.1306;-14,120.9469;17,382.8636;-4,645.4548;1,383.5382;No
11/10/2024;50;-88.225;-28.7055;-28.7055;187.4231;187.4231;-14,687.7861;2,885.0038;-11,802.7823;19,679.7370;-5,354.2647;-2,522.6900;No
11/10/2024;51;-88.920;-25.4596;-25.4596;194.2000;194.2000;-14,713.7572;3,530.9444;-11,182.8128;17,155.5979;-4,748.8264;-1,223.9587;No
11/10/2024;52;-95.507;-23.6622;-23.6622;173.2850;173.2850;-14,859.1888;3,500.1837;-11,359.0050;15,896.5433;-4,413.5682;-123.9701;No
11/10/2024;53;-43.288;-28.2789;-28.2789;191.3188;191.3188;-11,402.2178;4,480.3037;-6,921.9142;18,824.7509;-4,634.2047;-7,268.6320;No
11/10/2024;54;-32.489;-36.6894;-36.6894;185.7938;185.7938;-8,954.8896;4,025.4085;-4,929.4811;24,128.1690;-6,012.4754;-13,186.2125;No
11/10/2024;55;-1.720;-33.9967;-33.9967;169.6282;177.1841;-9,704.3732;5,009.5261;-4,694.8471;21,945.7524;-5,571.2092;-11,679.6961;No
11/10/2024;56;-11.459;-33.9079;-33.9079;178.1806;178.1806;-9,288.7329;5,383.3705;-3,905.3624;21,972.2690;-5,556.6571;-12,510.2495;No
11/10/2024;57;41.142;-28.1078;-28.1078;0.0000;0.0000;0.0000;0.0000;0.0000;18,150.8100;-4,204.5615;-13,946.2485;No
11/10/2024;58;13.091;-23.4902;-23.4902;0.0000;0.0000;0.0000;0.0000;0.0000;15,144.9786;-3,513.8285;-11,631.1501;No
11/10/2024;59;17.311;-24.6035;-24.6035;0.0000;0.0000;0.0000;0.0000;0.0000;15,661.0840;-3,680.3638;-11,980.7202;No
11/10/2024;60;0.328;-17.6378;-17.6378;0.0000;0.0000;0.0000;0.0000;0.0000;11,220.4116;-2,638.3856;-8,582.0260;No
11/10/2024;61;26.212;-20.8453;-20.8453;0.0000;0.0000;0.0000;0.0000;0.0000;13,206.7150;-3,009.8529;-10,196.8621;No
11/10/2024;62;-8.015;-13.4638;-13.4638;191.4124;191.4124;-4,298.7397;5,633.0755;1,334.3358;8,593.5128;-1,944.0381;-7,983.8106;No
11/10/2024;63;-58.144;-10.0875;-10.0875;193.2062;193.2062;-5,383.8840;3,081.2525;-2,302.6315;6,575.0020;-1,456.5341;-2,815.8364;No
11/10/2024;64;-90.427;-8.2017;-8.2017;198.4216;198.4216;-8,043.8132;3,602.1457;-4,441.6675;5,419.3619;-1,184.2435;206.5491;No
11/10/2024;65;5.874;-32.7041;-32.7041;0.0000;0.0000;0.0000;0.0000;0.0000;22,465.1883;-5,154.4605;-17,310.7278;No
11/10/2024;66;-20.021;-24.0470;-24.0470;183.7425;214.0828;-4,012.9821;6,095.1514;2,082.1693;16,822.8172;-3,790.0236;-15,114.9629;No
11/10/2024;67;-46.094;-18.4196;-18.4196;184.8352;214.0828;-5,579.8541;4,761.6296;-818.2245;13,177.1938;-2,903.0947;-9,455.8746;No
11/10/2024;68;-41.323;-21.8074;-21.8074;192.3952;223.5235;-6,755.7743;6,894.3588;138.5846;15,842.5019;-3,437.0425;-12,544.0440;No
11/10/2024;69;18.564;-31.2266;-31.2266;0.0000;0.0000;0.0000;0.0000;0.0000;22,527.2456;-5,157.4477;-17,369.7979;No
11/10/2024;70;-4.246;-23.4352;-23.4352;175.3761;258.1394;-3,893.2584;7,148.1381;3,254.8797;16,906.0864;-3,870.6045;-16,290.3616;No
11/10/2024;71;0.708;-22.7417;-22.7417;0.0000;0.0000;0.0000;0.0000;0.0000;16,461.8190;-3,756.0647;-12,705.7543;No
11/10/2024;72;18.077;-18.0681;-18.0681;0.0000;0.0000;0.0000;0.0000;0.0000;13,081.1763;-2,984.1635;-10,097.0128;No
11/10/2024;73;7.230;-18.7282;-18.7282;0.0000;0.0000;0.0000;0.0000;0.0000;13,598.3756;-3,081.7815;-10,516.5941;No
11/10/2024;74;-2.354;-4.5771;-4.5771;91.7756;218.5500;-3,433.2020;3,493.9589;60.7569;3,328.8626;-753.1755;-2,636.4440;No
11/10/2024;75;-10.500;-0.6818;-0.6818;0.0000;218.5500;-3,574.8224;3,083.0849;-491.7375;498.5632;-112.1922;105.3665;No
11/10/2024;76;9.649;-1.4306;-1.4306;0.0000;0.0000;0.0000;0.0000;0.0000;1,040.4869;-235.4095;-805.0774;No
11/10/2024;77;34.216;-1.5252;-1.5252;0.0000;0.0000;0.0000;0.0000;0.0000;1,102.6426;-251.1501;-851.4925;No
11/10/2024;78;1.232;-3.1400;-3.1400;0.0000;0.0000;0.0000;0.0000;0.0000;2,284.9329;-517.0544;-1,767.8785;No
11/10/2024;79;-6.915;-5.4694;-5.4694;0.0000;230.2032;-3,261.2887;4,128.4642;867.1755;3,980.4557;-900.6297;-3,947.0015;No
11/10/2024;80;14.490;-2.8517;-2.8517;0.0000;0.0000;0.0000;0.0000;0.0000;2,059.8057;-469.5809;-1,590.2248;No
11/10/2024;81;12.913;-9.1346;-9.1346;0.0000;0.0000;0.0000;0.0000;0.0000;6,608.2412;-1,423.9654;-5,184.2758;No
11/10/2024;82;4.770;-11.2799;-11.2799;0.0000;0.0000;0.0000;0.0000;0.0000;8,065.8079;-1,758.3898;-6,307.4181;No
11/10/2024;83;6.757;-2.3343;-2.3343;0.0000;0.0000;0.0000;0.0000;0.0000;1,632.9660;-363.8870;-1,269.0790;No
11/10/2024;84;0.924;-1.3990;-1.3990;0.0000;0.0000;0.0000;0.0000;0.0000;966.4465;-218.0859;-748.3606;No
11/10/2024;85;-41.008;-16.6017;-16.6017;178.7727;178.7727;-4,760.0019;5,212.2968;452.2949;11,118.1514;-2,224.2128;-9,346.2336;No
11/10/2024;86;7.465;-23.9896;-23.9896;0.0000;0.0000;0.0000;0.0000;0.0000;15,637.5063;-3,214.0067;-12,423.4996;No
11/10/2024;87;-16.110;-11.5421;-11.5421;0.0000;172.9200;-2,862.1718;2,446.8180;-415.3538;7,586.2944;-1,546.3528;-5,624.5877;No
11/10/2024;88;-14.333;-1.4254;-1.4254;0.0000;172.9200;-3,790.7522;3,399.4343;-391.3180;917.3525;-190.9680;-335.0666;No
11/10/2024;89;-48.560;-9.9297;-9.9297;0.0000;170.5266;-5,081.1811;3,465.9531;-1,615.2280;6,270.9456;-1,124.6279;-3,531.0898;No
11/10/2024;90;20.101;-2.6775;-2.6775;0.0000;0.0000;0.0000;0.0000;0.0000;1,650.5060;-303.2510;-1,347.2550;No
11/10/2024;91;1.780;-0.9210;-0.9210;0.0000;0.0000;0.0000;0.0000;0.0000;560.8515;-104.3115;-456.5400;No
11/10/2024;92;-0.419;-0.8595;-0.8595;0.0000;166.6500;-3,674.9658;3,822.7844;147.8186;512.7116;-97.3461;-563.1840;No
11/10/2024;93;8.624;-1.7429;-1.7429;0.0000;0.0000;0.0000;0.0000;0.0000;1,019.7906;-165.6714;-854.1192;No
11/10/2024;94;21.437;-1.3067;-1.3067;0.0000;0.0000;0.0000;0.0000;0.0000;756.0186;-124.2084;-631.8102;No
11/10/2024;95;14.179;-0.9065;-0.9065;0.0000;0.0000;0.0000;0.0000;0.0000;528.6027;-86.1674;-442.4353;No
11/10/2024;96;16.496;-1.8137;-1.8137;0.0000;0.0000;0.0000;0.0000;0.0000;1,059.9025;-172.4013;-887.5012;No
11/11/2024;1;4.761;-2.0701;-2.0701;79.1362;79.1362;-1,706.4930;2,155.1953;448.7023;1,277.8172;-171.7500;-1,554.7695;No
11/11/2024;2;10.120;-2.4853;-2.4853;88.1946;88.1946;-1,027.9963;2,589.0407;1,561.0444;1,527.5116;-206.1979;-2,882.3581;No
11/11/2024;3;12.660;-2.4858;-2.4858;75.5812;75.5812;-927.1546;2,522.7493;1,595.5947;1,515.9602;-206.2394;-2,905.3155;No
11/11/2024;4;8.754;-1.2887;-1.2887;0.0000;0.0000;0.0000;0.0000;0.0000;781.7490;-106.9196;-674.8294;No
11/11/2024;5;-1.417;-3.9709;-3.9709;126.6522;158.3591;-2,104.1174;2,802.9561;698.8387;2,393.7762;-291.9366;-2,800.6783;No
11/11/2024;6;-3.176;-4.3436;-4.3436;118.2372;158.3591;-2,780.3107;2,683.8700;-96.4407;2,601.3462;-319.3371;-2,185.5684;No
11/11/2024;7;6.978;-3.3145;-3.3145;99.6930;99.6930;-1,070.1047;2,293.5372;1,223.4325;1,947.6230;-243.6787;-2,927.3768;No
11/11/2024;8;1.122;-1.3711;-1.3711;80.6203;80.6203;-1,613.6959;1,775.5815;161.8856;810.1527;-100.8019;-871.2364;No
11/11/2024;9;-7.057;-6.4012;-6.4012;168.5605;168.5605;-3,248.3294;3,157.8124;-90.5170;4,046.2912;-450.6125;-3,505.1617;No
11/11/2024;10;0.955;-5.9060;-5.9060;125.7434;100.0400;-1,375.5500;1,785.9141;410.3641;3,714.7667;-415.7529;-3,709.3779;No
11/11/2024;11;6.222;-7.5545;-7.5545;127.2569;100.0400;-1,070.9282;2,599.9396;1,529.0114;4,710.1333;-531.7990;-5,707.3456;No
11/11/2024;12;0.828;-10.3387;-10.3387;178.7996;100.0400;-1,279.6116;1,889.2554;609.6438;6,505.6941;-727.7928;-6,387.5451;No
11/11/2024;13;-2.974;-5.1395;-5.1395;172.1196;172.1196;-1,975.4166;1,797.2729;-178.1438;3,225.2521;-361.3325;-2,685.7758;No
11/11/2024;14;-4.005;-3.4537;-3.4537;97.9139;147.8850;-2,612.8322;1,752.4373;-860.3949;2,161.7882;-242.8124;-1,058.5809;No
11/11/2024;15;-2.043;-4.3070;-4.3070;97.8898;147.8850;-1,864.5341;1,477.5190;-387.0150;2,705.2300;-302.8036;-2,015.4113;No
11/11/2024;16;-8.516;-1.8038;-1.8038;90.1929;147.8850;-2,868.9690;1,251.9944;-1,616.9746;1,151.9229;-126.8162;591.8678;No
11/11/2024;17;0.918;-0.7031;-0.7031;76.2713;76.2713;-1,093.0440;1,229.8747;136.8307;455.2741;-53.9116;-538.1932;No
11/11/2024;18;2.736;-0.9146;-0.9146;79.7454;79.7454;-952.3993;1,292.6729;340.2736;599.1342;-70.1288;-869.2790;No
11/11/2024;19;0.775;-3.7174;-3.7174;119.3817;92.6376;-1,340.3734;1,684.5221;344.1487;2,457.9615;-285.0391;-2,517.0711;No
11/11/2024;20;0.535;-1.1246;-1.1246;83.0972;83.0972;-1,733.3245;1,815.5076;82.1831;757.7738;-86.2310;-753.7260;No
11/11/2024;21;9.758;-1.8396;-1.8396;80.9785;80.9785;-2,049.4039;3,147.6343;1,098.2304;1,237.6825;-157.6758;-2,178.2371;No
11/11/2024;22;4.257;-1.2691;-1.2691;81.3350;81.3350;-1,462.8100;2,085.2667;622.4568;872.9300;-108.7771;-1,386.6097;No
11/11/2024;23;-0.654;-1.5576;-1.5576;137.3183;169.4072;-2,989.6983;3,213.3158;223.6175;1,102.6119;-133.5050;-1,192.7244;No
11/11/2024;24;-8.944;-3.7547;-3.7547;174.2574;176.0488;-6,255.3660;4,418.2967;-1,837.0692;2,764.5848;-321.8228;-605.6927;No
11/11/2024;25;19.053;-8.8505;-8.8505;92.5903;92.5903;-2,146.6135;4,874.9719;2,728.3584;7,128.8646;-889.5992;-8,967.6238;No
11/11/2024;26;4.447;-12.0843;-12.0843;118.3801;118.3801;-2,518.5366;5,225.0609;2,706.5242;10,174.4654;-1,214.6413;-11,666.3483;No
11/11/2024;27;1.410;-22.6598;-22.6598;257.9469;128.3800;-3,744.4595;5,871.8444;2,127.3850;19,553.0134;-2,277.6271;-19,402.7712;No
11/11/2024;28;-6.357;-21.0661;-21.0661;259.4798;259.4798;-11,599.2660;11,905.4522;306.1862;18,273.3908;-2,117.4380;-16,462.1390;No
11/11/2024;29;0.679;-12.1894;-12.1894;85.2277;85.2277;-2,516.0069;2,536.8025;20.7956;10,026.8753;-1,331.7529;-8,715.9180;No
11/11/2024;30;-12.909;-19.3663;-19.3663;264.8647;264.8647;-10,624.7826;9,605.5832;-1,019.1994;16,259.1444;-2,115.8651;-13,124.0799;No
11/11/2024;31;-12.211;-21.0723;-21.0723;244.9599;247.9050;-11,996.1230;10,954.6740;-1,041.4489;17,772.1406;-2,302.2541;-14,428.4376;No
11/11/2024;32;-11.526;-19.3434;-19.3434;238.8492;247.9050;-12,098.5077;11,969.1013;-129.4064;16,428.7838;-2,113.3632;-14,186.0142;No
11/11/2024;33;-30.171;-16.1705;-16.1705;276.0834;276.0834;-16,184.2850;5,650.3229;-10,533.9621;13,834.0013;-1,830.0478;-1,469.9913;No
11/11/2024;34;-27.870;-40.5540;-40.5540;680.4955;680.4955;-44,307.7425;16,124.3409;-28,183.4016;34,926.0983;-4,589.5773;-2,153.1194;No
11/11/2024;35;-11.914;-47.0716;-47.0716;1,158.4619;1,158.4619;-87,410.5842;44,959.9063;-42,450.6779;41,599.7745;-5,327.1871;6,178.0905;No
11/11/2024;36;-12.602;-49.3748;-49.3748;1,183.8900;1,183.8900;-84,888.4647;40,499.6930;-44,388.7717;43,466.8451;-5,587.8449;6,509.7714;No
11/11/2024;37;-71.353;-495.7337;-495.7337;7,027.2610;7,027.2610;-844,557.3088;245,883.8624;-598,673.4464;439,651.3798;-57,700.9240;216,722.9906;No
11/11/2024;38;-77.559;-37.3207;-37.3207;357.2176;541.6470;-66,065.7679;15,904.9225;-50,160.8454;32,956.4290;-4,343.9429;21,548.3593;No
11/11/2024;39;-63.406;-21.9202;-21.9202;249.3165;552.7810;-61,127.6285;19,641.4145;-41,486.2141;19,194.3745;-2,551.4017;24,843.2412;No
11/11/2024;40;-64.356;-69.5602;-69.5602;744.0367;744.0367;-85,954.8398;23,731.7946;-62,223.0452;60,889.5964;-8,096.4595;9,429.9083;No
11/11/2024;41;-31.329;-58.4836;-58.4836;1,385.0740;1,385.0740;-154,967.6194;81,245.6707;-73,721.9487;49,458.9996;-6,884.9233;31,147.8725;No
11/11/2024;42;-34.906;-82.6444;-82.6444;1,569.0502;1,569.0502;-167,907.2000;75,206.1451;-92,701.0549;68,826.7585;-9,729.2293;33,603.5257;No
11/11/2024;43;-36.304;-98.1323;-98.1323;2,346.2243;2,346.2243;-248,021.7170;107,855.9311;-140,165.7859;82,070.0823;-11,552.5269;69,648.2305;No
11/11/2024;44;-39.926;-104.6033;-104.6033;2,317.9927;2,317.9927;-240,359.6170;101,690.3397;-138,669.2773;87,244.9458;-12,314.3189;63,738.6504;No
11/11/2024;45;-65.702;-25.6319;-25.6319;307.9375;345.2266;-37,736.7196;11,444.9522;-26,291.7674;21,892.9613;-3,056.6810;7,455.4871;No
11/11/2024;46;-58.960;-23.8653;-23.8653;295.6674;345.2266;-35,472.0332;11,523.6639;-23,948.3692;20,201.2622;-2,846.0086;6,593.1157;No
11/11/2024;47;-56.526;-21.3623;-21.3623;319.2129;330.9742;-32,366.6290;12,206.9904;-20,159.6385;18,182.6622;-2,547.5184;4,524.4947;No
11/11/2024;48;-55.326;-25.4498;-25.4498;353.2388;353.2388;-34,868.2019;12,590.4905;-22,277.7114;21,597.2991;-3,034.9650;3,715.3773;No
11/11/2024;49;-46.015;-12.2004;-12.2004;221.8396;295.3337;-23,359.7143;8,492.0252;-14,867.6891;10,338.5822;-1,457.5696;5,986.6765;No
11/11/2024;50;-44.982;-13.5389;-13.5389;293.2390;295.3337;-24,082.9866;10,020.9678;-14,062.0188;11,526.4604;-1,617.4788;4,153.0372;No
