Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
2/6/2024;9;-7.349;-1.3878;-1.3878;132.0000;-4,041.0480;3,075.7320;-965.3160;951.0894;-117.1844;131.4110;No
2/6/2024;10;-1.340;-0.5271;-0.5271;127.9900;-4,061.7627;3,892.9438;-168.8188;358.7850;-44.5078;-145.4584;No
2/6/2024;11;-0.770;-0.3903;-0.3903;127.9900;-3,937.7403;3,843.5397;-94.2006;264.8113;-32.9565;-137.6541;No
2/6/2024;12;0.620;-0.2133;-0.2133;-2.9000;-89.7347;87.9048;-1.8299;143.6628;-18.0108;-123.8221;No
2/6/2024;13;-2.362;-0.5327;-0.5327;127.9900;-3,673.6970;3,374.2004;-299.4966;346.0879;-44.7745;-1.8168;No
2/6/2024;14;0.592;-0.3150;-0.3150;-2.9000;-71.5633;69.7856;-1.7777;203.2079;-26.4764;-174.9538;No
2/6/2024;15;3.195;-0.0036;-0.0036;-2.9000;-80.4895;71.1718;-9.3177;2.3099;-0.3026;7.3104;No
2/6/2024;16;1.080;-0.3033;-0.3033;-2.9000;-75.0491;71.8272;-3.2219;196.9942;-25.4930;-168.2793;No
2/6/2024;17;7.682;-0.0209;-0.0209;-5.0000;-178.6600;140.1400;-38.5200;13.7620;-1.8609;26.6189;No
2/6/2024;18;0.051;-0.2407;-0.2407;-2.9000;-81.1826;80.9564;-0.2262;160.7596;-21.4314;-139.1020;No
2/6/2024;19;-2.665;-0.5360;-0.5360;127.9900;-3,471.3448;3,133.5792;-337.7656;361.1978;-47.7244;24.2922;No
2/6/2024;20;-2.790;-0.6481;-0.6481;140.9850;-2,936.9995;2,548.5858;-388.4137;437.4592;-57.7055;8.6600;No
2/6/2024;21;12.816;-0.0792;-0.0792;-5.0000;-238.6600;174.4850;-64.1750;50.2525;-7.9816;21.9041;No
2/6/2024;22;0.332;-0.2027;-0.2027;-2.9000;-90.6569;89.5723;-1.0846;130.7689;-20.4277;-109.2566;No
2/6/2024;23;-7.905;-1.4214;-1.4214;132.0000;-4,152.9840;3,112.0320;-1,040.9520;935.9645;-143.2458;248.2333;No
2/6/2024;24;-18.996;-3.6167;-3.6167;154.7100;-5,173.9665;2,242.0573;-2,931.9092;2,457.7340;-364.4838;838.6590;No
2/6/2024;25;10.580;-0.1043;-0.1043;-5.0000;-263.1750;210.1700;-53.0050;75.7933;-12.2394;-10.5489;No
2/6/2024;26;-1.158;-0.4573;-0.4573;127.9900;-3,854.0349;3,706.0784;-147.9564;346.6370;-53.6632;-145.0173;No
2/6/2024;27;-4.824;-0.7415;-0.7415;138.5850;-4,384.1365;3,718.3741;-665.7623;580.4915;-87.0135;172.2844;No
2/6/2024;28;-0.984;-0.4417;-0.4417;214.4400;-7,957.2251;7,739.9974;-217.2277;351.7594;-51.8326;-82.6991;No
2/6/2024;29;-1.774;-0.8146;-0.8146;141.0600;-3,926.2640;3,673.9077;-252.3563;656.9656;-103.3964;-301.2129;No
2/6/2024;30;-1.076;-0.3989;-0.3989;149.6700;-4,024.9256;3,858.3429;-166.5827;323.2499;-50.6320;-106.0352;No
2/6/2024;31;2.554;-0.0033;-0.0033;-2.9000;-82.9980;75.7857;-7.2123;2.6585;-0.4189;4.9727;No
2/6/2024;32;2.474;-0.0203;-0.0203;-2.9000;-91.9213;84.9584;-6.9629;16.3514;-2.5767;-6.8118;No
2/6/2024;33;-1.165;-0.6001;-0.6001;138.6300;-5,154.4020;4,975.1534;-179.2486;480.9069;-80.5310;-221.1273;No
2/6/2024;34;1.066;-0.1902;-0.1902;-2.9000;-102.6948;99.8992;-2.7956;152.8694;-25.5241;-124.5497;No
2/6/2024;35;5.268;-0.0966;-0.0966;-2.9900;-128.4624;113.1655;-15.2968;78.4718;-12.9633;-50.2116;No
2/6/2024;36;-4.752;-1.4313;-1.4313;134.0700;-11,513.7975;10,850.1510;-663.6465;1,121.2843;-192.0747;-265.5631;No
2/6/2024;37;-1.548;-0.4576;-0.4576;236.7300;-11,570.4155;11,147.6157;-422.7998;365.3980;-62.9639;120.3657;No
2/6/2024;38;3.021;-0.1993;-0.1993;-2.9900;-144.3153;135.9164;-8.3989;159.9051;-27.4229;-124.0833;No
2/6/2024;39;14.621;-0.0312;-0.0312;-5.0000;-285.4900;213.3250;-72.1650;24.8051;-4.2930;51.6529;No
2/6/2024;40;18.805;-0.0523;-0.0523;-31.5900;-1,956.6214;1,367.2784;-589.3430;41.2072;-7.1963;555.3321;No
2/6/2024;41;-6.242;-1.2675;-1.2675;132.0000;-6,887.3640;6,036.4920;-850.8720;968.6662;-173.5955;55.8013;No
2/6/2024;42;3.310;-0.2719;-0.2719;-5.0000;-211.9000;196.4950;-15.4050;205.6437;-37.2392;-152.9995;No
2/6/2024;43;7.408;-0.0063;-0.0063;-2.9900;-146.5519;125.2391;-21.3127;4.8198;-0.8628;17.3558;No
2/6/2024;44;5.651;-0.0074;-0.0074;-5.0000;-246.4200;220.2950;-26.1250;5.6489;-1.0135;21.4896;No
2/6/2024;45;-11.237;-1.8370;-1.8370;132.0000;-5,759.8200;4,200.6360;-1,559.1840;1,431.9185;-263.0364;390.3019;No
2/6/2024;46;-0.873;-0.3878;-0.3878;127.9900;-5,365.2128;5,178.0914;-187.1214;300.1465;-55.5283;-57.4968;No
2/6/2024;47;-0.175;-0.2618;-0.2618;127.9900;-5,399.0022;5,293.7944;-105.2078;202.1565;-37.4866;-59.4621;No
2/6/2024;48;1.160;-0.1771;-0.1771;-2.9000;-123.1369;121.4462;-1.6907;136.2913;-25.3586;-109.2420;No
2/6/2024;49;-11.137;-1.8841;-1.8841;132.0000;-5,471.4000;3,919.6080;-1,551.7920;1,497.1901;-263.2182;317.8201;No
2/6/2024;50;-0.694;-0.3830;-0.3830;132.0000;-4,564.5600;4,394.5440;-170.0160;303.2399;-53.5070;-79.7169;No
2/6/2024;51;-6.107;-0.2917;-0.2917;132.0000;-297,290.1360;296,402.4360;-887.7000;895.8998;-40.7519;32.5521;No
2/6/2024;52;2.240;-0.3021;-0.3021;0.0000;0.0000;0.0000;0.0000;238.2195;-42.2049;-196.0146;No
2/6/2024;53;15.268;-0.0033;-0.0033;-4.1550;-198.4428;137.8047;-60.6381;2.6400;-0.4615;58.4595;No
2/6/2024;54;14.236;-0.0009;-0.0009;0.0000;0.0000;0.0000;0.0000;0.7134;-0.1259;-0.5875;No
2/6/2024;55;13.773;0.0000;0.0000;-2.9000;-134.6905;96.5149;-38.1756;0.0116;0.0000;38.1640;No
2/6/2024;56;6.941;-0.0061;-0.0061;-5.0000;-257.9250;225.8300;-32.0950;4.7967;-0.8530;28.1513;No
2/6/2024;57;23.274;-0.0564;-0.0564;-5.0000;-292.9550;179.1900;-113.7650;42.7141;-7.9014;78.9523;No
2/6/2024;58;13.774;-0.0361;-0.0361;-5.0000;-267.5200;200.9400;-66.5800;27.4602;-5.0575;44.1773;No
2/6/2024;59;0.435;-0.2266;-0.2266;-2.9000;-137.8138;137.5499;-0.2639;172.6019;-31.7458;-140.5922;No
2/6/2024;60;6.782;-0.0170;-0.0170;-2.9000;-127.0722;108.3295;-18.7427;12.7612;-2.3816;8.3631;No
2/6/2024;61;30.555;-0.0903;-0.0903;-5.0000;-319.6150;168.7500;-150.8650;67.1563;-12.9196;96.6283;No
2/6/2024;62;30.617;-0.1358;-0.1358;-5.0000;-289.7950;138.2950;-151.5000;101.4575;-19.4294;69.4719;No
2/6/2024;63;14.955;-0.0313;-0.0313;-5.0000;-231.6100;157.8950;-73.7150;23.3485;-4.4782;54.8447;No
2/6/2024;64;5.922;-0.5371;-0.5371;-2.9000;-118.5201;101.7030;-16.8171;399.2141;-76.8450;-305.5520;No
2/6/2024;65;21.155;-0.0284;-0.0284;-5.0000;-259.0250;153.7050;-105.3200;21.6097;-4.4678;88.1781;No
2/6/2024;66;19.904;-0.0348;-0.0348;-5.0000;-250.3150;150.9200;-99.3950;26.6581;-5.4746;78.2115;No
2/6/2024;67;5.691;-0.0478;-0.0478;-2.9000;-111.8356;95.3984;-16.4372;37.1497;-7.5197;-13.1928;No
2/6/2024;68;1.591;-0.2136;-0.2136;-2.9000;-80.3706;75.7886;-4.5820;169.4019;-33.6027;-131.2172;No
2/6/2024;69;5.704;-0.0425;-0.0425;-5.0000;-174.0850;145.6800;-28.4050;34.2644;-7.6002;1.7408;No
2/6/2024;70;-0.028;-0.1924;-0.1924;127.9900;-3,589.3516;3,583.3360;-6.0155;156.8748;-34.4065;-116.4528;No
2/6/2024;71;1.204;-0.1560;-0.1560;0.0000;0.0000;0.0000;0.0000;126.9852;-27.8972;-99.0880;No
2/6/2024;72;2.829;-0.1664;-0.1664;-2.9000;-80.7302;72.5377;-8.1925;134.4913;-29.7570;-96.5418;No
2/6/2024;73;6.424;-0.1185;-0.1185;-5.0000;-183.3600;151.3200;-32.0400;95.6938;-21.7929;-41.8609;No
2/6/2024;74;3.820;-0.1234;-0.1234;-2.9900;-96.2272;84.8951;-11.3321;99.4873;-22.6940;-65.4612;No
2/6/2024;75;1.800;-0.0461;-0.0461;-2.9000;-99.8702;94.6966;-5.1736;37.3281;-8.4781;-23.6764;No
2/6/2024;76;1.641;-0.1388;-0.1388;-2.9000;-90.4336;85.6921;-4.7415;112.0999;-25.5262;-81.8322;No
2/6/2024;77;5.052;-0.2351;-0.2351;-5.0000;-165.0550;139.9100;-25.1450;188.4426;-42.2023;-121.0953;No
2/6/2024;78;4.017;-0.0216;-0.0216;-2.9000;-97.8866;86.2895;-11.5971;17.2457;-3.8774;-1.7712;No
2/6/2024;79;2.180;-0.1141;-0.1141;-2.9000;-100.1051;93.8585;-6.2466;91.4014;-20.4819;-64.6729;No
2/6/2024;80;3.039;-0.1699;-0.1699;-5.0000;-194.8300;179.7050;-15.1250;136.0386;-30.4984;-90.4152;No
2/6/2024;81;-2.621;-0.9288;-0.9288;156.9300;-4,388.3905;3,973.9384;-414.4521;739.9051;-158.6418;-166.8111;No
2/6/2024;82;0.754;-0.1931;-0.1931;-2.9000;-79.2454;77.0878;-2.1576;151.5579;-32.9821;-116.4182;No
2/6/2024;83;3.586;-0.0594;-0.0594;-2.9000;-102.7528;92.4201;-10.3327;45.5083;-10.1457;-25.0299;No
2/6/2024;84;10.740;-0.0101;-0.0101;-5.0000;-259.3350;205.6550;-53.6800;7.5608;-1.7251;47.8443;No
2/6/2024;85;2.340;-0.3195;-0.3195;-5.0000;-150.0850;138.3800;-11.7050;231.6365;-48.2982;-171.6333;No
2/6/2024;86;2.180;-0.0540;-0.0540;0.0000;0.0000;0.0000;0.0000;38.4399;-8.1631;-30.2768;No
2/6/2024;87;6.417;-0.0320;-0.0320;-5.0000;-191.3800;159.1850;-32.1950;22.5557;-4.8374;14.4767;No
2/6/2024;88;10.882;-0.0330;-0.0330;-5.0000;-287.4150;232.7450;-54.6700;22.5787;-4.9885;37.0798;No
2/6/2024;89;1.666;-0.1967;-0.1967;-5.0000;-201.1350;192.6950;-8.4400;132.2114;-25.3656;-98.4058;No
2/6/2024;90;2.224;-0.1362;-0.1362;-2.9000;-101.8567;95.2969;-6.5598;90.1581;-17.5638;-66.0345;No
2/6/2024;91;4.205;-0.0067;-0.0067;-5.0000;-180.6200;159.3750;-21.2450;4.3515;-0.8640;17.7575;No
2/6/2024;92;12.467;-0.0542;-0.0542;-5.0000;-248.1950;185.7750;-62.4200;34.7836;-6.9894;34.6258;No
2/6/2024;93;14.878;-0.0182;-0.0182;-5.0000;-262.2850;187.6650;-74.6200;11.3524;-2.0176;65.2852;No
2/6/2024;94;12.847;-0.0244;-0.0244;-5.0000;-291.7550;227.4200;-64.3350;15.2592;-2.7049;51.7807;No
2/6/2024;95;9.605;-0.0276;-0.0276;-5.0000;-275.5400;227.3550;-48.1850;17.5430;-3.0597;33.7017;No
2/6/2024;96;11.024;-0.0506;-0.0506;-5.0000;-327.9750;272.6900;-55.2850;32.4476;-5.6094;28.4468;No
2/7/2024;1;6.020;-0.0272;-0.0272;-5.0000;-202.1150;171.8250;-30.2900;18.7872;-2.6859;14.1887;No
2/7/2024;2;12.324;-0.0584;-0.0584;-5.0000;-223.0950;161.4350;-61.6600;40.1764;-5.7669;27.2505;No
2/7/2024;3;14.660;-0.0673;-0.0673;-5.0000;-277.0850;203.6850;-73.4000;46.7706;-6.6457;33.2751;No
2/7/2024;4;2.007;-0.1707;-0.1707;-5.0000;-294.6150;284.4600;-10.1550;119.1884;-16.8563;-92.1771;No
2/7/2024;5;5.783;-0.0542;-0.0542;-2.8000;-109.5472;93.3128;-16.2344;37.3160;-4.8254;-16.2562;No
2/7/2024;6;7.746;-0.0039;-0.0039;-2.8000;-124.7764;103.0260;-21.7504;2.6740;-0.3472;19.4236;No
2/7/2024;7;8.391;-0.0042;-0.0042;-2.8000;-126.6412;103.0876;-23.5536;2.8700;-0.3739;21.0575;No
2/7/2024;8;18.957;-0.0765;-0.0765;-5.0000;-256.3500;161.3600;-94.9900;52.6416;-6.8108;49.1592;No
2/7/2024;9;14.729;-0.0222;-0.0222;-5.0000;-242.8900;169.1350;-73.7550;15.7096;-1.8900;59.9354;No
2/7/2024;10;18.565;-0.0046;-0.0046;-5.0000;-244.7550;151.7750;-92.9800;3.2480;-0.3916;90.1236;No
2/7/2024;11;20.960;-0.0185;-0.0185;-5.0000;-245.1550;140.1650;-104.9900;12.8608;-1.5750;93.7042;No
2/7/2024;12;25.620;-0.0526;-0.0526;-5.0000;-247.9950;119.7450;-128.2500;36.3822;-4.4782;96.3460;No
2/7/2024;13;9.728;-0.0160;-0.0160;-5.0000;-270.3550;221.6100;-48.7450;10.6808;-1.3474;39.4116;No
2/7/2024;14;6.700;-0.0079;-0.0079;-2.8000;-137.5920;118.7340;-18.8580;5.2392;-0.6653;14.2841;No
2/7/2024;15;6.741;-0.0074;-0.0074;-2.8000;-140.9016;121.9456;-18.9560;4.9476;-0.6232;14.6316;No
2/7/2024;16;20.866;-0.0807;-0.0807;-5.0000;-259.4750;155.0400;-104.4350;53.1090;-6.7957;58.1217;No
2/7/2024;17;30.475;-0.1012;-0.1012;-5.0000;-271.5000;119.0350;-152.4650;67.7390;-9.2002;93.9262;No
2/7/2024;18;30.754;-0.0842;-0.0842;-5.0000;-275.3350;121.3950;-153.9400;56.6936;-7.6547;104.9011;No
2/7/2024;19;30.305;-0.0488;-0.0488;-2.8000;-145.5300;60.6340;-84.8960;33.1114;-4.4365;56.2211;No
2/7/2024;20;23.533;-0.0463;-0.0463;-5.0000;-214.9000;97.0950;-117.8050;31.5268;-4.2092;90.4874;No
2/7/2024;21;25.699;-0.1494;-0.1494;-17.8650;-870.4721;410.8771;-459.5950;95.1890;-15.2763;379.6823;No
2/7/2024;22;12.797;-0.0750;-0.0750;-5.0000;-216.1450;151.8950;-64.2500;47.4220;-7.6688;24.4968;No
2/7/2024;23;-0.080;-0.3634;-0.3634;137.7300;-3,903.6814;3,896.1062;-7.5752;237.0171;-37.1580;-192.2839;No
2/7/2024;24;-2.357;-0.8971;-0.8971;182.9400;-5,497.7129;5,070.5480;-427.1649;600.4265;-91.7294;-81.5322;No
2/7/2024;25;15.073;-0.0690;-0.0690;-5.0000;-271.7050;196.2150;-75.4900;49.6043;-8.2082;34.0939;No
2/7/2024;26;-2.645;-0.6143;-0.6143;127.0100;-4,223.3365;3,890.9514;-332.3852;459.8588;-73.0771;-54.3965;No
2/7/2024;27;-11.315;-1.7255;-1.7255;204.3300;-6,322.5832;4,011.8152;-2,310.7680;1,328.8322;-205.2655;1,187.2013;No
2/7/2024;28;-2.983;-0.5309;-0.5309;178.3050;-4,477.9518;3,946.4246;-531.5272;413.9123;-63.1559;180.7708;No
2/7/2024;29;-1.748;-0.3359;-0.3359;132.0000;-3,380.1240;3,148.0680;-232.0560;266.1780;-42.8363;8.7143;No
2/7/2024;30;-2.923;-0.4912;-0.4912;127.5450;-3,174.2124;2,793.2355;-380.9769;393.7752;-62.6413;49.8430;No
2/7/2024;31;1.256;-0.1445;-0.1445;-1.0000;-27.9740;26.8310;-1.1430;115.9337;-18.4277;-96.3630;No
2/7/2024;32;-1.750;-0.4531;-0.4531;132.0000;-3,622.3440;3,377.8800;-244.4640;364.5754;-57.7825;-62.3289;No
2/7/2024;33;-2.842;-0.6969;-0.6969;137.8200;-5,873.8884;5,454.7778;-419.1106;561.0233;-92.8689;-49.0438;No
2/7/2024;34;5.071;-0.0632;-0.0632;0.0000;0.0000;0.0000;0.0000;50.6645;-8.4220;-42.2425;No
2/7/2024;35;9.287;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;No
2/7/2024;36;22.275;-0.0078;-0.0078;-2.9900;-160.4673;94.9355;-65.5318;6.3200;-1.0394;60.2513;No
2/7/2024;37;2.161;-0.1524;-0.1524;-2.8000;-116.9840;112.1120;-4.8720;124.0395;-21.3522;-97.8153;No
2/7/2024;38;3.503;-0.0836;-0.0836;0.0000;0.0000;0.0000;0.0000;67.7622;-11.7129;-56.0493;No
2/7/2024;39;4.814;-0.0276;-0.0276;0.0000;0.0000;0.0000;0.0000;22.2343;-3.8669;-18.3674;No
2/7/2024;40;6.116;-0.0023;-0.0023;-2.8000;-119.9492;104.6052;-15.3440;1.8508;-0.3222;13.8154;No
2/7/2024;41;-7.749;-0.9821;-0.9821;132.0000;-5,234.5920;4,111.2720;-1,123.3200;763.0238;-138.0420;498.3382;No
2/7/2024;42;-1.596;-0.4250;-0.4250;127.0100;-4,377.0186;4,091.3731;-285.6455;328.0351;-59.7372;17.3475;No
2/7/2024;43;-1.978;-0.4296;-0.4296;119.5350;-3,985.6555;3,687.8938;-297.7617;335.0602;-60.3837;23.0852;No
2/7/2024;44;-5.904;-1.0420;-1.0420;119.5350;-4,811.7619;4,082.3593;-729.4026;809.1341;-146.4614;66.7299;No
2/7/2024;45;-13.533;-1.9557;-1.9557;137.6700;-5,347.2405;3,416.0057;-1,931.2348;1,555.3260;-284.9866;660.8953;No
2/7/2024;46;-13.664;-2.0106;-2.0106;128.0000;-5,371.5200;3,561.8560;-1,809.6640;1,602.0859;-292.9866;500.5647;No
2/7/2024;47;-0.580;-0.2837;-0.2837;128.0000;-4,573.6960;4,449.5360;-124.1600;224.9179;-41.3410;-59.4169;No
2/7/2024;48;0.289;-0.2473;-0.2473;-2.8000;-96.4600;97.5968;1.1368;195.9165;-36.0368;-161.0165;No
2/7/2024;49;3.253;-0.0194;-0.0194;0.0000;0.0000;0.0000;0.0000;15.3353;-2.7061;-12.6292;No
2/7/2024;50;1.854;-0.1182;-0.1182;0.0000;0.0000;0.0000;0.0000;94.4399;-16.4875;-77.9524;No
2/7/2024;51;1.512;-0.1090;-0.1090;-2.8000;-100.1504;97.4764;-2.6740;86.9675;-15.2042;-69.0893;No
2/7/2024;52;3.402;-0.1143;-0.1143;-5.0000;-172.0350;156.3650;-15.6700;90.3381;-15.9435;-58.7246;No
2/7/2024;53;-0.646;-0.3091;-0.3091;132.0000;-5,047.0200;4,906.3080;-140.7120;246.4436;-43.0298;-62.7018;No
2/7/2024;54;1.453;-0.2871;-0.2871;0.0000;0.0000;0.0000;0.0000;227.8084;-39.9672;-187.8412;No
2/7/2024;55;0.881;-0.4209;-0.4209;0.0000;0.0000;0.0000;0.0000;329.9797;-58.5935;-271.3862;No
2/7/2024;56;0.175;-0.4075;-0.4075;-2.8000;-66.4076;66.5308;0.1232;318.5313;-56.7281;-261.9264;No
2/7/2024;57;-2.763;-0.5434;-0.5434;132.0000;-3,822.9840;3,427.3800;-395.6040;425.7794;-75.1001;44.9247;No
2/7/2024;58;-5.392;-0.8062;-0.8062;118.9000;-3,027.0751;2,369.0825;-657.9926;628.2676;-111.4201;141.1451;No
2/7/2024;59;-10.467;-1.5554;-1.5554;132.0000;-3,744.3120;2,353.9560;-1,390.3560;1,213.3369;-214.9625;391.9816;No
2/7/2024;60;-18.994;-2.9604;-2.9604;134.3250;-4,586.3928;2,020.9196;-2,565.4732;2,311.7216;-409.1391;662.8907;No
2/7/2024;61;-21.122;-3.3090;-3.3090;128.4150;-4,865.1307;2,140.8065;-2,724.3242;2,559.8129;-464.6630;629.1743;No
2/7/2024;62;-21.232;-3.2913;-3.2913;128.4150;-4,443.8011;1,704.9660;-2,738.8351;2,550.2823;-462.1775;650.7303;No
2/7/2024;63;-20.690;-3.0753;-3.0753;132.0000;-4,655.7720;1,917.9600;-2,737.8120;2,380.8139;-431.8459;788.8440;No
2/7/2024;64;-17.590;-2.6993;-2.6993;199.9350;-7,244.8447;3,716.5917;-3,528.2529;2,085.3909;-379.0465;1,821.9085;No
2/7/2024;65;-6.388;-1.0628;-1.0628;142.0500;-3,914.6139;3,001.0904;-913.5236;844.3386;-161.9442;231.1291;No
2/7/2024;66;-2.950;-0.4025;-0.4025;142.0500;-3,941.0352;3,516.8739;-424.1613;318.9751;-61.3309;166.5171;No
2/7/2024;67;-3.204;-0.4092;-0.4092;162.2100;-4,603.5198;4,078.4460;-525.0738;325.3436;-62.3519;262.0820;No
2/7/2024;68;-3.770;-0.6182;-0.6182;190.2600;-6,535.4310;5,816.8190;-718.6120;495.8289;-94.1982;316.9813;No
2/7/2024;69;6.175;-0.1737;-0.1737;-2.9000;-87.1479;69.2839;-17.8640;139.2331;-30.4024;-90.9667;No
2/7/2024;70;0.278;-0.3420;-0.3420;0.0000;0.0000;0.0000;0.0000;276.7761;-59.8596;-216.9165;No
2/7/2024;71;2.197;-0.0690;-0.0690;0.0000;0.0000;0.0000;0.0000;55.4184;-12.0769;-43.3415;No
2/7/2024;72;4.672;-0.0296;-0.0296;0.0000;0.0000;0.0000;0.0000;23.6505;-5.1808;-18.4697;No
2/7/2024;73;3.205;-0.0126;-0.0126;-2.8000;-62.0704;53.1300;-8.9404;10.1345;-2.3054;1.1113;No
2/7/2024;74;10.260;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;No
2/7/2024;75;10.639;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;No
2/7/2024;76;2.081;-0.1231;-0.1231;0.0000;0.0000;0.0000;0.0000;98.9290;-22.5230;-76.4060;No
2/7/2024;77;-2.152;-0.7320;-0.7320;191.3700;-4,184.3051;3,769.6063;-414.6988;582.4704;-130.4805;-37.2911;No
2/7/2024;78;-1.552;-0.4881;-0.4881;168.6750;-3,806.6574;3,543.1871;-263.4704;386.8627;-87.0048;-36.3875;No
2/7/2024;79;-0.129;-0.2643;-0.2643;162.9750;-3,543.0765;3,520.4230;-22.6535;208.8509;-47.1120;-139.0854;No
2/7/2024;80;-0.759;-0.4013;-0.4013;162.9750;-4,454.7587;4,330.5717;-124.1870;315.5295;-71.5325;-119.8100;No
2/7/2024;81;-3.940;-0.8145;-0.8145;168.7350;-4,813.6721;4,143.7941;-669.8780;637.9385;-137.0136;168.9530;No
2/7/2024;82;-0.497;-0.5413;-0.5413;157.6350;-3,579.8909;3,500.1275;-79.7633;417.9490;-91.0564;-247.1293;No
2/7/2024;83;-1.777;-0.4481;-0.4481;147.0750;-4,025.4428;3,761.0019;-264.4409;339.5621;-75.3785;0.2572;No
2/7/2024;84;0.158;-0.4900;-0.4900;-5.0000;-187.5700;186.8800;-0.6900;362.0806;-82.4268;-278.9638;No
2/7/2024;85;-6.594;-1.4586;-1.4586;147.3600;-4,131.5323;3,158.3669;-973.1654;1,055.3857;-216.8019;134.5817;No
2/7/2024;86;-9.073;-1.6078;-1.6078;135.7350;-4,258.4142;3,029.4695;-1,228.9447;1,139.6601;-238.9786;328.2632;No
2/7/2024;87;-3.148;-0.7728;-0.7728;135.7350;-4,754.7971;4,332.1183;-422.6788;542.0530;-114.8667;-4.5075;No
2/7/2024;88;-7.443;-1.5059;-1.5059;135.7350;-7,877.3807;6,871.5844;-1,005.7964;1,021.5082;-223.8325;208.1206;No
2/7/2024;89;-2.671;-0.6764;-0.6764;142.9500;-4,897.4670;4,517.6489;-379.8182;449.4167;-88.1349;18.5364;No
2/7/2024;90;1.141;-0.3044;-0.3044;-5.0000;-187.6600;181.7800;-5.8800;198.6260;-39.6633;-153.0827;No
2/7/2024;91;3.123;-0.0902;-0.0902;0.0000;0.0000;0.0000;0.0000;58.1683;-11.7531;-46.4152;No
2/7/2024;92;2.820;-0.1730;-0.1730;-2.8000;-93.9316;85.9572;-7.9744;110.2651;-22.5419;-79.7488;No
2/7/2024;93;12.678;-0.2216;-0.2216;-2.8000;-99.5960;64.0192;-35.5768;138.0701;-24.4644;-78.0289;No
2/7/2024;94;0.238;-1.1245;-1.1245;-2.8000;-72.4640;71.7276;-0.7364;694.9325;-124.1437;-570.0524;No
2/7/2024;95;4.882;-0.2641;-0.2641;-2.8000;-81.0292;67.2448;-13.7844;163.3402;-29.1564;-120.3994;No
2/7/2024;96;7.467;-0.0069;-0.0069;-2.8000;-116.0236;95.0656;-20.9580;4.2308;-0.7618;17.4890;No
2/8/2024;1;-3.331;-0.6695;-0.6695;134.9100;-3,250.6565;2,799.5174;-451.1390;397.2532;-65.4744;119.3603;No
2/8/2024;2;-2.420;-0.5893;-0.5893;132.0000;-3,243.9000;2,923.8000;-320.1000;343.8240;-57.6312;33.9072;No
2/8/2024;3;-4.139;-0.9508;-0.9508;132.0000;-3,782.9880;3,233.2080;-549.7800;553.4480;-92.9844;89.3164;No
2/8/2024;4;-9.197;-2.0867;-2.0867;132.0000;-5,002.4040;3,786.6840;-1,215.7200;1,211.5800;-204.0709;208.2109;No
2/8/2024;5;-9.069;-1.8354;-1.8354;145.8900;-3,959.7464;2,636.0864;-1,323.6600;1,051.0720;-161.0031;433.5911;No
2/8/2024;6;0.040;-0.3288;-0.3288;0.0000;0.0000;0.0000;0.0000;184.9720;-28.8427;-156.1293;No
2/8/2024;7;1.439;-0.0815;-0.0815;0.0000;0.0000;0.0000;0.0000;45.4400;-7.1493;-38.2907;No
2/8/2024;8;1.844;-0.1807;-0.1807;-5.0000;-138.4900;129.2850;-9.2050;100.9646;-15.8512;-75.9084;No
2/8/2024;9;-6.617;-1.4933;-1.4933;132.0000;-3,266.2080;2,391.7080;-874.5000;872.1764;-128.2058;130.5294;No
2/8/2024;10;-2.326;-0.5967;-0.5967;132.0000;-3,085.3680;2,773.8480;-311.5200;344.9240;-51.2291;17.8251;No
2/8/2024;11;-3.730;-0.9736;-0.9736;132.0000;-3,297.7560;2,805.5280;-492.2280;565.2080;-83.5875;10.6075;No
2/8/2024;12;3.273;-0.1898;-0.1898;-2.9000;-73.3352;63.9073;-9.4279;110.2399;-16.2951;-84.5169;No
2/8/2024;13;-0.069;-0.6329;-0.6329;132.0000;-3,178.4280;3,164.3040;-14.1240;408.5625;-53.0288;-341.4097;No
2/8/2024;14;-1.545;-0.5218;-0.5218;132.0000;-2,635.6440;2,426.2920;-209.3520;339.6640;-43.7201;-86.5919;No
2/8/2024;15;-5.693;-0.9871;-0.9871;132.0000;-2,991.9120;2,239.6440;-752.2680;650.5360;-82.7061;184.4381;No
2/8/2024;16;-10.740;-2.0228;-2.0228;132.0000;-3,163.5120;1,741.6080;-1,421.9040;1,334.5480;-169.4843;256.8403;No
2/8/2024;17;-1.555;-0.7283;-0.7283;132.0000;-3,497.8680;3,292.8720;-204.9960;444.2030;-65.3962;-173.8108;No
2/8/2024;18;-1.302;-0.3781;-0.3781;132.0000;-2,945.7120;2,771.4720;-174.2400;229.1780;-33.9507;-20.9873;No
