Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
3/9/2024;18;-10.537;-2.4028;-2.4028;141.0750;-3,932.0424;2,414.0754;-1,517.9670;1,344.1560;-197.9234;371.7344;No
3/9/2024;19;-13.190;-3.0804;-3.0804;141.0750;-4,165.9448;2,275.3987;-1,890.5461;1,733.6880;-253.7387;410.5968;No
3/9/2024;20;-11.182;-2.5985;-2.5985;141.0750;-4,407.0419;2,798.6459;-1,608.3961;1,461.6360;-214.0436;360.8037;No
3/9/2024;21;-2.780;-1.1302;-1.1302;158.9400;-3,951.5663;3,469.8191;-481.7471;640.9242;-101.2648;-57.9123;No
3/9/2024;22;-4.307;-1.1829;-1.1829;158.9400;-3,963.6457;3,242.6939;-720.9518;675.8846;-105.9867;151.0539;No
3/9/2024;23;-3.776;-1.0488;-1.0488;158.9400;-3,771.4873;3,134.1379;-637.3494;599.1920;-93.9714;132.1288;No
3/9/2024;24;-2.485;-0.7600;-0.7600;158.9400;-3,985.7384;3,553.8984;-431.8400;433.9419;-68.0952;65.9933;No
3/9/2024;25;9.754;-0.0280;-0.0280;-5.0000;-112.5900;65.0200;-47.5700;16.1873;-2.9270;34.3097;No
3/9/2024;26;-1.104;-0.4952;-0.4952;132.0000;-2,676.1680;2,500.2120;-175.9560;293.1273;-51.7652;-65.4061;No
3/9/2024;27;-2.258;-1.0096;-1.0096;150.0000;-3,466.2000;3,091.3500;-374.8500;604.7916;-105.5375;-124.4041;No
3/9/2024;28;-4.424;-1.1719;-1.1719;132.0000;-4,263.2040;3,647.6880;-615.5160;709.5064;-122.5034;28.5130;No
3/9/2024;29;0.661;-0.1164;-0.1164;0.0000;0.0000;0.0000;0.0000;71.9208;-14.5623;-57.3585;No
3/9/2024;30;-1.910;-0.4924;-0.4924;126.0000;-2,421.9720;2,147.0400;-274.9320;309.2366;-61.6022;27.2976;No
3/9/2024;31;-4.664;-0.8913;-0.8913;256.3800;-7,062.4999;5,791.1114;-1,271.3884;571.4172;-111.5070;811.4782;No
3/9/2024;32;-2.455;-0.6007;-0.6007;241.6500;-7,922.9786;7,250.2250;-672.7536;387.7734;-75.1512;360.1314;No
3/9/2024;33;3.549;-0.1987;-0.1987;-0.8900;-22.5001;19.6031;-2.8970;129.9229;-29.6200;-97.4059;No
3/9/2024;34;2.134;-0.2624;-0.2624;0.0000;0.0000;0.0000;0.0000;173.6757;-39.1157;-134.5600;No
3/9/2024;35;-7.018;-1.3908;-1.3908;181.5000;-5,588.3850;4,254.5415;-1,333.8435;949.3449;-207.3252;591.8238;No
3/9/2024;36;-6.582;-1.1264;-1.1264;126.0000;-4,653.4320;3,783.4020;-870.0300;777.6994;-167.9113;260.2419;No
3/9/2024;37;-9.227;-1.4536;-1.4536;132.0000;-4,953.1680;3,685.3080;-1,267.8600;1,026.7607;-244.6845;485.7838;No
3/9/2024;38;-6.723;-1.2295;-1.2295;460.9500;-16,020.3173;12,739.2752;-3,281.0421;877.1350;-206.9617;2,610.8688;No
3/9/2024;39;-2.987;-0.6219;-0.6219;139.5150;-4,346.4503;3,873.4945;-472.9559;440.0652;-104.6844;137.5751;No
3/9/2024;40;-8.342;-1.3611;-1.3611;126.0000;-4,496.0580;3,396.2040;-1,099.8540;976.5541;-229.1140;352.4139;No
3/9/2024;41;9.368;-0.0469;-0.0469;-5.0000;-229.2650;184.1550;-45.1100;33.2105;-8.5289;20.4284;No
3/9/2024;42;5.911;-0.0036;-0.0036;-2.9000;-119.6221;103.5242;-16.0979;2.5264;-0.6547;14.2262;No
3/9/2024;43;0.019;-0.4183;-0.4183;-2.9000;-99.7629;100.8852;1.1223;300.9028;-76.0687;-225.9564;No
3/9/2024;44;3.980;-0.1187;-0.1187;-2.9000;-136.9438;126.5734;-10.3704;86.1767;-21.5858;-54.2205;No
3/9/2024;45;6.888;-0.0392;-0.0392;-5.0000;-185.0100;153.2900;-31.7200;31.8900;-7.4258;7.2558;No
3/9/2024;46;15.312;-0.0204;-0.0204;-5.0000;-186.4550;112.8250;-73.6300;16.5560;-3.8644;60.9384;No
3/9/2024;47;4.868;-0.0104;-0.0104;-5.0000;-176.0500;154.7800;-21.2700;8.5174;-1.9701;14.7227;No
3/9/2024;48;15.922;-0.0458;-0.0458;-5.0000;-208.4200;131.8250;-76.5950;37.2962;-8.6760;47.9748;No
3/9/2024;49;14.795;-0.0307;-0.0307;-5.0000;-241.8000;170.0950;-71.7050;25.3692;-5.5819;51.9177;No
3/9/2024;50;13.398;-0.0172;-0.0172;-5.0000;-224.6600;160.7050;-63.9550;14.1775;-3.1273;52.9048;No
3/9/2024;51;14.673;-0.0042;-0.0042;-5.0000;-239.7350;169.0300;-70.7050;3.4199;-0.7636;68.0487;No
3/9/2024;52;16.585;-0.0168;-0.0168;-5.2500;-245.8155;161.2275;-84.5880;13.7792;-3.0546;73.8634;No
3/9/2024;53;13.872;-0.0025;-0.0025;-5.0000;-233.1700;166.2800;-66.8900;2.0147;-0.4244;65.2997;No
3/9/2024;54;13.060;-0.0011;-0.0011;-0.8900;-39.1093;27.9540;-11.1553;0.9078;-0.1867;10.4342;No
3/9/2024;55;11.043;-0.0105;-0.0105;-5.0000;-195.1350;142.4700;-52.6650;8.3471;-1.7826;46.1005;No
3/9/2024;56;7.913;-0.0099;-0.0099;-5.0000;-207.1900;170.0500;-37.1400;7.9348;-1.6807;30.8859;No
3/9/2024;57;-1.524;-0.6817;-0.6817;126.0000;-5,947.3260;5,677.3080;-270.0180;545.5199;-106.6976;-168.8043;No
3/9/2024;58;1.994;-0.7653;-0.7653;-0.8900;-31.8843;30.7655;-1.1187;599.6123;-119.7825;-478.7111;No
3/9/2024;59;9.078;-0.0014;-0.0014;-0.8900;-37.6087;29.8444;-7.7644;1.0635;-0.2191;6.9200;No
3/9/2024;60;-0.193;-0.3166;-0.3166;126.0000;-4,494.1680;4,427.7660;-66.4020;238.7223;-49.5533;-122.7670;No
3/9/2024;61;1.677;-0.5887;-0.5887;-0.8900;-26.7071;25.6249;-1.0822;388.4526;-88.7377;-298.6327;No
3/9/2024;62;-2.748;-0.5231;-0.5231;118.9000;-2,607.5959;2,228.0671;-379.5288;338.7461;-78.8495;119.6322;No
3/9/2024;63;-2.638;-0.5433;-0.5433;126.0000;-3,146.4720;2,764.6920;-381.7800;351.5380;-81.8943;112.1363;No
3/9/2024;64;-2.553;-0.5732;-0.5732;126.0000;-3,249.9180;2,884.7700;-365.1480;371.2173;-86.4013;80.3320;No
3/9/2024;65;-0.771;-0.3427;-0.3427;126.0000;-3,440.6820;3,296.4120;-144.2700;228.3148;-52.3204;-31.7244;No
3/9/2024;66;-0.591;-0.2620;-0.2620;126.0000;-2,518.1100;2,394.2520;-123.8580;173.1238;-39.9998;-9.2660;No
3/9/2024;67;-0.738;-0.2460;-0.2460;128.9900;-2,846.4223;2,705.6942;-140.7281;161.8655;-37.5571;16.4197;No
3/9/2024;68;-0.425;-0.2062;-0.2062;170.5950;-3,743.5367;3,616.7846;-126.7521;135.7659;-31.4808;22.4669;No
3/9/2024;69;15.708;-0.0433;-0.0433;-5.0000;-172.6950;95.4900;-77.2050;28.5136;-7.1245;55.8159;No
3/9/2024;70;10.140;-0.0080;-0.0080;-2.4900;-75.4694;50.9280;-24.5414;5.3059;-1.3163;20.5518;No
3/9/2024;71;8.409;-0.0020;-0.0020;-0.8900;-25.3045;18.0563;-7.2482;1.3510;-0.3291;6.2262;No
3/9/2024;72;2.431;-0.5915;-0.5915;-0.8900;-23.1035;21.1865;-1.9171;398.0239;-97.3236;-298.7832;No
3/9/2024;73;5.183;-0.2712;-0.2712;-5.0000;-127.9350;103.6550;-24.2800;188.4635;-48.4388;-115.7447;No
3/9/2024;74;3.606;-0.0050;-0.0050;-0.8900;-20.7940;17.8757;-2.9183;3.4565;-0.8930;0.3549;No
3/9/2024;75;4.296;-0.0015;-0.0015;-0.8900;-19.0318;15.4958;-3.5360;1.0209;-0.2679;2.7830;No
3/9/2024;76;7.461;-0.0012;-0.0012;-0.8900;-21.3022;14.9173;-6.3849;0.7957;-0.2143;5.8035;No
3/9/2024;77;0.081;-0.3182;-0.3182;-1.0000;-18.2170;18.4290;0.2120;219.1533;-55.4931;-163.8722;No
3/9/2024;78;0.367;-0.2644;-0.2644;-0.8900;-14.5417;14.4376;-0.1041;180.7304;-46.1106;-134.5157;No
3/9/2024;79;-0.368;-0.2206;-0.2206;126.0000;-1,912.6800;1,830.7800;-81.9000;150.4103;-38.4720;-30.0383;No
3/9/2024;80;2.569;-0.1539;-0.1539;-5.0000;-91.7200;80.1450;-11.5750;104.1705;-26.8397;-65.7558;No
3/9/2024;81;-3.977;-1.3007;-1.3007;132.0000;-3,284.0280;2,716.4280;-567.6000;882.0932;-217.5486;-96.9446;No
3/9/2024;82;-2.405;-0.7151;-0.7151;132.0000;-2,568.0600;2,213.5080;-354.5520;480.2382;-119.6041;-6.0821;No
3/9/2024;83;1.439;-0.0560;-0.0560;-0.8900;-13.4897;12.4769;-1.0128;36.6790;-9.3663;-26.2999;No
3/9/2024;84;3.435;-0.0212;-0.0212;-1.0000;-18.9680;15.7850;-3.1830;13.5797;-3.5458;-6.8509;No
3/9/2024;85;-2.256;-0.4997;-0.4997;135.7950;-3,253.9198;2,914.7039;-339.2159;315.2614;-73.7702;97.7247;No
3/9/2024;86;-1.920;-0.4809;-0.4809;128.9900;-2,403.8576;2,123.5624;-280.2953;299.3448;-70.9948;51.9453;No
3/9/2024;87;-5.004;-1.2709;-1.2709;128.9900;-2,419.7234;1,744.7187;-675.0047;792.6530;-187.6217;69.9734;No
3/9/2024;88;2.317;-0.0032;-0.0032;-1.0000;-19.1120;17.0180;-2.0940;1.9390;-0.4724;0.6274;No
3/9/2024;89;-3.788;-1.0435;-1.0435;132.0000;-3,135.1320;2,603.7000;-531.4320;631.1327;-134.4915;34.7908;No
3/9/2024;90;-0.985;-0.4938;-0.4938;128.9900;-1,885.0599;1,730.1429;-154.9170;290.5824;-63.6434;-72.0220;No
3/9/2024;91;-2.036;-0.7168;-0.7168;132.0000;-2,191.9920;1,891.2960;-300.6960;413.4688;-92.3848;-20.3880;No
3/9/2024;92;3.651;-0.0398;-0.0398;-5.0000;-84.8550;67.6100;-17.2450;22.3718;-5.1296;0.0028;No
3/9/2024;93;-5.041;-1.2585;-1.2585;132.0000;-3,123.2520;2,431.0440;-692.2080;699.5767;-137.7403;130.3716;No
3/9/2024;94;-1.619;-0.7159;-0.7159;132.0000;-2,480.9400;2,238.5880;-242.3520;395.2565;-78.3538;-74.5507;No
3/9/2024;95;-2.003;-0.8424;-0.8424;132.0000;-2,385.7680;2,097.6120;-288.1560;466.1352;-92.1990;-85.7802;No
3/9/2024;96;0.566;-0.6919;-0.6919;-5.0000;-69.0500;67.1850;-1.8650;378.4282;-75.7271;-300.8361;No
3/10/2024;1;-0.983;-0.6336;-0.6336;147.7800;-2,850.8240;2,707.9207;-142.9033;339.0659;-61.0841;-135.0785;No
3/10/2024;2;0.521;-0.3699;-0.3699;-0.9000;-14.3901;13.9167;-0.4734;196.9032;-35.6613;-160.7685;No
3/10/2024;3;2.643;-0.1017;-0.1017;-0.9000;-12.9591;10.5606;-2.3985;53.2881;-9.8047;-41.0849;No
3/10/2024;4;2.614;-0.0047;-0.0047;-5.0000;-75.0550;61.9000;-13.1550;2.4253;-0.4531;11.1828;No
3/10/2024;5;-3.079;-0.8102;-0.8102;146.1000;-2,636.3745;2,189.6007;-446.7738;411.1878;-69.0874;104.6734;No
3/10/2024;6;1.165;-0.3336;-0.3336;-0.9000;-9.4104;8.3448;-1.0656;167.1483;-28.4467;-137.6360;No
3/10/2024;7;1.990;-0.3570;-0.3570;-0.9000;-9.9567;8.1558;-1.8009;177.5562;-30.4421;-145.3132;No
3/10/2024;8;2.151;-0.1846;-0.1846;-0.9000;-11.3022;9.3366;-1.9656;90.9804;-15.7412;-73.2736;No
3/10/2024;9;-2.640;-1.1607;-1.1607;139.8450;-2,470.3619;2,104.5274;-365.8345;586.5957;-97.7228;-123.0384;No
3/10/2024;10;-2.566;-0.9088;-0.9088;132.0000;-1,898.1600;1,562.6160;-335.5440;459.0234;-76.5146;-46.9648;No
3/10/2024;11;0.735;-0.6212;-0.6212;-5.0000;-52.8950;49.2250;-3.6700;310.2495;-52.3007;-254.2788;No
3/10/2024;12;1.308;-0.0535;-0.0535;-0.9000;-11.8809;10.6722;-1.2087;26.5299;-4.5043;-20.8169;No
3/10/2024;13;15.096;-0.0642;-0.0642;-5.0000;-157.3000;81.7050;-75.5950;31.7182;-5.3336;49.2104;No
3/10/2024;14;19.195;-0.0718;-0.0718;-5.0000;-178.0050;82.0250;-95.9800;35.2675;-5.9650;66.6775;No
3/10/2024;15;12.984;-0.0292;-0.0292;-5.0000;-159.3650;94.2650;-65.1000;14.5240;-2.4259;53.0019;No
3/10/2024;16;15.727;-0.0549;-0.0549;-5.0000;-165.8700;87.1600;-78.7100;27.1612;-4.5610;56.1098;No
3/10/2024;17;14.942;-0.0378;-0.0378;-5.0000;-172.0850;97.2700;-74.8150;18.8887;-3.1652;59.0915;No
3/10/2024;18;18.011;-0.0772;-0.0772;-5.0000;-162.4250;72.2150;-90.2100;37.9982;-6.4644;58.6762;No
3/10/2024;19;23.642;-0.0907;-0.0907;-5.0000;-178.3400;60.1100;-118.2300;44.7560;-7.5949;81.0689;No
3/10/2024;20;17.637;-0.0834;-0.0834;-5.0000;-174.1000;85.7750;-88.3250;41.4007;-6.9836;53.9079;No
3/10/2024;21;24.681;-0.1020;-0.1020;-5.0000;-175.1100;51.6450;-123.4650;50.8380;-9.0126;81.6396;No
3/10/2024;22;27.479;-0.0731;-0.0731;-5.0000;-202.3150;64.8200;-137.4950;36.3883;-6.4590;107.5657;No
3/10/2024;23;23.431;-0.0713;-0.0713;-5.0000;-178.5150;61.2750;-117.2400;35.8692;-6.3000;87.6708;No
3/10/2024;24;25.853;-0.1711;-0.1711;-5.0000;-179.8250;50.4050;-129.4200;86.5197;-15.1182;58.0185;No
3/10/2024;25;31.404;-0.1990;-0.1990;-5.0000;-226.3650;69.2250;-157.1400;103.3974;-20.2453;73.9879;No
3/10/2024;26;30.599;-0.2105;-0.2105;-5.0000;-216.1250;63.0250;-153.1000;111.2848;-21.4152;63.2304;No
3/10/2024;27;27.777;-0.1980;-0.1980;-5.0000;-210.9700;72.1150;-138.8550;106.3982;-20.1435;52.6003;No
3/10/2024;28;17.413;-0.1041;-0.1041;-5.0000;-214.1450;127.1400;-87.0050;57.3214;-10.5906;40.2742;No
3/10/2024;29;20.202;-0.0053;-0.0053;-5.0000;-192.4200;91.5700;-100.8500;2.9827;-0.6528;98.5201;No
3/10/2024;30;14.041;-0.0036;-0.0036;-0.9000;-35.5401;23.0337;-12.5064;2.0871;-0.4434;10.8627;No
3/10/2024;31;18.504;-0.0016;-0.0016;-0.9000;-38.7864;22.2471;-16.5393;0.9018;-0.1971;15.8346;No
3/10/2024;32;4.053;-0.0293;-0.0293;-0.9000;-35.1315;31.5666;-3.5649;17.5123;-3.6088;-10.3386;No
3/10/2024;33;17.217;-0.0009;-0.0009;0.0000;0.0000;0.0000;0.0000;0.5280;-0.1384;-0.3896;No
3/10/2024;34;11.834;-0.0004;-0.0004;0.0000;0.0000;0.0000;0.0000;0.2449;-0.0615;-0.1834;No
3/10/2024;35;16.961;-0.0002;-0.0002;0.0000;0.0000;0.0000;0.0000;0.1189;-0.0308;-0.0881;No
3/10/2024;36;18.916;-0.0002;-0.0002;-0.9000;-41.3658;24.4305;-16.9353;0.1437;-0.0308;16.8224;No
3/10/2024;37;19.947;-0.0021;-0.0021;-5.0000;-235.4150;135.9950;-99.4200;1.3851;-0.3835;98.4184;No
3/10/2024;38;16.048;-0.0174;-0.0174;-5.0000;-255.8700;176.0200;-79.8500;11.8334;-3.1776;71.1942;No
3/10/2024;39;20.243;-0.0588;-0.0588;-5.0000;-258.6200;157.8200;-100.8000;40.2300;-10.7382;71.3082;No
3/10/2024;40;13.997;-0.0076;-0.0076;-5.0000;-257.7150;188.0600;-69.6550;5.2639;-1.3879;65.7790;No
3/10/2024;41;10.995;-0.0163;-0.0163;-5.0000;-225.2850;170.6450;-54.6400;11.1500;-3.1865;46.6765;No
3/10/2024;42;13.008;-0.0126;-0.0126;-5.0000;-228.9300;164.2200;-64.7100;8.6850;-2.4632;58.4882;No
3/10/2024;43;5.884;-0.0409;-0.0409;-5.0000;-208.5250;179.5750;-28.9500;28.7421;-7.9956;8.2035;No
3/10/2024;44;5.793;-0.0136;-0.0136;-2.8050;-136.8531;120.7693;-16.0839;9.6451;-2.6587;9.0975;No
3/10/2024;45;-9.618;-1.5235;-1.5235;132.0000;-5,785.2960;4,512.5520;-1,272.7440;1,221.4355;-305.7893;357.0978;No
3/10/2024;46;7.451;-0.0102;-0.0102;0.0000;0.0000;0.0000;0.0000;8.1367;-2.0473;-6.0894;No
3/10/2024;47;9.771;-0.0033;-0.0033;0.0000;0.0000;0.0000;0.0000;2.6158;-0.6624;-1.9534;No
3/10/2024;48;19.264;-0.0127;-0.0127;-23.3250;-934.7494;485.6965;-449.0529;9.9150;-2.5491;441.6870;No
3/10/2024;49;-21.038;-3.3385;-3.3385;132.0000;-5,592.9720;2,810.5440;-2,782.4280;2,555.0631;-587.5560;814.9209;No
3/10/2024;50;-2.809;-0.6533;-0.6533;126.0000;-3,453.9120;3,094.9380;-358.9740;490.9129;-114.9769;-16.9620;No
3/10/2024;51;-4.363;-0.7987;-0.7987;126.0000;-2,945.2500;2,390.2200;-555.0300;592.3475;-140.5664;103.2489;No
3/10/2024;52;0.818;-0.2326;-0.2326;0.0000;0.0000;0.0000;0.0000;171.1684;-40.9362;-130.2322;No
3/10/2024;53;-1.365;-0.3372;-0.3372;126.0000;-3,501.6660;3,324.7620;-176.9040;245.5548;-52.4434;-16.2074;No
3/10/2024;54;3.733;-0.1748;-0.1748;0.0000;0.0000;0.0000;0.0000;126.1529;-27.1859;-98.9670;No
3/10/2024;55;12.115;-0.0002;-0.0002;-4.8900;-138.7440;79.7168;-59.0272;0.1238;-0.0311;58.9345;No
3/10/2024;56;5.347;-0.0152;-0.0152;0.0000;0.0000;0.0000;0.0000;10.8412;-2.3640;-8.4772;No
3/10/2024;57;7.137;-0.0067;-0.0067;-2.6100;-73.3358;54.7865;-18.5493;4.7560;-0.9471;14.7404;No
3/10/2024;58;6.734;-0.0075;-0.0075;0.0000;0.0000;0.0000;0.0000;5.2316;-1.0602;-4.1714;No
3/10/2024;59;-2.973;-0.7833;-0.7833;126.0000;-2,463.6780;2,072.9520;-390.7260;546.9315;-110.7289;-45.4766;No
3/10/2024;60;-4.493;-0.9094;-0.9094;132.0000;-3,466.1880;2,856.7440;-609.4440;621.6101;-128.5546;116.3885;No
3/10/2024;61;-4.073;-1.0433;-1.0433;126.9900;-3,829.1295;3,297.6763;-531.4532;643.0937;-139.6394;27.9989;No
3/10/2024;62;-2.973;-0.9063;-0.9063;126.0000;-2,788.2540;2,411.2620;-376.9920;552.6487;-121.3028;-54.3539;No
3/10/2024;63;-3.624;-0.9706;-0.9706;132.0000;-3,229.3800;2,744.8080;-484.5720;591.5052;-129.9090;22.9758;No
3/10/2024;64;-5.211;-1.3435;-1.3435;132.0000;-3,610.4640;2,917.7280;-692.7360;821.7321;-179.8194;50.8233;No
3/10/2024;65;0.331;-0.4210;-0.4210;0.0000;0.0000;0.0000;0.0000;268.1746;-58.7480;-209.4266;No
3/10/2024;66;-4.596;-1.1613;-1.1613;132.0000;-3,436.7520;2,829.4200;-607.3320;743.7792;-162.0524;25.6052;No
3/10/2024;67;-2.691;-0.5924;-0.5924;126.0000;-3,101.6160;2,762.4240;-339.1920;378.1437;-82.6659;43.7142;No
3/10/2024;68;-4.654;-0.8550;-0.8550;145.6200;-4,388.8412;3,711.5626;-677.2786;543.2200;-119.3101;253.3687;No
3/10/2024;69;-0.860;-0.9763;-0.9763;132.0000;-3,119.4240;3,009.7320;-109.6920;622.9635;-149.2694;-364.0021;No
3/10/2024;70;-2.698;-0.8126;-0.8126;126.0000;-2,615.3820;2,279.3400;-336.0420;522.2193;-124.2409;-61.9364;No
3/10/2024;71;-1.913;-0.3404;-0.3404;126.0000;-2,621.6820;2,383.6680;-238.0140;219.6860;-52.0448;70.3728;No
3/10/2024;72;-11.051;-1.8641;-1.8641;144.5100;-4,709.7254;3,116.9362;-1,592.7892;1,227.1536;-285.0078;650.6435;No
3/10/2024;73;0.605;-0.5849;-0.5849;-0.9000;-14.8941;14.3253;-0.5688;395.1705;-100.5390;-294.0627;No
3/10/2024;74;-1.394;-0.3068;-0.3068;126.0000;-1,660.5540;1,488.3120;-172.2420;208.0630;-52.7362;16.9152;No
3/10/2024;75;-2.347;-0.3554;-0.3554;126.0000;-2,009.9520;1,719.7740;-290.1780;241.7450;-61.0901;109.5231;No
3/10/2024;76;2.888;-0.1076;-0.1076;0.0000;0.0000;0.0000;0.0000;73.0669;-18.4955;-54.5714;No
3/10/2024;77;-4.362;-1.3262;-1.3262;206.1150;-3,352.4605;2,456.8908;-895.5697;908.2450;-228.2324;215.5571;No
3/10/2024;78;2.568;-0.0570;-0.0570;-0.9000;-13.3911;11.0529;-2.3382;38.5105;-9.8094;-26.3629;No
3/10/2024;79;1.267;-0.1889;-0.1889;0.0000;0.0000;0.0000;0.0000;127.7614;-32.5087;-95.2527;No
3/10/2024;80;1.154;-0.1778;-0.1778;0.0000;0.0000;0.0000;0.0000;120.3170;-30.5985;-89.7185;No
3/10/2024;81;-4.450;-1.0955;-1.0955;195.0000;-4,053.0750;3,194.2950;-858.7800;738.0941;-180.3226;301.0085;No
3/10/2024;82;-1.570;-0.5209;-0.5209;126.0000;-1,888.2360;1,692.9360;-195.3000;345.6250;-85.7417;-64.5833;No
3/10/2024;83;-1.671;-0.5305;-0.5305;118.9000;-1,947.4631;1,750.2080;-197.2551;345.9999;-87.3219;-61.4229;No
3/10/2024;84;1.184;-0.1778;-0.1778;-0.9000;-15.6177;14.5404;-1.0773;113.1432;-29.2664;-82.7995;No
3/10/2024;85;-5.233;-0.8972;-0.8972;137.1150;-2,894.3605;2,180.2656;-714.0949;557.9038;-128.2817;284.4728;No
3/10/2024;86;-4.876;-1.0950;-1.0950;126.0000;-2,977.3800;2,366.5320;-610.8480;679.1894;-156.5631;88.2217;No
3/10/2024;87;-2.602;-0.8212;-0.8212;126.0000;-2,476.7820;2,150.3160;-326.4660;507.7259;-117.4152;-63.8447;No
3/10/2024;88;-1.649;-0.7065;-0.7065;118.9000;-2,486.6746;2,295.4834;-191.1912;425.4812;-101.0154;-133.2746;No
3/10/2024;89;8.556;-0.2094;-0.2094;-5.0000;-104.2850;61.4350;-42.8500;123.2467;-25.4274;-54.9693;No
3/10/2024;90;3.499;-0.2208;-0.2208;-5.0000;-67.0250;49.3250;-17.7000;128.8536;-26.8117;-84.3419;No
3/10/2024;91;4.321;-0.0785;-0.0785;-1.0000;-16.9620;12.6380;-4.3240;44.9868;-9.5323;-31.1305;No
3/10/2024;92;15.150;-0.0378;-0.0378;-5.0000;-164.0600;88.1250;-75.9350;21.3014;-4.5901;59.2237;No
3/10/2024;93;-2.071;-0.6458;-0.6458;132.0000;-2,366.4960;2,093.9160;-272.5800;358.1671;-66.0828;-19.5043;No
3/10/2024;94;2.129;-0.0018;-0.0018;-1.0000;-13.4280;11.2780;-2.1500;0.9737;-0.1842;1.3605;No
3/10/2024;95;3.391;-0.0689;-0.0689;-5.0000;-63.0250;45.9800;-17.0450;37.1996;-7.0503;-13.1043;No
3/10/2024;96;6.718;-0.0204;-0.0204;-5.0000;-128.7850;95.1000;-33.6850;11.0312;-2.0875;24.7413;No
3/11/2024;1;-5.991;-1.2345;-1.2345;132.0000;-2,835.0960;2,046.1320;-788.9640;651.0455;-108.1545;246.0730;No
3/11/2024;2;-5.904;-1.6940;-1.6940;132.0000;-2,890.4040;2,114.6400;-775.7640;890.7888;-148.4113;33.3865;No
3/11/2024;3;-3.818;-1.2244;-1.2244;132.0000;-2,601.9840;2,099.9880;-501.9960;638.2583;-107.2697;-28.9926;No
3/11/2024;4;-2.491;-1.0441;-1.0441;128.0000;-2,948.2240;2,630.9120;-317.3120;539.6480;-91.4736;-130.8624;No
3/11/2024;5;-6.192;-1.6181;-1.6181;132.0000;-2,791.1400;1,976.9640;-814.1760;903.7296;-126.4610;36.9074;No
3/11/2024;6;-0.339;-0.3181;-0.3181;128.0000;-2,055.0400;2,014.0800;-40.9600;176.1580;-24.8608;-110.3372;No
3/11/2024;7;-2.348;-0.8309;-0.8309;132.0000;-2,098.2720;1,790.5800;-307.6920;460.5857;-64.9382;-87.9555;No
3/11/2024;8;-0.412;-0.4235;-0.4235;128.0000;-1,903.4880;1,852.0320;-51.4560;232.7464;-33.0982;-148.1922;No
3/11/2024;9;-4.896;-1.3186;-1.3186;132.0000;-2,465.3640;1,822.7880;-642.5760;747.4284;-100.0198;-4.8326;No
3/11/2024;10;5.433;-0.1214;-0.1214;-0.7900;-14.5313;10.2360;-4.2952;67.3897;-9.2086;-53.8859;No
3/11/2024;11;0.417;-0.3515;-0.3515;-0.7900;-12.0467;11.7078;-0.3389;195.9193;-26.6623;-168.9181;No
3/11/2024;12;2.352;-0.4713;-0.4713;-0.7900;-12.5665;10.6848;-1.8818;261.3567;-35.7495;-223.7254;No
3/11/2024;13;6.425;-0.1865;-0.1865;-0.7900;-12.2537;7.1685;-5.0852;98.1768;-13.8782;-79.2134;No
3/11/2024;14;2.509;-0.2072;-0.2072;0.0000;0.0000;0.0000;0.0000;109.3120;-15.4186;-93.8934;No
3/11/2024;15;2.467;-0.1590;-0.1590;-0.7900;-11.2599;9.2959;-1.9639;83.6488;-11.8318;-69.8530;No
3/11/2024;16;-0.687;-0.5632;-0.5632;128.0000;-1,678.3360;1,594.8800;-83.4560;300.4160;-41.9100;-175.0500;No
3/11/2024;17;0.568;-0.5193;-0.5193;-0.7900;-11.6328;11.1674;-0.4653;282.0476;-41.3737;-240.2086;No
3/11/2024;18;1.588;-0.7856;-0.7856;-0.7900;-14.3180;13.0445;-1.2735;429.9912;-62.5903;-366.1274;No
3/11/2024;19;2.620;-0.3963;-0.3963;-0.7900;-12.3438;10.2637;-2.0801;220.6536;-31.5740;-186.9995;No
3/11/2024;20;-0.614;-0.2273;-0.2273;132.0000;-1,518.3960;1,442.7600;-75.6360;128.6720;-18.1094;-34.9266;No
3/11/2024;21;9.864;-0.0142;-0.0142;-5.0000;-144.2200;94.8800;-49.3400;7.8817;-1.2970;42.7553;No
3/11/2024;22;6.822;-0.0283;-0.0283;-0.7900;-16.4897;11.0853;-5.4044;16.0626;-2.5849;-8.0733;No
3/11/2024;23;-8.902;-1.8553;-1.8553;132.0000;-2,584.8240;1,411.7400;-1,173.0840;1,092.2048;-169.4631;250.3423;No
3/11/2024;24;-5.442;-1.0461;-1.0461;132.0000;-2,537.4360;1,820.1480;-717.2880;636.3272;-95.5508;176.5116;No
3/11/2024;25;9.759;-0.0265;-0.0265;-5.0000;-177.7150;128.8550;-48.8600;17.4355;-2.8235;34.2480;No
3/11/2024;26;1.408;-0.1983;-0.1983;-0.7900;-28.8864;27.7559;-1.1305;138.5771;-21.1285;-116.3181;No
3/11/2024;27;-2.009;-0.4698;-0.4698;144.9900;-2,406.9790;2,051.6085;-355.3705;329.1809;-50.0563;76.2458;No
