Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
7/9/2024;49;0.268;-0.5293;-0.5293;-5.1900;-5.1900;-154.6880;174.9912;20.3033;498.9781;-52.5362;-466.7452;No
7/9/2024;50;-7.300;-1.7955;-1.7955;120.9511;120.9511;-4,975.2025;3,889.7874;-1,085.4152;1,707.3381;-178.2141;-443.7088;No
7/9/2024;51;-9.602;-2.3489;-2.3489;126.9333;126.9333;-5,123.2819;3,787.9435;-1,335.3383;2,236.6063;-233.1424;-668.1256;No
7/9/2024;52;-10.649;-2.6292;-2.6292;120.9778;120.9778;-5,139.6209;3,757.2075;-1,382.4133;2,506.8612;-260.9639;-863.4840;No
7/9/2024;53;-21.589;-5.0262;-5.0262;131.1200;131.1200;-5,709.6204;2,771.8768;-2,937.7436;4,701.4306;-489.4111;-1,274.2759;No
7/9/2024;54;-23.616;-4.9023;-4.9023;132.0000;132.0000;-6,011.1480;2,792.9880;-3,218.1600;4,560.0311;-477.3468;-864.5243;No
7/9/2024;55;-21.736;-5.5261;-5.5261;132.0000;132.0000;-6,070.0200;3,095.7960;-2,974.2240;5,094.2992;-538.0874;-1,581.9878;No
7/9/2024;56;-21.405;-5.9645;-5.9645;130.3378;130.3378;-6,151.4228;3,258.3147;-2,893.1081;5,502.9849;-580.7753;-2,029.1015;No
7/9/2024;57;-9.399;-2.3720;-2.3720;118.6400;118.6400;-4,532.4039;3,302.7003;-1,229.7036;2,204.0649;-227.6693;-746.6920;No
7/9/2024;58;-19.081;-5.0312;-5.0312;126.0267;126.0267;-5,518.2051;3,022.3723;-2,495.8328;4,664.2849;-482.9046;-1,685.5475;No
7/9/2024;59;-29.359;-7.8343;-7.8343;128.6400;128.6400;-6,287.7946;2,403.8957;-3,883.8989;7,270.8108;-751.9518;-2,634.9601;No
7/9/2024;60;-33.005;-8.4650;-8.4650;131.5289;131.5289;-7,098.2201;2,668.3268;-4,429.8934;7,815.3208;-812.4876;-2,572.9398;No
7/9/2024;61;-29.387;-8.2967;-8.2967;130.8178;130.8178;-6,773.8765;2,832.2054;-3,941.6711;6,908.5270;-799.5862;-2,167.2697;No
7/9/2024;62;-26.198;-8.0505;-8.0505;130.1511;130.1511;-6,432.4578;2,939.4626;-3,492.9952;6,639.7584;-775.8589;-2,370.9043;No
7/9/2024;63;-21.025;-5.1751;-5.1751;131.4844;131.4844;-6,280.2209;3,438.1856;-2,842.0353;4,267.6823;-498.7451;-926.9019;No
7/9/2024;64;-21.023;-4.7814;-4.7814;131.7422;140.2050;-9,390.9309;6,359.9792;-3,030.9517;3,872.9944;-460.8026;-381.2401;No
7/9/2024;65;0.020;-0.8358;-0.8358;-5.1900;-5.1900;-181.5358;205.7212;24.1854;651.3830;-83.8842;-591.6842;No
7/9/2024;66;-15.589;-4.9865;-4.9865;122.9689;133.6050;-5,794.4489;3,600.2539;-2,194.1949;3,894.7907;-500.4651;-1,200.1307;No
7/9/2024;67;-13.157;-3.4855;-3.4855;131.5911;150.3150;-6,820.3928;4,756.8685;-2,063.5243;2,713.9592;-349.8187;-300.6162;No
7/9/2024;68;-10.211;-3.1768;-3.1768;131.3967;179.8200;-8,519.8716;6,429.8237;-2,090.0479;2,465.7424;-318.8364;-56.8582;No
7/9/2024;69;-7.502;-3.2807;-3.2807;168.3936;243.2100;-8,979.5564;6,765.6158;-2,213.9406;2,590.5391;-339.3064;-37.2921;No
7/9/2024;70;-21.121;-5.9474;-5.9474;170.8500;243.2100;-10,557.9893;5,360.8348;-5,197.1545;4,707.6603;-615.1098;1,104.6040;No
7/9/2024;71;-26.752;-5.5881;-5.5881;170.8500;243.2100;-11,714.4529;5,190.8310;-6,523.6218;4,397.9570;-577.9492;2,703.6141;No
7/9/2024;72;-22.778;-4.6726;-4.6726;170.8500;339.0000;-21,859.3980;14,101.3830;-7,758.0150;3,662.7527;-483.2637;4,578.5260;No
7/9/2024;73;-0.905;-1.6792;-1.6792;239.6791;265.8300;-10,362.0534;9,385.9256;-976.1278;1,256.6911;-176.0624;-104.5009;No
7/9/2024;74;-2.230;-1.2708;-1.2708;239.9307;265.8300;-8,479.9770;7,177.6758;-1,302.3012;949.8232;-133.2421;485.7201;No
7/9/2024;75;-4.038;-0.9724;-0.9724;245.4231;335.4000;-12,049.2450;10,471.8588;-1,577.3862;729.5655;-101.9552;949.7759;No
7/9/2024;76;-9.504;-2.3820;-2.3820;247.2787;479.9850;-25,063.3767;20,432.0015;-4,631.3753;1,789.7490;-249.7503;3,091.3766;No
7/9/2024;77;-25.197;-12.3220;-12.3220;389.9918;420.6000;-23,600.2866;9,647.7228;-13,952.5638;9,286.7337;-1,373.2746;6,039.1047;No
7/9/2024;78;-23.823;-8.2576;-8.2576;392.5600;420.6000;-33,615.1932;16,020.2334;-17,594.9598;6,169.6602;-920.3013;12,345.6009;No
7/9/2024;79;-40.489;-8.2397;-8.2397;392.5600;675.2400;-52,250.7464;24,886.6454;-27,364.1010;6,198.0861;-918.3063;22,084.3212;No
7/9/2024;80;-49.316;-13.0770;-13.0770;392.5600;936.0750;-79,325.8037;33,907.4447;-45,418.3590;9,910.7378;-1,457.4186;36,965.0398;No
7/9/2024;81;-53.158;-19.3229;-19.3229;429.8648;627.0000;-45,574.7490;12,192.6420;-33,382.1070;14,496.2340;-2,271.2330;21,157.1060;No
7/9/2024;82;-59.240;-26.2422;-26.2422;430.5400;517.0350;-40,824.5666;10,142.6756;-30,681.8910;19,714.7470;-3,084.5344;14,051.6784;No
7/9/2024;83;-54.435;-24.8191;-24.8191;430.5400;461.2950;-36,115.2468;10,955.2950;-25,159.9519;18,416.0577;-2,917.2618;9,661.1560;No
7/9/2024;84;-60.720;-32.5342;-32.5342;430.5400;461.2950;-37,927.6749;9,914.6134;-28,013.0615;24,208.1459;-3,824.1024;7,629.0180;No
7/9/2024;85;-37.379;-9.5285;-9.5285;273.4450;649.9500;-34,286.8124;23,977.3055;-10,309.5069;7,083.9453;-1,094.1386;4,319.7002;No
7/9/2024;86;-3.935;-1.2814;-1.2814;255.4311;446.2350;-17,155.0583;16,377.7170;-777.3414;940.9026;-147.1406;-16.4206;No
7/9/2024;87;1.467;-1.3488;-1.3488;-5.1900;-5.1900;-161.8138;166.8793;5.0654;974.5423;-154.8800;-824.7277;No
7/9/2024;88;10.500;-0.4908;-0.4908;-5.1900;-5.1900;-197.2615;217.3001;20.0386;342.6792;-56.3576;-306.3602;No
7/9/2024;89;-14.780;-5.5719;-5.5719;168.7661;286.5000;-13,762.6005;8,957.7090;-4,804.8915;3,878.8833;-543.2212;1,469.2294;No
7/9/2024;90;-10.892;-3.5292;-3.5292;166.7720;210.1200;-7,480.6922;5,106.7565;-2,373.9358;2,418.8468;-344.0723;299.1613;No
7/9/2024;91;-0.173;-1.5942;-1.5942;150.9516;201.8550;-6,646.0759;5,222.7963;-1,423.2796;1,066.3845;-155.4233;512.3184;No
7/9/2024;92;-1.394;-1.6765;-1.6765;157.2310;201.8550;-6,465.0119;5,409.7140;-1,055.2979;1,101.9202;-163.4470;116.8248;No
7/9/2024;93;-23.928;-5.2507;-5.2507;136.8059;284.7750;-11,472.7304;4,674.0121;-6,798.7184;3,347.3204;-406.1206;3,857.5186;No
7/9/2024;94;-10.529;-3.3984;-3.3984;135.8281;169.9500;-4,643.3739;2,842.5837;-1,800.7902;2,124.2322;-262.8526;-60.5894;No
7/9/2024;95;-3.061;-3.7492;-3.7492;135.0145;163.0500;-4,963.7312;3,343.9925;-1,619.7387;2,282.4140;-289.9856;-372.6897;No
7/9/2024;96;0.805;-2.0207;-2.0207;-5.1900;-5.1900;-128.3279;157.9836;29.6557;1,221.6052;-156.2931;-1,094.9678;No
7/10/2024;1;-8.283;-1.9840;-1.9840;132.0356;132.0356;-6,592.2734;5,566.2248;-1,026.0486;1,206.2108;-126.0574;-54.1047;No
7/10/2024;2;-2.726;-1.1635;-1.1635;132.0000;132.0000;-4,883.4720;4,467.9360;-415.5360;700.9427;-73.9253;-211.4814;No
7/10/2024;3;-1.244;-1.4864;-1.4864;132.0000;135.8850;-6,007.0682;5,532.8295;-474.2387;870.4910;-94.4414;-301.8110;No
7/10/2024;4;-0.382;-1.7736;-1.7736;132.0000;179.2350;-12,424.5702;11,868.9417;-555.6285;1,020.0676;-112.6892;-351.7499;No
7/10/2024;5;-8.009;-1.2921;-1.2921;132.0000;159.0000;-6,674.6610;5,665.3290;-1,009.3320;804.9618;-69.9892;274.3594;No
7/10/2024;6;1.630;-0.7058;-0.7058;-2.9900;-2.9900;-105.6158;112.1818;6.5660;442.4408;-38.2311;-410.7758;No
7/10/2024;7;0.572;-0.9270;-0.9270;-2.9900;-2.9900;-108.2171;115.0612;6.8441;578.5666;-50.2128;-535.1979;No
7/10/2024;8;0.733;-0.5726;-0.5726;-2.9900;-2.9900;-114.5499;119.3249;4.7750;355.5827;-31.0160;-329.3417;No
7/10/2024;9;-2.360;-0.8275;-0.8275;132.0000;146.3700;-5,282.7860;4,799.1796;-483.6065;506.3480;-41.8756;19.1341;No
7/10/2024;10;0.334;-0.4742;-0.4742;-2.9900;-2.9900;-100.2816;108.0915;7.8099;288.8127;-23.9969;-272.6257;No
7/10/2024;11;1.326;-0.6993;-0.6993;-2.9900;-2.9900;-108.4712;121.8844;13.4131;423.8879;-35.3881;-401.9130;No
7/10/2024;12;3.721;0.0051;0.0051;-2.9900;-2.9900;-109.1350;118.5595;9.4245;-3.0858;0.2581;-6.5968;No
7/10/2024;13;0.965;-0.4657;-0.4657;-2.9900;-2.9900;-124.9342;138.1858;13.2517;304.4501;-23.0200;-294.6818;No
7/10/2024;14;0.776;-0.9165;-0.9165;-2.9900;-2.9900;-108.0975;125.9298;17.8324;603.1165;-45.3035;-575.6453;No
7/10/2024;15;-1.501;-0.6903;-0.6903;132.0000;132.0000;-5,212.6800;4,723.4880;-489.1920;455.1148;-34.1222;68.1994;No
7/10/2024;16;-0.559;-1.8679;-1.8679;132.0000;132.0000;-5,338.0800;4,555.4520;-782.6280;1,235.7535;-92.3322;-360.7933;No
7/10/2024;17;-2.228;-1.2181;-1.2181;132.0000;132.0000;-5,444.4720;4,904.3280;-540.1440;775.5260;-63.5641;-171.8179;No
7/10/2024;18;-3.075;-1.4678;-1.4678;132.0000;132.0000;-5,075.9280;4,535.3880;-540.5400;937.1026;-76.5942;-319.9684;No
7/10/2024;19;-2.921;-0.7157;-0.7157;132.0000;132.5400;-5,345.0731;4,898.5459;-446.5273;456.6466;-37.3474;27.2280;No
7/10/2024;20;1.475;-0.7881;-0.7881;-2.9900;-2.9900;-180.8531;195.2500;14.3969;515.1472;-41.1254;-488.4186;No
7/10/2024;21;9.339;-0.1010;-0.1010;-2.9103;-2.9103;-109.1333;134.8866;25.7532;57.7877;-5.7820;-77.7589;No
7/10/2024;22;4.894;0.0113;0.0113;-2.9900;-2.9900;-111.5808;121.0771;9.4962;-6.4345;0.6469;-3.7086;No
7/10/2024;23;1.382;-0.9167;-0.9167;-2.9900;-2.9900;-111.6197;114.7024;3.0827;534.5120;-52.4792;-485.1154;No
7/10/2024;24;-0.870;-1.9974;-1.9974;132.0000;176.3550;-7,586.6157;6,775.3827;-811.2330;1,190.6565;-114.3472;-265.0763;No
7/10/2024;25;4.124;-0.5817;-0.5817;-3.7761;-3.7761;-165.9445;198.1169;32.1724;363.7564;-37.1666;-358.7622;No
7/10/2024;26;-2.342;-1.3013;-1.3013;133.1100;163.8600;-7,159.6988;6,098.8692;-1,060.8296;846.5922;-83.1440;297.3814;No
7/10/2024;27;-4.208;-1.5275;-1.5275;133.1100;210.1950;-8,152.8335;6,971.5376;-1,181.2959;1,016.6074;-97.5966;262.2851;No
7/10/2024;28;-9.735;-2.3460;-2.3460;133.1100;220.6650;-10,545.8010;7,968.6545;-2,577.1465;1,586.1676;-149.8930;1,140.8719;No
7/10/2024;29;-7.419;-1.5504;-1.5504;145.1022;210.0150;-8,647.1576;6,785.1646;-1,861.9930;1,074.3510;-116.8428;904.4848;No
7/10/2024;30;-1.785;-1.0577;-1.0577;144.9371;210.0150;-9,066.1375;7,344.4346;-1,721.7030;750.6876;-79.7114;1,050.7268;No
7/10/2024;31;-1.305;-1.0856;-1.0856;143.7901;210.0150;-8,712.0522;7,218.8456;-1,493.2067;779.8414;-81.8141;795.1793;No
7/10/2024;32;1.076;-1.1885;-1.1885;-2.9900;-2.9900;-109.9244;138.6912;28.7668;869.0442;-89.5689;-808.2421;No
7/10/2024;33;-20.520;-4.9714;-4.9714;142.8674;191.9400;-10,876.6640;6,039.2002;-4,837.4638;3,677.6320;-433.3868;1,593.2186;No
7/10/2024;34;-16.252;-3.2763;-3.2763;142.7999;191.9400;-9,063.2149;6,098.1257;-2,965.0891;2,443.3954;-285.6147;807.3084;No
7/10/2024;35;-6.146;-2.8500;-2.8500;142.7932;191.9400;-9,208.1296;6,857.8243;-2,350.3053;2,174.6892;-248.4516;424.0677;No
7/10/2024;36;-5.697;-1.6845;-1.6845;140.8924;191.9400;-9,590.8579;7,691.2277;-1,899.6302;1,297.3951;-146.8480;749.0831;No
7/10/2024;37;-12.887;-2.9429;-2.9429;132.1918;154.9500;-10,081.9767;7,332.6989;-2,749.2779;2,388.4617;-275.1376;635.9538;No
7/10/2024;38;-3.881;-1.8838;-1.8838;126.3111;154.9500;-8,787.3695;7,140.2510;-1,647.1185;1,547.3947;-176.1202;275.8440;No
7/10/2024;39;-5.587;-1.6048;-1.6048;125.5289;154.9500;-7,749.5144;6,333.2714;-1,416.2430;1,319.7095;-150.0360;246.5695;No
7/10/2024;40;-3.910;-0.5349;-0.5349;123.5378;154.9500;-7,067.8893;5,927.9222;-1,139.9672;437.0803;-50.0089;752.8957;No
7/10/2024;41;-19.572;-3.2356;-3.2356;131.9289;143.2500;-8,836.3763;5,481.4613;-3,354.9150;2,744.3645;-315.4613;926.0118;No
7/10/2024;42;-12.083;-2.3971;-2.3971;132.0000;143.2500;-7,797.9570;5,482.1775;-2,315.7795;2,052.6736;-233.7101;496.8160;No
7/10/2024;43;-8.672;-2.2323;-2.2323;132.0000;143.2500;-7,033.2885;5,338.3545;-1,694.9340;1,927.5217;-217.6426;-14.9451;No
7/10/2024;44;-4.943;-1.9864;-1.9864;132.0000;143.2500;-6,790.4798;4,849.0125;-1,941.4673;1,720.6208;-193.6680;414.5145;No
7/10/2024;45;-7.871;-1.5067;-1.5067;132.0000;145.0950;-7,817.4284;6,094.1351;-1,723.2933;1,374.0005;-151.6011;500.8940;No
7/10/2024;46;-11.498;-1.8241;-1.8241;132.0000;145.0950;-7,366.0379;5,254.6154;-2,111.4224;1,676.0041;-183.5373;618.9556;No
7/10/2024;47;-14.060;-2.0613;-2.0613;132.0000;145.0950;-7,664.2081;5,203.8322;-2,460.3759;1,898.6552;-207.4039;769.1246;No
7/10/2024;48;-22.021;-3.1897;-3.1897;132.0000;145.0950;-8,469.6304;4,858.3610;-3,611.2695;2,949.7713;-320.9412;982.4394;No
7/10/2024;49;-5.863;-1.4400;-1.4400;132.0000;303.2100;-13,347.0010;10,613.5628;-2,733.4382;1,332.8510;-144.6984;1,545.2856;No
7/10/2024;50;-1.741;-0.8205;-0.8205;132.0000;294.1050;-12,273.0017;10,741.0087;-1,531.9929;760.3629;-82.4479;854.0780;No
7/10/2024;51;0.161;-0.4274;-0.4274;-5.0000;-5.0000;-183.1650;215.4700;32.3050;395.2572;-42.9473;-384.6149;No
7/10/2024;52;-3.481;-1.0458;-1.0458;132.0000;170.5650;-7,035.4651;5,768.1672;-1,267.2980;964.6893;-105.0872;407.6959;No
7/10/2024;53;-12.736;-3.4187;-3.4187;169.6682;205.1550;-9,913.0896;6,877.8214;-3,035.2682;3,103.2771;-335.9078;267.8989;No
7/10/2024;54;-4.961;-2.1566;-2.1566;170.3500;205.1550;-9,375.9938;7,730.4456;-1,645.5483;1,948.5820;-211.8989;-91.1349;No
7/10/2024;55;-4.320;-0.8969;-0.8969;170.3500;205.1550;-189,267.3865;187,938.8027;-1,328.5838;1,596.5947;-88.1258;-179.8851;No
7/10/2024;56;-2.984;-1.5559;-1.5559;170.3500;205.1550;-8,478.6458;7,327.9314;-1,150.7144;1,386.2552;-152.8765;-82.6643;No
7/10/2024;57;4.027;-0.1754;-0.1754;-5.0000;-5.0000;-160.4000;179.4550;19.0550;155.9173;-16.6488;-158.3235;No
7/10/2024;58;2.762;-0.2766;-0.2766;-5.0000;-5.0000;-149.8600;183.3650;33.5050;245.9899;-26.2546;-253.2403;No
7/10/2024;59;-0.038;-0.3746;-0.3746;132.0000;196.6050;-6,836.7423;5,849.7852;-986.9571;333.4376;-35.5567;689.0762;No
7/10/2024;60;0.088;-0.3948;-0.3948;-5.0000;-5.0000;-149.7800;173.8350;24.0550;348.8725;-37.4740;-335.4535;No
7/10/2024;61;2.978;-0.3314;-0.3314;-5.0000;-5.0000;-170.9200;204.2950;33.3750;283.6668;-31.4807;-285.5611;No
7/10/2024;62;2.065;-0.3019;-0.3019;-5.0000;-5.0000;-151.5400;174.0200;22.4800;259.0505;-28.6784;-252.8521;No
7/10/2024;63;-0.070;-0.9580;-0.9580;132.0000;212.7450;-9,216.1134;7,630.5249;-1,585.5885;817.6740;-91.0033;858.9178;No
7/10/2024;64;-2.757;-1.3718;-1.3718;132.0000;167.0400;-7,945.7587;6,542.9568;-1,402.8019;1,170.2732;-130.3114;362.8401;No
7/10/2024;65;-5.550;-1.3459;-1.3459;144.0178;226.4550;-10,950.9109;9,448.6084;-1,502.3025;1,044.0403;-134.4150;592.6772;No
7/10/2024;66;-9.501;-1.7647;-1.7647;146.0000;226.4550;-8,845.3323;6,494.5029;-2,350.8294;1,357.1980;-176.2406;1,169.8719;No
7/10/2024;67;-2.636;-1.0157;-1.0157;134.6667;226.4550;-8,825.4043;6,710.9939;-2,114.4103;778.6538;-101.4380;1,437.1945;No
7/10/2024;68;-2.004;-0.9843;-0.9843;134.2667;226.4550;-9,211.5100;7,171.1505;-2,040.3596;756.0245;-98.3020;1,382.6371;No
7/10/2024;69;4.404;-1.0912;-1.0912;-1.2133;-1.2133;-47.4036;51.6162;4.2126;839.4563;-112.4012;-731.2676;No
7/10/2024;70;9.459;-0.6847;-0.6847;-1.0000;-1.0000;-37.1590;51.3020;14.1430;526.4935;-70.5289;-470.1076;No
7/10/2024;71;0.221;-0.8498;-0.8498;-1.0000;-1.0000;-32.2360;37.6680;5.4320;654.4662;-87.5353;-572.3629;No
7/10/2024;72;-6.134;-1.3064;-1.3064;158.2937;327.0000;-14,914.1430;12,614.0250;-2,300.1180;1,001.0046;-134.5683;1,433.6817;No
7/10/2024;73;-26.904;-12.5225;-12.5225;297.2273;341.0850;-20,792.2005;11,677.3861;-9,114.8145;9,401.1169;-1,346.2689;1,059.9665;No
7/10/2024;74;-32.945;-13.9267;-13.9267;321.0300;341.0850;-25,464.3828;14,318.7483;-11,145.6345;10,448.8904;-1,497.2317;2,193.9758;No
7/10/2024;75;-40.813;-16.0577;-16.0577;321.0300;409.1400;-35,381.1998;18,806.1201;-16,575.0797;12,118.5195;-1,726.3312;6,182.8914;No
7/10/2024;76;-40.252;-15.9459;-15.9459;321.0300;577.5000;-53,117.2950;30,048.4800;-23,068.8150;12,070.5502;-1,714.3118;12,712.5766;No
7/10/2024;77;-27.574;-21.0897;-21.0897;525.0000;529.0500;-40,517.2943;9,780.5474;-30,736.7469;16,045.5979;-2,386.8690;17,078.0180;No
7/10/2024;78;-59.437;-21.4092;-21.4092;525.0000;529.0500;-45,798.8004;16,719.0381;-29,079.7623;16,140.3175;-2,423.0290;15,362.4738;No
7/10/2024;79;-71.389;-32.3888;-32.3888;525.0000;735.0000;-65,415.0000;21,201.8100;-44,213.1900;23,802.7958;-3,665.6672;24,076.0614;No
7/10/2024;80;-49.455;-35.2157;-35.2157;553.0800;945.0000;-81,659.3400;22,744.2600;-58,915.0800;25,596.0113;-3,985.6073;37,304.6760;No
7/10/2024;81;-56.912;-42.5433;-42.5433;553.0800;751.5000;-83,128.6755;18,038.2545;-65,090.4210;31,038.4208;-4,924.6422;38,976.6424;No
7/10/2024;82;-76.524;-44.0339;-44.0339;553.0800;697.5000;-81,977.8725;12,121.8525;-69,856.0200;32,060.9730;-5,097.1881;42,892.2351;No
7/10/2024;83;-89.578;-46.2785;-46.2785;553.0800;553.0800;-67,140.5935;10,491.3745;-56,649.2190;33,161.0816;-5,357.0140;28,845.1514;No
7/10/2024;84;-89.064;-46.0436;-46.0436;553.0800;553.0800;-67,902.1847;11,517.3379;-56,384.8468;32,977.5424;-5,329.8230;28,737.1273;No
7/10/2024;85;-92.865;-45.6630;-45.6630;553.0800;730.0050;-89,885.5157;12,710.8471;-77,174.6686;32,696.6670;-5,213.3904;49,691.3920;No
7/10/2024;86;-86.826;-39.4384;-39.4384;453.8500;532.3650;-61,563.2210;11,216.3982;-50,346.8228;27,663.8225;-4,502.7216;27,185.7218;No
7/10/2024;87;-91.882;-52.4062;-52.4062;453.8500;532.3650;-54,828.8037;11,632.7076;-43,196.0961;35,946.5841;-5,983.2683;13,232.7803;No
7/10/2024;88;-59.025;-44.5656;-44.5656;453.8500;532.3650;-48,615.0394;17,332.7397;-31,282.2998;30,462.9315;-5,088.0991;5,907.4674;No
7/10/2024;89;-20.300;-13.4880;-13.4880;453.8500;825.0000;-69,337.1250;52,967.4750;-16,369.6500;9,486.8804;-1,323.6179;8,206.3875;No
7/10/2024;90;-6.620;-4.9049;-4.9049;453.8500;825.0000;-54,386.4750;49,137.8250;-5,248.6500;3,418.7969;-481.3326;2,311.1857;No
7/10/2024;91;-3.594;-4.0663;-4.0663;453.8500;453.8500;-22,905.8095;20,296.1720;-2,609.6375;2,762.8834;-399.0382;245.7923;No
7/10/2024;92;0.783;-3.8065;-3.8065;-1.0000;-1.0000;-48.0290;56.0900;8.0610;2,532.3334;-373.5433;-2,166.8511;No
7/10/2024;93;-9.309;-3.2306;-3.2306;453.8500;514.0050;-31,057.2101;26,313.9720;-4,743.2381;2,134.5823;-247.7547;2,856.4106;No
7/10/2024;94;-1.785;-1.1301;-1.1301;453.8500;453.8500;-19,919.4765;19,078.9463;-840.5302;732.5806;-86.6674;194.6170;No
7/10/2024;95;-0.351;-0.9755;-0.9755;453.8500;453.8500;-18,966.3915;17,808.6202;-1,157.7714;620.2279;-74.8111;612.3545;No
7/10/2024;96;-0.805;-1.3460;-1.3460;453.8500;453.8500;-18,507.5492;17,711.4963;-796.0529;843.9106;-103.2247;55.3670;No
7/11/2024;1;-15.797;-4.7127;-4.7127;453.8500;453.8500;-16,418.4776;9,232.2167;-7,186.2609;2,873.2666;-300.8022;4,613.7965;No
7/11/2024;2;-6.630;-2.3345;-2.3345;453.8500;453.8500;-12,683.7460;9,686.0667;-2,997.6793;1,411.4202;-149.0065;1,735.2655;No
7/11/2024;3;0.570;-0.7674;-0.7674;-1.0000;-1.0000;-17.6090;22.2740;4.6650;452.6439;-48.9816;-408.3273;No
7/11/2024;4;-1.529;-1.1340;-1.1340;453.8500;453.8500;-7,914.2363;6,781.4267;-1,132.8096;660.6813;-72.3810;544.5093;No
7/11/2024;5;-11.271;-2.8569;-2.8569;453.8500;453.8500;-12,001.6094;6,922.5741;-5,079.0354;1,636.9766;-155.0982;3,597.1570;No
7/11/2024;6;-0.718;-0.7654;-0.7654;453.8500;453.8500;-7,664.1650;6,830.4425;-833.7225;432.8667;-41.5528;442.4086;No
7/11/2024;7;0.334;-0.7011;-0.7011;-1.0000;-1.0000;-16.1670;16.8840;0.7170;394.5755;-38.0620;-357.2305;No
7/11/2024;8;-1.865;-2.0293;-2.0293;453.8500;453.8500;-8,254.1700;6,680.6720;-1,573.4980;1,146.9647;-110.1687;536.7019;No
7/11/2024;9;-9.629;-4.5395;-4.5395;453.8500;453.8500;-11,557.7441;6,816.3732;-4,741.3710;2,547.6229;-227.4063;2,421.1543;No
7/11/2024;10;-1.905;-1.3888;-1.3888;453.8500;453.8500;-9,022.0842;7,808.4893;-1,213.5949;770.0134;-69.5719;513.1534;No
7/11/2024;11;-5.236;-2.1822;-2.1822;453.8500;453.8500;-10,556.0972;7,862.0436;-2,694.0536;1,216.0535;-109.3173;1,587.3174;No
7/11/2024;12;-0.709;-1.4475;-1.4475;453.8500;453.8500;-8,960.3606;7,156.3068;-1,804.0538;802.9621;-72.5125;1,073.6042;No
7/11/2024;13;-4.178;-1.5988;-1.5988;453.8500;453.8500;-8,314.5320;5,356.3377;-2,958.1943;933.4482;-78.8912;2,103.6373;No
7/11/2024;14;-0.912;-0.7254;-0.7254;453.8500;453.8500;-6,954.3436;5,890.0653;-1,064.2783;422.3213;-35.7941;677.7511;No
7/11/2024;15;-0.978;-0.8636;-0.8636;453.8500;453.8500;-7,257.0615;6,372.9617;-884.0998;502.8268;-42.6135;423.8865;No
7/11/2024;16;1.216;-0.8984;-0.8984;-1.0000;-1.0000;-15.0140;17.2010;2.1870;523.9117;-44.3306;-481.7681;No
7/11/2024;17;-1.766;-1.8771;-1.8771;453.8500;453.8500;-10,785.2914;9,156.8776;-1,628.4138;1,187.7234;-97.3708;538.0612;No
7/11/2024;18;-3.417;-1.4825;-1.4825;453.8500;453.8500;-9,290.7634;6,984.2977;-2,306.4657;950.9251;-76.9017;1,432.4423;No
7/11/2024;19;-0.984;-0.7034;-0.7034;453.8500;453.8500;-7,769.4582;6,510.4783;-1,258.9799;451.5555;-36.4875;843.9119;No
7/11/2024;20;-1.342;-1.1983;-1.1983;453.8500;453.8500;-9,883.0376;7,502.5944;-2,380.4433;773.1911;-62.1594;1,669.4116;No
7/11/2024;21;-2.031;-0.8590;-0.8590;453.8500;453.8500;-9,345.6792;7,327.4083;-2,018.2710;550.0797;-49.0188;1,517.2101;No
7/11/2024;22;2.223;-0.4304;-0.4304;-1.0000;-1.0000;-18.4870;21.2430;2.7560;277.9151;-24.5608;-256.1103;No
7/11/2024;23;1.126;-0.4698;-0.4698;-1.0000;-1.0000;-20.6700;22.8230;2.1530;306.1589;-26.8091;-281.5028;No
7/11/2024;24;-4.558;-2.6399;-2.6399;453.8500;453.8500;-15,472.2004;11,515.5361;-3,956.6643;1,741.7764;-150.6459;2,365.5338;No
7/11/2024;25;8.584;-0.7440;-0.7440;-2.4488;-2.4488;-57.4856;61.5506;4.0650;467.4329;-48.3064;-423.1915;No
7/11/2024;26;6.223;-0.0020;-0.0020;-1.0000;-1.0000;-24.6780;30.7450;6.0670;1.2798;-0.1299;-7.2169;No
7/11/2024;27;1.015;-0.1142;-0.1142;-1.0000;-1.0000;-23.7780;26.6100;2.8320;76.4700;-7.4148;-71.8872;No
7/11/2024;28;-0.203;-0.7281;-0.7281;453.8500;453.8500;-13,646.8157;12,285.2657;-1,361.5500;501.5999;-47.2741;907.2242;No
7/11/2024;29;0.718;-1.1136;-1.1136;-1.0000;-1.0000;-28.5040;35.0190;6.5150;805.7287;-84.5278;-727.7159;No
7/11/2024;30;3.264;-0.3683;-0.3683;-1.0000;-1.0000;-21.8420;26.2170;4.3750;271.5960;-27.9558;-248.0152;No
7/11/2024;31;5.030;-0.0634;-0.0634;-1.0000;-1.0000;-23.5340;28.7880;5.2540;47.3188;-4.8124;-47.7604;No
7/11/2024;32;3.148;-0.1336;-0.1336;-1.0000;-1.0000;-27.9780;31.5000;3.5220;101.1465;-10.1409;-94.5276;No
7/11/2024;33;-6.860;-1.8889;-1.8889;453.8500;453.8500;-16,733.4495;13,400.3751;-3,333.0744;1,425.5052;-162.6853;2,070.2545;No
