date,n_hours,rank_source,start_soc_enh,end_soc_enh,rev_enhanced,cycles_used,n_charge_enh,n_discharge_enh,deg_cost_enh,rev_enh_net,start_soc_end,end_soc_end,rev_enh_nodeg,deg_cost_end,rev_end_net,start_soc_base,end_soc_base,rev_baseline,start_soc_pf,end_soc_pf,rev_perfect,start_soc_naive,end_soc_naive,rev_naive,capture_enhanced,capture_enh_nodeg,capture_baseline,price_range,price_mean,year,month
2025-01-20,24,ML,1,1,1177.3300000000002,2,4,4,200.0,977.3300000000002,1,1,1177.3300000000002,200.0,977.3300000000002,1,1,1063.5100000000002,0,0,1206.21,0,0,499.09999999999997,0.9760572371311795,0.9760572371311795,0.8816955588164583,448.72,233.35624999999996,2025,2025-01
2025-01-21,24,ML,1,1,692.1799999999998,2,4,4,200.0,492.17999999999984,1,1,692.1799999999998,200.0,492.17999999999984,1,1,692.1799999999998,0,0,870.8199999999999,0,0,135.43000000000006,0.7948600169954754,0.7948600169954754,0.7948600169954754,387.4,234.55083333333334,2025,2025-01
2025-01-22,24,ML,1,1,428.96999999999997,2,4,4,200.0,228.96999999999997,1,1,428.96999999999997,200.0,228.96999999999997,1,1,435.0900000000001,0,0,682.04,0,0,191.0300000000001,0.6289513811506656,0.6289513811506656,0.6379244619083926,276.79,199.01958333333334,2025,2025-01
2025-01-23,24,ML,1,1,319.31,2,4,4,200.0,119.31,1,1,319.31,200.0,119.31,1,1,297.35999999999996,0,0,404.65999999999997,0,0,174.73000000000002,0.7890821924578659,0.7890821924578659,0.7348391242030345,134.67000000000002,176.74791666666667,2025,2025-01
2025-01-24,24,ML,1,1,367.33,2,4,4,200.0,167.32999999999998,1,1,367.33,200.0,167.32999999999998,1,1,322.51000000000005,0,0,411.03000000000003,0,0,208.78000000000003,0.8936817263946669,0.8936817263946669,0.7846385908571151,136.19,166.13291666666666,2025,2025-01
2025-01-25,24,ML,1,1,122.9,1,2,2,100.0,22.900000000000006,1,1,186.39000000000001,200.0,-13.609999999999985,1,1,184.78,0,0,239.88000000000002,0,0,126.01000000000005,0.5123395030848757,0.7770135067533767,0.7703018175754544,82.72000000000001,118.91208333333334,2025,2025-01
2025-01-26,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,138.02000000000004,200.0,-61.97999999999996,1,1,108.84000000000003,0,0,124.45999999999998,0,0,26.390000000000015,0.0,1.1089506668809261,0.8744978306283148,66.13,114.82749999999999,2025,2025-01
2025-01-27,24,ML,1,1,451.31,2,4,4,200.0,251.31,1,1,451.31,200.0,251.31,1,1,355.19,0,0,521.24,0,0,276.34000000000003,0.865839152789502,0.865839152789502,0.6814327373187016,186.66,130.14416666666668,2025,2025-01
2025-01-28,24,ML,1,1,112.03999999999999,1,2,2,100.0,12.039999999999992,1,1,160.42,200.0,-39.58000000000001,1,1,161.15999999999997,0,0,179.07,0,0,97.95000000000005,0.6256771095102474,0.8958507846093706,0.8999832467750041,68.86999999999999,122.14708333333333,2025,2025-01
2025-01-29,24,ML,1,1,361.25,2,4,4,200.0,161.25,1,1,361.25,200.0,161.25,1,1,361.25,0,0,386.32,0,0,151.91999999999996,0.9351056119279354,0.9351056119279354,0.9351056119279354,114.88999999999999,126.34666666666665,2025,2025-01
2025-01-30,24,ML,1,1,110.23,1,2,2,100.0,10.230000000000004,1,1,198.66000000000003,200.0,-1.339999999999975,1,1,208.63000000000005,0,0,245.06000000000003,0,0,110.83000000000004,0.4498082102342283,0.8106586142169264,0.8513425283604017,80.88000000000001,132.7525,2025,2025-01
2025-01-31,24,ML,1,1,120.23999999999998,1,2,2,100.0,20.23999999999998,1,1,202.27999999999997,200.0,2.2799999999999727,1,1,202.39999999999998,0,0,223.58999999999997,0,0,119.65999999999997,0.53777002549309,0.9046916230600652,0.9052283196922939,70.44999999999999,142.34708333333333,2025,2025-01
2025-02-01,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,168.05999999999995,200.0,-31.940000000000055,1,1,125.83999999999997,0,0,180.35000000000002,0,0,90.13,0.0,0.9318547269198776,0.6977543665095645,63.93000000000001,135.71124999999998,2025,2025-02
2025-02-02,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,126.04999999999995,200.0,-73.95000000000005,1,1,130.37,0,0,149.47,0,0,115.76999999999998,0.0,0.8433130394059005,0.8722151602328226,62.06999999999999,137.36791666666667,2025,2025-02
2025-02-03,24,ML,1,1,376.22999999999996,2,4,4,200.0,176.22999999999996,1,1,376.22999999999996,200.0,176.22999999999996,1,1,337.55,0,0,389.16999999999996,0,0,160.57,0.966749749466814,0.966749749466814,0.8673587378266568,127.53999999999999,154.42458333333335,2025,2025-02
2025-02-04,24,ML,1,1,274.45,2,4,4,200.0,74.44999999999999,1,1,274.45,200.0,74.44999999999999,1,1,281.35999999999996,0,0,282.46000000000004,0,0,102.76999999999998,0.9716420024074204,0.9716420024074204,0.9961056432769239,98.81,145.70083333333335,2025,2025-02
2025-02-05,24,ML,1,1,225.79000000000005,2,4,4,200.0,25.79000000000005,1,1,225.79000000000005,200.0,25.79000000000005,1,1,237.01999999999995,0,0,272.82,0,0,143.16999999999996,0.8276152774723263,0.8276152774723263,0.8687779488307308,80.60000000000001,143.01166666666666,2025,2025-02
2025-02-06,24,ML,1,1,223.86,2,4,4,200.0,23.860000000000014,1,1,223.86,200.0,23.860000000000014,1,1,219.95999999999998,0,0,234.97,0,0,133.95000000000005,0.9527173681746607,0.9527173681746607,0.9361195046176107,96.83,155.40166666666667,2025,2025-02
2025-02-07,24,ML,1,1,300.21,2,4,4,200.0,100.20999999999998,1,1,300.21,200.0,100.20999999999998,1,1,292.75,0,0,317.86,0,0,186.78000000000003,0.9444724092367708,0.9444724092367708,0.9210029572767885,103.03999999999999,147.10958333333335,2025,2025-02
2025-02-08,24,ML,1,1,111.97999999999999,1,2,2,100.0,11.97999999999999,1,1,167.67999999999998,200.0,-32.32000000000002,1,1,139.24999999999997,0,0,218.69,0,0,114.63,0.5120490191595408,0.7667474507293428,0.6367460789245049,88.78999999999999,115.21791666666667,2025,2025-02
2025-02-09,24,ML,1,1,116.02000000000001,1,2,2,100.0,16.02000000000001,1,1,174.95000000000002,200.0,-25.049999999999983,1,1,157.15,0,0,223.77,0,0,130.06,0.5184787951914913,0.7818295571345578,0.7022835947624794,97.53,133.33291666666665,2025,2025-02
2025-02-10,24,ML,1,1,328.90999999999997,2,4,4,200.0,128.90999999999997,1,1,328.90999999999997,200.0,128.90999999999997,1,1,318.43000000000006,0,0,438.9800000000001,0,0,190.74999999999994,0.7492596473643444,0.7492596473643444,0.7253861223745957,163.94000000000003,162.60208333333335,2025,2025-02
2025-02-11,24,ML,1,1,344.80999999999995,2,4,4,200.0,144.80999999999995,1,1,344.80999999999995,200.0,144.80999999999995,1,1,427.38,0,0,491.95000000000005,0,0,103.74000000000001,0.7009045634718973,0.7009045634718973,0.8687468238642138,159.77999999999997,171.6504166666667,2025,2025-02
2025-02-12,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,49.26999999999998,200.0,-150.73000000000002,1,1,-2.8800000000000523,0,0,393.72,0,0,40.10999999999996,0.0,0.1251396931829726,-0.007314843035659992,162.12,170.16375000000002,2025,2025-02
2025-02-13,24,ML,1,1,350.9200000000001,2,4,4,200.0,150.92000000000007,1,1,350.9200000000001,200.0,150.92000000000007,1,1,334.27,0,0,528.02,0,0,61.25000000000006,0.6645960380288627,0.6645960380288627,0.6330631415476686,184.82999999999998,205.1483333333333,2025,2025-02
2025-02-14,24,ML,1,1,344.98,2,4,4,200.0,144.98000000000002,1,1,344.98,200.0,144.98000000000002,1,1,413.8600000000001,0,0,508.05000000000007,0,0,260.3299999999999,0.6790276547583899,0.6790276547583899,0.8146048617262082,163.80000000000004,179.47833333333332,2025,2025-02
2025-02-15,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,144.67000000000002,200.0,-55.329999999999984,1,1,137.48000000000002,0,0,192.78000000000003,0,0,102.91000000000003,0.0,0.7504409171075838,0.7131445170660857,68.7,137.73916666666665,2025,2025-02
2025-02-16,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,118.69,200.0,-81.31,1,1,147.62,0,0,172.65000000000006,0,0,90.86000000000001,0.0,0.6874601795540107,0.855024616275702,59.79000000000002,143.01791666666665,2025,2025-02
2025-02-17,24,ML,1,1,274.6099999999999,2,4,4,200.0,74.6099999999999,1,1,274.6099999999999,200.0,74.6099999999999,1,1,402.0099999999999,0,0,456.36,0,0,221.12999999999994,0.6017398545008324,0.6017398545008324,0.8809054255412391,164.77999999999997,162.455,2025,2025-02
2025-02-18,24,ML,1,1,278.02,1,2,2,100.0,178.01999999999998,1,1,254.77,200.0,54.77000000000001,1,1,262.65999999999997,0,0,631.93,0,0,16.789999999999964,0.43995379235041854,0.40316174259807264,0.4156473027075784,272.29,189.50250000000003,2025,2025-02
2025-02-19,24,ML,1,1,204.85000000000005,2,4,4,200.0,4.850000000000051,1,1,204.85000000000005,200.0,4.850000000000051,1,1,231.92,0,0,347.14,0,0,62.079999999999984,0.5901077375122431,0.5901077375122431,0.6680878031917958,115.51,172.1075,2025,2025-02
2025-02-20,24,ML,1,1,347.09,2,4,4,200.0,147.08999999999997,1,1,347.09,200.0,147.08999999999997,1,1,345.81,0,0,486.15,0,0,101.38,0.7139565977578937,0.7139565977578937,0.7113236655353287,196.92000000000002,158.4325,2025,2025-02
2025-02-21,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,125.11,200.0,-74.89,1,1,116.07000000000004,0,0,354.4,0,0,-29.569999999999965,0.0,0.3530191873589165,0.3275112866817157,125.54,131.26958333333334,2025,2025-02
2025-02-22,24,ML,1,1,125.63,1,2,2,100.0,25.629999999999995,1,1,91.47999999999999,200.0,-108.52000000000001,1,1,126.95000000000002,0,0,439.11,0,0,-92.49000000000001,0.2861014324428958,0.20833048666621118,0.28910751292386877,173.71,144.87,2025,2025-02
2025-02-23,24,ML,1,1,166.82,1,2,2,100.0,66.82,1,1,172.62999999999994,200.0,-27.37000000000006,1,1,37.69999999999999,0,0,248.17000000000002,0,0,-127.35000000000002,0.6722005077164847,0.6956118789539426,0.15191199580932419,110.81,134.49625,2025,2025-02
2025-02-24,24,ML,1,1,560.1999999999999,2,4,4,200.0,360.19999999999993,1,1,560.1999999999999,200.0,360.19999999999993,1,1,447.7299999999999,0,0,589.98,0,0,157.95999999999992,0.9495237126682259,0.9495237126682259,0.7588901318688768,166.68,209.44375000000002,2025,2025-02
2025-02-25,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,-39.97999999999996,200.0,-239.97999999999996,1,1,-56.69999999999999,0,0,194.0,0,0,-30.00999999999999,0.0,-0.20608247422680392,-0.29226804123711336,113.33,146.95375,2025,2025-02
2025-02-26,24,ML,1,1,134.28,1,2,2,100.0,34.28,1,1,163.40000000000003,200.0,-36.599999999999966,1,1,157.10999999999996,0,0,308.36,0,0,145.07,0.4354650408613309,0.5299001167466598,0.5095018809184069,90.24,149.70791666666665,2025,2025-02
2025-02-27,24,ML,1,1,213.86,2,4,4,200.0,13.860000000000014,1,1,213.86,200.0,13.860000000000014,1,1,214.06999999999994,0,0,242.32999999999998,0,0,147.41999999999996,0.8825155779309207,0.8825155779309207,0.8833821648165723,72.68,135.22625000000002,2025,2025-02
2025-02-28,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,131.79999999999995,200.0,-68.20000000000005,1,1,118.93999999999996,0,0,150.77999999999997,0,0,66.95000000000005,0.0,0.8741212362382277,0.7888314100013263,54.849999999999994,123.16166666666668,2025,2025-02
2025-03-01,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,81.97999999999998,200.0,-118.02000000000002,1,1,87.95999999999994,0,0,106.37999999999998,0,0,45.60000000000002,0.0,0.7706335777401766,0.8268471517202477,40.65999999999998,119.50041666666668,2025,2025-03
2025-03-02,24,ML,1,1,188.24,1,2,2,100.0,88.24000000000001,1,1,230.49,200.0,30.49000000000001,1,1,188.60000000000002,0,0,265.94,0,0,102.26000000000002,0.7078288335714823,0.866699255471159,0.7091825223734678,120.57999999999998,86.06458333333335,2025,2025-03
2025-03-03,24,ML,1,1,279.80000000000007,2,4,4,200.0,79.80000000000007,1,1,279.80000000000007,200.0,79.80000000000007,1,1,279.80000000000007,0,0,376.95,0,0,48.349999999999994,0.7422735110757397,0.7422735110757397,0.7422735110757397,144.39,123.955,2025,2025-03
2025-03-04,24,ML,1,1,239.54999999999998,1,2,2,100.0,139.54999999999998,1,1,313.9799999999999,200.0,113.9799999999999,1,1,302.18999999999994,0,0,505.71999999999997,0,0,61.75999999999999,0.4736810883492842,0.6208573914419044,0.5975440955469429,176.63,135.44458333333333,2025,2025-03
2025-03-05,24,ML,1,1,298.27,1,2,2,100.0,198.26999999999998,1,1,352.29999999999995,200.0,152.29999999999995,1,1,310.93999999999994,0,0,436.1299999999999,0,0,-96.30000000000003,0.6839015889757643,0.8077866691124207,0.7129525600165089,196.35999999999999,116.01166666666666,2025,2025-03
2025-03-06,24,ML,1,1,295.57,1,2,2,100.0,195.57,1,1,252.89,200.0,52.889999999999986,1,1,198.78000000000003,0,0,386.78999999999996,0,0,-32.85000000000001,0.7641614312676129,0.6538173168903022,0.5139222834096022,176.2,100.07416666666666,2025,2025-03
2025-03-07,24,ML,1,1,295.01,1,2,2,100.0,195.01,1,1,369.36,200.0,169.36,1,1,406.9100000000001,0,0,481.4000000000001,0,0,160.02000000000007,0.6128167843788948,0.7672621520565017,0.8452638138761944,205.56,110.59083333333332,2025,2025-03
2025-03-08,24,ML,1,1,296.32,1,2,2,100.0,196.32,1,1,320.13,200.0,120.13,1,1,291.55,0,0,354.75,0,0,16.549999999999997,0.8352924594785059,0.9024101479915433,0.82184637068358,171.69,89.81124999999999,2025,2025-03
2025-03-09,24,ML,1,1,243.17000000000002,1,2,2,100.0,143.17000000000002,1,1,269.16,200.0,69.16000000000003,1,1,262.94000000000005,0,0,284.62,0,0,62.37000000000002,0.8543672264774085,0.9456819619141312,0.9238282622443962,134.26,78.51083333333334,2025,2025-03
2025-03-10,24,ML,1,1,295.85,2,4,4,200.0,95.85000000000002,1,1,295.85,200.0,95.85000000000002,1,1,281.67,0,0,312.69,0,0,97.76999999999998,0.9461447439956507,0.9461447439956507,0.9007963158399693,106.5,112.49333333333334,2025,2025-03
2025-03-11,24,ML,1,1,255.68,2,4,4,200.0,55.68000000000001,1,1,255.68,200.0,55.68000000000001,1,1,260.1900000000001,0,0,275.79,0,0,157.16000000000005,0.9270822002248087,0.9270822002248087,0.9434352224518658,100.82000000000001,125.00958333333335,2025,2025-03
2025-03-12,24,ML,1,1,238.86000000000004,2,4,4,200.0,38.86000000000004,1,1,238.86000000000004,200.0,38.86000000000004,1,1,269.2800000000001,0,0,282.89,0,0,157.89999999999998,0.8443564636431123,0.8443564636431123,0.9518894269857545,95.16,124.03458333333333,2025,2025-03
2025-03-13,24,ML,1,1,233.52,2,4,4,200.0,33.52000000000001,1,1,233.52,200.0,33.52000000000001,1,1,206.32000000000002,0,0,269.22,0,0,187.57999999999998,0.8673946957878315,0.8673946957878315,0.7663620830547507,85.23,125.36500000000001,2025,2025-03
2025-03-14,24,ML,1,1,100.28,1,2,2,100.0,0.28000000000000114,1,1,196.35999999999996,200.0,-3.640000000000043,1,1,193.7,0,0,196.23000000000002,0,0,102.67000000000002,0.5110329715130204,1.0006624878968555,0.9871069663150384,56.95,122.58999999999999,2025,2025-03
2025-03-15,24,ML,1,1,141.43,1,2,2,100.0,41.43000000000001,1,1,193.14999999999998,200.0,-6.850000000000023,1,1,179.86,0,0,203.9,0,0,88.03000000000003,0.6936243256498283,0.9472780774889651,0.882099068170672,98.4,93.59583333333335,2025,2025-03
2025-03-16,24,ML,1,1,206.99,1,2,2,100.0,106.99000000000001,1,1,264.03,200.0,64.02999999999997,1,1,262.36999999999995,0,0,267.40999999999997,0,0,122.53999999999996,0.7740548221831646,0.9873602333495382,0.9811525373022698,133.59,75.13125000000001,2025,2025-03
2025-03-17,24,ML,1,1,300.94000000000005,2,4,4,200.0,100.94000000000005,1,1,300.94000000000005,200.0,100.94000000000005,1,1,300.94000000000005,0,0,379.31,0,0,238.98000000000002,0.7933879939890855,0.7933879939890855,0.7933879939890855,131.45000000000002,104.84208333333333,2025,2025-03
2025-03-18,24,ML,1,1,300.57,1,2,2,100.0,200.57,1,1,375.06,200.0,175.06,1,1,370.57,0,0,429.37,0,0,113.83,0.7000256189300603,0.87351235531127,0.8630551738593754,169.35999999999999,93.00083333333335,2025,2025-03
2025-03-19,24,ML,1,1,510.56,2,4,4,200.0,310.56,1,1,510.56,200.0,310.56,1,1,564.3999999999999,0,0,573.05,0,0,225.92999999999995,0.8909519239158887,0.8909519239158887,0.9849053311229385,251.85,105.75208333333335,2025,2025-03
2025-03-20,24,ML,1,1,386.81,1,2,2,100.0,286.81,1,1,480.86000000000007,200.0,280.86000000000007,1,1,569.02,0,0,608.8,0,0,260.36,0.6353646517739816,0.7898488830486204,0.9346583442838371,272.69,111.49083333333333,2025,2025-03
2025-03-21,24,ML,1,1,467.6700000000001,2,4,4,200.0,267.6700000000001,1,1,467.6700000000001,200.0,267.6700000000001,1,1,507.69000000000005,0,0,558.8299999999999,0,0,225.21999999999997,0.8368734677808997,0.8368734677808997,0.9084873754093375,257.76,116.12666666666667,2025,2025-03
2025-03-22,24,ML,1,1,156.57,1,2,2,100.0,56.56999999999999,1,1,199.45,200.0,-0.5500000000000114,1,1,169.27999999999997,0,0,273.06,0,0,-29.450000000000003,0.5733904636343661,0.7304255474987181,0.6199370101809125,129.13,86.38625,2025,2025-03
2025-03-23,24,ML,1,1,158.1,1,2,2,100.0,58.099999999999994,1,1,180.20999999999998,200.0,-19.79000000000002,1,1,188.99,0,0,291.09000000000003,0,0,169.09,0.5431309904153354,0.6190868803462846,0.649249373046137,138.3,61.76416666666666,2025,2025-03
2025-03-24,24,ML,1,1,306.45000000000005,2,4,4,200.0,106.45000000000005,1,1,306.45000000000005,200.0,106.45000000000005,1,1,290.87,0,0,322.99,0,0,190.26000000000005,0.9487909842409983,0.9487909842409983,0.9005541967243568,115.11999999999999,131.35958333333335,2025,2025-03
2025-03-25,24,ML,1,1,232.09999999999997,2,4,4,200.0,32.099999999999966,1,1,232.09999999999997,200.0,32.099999999999966,1,1,232.54000000000002,0,0,236.01000000000005,0,0,126.37999999999997,0.9834329053853647,0.9834329053853647,0.985297233168086,82.10000000000001,124.82541666666667,2025,2025-03
2025-03-26,24,ML,1,1,130.56,1,2,2,100.0,30.560000000000002,1,1,214.64000000000001,200.0,14.640000000000015,1,1,230.83,0,0,243.94000000000003,0,0,140.93,0.5352135771091251,0.8798884971714356,0.9462572763794375,86.75,118.15833333333335,2025,2025-03
2025-03-27,24,ML,1,1,350.60999999999996,2,4,4,200.0,150.60999999999996,1,1,350.60999999999996,200.0,150.60999999999996,1,1,333.67,0,0,353.86,0,0,130.96,0.9908155767817779,0.9908155767817779,0.9429435369920307,153.02,102.11666666666667,2025,2025-03
2025-03-28,24,ML,1,1,275.63,2,4,4,200.0,75.63,1,1,275.63,200.0,75.63,1,1,292.81,0,0,324.92,0,0,113.58000000000004,0.8483011202757601,0.8483011202757601,0.9011756740120644,116.84,102.375,2025,2025-03
2025-03-29,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,189.07000000000005,200.0,-10.92999999999995,1,1,173.74,0,0,175.59000000000003,0,0,130.99,0.0,1.0767697477077283,0.9894640924881826,88.8,103.59291666666667,2025,2025-03
2025-03-30,23,ML,1,1,211.59,1,2,2,100.0,111.59,1,1,268.44,200.0,68.44,1,1,187.36,0,0,282.71,0,0,220.52,0.7484347918361572,0.9495242474620637,0.662728591135793,141.36,22.917391304347827,2025,2025-03
2025-03-31,24,ML,1,1,383.28999999999996,2,4,4,200.0,183.28999999999996,1,1,383.28999999999996,200.0,183.28999999999996,1,1,371.2,0,0,511.5,0,0,305.52,0.7493450635386119,0.7493450635386119,0.7257086999022483,166.23,114.27958333333333,2025,2025-03
2025-04-01,24,ML,1,1,369.99,2,4,4,200.0,169.99,1,1,369.99,200.0,169.99,1,1,382.1000000000001,0,0,377.18,0,0,179.31000000000003,0.9809374834296622,0.9809374834296622,1.0130441698923593,138.2,102.08208333333334,2025,2025-04
2025-04-02,24,ML,1,1,227.7,1,2,2,100.0,127.69999999999999,1,1,324.56,200.0,124.56,1,1,326.10999999999996,0,0,351.16999999999996,0,0,140.60999999999999,0.6484039069396589,0.924224734459094,0.9286385511290828,114.84,86.76416666666667,2025,2025-04
2025-04-03,24,ML,1,1,519.6899999999999,2,4,4,200.0,319.68999999999994,1,1,519.6899999999999,200.0,319.68999999999994,1,1,521.8299999999999,0,0,563.8399999999999,0,0,250.66,0.921697644721907,0.921697644721907,0.9254930476730988,205.57,85.75916666666667,2025,2025-04
2025-04-04,24,ML,1,1,468.41,2,4,4,200.0,268.41,1,1,468.41,200.0,268.41,1,1,453.93,0,0,474.59000000000003,0,0,168.5,0.9869782338439494,0.9869782338439494,0.9564676878990286,184.28,96.25,2025,2025-04
2025-04-05,24,ML,1,1,394.37,1,2,2,100.0,294.37,1,1,488.78999999999996,200.0,288.78999999999996,1,1,439.53999999999996,0,0,449.59999999999997,0,0,123.46,0.8771574733096086,1.0871663701067615,0.9776245551601424,224.9,68.32791666666667,2025,2025-04
2025-04-06,24,ML,1,1,329.9,1,2,2,100.0,229.89999999999998,1,1,379.10999999999996,200.0,179.10999999999996,1,1,318.54,0,0,464.26,0,0,172.32999999999998,0.7105932020850385,0.8165898418989359,0.6861241545685608,225.25,52.41708333333333,2025,2025-04
2025-04-07,24,ML,1,1,423.03999999999985,2,4,4,200.0,223.03999999999985,1,1,423.03999999999985,200.0,223.03999999999985,1,1,384.77,0,0,457.29999999999995,0,0,209.30999999999997,0.9250820030614474,0.9250820030614474,0.8413951454187624,159.76,110.91916666666667,2025,2025-04
2025-04-08,24,ML,1,1,431.2,2,4,4,200.0,231.2,1,1,431.2,200.0,231.2,1,1,424.46,0,0,468.17,0,0,148.72000000000003,0.9210329581135057,0.9210329581135057,0.9066364782023623,184.70000000000002,110.94625,2025,2025-04
2025-04-09,24,ML,1,1,277.39,1,2,2,100.0,177.39,1,1,300.21999999999997,200.0,100.21999999999997,1,1,276.31,0,0,393.69,0,0,131.19,0.7045899057634178,0.7625796946836343,0.7018466305976784,162.93,100.04041666666667,2025,2025-04
2025-04-10,24,ML,1,1,339.36,1,2,2,100.0,239.36,1,1,427.08,200.0,227.07999999999998,1,1,408.7099999999999,0,0,480.18999999999994,0,0,255.28999999999996,0.7067202565651097,0.8893979466461194,0.851142256190258,177.7,96.92625,2025,2025-04
2025-04-11,24,ML,1,1,457.71,2,4,4,200.0,257.71,1,1,457.71,200.0,257.71,1,1,435.72999999999996,0,0,502.71,0,0,235.4,0.9104851703765591,0.9104851703765591,0.8667621491515983,205.09,81.95,2025,2025-04
2025-04-12,24,ML,1,1,269.66999999999996,1,2,2,100.0,169.66999999999996,1,1,301.06000000000006,200.0,101.06000000000006,1,1,331.73,0,0,407.25,0,0,128.01,0.6621731123388581,0.7392510742786987,0.814561080417434,190.84,76.87833333333333,2025,2025-04
2025-04-13,24,ML,1,1,276.24,1,2,2,100.0,176.24,1,1,303.59,200.0,103.58999999999997,1,1,250.32999999999998,0,0,385.79999999999995,0,0,169.21999999999997,0.7160186625194402,0.7869103162260239,0.6488595127008813,184.44,58.237500000000004,2025,2025-04
2025-04-14,24,ML,1,1,277.21,2,4,4,200.0,77.20999999999998,1,1,277.21,200.0,77.20999999999998,1,1,306.74,0,0,318.91,0,0,216.28000000000003,0.8692421059233011,0.8692421059233011,0.9618387632874478,112.27000000000001,114.58999999999999,2025,2025-04
2025-04-15,24,ML,1,1,105.12,1,2,2,100.0,5.1200000000000045,1,1,164.93999999999997,200.0,-35.06000000000003,1,1,157.73,0,0,212.22,0,0,97.94999999999999,0.49533502968617477,0.7772123268306473,0.7432381490905664,74.27,106.07916666666667,2025,2025-04
2025-04-16,24,ML,1,1,413.42999999999995,2,4,4,200.0,213.42999999999995,1,1,413.42999999999995,200.0,213.42999999999995,1,1,412.71000000000004,0,0,426.74,0,0,127.85999999999999,0.9688100482729529,0.9688100482729529,0.9671228382621737,169.51000000000002,82.805,2025,2025-04
2025-04-17,24,ML,1,1,207.75,1,2,2,100.0,107.75,1,1,270.8,200.0,70.80000000000001,1,1,266.45,0,0,296.89,0,0,58.329999999999984,0.6997541176866854,0.9121223348715013,0.8974704435986393,113.54999999999998,84.99666666666667,2025,2025-04
2025-04-18,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,114.51,200.0,-85.49,1,1,124.72999999999998,0,0,155.9,0,0,121.51999999999998,0.0,0.7345093008338679,0.8000641436818472,72.83000000000001,90.47291666666668,2025,2025-04
2025-04-19,24,ML,1,1,270.51,1,2,2,100.0,170.51,1,1,318.47,200.0,118.47000000000003,1,1,197.06000000000006,0,0,338.13,0,0,97.61000000000001,0.8000177446544229,0.9418566823411115,0.5827936000946383,175.1,70.97791666666666,2025,2025-04
2025-04-20,24,ML,1,1,402.75,1,2,2,100.0,302.75,1,1,408.51,200.0,208.51,1,1,203.19999999999996,0,0,473.98,0,0,58.650000000000006,0.84971939744293,0.8618718089370859,0.42871007215494317,238.55,55.625416666666666,2025,2025-04
2025-04-21,24,ML,1,1,264.08,1,2,2,100.0,164.07999999999998,1,1,260.56,200.0,60.56,1,1,132.54999999999998,0,0,334.3,0,0,33.95,0.7899491474723301,0.7794196829195333,0.3965001495662578,171.64999999999998,70.41666666666667,2025,2025-04
2025-04-22,24,ML,1,1,413.56,2,4,4,200.0,213.56,1,1,413.56,200.0,213.56,1,1,413.56,0,0,459.21999999999997,0,0,202.71999999999997,0.9005705326423066,0.9005705326423066,0.9005705326423066,192.04000000000002,113.47625,2025,2025-04
2025-04-23,24,ML,1,1,261.06,2,4,4,200.0,61.06,1,1,261.06,200.0,61.06,1,1,260.77,0,0,285.46,0,0,98.86999999999995,0.914523926294402,0.914523926294402,0.9135080221397044,109.92,111.69541666666667,2025,2025-04
2025-04-24,24,ML,1,1,0.0,0,0,0,0.0,0.0,1,1,149.83,200.0,-50.16999999999999,1,1,153.59,0,0,168.65999999999997,0,0,85.88999999999999,0.0,0.8883552709593266,0.9106486422388239,59.83,98.11416666666666,2025,2025-04
2025-04-25,24,ML,1,1,143.46,1,2,2,100.0,43.46000000000001,1,1,190.50000000000003,200.0,-9.499999999999972,1,1,190.50000000000003,0,0,200.33000000000004,0,0,103.54000000000002,0.7161184046323565,0.9509309639095492,0.9509309639095492,80.07000000000001,89.145,2025,2025-04
2025-04-26,24,ML,1,1,213.07,1,2,2,100.0,113.07,1,1,243.13,200.0,43.129999999999995,1,1,214.95999999999998,0,0,231.8,0,0,6.50999999999998,0.919197584124245,1.0488783433994822,0.9273511647972389,122.5,59.46333333333334,2025,2025-04
2025-04-27,24,ML,1,1,427.33,1,2,2,100.0,327.33,1,0,547.17,175.0,372.16999999999996,1,1,377.98,0,0,486.69,0,0,215.63,0.878033244981405,1.1242680145472477,0.7766339970001439,245.28,32.38333333333333,2025,2025-04
2025-04-28,24,ML,1,1,350.38,1,2,2,100.0,250.38,0,0,440.94,200.0,240.94,1,1,451.6600000000001,0,0,465.09000000000003,0,0,108.91000000000001,0.753359564815412,0.9480745662129909,0.9711238684985702,204.64000000000001,76.49291666666667,2025,2025-04
2025-04-29,24,ML,1,1,295.14,1,2,2,100.0,195.14,0,0,379.14,200.0,179.14,1,1,347.12000000000006,0,0,380.5,0,0,82.55999999999999,0.7756636005256241,0.9964257555847569,0.9122733245729305,180.43,72.40708333333333,2025,2025-04
