Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
12.5.2025;18;17:00 - 18:00;9,337.0;32,025.2;34.7;36.2;-1.5;80.09;70.9
12.5.2025;19;18:00 - 19:00;296.5;1,132.7;49.0;53.8;-4.8;101.70;102.8
12.5.2025;20;19:00 - 20:00;738.5;16,766.5;80.2;76.3;3.9;164.12;156.5
12.5.2025;21;20:00 - 21:00;7,312.4;17,241.9;107.4;78.8;28.6;221.36;186.2
12.5.2025;22;21:00 - 22:00;2,797.9;24,033.0;91.9;56.7;35.2;133.76;148.6
12.5.2025;23;22:00 - 23:00;32,640.2;100,081.7;37.1;84.2;-47.1;105.53;121.3
12.5.2025;24;23:00 - 00:00;10,135.6;21,140.4;54.2;62.8;-8.6;95.85;117.0
13.5.2025;1;00:00 - 01:00;37.3;25.0;12.1;0.0;12.1;87.33;12.1
13.5.2025;2;01:00 - 02:00;36.7;25.0;6.5;0.0;6.5;87.88;6.5
13.5.2025;3;02:00 - 03:00;59.4;25.0;32.3;0.0;32.3;87.51;32.3
13.5.2025;4;03:00 - 04:00;43.4;26.0;33.2;1.0;32.2;91.36;34.2
13.5.2025;5;04:00 - 05:00;59.5;25.0;34.3;0.0;34.3;99.42;34.3
13.5.2025;6;05:00 - 06:00;55.0;40.5;29.6;6.5;23.1;105.27;36.1
13.5.2025;7;06:00 - 07:00;88.3;31.8;46.2;6.8;39.4;128.50;53.0
13.5.2025;8;07:00 - 08:00;53.2;49.2;28.2;17.7;10.5;125.34;45.9
13.5.2025;9;08:00 - 09:00;202.2;77.7;62.1;28.2;33.9;100.97;90.3
13.5.2025;10;09:00 - 10:00;616.1;182.8;207.9;54.0;153.9;76.23;261.9
13.5.2025;11;10:00 - 11:00;3,000.2;795.7;197.4;52.0;145.4;17.04;249.4
13.5.2025;12;11:00 - 12:00;3,502.5;293.8;179.5;46.7;132.8;-8.41;226.2
13.5.2025;13;12:00 - 13:00;11,715.1;585.2;162.2;56.5;105.7;10.19;218.7
13.5.2025;14;13:00 - 14:00;12,563.9;2,966.1;182.9;59.4;123.5;5.57;242.3
13.5.2025;15;14:00 - 15:00;4,082.8;189.0;191.8;16.6;175.2;-5.63;208.4
13.5.2025;16;15:00 - 16:00;15,635.2;904.6;256.1;36.6;219.5;5.92;292.7
13.5.2025;17;16:00 - 17:00;13,269.2;2,359.6;269.4;50.4;219.0;18.50;319.8
13.5.2025;18;17:00 - 18:00;1,868.5;226.5;286.9;138.2;148.7;67.02;425.1
13.5.2025;19;18:00 - 19:00;20,839.9;37,497.1;69.4;33.9;35.5;101.34;103.3
13.5.2025;20;19:00 - 20:00;11,404.6;1,863.8;32.6;27.8;4.8;167.85;60.4
13.5.2025;21;20:00 - 21:00;5,717.7;2,365.7;36.1;51.3;-15.2;328.31;87.4
13.5.2025;22;21:00 - 22:00;1,672.3;75.0;45.8;26.0;19.8;170.01;71.8
13.5.2025;23;22:00 - 23:00;67.2;55.0;25.2;10.0;15.2;114.80;35.2
13.5.2025;24;23:00 - 00:00;1,181.3;206.4;78.4;79.6;-1.2;91.79;158.0
14.5.2025;1;00:00 - 01:00;30.2;27.2;10.2;17.2;-7.0;94.44;27.4
14.5.2025;2;01:00 - 02:00;20.0;34.1;10.0;24.1;-14.1;100.55;34.1
14.5.2025;3;02:00 - 03:00;20.4;43.1;10.4;33.1;-22.7;95.75;43.5
14.5.2025;4;03:00 - 04:00;52.6;27.0;26.6;17.0;9.6;101.72;43.6
14.5.2025;5;04:00 - 05:00;46.4;41.0;29.8;23.0;6.8;105.26;52.8
14.5.2025;6;05:00 - 06:00;26.3;27.2;16.0;17.2;-1.2;107.70;33.2
14.5.2025;7;06:00 - 07:00;34.0;135.2;10.8;105.2;-94.4;127.86;116.0
14.5.2025;8;07:00 - 08:00;20.8;135.2;10.8;125.2;-114.4;124.82;136.0
14.5.2025;9;08:00 - 09:00;438.1;60.1;56.6;35.1;21.5;102.47;91.7
14.5.2025;10;09:00 - 10:00;911.1;184.2;103.4;47.2;56.2;67.10;150.6
14.5.2025;11;10:00 - 11:00;7,415.3;6,231.4;129.7;41.6;88.1;-16.64;171.3
14.5.2025;12;11:00 - 12:00;8,630.9;5,841.5;117.6;90.6;27.0;-8.06;208.2
14.5.2025;13;12:00 - 13:00;305.4;760.9;112.6;89.5;23.1;-3.90;202.1
14.5.2025;14;13:00 - 14:00;684.1;4,008.8;65.7;90.5;-24.8;-11.23;156.2
14.5.2025;15;14:00 - 15:00;106.5;1,124.5;50.5;110.5;-60.0;-13.11;161.0
14.5.2025;16;15:00 - 16:00;476.0;174.3;86.0;18.0;68.0;-3.30;104.0
14.5.2025;17;16:00 - 17:00;4,471.5;11,415.3;70.0;80.5;-10.5;19.80;150.5
14.5.2025;18;17:00 - 18:00;3,429.6;21,456.7;72.5;97.8;-25.3;38.33;170.3
14.5.2025;19;18:00 - 19:00;7,987.4;1,262.9;33.5;59.2;-25.7;92.95;92.7
14.5.2025;20;19:00 - 20:00;5,408.0;37,146.0;17.2;122.5;-105.3;107.35;139.7
14.5.2025;21;20:00 - 21:00;517.4;6,134.4;72.8;145.0;-72.2;156.28;217.8
14.5.2025;22;21:00 - 22:00;2,228.8;3,255.9;39.8;89.7;-49.9;133.40;129.5
14.5.2025;23;22:00 - 23:00;1,373.9;29,646.0;65.5;130.9;-65.4;108.25;196.4
14.5.2025;24;23:00 - 00:00;10,796.5;16,398.6;24.5;171.8;-147.3;97.48;196.3
15.5.2025;1;00:00 - 01:00;55.6;45.0;30.3;12.0;18.3;97.73;42.3
15.5.2025;2;01:00 - 02:00;65.1;39.8;32.6;11.3;21.3;84.41;43.9
15.5.2025;3;02:00 - 03:00;50.8;34.7;30.5;14.7;15.8;81.43;45.2
15.5.2025;4;03:00 - 04:00;61.7;50.3;36.4;17.0;19.4;84.38;53.4
15.5.2025;5;04:00 - 05:00;77.7;62.0;39.8;31.0;8.8;87.92;70.8
15.5.2025;6;05:00 - 06:00;94.3;56.0;39.0;28.0;11.0;95.49;67.0
15.5.2025;7;06:00 - 07:00;64.7;134.7;34.4;74.2;-39.8;111.68;108.6
15.5.2025;8;07:00 - 08:00;77.0;126.8;40.7;82.2;-41.5;115.39;122.9
15.5.2025;9;08:00 - 09:00;115.0;105.5;34.3;29.5;4.8;93.07;63.8
15.5.2025;10;09:00 - 10:00;861.8;197.0;91.2;20.0;71.2;66.04;111.2
15.5.2025;11;10:00 - 11:00;3,610.5;140.3;176.4;32.3;144.1;17.51;208.7
15.5.2025;12;11:00 - 12:00;9,593.4;3,002.4;151.5;41.8;109.7;26.16;193.3
15.5.2025;13;12:00 - 13:00;5,199.1;3,227.2;193.0;40.4;152.6;29.65;233.4
15.5.2025;14;13:00 - 14:00;1,456.0;127.0;148.2;16.5;131.7;23.07;164.7
15.5.2025;15;14:00 - 15:00;1,418.6;1,653.4;88.7;52.4;36.3;2.04;141.1
15.5.2025;16;15:00 - 16:00;1,260.8;19,117.9;78.9;88.9;-10.0;45.17;167.8
15.5.2025;17;16:00 - 17:00;9,317.9;10,771.9;66.7;55.9;10.8;72.54;122.6
15.5.2025;18;17:00 - 18:00;23,994.4;33,658.3;56.0;49.3;6.7;77.21;105.3
15.5.2025;19;18:00 - 19:00;2,796.1;1,933.8;17.3;248.0;-230.7;102.77;265.3
15.5.2025;20;19:00 - 20:00;165.1;3,613.4;8.0;151.0;-143.0;132.78;159.0
15.5.2025;21;20:00 - 21:00;939.0;3,830.8;37.9;148.1;-110.2;161.44;186.0
15.5.2025;22;21:00 - 22:00;631.5;879.9;0.5;103.4;-102.9;124.86;103.9
15.5.2025;23;22:00 - 23:00;392.9;464.7;16.9;75.8;-58.9;110.11;92.7
15.5.2025;24;23:00 - 00:00;123.9;139.7;0.9;67.5;-66.6;96.97;68.4
16.5.2025;1;00:00 - 01:00;52.2;66.9;26.9;26.0;0.9;97.72;52.9
16.5.2025;2;01:00 - 02:00;54.7;57.0;29.4;22.0;7.4;90.50;51.4
16.5.2025;3;02:00 - 03:00;48.6;48.1;23.3;18.1;5.2;87.74;41.4
16.5.2025;4;03:00 - 04:00;62.3;56.0;37.0;16.0;21.0;88.48;53.0
16.5.2025;5;04:00 - 05:00;58.3;46.0;32.9;16.0;16.9;92.56;48.9
16.5.2025;6;05:00 - 06:00;63.0;48.0;37.7;8.0;29.7;103.89;45.7
16.5.2025;7;06:00 - 07:00;59.9;65.0;34.6;0.0;34.6;117.29;34.6
16.5.2025;8;07:00 - 08:00;40.7;40.0;15.4;5.0;10.4;111.39;20.4
16.5.2025;9;08:00 - 09:00;113.3;52.0;32.3;7.0;25.3;101.89;39.3
16.5.2025;10;09:00 - 10:00;762.3;89.6;104.5;22.3;82.2;74.29;126.8
16.5.2025;11;10:00 - 11:00;498.5;1,582.9;144.0;68.0;76.0;29.91;212.0
16.5.2025;12;11:00 - 12:00;4,972.8;841.0;124.2;76.3;47.9;25.53;200.5
16.5.2025;13;12:00 - 13:00;4,384.0;702.7;96.7;61.2;35.5;27.55;157.9
16.5.2025;14;13:00 - 14:00;16,353.9;6,035.0;137.4;57.9;79.5;22.21;195.3
16.5.2025;15;14:00 - 15:00;516.7;789.6;87.1;66.5;20.6;39.31;153.6
16.5.2025;16;15:00 - 16:00;43,630.9;3,603.4;59.8;54.0;5.8;28.84;113.8
16.5.2025;17;16:00 - 17:00;24,553.5;4,309.0;62.5;65.4;-2.9;48.26;127.9
16.5.2025;18;17:00 - 18:00;10,310.7;651.6;47.6;50.6;-3.0;132.80;98.2
16.5.2025;19;18:00 - 19:00;505.7;5,750.8;40.7;117.3;-76.6;140.67;158.0
16.5.2025;20;19:00 - 20:00;3,864.9;4,858.6;45.5;136.4;-90.9;161.20;181.9
16.5.2025;21;20:00 - 21:00;790.7;554.4;35.3;59.0;-23.7;193.00;94.3
16.5.2025;22;21:00 - 22:00;3,517.0;2,593.8;43.2;57.5;-14.3;165.67;100.7
16.5.2025;23;22:00 - 23:00;47,578.6;10,306.5;32.0;48.3;-16.3;129.51;80.3
16.5.2025;24;23:00 - 00:00;55,411.3;3,942.9;26.1;64.6;-38.5;102.58;90.7
17.5.2025;1;00:00 - 01:00;4,900.6;45.2;123.3;20.2;103.1;91.99;143.5
17.5.2025;2;01:00 - 02:00;58.8;40.0;33.6;15.0;18.6;95.70;48.6
17.5.2025;3;02:00 - 03:00;53.6;30.0;38.4;15.0;23.4;93.28;53.4
17.5.2025;4;03:00 - 04:00;53.6;46.0;28.4;21.0;7.4;94.09;49.4
17.5.2025;5;04:00 - 05:00;60.7;146.0;25.4;121.0;-95.6;94.81;146.4
17.5.2025;6;05:00 - 06:00;67.3;265.0;42.1;230.0;-187.9;93.01;272.1
17.5.2025;7;06:00 - 07:00;78.6;265.5;53.4;240.0;-186.6;94.06;293.4
17.5.2025;8;07:00 - 08:00;55.4;30.0;19.8;5.0;14.8;90.08;24.8
17.5.2025;9;08:00 - 09:00;112.0;123.6;45.2;38.6;6.6;61.89;83.8
17.5.2025;10;09:00 - 10:00;383.1;73.8;126.4;33.8;92.6;20.43;160.2
17.5.2025;11;10:00 - 11:00;276.9;196.2;135.4;90.7;44.7;14.29;226.1
17.5.2025;12;11:00 - 12:00;1,598.7;1,137.9;188.4;62.7;125.7;5.06;251.1
17.5.2025;13;12:00 - 13:00;3,895.2;4,715.9;129.8;114.7;15.1;24.59;244.5
17.5.2025;14;13:00 - 14:00;5,340.1;8,499.8;89.5;130.3;-40.8;11.28;219.8
17.5.2025;15;14:00 - 15:00;1,616.0;608.2;69.3;117.2;-47.9;-0.83;186.5
17.5.2025;16;15:00 - 16:00;371.9;169.4;106.1;88.8;17.3;2.43;194.9
17.5.2025;17;16:00 - 17:00;546.1;67.0;219.2;22.0;197.2;3.80;241.2
17.5.2025;18;17:00 - 18:00;538.1;2,474.0;9.0;29.0;-20.0;118.16;38.0
17.5.2025;19;18:00 - 19:00;426.0;71.0;12.0;12.1;-0.1;180.87;24.1
17.5.2025;20;19:00 - 20:00;2,327.6;165.1;19.0;19.0;0.0;139.16;38.0
17.5.2025;21;20:00 - 21:00;6,201.1;83.0;11.4;13.0;-1.6;180.00;24.4
17.5.2025;22;21:00 - 22:00;11,922.8;97.9;13.6;19.1;-5.5;149.98;32.7
17.5.2025;23;22:00 - 23:00;506.8;138.2;23.0;23.0;0.0;158.22;46.0
17.5.2025;24;23:00 - 00:00;460.0;81.5;26.5;26.5;0.0;159.08;53.0
18.5.2025;1;00:00 - 01:00;44.0;122.1;18.5;39.1;-20.6;103.20;57.6
18.5.2025;2;01:00 - 02:00;64.9;37.1;34.9;12.1;22.8;97.13;47.0
18.5.2025;3;02:00 - 03:00;50.6;91.2;20.0;10.2;9.8;95.97;30.2
18.5.2025;4;03:00 - 04:00;40.0;39.2;13.4;14.2;-0.8;96.47;27.6
18.5.2025;5;04:00 - 05:00;50.4;42.0;15.1;17.0;-1.9;97.85;32.1
18.5.2025;6;05:00 - 06:00;41.4;59.0;11.1;27.0;-15.9;82.93;38.1
18.5.2025;7;06:00 - 07:00;25.2;52.9;0.2;27.9;-27.7;87.14;28.1
18.5.2025;8;07:00 - 08:00;61.0;63.0;24.9;31.0;-6.1;85.70;55.9
18.5.2025;9;08:00 - 09:00;6,442.7;2,848.5;97.6;13.5;84.1;69.24;111.1
18.5.2025;10;09:00 - 10:00;308.6;224.0;93.3;74.0;19.3;27.31;167.3
18.5.2025;11;10:00 - 11:00;1,580.9;222.5;110.7;81.2;29.5;9.48;191.9
18.5.2025;12;11:00 - 12:00;1,330.2;1,526.2;213.8;107.0;106.8;9.03;320.8
18.5.2025;13;12:00 - 13:00;304.3;293.7;174.5;65.7;108.8;4.83;240.2
18.5.2025;14;13:00 - 14:00;500.3;411.5;133.3;70.5;62.8;1.10;203.8
18.5.2025;15;14:00 - 15:00;481.3;937.5;107.7;156.0;-48.3;-1.31;263.7
18.5.2025;16;15:00 - 16:00;263.1;149.2;79.5;53.5;26.0;-1.68;133.0
18.5.2025;17;16:00 - 17:00;532.3;282.4;104.7;65.2;39.5;9.22;169.9
18.5.2025;18;17:00 - 18:00;3,374.3;152.5;36.3;42.5;-6.2;46.96;78.8
18.5.2025;19;18:00 - 19:00;470.2;120.3;36.2;45.9;-9.7;153.11;82.1
18.5.2025;20;19:00 - 20:00;68.6;96.5;27.6;63.5;-35.9;160.84;91.1
18.5.2025;21;20:00 - 21:00;46.4;2,251.0;7.3;103.7;-96.4;176.92;111.0
18.5.2025;22;21:00 - 22:00;436.3;85.9;0.8;24.9;-24.1;147.55;25.7
18.5.2025;23;22:00 - 23:00;157.7;202.5;14.7;58.5;-43.8;133.05;73.2
18.5.2025;24;23:00 - 00:00;250.1;1,690.1;27.9;26.1;1.8;117.07;54.0
19.5.2025;1;00:00 - 01:00;77.2;32.0;26.5;2.4;24.1;112.60;28.9
19.5.2025;2;01:00 - 02:00;286.3;74.0;24.4;16.0;8.4;104.64;40.4
19.5.2025;3;02:00 - 03:00;56.2;64.0;30.3;18.0;12.3;105.88;48.3
19.5.2025;4;03:00 - 04:00;81.1;46.0;38.5;10.0;28.5;103.43;48.5
19.5.2025;5;04:00 - 05:00;72.6;32.0;47.4;6.0;41.4;105.09;53.4
19.5.2025;6;05:00 - 06:00;70.0;28.7;44.8;2.7;42.1;115.59;47.5
19.5.2025;7;06:00 - 07:00;60.9;27.0;35.7;0.0;35.7;140.71;35.7
19.5.2025;8;07:00 - 08:00;44.1;49.2;8.9;13.9;-5.0;138.38;22.8
19.5.2025;9;08:00 - 09:00;138.0;68.5;30.1;23.0;7.1;112.87;53.1
19.5.2025;10;09:00 - 10:00;158.0;158.5;67.6;24.5;43.1;89.55;92.1
19.5.2025;11;10:00 - 11:00;349.5;205.7;161.3;79.7;81.6;66.39;241.0
19.5.2025;12;11:00 - 12:00;625.8;260.6;190.9;100.4;90.5;42.43;291.3
19.5.2025;13;12:00 - 13:00;307.4;322.5;128.1;66.5;61.6;39.43;194.6
19.5.2025;14;13:00 - 14:00;316.5;379.3;105.9;100.4;5.5;34.38;206.3
19.5.2025;15;14:00 - 15:00;548.6;170.9;119.8;37.0;82.8;45.32;156.8
19.5.2025;16;15:00 - 16:00;387.6;321.6;214.2;93.6;120.6;64.78;307.8
19.5.2025;17;16:00 - 17:00;868.7;193.7;95.3;34.7;60.6;104.49;130.0
19.5.2025;18;17:00 - 18:00;3,043.6;1,344.8;69.6;37.6;32.0;116.93;107.2
19.5.2025;19;18:00 - 19:00;6,778.8;4,693.3;76.6;56.9;19.7;123.38;133.5
19.5.2025;20;19:00 - 20:00;3,521.9;5,797.9;50.8;56.8;-6.0;165.39;107.6
19.5.2025;21;20:00 - 21:00;15,263.3;10,847.9;135.3;215.4;-80.1;276.23;350.7
19.5.2025;22;21:00 - 22:00;4,039.1;6,070.5;50.7;143.8;-93.1;180.13;194.5
19.5.2025;23;22:00 - 23:00;1,419.8;4,732.5;53.8;104.5;-50.7;137.08;158.3
19.5.2025;24;23:00 - 00:00;515.9;39.9;32.5;15.4;17.1;118.87;47.9
20.5.2025;1;00:00 - 01:00;460.0;50.2;17.4;4.8;12.6;120.64;22.2
20.5.2025;2;01:00 - 02:00;58.1;30.5;11.8;4.5;7.3;115.53;16.3
20.5.2025;3;02:00 - 03:00;66.8;50.0;18.9;0.0;18.9;119.46;18.9
20.5.2025;4;03:00 - 04:00;44.0;25.0;18.0;0.0;18.0;109.32;18.0
20.5.2025;5;04:00 - 05:00;47.9;34.5;22.6;9.5;13.1;115.08;32.1
20.5.2025;6;05:00 - 06:00;54.6;34.5;19.3;9.5;9.8;128.36;28.8
20.5.2025;7;06:00 - 07:00;29.6;33.4;4.3;8.4;-4.1;142.17;12.7
20.5.2025;8;07:00 - 08:00;31.7;25.0;5.1;0.0;5.1;147.68;5.1
20.5.2025;9;08:00 - 09:00;87.5;36.3;18.8;1.0;17.8;115.74;19.8
20.5.2025;10;09:00 - 10:00;7,817.7;418.8;91.7;5.8;85.9;91.22;97.5
20.5.2025;11;10:00 - 11:00;5,884.1;51.0;118.3;7.0;111.3;56.47;125.3
20.5.2025;12;11:00 - 12:00;705.6;1,404.3;131.3;45.0;86.3;6.12;176.3
20.5.2025;13;12:00 - 13:00;4,258.1;290.8;109.6;58.0;51.6;-21.39;167.6
20.5.2025;14;13:00 - 14:00;2,487.0;766.3;142.1;69.2;72.9;-30.77;211.3
20.5.2025;15;14:00 - 15:00;944.8;312.5;89.0;85.8;3.2;-11.47;174.8
20.5.2025;16;15:00 - 16:00;23,874.1;6,970.5;120.1;106.0;14.1;52.95;226.1
20.5.2025;17;16:00 - 17:00;6,269.4;2,319.2;51.8;16.5;35.3;53.06;68.3
20.5.2025;18;17:00 - 18:00;1,476.2;2,322.6;42.4;43.6;-1.2;102.58;86.0
20.5.2025;19;18:00 - 19:00;8,923.2;292.0;47.0;6.0;41.0;140.54;53.0
20.5.2025;20;19:00 - 20:00;306.3;2,998.0;32.9;99.7;-66.8;180.96;132.6
20.5.2025;21;20:00 - 21:00;1,350.5;1,532.1;32.8;91.2;-58.4;230.03;124.0
20.5.2025;22;21:00 - 22:00;231.2;1,563.6;36.3;87.2;-50.9;160.73;123.5
20.5.2025;23;22:00 - 23:00;26,284.2;207.4;14.9;7.5;7.4;130.46;22.4
20.5.2025;24;23:00 - 00:00;4,710.8;175.8;28.7;61.2;-32.5;109.66;89.9
21.5.2025;1;00:00 - 01:00;109.5;104.5;4.5;14.5;-10.0;108.06;19.0
21.5.2025;2;01:00 - 02:00;50.5;79.5;5.2;19.5;-14.3;106.38;24.7
21.5.2025;3;02:00 - 03:00;64.6;49.4;4.6;20.4;-15.8;100.83;25.0
21.5.2025;4;03:00 - 04:00;68.4;44.1;8.4;12.8;-4.4;93.38;21.2
21.5.2025;5;04:00 - 05:00;57.9;57.5;2.9;17.5;-14.6;96.70;20.4
21.5.2025;6;05:00 - 06:00;40.1;53.3;1.1;8.0;-6.9;100.89;9.1
21.5.2025;7;06:00 - 07:00;28.5;43.0;7.0;3.0;4.0;119.90;10.0
21.5.2025;8;07:00 - 08:00;24.2;81.9;4.2;41.9;-37.7;108.87;46.1
21.5.2025;9;08:00 - 09:00;42.2;126.8;0.2;39.8;-39.6;97.63;40.0
21.5.2025;10;09:00 - 10:00;1,562.5;1,400.8;42.4;94.0;-51.6;49.22;136.4
21.5.2025;11;10:00 - 11:00;1,620.7;4,899.6;42.0;177.3;-135.3;44.65;219.3
21.5.2025;12;11:00 - 12:00;1,698.4;1,732.2;114.2;215.3;-101.1;53.59;329.5
21.5.2025;13;12:00 - 13:00;443.8;2,555.4;73.7;170.4;-96.7;52.88;244.1
21.5.2025;14;13:00 - 14:00;1,045.6;1,364.0;141.8;146.1;-4.3;61.86;287.9
21.5.2025;15;14:00 - 15:00;3,084.1;3,487.6;79.7;78.8;0.9;72.73;158.5
21.5.2025;16;15:00 - 16:00;7,314.6;4,447.6;87.1;87.6;-0.5;96.51;174.7
21.5.2025;17;16:00 - 17:00;4,259.4;2,022.6;62.5;69.6;-7.1;117.15;132.1
21.5.2025;18;17:00 - 18:00;9,596.3;2,742.9;98.6;123.7;-25.1;148.72;222.3
21.5.2025;19;18:00 - 19:00;3,539.3;4,410.9;63.1;152.2;-89.1;168.96;215.3
21.5.2025;20;19:00 - 20:00;4,191.4;7,219.7;75.5;138.7;-63.2;192.58;214.2
21.5.2025;21;20:00 - 21:00;6,603.2;23,010.5;165.6;234.1;-68.5;252.37;399.7
21.5.2025;22;21:00 - 22:00;4,961.0;4,744.0;78.6;131.6;-53.0;155.41;210.2
21.5.2025;23;22:00 - 23:00;2,907.3;1,200.5;49.0;93.5;-44.5;123.14;142.5
21.5.2025;24;23:00 - 00:00;602.8;432.8;30.7;84.1;-53.4;109.00;114.8
22.5.2025;1;00:00 - 01:00;36.8;65.1;1.2;20.1;-18.9;105.08;21.3
22.5.2025;2;01:00 - 02:00;36.0;45.3;5.7;19.7;-14.0;99.10;25.4
22.5.2025;3;02:00 - 03:00;35.4;28.0;5.2;3.0;2.2;96.75;8.2
22.5.2025;4;03:00 - 04:00;45.4;51.9;5.2;9.3;-4.1;94.58;14.5
22.5.2025;5;04:00 - 05:00;35.4;100.1;5.2;32.5;-27.3;104.39;37.7
22.5.2025;6;05:00 - 06:00;50.2;77.0;10.2;40.2;-30.0;115.15;50.4
22.5.2025;7;06:00 - 07:00;46.6;144.2;6.6;90.2;-83.6;126.33;96.8
22.5.2025;8;07:00 - 08:00;36.2;67.3;6.2;29.3;-23.1;133.87;35.5
22.5.2025;9;08:00 - 09:00;707.4;602.4;14.8;27.8;-13.0;129.26;42.6
22.5.2025;10;09:00 - 10:00;1,056.0;1,658.0;27.1;61.5;-34.4;135.04;88.6
22.5.2025;11;10:00 - 11:00;2,674.9;1,440.0;76.9;85.8;-8.9;124.62;162.7
22.5.2025;12;11:00 - 12:00;2,527.4;1,649.9;153.6;116.2;37.4;112.44;269.8
22.5.2025;13;12:00 - 13:00;3,603.5;1,582.0;158.6;98.8;59.8;106.38;257.4
22.5.2025;14;13:00 - 14:00;2,438.0;850.8;168.6;105.5;63.1;109.67;274.1
22.5.2025;15;14:00 - 15:00;1,022.4;714.1;106.8;98.8;8.0;114.07;205.6
22.5.2025;16;15:00 - 16:00;580.0;367.8;77.8;63.6;14.2;115.16;141.4
22.5.2025;17;16:00 - 17:00;934.8;741.8;112.5;48.4;64.1;101.42;160.9
22.5.2025;18;17:00 - 18:00;5,523.5;1,285.0;104.7;45.1;59.6;114.46;149.8
22.5.2025;19;18:00 - 19:00;7,911.8;2,790.6;22.3;67.0;-44.7;158.14;89.3
22.5.2025;20;19:00 - 20:00;4,491.9;4,086.7;15.6;90.0;-74.4;152.38;105.6
22.5.2025;21;20:00 - 21:00;10,263.0;2,799.0;34.0;83.7;-49.7;205.70;117.7
22.5.2025;22;21:00 - 22:00;26,310.4;14,247.6;10.2;61.4;-51.2;150.02;71.6
22.5.2025;23;22:00 - 23:00;9,879.9;19,553.3;107.8;97.0;10.8;133.05;204.8
22.5.2025;24;23:00 - 00:00;76.2;244.2;41.1;35.3;5.8;106.60;76.4
23.5.2025;1;00:00 - 01:00;54.8;26.0;4.3;1.0;3.3;97.31;5.3
23.5.2025;2;01:00 - 02:00;40.6;52.8;5.0;11.4;-6.4;89.70;16.4
23.5.2025;3;02:00 - 03:00;26.5;71.3;1.5;15.8;-14.3;87.88;17.3
23.5.2025;4;03:00 - 04:00;42.3;80.8;7.3;15.4;-8.1;86.36;22.7
23.5.2025;5;04:00 - 05:00;32.5;111.8;5.0;30.0;-25.0;86.52;35.0
23.5.2025;6;05:00 - 06:00;56.2;34.7;21.2;4.5;16.7;96.78;25.7
23.5.2025;7;06:00 - 07:00;56.2;108.9;31.2;74.0;-42.8;123.70;105.2
23.5.2025;8;07:00 - 08:00;43.6;103.5;17.8;78.5;-60.7;129.58;96.3
23.5.2025;9;08:00 - 09:00;261.9;102.8;27.1;36.4;-9.3;97.86;63.5
23.5.2025;10;09:00 - 10:00;352.6;464.6;55.1;53.1;2.0;82.06;108.2
23.5.2025;11;10:00 - 11:00;868.6;255.7;80.2;75.2;5.0;60.23;155.4
23.5.2025;12;11:00 - 12:00;3,524.3;4,850.0;128.0;144.8;-16.8;48.35;272.8
23.5.2025;13;12:00 - 13:00;1,269.4;2,124.3;114.2;178.5;-64.3;34.27;292.7
23.5.2025;14;13:00 - 14:00;1,884.3;894.9;87.7;135.4;-47.7;33.26;223.1
23.5.2025;15;14:00 - 15:00;1,340.9;1,258.5;108.8;168.3;-59.5;34.00;277.1
23.5.2025;16;15:00 - 16:00;1,594.7;1,291.2;114.6;184.4;-69.8;51.66;299.0
23.5.2025;17;16:00 - 17:00;9,798.2;6,715.1;102.9;72.9;30.0;58.49;175.8
23.5.2025;18;17:00 - 18:00;33,680.5;3,086.1;18.4;141.6;-123.2;133.70;160.0
23.5.2025;19;18:00 - 19:00;7,648.2;1,245.5;30.4;162.0;-131.6;125.32;192.4
23.5.2025;20;19:00 - 20:00;8,295.8;2,411.5;13.7;110.5;-96.8;167.21;124.2
23.5.2025;21;20:00 - 21:00;4,183.1;9,910.0;17.5;132.4;-114.9;197.70;149.9
23.5.2025;22;21:00 - 22:00;5,722.0;9,784.5;16.0;103.5;-87.5;137.05;119.5
23.5.2025;23;22:00 - 23:00;5,808.9;3,154.8;28.7;317.2;-288.5;113.37;345.9
23.5.2025;24;23:00 - 00:00;3,222.6;1,247.9;14.7;63.0;-48.3;105.47;77.7
24.5.2025;1;00:00 - 01:00;32.1;83.5;0.3;13.5;-13.2;111.68;13.8
24.5.2025;2;01:00 - 02:00;30.1;57.8;0.1;17.8;-17.7;93.94;17.9
24.5.2025;3;02:00 - 03:00;29.5;52.8;4.5;4.0;0.5;74.13;8.5
24.5.2025;4;03:00 - 04:00;53.0;45.2;13.0;10.0;3.0;78.31;23.0
24.5.2025;5;04:00 - 05:00;33.2;35.3;8.2;10.0;-1.8;82.86;18.2
24.5.2025;6;05:00 - 06:00;30.0;41.4;5.0;10.0;-5.0;82.52;15.0
24.5.2025;7;06:00 - 07:00;30.0;277.7;5.0;30.1;-25.1;77.49;35.1
24.5.2025;8;07:00 - 08:00;30.0;203.4;0.0;29.5;-29.5;76.67;29.5
24.5.2025;9;08:00 - 09:00;79.7;166.6;15.5;51.5;-36.0;55.28;67.0
24.5.2025;10;09:00 - 10:00;324.3;247.0;94.4;73.5;20.9;9.81;167.9
24.5.2025;11;10:00 - 11:00;976.9;1,331.9;383.2;116.8;266.4;4.41;500.0
24.5.2025;12;11:00 - 12:00;173.6;450.2;66.0;111.0;-45.0;-1.07;177.0
