Obchodný deň;Číslo periódy;Perióda;Perióda (min);Cena SK (EUR/MWh);Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);Stav zverejnenia
9.2.2026;49;12:00 - 12:15;15;145,55;1686,3;1350,9;511,9;0,0;184,8;0,0;0,0;361,3;Konečné
9.2.2026;50;12:15 - 12:30;15;141,37;1685,0;1355,0;504,2;0,0;173,6;0,0;0,0;347,8;Konečné
9.2.2026;51;12:30 - 12:45;15;138,19;1694,2;1349,6;521,2;0,0;194,2;0,0;0,0;370,8;Konečné
9.2.2026;52;12:45 - 13:00;15;136,36;1684,5;1356,7;511,1;0,0;196,5;0,0;0,0;379,8;Konečné
9.2.2026;53;13:00 - 13:15;15;139,42;1714,8;1307,0;549,2;0,0;261,3;0,0;0,0;402,7;Konečné
9.2.2026;54;13:15 - 13:30;15;142,34;1695,9;1317,9;538,9;0,0;243,5;0,0;0,0;404,4;Konečné
9.2.2026;55;13:30 - 13:45;15;139,22;1680,6;1308,8;549,1;0,0;241,2;0,0;0,0;418,5;Konečné
9.2.2026;56;13:45 - 14:00;15;138,06;1668,3;1312,7;567,8;0,0;245,0;0,0;0,0;457,2;Konečné
9.2.2026;57;14:00 - 14:15;15;127,50;1661,3;1319,3;633,3;0,0;149,4;0,0;0,0;440,7;Konečné
9.2.2026;58;14:15 - 14:30;15;138,13;1648,8;1329,7;664,7;0,0;109,9;0,0;0,0;455,5;Konečné
9.2.2026;59;14:30 - 14:45;15;147,47;1642,8;1318,0;692,2;0,0;121,4;0,0;0,0;488,8;Konečné
9.2.2026;60;14:45 - 15:00;15;156,92;1641,6;1339,3;717,5;0,0;90,5;0,0;0,0;505,7;Konečné
9.2.2026;61;15:00 - 15:15;15;133,42;1598,2;1424,9;709,4;0,0;0,0;211,6;0,0;324,5;Konečné
9.2.2026;62;15:15 - 15:30;15;143,26;1594,7;1433,8;727,1;0,0;0,0;230,5;0,0;335,7;Konečné
9.2.2026;63;15:30 - 15:45;15;164,28;1601,3;1515,9;742,2;0,0;0,0;285,9;0,0;370,9;Konečné
9.2.2026;64;15:45 - 16:00;15;177,83;1603,0;1516,0;718,4;0,0;0,0;233,4;0,0;398,0;Konečné
9.2.2026;65;16:00 - 16:15;15;148,42;1705,7;1718,9;670,7;0,0;0,0;343,9;0,0;340,0;Konečné
9.2.2026;66;16:15 - 16:30;15;166,58;1704,6;1727,7;667,7;0,0;0,0;399,4;0,0;291,4;Konečné
9.2.2026;67;16:30 - 16:45;15;192,26;1710,9;1812,5;623,0;0,0;0,0;451,6;0,0;273,0;Konečné
9.2.2026;68;16:45 - 17:00;15;197,43;1733,9;1813,5;667,5;0,0;0,0;374,0;0,0;373,1;Konečné
9.2.2026;69;17:00 - 17:15;15;178,97;1781,2;1859,7;627,9;0,0;0,0;355,2;0,0;351,2;Konečné
9.2.2026;70;17:15 - 17:30;15;221,01;1781,5;1872,7;606,3;0,0;0,0;344,3;0,0;353,2;Konečné
9.2.2026;71;17:30 - 17:45;15;230,12;1774,3;1874,8;573,7;0,0;0,0;334,2;0,0;340,0;Konečné
9.2.2026;72;17:45 - 18:00;15;239,82;1768,7;1873,9;565,6;0,0;0,0;327,8;0,0;343,0;Konečné
9.2.2026;73;18:00 - 18:15;15;204,55;1785,9;1884,8;639,0;0,0;0,0;420,5;0,0;317,4;Konečné
9.2.2026;74;18:15 - 18:30;15;192,59;1774,2;1884,6;653,6;0,0;0,0;415,8;0,0;348,2;Konečné
9.2.2026;75;18:30 - 18:45;15;173,68;1785,8;1711,8;772,7;0,0;0,0;306,1;0,0;392,6;Konečné
9.2.2026;76;18:45 - 19:00;15;176,67;1773,2;1711,2;711,2;0,0;0,0;357,1;0,0;292,1;Konečné
9.2.2026;77;19:00 - 19:15;15;190,22;1754,1;1806,8;671,2;0,0;0,0;416,5;0,0;307,4;Konečné
9.2.2026;78;19:15 - 19:30;15;174,42;1743,8;1792,7;723,1;0,0;0,0;399,7;0,0;372,3;Konečné
9.2.2026;79;19:30 - 19:45;15;165,16;1742,2;1688,5;775,9;0,0;0,0;364,3;0,0;357,9;Konečné
9.2.2026;80;19:45 - 20:00;15;147,72;1737,8;1688,9;789,4;0,0;0,0;351,8;0,0;388,7;Konečné
9.2.2026;81;20:00 - 20:15;15;167,77;1709,2;1521,0;814,5;0,0;0,0;276,0;0,0;350,3;Konečné
9.2.2026;82;20:15 - 20:30;15;152,43;1673,7;1531,9;808,8;0,0;0,0;379,8;0,0;287,2;Konečné
9.2.2026;83;20:30 - 20:45;15;143,02;1631,1;1434,4;855,0;0,0;0,0;290,3;0,0;368,0;Konečné
9.2.2026;84;20:45 - 21:00;15;128,48;1567,9;1435,8;861,7;0,0;0,0;277,2;0,0;452,4;Konečné
9.2.2026;85;21:00 - 21:15;15;150,28;1479,6;1285,5;965,2;0,0;128,3;0,0;0,0;899,4;Konečné
9.2.2026;86;21:15 - 21:30;15;147,09;1424,2;1299,6;963,0;0,0;205,6;0,0;0,0;1044,0;Konečné
9.2.2026;87;21:30 - 21:45;15;136,00;1433,9;1291,4;994,2;0,0;321,8;0,0;0,0;1173,5;Konečné
9.2.2026;88;21:45 - 22:00;15;124,54;1353,0;1285,7;871,6;0,0;371,4;0,0;0,0;1175,7;Konečné
9.2.2026;89;22:00 - 22:15;15;135,81;1217,6;1225,1;774,9;0,0;302,6;0,0;0,0;1085,0;Konečné
9.2.2026;90;22:15 - 22:30;15;129,91;1179,8;1227,1;736,4;0,0;285,2;0,0;0,0;1068,9;Konečné
9.2.2026;91;22:30 - 22:45;15;125,71;1187,1;1271,7;822,3;0,0;368,9;0,0;0,0;1275,8;Konečné
9.2.2026;92;22:45 - 23:00;15;116,58;1177,2;1290,6;823,8;0,0;349,5;0,0;0,0;1286,7;Konečné
9.2.2026;93;23:00 - 23:15;15;120,45;1134,7;1127,8;897,2;0,0;357,7;0,0;0,0;1248,0;Konečné
9.2.2026;94;23:15 - 23:30;15;114,26;1120,6;1154,5;845,9;0,0;331,6;0,0;0,0;1211,4;Konečné
9.2.2026;95;23:30 - 23:45;15;110,13;1113,9;1126,6;875,1;0,0;226,0;0,0;0,0;1113,8;Konečné
9.2.2026;96;23:45 - 00:00;15;107,83;1114,9;1122,8;859,4;0,0;188,8;0,0;0,0;1056,1;Konečné
10.2.2026;1;00:00 - 00:15;15;107,91;1018,6;1008,1;892,8;0,0;299,5;0,0;0,0;1181,8;Konečné
10.2.2026;2;00:15 - 00:30;15;109,26;999,6;1001,4;882,6;0,0;238,0;0,0;0,0;1122,4;Konečné
10.2.2026;3;00:30 - 00:45;15;110,13;983,5;1022,4;857,6;0,0;199,9;0,0;0,0;1096,4;Konečné
10.2.2026;4;00:45 - 01:00;15;110,91;987,4;1043,3;786,8;0,0;139,1;0,0;0,0;981,8;Konečné
10.2.2026;5;01:00 - 01:15;15;109,29;969,6;1047,6;823,4;0,0;200,8;0,0;0,0;1102,2;Konečné
10.2.2026;6;01:15 - 01:30;15;110,08;956,2;1060,2;817,9;0,0;181,1;0,0;0,0;1103,0;Konečné
10.2.2026;7;01:30 - 01:45;15;107,32;948,6;1078,9;816,4;0,0;133,0;0,0;0,0;1079,7;Konečné
10.2.2026;8;01:45 - 02:00;15;108,67;963,4;1076,6;841,9;0,0;163,6;0,0;0,0;1118,7;Konečné
10.2.2026;9;02:00 - 02:15;15;107,31;1033,1;1087,9;888,9;0,0;201,9;0,0;0,0;1145,6;Konečné
10.2.2026;10;02:15 - 02:30;15;108,11;1012,9;1092,8;854,3;0,0;156,5;0,0;0,0;1090,7;Konečné
10.2.2026;11;02:30 - 02:45;15;108,23;998,8;1112,6;855,8;0,0;149,2;0,0;0,0;1118,8;Konečné
10.2.2026;12;02:45 - 03:00;15;108,53;1005,1;1103,4;866,5;0,0;149,6;0,0;0,0;1114,4;Konečné
10.2.2026;13;03:00 - 03:15;15;109,05;1001,7;1095,2;758,0;0,0;9,1;0,0;0,0;860,6;Konečné
10.2.2026;14;03:15 - 03:30;15;109,33;992,1;1093,9;751,8;0,0;0,0;16,2;0,0;837,4;Konečné
10.2.2026;15;03:30 - 03:45;15;109,63;990,9;1096,2;743,2;0,0;0,0;53,4;0,0;795,1;Konečné
10.2.2026;16;03:45 - 04:00;15;108,92;1001,4;1084,4;750,9;0,0;0,0;58,6;0,0;775,3;Konečné
10.2.2026;17;04:00 - 04:15;15;109,32;1026,2;1065,3;725,0;0,0;0,0;76,0;0,0;688,1;Konečné
10.2.2026;18;04:15 - 04:30;15;108,17;1031,1;1057,0;703,0;0,0;0,0;154,2;0,0;574,7;Konečné
10.2.2026;19;04:30 - 04:45;15;109,68;1036,6;1049,0;722,7;0,0;0,0;140,3;0,0;594,8;Konečné
10.2.2026;20;04:45 - 05:00;15;111,68;1050,0;1024,9;748,6;0,0;0,0;98,4;0,0;625,1;Konečné
10.2.2026;21;05:00 - 05:15;15;109,40;1106,0;1231,5;763,4;0,0;154,7;0,0;0,0;1043,6;Konečné
10.2.2026;22;05:15 - 05:30;15;110,38;1124,6;1213,7;812,9;0,0;221,5;0,0;0,0;1123,5;Konečné
10.2.2026;23;05:30 - 05:45;15;113,98;1147,9;1173,8;877,3;0,0;447,8;0,0;0,0;1351,0;Konečné
10.2.2026;24;05:45 - 06:00;15;117,80;1191,6;1191,7;938,4;0,0;692,2;0,0;0,0;1630,7;Konečné
10.2.2026;25;06:00 - 06:15;15;112,93;1363,8;1365,4;947,9;0,0;360,5;0,0;0,0;1310,0;Konečné
10.2.2026;26;06:15 - 06:30;15;129,10;1433,3;1333,1;914,7;0,0;336,7;0,0;0,0;1151,2;Konečné
10.2.2026;27;06:30 - 06:45;15;145,83;1494,3;1331,0;895,6;0,0;309,0;0,0;0,0;1041,3;Konečné
10.2.2026;28;06:45 - 07:00;15;157,02;1542,7;1338,8;896,4;0,0;270,0;0,0;0,0;962,5;Konečné
10.2.2026;29;07:00 - 07:15;15;147,41;1609,8;1478,3;750,9;0,0;0,0;70,3;0,0;549,1;Konečné
10.2.2026;30;07:15 - 07:30;15;163,98;1640,2;1521,2;727,9;0,0;0,0;120,1;0,0;488,8;Konečné
10.2.2026;31;07:30 - 07:45;15;172,95;1630,1;1519,0;723,0;0,0;0,0;142,8;0,0;469,1;Konečné
10.2.2026;32;07:45 - 08:00;15;174,16;1635,8;1531,1;706,7;0,0;0,0;156,2;0,0;445,8;Konečné
10.2.2026;33;08:00 - 08:15;15;171,44;1669,1;1518,6;749,4;0,0;0,0;139,3;0,0;459,6;Konečné
10.2.2026;34;08:15 - 08:30;15;173,56;1691,2;1518,3;766,6;0,0;0,0;83,5;0,0;510,2;Konečné
10.2.2026;35;08:30 - 08:45;15;160,88;1757,5;1499,9;772,9;0,0;0,0;47,8;0,0;467,5;Konečné
10.2.2026;36;08:45 - 09:00;15;152,67;1768,1;1477,9;778,0;0,0;0,0;2,2;0,0;485,6;Konečné
10.2.2026;37;09:00 - 09:15;15;170,91;1778,3;1443,6;730,6;0,0;6,5;0,0;0,0;402,4;Konečné
10.2.2026;38;09:15 - 09:30;15;156,81;1771,8;1443,1;719,7;0,0;0,4;0,0;0,0;391,4;Konečné
10.2.2026;39;09:30 - 09:45;15;139,59;1729,1;1448,9;674,3;0,0;0,0;60,2;0,0;333,9;Konečné
10.2.2026;40;09:45 - 10:00;15;137,26;1706,1;1448,2;693,8;0,0;33,4;0,0;0,0;469,3;Konečné
10.2.2026;41;10:00 - 10:15;15;153,14;1591,4;1344,8;731,5;0,0;166,4;0,0;0,0;651,3;Konečné
10.2.2026;42;10:15 - 10:30;15;138,97;1580,0;1344,8;727,4;0,0;150,2;0,0;0,0;642,4;Konečné
10.2.2026;43;10:30 - 10:45;15;134,70;1610,6;1365,5;749,5;0,0;187,5;0,0;0,0;691,9;Konečné
10.2.2026;44;10:45 - 11:00;15;125,08;1582,8;1382,5;763,1;0,0;200,3;0,0;0,0;763,1;Konečné
10.2.2026;45;11:00 - 11:15;15;134,40;1732,9;1360,6;834,4;0,0;362,8;0,0;0,0;824,9;Konečné
10.2.2026;46;11:15 - 11:30;15;131,59;1708,1;1359,3;851,6;0,0;415,0;0,0;0,0;917,8;Konečné
10.2.2026;47;11:30 - 11:45;15;125,36;1695,7;1359,5;868,7;0,0;425,2;0,0;0,0;957,7;Konečné
10.2.2026;48;11:45 - 12:00;15;123,99;1667,2;1371,4;875,3;0,0;443,2;0,0;0,0;1022,7;Konečné
10.2.2026;49;12:00 - 12:15;15;124,90;1665,6;1340,1;934,1;0,0;584,9;0,0;0,0;1193,5;Konečné
10.2.2026;50;12:15 - 12:30;15;121,19;1642,5;1340,6;936,4;0,0;579,5;0,0;0,0;1214,0;Konečné
10.2.2026;51;12:30 - 12:45;15;123,71;1639,4;1341,3;955,3;0,0;609,4;0,0;0,0;1266,6;Konečné
10.2.2026;52;12:45 - 13:00;15;124,10;1624,4;1359,2;900,5;0,0;484,6;0,0;0,0;1119,9;Konečné
10.2.2026;53;13:00 - 13:15;15;122,47;1628,9;1350,9;796,7;0,0;310,7;0,0;0,0;829,4;Konečné
10.2.2026;54;13:15 - 13:30;15;122,69;1600,9;1352,3;783,3;0,0;238,8;0,0;0,0;773,5;Konečné
10.2.2026;55;13:30 - 13:45;15;128,72;1560,3;1353,5;795,9;0,0;235,2;0,0;0,0;824,3;Konečné
10.2.2026;56;13:45 - 14:00;15;129,34;1559,3;1360,8;813,1;0,0;218,0;0,0;0,0;832,6;Konečné
10.2.2026;57;14:00 - 14:15;15;125,36;1558,8;1367,5;870,0;0,0;317,5;0,0;0,0;996,2;Konečné
10.2.2026;58;14:15 - 14:30;15;130,45;1556,0;1366,4;838,9;0,0;216,6;0,0;0,0;865,9;Konečné
10.2.2026;59;14:30 - 14:45;15;139,47;1548,3;1367,2;836,7;0,0;160,0;0,0;0,0;815,6;Konečné
10.2.2026;60;14:45 - 15:00;15;154,15;1548,9;1368,7;846,1;0,0;178,4;0,0;0,0;844,3;Konečné
10.2.2026;61;15:00 - 15:15;15;129,92;1512,9;1389,7;787,2;0,0;0,0;64,3;0,0;599,7;Konečné
10.2.2026;62;15:15 - 15:30;15;140,99;1517,5;1390,6;814,0;0,0;0,0;31,4;0,0;655,7;Konečné
10.2.2026;63;15:30 - 15:45;15;155,24;1522,5;1371,5;825,8;0,0;0,0;25,1;0,0;649,7;Konečné
10.2.2026;64;15:45 - 16:00;15;160,81;1531,7;1370,1;850,2;0,0;0,0;12,8;0,0;675,8;Konečné
10.2.2026;65;16:00 - 16:15;15;141,34;1656,2;1483,7;847,0;0,0;0,0;132,6;0,0;541,9;Konečné
10.2.2026;66;16:15 - 16:30;15;161,25;1664,5;1477,9;875,9;0,0;0,0;100,7;0,0;588,6;Konečné
10.2.2026;67;16:30 - 16:45;15;164,31;1677,0;1699,4;813,3;0,0;0,0;164,3;0,0;671,4;Konečné
10.2.2026;68;16:45 - 17:00;15;179,67;1695,4;1698,6;804,3;0,0;0,0;170,3;0,0;637,2;Konečné
10.2.2026;69;17:00 - 17:15;15;155,70;1733,1;1824,7;764,5;0,0;0,0;205,0;0,0;651,1;Konečné
10.2.2026;70;17:15 - 17:30;15;166,41;1746,8;1830,5;775,6;0,0;0,0;234,1;0,0;625,2;Konečné
10.2.2026;71;17:30 - 17:45;15;177,93;1739,8;1833,5;786,7;0,0;0,0;179,5;0,0;700,9;Konečné
10.2.2026;72;17:45 - 18:00;15;169,34;1722,8;1837,3;809,0;0,0;0,0;146,1;0,0;777,4;Konečné
10.2.2026;73;18:00 - 18:15;15;159,09;1730,5;1809,0;814,0;0,0;71,4;0,0;0,0;963,9;Konečné
10.2.2026;74;18:15 - 18:30;15;157,70;1722,9;1811,4;833,7;0,0;106,9;0,0;0,0;1029,1;Konečné
10.2.2026;75;18:30 - 18:45;15;158,81;1723,1;1808,4;858,6;0,0;212,6;0,0;0,0;1156,5;Konečné
10.2.2026;76;18:45 - 19:00;15;151,37;1707,2;1815,8;851,0;0,0;208,1;0,0;0,0;1167,7;Konečné
10.2.2026;77;19:00 - 19:15;15;162,16;1675,2;1779,7;873,8;0,0;297,0;0,0;0,0;1275,3;Konečné
10.2.2026;78;19:15 - 19:30;15;156,11;1675,8;1779,1;874,0;0,0;292,9;0,0;0,0;1270,2;Konečné
10.2.2026;79;19:30 - 19:45;15;139,46;1665,3;1778,2;878,7;0,0;292,7;0,0;0,0;1284,3;Konečné
10.2.2026;80;19:45 - 20:00;15;132,52;1637,6;1780,6;886,4;0,0;341,5;0,0;0,0;1370,9;Konečné
10.2.2026;81;20:00 - 20:15;15;146,08;1625,9;1633,4;1002,8;0,0;488,1;0,0;0,0;1498,4;Konečné
10.2.2026;82;20:15 - 20:30;15;141,18;1606,0;1627,5;1021,8;0,0;533,6;0,0;0,0;1576,9;Konečné
10.2.2026;83;20:30 - 20:45;15;130,01;1531,2;1628,3;990,9;0,0;452,5;0,0;0,0;1540,5;Konečné
10.2.2026;84;20:45 - 21:00;15;127,89;1478,2;1630,8;1041,0;0,0;558,5;0,0;0,0;1752,1;Konečné
10.2.2026;85;21:00 - 21:15;15;127,35;1393,7;1211,2;1205,8;0,0;828,7;0,0;0,0;1852,0;Konečné
10.2.2026;86;21:15 - 21:30;15;124,12;1364,3;1204,6;1220,3;0,0;873,5;0,0;0,0;1934,1;Konečné
10.2.2026;87;21:30 - 21:45;15;120,03;1345,8;1207,7;1273,5;0,0;936,1;0,0;0,0;2071,5;Konečné
10.2.2026;88;21:45 - 22:00;15;117,72;1271,0;1213,0;1259,5;0,0;845,7;0,0;0,0;2047,2;Konečné
10.2.2026;89;22:00 - 22:15;15;115,67;1148,3;1210,6;1126,3;0,0;618,1;0,0;0,0;1806,7;Konečné
10.2.2026;90;22:15 - 22:30;15;118,04;1153,0;1236,2;1161,5;0,0;668,1;0,0;0,0;1912,8;Konečné
10.2.2026;91;22:30 - 22:45;15;115,64;1141,4;1270,3;1179,9;0,0;676,7;0,0;0,0;1985,5;Konečné
10.2.2026;92;22:45 - 23:00;15;111,37;1119,6;1299,1;1142,2;0,0;553,2;0,0;0,0;1874,9;Konečné
10.2.2026;93;23:00 - 23:15;15;112,63;1076,7;1323,6;1094,0;0,0;422,9;0,0;0,0;1763,8;Konečné
10.2.2026;94;23:15 - 23:30;15;110,07;1063,6;1343,8;1090,9;0,0;380,2;0,0;0,0;1751,3;Konečné
10.2.2026;95;23:30 - 23:45;15;105,07;1059,7;1322,2;1092,6;0,0;344,1;0,0;0,0;1699,2;Konečné
10.2.2026;96;23:45 - 00:00;15;100,35;1054,9;1319,3;1084,9;0,0;325,8;0,0;0,0;1675,1;Konečné
11.2.2026;1;00:00 - 00:15;15;102,20;897,0;1291,2;842,0;0,0;237,5;0,0;0,0;1473,7;Konečné
11.2.2026;2;00:15 - 00:30;15;103,36;890,7;1315,5;709,6;0,0;249,8;0,0;0,0;1384,2;Konečné
11.2.2026;3;00:30 - 00:45;15;102,15;890,6;1330,7;547,6;0,0;189,8;0,0;0,0;1177,5;Konečné
11.2.2026;4;00:45 - 01:00;15;101,72;879,4;1347,9;502,3;0,0;142,2;0,0;0,0;1113,0;Konečné
11.2.2026;5;01:00 - 01:15;15;102,14;896,9;1361,7;446,7;0,0;119,7;0,0;0,0;1031,2;Konečné
11.2.2026;6;01:15 - 01:30;15;102,05;884,6;1378,2;404,1;0,0;51,4;0,0;0,0;949,1;Konečné
11.2.2026;7;01:30 - 01:45;15;101,98;897,1;1381,9;413,1;0,0;75,5;0,0;0,0;973,4;Konečné
11.2.2026;8;01:45 - 02:00;15;101,60;889,0;1389,2;374,1;0,0;43,4;0,0;0,0;917,7;Konečné
11.2.2026;9;02:00 - 02:15;15;101,12;966,6;1395,1;422,9;0,0;48,0;0,0;0,0;899,4;Konečné
11.2.2026;10;02:15 - 02:30;15;101,38;935,3;1411,0;424,0;0,0;51,8;0,0;0,0;951,5;Konečné
11.2.2026;11;02:30 - 02:45;15;101,53;928,6;1414,3;407,6;0,0;0,0;0,7;0,0;892,6;Konečné
11.2.2026;12;02:45 - 03:00;15;101,54;923,1;1416,4;363,0;0,0;0,0;71,9;0,0;784,4;Konečné
11.2.2026;13;03:00 - 03:15;15;101,22;914,7;1423,4;367,0;0,0;0,0;59,0;0,0;816,7;Konečné
11.2.2026;14;03:15 - 03:30;15;101,22;912,2;1420,5;381,7;0,0;0,0;44,5;0,0;845,5;Konečné
11.2.2026;15;03:30 - 03:45;15;101,22;912,8;1416,9;385,7;0,0;0,0;38,7;0,0;851,1;Konečné
11.2.2026;16;03:45 - 04:00;15;100,42;914,4;1413,2;402,0;0,0;0,0;22,1;0,0;878,7;Konečné
11.2.2026;17;04:00 - 04:15;15;101,23;941,4;1411,8;382,6;0,0;0,0;53,8;0,0;799,2;Konečné
11.2.2026;18;04:15 - 04:30;15;101,12;950,1;1401,4;366,9;0,0;0,0;48,1;0,0;770,1;Konečné
11.2.2026;19;04:30 - 04:45;15;101,23;958,0;1387,2;352,9;0,0;0,0;56,6;0,0;725,5;Konečné
11.2.2026;20;04:45 - 05:00;15;101,23;968,0;1371,3;344,8;0,0;0,0;56,8;0,0;691,3;Konečné
11.2.2026;21;05:00 - 05:15;15;101,27;1022,9;1317,7;451,3;0,0;131,5;0,0;0,0;877,6;Konečné
11.2.2026;22;05:15 - 05:30;15;102,57;1041,4;1302,6;523,1;0,0;157,2;0,0;0,0;941,5;Konečné
11.2.2026;23;05:30 - 05:45;15;107,48;1070,1;1266,0;583,7;0,0;23,2;0,0;0,0;802,8;Konečné
11.2.2026;24;05:45 - 06:00;15;112,17;1104,8;1279,9;808,3;0,0;140,0;0,0;0,0;1123,4;Konečné
11.2.2026;25;06:00 - 06:15;15;104,40;1239,2;1366,4;619,7;0,0;0,0;18,5;0,0;728,4;Konečné
11.2.2026;26;06:15 - 06:30;15;113,37;1310,1;1352,1;670,1;0,0;68,5;0,0;0,0;780,6;Konečné
11.2.2026;27;06:30 - 06:45;15;119,67;1383,0;1348,8;646,7;0,0;86,7;0,0;0,0;699,2;Konečné
11.2.2026;28;06:45 - 07:00;15;131,48;1438,8;1346,0;651,9;0,0;161,1;0,0;0,0;720,2;Konečné
11.2.2026;29;07:00 - 07:15;15;120,01;1563,4;1487,0;676,9;0,0;0,0;76,2;0,0;524,3;Konečné
11.2.2026;30;07:15 - 07:30;15;137,54;1594,2;1483,2;626,9;0,0;0,0;140,5;0,0;375,4;Konečné
11.2.2026;31;07:30 - 07:45;15;143,24;1589,4;1485,0;567,2;0,0;0,0;242,1;0,0;220,7;Konečné
11.2.2026;32;07:45 - 08:00;15;145,87;1612,7;1483,2;533,0;0,0;0,0;226,4;0,0;177,1;Konečné
11.2.2026;33;08:00 - 08:15;15;141,80;1691,7;1479,6;527,5;0,0;0,0;182,2;0,0;133,2;Konečné
11.2.2026;34;08:15 - 08:30;15;146,10;1708,6;1476,9;498,2;0,0;0,0;173,8;0,0;92,7;Konečné
11.2.2026;35;08:30 - 08:45;15;151,39;1770,9;1478,0;497,3;0,0;0,0;119,4;0,0;85,0;Konečné
11.2.2026;36;08:45 - 09:00;15;145,53;1785,9;1478,6;478,2;0,0;0,0;66,5;0,0;104,4;Konečné
11.2.2026;37;09:00 - 09:15;15;140,57;1806,4;1433,7;410,0;0,0;0,0;180,4;143,1;0,0;Konečné
11.2.2026;38;09:15 - 09:30;15;140,95;1797,4;1438,4;419,8;0,0;0,0;205,6;144,8;0,0;Konečné
11.2.2026;39;09:30 - 09:45;15;139,92;1763,3;1437,9;435,6;0,0;0,0;85,8;0,0;24,4;Konečné
11.2.2026;40;09:45 - 10:00;15;136,61;1733,3;1440,6;406,0;0,0;0,0;169,6;56,3;0,0;Konečné
11.2.2026;41;10:00 - 10:15;15;138,71;1554,1;1306,1;268,5;0,0;0,0;181,3;160,8;0,0;Konečné
11.2.2026;42;10:15 - 10:30;15;136,78;1541,4;1287,9;332,8;0,0;0,0;66,6;0,0;12,7;Konečné
11.2.2026;43;10:30 - 10:45;15;135,65;1580,8;1290,4;336,4;0,0;0,0;35,4;0,0;10,6;Konečné
11.2.2026;44;10:45 - 11:00;15;135,09;1570,1;1290,9;344,9;0,0;0,0;24,7;0,0;41,0;Konečné
11.2.2026;45;11:00 - 11:15;15;143,96;1687,4;1257,7;472,4;0,0;129,1;0,0;0,0;171,8;Konečné
11.2.2026;46;11:15 - 11:30;15;144,20;1657,0;1254,9;437,1;0,0;94,0;0,0;0,0;129,0;Konečné
11.2.2026;47;11:30 - 11:45;15;135,81;1660,2;1254,9;441,0;0,0;103,9;0,0;0,0;139,6;Konečné
11.2.2026;48;11:45 - 12:00;15;130,41;1644,5;1255,7;429,6;0,0;102,4;0,0;0,0;143,2;Konečné
11.2.2026;49;12:00 - 12:15;15;130,45;1666,4;1233,9;377,5;0,0;92,3;0,0;0,0;37,3;Konečné
11.2.2026;50;12:15 - 12:30;15;126,35;1657,3;1234,0;394,9;0,0;135,9;0,0;0,0;107,5;Konečné
11.2.2026;51;12:30 - 12:45;15;123,63;1651,3;1234,3;384,5;0,0;117,2;0,0;0,0;84,7;Konečné
11.2.2026;52;12:45 - 13:00;15;123,54;1644,0;1242,8;377,4;0,0;90,1;0,0;0,0;66,3;Konečné
11.2.2026;53;13:00 - 13:15;15;130,80;1696,3;1251,7;457,2;0,0;174,4;0,0;0,0;187,0;Konečné
11.2.2026;54;13:15 - 13:30;15;129,06;1679,2;1254,1;469,4;0,0;143,9;0,0;0,0;188,2;Konečné
11.2.2026;55;13:30 - 13:45;15;126,71;1654,4;1255,6;492,9;0,0;117,1;0,0;0,0;211,2;Konečné
11.2.2026;56;13:45 - 14:00;15;124,00;1652,6;1257,7;537,6;0,0;174,5;0,0;0,0;317,2;Konečné
11.2.2026;57;14:00 - 14:15;15;127,02;1667,3;1276,7;569,1;0,0;163,2;0,0;0,0;341,7;Konečné
11.2.2026;58;14:15 - 14:30;15;127,33;1659,4;1276,2;608,6;0,0;134,1;0,0;0,0;359,5;Konečné
11.2.2026;59;14:30 - 14:45;15;127,33;1650,7;1277,7;636,7;0,0;107,3;0,0;0,0;371,0;Konečné
11.2.2026;60;14:45 - 15:00;15;129,07;1658,6;1277,9;654,8;0,0;82,0;0,0;0,0;356,1;Konečné
11.2.2026;61;15:00 - 15:15;15;126,51;1605,2;1313,3;670,3;0,0;130,4;0,0;0,0;508,8;Konečné
11.2.2026;62;15:15 - 15:30;15;128,84;1606,3;1315,3;686,6;0,0;101,3;0,0;0,0;496,9;Konečné
11.2.2026;63;15:30 - 15:45;15;133,79;1607,5;1315,5;700,9;0,0;120,6;0,0;0,0;529,5;Konečné
11.2.2026;64;15:45 - 16:00;15;138,43;1608,7;1316,7;713,7;0,0;139,7;0,0;0,0;561,4;Konečné
11.2.2026;65;16:00 - 16:15;15;126,30;1709,8;1703,7;657,3;0,0;95,8;0,0;0,0;747,0;Konečné
11.2.2026;66;16:15 - 16:30;15;135,81;1700,3;1704,8;671,1;0,0;51,8;0,0;0,0;727,4;Konečné
11.2.2026;67;16:30 - 16:45;15;144,67;1712,0;1703,9;680,4;0,0;55,3;0,0;0,0;727,6;Konečné
11.2.2026;68;16:45 - 17:00;15;149,74;1728,1;1705,8;692,6;0,0;40,0;0,0;0,0;710,3;Konečné
11.2.2026;69;17:00 - 17:15;15;139,59;1744,9;1844,2;635,6;0,0;0,0;82,6;0,0;652,3;Konečné
11.2.2026;70;17:15 - 17:30;15;145,33;1760,9;1849,1;643,1;0,0;0,0;106,6;0,0;624,7;Konečné
11.2.2026;71;17:30 - 17:45;15;146,52;1752,8;1851,3;643,4;0,0;0,0;98,5;0,0;643,4;Konečné
