datetime,de_forecast1_spot,sk_forecast1_spot,sk_forecast2_spot,sk_merged_spot,price_actual,de_forecast1_spot_error,sk_forecast1_spot_error,sk_forecast2_spot_error,sk_merged_spot_error,date,hour
2025-11-24 09:00:00,133.836396225,139.9528082,139.9528082,,186.1975,-52.361103775000004,-46.2446918,-46.2446918,,2025-11-24,9
2025-11-24 10:00:00,133.64659505,133.706290525,133.706290525,,180.1675,-46.52090494999999,-46.461209475000004,-46.461209475000004,,2025-11-24,10
2025-11-24 11:00:00,133.40503420000002,133.74341982500002,133.74341982500002,,189.8075,-56.40246579999999,-56.06408017499999,-56.06408017499999,,2025-11-24,11
2025-11-24 12:00:00,134.6651177,134.633828275,134.633828275,,193.125,-58.459882300000004,-58.49117172499999,-58.49117172499999,,2025-11-24,12
2025-11-24 13:00:00,141.5107176,141.02472835,141.02472835,,203.615,-62.10428240000002,-62.590271650000005,-62.590271650000005,,2025-11-24,13
2025-11-24 14:00:00,150.635680325,150.8891679,150.8891679,,227.33,-76.694319675,-76.44083210000002,-76.44083210000002,,2025-11-24,14
2025-11-24 15:00:00,141.2853248,164.0537093,164.0537093,,232.56,-91.27467519999999,-68.5062907,-68.5062907,,2025-11-24,15
2025-11-24 16:00:00,162.195119025,180.81983015,180.81983015,,267.095,-104.89988097500003,-86.27516985000003,-86.27516985000003,,2025-11-24,16
2025-11-24 17:00:00,170.430526425,168.555816325,168.555816325,,269.2525,-98.82197357499999,-100.696683675,-100.696683675,,2025-11-24,17
2025-11-24 18:00:00,158.6932,158.880642975,158.880642975,,243.03,-84.33680000000001,-84.149357025,-84.149357025,,2025-11-24,18
2025-11-24 19:00:00,150.491239175,150.708883875,150.708883875,,209.56,-59.068760825,-58.851116125000004,-58.851116125000004,,2025-11-24,19
2025-11-24 20:00:00,134.172499225,134.2071307,134.2071307,,181.1275,-46.955000775,-46.920369300000004,-46.920369300000004,,2025-11-24,20
2025-11-24 21:00:00,122.66265204999999,122.854143525,122.854143525,,141.24,-18.577347950000018,-18.38585647500001,-18.38585647500001,,2025-11-24,21
2025-11-24 22:00:00,116.527915975,115.1167495,115.1167495,,126.4975,-9.969584025000003,-11.380750500000005,-11.380750500000005,,2025-11-24,22
2025-11-24 23:00:00,106.89047855,107.099685225,107.099685225,,108.6875,-1.7970214500000026,-1.5878147749999982,-1.5878147749999982,,2025-11-24,23
2025-11-25 00:00:00,107.98302845,108.100627625,108.100627625,,103.52,4.46302845000001,4.580627625000005,4.580627625000005,,2025-11-25,0
2025-11-25 01:00:00,104.318747025,104.072492,104.072492,,102.3575,1.9612470249999916,1.7149919999999952,1.7149919999999952,,2025-11-25,1
2025-11-25 02:00:00,102.776453025,103.12161520000001,103.12161520000001,,101.26,1.51645302499999,1.8616152000000028,1.8616152000000028,,2025-11-25,2
2025-11-25 03:00:00,102.938004925,103.100149175,103.100149175,,100.2175,2.720504925,2.8826491749999974,2.8826491749999974,,2025-11-25,3
2025-11-25 04:00:00,105.13287125,105.30995862500001,105.30995862500001,,104.1075,1.025371249999992,1.2024586250000056,1.2024586250000056,,2025-11-25,4
2025-11-25 05:00:00,118.220479875,115.397347825,115.397347825,,112.8625,5.357979874999998,2.534847825,2.534847825,,2025-11-25,5
2025-11-25 06:00:00,139.918343875,140.54081915,140.54081915,,202.3625,-62.444156125000006,-61.82168085000001,-61.82168085000001,,2025-11-25,6
2025-11-25 07:00:00,171.57032355,171.46329565,171.46329565,,305.56,-133.98967645,-134.09670435,-134.09670435,,2025-11-25,7
2025-11-25 08:00:00,186.773810575,186.35555205,186.35555205,,353.3325,-166.55868942499998,-166.97694794999998,-166.97694794999998,,2025-11-25,8
2025-11-25 09:00:00,172.893720575,172.779633075,172.779633075,,330.95,-158.05627942499999,-158.170366925,-158.170366925,,2025-11-25,9
2025-11-25 10:00:00,163.83356005000002,163.913375825,163.913375825,,308.615,-144.78143995,-144.701624175,-144.701624175,,2025-11-25,10
2025-11-25 11:00:00,158.6185365,158.595031825,158.595031825,,334.715,-176.09646349999997,-176.11996817499997,-176.11996817499997,,2025-11-25,11
2025-11-25 12:00:00,158.947568125,158.594121725,158.594121725,,362.6975,-203.749931875,-204.10337827499998,-204.10337827499998,,2025-11-25,12
2025-11-25 13:00:00,163.57720784999998,163.77001945,163.77001945,,356.795,-193.21779215000004,-193.02498055,-193.02498055,,2025-11-25,13
2025-11-25 14:00:00,169.96032975,169.837770825,169.837770825,,352.2425,-182.28217025,-182.404729175,-182.404729175,,2025-11-25,14
2025-11-25 15:00:00,179.50397007499998,179.259518525,179.259518525,,332.99,-153.48602992500003,-153.730481475,-153.730481475,,2025-11-25,15
2025-11-25 16:00:00,193.938806825,193.83824185,193.83824185,,349.45,-155.511193175,-155.61175815,-155.61175815,,2025-11-25,16
2025-11-25 17:00:00,187.59041935,187.3780372,187.3780372,,375.4475,-187.85708065,-188.0694628,-188.0694628,,2025-11-25,17
2025-11-25 18:00:00,171.30061315,171.502957675,171.502957675,,291.7225,-120.42188685000002,-120.21954232500002,-120.21954232500002,,2025-11-25,18
2025-11-25 19:00:00,158.160233525,158.249537875,158.249537875,,244.365,-86.20476647500001,-86.11546212500002,-86.11546212500002,,2025-11-25,19
2025-11-25 20:00:00,138.51489039999998,138.382424025,138.382424025,,172.315,-33.80010960000001,-33.93257597499999,-33.93257597499999,,2025-11-25,20
2025-11-25 21:00:00,124.671637275,124.415624,124.415624,,133.82,-9.148362724999998,-9.404376,-9.404376,,2025-11-25,21
2025-11-25 22:00:00,117.917725125,116.112537525,116.112537525,,118.27,-0.352274874999992,-2.1574624750000027,-2.1574624750000027,,2025-11-25,22
2025-11-25 23:00:00,108.14738025,108.2173098,108.2173098,,103.145,5.002380250000002,5.072309799999999,5.072309799999999,,2025-11-25,23
2025-11-26 00:00:00,108.591317175,108.40465705,108.40465705,,93.3025,15.288817175000005,15.102157050000002,15.102157050000002,,2025-11-26,0
2025-11-26 01:00:00,104.469096425,104.53916755,104.53916755,,92.39,12.079096425000003,12.149167550000001,12.149167550000001,,2025-11-26,1
2025-11-26 02:00:00,102.099744275,101.869008275,101.869008275,,89.9675,12.132244275000005,11.901508274999998,11.901508274999998,,2025-11-26,2
2025-11-26 03:00:00,101.51853857500001,101.4808724,101.4808724,,90.8225,10.696038575000003,10.65837239999999,10.65837239999999,,2025-11-26,3
2025-11-26 04:00:00,103.189531,103.393520925,103.393520925,,91.2625,11.927031,12.131020925000001,12.131020925000001,,2025-11-26,4
2025-11-26 05:00:00,111.084783825,110.960121375,110.960121375,,98.305,12.779783824999996,12.655121374999993,12.655121374999993,,2025-11-26,5
2025-11-26 06:00:00,145.234665375,170.5346687,170.5346687,,125.8625,19.372165374999994,44.6721687,44.6721687,,2025-11-26,6
2025-11-26 07:00:00,162.96144995,252.178984925,252.178984925,,189.825,-26.863550049999986,62.35398492500002,62.35398492500002,,2025-11-26,7
2025-11-26 08:00:00,258.832183425,266.979845925,266.979845925,,235.0775,23.754683424999996,31.90234592500002,31.90234592500002,,2025-11-26,8
2025-11-26 09:00:00,251.280857,262.6368587,262.6368587,,211.2625,40.01835700000001,51.374358700000016,51.374358700000016,,2025-11-26,9
2025-11-26 10:00:00,224.247273675,241.21962435,241.21962435,,195.9675,28.279773675,45.25212435,45.25212435,,2025-11-26,10
2025-11-26 11:00:00,224.693929025,261.92152042500004,261.92152042500004,,170.6775,54.01642902499998,91.24402042500003,91.24402042500003,,2025-11-26,11
2025-11-26 12:00:00,229.827687275,281.4007407,281.4007407,,164.1325,65.695187275,117.26824069999998,117.26824069999998,,2025-11-26,12
2025-11-26 13:00:00,120.90006785,286.14248305,286.14248305,,169.08749999999998,-48.18743214999998,117.05498305000003,117.05498305000003,,2025-11-26,13
2025-11-26 14:00:00,253.291397925,289.484511425,289.484511425,,183.8375,69.453897925,105.64701142499999,105.64701142499999,,2025-11-26,14
2025-11-26 15:00:00,253.05505670000002,284.33071355,284.33071355,,222.7475,30.30755670000002,61.58321354999998,61.58321354999998,,2025-11-26,15
2025-11-26 16:00:00,307.7858736,307.707140475,307.707140475,,290.3375,17.448373600000025,17.36964047500004,17.36964047500004,,2025-11-26,16
2025-11-26 17:00:00,310.244072725,310.377675575,310.377675575,,290.46500000000003,19.779072724999992,19.91267557499998,19.91267557499998,,2025-11-26,17
2025-11-26 18:00:00,245.276756375,262.96657045,262.96657045,,227.42,17.856756375000003,35.54657045000002,35.54657045000002,,2025-11-26,18
2025-11-26 19:00:00,232.355388675,215.6551397,215.6551397,,183.365,48.99038867499999,32.2901397,32.2901397,,2025-11-26,19
2025-11-26 20:00:00,158.5517586,158.610031125,158.610031125,,140.8925,17.659258599999987,17.717531124999994,17.717531124999994,,2025-11-26,20
2025-11-26 21:00:00,131.826332225,129.72700205,129.72700205,,114.7425,17.08383222499998,14.984502050000003,14.984502050000003,,2025-11-26,21
2025-11-26 22:00:00,117.782174775,117.9597714,117.9597714,,102.115,15.667174775000007,15.844771399999999,15.844771399999999,,2025-11-26,22
2025-11-26 23:00:00,105.900488,106.0825294,106.0825294,,90.355,15.545487999999992,15.727529399999995,15.727529399999995,,2025-11-26,23
2025-11-27 00:00:00,97.7832586425,98.027757055,98.027757055,,89.9975,7.785758642499999,8.030257054999993,8.030257054999993,,2025-11-27,0
2025-11-27 01:00:00,91.854668765,92.2908847875,92.2908847875,,84.41749999999999,7.43716876500001,7.873384787500015,7.873384787500015,,2025-11-27,1
2025-11-27 02:00:00,88.66899863500001,88.570186985,88.570186985,,80.25,8.418998635000008,8.320186985000007,8.320186985000007,,2025-11-27,2
2025-11-27 03:00:00,86.1466934675,85.670552235,85.670552235,,78.0025,8.144193467500003,7.668052235000005,7.668052235000005,,2025-11-27,3
2025-11-27 04:00:00,85.7484575675,86.04432521,86.04432521,,81.6075,4.140957567499996,4.436825209999995,4.436825209999995,,2025-11-27,4
2025-11-27 05:00:00,92.2076802025,92.462605825,92.462605825,,83.4875,8.720180202500003,8.975105825,8.975105825,,2025-11-27,5
2025-11-27 06:00:00,106.84235927,143.63888105,143.63888105,,113.5875,-6.745140730000003,30.051381050000003,30.051381050000003,,2025-11-27,6
2025-11-27 07:00:00,144.9631997,208.52913775000002,208.52913775000002,,131.485,13.478199699999976,77.04413775,77.04413775,,2025-11-27,7
2025-11-27 08:00:00,161.986144,232.660755225,232.660755225,,138.8025,23.183643999999987,93.858255225,93.858255225,,2025-11-27,8
2025-11-27 09:00:00,140.59538865,228.26159567500002,228.26159567500002,,127.9,12.695388649999984,100.36159567500002,100.36159567500002,,2025-11-27,9
2025-11-27 10:00:00,125.12215665,207.252100575,207.252100575,,112.7425,12.379656649999987,94.50960057499998,94.50960057499998,,2025-11-27,10
2025-11-27 11:00:00,114.6132145,215.64180944999998,215.64180944999998,,110.69,3.9232145000000003,104.95180944999998,104.95180944999998,,2025-11-27,11
2025-11-27 12:00:00,104.458353375,226.96530445000002,226.96530445000002,,113.0875,-8.629146625000004,113.87780445000001,113.87780445000001,,2025-11-27,12
2025-11-27 13:00:00,106.73602335,234.5872663,234.5872663,,132.4025,-25.666476650000007,102.1847663,102.1847663,,2025-11-27,13
2025-11-27 14:00:00,115.525779075,243.09512462499998,243.09512462499998,,160.1375,-44.611720924999986,82.957624625,82.957624625,,2025-11-27,14
2025-11-27 15:00:00,126.684404325,237.706770525,237.706770525,,173.65,-46.965595675,64.05677052499999,64.05677052499999,,2025-11-27,15
2025-11-27 16:00:00,134.28655129999999,262.00434025,262.00434025,,190.0725,-55.785948700000006,71.93184025,71.93184025,,2025-11-27,16
