datetime,forecast_error_observed,forecast_error_trend,forecast_error_seasonal,forecast_error_residual,actual_price_observed,actual_price_trend,actual_price_seasonal,actual_price_residual
2026-01-02 09:00:00,-11.39131757749999,-2.9993301265157597,-6.205095264461208,-2.1868921865230226,91.6475,86.03353225963215,3.1645663439392657,2.44940139642857
2026-01-02 10:00:00,-12.508212225000008,-3.539869974330628,-8.665488481854144,-0.3028537688152362,86.2075,87.04242929027123,-1.6208933543599082,0.7859640640886738
2026-01-02 11:00:00,-14.418942645000001,-4.032939240318729,-7.993162515028261,-2.3928408896530113,85.215,88.00120443544267,-5.397385295521466,2.6111808600787896
2026-01-02 12:00:00,-9.76764264500001,-4.4771076767166,-5.421960588492321,0.1314256202089119,81.36,88.90924175664475,-8.050417956440983,0.5011761997962338
2026-01-02 13:00:00,-10.897308072499996,-4.871255251224271,-3.3666318941044504,-2.659420927171274,87.7825,89.76189833652633,-5.436775852240632,3.457377515714299
2026-01-02 14:00:00,-6.597152614999999,-5.2144435134530385,0.19023896617481972,-1.5729480677217804,94.4175,90.55270978290109,-0.7727331299472094,4.637523347046127
2026-01-02 15:00:00,-4.90703409999999,-5.504521179923988,0.7206578482549195,-0.12317076833092155,108.085,91.2727255260992,8.41481081202792,8.397463661872877
2026-01-02 16:00:00,-5.383312899999993,-5.739594512384897,2.9078942529611593,-2.5516126405762565,115.175,91.90858085820665,21.292296227101428,1.9741229146919181
2026-01-02 17:00:00,-9.213721750000005,-5.920733008046839,1.3293583520302452,-4.622347093983412,117.715,92.44834758700792,22.365496567393578,2.9011558455985096
2026-01-02 18:00:00,-6.619384674999992,-6.051713817067853,2.8041748652632035,-3.3718457231953423,117.74,92.88873961933989,17.42762386778212,7.423636512877991
2026-01-02 19:00:00,-9.645619874999994,-6.137118644843249,2.5247387134344,-6.033239943591146,120.005,93.23327687567387,17.176121562095254,9.595601562230868
2026-01-02 20:00:00,-12.352615450000002,-6.180215891005132,-1.060646662058202,-5.111752896936667,116.84,93.49166300802317,15.199378027312653,8.148958964664189
2026-01-02 21:00:00,-5.521854469999994,-6.182398633709959,-1.8120364231387236,2.472580586848689,104.9575,93.67780467935009,8.361752665314599,2.9179426553353096
2026-01-02 22:00:00,-3.8556967300000053,-6.145219454763979,0.5611204301196111,1.7284022946443631,95.8075,93.80787232069898,3.004061747440363,-1.0044340681393322
2026-01-02 23:00:00,-13.18254644000001,-6.073022284199473,-0.5335184280465833,-6.576005727753953,83.2475,93.89995924199755,-10.115801889953506,-0.5366573520440454
