trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
73,63.228927831176584,COMPLETE,2026-02-02T15:05:02.455110,1.558218,312,0.010026731132829815,6,98,27,0.7312720965720159,0.40232215150009976,1.7563124480386485,1.3831877951279765,16,False,True,False,False,False,True,True,True,0.3894787986050581,0.2888258556479254,True,True,False,4,True,False,False,False,False,False,False,True,True,False,False,False,2.635411571387241,59,62.998765379312665,False
74,64.98557822612666,COMPLETE,2026-02-02T15:05:03.278173,0.822338,149,0.010322402806683546,6,85,27,0.7041790360755801,0.403861562502263,1.9534227294937794,1.6191088566308962,16,False,True,False,False,False,True,True,True,0.39225706635061874,0.3195374166689154,True,True,False,4,True,False,False,False,False,False,False,True,True,False,False,False,2.708895846097009,62,62.998765379312665,False
75,64.01387977579853,COMPLETE,2026-02-02T15:05:04.466321,1.185303,195,0.010000836917348876,7,99,33,0.7301634698747267,0.4375673014100689,0.8031847335824518,3.158502433630496,17,False,True,False,False,False,True,True,True,0.3773935488697124,0.31112808702147243,True,True,False,4,True,False,False,False,False,False,False,True,True,False,False,False,2.6664605854252876,57,62.998765379312665,False
76,62.78965810497617,COMPLETE,2026-02-02T15:05:05.526900,1.059834,313,0.01363950316936314,6,94,30,0.7133766852740456,0.45343028879671127,1.6225987976926681,0.3432343890222625,18,False,True,False,False,False,True,True,True,0.41945326656967186,0.33988927795904,True,True,False,4,True,False,False,False,False,False,False,True,False,False,False,False,2.412097353110397,53,62.78965810497617,True
77,62.97507037318549,COMPLETE,2026-02-02T15:05:07.023955,1.496251,312,0.01163778053248031,7,90,30,0.6676561014651611,0.4013554238703557,0.4762589081529341,0.3582706193109447,19,False,True,False,False,False,True,True,True,0.4181360493216787,0.3388659209679487,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.4660269801004495,48,62.78965810497617,False
78,62.9032824269318,COMPLETE,2026-02-02T15:05:08.440040,1.413684,340,0.013573856825558325,7,90,30,0.6628543938982948,0.4297207245556756,0.18721249879383448,0.07920943244594793,19,False,False,False,False,False,True,True,True,0.4169564761793501,0.33945006800232624,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.3891211613819365,47,62.78965810497617,False
79,63.41875435318805,COMPLETE,2026-02-02T15:05:10.478572,2.037671,352,0.011572128307113376,7,90,30,0.6688350930040098,0.911502671586692,0.20460394192500903,0.08644894478168128,20,False,False,False,False,True,True,True,True,0.40281336036739696,0.34663386959201914,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.412879037303637,47,62.78965810497617,False
80,63.21336531756242,COMPLETE,2026-02-02T15:05:12.134243,1.654909,377,0.01075347059805531,7,85,31,0.6347119268300384,0.42659086969570514,0.14464512149487635,0.04900677449080382,19,False,False,False,False,False,True,False,True,0.44026693046597803,0.33701498042336003,True,True,False,4,True,True,False,False,False,False,False,True,False,False,True,False,2.515801237423076,50,62.78965810497617,False
81,62.90723154362922,COMPLETE,2026-02-02T15:05:13.667924,1.532975,312,0.013483068316878793,7,93,25,0.6062816319665372,0.4363685602656508,0.42406952468832654,0.39249237899278133,19,False,False,False,False,False,True,True,True,0.4195174507996666,0.32329049885151145,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.133432630446518,52,62.78965810497617,False
82,62.988981290555664,COMPLETE,2026-02-02T15:05:15.087054,1.418228,349,0.013628994110167625,7,93,36,0.6032818966251188,0.4328937317399448,0.41921078863524747,0.16694257894332423,20,False,False,False,False,False,True,True,True,0.41776564793592363,0.3251837301608068,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.054843791829967,53,62.78965810497617,False
83,62.87057283143026,COMPLETE,2026-02-02T15:05:16.534220,1.446481,341,0.01347498910180892,7,92,35,0.6021637977843528,0.4205520828063848,0.40152391237982665,0.18237030345503633,20,False,False,False,False,False,True,True,True,0.4276624348376826,0.32345453843418465,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.061953940555169,53,62.78965810497617,False
84,62.756681001104425,COMPLETE,2026-02-02T15:05:18.317619,1.782499,341,0.01376819553945175,8,92,36,0.6020337065812185,0.43397694815187565,0.07164007849779722,0.15435629210929408,20,False,False,False,False,False,True,True,True,0.4556040381790883,0.33901848179141375,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.0604194483646285,54,62.756681001104425,True
85,63.12121249196757,COMPLETE,2026-02-02T15:05:19.937554,1.619209,338,0.014556222890124907,8,83,44,0.5999513091305213,0.41976403757994046,0.07189673766178484,0.12389791038707147,20,False,False,False,False,False,True,True,True,0.45249318415880735,0.3398731503680686,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.2594592322379383,53,62.756681001104425,False
86,62.9934033797282,COMPLETE,2026-02-02T15:05:21.665005,1.726664,362,0.013790462966253605,8,91,35,0.6102677856841427,0.43523473705887966,0.19343286925618136,0.18711207143264394,19,False,False,False,False,False,True,True,True,0.43162605187326153,0.32290927916664847,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5298042641081437,49,62.756681001104425,False
87,62.926306667156005,COMPLETE,2026-02-02T15:05:23.576219,1.910501,364,0.013413406471178481,8,91,36,0.6100827909297258,0.43125812550978493,0.10697648607693486,0.10200571039149711,20,False,False,False,False,False,True,True,True,0.4326394345008435,0.3563647625529556,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8494190985618746,49,62.756681001104425,False
88,64.50051819407761,COMPLETE,2026-02-02T15:05:24.965053,1.38813,363,0.05566542744072329,8,86,36,0.6086044916623202,0.42472624481499494,0.0951912344168952,0.09137117377980829,19,False,False,False,False,False,True,True,True,0.48505574692294684,0.3558242955396702,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5566343353942775,50,62.756681001104425,False
89,63.16447373102222,COMPLETE,2026-02-02T15:05:26.796985,1.831189,342,0.01817010656782689,9,82,41,0.5809215191980988,0.4368461575191171,0.2593238424926054,0.18050888482355767,20,False,False,False,False,False,True,True,True,0.4374527418228298,0.3584154615795915,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.2052662870221496,55,62.756681001104425,False
90,63.18113002729876,COMPLETE,2026-02-02T15:05:29.360527,2.562225,381,0.016540984473257143,8,71,40,0.5323100455186532,0.5008973540386962,0.16673607631383658,0.06471354375341293,21,False,False,False,False,False,True,True,True,0.4700888214978768,0.34381485261368394,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8306333161850872,47,62.756681001104425,False
91,62.90179969086718,COMPLETE,2026-02-02T15:05:31.143477,1.782023,319,0.013407017366318765,7,91,34,0.6288087434407099,0.43505870053813706,0.4349330539416498,0.30735105626817527,19,False,False,False,False,False,True,True,True,0.4258644482278564,0.32437901655877877,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.4983494933620074,49,62.756681001104425,False
92,63.01774980129383,COMPLETE,2026-02-02T15:05:33.757333,2.612723,345,0.013482573390504867,8,91,34,0.6289299862293162,0.43596908611290647,0.40668667073465387,0.31899338723680354,19,False,False,False,False,False,True,True,True,0.42147315735526447,0.3240753535622184,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.021809138764721,50,62.756681001104425,False
93,63.0374458448226,COMPLETE,2026-02-02T15:05:35.871317,2.112986,406,0.01465221043391909,7,87,39,0.5930074013057411,0.46563806793074225,0.5735920224309471,0.3663489382152703,18,False,False,False,False,False,True,True,True,0.42952274264716384,0.332039410860015,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5897501891771588,45,62.756681001104425,False
94,62.88454275959645,COMPLETE,2026-02-02T15:05:38.213163,2.341015,361,0.013974809598579085,8,90,36,0.5608420069929649,0.4169919518985201,0.05455501885670454,0.26554619292382076,20,False,False,False,False,False,True,True,True,0.4417540189309809,0.32218058203377103,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.083222576664678,54,62.756681001104425,False
95,63.024568733093,COMPLETE,2026-02-02T15:05:39.925199,1.710976,316,0.01488360068776054,7,81,32,0.5643160859875972,0.4176859208770352,0.04105405012323013,0.11583493915011435,20,False,False,False,False,False,True,True,True,0.4572613789301956,0.3339695452446786,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8481070720603396,53,62.756681001104425,False
96,63.03628437581982,COMPLETE,2026-02-02T15:05:42.731248,2.805023,390,0.013029378874122918,9,91,44,0.6407758932980592,0.494479253810822,0.06409072160225661,0.27329932159682435,22,False,False,False,False,False,True,True,True,0.4433480624599141,0.3776007493922258,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.071535443025167,58,62.756681001104425,False
97,62.90401824558147,COMPLETE,2026-02-02T15:05:45.326006,2.593677,421,0.012113382174061103,7,78,36,0.5520111734114338,0.41555165098562763,0.030571935633600406,0.04557774007853115,21,False,False,False,False,False,True,True,True,0.3974650379744395,0.34847915966647425,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8226857902024114,54,62.756681001104425,False
98,63.55374450192194,COMPLETE,2026-02-02T15:05:47.862879,2.535805,421,0.012140952500496485,7,78,31,0.6581969185229084,0.41405260463623167,0.027309540974158168,0.04498962327538989,21,False,False,False,False,True,True,True,True,0.39567951746072116,0.39288665494866126,True,True,False,4,True,True,False,False,False,False,False,True,False,False,True,False,6.385167651123257,48,62.756681001104425,False
99,63.23568771679077,COMPLETE,2026-02-02T15:05:49.895349,2.03135,291,0.010826260690503475,8,90,48,0.5300493595975685,0.4590678891564032,0.11931102784917767,0.07838433800446117,21,False,False,False,False,False,True,False,True,0.4727031962368469,0.36860355222903984,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.7822869461407516,54,62.756681001104425,False
100,63.2791609451077,COMPLETE,2026-02-02T15:05:52.344541,2.448149,324,0.014242756806344889,9,79,33,0.5789358082525965,0.6164555193751331,0.08369501364299178,0.8341662265890257,18,False,False,False,False,False,True,True,True,0.48920057802317807,0.34875521671548454,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.1800829181371364,56,62.756681001104425,False
101,63.04016757568718,COMPLETE,2026-02-02T15:05:54.658478,2.312957,457,0.013232261008753524,7,89,35,0.554354505229057,0.4136718668642839,0.39434860179205156,0.15110885939479973,20,False,False,False,False,False,True,True,True,0.42545471978799065,0.3574082449409031,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.1258610713610286,53,62.756681001104425,False
102,62.75183544567601,COMPLETE,2026-02-02T15:05:56.744834,2.085284,351,0.01264624350636795,7,87,37,0.6181719310056294,0.43041999240212714,0.05475611796446882,0.10242300656836807,23,False,False,False,False,False,True,True,True,0.44350012002871736,0.34357774679884456,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.379567739147823,51,62.75183544567601,True
103,63.06940393271376,COMPLETE,2026-02-02T15:05:59.013263,2.267165,338,0.012473772508749982,8,73,37,0.6190486308883062,0.45526005733093755,0.047829733462241016,0.019475065267466868,19,False,False,False,False,False,True,True,True,0.44249338934515475,0.3420694094530934,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3871459430235225,51,62.75183544567601,False
104,62.65420994985272,COMPLETE,2026-02-02T15:06:01.109318,2.094767,368,0.011953472385634064,7,87,40,0.5859124016824683,0.44547050433421026,0.018514340766714626,0.11737009089991031,23,False,False,False,False,False,True,True,True,0.4349741840023597,0.33164892804676405,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.4444158447656403,48,62.65420994985272,True
105,62.72140862485977,COMPLETE,2026-02-02T15:06:03.209642,2.098714,365,0.014975227795354549,7,84,39,0.5884616439598537,0.4431239872318118,0.03099516214398616,0.10418838815961358,23,False,False,False,False,False,True,True,True,0.4509933692342817,0.33033561896419195,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3901183366431098,45,62.65420994985272,False
106,62.88158372107826,COMPLETE,2026-02-02T15:06:05.347733,2.136988,385,0.015033522854582843,7,83,43,0.5496041109880614,0.4722658283220122,0.016363618831702675,0.05357215379330141,23,False,False,False,False,False,True,True,True,0.5106393539859351,0.318036392192698,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.4258301847684844,60,62.65420994985272,False
107,62.89458808643355,COMPLETE,2026-02-02T15:06:07.367062,2.01828,381,0.017057502370715204,7,84,43,0.5413294357081,0.4695927482777496,0.01723316918863389,0.047093280690687814,23,False,False,False,False,False,True,True,True,0.45320762445838075,0.3187524218087766,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.151439985321299,46,62.65420994985272,False
108,62.79976914630251,COMPLETE,2026-02-02T15:06:09.506673,2.138799,397,0.01751023284693138,7,83,42,0.5862664765347866,0.47127282662258535,0.019076236273661142,0.12662418883455342,23,False,False,False,False,False,True,True,True,0.5059125817488601,0.31680270582287906,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3128867442650543,45,62.65420994985272,False
109,62.75750399455837,COMPLETE,2026-02-02T15:06:11.505640,1.997909,391,0.017165573096733604,7,75,43,0.5441123433747483,0.49033475390551334,0.01885651202331644,0.05990436997365395,23,False,False,False,False,False,True,True,True,0.509921797372503,0.3311962182311063,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.319562605731931,45,62.65420994985272,False
110,62.951001171458635,COMPLETE,2026-02-02T15:06:13.680969,2.174141,399,0.017088740957572887,7,83,45,0.5450436549068343,0.5088141013583036,0.01654022425429207,0.05596251580289472,23,False,False,False,False,False,True,True,True,0.5130430558276833,0.3177488862289695,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.1907218781753306,45,62.65420994985272,False
111,62.81394150225093,COMPLETE,2026-02-02T15:06:15.769007,2.086977,383,0.015122403183543808,7,86,42,0.5860760103770523,0.49039597125600004,0.015327491293721731,0.128925339839366,24,False,False,False,False,False,True,True,True,0.5274481575232925,0.3322802367806487,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3477501602013877,45,62.65420994985272,False
112,63.02460569355182,COMPLETE,2026-02-02T15:06:17.826862,2.056782,385,0.01949737920986542,7,86,43,0.5673804768085978,0.4842483440673404,0.015818598537927563,0.03375289652484934,24,False,False,False,False,False,True,True,True,0.5573358135696612,0.3313218762002251,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3155685229297596,45,62.65420994985272,False
113,62.947557651676405,COMPLETE,2026-02-02T15:06:20.081543,2.253428,371,0.017812343285416404,8,84,47,0.587048070642535,0.46880850527616036,0.009246641260744693,0.12375179615790398,23,False,False,False,False,False,True,True,True,0.5102784000562718,0.31588155705220256,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.168515856451594,58,62.65420994985272,False
114,62.89102495593174,COMPLETE,2026-02-02T15:06:22.082270,1.999708,395,0.01663047129181144,7,81,40,0.5199397231280635,0.49355215556607096,0.01865556228802058,0.06803721080987292,24,False,False,False,False,False,True,True,True,0.503547313469667,0.3291412534896792,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.057033572368336,47,62.65420994985272,False
115,62.89944993992752,COMPLETE,2026-02-02T15:06:24.556886,2.473573,398,0.016208604695397585,7,86,39,0.5621313620143196,0.5357055824324427,0.03609604385680181,0.22031825754706136,24,False,False,False,False,False,True,True,True,0.5466005206948709,0.33108234625027966,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3854572787199102,56,62.65420994985272,False
116,63.340131128104446,COMPLETE,2026-02-02T15:06:26.798126,2.240147,426,0.020817036009104072,8,74,41,0.5168530806078498,0.49187809127413085,0.02074904835602694,0.07004223796730526,22,False,False,False,False,False,True,True,True,0.525370541636795,0.33159413891439354,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.0572210174028678,61,62.65420994985272,False
117,63.238936118925636,COMPLETE,2026-02-02T15:06:29.171182,2.372027,415,0.015205402118377176,7,81,40,0.5321854886440801,0.5111413622760567,0.012007441481552299,0.09677244520800861,24,False,False,False,False,True,True,True,True,0.5381840966861262,0.3515014192253898,True,True,False,4,True,True,False,False,True,False,False,True,False,False,False,False,1.6416002398272265,51,62.65420994985272,False
118,62.75969564597681,COMPLETE,2026-02-02T15:06:30.857868,1.685811,356,0.018528967652682023,7,88,50,0.5927071645642663,0.4562002428208565,0.058501220620511635,0.129690935452477,23,False,False,False,False,False,True,True,True,0.5227089713846632,0.34578674903483403,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3448841822137434,47,62.65420994985272,False
119,63.25765692836412,COMPLETE,2026-02-02T15:06:32.653031,1.794132,358,0.015097090280639314,7,76,51,0.5924220879480573,0.44975423938109776,0.054626998961102805,0.12996753223296018,23,False,False,False,False,False,True,False,True,0.5224165767717645,0.34523036657651685,True,True,False,4,True,True,False,False,False,False,False,True,False,False,True,False,1.4469743019349055,59,62.65420994985272,False
120,62.79621138644492,COMPLETE,2026-02-02T15:06:34.739097,2.085027,441,0.0143211883729655,7,58,48,0.5742976531364364,0.48033549807942444,0.032695803486368726,0.10728430074520315,22,False,False,False,False,False,True,True,True,0.5105661180167361,0.36094124229523566,True,True,False,1,True,True,False,False,False,False,False,True,False,False,False,False,1.6943190754122328,51,62.65420994985272,False
121,62.924950310624126,COMPLETE,2026-02-02T15:06:36.912225,2.170628,442,0.014157346104020795,7,61,49,0.5724507760299578,0.48055938269997867,0.034209261715656046,0.22272271952589098,22,False,False,False,False,False,True,True,True,0.49677307722347963,0.36374407594685493,True,True,False,1,True,True,False,False,False,False,False,True,False,False,False,False,1.7124940455589313,51,62.65420994985272,False
122,63.2115604746812,COMPLETE,2026-02-02T15:06:38.710017,1.79669,375,0.018361405279566867,7,56,46,0.5814702434235276,0.4588280136680269,0.024389587000105767,0.10693620900343172,23,False,False,False,False,False,True,True,True,0.5172414180960382,0.33636546591233396,True,True,False,1,True,True,False,False,False,False,False,True,False,False,False,False,1.3491686356087507,48,62.65420994985272,False
123,62.93349124835095,COMPLETE,2026-02-02T15:06:40.596838,1.885767,355,0.015596053300794572,8,55,54,0.5911165836468425,0.4460625990825703,0.013992564729852539,0.1426593240677713,23,False,False,False,False,False,True,True,True,0.506542770071078,0.31420697591696295,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.326907330401246,45,62.65420994985272,False
124,62.788392817254966,COMPLETE,2026-02-02T15:06:42.264218,1.666369,332,0.01441928883172667,7,49,42,0.5745496413897241,0.47219346737542844,0.05294824612664239,0.18187678290418993,22,False,False,False,False,False,True,True,True,0.5432646190084228,0.34423013452991863,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5858033872029824,51,62.65420994985272,False
125,62.93693399258875,COMPLETE,2026-02-02T15:06:44.105361,1.839865,332,0.01510014535367233,7,50,42,0.5965655007211005,0.47524163728506086,0.008955176789068294,0.1904058407288327,22,False,False,False,False,False,True,True,True,0.5475518560532239,0.36117824093411904,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5838927953436166,51,62.65420994985272,False
126,63.103432318985774,COMPLETE,2026-02-02T15:06:46.285895,2.179504,477,0.0174498253658441,7,65,45,0.5741032819197747,0.5143996314864552,0.006556887475225056,0.09073535330649132,23,False,False,False,False,False,True,True,True,0.5817392457287874,0.3697486945567645,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.6685829934632188,56,62.65420994985272,False
127,62.5682887231979,COMPLETE,2026-02-02T15:06:48.744635,2.45767,408,0.0161738133463835,7,46,49,0.6178601990734904,0.46489319939601825,0.028556144235028835,0.03746252008204163,22,False,False,False,False,False,False,True,True,0.533314767741723,0.34551809558263347,True,True,False,4,True,True,True,False,False,False,False,True,False,False,False,True,1.5030087309783888,49,62.5682887231979,True
128,62.72280717892942,COMPLETE,2026-02-02T15:06:51.041444,2.29571,447,0.02027038907468716,7,45,52,0.6149287214563113,0.5358964441854872,0.028463418303156997,0.03756984737116621,22,False,False,False,False,False,False,True,True,0.5684287806916866,0.35277459422535606,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.9598654090569307,48,62.5682887231979,False
129,62.75722758898132,COMPLETE,2026-02-02T15:06:53.549347,2.506932,462,0.019902297173232657,7,44,51,0.6130031133131338,0.5608740319028821,0.02896641699836101,0.01772205332667599,22,False,False,False,False,False,False,True,True,0.5723773372488256,0.35230771686362394,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.9178516317889924,48,62.5682887231979,False
130,62.67079316147109,COMPLETE,2026-02-02T15:06:55.736046,2.185685,493,0.020378938759868223,6,43,53,0.6487689397003972,0.5594755688231142,0.023952867493872657,0.020018394616323203,22,False,False,False,False,False,False,True,True,0.570102940482217,0.35365830550323013,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.9489483963154646,47,62.5682887231979,False
131,62.67576067693782,COMPLETE,2026-02-02T15:06:58.080893,2.343771,494,0.02226473356717209,6,44,53,0.6163941052308788,0.5533601000242149,0.028168525650627364,0.017306184251586018,22,False,False,False,False,False,False,True,True,0.568202545525553,0.38559180459290393,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.890409982873899,48,62.5682887231979,False
132,62.75603294369543,COMPLETE,2026-02-02T15:07:00.310218,2.228144,492,0.021673386317910714,6,44,52,0.6479806408034022,0.541550429449757,0.03096090247140649,0.015187005753267141,22,False,False,False,False,False,False,True,True,0.5652978386363512,0.38760981860257915,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.9682421451401457,49,62.5682887231979,False
133,62.77752754596328,COMPLETE,2026-02-02T15:07:02.670273,2.359116,489,0.021868279556934208,6,44,53,0.641064416019757,0.5596241378470503,0.025084892960770207,0.018283350637704327,22,False,False,False,False,False,False,True,True,0.5699673606258221,0.39580166843372866,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.9075054359671142,48,62.5682887231979,False
134,62.72091833726334,COMPLETE,2026-02-02T15:07:05.021075,2.349651,485,0.021828018036488935,6,40,53,0.6488627928792212,0.5564771990503682,0.02799557580907433,0.017522862256538683,22,False,False,False,False,False,False,True,True,0.601266801305857,0.38962956322106534,True,True,False,1,True,True,True,False,False,False,False,True,False,False,False,True,1.945896745828906,48,62.5682887231979,False
135,62.5633012329125,COMPLETE,2026-02-02T15:07:07.424094,2.402123,456,0.022519964281951403,6,44,53,0.6176903461097342,0.5577071748749916,0.024817381747341074,0.016769744141371796,22,False,False,False,False,False,False,True,True,0.6039393142201321,0.3883640097642789,True,True,False,1,True,True,True,False,False,False,True,True,False,False,False,True,1.975652220215617,48,62.5633012329125,True
136,62.74617098200654,COMPLETE,2026-02-02T15:07:09.108205,1.682766,460,0.024782713315604343,6,40,56,0.6492109099803867,0.5765236519626137,0.04214784160663442,0.009844456481053695,21,True,False,False,False,False,False,True,True,0.5976991476138159,0.3868767636268618,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,1.978366474447619,48,62.5633012329125,False
137,62.66488187996629,COMPLETE,2026-02-02T15:07:10.793418,1.684328,494,0.025425103108752168,6,40,58,0.6525478228087761,0.5770992249540476,0.040098286494577036,0.010825458557080779,21,True,False,False,False,False,False,True,True,0.5988211135223767,0.3832310674716415,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,1.8925420318997987,49,62.5633012329125,False
138,63.04868258231207,COMPLETE,2026-02-02T15:07:12.520977,1.726666,457,0.024275969767278333,6,39,58,0.6497008560196537,0.5795054924987266,0.040629583575858885,0.007314568992632587,21,True,False,False,True,False,False,True,True,0.5991062634887239,0.38454576734451634,True,True,False,1,False,True,True,False,True,True,True,True,False,False,False,True,1.9470499924121147,48,62.5633012329125,False
139,63.21289627030903,COMPLETE,2026-02-02T15:07:14.582397,2.060678,526,0.02689890224343883,6,45,55,0.621535197119152,0.5916461343083814,0.07664415539822221,0.011888595124630193,21,True,False,False,False,True,False,True,True,0.6277853358949985,0.39006007351583916,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,2.2516021596912523,49,62.5633012329125,False
140,62.99361985094596,COMPLETE,2026-02-02T15:07:16.305132,1.722042,499,0.02314631613001582,6,41,60,0.6804188812988041,0.6029906341233585,0.026974224072649277,0.0168907602777989,22,True,False,False,False,False,False,False,True,0.608458979198095,0.37840578658758844,True,True,False,1,False,True,True,False,True,False,True,True,False,False,True,True,1.9449488052026558,49,62.5633012329125,False
141,62.74981755706329,COMPLETE,2026-02-02T15:07:18.237420,1.931581,471,0.021286318947866218,6,41,52,0.6301685996714921,0.5544731400385499,0.03993101833750642,0.009620812646290186,22,True,False,False,False,False,False,True,True,0.5874632375034428,0.3992175015976287,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,1.7698286531834402,47,62.5633012329125,False
142,62.80204345358985,COMPLETE,2026-02-02T15:07:19.843509,1.605161,468,0.025385406830862413,6,37,52,0.6314611140669649,0.5621999605182353,0.042211725695677015,0.009244874989652221,21,True,False,False,False,False,False,True,True,0.5872670393229067,0.3988015994105536,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,1.7991784495890641,47,62.5633012329125,False
143,62.70512357294761,COMPLETE,2026-02-02T15:07:21.594117,1.749652,489,0.020856266033467713,6,43,57,0.6489505213503299,0.5465360882209161,0.032545543338535,0.027769062757535587,22,True,False,False,False,False,False,True,True,0.5756848170050789,0.3876197392047289,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,2.2560043240049756,50,62.5633012329125,False
144,62.6666539188405,COMPLETE,2026-02-02T15:07:23.475126,1.880109,496,0.02162395375525296,6,41,56,0.6518882153216164,0.5838221468361977,0.023290877848608928,0.03027239156948243,22,True,False,False,False,False,False,True,True,0.5980337552758098,0.3897298282095442,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,2.1756795187732423,55,62.5633012329125,False
145,62.78122163428643,COMPLETE,2026-02-02T15:07:25.586646,2.110795,489,0.021321776267070262,6,47,56,0.6490260604727304,0.5470208941041339,0.03681329901183618,0.026703296331330225,22,True,False,False,False,False,False,True,True,0.5989293440239825,0.3884949002153205,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,1.7671919779262446,50,62.5633012329125,False
146,62.92781365512612,COMPLETE,2026-02-02T15:07:28.116177,2.528509,510,0.022614420433406304,6,39,58,0.6724604983792035,0.5742134540069211,0.020978541778797974,0.014886243671400743,22,True,False,True,False,False,False,True,True,0.5591484453095015,0.38163991141531844,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,2.3115467380723675,55,62.5633012329125,False
147,62.64995744921618,COMPLETE,2026-02-02T15:07:30.385604,2.268317,500,0.025231181119357016,6,41,54,0.637915479150923,0.5423194642990039,0.023487258175176436,0.005415471596836287,21,True,False,False,False,False,False,True,True,0.6287359559542532,0.37623628327912984,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,7.676539494616748,51,62.5633012329125,False
