trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
73,59.95336121998766,COMPLETE,2026-02-02T15:00:03.727618,2.066227,187,0.01746407136577969,7,74,33,0.9443435606702262,0.49571451099381675,0.0001414662254905942,0.35453523171700296,20,True,False,False,False,False,False,False,False,0.6987117440072548,0.3833022156402056,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,5.718464480139288,70,59.76790977579744,False
74,60.49693771092147,COMPLETE,2026-02-02T15:00:05.368425,1.63981,161,0.01756442460698936,6,75,33,0.9474376326261196,0.4927758556456379,0.0001601901471664772,0.2597969523709961,23,True,False,False,False,False,False,False,False,0.6951236164461764,0.3646701769617832,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,5.639641470300062,76,59.76790977579744,False
75,60.06941171699692,COMPLETE,2026-02-02T15:00:07.332200,1.962767,175,0.01923566713273794,7,75,35,0.9680205315747047,0.47007697533457454,0.0001063435186584963,0.4349723863786391,20,True,False,False,False,False,False,False,False,0.6612381916723037,0.3993296933994116,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,6.690577195447948,69,59.76790977579744,False
76,61.02449326177082,COMPLETE,2026-02-02T15:00:08.959907,1.626856,121,0.016252501863407893,7,82,32,0.934081944095591,0.5120248727723441,0.00024429476480713135,0.20207208938292504,21,True,False,False,False,False,False,False,False,0.6761066457654628,0.3846591506495042,True,True,False,2,False,False,True,True,False,True,True,False,False,False,False,True,5.735144865990043,72,59.76790977579744,False
77,60.00226932460449,COMPLETE,2026-02-02T15:00:11.181631,2.22063,237,0.013161289101388647,7,74,35,0.9136981822373907,0.47299094894605853,0.00040133686651865085,0.8688383749768258,21,True,False,False,False,False,False,False,False,0.6868357428267385,0.11101552784528948,False,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.743385328896529,63,59.76790977579744,False
78,60.47600201417816,COMPLETE,2026-02-02T15:00:12.489804,1.307375,197,0.019981676909169525,5,82,40,0.9936085903044777,0.494208428894562,0.00021696622146403285,0.3638598508199149,20,True,False,False,False,False,False,False,False,0.6523615268318748,0.3824202448015097,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,6.282184379478227,83,59.76790977579744,False
79,61.35549724105361,COMPLETE,2026-02-02T15:00:13.479668,0.989035,176,0.018180603517550183,6,78,26,0.9566267574865246,0.42663055535418903,0.0003341518417210549,2.4010841372202214,19,True,False,False,False,False,False,False,False,0.699042113588665,0.3680742837583,True,True,False,1,False,True,False,False,True,True,True,False,False,False,False,False,4.89442511816174,91,59.76790977579744,False
80,60.035587945823586,COMPLETE,2026-02-02T15:00:15.352823,1.872142,208,0.024765853685814396,7,88,38,0.9442175363039155,0.5388391199716445,0.00018297391570034483,0.09624668960035984,21,False,False,False,False,True,False,False,False,0.6218582826895689,0.3480383648808277,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,5.539628555031725,68,59.76790977579744,False
81,59.58268213024509,COMPLETE,2026-02-02T15:00:17.324062,1.970258,275,0.022085407310864447,6,66,30,0.9287246389040533,0.5171822300181799,0.0005226807511689332,0.5868627953919544,20,True,False,False,False,False,False,False,False,0.6674366418478682,0.37598955923176725,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.5360211750105215,57,59.58268213024509,True
82,59.623797867950955,COMPLETE,2026-02-02T15:00:19.055618,1.730533,238,0.022026948743633507,6,73,30,0.9289393492516128,0.5059325317445117,0.0013375824932725302,0.5976945418194692,22,True,False,False,False,False,False,False,False,0.6617731577074215,0.3926332102316182,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,5.2095592900819385,64,59.58268213024509,False
83,59.652771784081416,COMPLETE,2026-02-02T15:00:20.990611,1.933741,270,0.022937343350955538,6,73,31,0.9319526578006401,0.5126614221046145,0.0004350592463474856,0.65592961095098,22,True,False,False,False,False,False,False,False,0.6799177727676967,0.377869636660513,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.5310818408989135,64,59.58268213024509,False
84,59.60737892885852,COMPLETE,2026-02-02T15:00:22.434270,1.442671,271,0.026943280110364343,5,72,30,0.9258846359167633,0.5130458086288918,0.002483638505455656,0.6521739033847647,23,True,False,False,False,False,False,False,False,0.6812381515538035,0.3774288420939983,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.557635476718743,65,59.58268213024509,False
85,59.84451238635531,COMPLETE,2026-02-02T15:00:24.183682,1.748554,270,0.022865513000308143,5,71,31,0.9154536234395547,0.5093690536108292,0.0014091062179937062,0.6453628979130734,24,True,False,False,False,False,False,False,False,0.6822787623166628,0.37369664512382555,True,True,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.575056458443576,65,59.58268213024509,False
86,59.805664231399,COMPLETE,2026-02-02T15:00:25.915231,1.730451,273,0.022638666237702165,5,72,25,0.9097412817205353,0.5171772294563999,0.0014647331567841373,1.2783347070273037,24,True,False,False,False,False,False,False,False,0.6785437340530587,0.39289101407056454,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.549111709749609,66,59.58268213024509,False
87,60.01595370148654,COMPLETE,2026-02-02T15:00:27.748580,1.832534,266,0.022955263221394004,5,72,22,0.9116433886072494,0.5142420623491641,0.002634060803497248,1.646205653370059,24,True,False,True,False,False,False,False,False,0.6818254324595996,0.3943548638824464,True,False,False,2,False,False,True,True,True,True,True,True,False,True,False,True,4.532534053482083,76,59.58268213024509,False
88,60.38486856027798,COMPLETE,2026-02-02T15:00:29.303609,1.553799,283,0.027409492774403507,4,78,31,0.888965378488998,0.5241942066359145,0.0013311666802433553,0.6092744443574156,23,True,False,False,True,False,False,False,False,0.6736072038811965,0.3765993027047143,True,False,False,2,True,False,True,True,False,True,True,False,False,False,False,True,4.531788322500294,66,59.58268213024509,False
89,60.02662562752828,COMPLETE,2026-02-02T15:00:30.689015,1.38417,273,0.024694076097728383,4,67,25,0.919795764764718,0.44631056999939633,0.0005099680025432469,0.6335756700305404,24,True,False,False,False,False,False,False,False,0.642840572143056,0.39343519086880513,False,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,5.245013156972575,79,59.58268213024509,False
90,59.85099301412084,COMPLETE,2026-02-02T15:00:32.335018,1.644965,236,0.025829797142160063,5,60,30,0.8586141872163646,0.9609747526278296,0.0008557732642632605,2.9318912369894514,23,True,False,False,False,False,False,False,False,0.6666685125431311,0.37431913805386285,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.838513695533743,62,59.58268213024509,False
91,59.93527607723787,COMPLETE,2026-02-02T15:00:34.080150,1.744022,236,0.026217640379462347,5,61,30,0.8647841931696691,0.9874597011824933,0.0008282420276348823,2.6067485570019637,23,True,False,False,False,False,False,False,False,0.6690890016341096,0.3769507739308538,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.813883227069036,62,59.58268213024509,False
92,59.8313049713839,COMPLETE,2026-02-02T15:00:35.987553,1.906408,254,0.028297767522480352,6,56,25,0.8564412172918071,0.7996057169919999,0.001345812646834076,1.1488626257492345,24,True,False,False,False,False,False,False,False,0.6846835688905588,0.39990416083095703,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.946632531816868,57,59.58268213024509,False
93,59.65535377550635,COMPLETE,2026-02-02T15:00:38.119080,2.130522,253,0.02263922138792803,6,72,20,0.9062499926263279,0.9135443651222377,0.0007519970048895465,1.2994794811569053,24,True,False,False,False,False,False,False,False,0.6853826238846951,0.3978385801800242,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.964986778026072,67,59.58268213024509,False
94,59.652073136397384,COMPLETE,2026-02-02T15:00:40.129913,2.009782,256,0.02270461898024463,6,72,19,0.9091678794617704,0.8479126047329625,0.0013519591543374432,1.3377719918975928,24,True,False,False,False,False,False,False,False,0.6853578448999527,0.3999154984981481,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.989919185202818,71,59.58268213024509,False
95,59.67847024411936,COMPLETE,2026-02-02T15:00:42.290667,2.159754,314,0.02848771910264691,6,71,20,0.9048299409524692,0.8379602082241431,0.0011267855858963381,1.3546354642790388,24,True,False,False,False,False,False,False,False,0.6860332735951958,0.3944004923932438,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.631869942792631,66,59.58268213024509,False
96,60.62796690635352,COMPLETE,2026-02-02T15:00:44.093051,1.801358,314,0.02832867542395395,6,68,14,0.8771425300062241,0.8371228606149277,0.001112231500606933,1.292582743910735,23,True,False,False,False,False,False,False,False,0.6886934844062857,0.39861484194328967,True,False,False,2,False,True,False,True,True,True,True,False,False,False,False,False,5.005890533428813,75,59.58268213024509,False
97,60.14711689574525,COMPLETE,2026-02-02T15:00:46.078985,1.984818,255,0.024182967585067883,6,72,19,0.9033732451738856,0.7958546064123186,0.0006968759178211114,3.5276420972992364,22,True,False,False,False,False,False,False,False,0.6476327838157528,0.38947023413236503,True,False,False,2,False,False,True,False,True,True,True,False,False,False,False,True,5.239864396641679,71,59.58268213024509,False
98,60.562604187921714,COMPLETE,2026-02-02T15:00:48.233700,2.153691,260,0.02862842476875114,6,80,16,0.9255629291402788,0.8900897626328372,0.0004971422808166061,1.4559661342283277,24,False,False,False,False,True,False,False,False,0.6267197308115674,0.3928897945658374,True,False,False,2,False,False,True,True,True,True,True,False,False,False,False,True,4.701789397577238,57,59.58268213024509,False
99,59.79569166719511,COMPLETE,2026-02-02T15:00:50.608989,2.37407,282,0.02228416647499518,6,66,21,0.8906423215066052,0.9008664087682599,0.0036084641649719255,2.1805089043364974,23,True,False,True,False,False,False,False,False,0.6837528501227004,0.3818880577505359,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.500180946012821,67,59.58268213024509,False
100,60.07700397207704,COMPLETE,2026-02-02T15:00:52.937226,2.327296,285,0.022341346333803035,6,66,20,0.8989403684954517,0.9360846302678363,0.003563567897826875,2.0478179087561115,23,True,False,True,False,False,False,False,False,0.6388381674312469,0.384997182803111,True,False,False,1,True,False,True,True,True,True,True,True,False,True,False,True,4.4345743458562055,67,59.58268213024509,False
101,59.85571897370279,COMPLETE,2026-02-02T15:00:55.173243,2.235007,278,0.02130456527652816,6,62,23,0.9060838277558321,0.8643922427888056,0.0015315141225440698,1.2378812212324113,24,True,False,True,False,False,False,False,False,0.6820095387985338,0.3806719931375194,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,5.101825592017491,73,59.58268213024509,False
102,60.10167820982146,COMPLETE,2026-02-02T15:00:57.455721,2.281428,313,0.02469645716696632,6,58,18,0.8843305084944137,0.9067223154695415,0.0010323135078718912,1.909068622138136,22,True,False,True,False,False,False,False,False,0.6923833568446108,0.3981092394705102,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.9464516433317955,67,59.58268213024509,False
103,59.659486116301146,COMPLETE,2026-02-02T15:00:59.121257,1.66449,246,0.026487165677203883,5,69,25,0.8491625901128101,0.8662564815700353,0.0021410087688588635,0.9547052132293897,24,True,False,True,False,False,False,False,False,0.6661778414316396,0.389395679287515,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.483153614526723,56,59.58268213024509,False
104,59.83103529442935,COMPLETE,2026-02-02T15:01:00.746996,1.624668,245,0.0259958816306094,5,77,21,0.891906722259363,0.8794921511239234,0.0024798849561072697,0.886193874113659,22,True,False,True,False,False,False,False,False,0.6518338696206597,0.3880171862200597,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.671874565769599,64,59.58268213024509,False
105,60.0752873678659,COMPLETE,2026-02-02T15:01:02.698874,1.950748,292,0.023291169364437713,5,70,15,0.787277360765363,0.9245034291719115,0.0031443946487468106,0.7255189504849213,23,True,False,True,False,False,False,False,False,0.6660643571083733,0.38028246613606426,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.4588606481839514,79,59.58268213024509,False
106,59.745821276861626,COMPLETE,2026-02-02T15:01:04.535624,1.835757,264,0.030127409283978432,5,72,13,0.8693373550341094,0.8375620791375714,0.004413955093724144,3.2856909443166566,24,True,False,True,False,False,False,False,False,0.680482169326702,0.3918906207809542,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.3268768880649455,61,59.58268213024509,False
107,60.11671923662383,COMPLETE,2026-02-02T15:01:05.871242,1.334582,224,0.026781194523154857,4,68,11,0.8384185394246346,0.8473003108746711,0.004591404965657988,4.065614045393001,23,True,False,True,False,False,False,False,False,0.6688001991140218,0.3855285047842093,False,False,False,2,True,False,True,True,False,True,True,False,False,False,False,True,4.24945751241872,61,59.58268213024509,False
108,60.44227622118595,COMPLETE,2026-02-02T15:01:08.150700,2.278446,304,0.030605535695898203,6,64,22,0.8686460845367954,0.8089593859455825,0.0023160604632477843,3.106078608487888,22,True,False,True,True,False,False,False,False,0.653912408922492,0.3669543071268725,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,5.37481449480779,58,59.58268213024509,False
109,59.86619567870823,COMPLETE,2026-02-02T15:01:10.552589,2.40068,322,0.031924707952003174,6,66,13,0.9274212532769399,0.8939696102551509,0.003718254538049122,2.3630307826589556,23,True,False,True,False,False,False,False,False,0.6907644512156373,0.3902745846425548,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.686048988234527,55,59.58268213024509,False
110,60.54232002939606,COMPLETE,2026-02-02T15:01:11.695548,1.141947,261,0.021821483629275492,5,73,18,0.8256070033828204,0.864432671023259,0.005177083965274042,1.7480400494640496,24,True,False,True,False,False,False,False,False,0.6662139373272874,0.37971600389628,True,False,False,2,True,True,False,False,True,True,True,False,False,False,False,False,4.020746694028296,63,59.58268213024509,False
111,59.49856864885272,COMPLETE,2026-02-02T15:01:13.493126,1.796537,279,0.02499434099518367,5,71,24,0.8797658404181687,0.8164856286583478,0.0019561508048275473,1.0350492023812057,24,True,False,True,False,False,False,False,False,0.6764331460224431,0.3932810757952115,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.5229516993624275,66,59.49856864885272,True
112,59.58157030493491,COMPLETE,2026-02-02T15:01:15.103090,1.608927,242,0.030019487814720493,5,70,27,0.8507760175277901,0.8158218963187738,0.00593067025981079,0.5097772749140794,24,True,False,True,False,False,False,False,False,0.6797029840844908,0.3934587818664157,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.364502124828033,70,59.49856864885272,False
113,59.91016510157204,COMPLETE,2026-02-02T15:01:16.392149,1.288257,215,0.02985931054598136,4,70,27,0.8481518624912049,0.8227480583471777,0.0018773314394789767,0.4895404986230583,24,True,False,True,False,False,False,False,False,0.692300966796774,0.3951690651934851,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.299323031748642,70,59.49856864885272,False
114,59.696673114466144,COMPLETE,2026-02-02T15:01:18.119882,1.726735,247,0.025412128427740117,5,77,28,0.8762485158042406,0.7743634458746581,0.00954250838703871,0.7869261087390976,24,True,False,True,False,False,False,False,False,0.674849565368156,0.37124280735401605,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.7786195975679195,61,59.49856864885272,False
115,59.88945969062991,COMPLETE,2026-02-02T15:01:19.664654,1.543802,229,0.02406063168731259,5,77,28,0.7924786482014998,0.7813773027503986,0.00992130654351425,0.7300588917176767,24,True,False,True,False,False,False,False,False,0.6768840459082327,0.38982240284499386,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.389689008320734,74,59.49856864885272,False
116,60.153611705394255,COMPLETE,2026-02-02T15:01:21.307265,1.641306,248,0.02741454805548667,5,69,24,0.8753596904992978,0.8512756370657842,0.0007609402172921846,1.0033916917974883,24,True,False,True,False,False,False,False,False,0.6564273967678537,0.3738570555003881,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.135905088429423,104,59.49856864885272,False
117,60.336379846751,COMPLETE,2026-02-02T15:01:23.011040,1.702723,262,0.0291146476129275,5,73,10,0.8553438738607229,0.7577694431582496,0.005687883442663976,1.6022343806364328,23,True,False,True,False,True,False,False,False,0.6450317583928193,0.369020562130209,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,5.144078462819224,60,59.49856864885272,False
118,60.05895416626936,COMPLETE,2026-02-02T15:01:24.364761,1.352541,244,0.025796420187656655,4,84,27,0.8260922320460932,0.8190666852690022,0.0010680484706555797,0.30147812742217267,22,True,False,True,False,False,False,False,False,0.6917721214967494,0.36289878696462907,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,3.7901603296234954,71,59.49856864885272,False
119,59.976521469529494,COMPLETE,2026-02-02T15:01:25.866296,1.500533,213,0.0336131399785781,5,76,19,0.8673344451991162,0.8747001625038964,0.00039466776806292676,0.7912792060257056,24,False,False,True,False,False,False,False,False,0.6626367036193704,0.19783151963285206,True,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,4.659389566794723,55,59.49856864885272,False
120,59.49976487245579,COMPLETE,2026-02-02T15:01:27.699828,1.832488,292,0.025276637736765577,5,71,23,0.8773071605375296,0.7861593088518128,0.00942186134468027,0.4125267362811253,24,True,False,True,False,False,False,False,False,0.6749567144307391,0.3856234565218342,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.356601190749044,64,59.49856864885272,False
121,59.58817815900936,COMPLETE,2026-02-02T15:01:29.521746,1.820885,289,0.025078564595078328,5,71,24,0.8388315577222184,0.8438416603088915,0.012228423069223292,0.4080972169312445,24,True,False,True,False,False,False,False,False,0.674468703663637,0.39923427705703834,True,False,False,2,True,False,True,True,True,True,True,False,False,True,False,True,4.26968177963526,63,59.49856864885272,False
122,59.71517543762549,COMPLETE,2026-02-02T15:01:31.272431,1.749651,286,0.025179282957904368,5,79,23,0.8367700161951569,0.7837794612281599,0.021671635881325483,0.39397773281634846,23,True,False,True,False,False,False,False,False,0.674268261287362,0.39942733008209746,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.00337177176351,64,59.49856864885272,False
123,59.64979050428902,COMPLETE,2026-02-02T15:01:33.922766,2.649311,337,0.02357391617073668,6,69,26,0.881305297680232,0.8494024531975407,0.011150833002939151,0.5394412298748911,24,True,False,True,False,False,False,False,False,0.6999986912714597,0.3858377108022807,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.789185189656658,68,59.49856864885272,False
124,60.87697345846418,COMPLETE,2026-02-02T15:01:35.912337,1.988546,297,0.020961421437160073,6,69,25,0.8501238573675143,0.8460424980502649,0.0006346660222360125,0.5245752893185708,7,True,False,True,False,False,False,False,False,0.6995411473789401,0.38101479958289175,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.991194149832398,68,59.49856864885272,False
125,59.7961210258258,COMPLETE,2026-02-02T15:01:38.488532,2.575325,335,0.027696703339650793,6,71,26,0.8916597077186856,0.8125879406541584,0.01256689341339723,0.29004127311964256,23,True,False,True,False,False,False,False,False,0.6280818690991559,0.3878719472683847,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,3.6277606386827963,65,59.49856864885272,False
126,59.68264597920414,COMPLETE,2026-02-02T15:01:40.648600,2.159025,276,0.023136120590769492,6,68,22,0.8115692112784394,0.7376759418743063,0.008549724546143953,1.010153695176797,24,True,False,True,False,False,False,False,False,0.6861687782038493,0.38588874723808486,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.449076980189909,73,59.49856864885272,False
127,60.066681628055704,COMPLETE,2026-02-02T15:01:43.449792,2.800169,347,0.02370496697055076,6,63,24,0.9064515941817529,0.8552106174515227,0.023350603107662984,0.5415819344475581,22,True,False,True,True,False,False,False,False,0.6101848450423129,0.3954195143063104,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.1929675026714275,69,59.49856864885272,False
128,59.783201114303374,COMPLETE,2026-02-02T15:01:45.781810,2.331023,309,0.026494761905204983,6,74,29,0.9259381207520425,0.8758262713101406,0.013489069747116752,0.6547385632031253,23,True,False,True,False,False,False,False,False,0.5951205609669719,0.3938369348234809,False,False,False,2,True,False,True,True,False,True,True,True,False,True,False,True,4.581030104153367,77,59.49856864885272,False
129,59.98837837711671,COMPLETE,2026-02-02T15:01:47.394004,1.611348,291,0.02440722185051928,4,71,20,0.8811549276383492,0.8342571283554183,0.0011800641959741724,0.00019286943250441916,24,True,False,True,False,False,False,False,False,0.6556690557462383,0.3768455811441991,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,5.268039968033062,58,59.49856864885272,False
130,60.50187101946022,COMPLETE,2026-02-02T15:01:48.977914,1.582898,228,0.020147609323644858,5,73,77,0.7240066497490815,0.7940743687967962,0.8916988343522954,0.1814892338308457,23,True,False,True,False,False,False,False,False,0.6661072014186539,0.38466356993846834,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.8875700777659485,141,59.49856864885272,False
131,59.754064386096466,COMPLETE,2026-02-02T15:01:51.199202,2.220262,276,0.02316599786310598,6,68,22,0.8337427098523534,0.7416817668675566,0.008559414681669035,1.0743149837572228,24,True,False,True,False,False,False,False,False,0.68885842238543,0.3994676447627712,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.446682825117787,66,59.49856864885272,False
132,59.755294441652794,COMPLETE,2026-02-02T15:01:53.739982,2.539779,324,0.02174731319438609,6,70,17,0.7999958894612239,0.7131387971429434,0.0059650579554019105,0.3992821801413927,24,True,False,True,False,False,False,False,False,0.6839680174328548,0.38707181227604964,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.083402100072661,72,59.49856864885272,False
133,59.867905808520405,COMPLETE,2026-02-02T15:01:55.513318,1.772232,270,0.02690001251090994,5,67,26,0.8607427424744324,0.8226810743059754,0.01964813786663848,1.044407722689891,24,True,False,True,False,False,False,False,False,0.6938942509193594,0.37707688384418037,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.600976532566729,74,59.49856864885272,False
134,59.66841691100305,COMPLETE,2026-02-02T15:01:57.318095,1.803776,303,0.025509118382545725,5,69,23,0.8430793209299222,0.7423280984127529,0.011620487782802292,1.5095112287272634,23,True,False,True,False,False,False,False,False,0.6726706881494681,0.3852225896050272,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.378687383929822,63,59.49856864885272,False
135,59.67547223046601,COMPLETE,2026-02-02T15:01:59.170518,1.851395,303,0.025040212428259295,5,65,23,0.9003978222408897,0.8110378819684828,0.002095186678395073,1.5071819650004012,23,True,False,True,False,False,False,False,False,0.6708397534313935,0.39422857763133007,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.253871676452116,64,59.49856864885272,False
136,59.994909413167626,COMPLETE,2026-02-02T15:02:00.359533,1.188,301,0.025035807774328598,5,65,24,0.8220624616241703,0.75842582596161,0.002081368030696862,0.5329519992747517,23,True,False,True,False,False,False,False,False,0.6385992255885697,0.38239605253214115,True,False,False,2,True,False,False,True,True,True,True,True,False,True,False,False,4.2769967842926535,63,59.49856864885272,False
137,59.944318700330584,COMPLETE,2026-02-02T15:02:02.132732,1.772368,256,0.024121395460508663,5,65,26,0.882329552519531,0.8601619895920507,0.012202464158379807,0.808416648964398,22,True,False,True,False,False,False,False,False,0.6723546952656154,0.36051230737525464,True,False,False,2,True,True,True,False,True,True,True,True,False,True,False,True,3.958483756288322,69,59.49856864885272,False
138,60.12332997151785,COMPLETE,2026-02-02T15:02:03.976784,1.843019,287,0.021301392487570424,5,63,28,0.8478434005976379,0.7884290120877477,0.0067791391114371494,1.4289687457535163,23,False,False,True,False,True,False,False,False,0.65966680075103,0.1538556562074347,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.322418052559089,59,59.49856864885272,False
139,59.89090092484424,COMPLETE,2026-02-02T15:02:05.569042,1.591218,238,0.09042261740107564,5,74,30,0.8962211385619206,0.6890989219372543,0.0029199839470555617,0.32902046135150176,22,True,False,True,False,False,False,False,False,0.6478572189364566,0.39949233126469147,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.7942138151191465,63,59.49856864885272,False
140,59.98537252186351,COMPLETE,2026-02-02T15:02:07.267311,1.697246,336,0.022360451675280144,4,69,23,0.9175262789450837,0.8099236999893726,0.0008230127830265421,0.2613370690487282,21,True,False,True,False,False,False,False,False,0.6993989850480518,0.3712508536492669,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,3.8669080044059267,54,59.49856864885272,False
141,60.37481789643278,COMPLETE,2026-02-02T15:02:09.220421,1.952252,318,0.026199559444051213,5,71,20,0.9039801617587152,0.8390802579232728,0.0016891771522163487,1.5314479691768634,24,True,False,True,False,False,False,False,False,0.6791109491684939,0.3933221409801166,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.6745181910423135,91,59.49856864885272,False
142,59.858232194569474,COMPLETE,2026-02-02T15:02:11.450806,2.229372,295,0.027131020138148422,6,76,20,0.9323345447407664,0.8020057764917201,0.0005598098495964757,0.5972241938158447,23,True,False,True,False,False,False,False,False,0.6700512042773784,0.3902319463519203,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.5039882402351745,65,59.49856864885272,False
143,59.8671424989087,COMPLETE,2026-02-02T15:02:13.389202,1.937396,265,0.028607453452042426,5,73,17,0.9132955913988234,0.8182826819071828,0.00044109167938369043,0.9351171701520422,24,True,False,True,False,False,False,False,False,0.662078322767844,0.3779947709828628,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.125051837585717,67,59.49856864885272,False
144,59.9563782362924,COMPLETE,2026-02-02T15:02:15.131573,1.741368,279,0.03167569344109649,5,71,22,0.8982684373063567,0.8290140335859768,0.01700169389942928,0.4387768872397303,23,True,False,True,False,False,False,False,False,0.6836955914609941,0.39307174390572036,True,False,False,2,True,False,True,True,True,True,True,False,False,True,False,True,5.070174039461898,71,59.49856864885272,False
145,59.76102818979804,COMPLETE,2026-02-02T15:02:17.547441,2.414334,308,0.02513623711561048,6,67,24,0.8871480881611994,0.8851955988782391,0.0012329398991203888,1.2722990992663534,24,True,False,True,False,False,False,False,False,0.6764282453456456,0.38420808991248245,True,False,False,2,True,False,True,True,True,True,True,False,False,True,False,True,4.346232958427179,64,59.49856864885272,False
146,59.960085059611025,COMPLETE,2026-02-02T15:02:19.187723,1.639179,255,0.023679343295893905,5,69,26,0.9118856760459834,0.9183748685346839,0.0015795235996661345,0.761136392286543,22,True,False,False,False,False,False,False,False,0.6514820196966639,0.3885767533189595,True,False,False,2,False,False,True,True,True,True,True,False,False,True,False,True,4.901903964811949,57,59.49856864885272,False
147,59.85970082818364,COMPLETE,2026-02-02T15:02:22.390898,3.202153,561,0.025877568471748637,6,72,29,0.9249427393387869,0.7702298117742977,0.002188160515877151,1.7936949637528725,23,True,False,True,False,False,False,False,False,0.6692721233108565,0.39985781481715577,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.570702117400082,68,59.49856864885272,False
