trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
149,38.40222817182137,COMPLETE,2026-02-02T14:47:15.189559,1.915584,491,0.07654730260547203,5,79,31,0.6239436766089136,0.7191619300256006,2.597738691399472,0.16464665691306732,24,True,False,True,False,False,False,False,False,0.4441980612916659,0.1274011895067253,True,True,False,3,False,True,True,True,True,False,False,True,False,False,True,True,2.3743608186862994,96,38.03456303177289,False
150,38.55269207858979,COMPLETE,2026-02-02T14:47:17.093009,1.90256,470,0.059525904279390494,5,67,41,0.6050643074343789,0.7611382507471196,3.2792253302589325,0.12191466996049503,23,True,False,True,False,False,False,False,False,0.4335063639050459,0.11486971208797937,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.6584860735925444,112,38.03456303177289,False
151,38.48965370648668,COMPLETE,2026-02-02T14:47:19.065653,1.971682,518,0.0639287270093741,5,73,39,0.6146821072006062,0.7412045707889872,4.938421915029201,0.2640709629580181,23,True,False,True,False,False,False,False,False,0.4787237128137654,0.11890577799583972,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.817950112279942,92,38.03456303177289,False
152,38.366388403981794,COMPLETE,2026-02-02T14:47:21.083262,2.016701,527,0.06445396311019574,5,78,36,0.6369088545817085,0.7920174480667519,1.3785513934397673,0.19493840726009468,24,True,False,True,False,False,False,False,False,0.47652283823591,0.11175850112542776,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.498045153042819,94,38.03456303177289,False
153,38.49511885607788,COMPLETE,2026-02-02T14:47:23.284977,2.200868,540,0.05701060079779641,5,71,26,0.6089560332305564,0.6969066742063548,1.9495689671793395,0.05091953149485041,23,True,False,True,False,False,False,False,False,0.4852082850226977,0.10071195740594613,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.9636183561262146,98,38.03456303177289,False
154,38.540578171767535,COMPLETE,2026-02-02T14:47:25.306619,2.020665,516,0.06690883170135284,5,75,39,0.6231004748005106,0.7338159067059125,2.286205669155893,0.09951039622480545,24,True,False,True,False,False,False,False,False,0.4673785991993402,0.10677083734041545,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.5240462135323085,92,38.03456303177289,False
155,38.28005038006214,COMPLETE,2026-02-02T14:47:27.006086,1.69852,502,0.06204474185444259,4,65,47,0.6486566154312191,0.7252173957116552,1.4957094997042675,0.23117295188461337,24,True,False,True,False,False,False,False,False,0.4226664649138885,0.11934737025968037,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.694573403906351,103,38.03456303177289,False
156,39.08455831026046,COMPLETE,2026-02-02T14:47:28.294069,1.287064,496,0.06081294334431475,4,64,42,0.6545534226660266,0.7228789444770124,1.3560365472709657,0.36034594729046976,7,True,False,True,False,False,False,False,False,0.41499876279750014,0.12719050090951378,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,2.2585034138501134,105,38.03456303177289,False
157,38.80082077607658,COMPLETE,2026-02-02T14:47:29.838564,1.54354,505,0.051895988438683496,4,69,49,0.6653233526471516,0.7051609994048507,1.7163698600104897,0.2232021898053447,24,True,False,True,False,False,False,False,False,0.4052374354902659,0.11741740731824468,True,False,False,3,False,True,True,True,False,False,True,True,False,False,True,True,1.7842731854368696,109,38.03456303177289,False
158,38.75408234352541,COMPLETE,2026-02-02T14:47:31.487771,1.648241,531,0.07245476750762143,4,66,33,0.820737959884797,0.7702304476692917,2.7136013337337523,0.07256890398734622,24,True,False,True,False,False,False,False,False,0.42672763074391595,0.10573392145147113,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.6498544450108765,102,38.03456303177289,False
159,38.46573640677683,COMPLETE,2026-02-02T14:47:33.127840,1.639126,479,0.06241607859719916,4,73,46,0.6467410573136759,0.7427002872896301,3.573975924789025,0.13357431266139946,24,True,False,True,False,False,False,False,False,0.4547912757755448,0.12346261314200142,True,True,False,3,False,True,True,True,True,False,True,True,False,False,True,True,1.9682769509514404,110,38.03456303177289,False
