trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
0,56.88014781129141,COMPLETE,2026-02-02T14:53:05.786979,1.506015,595,0.0354441631411375,6,26,41,0.7364039848777426,0.42911320054386753,0.0005854053445902348,0.0003506298737348758,17,True,True,True,True,True,True,False,False,0.6275493710261506,0.122362235548464,True,True,True,4,False,True,False,False,True,True,False,False,False,True,False,True,1.449206071762647,92,56.88014781129141,True
1,57.71454361323787,COMPLETE,2026-02-02T14:53:07.455445,1.667724,203,0.02101793060158223,9,78,43,0.5938728640754647,0.5778324644089252,0.00045578196407440125,0.00027881734090227375,15,True,False,False,True,True,False,False,False,0.590699358468576,0.1757896737042487,True,False,True,4,True,True,True,False,False,True,True,True,False,False,True,False,1.4925889756979815,81,56.88014781129141,False
2,56.30479688456047,COMPLETE,2026-02-02T14:53:08.990939,1.534794,173,0.024027572586740088,10,90,75,0.5567561784060404,0.7207674112613962,0.008777149567892759,3.4164509582739506,17,True,True,True,False,False,False,True,False,0.3606842601376121,0.28858584639597507,True,False,False,2,False,False,True,True,True,True,False,True,False,True,False,False,4.742160832604844,82,56.30479688456047,True
3,57.965870523724625,COMPLETE,2026-02-02T14:53:10.065320,1.073713,116,0.08070483262465372,12,53,64,0.638600441674307,0.9584907235665979,0.0001814049554077531,0.00015073787609509772,7,False,False,True,True,False,True,False,False,0.6464975430042925,0.3397842638590748,True,False,False,4,True,False,True,False,False,True,True,True,True,True,True,True,7.835025938294589,116,56.30479688456047,False
4,57.00122535879788,COMPLETE,2026-02-02T14:53:11.729193,1.663117,525,0.03357042493690756,7,60,62,0.8809236651952345,0.6409082885827582,0.0036322550769335455,0.42047422661723577,21,False,False,False,True,True,False,True,False,0.6256721191645723,0.18561904822709901,False,False,False,1,True,True,False,True,True,False,True,False,True,False,True,True,7.238723937301017,54,56.30479688456047,False
5,57.81327640525193,COMPLETE,2026-02-02T14:53:13.393678,1.663749,517,0.011076357782787387,5,72,53,0.5933076536469492,0.7627291615939289,0.0016859645449771382,0.0040357651254208406,15,True,False,False,False,True,False,True,False,0.6507311675433638,0.12001030642316998,True,True,False,2,True,True,True,False,False,True,True,False,False,False,True,False,7.534617287220299,118,56.30479688456047,False
6,57.84714011211886,COMPLETE,2026-02-02T14:53:15.552224,2.157831,543,0.03892139538697249,12,70,75,0.6913342037199781,0.4126359445798653,0.7196216150295854,0.04924634213441361,6,True,False,False,True,True,False,False,False,0.5823140386295993,0.20755898919877755,False,False,True,4,False,True,False,True,True,True,True,True,True,False,True,True,5.10223386637847,88,56.30479688456047,False
7,57.543969013317884,COMPLETE,2026-02-02T14:53:17.037471,1.484374,164,0.03446231109358332,8,46,44,0.8062408971072423,0.8621272399149242,0.2540515430405965,1.720079785158229,17,True,True,False,True,False,True,False,False,0.4394822871943756,0.22053455007333916,False,True,True,4,False,True,True,False,False,False,True,False,False,True,False,False,7.475233864748008,67,56.30479688456047,False
8,57.674615566685254,COMPLETE,2026-02-02T14:53:19.600597,2.562046,405,0.01103497660704952,9,71,15,0.8156684998041301,0.4185583156268185,0.05606717065823628,0.0008263324606251765,11,True,True,False,False,False,True,False,True,0.5999821647158072,0.37496304678310544,False,False,True,4,False,True,True,True,False,False,False,True,False,False,False,False,1.3255346296605304,137,56.30479688456047,False
9,58.11345704907236,COMPLETE,2026-02-02T14:53:23.102365,3.50089,572,0.029274830677379175,8,88,20,0.5859514120528558,0.7392810080597267,0.010385764989013273,1.1695008065140855,12,False,True,False,False,True,True,True,True,0.5088573862142971,0.1979829192480122,True,True,True,2,True,True,True,True,False,True,False,False,False,True,True,False,4.957277703613755,70,56.30479688456047,False
10,57.98139748776554,COMPLETE,2026-02-02T14:53:24.387110,1.284041,282,0.07015249383793154,10,100,80,0.5064802399977638,0.5492996952920827,4.032373327443953,0.08080510840930798,24,False,True,True,False,False,False,True,True,0.3182105668997003,0.2968415698605239,True,False,False,1,False,False,False,True,True,False,False,True,True,True,False,False,3.186976494384771,45,56.30479688456047,False
11,55.92127600022972,COMPLETE,2026-02-02T14:53:25.336888,0.949068,389,0.017621194317325083,4,27,31,0.9939799222151149,0.800465565350711,0.0012341781823292529,0.006265413027989224,19,True,True,True,False,False,True,True,False,0.3602538498751834,0.2766541233909206,True,True,False,3,False,False,False,False,True,True,False,False,False,True,False,True,3.470275606616764,98,55.92127600022972,True
12,55.95474844269772,COMPLETE,2026-02-02T14:53:26.208158,0.870518,370,0.018810431012168696,4,24,29,0.9190219274263056,0.8096454829898062,0.021963389718626002,0.004824768244503911,20,True,True,True,False,False,False,True,False,0.3251467918055072,0.2762146322312128,True,True,False,3,False,False,False,False,True,True,False,True,False,True,False,True,3.473836351402844,109,55.92127600022972,False
13,55.89636629894917,COMPLETE,2026-02-02T14:53:27.331879,1.123008,403,0.016396928835630598,4,20,29,0.99993332581987,0.857090689140116,0.06912874588196645,0.007992240520097215,21,True,True,True,False,False,True,True,False,0.3977606934035205,0.2702259529044622,True,True,False,3,False,False,False,False,True,True,False,False,False,True,False,True,3.1868330278788366,113,55.89636629894917,True
14,55.781118428603854,COMPLETE,2026-02-02T14:53:28.506091,1.17336,433,0.01520576331014228,4,36,29,0.9853462245155085,0.9061416155781328,0.0788479717820345,0.00920890981961548,23,True,True,True,False,False,True,True,True,0.40597455228891705,0.3335688762898224,True,True,False,3,False,False,False,False,True,True,False,False,False,True,False,True,3.259955746721024,138,55.781118428603854,True
15,55.74021346208245,COMPLETE,2026-02-02T14:53:30.768539,2.261554,465,0.014439691429499987,6,36,29,0.9841739020159272,0.990345218558615,0.10250740971435356,0.014385091843457317,24,True,True,True,False,False,True,True,True,0.44250467591049497,0.33516004667988064,True,True,False,3,False,False,False,False,True,True,False,False,False,True,False,True,2.624578613123213,150,55.74021346208245,True
16,56.21466693453226,COMPLETE,2026-02-02T14:53:33.440436,2.671159,465,0.013264590534871576,6,39,11,0.90814894319106,0.9794767293614732,0.3923283382102693,0.14534391663990645,24,True,True,True,False,False,True,True,True,0.4663580867282551,0.39324618947544854,True,True,False,3,False,False,False,False,True,True,False,False,False,True,False,True,2.3840053825729406,150,55.74021346208245,False
17,56.20895162294878,COMPLETE,2026-02-02T14:53:34.832082,1.390814,294,0.048411459674787265,6,38,23,0.9539184541694894,0.9195160113797207,0.11772938178257414,0.01874152973131903,23,True,True,True,False,False,True,True,True,0.5212539846335176,0.3322140092460599,True,True,False,3,False,False,False,False,True,True,False,False,False,True,False,True,6.094835435022405,135,55.74021346208245,False
18,55.70514245330458,COMPLETE,2026-02-02T14:53:36.377315,1.544512,466,0.014739782496600108,5,36,35,0.8540657129731501,0.9981689887062046,1.587441026772922,0.0013553183394110367,22,False,True,True,False,False,True,True,True,0.42408372214904316,0.33617577415225774,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.335814382595,145,55.70514245330458,True
19,55.464577479999235,COMPLETE,2026-02-02T14:53:37.882871,1.504837,458,0.02454300571494958,5,48,36,0.8456316276042539,0.9966807245134179,2.78953333029107,0.001228967041521471,22,False,True,True,False,False,True,True,True,0.46680242496043733,0.3615283419006181,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.14034797772909,149,55.464577479999235,True
20,55.58437634388873,COMPLETE,2026-02-02T14:53:38.867154,0.983499,327,0.02572478562880798,5,51,52,0.8095536753443361,0.9140791069401185,4.369960340229328,0.0020586172610353205,19,False,True,True,False,False,True,True,True,0.5334830811736312,0.37770762424200366,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.1658947354421563,133,55.464577479999235,False
21,55.51290290862965,COMPLETE,2026-02-02T14:53:39.928745,1.060693,324,0.026045390843665413,5,48,53,0.840820834554499,0.9266088545059221,4.9222938495285975,0.0017016474553483622,21,False,True,True,False,False,True,True,True,0.5263189261696692,0.3665340306487727,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.158346382606966,128,55.464577479999235,False
22,55.568948824772,COMPLETE,2026-02-02T14:53:40.868064,0.938405,312,0.025245590900814994,5,52,53,0.7610724021664166,0.9117401649677577,4.768525612251503,0.0015760425218397398,19,False,True,True,False,False,True,True,True,0.5436500183645112,0.36501790211357604,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,True,1.9125245428037347,126,55.464577479999235,False
23,56.351469582003695,COMPLETE,2026-02-02T14:53:41.934090,1.065315,246,0.05341122323280627,7,60,51,0.759879236623835,0.8530409881013528,1.2938018788602688,0.0006867059996178467,19,False,True,True,False,False,True,True,True,0.6990498569647912,0.3669904309690357,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,True,4.0044143483978845,125,55.464577479999235,False
24,55.61910243522576,COMPLETE,2026-02-02T14:53:43.130227,1.195327,288,0.023137858531716706,5,48,61,0.7526060140002503,0.9300653789857483,2.1285655549820692,0.0001009074395391857,21,False,True,True,False,False,True,True,True,0.5541570972119292,0.3977624708214666,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,True,1.0988598095614859,126,55.464577479999235,False
25,55.83845330397642,COMPLETE,2026-02-02T14:53:44.502721,1.371621,341,0.028842450729149947,7,45,49,0.6844031500082313,0.8716207599512783,0.6688929843876461,0.0032377967348343533,18,False,True,True,False,False,True,True,True,0.4935276396434974,0.31104731531256113,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,True,1.8911687373515027,102,55.464577479999235,False
26,55.87221097651387,COMPLETE,2026-02-02T14:53:45.340558,0.837035,325,0.046299252921064134,5,58,56,0.8534718944766785,0.6804458320290506,4.333763794636416,0.0006421267722106802,22,False,False,True,False,False,True,True,True,0.48370484567785194,0.35997229504751194,False,True,False,2,True,False,False,False,True,False,False,False,True,False,False,True,2.742626593751716,124,55.464577479999235,False
27,55.90249254745702,COMPLETE,2026-02-02T14:53:46.348558,1.007063,235,0.02034272779787797,6,57,38,0.7744758560084806,0.8068822556619893,1.7103619448778364,0.0016311571394630499,13,False,True,True,False,False,True,True,True,0.5544952973174007,0.25042555267163624,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,True,4.243294214471593,142,55.464577479999235,False
28,55.84275358297782,COMPLETE,2026-02-02T14:53:47.873492,1.52395,359,0.026624606094396784,7,44,66,0.6971560078384438,0.9448499677158737,0.27257866121968244,0.0003570785404141534,15,False,True,True,False,False,True,True,True,0.5434105331194589,0.31267217488848065,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,1.778172174336734,131,55.464577479999235,False
29,57.10447877435835,COMPLETE,2026-02-02T14:53:48.647724,0.773541,257,0.039750880188598896,5,66,57,0.8434299538086864,0.5086729930389416,0.7237823461842697,0.00029375538896434254,17,False,True,True,True,True,True,False,True,0.4774698296556442,0.36069631123886164,False,True,True,2,False,False,False,False,True,False,False,False,True,True,False,True,5.830493002309226,106,55.464577479999235,False
30,55.767892909220805,COMPLETE,2026-02-02T14:53:50.125174,1.47658,428,0.022305731705911127,6,30,46,0.723594942980448,0.8872095571785851,3.0605329763267823,0.029926091873681823,20,False,True,True,False,False,True,True,True,0.5719670398567599,0.14917067579150023,False,True,False,1,False,False,False,False,True,False,False,False,True,True,False,True,1.7368498415156775,120,55.464577479999235,False
31,55.82656241778562,COMPLETE,2026-02-02T14:53:51.150194,1.024295,314,0.0258169407331787,5,52,39,0.8005603358264973,0.9409139389593482,3.9377974723631923,0.0022160967763640064,19,False,True,True,False,False,True,True,True,0.52478885317477,0.38033334000167607,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.0081175915919216,130,55.464577479999235,False
32,55.62575806115533,COMPLETE,2026-02-02T14:53:51.961491,0.810312,343,0.031153210011771397,4,51,57,0.782544501572845,0.9003979427515909,1.080386291579498,0.0012368804212186198,18,False,True,True,False,False,True,True,True,0.5333298538772306,0.3594315623193994,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,1.102603148539627,145,55.464577479999235,False
33,55.43421806157935,COMPLETE,2026-02-02T14:53:53.150123,1.187793,313,0.02009494383807949,5,65,47,0.8229643372894508,0.8279684627177595,4.607410585841547,0.002548563467830779,22,False,True,True,False,False,True,True,True,0.6095051291462075,0.3777985224339623,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.8121113687361996,131,55.43421806157935,True
34,55.92325620264766,COMPLETE,2026-02-02T14:53:54.337200,1.186203,202,0.020318852847351018,6,64,47,0.8854660039143507,0.96714022336762,2.229686336985662,0.0003459948007887219,22,False,False,True,True,False,True,False,True,0.6093493594420667,0.31314348131231173,False,True,False,2,True,False,False,False,False,False,True,False,True,True,True,True,2.685533470537515,143,55.43421806157935,False
35,56.078279982821215,COMPLETE,2026-02-02T14:53:55.140126,0.802168,263,0.022943310699148282,4,78,42,0.8340220596669207,0.8328005803773123,0.387117764438318,0.0005426820566136099,23,False,True,True,False,True,True,True,True,0.6667640694368346,0.3931219173620289,False,False,False,1,False,False,False,False,True,False,False,False,True,False,False,True,1.5013648383177252,122,55.43421806157935,False
36,55.76270874271979,COMPLETE,2026-02-02T14:53:57.357522,2.216658,215,0.01809220487503495,11,55,35,0.7240437924679827,0.7612873286966306,1.1038765222614402,0.00016054964638910978,20,False,False,True,False,False,False,True,True,0.5701282839129387,0.34990376616986446,False,True,True,2,True,False,True,True,True,False,True,True,True,True,True,True,3.8488765152653555,111,55.43421806157935,False
37,58.26781088775701,COMPLETE,2026-02-02T14:53:58.648332,1.290032,304,0.039233705898156127,7,80,69,0.6504167831284619,0.6782860527904491,2.47262243875344,0.002825959188065727,21,False,True,False,True,True,True,True,True,0.4612508394896432,0.34571229967395756,False,False,False,2,False,True,False,False,False,False,False,False,True,False,False,False,2.857131025886471,129,55.43421806157935,False
38,56.317093554371574,COMPLETE,2026-02-02T14:53:59.562862,0.913613,100,0.03161822820036235,8,41,54,0.8801551114710742,0.9632073968970671,0.00040317260774049495,0.0100127614579806,9,False,False,True,False,False,False,False,True,0.4997965645411224,0.31681449105260917,False,True,False,1,False,False,True,True,True,False,True,False,True,True,True,True,2.176048350865449,91,55.43421806157935,False
39,57.07989106967432,COMPLETE,2026-02-02T14:54:00.653026,1.089271,372,0.013022813219976117,5,64,61,0.9354306723281343,0.8318417948191869,0.6738050135913319,0.001013621111200953,16,False,True,False,True,False,True,True,True,0.6257852118689026,0.3811852376242739,False,True,True,2,True,True,False,False,True,False,False,True,True,True,False,False,1.5421850709708063,116,55.43421806157935,False
40,56.33980862313829,COMPLETE,2026-02-02T14:54:02.650401,1.996637,491,0.03607475744924059,6,66,43,0.871152096628422,0.6258488253011497,4.8251067200554925,0.004153105697629213,22,False,True,True,False,True,True,False,True,0.5912416126641846,0.23540628105374414,False,False,False,1,False,False,True,False,False,False,True,False,True,False,False,True,2.9361018026895302,139,55.43421806157935,False
41,55.591853154212714,COMPLETE,2026-02-02T14:54:03.749418,1.098161,341,0.02489627125616054,5,52,50,0.8134691717562756,0.9145391368696587,2.638340311491215,0.0018771103341896959,18,False,True,True,False,False,True,True,True,0.5087572918390365,0.37833199458387984,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.305427878890593,136,55.43421806157935,False
42,55.71590859171174,COMPLETE,2026-02-02T14:54:04.761916,1.011771,327,0.027561702693481693,5,49,53,0.8163493148607961,0.8879896800359701,4.511601249965962,0.002498376343206484,20,False,True,True,False,False,True,True,True,0.5624629851782267,0.3515431636573151,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,1.932417886638498,132,55.43421806157935,False
43,55.71174081507467,COMPLETE,2026-02-02T14:54:05.929408,1.166704,599,0.02068671813839917,4,43,46,0.7792233880116521,0.9461840056128139,4.978611272546442,0.0004745630125292626,16,False,True,True,False,False,True,True,True,0.6486282035699537,0.37021159542648047,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.4644336129609337,117,55.43421806157935,False
44,55.75484687709489,COMPLETE,2026-02-02T14:54:06.780242,0.850077,267,0.023843099146426145,5,55,59,0.7373192427279975,0.7690683489605609,1.0720675818491312,0.00018749068014681672,19,False,True,False,False,False,False,True,False,0.5268378231366325,0.3981337691079812,False,True,False,2,False,False,False,True,True,False,False,False,True,True,False,True,1.4017812818005915,147,55.43421806157935,False
45,56.637223873499806,COMPLETE,2026-02-02T14:54:07.350567,0.569612,143,0.029022081641052248,4,61,66,0.8286410718705041,0.9953256031576693,2.238297957722734,0.0049811704037697946,21,False,True,True,False,False,True,True,True,0.6108549629554163,0.38258823323499674,False,True,False,2,False,True,False,False,True,False,False,True,True,True,True,False,3.6705279782643734,140,55.43421806157935,False
46,55.69117802909455,COMPLETE,2026-02-02T14:54:08.824505,1.473174,396,0.017016378562466013,6,72,49,0.9052298163290889,0.8792708369207946,0.16200916213746855,0.0009381842728799738,22,False,False,True,False,False,True,True,True,0.5866166467967311,0.3243780767537235,False,False,True,3,False,False,False,False,False,False,False,False,True,True,False,True,2.097030062254876,134,55.43421806157935,False
47,56.00229981958209,COMPLETE,2026-02-02T14:54:11.207612,2.382144,422,0.035904757551573255,9,32,40,0.8576681929815516,0.8407213451160999,0.0001022013886402719,0.03055015119426682,23,False,True,True,True,False,True,True,False,0.45495587705212315,0.294988664938555,False,True,False,2,True,False,True,False,True,False,False,False,True,True,False,True,3.0132229300414513,127,55.43421806157935,False
48,57.0634665302783,COMPLETE,2026-02-02T14:54:11.975845,0.767466,379,0.01927614644517126,5,48,35,0.7776926928373911,0.46916424072213303,0.006773858848487113,0.013290190046925845,14,False,True,False,False,True,False,False,True,0.5140477718410879,0.16410075329937368,False,True,False,1,False,True,False,True,True,False,False,True,True,False,False,False,4.517680207852224,82,55.43421806157935,False
49,55.87320788901791,COMPLETE,2026-02-02T14:54:13.413436,1.43683,567,0.03252531201809481,4,74,44,0.7892391855335117,0.963646081978228,0.44690905334322145,0.006882363414332586,20,False,True,True,False,False,True,True,True,0.48366168299809376,0.3487709172527744,False,True,False,3,False,False,False,False,True,False,True,False,True,True,True,True,1.642131655766848,68,55.43421806157935,False
50,56.878609636421,COMPLETE,2026-02-02T14:54:14.504506,1.090172,277,0.09691264289935245,7,84,54,0.8303395456551032,0.9190311174454622,1.5487697485342782,0.46037436260068954,16,False,True,True,False,False,True,True,False,0.5422362172995728,0.10670864858378967,False,True,True,2,False,False,False,False,True,False,False,False,True,True,False,True,1.2615274290605107,73,55.43421806157935,False
51,55.65011970945645,COMPLETE,2026-02-02T14:54:15.543435,1.03808,352,0.025317081019964306,5,53,51,0.814599965873282,0.9068730399160617,2.726469599237441,0.0019502450214433907,18,False,True,True,False,False,True,True,True,0.5077370825060536,0.38093214820487403,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.367330570135751,135,55.43421806157935,False
52,55.51625360630661,COMPLETE,2026-02-02T14:54:16.554882,1.010743,318,0.021434714234070392,5,50,49,0.8031405341734928,0.9241867456234698,0.029874091281220844,0.0015758136420731055,18,False,True,True,False,False,True,True,True,0.4989756544630978,0.3697756423272725,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.130051353327168,137,55.43421806157935,False
53,55.639901786231555,COMPLETE,2026-02-02T14:54:17.408798,0.853045,308,0.021765119523879575,4,47,48,0.7580883419344292,0.9400846112234569,0.020475315798740602,0.0010390788482563622,19,False,True,True,False,False,True,True,True,0.4283079022345768,0.36524246230056656,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,3.3351836522653215,150,55.43421806157935,False
54,55.708132358836046,COMPLETE,2026-02-02T14:54:18.905444,1.495926,322,0.019414136073272643,6,61,37,0.7958787762136355,0.9707197919451844,0.0008198767336615659,0.003315435857556527,21,False,True,True,False,False,True,True,True,0.3750388702304146,0.38692947167103087,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.586220606099205,140,55.43421806157935,False
55,56.07618345568358,COMPLETE,2026-02-02T14:54:20.009595,1.103368,292,0.016091950380938524,5,50,24,0.8687637194462511,0.8626504124594698,0.0033633279923434914,0.0014109731212629342,23,False,True,True,False,False,True,True,True,0.47343927356650445,0.3698950974996319,False,True,False,3,False,False,False,False,True,False,False,False,True,True,False,True,2.1202169729012463,122,55.43421806157935,False
56,56.05437962258639,COMPLETE,2026-02-02T14:54:21.113410,1.103033,236,0.02767682283840331,6,41,41,0.8954987466909602,0.7762880996642355,3.3523722692490856,0.0004960800332669503,24,False,True,True,False,False,True,True,True,0.4463166387777597,0.3417304431030058,False,True,False,2,False,False,False,False,True,True,False,False,True,True,False,True,5.370175311878576,146,55.43421806157935,False
57,56.0191466575902,COMPLETE,2026-02-02T14:54:22.508062,1.393895,360,0.023790932678606352,4,56,32,0.7118415835999734,0.9235149701354988,0.045644935331929905,0.0053465632544399,21,True,True,True,False,False,True,True,True,0.49064499150039875,0.3543221065652644,True,False,False,4,False,False,True,False,False,False,False,False,False,True,False,True,3.041994790668559,129,55.43421806157935,False
58,56.353365959905524,COMPLETE,2026-02-02T14:54:23.784457,1.275565,333,0.010210784369481403,5,99,52,0.5029955288875263,0.982807190885115,0.037261812869725366,4.404739422811844,17,False,True,True,False,False,True,True,False,0.5392222883720027,0.330181766350573,False,True,False,1,False,False,False,True,True,False,False,False,True,True,False,True,1.00862130902342,114,55.43421806157935,False
59,57.30000386230475,COMPLETE,2026-02-02T14:54:25.116080,1.33083,413,0.021446834253299043,6,45,58,0.9283996418695523,0.8213717765657271,0.9517316878400125,0.0007714090330317743,20,False,False,False,False,False,False,True,True,0.41101075646605734,0.37289603681691086,False,True,False,3,True,True,False,False,True,False,False,True,True,True,False,False,6.910893801869829,59,55.43421806157935,False
60,56.29843310304635,COMPLETE,2026-02-02T14:54:27.351957,2.235041,307,0.018494839654000877,10,69,55,0.7660962918105295,0.7932647381988103,1.4872557248215885,0.0002066539689319464,18,True,True,True,True,False,True,True,True,0.6643350318570166,0.3019030367487989,True,True,False,2,False,False,False,False,True,True,False,False,True,False,False,True,1.8436697580044794,133,55.43421806157935,False
61,55.60802560990169,COMPLETE,2026-02-02T14:54:28.460377,1.107699,385,0.02563273147760963,5,53,50,0.8110865790594013,0.9007657346179274,2.633016583444947,0.001826104509318091,19,False,True,True,False,False,True,True,True,0.5158407017399487,0.388801441173478,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.297765148134904,136,55.43421806157935,False
62,55.57679235413334,COMPLETE,2026-02-02T14:54:29.516188,1.055058,343,0.03045755280050523,5,51,46,0.8419797384898,0.919271181923922,3.3258859187130088,0.002490736266186682,18,False,True,True,False,False,True,True,True,0.499322389338745,0.37121266915934653,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.552770186127463,138,55.43421806157935,False
63,55.56246519708695,COMPLETE,2026-02-02T14:54:30.499780,0.982502,288,0.028724873523851845,5,58,45,0.853127850636648,0.9520597156618932,1.8424271359209743,0.003105908338619512,20,False,True,True,False,False,True,True,True,0.5508690441102867,0.36522737318827253,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.5969536908219535,143,55.43421806157935,False
64,55.408980182076206,COMPLETE,2026-02-02T14:54:31.291369,0.790671,281,0.030665008234731884,4,59,45,0.8455522899827631,0.9997560973316215,1.880012140479142,0.0031764740339205243,22,False,True,True,False,False,True,True,True,0.5534373697796119,0.39934876261800556,False,True,False,2,False,False,False,False,True,False,False,False,True,True,False,True,2.6174396497947217,141,55.408980182076206,True
65,55.47262080429595,COMPLETE,2026-02-02T14:54:32.035017,0.74291,280,0.04230871172884789,4,59,44,0.8597210392402758,0.997410237396902,1.7869285515787594,0.004227110215536651,22,False,True,True,False,False,True,True,True,0.5561316254110162,0.39886115925614796,False,True,False,2,False,False,False,False,True,False,False,False,False,True,False,True,3.5799319285376403,143,55.408980182076206,False
66,55.55562082857718,COMPLETE,2026-02-02T14:54:32.905991,0.870227,213,0.035094064152959466,4,58,42,0.864265246026513,0.9895339170262895,0.48812319319514696,0.003840349607975568,22,False,True,True,False,False,True,True,True,0.5748729164325126,0.39846737165903484,False,True,False,2,False,False,False,False,True,False,False,False,False,True,False,True,3.5697917438618925,147,55.408980182076206,False
