trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
148,48.32026639466862,COMPLETE,2026-02-02T14:52:27.855506,3.193142,454,0.018569292603128538,11,75,46,0.9315734995987616,0.5684974002399161,0.025912943190004336,0.00038139376834081084,22,False,False,False,False,False,False,True,True,0.6771429752034586,0.13400409442317987,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.4258425270344461,128,48.32026639466862,True
149,48.56712990908179,COMPLETE,2026-02-02T14:52:30.732278,2.875986,452,0.018528202193792764,11,75,60,0.9460849191657226,0.5747464547896134,0.027123573702768914,0.0002099459741957075,22,False,False,False,False,False,False,True,True,0.6763130027520885,0.13817053909646457,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.4162444862681869,128,48.32026639466862,False
150,48.65381680049915,COMPLETE,2026-02-02T14:52:33.696089,2.963061,488,0.0205913989490912,11,77,62,0.8456148929279959,0.5180977614768683,0.016793174685595984,0.00012140197774120024,21,False,False,False,False,False,False,True,True,0.664400432942551,0.13089820096480942,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.277262414679382,120,48.32026639466862,False
151,48.47749709710822,COMPLETE,2026-02-02T14:52:36.816091,3.119301,427,0.016698469840244413,11,80,46,0.9255157945372114,0.5404859170812514,0.009176555527721252,0.00038819207886896603,22,False,False,False,False,False,False,True,True,0.6998351186009345,0.14492554858807277,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.9050691681946086,124,48.32026639466862,False
152,48.45856104781078,COMPLETE,2026-02-02T14:52:39.805315,2.988527,423,0.016341117827338675,11,80,45,0.9652561992537497,0.5385125506647743,0.032458477395172707,0.00039114073326279575,22,False,False,False,False,False,False,True,True,0.6771159403864087,0.15865354288350897,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.9416811226372253,123,48.32026639466862,False
153,48.43633685688927,COMPLETE,2026-02-02T14:52:42.872896,3.066878,419,0.016546840654241612,11,80,46,0.9788784030685453,0.4879024565150857,0.007806211371734669,0.00038547825907628465,22,False,False,False,False,False,False,True,True,0.6824734347845878,0.12144791347445447,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.991394143543494,125,48.32026639466862,False
154,48.56015630683916,COMPLETE,2026-02-02T14:52:45.933553,3.059822,433,0.016692117611238972,11,83,46,0.9670430618026584,0.4811013852129637,0.004859529223297886,0.00039802586976079424,22,False,False,False,False,False,False,True,True,0.6994129731470274,0.15794161119436212,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.9518510141959817,125,48.32026639466862,False
155,48.73525320013139,COMPLETE,2026-02-02T14:52:48.836674,2.902129,398,0.01575747218359224,11,79,42,0.9857547320703046,0.46222963010960255,0.007295518077952009,0.0003326767009486775,21,False,False,False,False,False,False,True,True,0.6853977880321327,0.1712358294514028,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,2.0212604817506596,124,48.32026639466862,False
156,48.44647644727372,COMPLETE,2026-02-02T14:52:52.077294,3.239899,451,0.014662256372402802,11,80,45,0.9358681044177469,0.5258591021147981,0.009656540688766646,0.00042802375687505886,22,False,False,False,False,False,False,True,True,0.679342725575795,0.14756629590707987,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.8745733934464177,120,48.32026639466862,False
157,48.65537576347235,COMPLETE,2026-02-02T14:52:55.533481,3.455419,452,0.014321763999944915,11,85,45,0.93725333006475,0.5335019464167041,0.006085774483943485,0.00045533839735411495,21,False,False,False,False,False,False,True,True,0.6816012487204495,0.14835364017208796,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.8915549155072775,120,48.32026639466862,False
158,48.71516637545935,COMPLETE,2026-02-02T14:52:58.610937,3.076565,371,0.014983409945552787,11,90,43,0.9255426672333931,0.5418783362436448,0.00981266847102685,0.00032989129890395163,22,False,False,False,False,False,False,True,True,0.6730653533616496,0.12238064868326648,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.667480331174695,134,48.32026639466862,False
159,48.60822600743211,COMPLETE,2026-02-02T14:53:01.528891,2.917242,416,0.018022891101249452,12,80,47,0.9330074471322267,0.5050889003089586,0.013978418035448461,0.00024676020184856705,21,False,False,True,False,False,False,True,True,0.6899307250213781,0.14688081006069414,False,False,True,3,False,False,True,False,False,True,False,False,False,True,True,True,1.8327106901359824,127,48.32026639466862,False
