trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best,horizon
78,62.9032824269318,COMPLETE,2026-02-02T15:05:08.440040,1.413684,340,0.013573856825558325,7,90,30,0.6628543938982948,0.4297207245556756,0.18721249879383448,0.07920943244594793,19,False,False,False,False,False,True,True,True,0.4169564761793501,0.33945006800232624,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.3891211613819365,47,62.78965810497617,False,5
79,63.41875435318805,COMPLETE,2026-02-02T15:05:10.478572,2.037671,352,0.011572128307113376,7,90,30,0.6688350930040098,0.911502671586692,0.20460394192500903,0.08644894478168128,20,False,False,False,False,True,True,True,True,0.40281336036739696,0.34663386959201914,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.412879037303637,47,62.78965810497617,False,5
80,63.21336531756242,COMPLETE,2026-02-02T15:05:12.134243,1.654909,377,0.01075347059805531,7,85,31,0.6347119268300384,0.42659086969570514,0.14464512149487635,0.04900677449080382,19,False,False,False,False,False,True,False,True,0.44026693046597803,0.33701498042336003,True,True,False,4,True,True,False,False,False,False,False,True,False,False,True,False,2.515801237423076,50,62.78965810497617,False,5
81,62.90723154362922,COMPLETE,2026-02-02T15:05:13.667924,1.532975,312,0.013483068316878793,7,93,25,0.6062816319665372,0.4363685602656508,0.42406952468832654,0.39249237899278133,19,False,False,False,False,False,True,True,True,0.4195174507996666,0.32329049885151145,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.133432630446518,52,62.78965810497617,False,5
82,62.988981290555664,COMPLETE,2026-02-02T15:05:15.087054,1.418228,349,0.013628994110167625,7,93,36,0.6032818966251188,0.4328937317399448,0.41921078863524747,0.16694257894332423,20,False,False,False,False,False,True,True,True,0.41776564793592363,0.3251837301608068,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.054843791829967,53,62.78965810497617,False,5
83,62.87057283143026,COMPLETE,2026-02-02T15:05:16.534220,1.446481,341,0.01347498910180892,7,92,35,0.6021637977843528,0.4205520828063848,0.40152391237982665,0.18237030345503633,20,False,False,False,False,False,True,True,True,0.4276624348376826,0.32345453843418465,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.061953940555169,53,62.78965810497617,False,5
84,62.756681001104425,COMPLETE,2026-02-02T15:05:18.317619,1.782499,341,0.01376819553945175,8,92,36,0.6020337065812185,0.43397694815187565,0.07164007849779722,0.15435629210929408,20,False,False,False,False,False,True,True,True,0.4556040381790883,0.33901848179141375,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.0604194483646285,54,62.756681001104425,True,5
85,63.12121249196757,COMPLETE,2026-02-02T15:05:19.937554,1.619209,338,0.014556222890124907,8,83,44,0.5999513091305213,0.41976403757994046,0.07189673766178484,0.12389791038707147,20,False,False,False,False,False,True,True,True,0.45249318415880735,0.3398731503680686,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.2594592322379383,53,62.756681001104425,False,5
86,62.9934033797282,COMPLETE,2026-02-02T15:05:21.665005,1.726664,362,0.013790462966253605,8,91,35,0.6102677856841427,0.43523473705887966,0.19343286925618136,0.18711207143264394,19,False,False,False,False,False,True,True,True,0.43162605187326153,0.32290927916664847,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5298042641081437,49,62.756681001104425,False,5
87,62.926306667156005,COMPLETE,2026-02-02T15:05:23.576219,1.910501,364,0.013413406471178481,8,91,36,0.6100827909297258,0.43125812550978493,0.10697648607693486,0.10200571039149711,20,False,False,False,False,False,True,True,True,0.4326394345008435,0.3563647625529556,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8494190985618746,49,62.756681001104425,False,5
88,64.50051819407761,COMPLETE,2026-02-02T15:05:24.965053,1.38813,363,0.05566542744072329,8,86,36,0.6086044916623202,0.42472624481499494,0.0951912344168952,0.09137117377980829,19,False,False,False,False,False,True,True,True,0.48505574692294684,0.3558242955396702,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5566343353942775,50,62.756681001104425,False,5
89,63.16447373102222,COMPLETE,2026-02-02T15:05:26.796985,1.831189,342,0.01817010656782689,9,82,41,0.5809215191980988,0.4368461575191171,0.2593238424926054,0.18050888482355767,20,False,False,False,False,False,True,True,True,0.4374527418228298,0.3584154615795915,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.2052662870221496,55,62.756681001104425,False,5
90,63.18113002729876,COMPLETE,2026-02-02T15:05:29.360527,2.562225,381,0.016540984473257143,8,71,40,0.5323100455186532,0.5008973540386962,0.16673607631383658,0.06471354375341293,21,False,False,False,False,False,True,True,True,0.4700888214978768,0.34381485261368394,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8306333161850872,47,62.756681001104425,False,5
91,62.90179969086718,COMPLETE,2026-02-02T15:05:31.143477,1.782023,319,0.013407017366318765,7,91,34,0.6288087434407099,0.43505870053813706,0.4349330539416498,0.30735105626817527,19,False,False,False,False,False,True,True,True,0.4258644482278564,0.32437901655877877,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.4983494933620074,49,62.756681001104425,False,5
92,63.01774980129383,COMPLETE,2026-02-02T15:05:33.757333,2.612723,345,0.013482573390504867,8,91,34,0.6289299862293162,0.43596908611290647,0.40668667073465387,0.31899338723680354,19,False,False,False,False,False,True,True,True,0.42147315735526447,0.3240753535622184,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.021809138764721,50,62.756681001104425,False,5
93,63.0374458448226,COMPLETE,2026-02-02T15:05:35.871317,2.112986,406,0.01465221043391909,7,87,39,0.5930074013057411,0.46563806793074225,0.5735920224309471,0.3663489382152703,18,False,False,False,False,False,True,True,True,0.42952274264716384,0.332039410860015,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.5897501891771588,45,62.756681001104425,False,5
94,62.88454275959645,COMPLETE,2026-02-02T15:05:38.213163,2.341015,361,0.013974809598579085,8,90,36,0.5608420069929649,0.4169919518985201,0.05455501885670454,0.26554619292382076,20,False,False,False,False,False,True,True,True,0.4417540189309809,0.32218058203377103,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.083222576664678,54,62.756681001104425,False,5
95,63.024568733093,COMPLETE,2026-02-02T15:05:39.925199,1.710976,316,0.01488360068776054,7,81,32,0.5643160859875972,0.4176859208770352,0.04105405012323013,0.11583493915011435,20,False,False,False,False,False,True,True,True,0.4572613789301956,0.3339695452446786,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8481070720603396,53,62.756681001104425,False,5
96,63.03628437581982,COMPLETE,2026-02-02T15:05:42.731248,2.805023,390,0.013029378874122918,9,91,44,0.6407758932980592,0.494479253810822,0.06409072160225661,0.27329932159682435,22,False,False,False,False,False,True,True,True,0.4433480624599141,0.3776007493922258,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.071535443025167,58,62.756681001104425,False,5
97,62.90401824558147,COMPLETE,2026-02-02T15:05:45.326006,2.593677,421,0.012113382174061103,7,78,36,0.5520111734114338,0.41555165098562763,0.030571935633600406,0.04557774007853115,21,False,False,False,False,False,True,True,True,0.3974650379744395,0.34847915966647425,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.8226857902024114,54,62.756681001104425,False,5
98,63.55374450192194,COMPLETE,2026-02-02T15:05:47.862879,2.535805,421,0.012140952500496485,7,78,31,0.6581969185229084,0.41405260463623167,0.027309540974158168,0.04498962327538989,21,False,False,False,False,True,True,True,True,0.39567951746072116,0.39288665494866126,True,True,False,4,True,True,False,False,False,False,False,True,False,False,True,False,6.385167651123257,48,62.756681001104425,False,5
99,63.23568771679077,COMPLETE,2026-02-02T15:05:49.895349,2.03135,291,0.010826260690503475,8,90,48,0.5300493595975685,0.4590678891564032,0.11931102784917767,0.07838433800446117,21,False,False,False,False,False,True,False,True,0.4727031962368469,0.36860355222903984,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.7822869461407516,54,62.756681001104425,False,5
100,63.2791609451077,COMPLETE,2026-02-02T15:05:52.344541,2.448149,324,0.014242756806344889,9,79,33,0.5789358082525965,0.6164555193751331,0.08369501364299178,0.8341662265890257,18,False,False,False,False,False,True,True,True,0.48920057802317807,0.34875521671548454,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.1800829181371364,56,62.756681001104425,False,5
101,63.04016757568718,COMPLETE,2026-02-02T15:05:54.658478,2.312957,457,0.013232261008753524,7,89,35,0.554354505229057,0.4136718668642839,0.39434860179205156,0.15110885939479973,20,False,False,False,False,False,True,True,True,0.42545471978799065,0.3574082449409031,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,2.1258610713610286,53,62.756681001104425,False,5
102,62.75183544567601,COMPLETE,2026-02-02T15:05:56.744834,2.085284,351,0.01264624350636795,7,87,37,0.6181719310056294,0.43041999240212714,0.05475611796446882,0.10242300656836807,23,False,False,False,False,False,True,True,True,0.44350012002871736,0.34357774679884456,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.379567739147823,51,62.75183544567601,True,5
103,63.06940393271376,COMPLETE,2026-02-02T15:05:59.013263,2.267165,338,0.012473772508749982,8,73,37,0.6190486308883062,0.45526005733093755,0.047829733462241016,0.019475065267466868,19,False,False,False,False,False,True,True,True,0.44249338934515475,0.3420694094530934,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3871459430235225,51,62.75183544567601,False,5
104,62.65420994985272,COMPLETE,2026-02-02T15:06:01.109318,2.094767,368,0.011953472385634064,7,87,40,0.5859124016824683,0.44547050433421026,0.018514340766714626,0.11737009089991031,23,False,False,False,False,False,True,True,True,0.4349741840023597,0.33164892804676405,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.4444158447656403,48,62.65420994985272,True,5
105,62.72140862485977,COMPLETE,2026-02-02T15:06:03.209642,2.098714,365,0.014975227795354549,7,84,39,0.5884616439598537,0.4431239872318118,0.03099516214398616,0.10418838815961358,23,False,False,False,False,False,True,True,True,0.4509933692342817,0.33033561896419195,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3901183366431098,45,62.65420994985272,False,5
106,62.88158372107826,COMPLETE,2026-02-02T15:06:05.347733,2.136988,385,0.015033522854582843,7,83,43,0.5496041109880614,0.4722658283220122,0.016363618831702675,0.05357215379330141,23,False,False,False,False,False,True,True,True,0.5106393539859351,0.318036392192698,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.4258301847684844,60,62.65420994985272,False,5
107,62.89458808643355,COMPLETE,2026-02-02T15:06:07.367062,2.01828,381,0.017057502370715204,7,84,43,0.5413294357081,0.4695927482777496,0.01723316918863389,0.047093280690687814,23,False,False,False,False,False,True,True,True,0.45320762445838075,0.3187524218087766,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.151439985321299,46,62.65420994985272,False,5
108,62.79976914630251,COMPLETE,2026-02-02T15:06:09.506673,2.138799,397,0.01751023284693138,7,83,42,0.5862664765347866,0.47127282662258535,0.019076236273661142,0.12662418883455342,23,False,False,False,False,False,True,True,True,0.5059125817488601,0.31680270582287906,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3128867442650543,45,62.65420994985272,False,5
109,62.75750399455837,COMPLETE,2026-02-02T15:06:11.505640,1.997909,391,0.017165573096733604,7,75,43,0.5441123433747483,0.49033475390551334,0.01885651202331644,0.05990436997365395,23,False,False,False,False,False,True,True,True,0.509921797372503,0.3311962182311063,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.319562605731931,45,62.65420994985272,False,5
110,62.951001171458635,COMPLETE,2026-02-02T15:06:13.680969,2.174141,399,0.017088740957572887,7,83,45,0.5450436549068343,0.5088141013583036,0.01654022425429207,0.05596251580289472,23,False,False,False,False,False,True,True,True,0.5130430558276833,0.3177488862289695,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.1907218781753306,45,62.65420994985272,False,5
111,62.81394150225093,COMPLETE,2026-02-02T15:06:15.769007,2.086977,383,0.015122403183543808,7,86,42,0.5860760103770523,0.49039597125600004,0.015327491293721731,0.128925339839366,24,False,False,False,False,False,True,True,True,0.5274481575232925,0.3322802367806487,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3477501602013877,45,62.65420994985272,False,5
112,63.02460569355182,COMPLETE,2026-02-02T15:06:17.826862,2.056782,385,0.01949737920986542,7,86,43,0.5673804768085978,0.4842483440673404,0.015818598537927563,0.03375289652484934,24,False,False,False,False,False,True,True,True,0.5573358135696612,0.3313218762002251,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3155685229297596,45,62.65420994985272,False,5
113,62.947557651676405,COMPLETE,2026-02-02T15:06:20.081543,2.253428,371,0.017812343285416404,8,84,47,0.587048070642535,0.46880850527616036,0.009246641260744693,0.12375179615790398,23,False,False,False,False,False,True,True,True,0.5102784000562718,0.31588155705220256,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.168515856451594,58,62.65420994985272,False,5
114,62.89102495593174,COMPLETE,2026-02-02T15:06:22.082270,1.999708,395,0.01663047129181144,7,81,40,0.5199397231280635,0.49355215556607096,0.01865556228802058,0.06803721080987292,24,False,False,False,False,False,True,True,True,0.503547313469667,0.3291412534896792,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.057033572368336,47,62.65420994985272,False,5
115,62.89944993992752,COMPLETE,2026-02-02T15:06:24.556886,2.473573,398,0.016208604695397585,7,86,39,0.5621313620143196,0.5357055824324427,0.03609604385680181,0.22031825754706136,24,False,False,False,False,False,True,True,True,0.5466005206948709,0.33108234625027966,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.3854572787199102,56,62.65420994985272,False,5
116,63.340131128104446,COMPLETE,2026-02-02T15:06:26.798126,2.240147,426,0.020817036009104072,8,74,41,0.5168530806078498,0.49187809127413085,0.02074904835602694,0.07004223796730526,22,False,False,False,False,False,True,True,True,0.525370541636795,0.33159413891439354,True,True,False,4,True,True,False,False,False,False,False,True,False,False,False,False,1.0572210174028678,61,62.65420994985272,False,5
117,63.238936118925636,COMPLETE,2026-02-02T15:06:29.171182,2.372027,415,0.015205402118377176,7,81,40,0.5321854886440801,0.5111413622760567,0.012007441481552299,0.09677244520800861,24,False,False,False,False,True,True,True,True,0.5381840966861262,0.3515014192253898,True,True,False,4,True,True,False,False,True,False,False,True,False,False,False,False,1.6416002398272265,51,62.65420994985272,False,5
