tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price,date,imbalance_mwh,imbalance_abs_mean,imbalance_std,imbalance_min,imbalance_max,n_periods,imbalance_sign,abs_imbalance,is_deficit
2025-12-30,14,876.0,394.0,1314.0,394.0,1588.0,394.0,0.0,200.0,149.0,567.0,3927.0,1949.0,1978.0,0,0,0,1,0,1,86.1,131.9,71.3075,49.2025,93.4125,44.21,1,0,12,71.3075,2025-12-30,30.598999999999997,7.649749999999999,1.2944732197564643,5.741,8.548,4,1.0,30.598999999999997,0
2025-12-30,15,599.0,123.0,975.0,123.0,1054.0,123.0,0.0,200.0,0.0,140.0,2628.0,709.0,1919.0,0,0,0,1,1,2,105.52,55.3,196.79125,39.260000000000005,354.3225,315.0625,1,0,12,196.79125,2025-12-30,77.367,19.34175,3.663632384669618,16.481,24.671,4,1.0,77.367,0
2025-12-30,16,592.0,41.0,499.0,41.0,1337.0,41.0,0.0,98.0,134.0,41.0,2562.0,262.0,2300.0,0,0,0,1,0,1,113.29,7.0,353.6025,98.865,608.3399999999999,509.475,1,0,12,353.6025,2025-12-30,-24.234,6.0585,2.3796700751714863,-8.158,-2.637,4,-1.0,24.234,1
2025-12-30,17,825.0,0.0,446.0,45.0,1351.0,45.0,0.0,278.0,255.0,45.0,2877.0,413.0,2464.0,0,0,0,1,0,1,117.6,118.4,188.51875,83.5375,293.5,209.9625,1,0,12,188.51875,2025-12-30,-52.25,13.0625,3.2831044759495556,-16.943,-8.936,4,-1.0,52.25,1
2025-12-30,18,327.0,117.0,546.0,117.0,1675.0,117.0,30.0,160.0,533.0,117.0,3111.0,628.0,2483.0,0,0,0,0,0,0,117.1,107.9,114.2575,113.2975,115.2175,1.9199999999999984,1,0,12,114.2575,2025-12-30,-86.875,21.71875,6.739127904756421,-29.898,-14.098,4,-1.0,86.875,1
2025-12-30,19,725.0,160.0,581.0,160.0,991.0,160.0,0.0,145.0,581.0,160.0,2878.0,785.0,2093.0,0,0,0,1,0,1,121.18,72.5,113.9175,113.5425,114.2925,0.75,1,0,12,113.9175,2025-12-30,-57.705,14.426250000000001,5.119246844019147,-21.66,-10.359,4,-1.0,57.705,1
2025-12-30,20,633.0,63.0,216.0,63.0,850.0,0.0,0.0,239.0,0.0,239.0,1699.0,604.0,1095.0,0,0,0,1,1,2,107.88,17.5,109.93125,109.4175,110.445,1.0275,1,0,12,109.93125,2025-12-30,-59.998,14.999500000000001,1.2703344703922137,-16.651,-13.566,4,-1.0,59.998,1
2025-12-30,21,547.0,0.0,454.0,0.0,1419.0,0.0,0.0,164.0,85.0,0.0,2505.0,164.0,2341.0,0,0,0,1,0,1,100.0,61.3,98.135,78.6575,117.6125,38.955,1,0,12,98.135,2025-12-30,-87.439,21.859750000000002,6.2936619639655484,-28.879,-15.001,4,-1.0,87.439,1
2025-12-30,22,590.0,109.0,0.0,109.0,296.0,0.0,0.0,117.0,0.0,109.0,886.0,444.0,442.0,0,1,0,1,1,3,97.52,54.1,141.0,28.75,253.25,224.5,1,0,12,141.0,2025-12-30,-108.16499999999999,27.041249999999998,1.8257395533500016,-28.252,-24.363,4,-1.0,108.16499999999999,1
2025-12-30,23,1033.0,0.0,627.0,37.0,1376.0,37.0,0.0,102.0,627.0,37.0,3663.0,213.0,3450.0,0,0,0,1,0,1,100.52,65.8,141.2125,72.675,209.75,137.075,1,0,12,141.2125,2025-12-30,-48.827,12.20675,2.9990993509163157,-15.793,-9.062,4,-1.0,48.827,1
2025-12-31,0,406.0,0.0,300.0,151.0,300.0,151.0,,,0.0,151.0,1006.0,453.0,553.0,0,0,0,0,1,1,98.79,193.0,178.875,23.01,334.74,311.73,2,0,12,178.875,2025-12-31,-6.406,2.0315,2.5062432044795653,-5.057,0.86,4,-1.0,6.406,1
2025-12-31,1,624.0,0.0,421.0,205.0,421.0,205.0,,,0.0,205.0,1466.0,615.0,851.0,0,0,0,0,1,1,90.62,173.7,116.25,-100.0,332.5,432.5,2,0,12,116.25,2025-12-31,-2.96,1.6575,2.152105790460435,-3.568,1.205,4,-1.0,2.96,1
2025-12-31,2,1031.0,0.0,887.0,261.0,1003.0,261.0,0.0,1.0,0.0,261.0,2921.0,784.0,2137.0,0,0,0,1,1,2,85.17,111.9,145.375,-11.75,302.5,314.25,2,0,12,145.375,2025-12-31,-3.942,2.2955,2.4593366991935044,-2.91,2.62,4,-1.0,3.942,1
2025-12-31,3,893.0,211.0,375.0,366.0,375.0,366.0,,,0.0,366.0,1643.0,1309.0,334.0,0,0,0,0,1,1,80.2,100.9,117.75,-24.5,260.0,284.5,2,0,12,117.75,2025-12-31,-12.812999999999999,3.22275,2.366221654170772,-5.632,0.039,4,-1.0,12.812999999999999,1
2025-12-31,4,1163.0,0.0,595.0,282.0,782.0,282.0,,,0.0,282.0,2540.0,846.0,1694.0,0,0,0,0,1,1,80.0,139.0,528.75,-57.5,1115.0,1172.5,2,0,12,528.75,2025-12-31,-15.321,3.83025,2.3924956809435067,-6.191,-1.349,4,-1.0,15.321,1
2025-12-31,5,411.0,72.0,553.0,95.0,1029.0,95.0,,,0.0,95.0,1993.0,357.0,1636.0,0,0,0,0,1,1,80.3,121.2,396.25375,-25.0,817.5075,842.5075,2,0,12,396.25375,2025-12-31,14.135,3.53375,2.124310927493117,1.259,6.33,4,1.0,14.135,0
2025-12-31,6,358.0,355.0,262.0,0.0,960.0,0.0,347.0,0.0,0.0,579.0,1927.0,934.0,993.0,0,0,0,0,1,1,76.79,201.0,120.5,1.0,240.0,239.0,2,0,12,120.5,2025-12-31,-8.048,2.3175,2.8079081181548657,-5.923,0.611,4,-1.0,8.048,1
2025-12-31,7,401.0,158.0,385.0,101.0,756.0,101.0,243.0,0.0,0.0,415.0,1785.0,775.0,1010.0,0,0,0,0,1,1,89.23,159.4,119.125,7.0,231.25,224.25,2,0,12,119.125,2025-12-31,47.902,11.9755,2.5593169010499657,9.638,15.2,4,1.0,47.902,0
2025-12-31,8,637.0,0.0,556.0,292.0,1429.0,292.0,68.0,0.0,0.0,732.0,2690.0,1316.0,1374.0,0,0,0,0,1,1,94.3,122.0,93.255,1.02,185.49,184.47,2,0,12,93.255,2025-12-31,64.184,16.046,4.930893630976032,12.464,22.932,4,1.0,64.184,0
2025-12-31,9,778.0,93.0,696.0,798.0,948.0,798.0,28.0,0.0,0.0,1422.0,2450.0,3111.0,-661.0,0,0,0,0,1,1,94.0,53.9,124.4925,1.0225,247.9625,246.94,2,0,12,124.4925,2025-12-31,-41.679,10.41975,1.2591593425774203,-12.223,-9.289,4,-1.0,41.679,1
2025-12-31,10,1296.0,325.0,476.0,1391.0,1299.0,2569.0,114.0,0.0,110.0,2243.0,3295.0,6528.0,-3233.0,0,0,0,0,0,0,82.1,216.5,119.5025,40.51,198.495,157.985,2,0,12,119.5025,2025-12-31,-38.565,9.64125,1.4359028228493265,-11.754,-8.621,4,-1.0,38.565,1
2025-12-31,11,816.0,352.0,99.0,1746.0,1304.0,1808.0,4.0,0.0,0.0,2438.0,2223.0,6344.0,-4121.0,0,0,0,0,1,1,72.4,250.9,108.2575,1.0275,215.4875,214.46,2,0,12,108.2575,2025-12-31,-73.388,18.347,10.821335160998697,-27.008,-2.812,4,-1.0,73.388,1
2025-12-31,12,389.0,295.0,0.0,1598.0,918.0,2078.0,30.0,0.0,0.0,3113.0,1337.0,7084.0,-5747.0,0,1,0,0,1,2,74.43,239.3,141.02375,33.0575,248.99,215.9325,2,0,12,141.02375,2025-12-31,-1.9450000000000003,1.01375,1.3422482072999764,-2.115,1.046,4,-1.0,1.9450000000000003,1
2025-12-31,13,755.0,0.0,299.0,453.0,1225.0,453.0,87.0,0.0,0.0,1390.0,2366.0,2296.0,70.0,0,0,0,0,1,1,103.07,92.7,130.65375,50.8175,210.49,159.6725,2,0,12,130.65375,2025-12-31,11.063,4.42025,4.173885749514474,-3.309,6.219,4,1.0,11.063,0
2025-12-31,14,495.0,217.0,0.0,402.0,947.0,398.0,493.0,5.0,0.0,630.0,1935.0,1652.0,283.0,0,1,0,0,1,2,125.87,58.3,112.205,69.43,154.98000000000002,85.55,2,0,12,112.205,2025-12-31,-1.0440000000000005,3.326,4.6508073851035086,-7.174,2.614,4,-1.0,1.0440000000000005,1
2025-12-31,15,0.0,220.0,0.0,37.0,1350.0,0.0,155.0,19.0,0.0,220.0,1505.0,496.0,1009.0,1,1,0,0,1,3,131.9,77.8,126.05625,69.4675,182.645,113.1775,2,0,12,126.05625,2025-12-31,-160.708,40.177,3.69748373897709,-43.854,-35.625,4,-1.0,160.708,1
2025-12-31,16,0.0,6.0,0.0,37.0,1034.0,37.0,17.0,122.0,0.0,160.0,1051.0,362.0,689.0,1,1,0,0,1,3,155.01,184.9,218.28125,145.8375,290.725,144.88750000000002,2,0,12,218.28125,2025-12-31,-250.715,62.67875000000001,9.328972804298086,-73.069,-50.511,4,-1.0,250.715,1
2025-12-31,17,92.0,0.0,0.0,33.0,1260.0,33.0,0.0,111.0,0.0,144.0,1352.0,321.0,1031.0,0,1,0,1,1,3,125.0,77.2,220.75375,167.775,273.7325,105.9575,2,0,12,220.75375,2025-12-31,-164.078,41.0195,15.497966027837329,-58.262,-21.672,4,-1.0,164.078,1
2025-12-31,18,0.0,74.0,0.0,208.0,1563.0,208.0,0.0,16.0,0.0,241.0,1563.0,747.0,816.0,1,1,0,1,1,4,148.98,61.0,158.58249999999998,122.2525,194.9125,72.66,2,0,12,158.58249999999998,2025-12-31,-209.239,52.30975,11.28092494360872,-66.507,-39.905,4,-1.0,209.239,1
2025-12-31,19,0.0,352.0,0.0,322.0,1380.0,322.0,72.0,0.0,0.0,497.0,1452.0,1493.0,-41.0,1,1,0,0,1,3,136.98,92.8,141.45000000000002,114.8,168.1,53.3,2,0,12,141.45000000000002,2025-12-31,20.947,5.23675,2.592875029126291,2.574,8.29,4,1.0,20.947,0
2025-12-31,20,67.0,315.0,179.0,35.0,714.0,35.0,161.0,0.0,0.0,688.0,1121.0,1073.0,48.0,0,0,0,0,1,1,112.29,81.2,66.8,36.605,96.995,60.39,2,0,12,66.8,2025-12-31,63.025999999999996,15.756499999999999,3.4705846289446196,12.55,19.907,4,1.0,63.025999999999996,0
2025-12-31,21,260.0,168.0,50.0,6.0,664.0,6.0,177.0,0.0,12.0,277.0,1163.0,457.0,706.0,0,0,0,0,0,0,78.0,50.4,98.76125,40.255,157.2675,117.0125,2,0,12,98.76125,2025-12-31,39.474000000000004,9.868500000000001,3.5148089089830568,6.732,13.629,4,1.0,39.474000000000004,0
2025-12-31,22,255.0,333.0,41.0,0.0,1054.0,0.0,127.0,0.0,0.0,809.0,1477.0,1142.0,335.0,0,0,0,0,1,1,80.0,179.3,70.4625,53.92,87.005,33.085,2,0,12,70.4625,2025-12-31,-32.293,8.07325,7.283366729519163,-15.211,-0.675,4,-1.0,32.293,1
2025-12-31,23,380.0,271.0,43.0,0.0,1161.0,0.0,85.0,0.0,0.0,744.0,1669.0,1015.0,654.0,0,0,0,0,1,1,50.0,191.9,111.0025,26.7075,195.2975,168.59,2,0,12,111.0025,2025-12-31,-28.356,7.0889999999999995,3.0915440586649687,-10.038,-4.294,4,-1.0,28.356,1
2026-01-01,0,229.0,1.0,63.0,6.0,2690.0,6.0,,,0.0,195.0,2982.0,208.0,2774.0,0,0,0,0,1,1,116.98,28.7,812.3775,-24.74,1649.495,1674.235,3,0,1,812.3775,2026-01-01,-56.443,14.11075,0.4161725403403414,-14.508,-13.689,4,-1.0,56.443,1
2026-01-01,1,729.0,562.0,145.0,0.0,1578.0,0.0,931.0,0.0,0.0,225.0,3383.0,787.0,2596.0,0,0,0,0,1,1,89.01,50.5,104.5325,-18.489999999999995,227.555,246.045,3,0,1,104.5325,2026-01-01,-62.937,15.73425,4.976819022561835,-20.192,-10.009,4,-1.0,62.937,1
2026-01-01,2,579.0,317.0,6.0,0.0,952.0,0.0,628.0,0.0,0.0,317.0,2165.0,634.0,1531.0,0,0,0,0,1,1,91.0,35.3,105.0,-27.485,237.485,264.97,3,0,1,105.0,2026-01-01,-77.554,19.3885,2.0905614078519665,-21.209,-16.387,4,-1.0,77.554,1
2026-01-01,3,367.0,0.0,77.0,42.0,1231.0,61.0,,,0.0,109.0,1675.0,212.0,1463.0,0,0,0,0,1,1,62.74,4.0,125.0,-49.495,299.495,348.99,3,0,1,125.0,2026-01-01,-69.953,17.48825,6.274449371591636,-22.614,-8.81,4,-1.0,69.953,1
2026-01-01,4,292.0,0.0,26.0,77.0,914.0,77.0,,,0.0,318.0,1232.0,472.0,760.0,0,0,0,0,1,1,86.0,48.2,137.5,-74.74249999999999,349.7425,424.485,3,0,1,137.5,2026-01-01,-9.376999999999999,3.04025,2.803269802094214,-5.406,1.392,4,-1.0,9.376999999999999,1
2026-01-01,5,180.0,0.0,0.0,59.0,632.0,59.0,,,0.0,357.0,812.0,475.0,337.0,0,1,0,0,1,2,79.21,21.7,187.24,-25.015,399.495,424.51,3,0,1,187.24,2026-01-01,-14.115,3.52875,0.3327034465305903,-3.968,-3.182,4,-1.0,14.115,1
2026-01-01,6,145.0,327.0,493.0,0.0,620.0,0.0,16.0,0.0,16.0,485.0,1290.0,812.0,478.0,0,0,0,0,0,0,19.1,42.3,137.5,-74.495,349.495,423.99,3,0,1,137.5,2026-01-01,-7.6899999999999995,2.5755,2.265042825202208,-3.83,1.306,4,-1.0,7.6899999999999995,1
2026-01-01,7,362.0,253.0,685.0,0.0,897.0,0.0,0.0,113.0,0.0,253.0,1944.0,619.0,1325.0,0,0,0,1,1,2,43.5,23.5,84.25750000000001,-73.2025,241.7175,314.92,3,0,1,84.25750000000001,2026-01-01,3.087,2.9597500000000005,3.853579321012263,-4.376,4.868,4,1.0,3.087,0
2026-01-01,8,358.0,334.0,969.0,0.0,1178.0,0.0,0.0,120.0,0.0,334.0,2505.0,788.0,1717.0,0,0,0,1,1,2,16.0,28.3,95.6225,8.01,183.235,175.225,3,0,1,95.6225,2026-01-01,16.948,4.237,3.7454281464206467,1.749,9.739,4,1.0,16.948,0
2026-01-01,9,379.0,510.0,1625.0,0.0,1567.0,419.0,0.0,120.0,0.0,510.0,3571.0,1559.0,2012.0,0,0,0,1,1,2,77.0,34.2,78.10125,-17.7875,173.99,191.7775,3,0,1,78.10125,2026-01-01,3.449,4.32775,6.0474578336686236,-6.451,8.103,4,1.0,3.449,0
2026-01-01,10,801.0,439.0,1492.0,0.0,2011.0,755.0,,,0.0,439.0,4304.0,1633.0,2671.0,0,0,0,0,1,1,33.81,168.4,128.44625,24.645000000000003,232.2475,207.6025,3,0,1,128.44625,2026-01-01,0.4249999999999998,1.89225,2.5975030798826784,-1.367,3.997,4,1.0,0.4249999999999998,0
2026-01-01,11,615.0,375.0,1644.0,0.0,1446.0,856.0,55.0,0.0,0.0,375.0,3760.0,1606.0,2154.0,0,0,0,0,1,1,32.05,47.0,53.75375,-2.742500000000001,110.25,112.9925,3,0,1,53.75375,2026-01-01,18.414,4.6035,2.5006966362729135,2.148,8.09,4,1.0,18.414,0
2026-01-01,12,654.0,372.0,1706.0,0.0,1394.0,891.0,0.0,60.0,0.0,372.0,3754.0,1695.0,2059.0,0,0,0,1,1,2,39.95,121.1,7.03375,-19.5825,33.65,53.2325,3,0,1,7.03375,2026-01-01,54.92,13.729999999999999,2.114032008587698,10.761,15.711,4,1.0,54.92,0
2026-01-01,13,571.0,356.0,1198.0,0.0,827.0,827.0,249.0,0.0,167.0,626.0,3012.0,1809.0,1203.0,0,0,0,0,0,0,13.54,77.1,-14.1375,-53.31,25.035,78.345,3,0,1,-14.1375,2026-01-01,22.657,5.66425,3.651465493469711,2.329,10.184,4,1.0,22.657,0
2026-01-01,14,195.0,340.0,750.0,0.0,555.0,0.0,0.0,12.0,0.0,813.0,1500.0,1165.0,335.0,0,0,0,1,1,2,40.25,85.1,41.34875,9.965,72.7325,62.7675,3,0,1,41.34875,2026-01-01,-41.747,10.649750000000001,10.120085486299017,-19.787,0.426,4,-1.0,41.747,1
2026-01-01,15,538.0,139.0,430.0,0.0,1295.0,0.0,7.0,0.0,0.0,718.0,2270.0,857.0,1413.0,0,0,0,0,1,1,40.0,61.8,187.34125,47.435,327.2475,279.8125,3,0,1,187.34125,2026-01-01,-28.396,7.098999999999999,3.537135187313786,-11.931,-3.423,4,-1.0,28.396,1
2026-01-01,16,482.0,49.0,220.0,0.0,1178.0,0.0,43.0,0.0,0.0,635.0,1923.0,684.0,1239.0,0,0,0,0,1,1,71.99,66.7,77.74375,46.8125,108.675,61.8625,3,0,1,77.74375,2026-01-01,-35.593,8.89825,2.793206565341466,-10.77,-4.858,4,-1.0,35.593,1
2026-01-01,17,616.0,12.0,0.0,20.0,2337.0,20.0,,,0.0,559.0,2953.0,611.0,2342.0,0,1,0,0,1,2,88.28,24.2,166.76,55.355,278.165,222.81,3,0,1,166.76,2026-01-01,-14.918,3.7295,1.9509847940634153,-6.07,-1.829,4,-1.0,14.918,1
2026-01-01,18,438.0,0.0,191.0,0.0,1167.0,0.0,3.0,0.0,0.0,367.0,1799.0,367.0,1432.0,0,0,0,0,1,1,74.73,58.2,83.97,54.555,113.385,58.830000000000005,3,0,1,83.97,2026-01-01,-11.598,2.8994999999999997,1.4153785123892948,-4.082,-0.979,4,-1.0,11.598,1
2026-01-01,19,432.0,25.0,291.0,0.0,1271.0,0.0,,,0.0,693.0,1994.0,718.0,1276.0,0,0,0,0,1,1,52.06,5.3,81.31125,59.035,103.5875,44.5525,3,0,1,81.31125,2026-01-01,-7.970000000000001,1.9925000000000002,1.3497361470549225,-3.805,-0.915,4,-1.0,7.970000000000001,1
2026-01-01,20,317.0,13.0,143.0,0.0,992.0,0.0,,,0.0,282.0,1452.0,295.0,1157.0,0,0,0,0,1,1,86.5,41.5,76.405,24.0725,128.7375,104.665,3,0,1,76.405,2026-01-01,-7.272,1.9020000000000001,1.3435068539708557,-2.736,0.168,4,-1.0,7.272,1
2026-01-01,21,0.0,243.0,129.0,0.0,193.0,0.0,,,0.0,243.0,322.0,486.0,-164.0,1,0,0,0,1,2,74.8,30.8,70.24125,38.6225,101.86,63.2375,3,0,1,70.24125,2026-01-01,-12.533000000000001,3.38225,4.32603015669871,-9.176,0.498,4,-1.0,12.533000000000001,1
2026-01-01,22,50.0,232.0,318.0,0.0,320.0,0.0,,,0.0,232.0,688.0,464.0,224.0,0,0,0,0,1,1,82.0,7.4,111.25375,21.5175,200.99,179.4725,3,0,1,111.25375,2026-01-01,-16.499,4.12475,3.3350140804300468,-7.283,-0.223,4,-1.0,16.499,1
2026-01-01,23,0.0,440.0,182.0,10.0,182.0,10.0,,,0.0,440.0,364.0,900.0,-536.0,1,0,0,0,1,2,76.62,56.0,190.50375,26.512500000000003,354.495,327.9825,3,0,1,190.50375,2026-01-01,-11.604000000000001,5.241,5.918465060019082,-8.143,4.68,4,-1.0,11.604000000000001,1
2026-01-02,0,71.0,217.0,268.0,0.0,337.0,0.0,0.0,93.0,0.0,217.0,676.0,527.0,149.0,0,0,0,1,1,2,90.0,34.3,77.5,37.515,117.485,79.97000000000001,4,0,1,77.5,2026-01-02,-20.931,5.23275,2.221440429841263,-7.525,-2.669,4,-1.0,20.931,1
2026-01-02,1,19.0,273.0,92.0,86.0,141.0,86.0,0.0,110.0,0.0,273.0,252.0,828.0,-576.0,0,0,0,1,1,2,67.8,7.9,220.59750000000005,39.45,401.745,362.295,4,0,1,220.59750000000005,2026-01-02,9.304,2.3259999999999996,2.4644696522105245,0.27,5.326,4,1.0,9.304,0
2026-01-02,2,0.0,551.0,105.0,98.0,105.0,98.0,0.0,89.0,0.0,551.0,210.0,1387.0,-1177.0,1,0,0,1,1,3,64.9,6.8,267.37875,35.7575,499.0,463.2425,4,0,1,267.37875,2026-01-02,-6.224,2.5460000000000003,4.444559820724658,-8.204,0.908,4,-1.0,6.224,1
2026-01-02,3,1.0,471.0,174.0,102.0,259.0,102.0,0.0,109.0,0.0,471.0,434.0,1255.0,-821.0,0,0,0,1,1,2,54.9,29.2,265.87625,32.7525,499.0,466.2475,4,0,1,265.87625,2026-01-02,-3.512,2.1145,2.5147679813453965,-3.69,1.476,4,-1.0,3.512,1
2026-01-02,4,6.0,319.0,145.0,72.0,168.0,72.0,0.0,89.0,0.0,319.0,319.0,871.0,-552.0,0,0,0,1,1,2,54.25,9.8,260.78875,22.5775,499.0,476.4225,4,0,1,260.78875,2026-01-02,1.1149999999999998,1.66675,2.006391848567971,-1.545,2.622,4,1.0,1.1149999999999998,0
2026-01-02,5,160.0,163.0,331.0,0.0,572.0,0.0,0.0,200.0,0.0,163.0,1063.0,526.0,537.0,0,0,0,1,1,2,77.0,12.1,83.125,-67.4425,233.6925,301.135,4,0,1,83.125,2026-01-02,16.137,4.42775,5.184538512088935,-0.787,10.928,4,1.0,16.137,0
2026-01-02,6,277.0,0.0,396.0,179.0,396.0,179.0,0.0,20.0,0.0,240.0,1069.0,618.0,451.0,0,0,0,1,1,2,95.7,10.4,158.00375,-38.49,354.4975,392.9875,4,0,1,158.00375,2026-01-02,32.223,11.153749999999999,10.53866735329156,-6.196,16.066,4,1.0,32.223,0
2026-01-02,7,905.0,0.0,347.0,179.0,1390.0,179.0,17.0,0.0,0.0,552.0,2659.0,910.0,1749.0,0,0,0,0,1,1,107.03,34.2,37.005,-24.2325,98.2425,122.475,4,0,1,37.005,2026-01-02,72.504,18.126,2.442291137436322,14.526,19.896,4,1.0,72.504,0
2026-01-02,8,825.0,292.0,636.0,477.0,634.0,477.0,251.0,0.0,636.0,477.0,2982.0,1723.0,1259.0,0,0,0,0,0,0,82.04,92.7,64.60875,8.8875,120.33,111.4425,4,0,1,64.60875,2026-01-02,37.643,9.410750000000002,7.348204877156508,2.737,17.346,4,1.0,37.643,0
2026-01-02,9,1086.0,236.0,932.0,236.0,932.0,236.0,0.0,334.0,478.0,236.0,3428.0,1278.0,2150.0,0,0,0,1,0,1,100.51,40.2,98.76375,31.29,166.2375,134.9475,4,0,1,98.76375,2026-01-02,-36.068,9.017,5.8689573747529185,-16.61,-3.471,4,-1.0,36.068,1
2026-01-02,10,871.0,0.0,473.0,388.0,473.0,388.0,120.0,0.0,0.0,948.0,1937.0,1724.0,213.0,0,0,0,0,1,1,88.43,65.2,136.91125,50.04,223.7825,173.7425,4,0,1,136.91125,2026-01-02,-35.782,8.9455,3.988533105457862,-13.248,-3.981,4,-1.0,35.782,1
2026-01-02,11,767.0,0.0,371.0,474.0,1231.0,474.0,60.0,0.0,0.0,1037.0,2429.0,1985.0,444.0,0,0,0,0,1,1,90.1,160.7,111.24625,24.2225,198.27,174.0475,4,0,1,111.24625,2026-01-02,7.453,2.30625,2.6116996222128357,-0.886,4.405,4,1.0,7.453,0
2026-01-02,12,496.0,98.0,38.0,566.0,532.0,485.0,27.0,0.0,20.0,910.0,1113.0,2059.0,-946.0,0,0,0,0,0,0,95.0,172.3,123.84375,35.285,212.4025,177.1175,4,0,1,123.84375,2026-01-02,-2.821,4.64225,5.860577467280848,-8.209,4.417,4,-1.0,2.821,1
2026-01-02,13,652.0,0.0,377.0,596.0,560.0,596.0,0.0,62.0,0.0,596.0,1589.0,1850.0,-261.0,0,0,0,1,1,2,94.19,82.8,145.21,87.97749999999999,202.4425,114.46500000000002,4,0,1,145.21,2026-01-02,-8.393,3.1377500000000005,3.4118872954226767,-6.244,2.079,4,-1.0,8.393,1
2026-01-02,14,732.0,0.0,0.0,516.0,963.0,511.0,214.0,0.0,0.0,532.0,1909.0,1559.0,350.0,0,1,0,0,1,2,102.0,98.8,85.62125,29.7475,141.495,111.7475,4,0,1,85.62125,2026-01-02,13.366,3.5235000000000003,3.438267247708745,-0.364,7.75,4,1.0,13.366,0
2026-01-02,15,672.0,85.0,0.0,362.0,2041.0,276.0,352.0,0.0,0.0,575.0,3065.0,1298.0,1767.0,0,1,0,0,1,2,104.87,84.7,75.8,40.86,110.74,69.88,4,0,1,75.8,2026-01-02,13.707,3.4267499999999997,1.9647433038440414,2.259,6.366,4,1.0,13.707,0
2026-01-02,16,327.0,272.0,52.0,316.0,3721.0,95.0,706.0,0.0,52.0,316.0,4858.0,999.0,3859.0,0,0,0,0,0,0,119.97,175.5,107.33125,93.4275,121.235,27.807499999999997,4,0,1,107.33125,2026-01-02,-31.948,7.987,1.5321538216945891,-9.851,-6.152,4,-1.0,31.948,1
2026-01-02,17,499.0,284.0,205.0,346.0,3132.0,319.0,0.0,36.0,0.0,398.0,3836.0,1383.0,2453.0,0,0,0,1,1,2,116.6,212.9,100.33125,78.755,121.9075,43.1525,4,0,1,100.33125,2026-01-02,-8.809000000000001,2.8882499999999998,3.3976319572117677,-6.817,1.372,4,-1.0,8.809000000000001,1
2026-01-02,18,181.0,364.0,515.0,0.0,2855.0,0.0,0.0,9.0,0.0,364.0,3551.0,737.0,2814.0,0,0,0,1,1,2,112.97,120.2,97.37125,68.535,126.2075,57.67250000000001,4,0,1,97.37125,2026-01-02,-2.634,2.09,2.4701123456231704,-2.6,2.863,4,-1.0,2.634,1
2026-01-02,19,842.0,508.0,581.0,371.0,2226.0,371.0,890.0,65.0,263.0,508.0,4802.0,1823.0,2979.0,0,0,0,0,0,0,110.39,177.0,78.38625,37.51,119.2625,81.7525,4,0,1,78.38625,2026-01-02,14.687,3.6717500000000003,1.1385307417896102,2.328,5.046,4,1.0,14.687,0
2026-01-02,20,186.0,250.0,553.0,0.0,3912.0,0.0,81.0,0.0,28.0,155.0,4760.0,405.0,4355.0,0,0,0,0,0,0,106.59,163.3,82.945,57.5075,108.3825,50.875,4,0,1,82.945,2026-01-02,10.097,2.9852499999999993,3.573193004862737,-0.722,6.632,4,1.0,10.097,0
2026-01-02,21,606.0,101.0,841.0,49.0,3961.0,49.0,101.0,0.0,510.0,49.0,6019.0,248.0,5771.0,0,0,0,0,0,0,104.81,50.0,83.125,58.9125,107.3375,48.425,4,0,1,83.125,2026-01-02,-19.586,4.8965,4.369341559853918,-10.829,-0.399,4,-1.0,19.586,1
2026-01-02,22,535.0,371.0,1116.0,0.0,1632.0,0.0,118.0,0.0,42.0,0.0,3443.0,371.0,3072.0,0,0,0,0,0,0,85.89,172.8,133.75125,70.25999999999999,197.2425,126.9825,4,0,1,133.75125,2026-01-02,-3.813,2.33025,2.787613121770427,-3.377,2.754,4,-1.0,3.813,1
2026-01-02,23,105.0,454.0,928.0,0.0,928.0,0.0,3.0,0.0,215.0,0.0,2179.0,454.0,1725.0,0,0,0,0,0,0,87.06,108.4,230.955,66.16749999999999,395.7425,329.57500000000005,4,0,1,230.955,2026-01-02,-13.068000000000001,6.3755,6.640582906141096,-9.299,6.217,4,-1.0,13.068000000000001,1
2026-01-03,0,0.0,177.0,357.0,0.0,357.0,209.0,,,357.0,0.0,1071.0,386.0,685.0,1,0,0,0,0,1,70.0,36.3,72.5,-99.7425,244.7425,344.485,5,1,1,72.5,2026-01-03,-6.86,3.4630000000000005,3.7896301490602835,-5.562,3.496,4,-1.0,6.86,1
2026-01-03,1,219.0,63.0,686.0,0.0,620.0,329.0,4.0,0.0,686.0,0.0,2215.0,392.0,1823.0,0,0,0,0,0,0,111.95,17.0,130.00125,-44.49,304.4925,348.9825,5,1,1,130.00125,2026-01-03,-15.058,5.1259999999999994,4.991190806477615,-9.267,2.723,4,-1.0,15.058,1
