tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price
2026-01-04,5,386.0,387.0,386.0,387.0,386.0,387.0,38.0,0.0,386.0,387.0,1582.0,1548.0,34.0,0,0,0,0,0,0,83.28,25.1,133.25,-182.5,449.0,631.5,6,1,1,133.25
2026-01-04,6,447.0,330.0,447.0,330.0,447.0,330.0,1.0,0.0,447.0,330.0,1789.0,1320.0,469.0,0,0,0,0,0,0,89.7,36.3,132.75,-37.25,302.75,340.0,6,1,1,132.75
2026-01-04,7,285.0,425.0,285.0,425.0,285.0,425.0,6.0,0.0,285.0,425.0,1146.0,1700.0,-554.0,0,0,0,0,0,0,87.82,39.3,93.775,10.7825,176.76749999999998,165.98499999999999,6,1,1,93.775
2026-01-04,8,1013.0,636.0,1321.0,636.0,1321.0,636.0,172.0,0.0,820.0,636.0,4647.0,2544.0,2103.0,0,0,0,0,0,0,120.0,5.2,92.39625,39.9125,144.88,104.9675,6,1,1,92.39625
2026-01-04,9,1413.0,951.0,1413.0,1178.0,1413.0,1178.0,615.0,0.0,1216.0,1178.0,6070.0,4485.0,1585.0,0,0,0,0,0,0,132.02,9.9,106.8,39.88,173.72,133.83999999999997,6,1,1,106.8
2026-01-04,10,1312.0,757.0,1312.0,757.0,1312.0,757.0,85.0,0.0,1312.0,757.0,5333.0,3028.0,2305.0,0,0,0,0,0,0,125.0,10.0,93.7425,40.015,147.47,107.455,6,1,1,93.7425
2026-01-04,11,789.0,557.0,789.0,557.0,1320.0,557.0,20.0,0.0,789.0,557.0,3707.0,2228.0,1479.0,0,0,0,0,0,0,93.68,18.9,117.79374999999999,65.62,169.9675,104.3475,6,1,1,117.79374999999999
2026-01-04,12,1318.0,529.0,597.0,1225.0,612.0,1225.0,42.0,0.0,597.0,1225.0,3166.0,4204.0,-1038.0,0,0,0,0,0,0,90.72,17.9,103.7125,27.945,179.48,151.535,6,1,1,103.7125
2026-01-04,13,1192.0,1100.0,1192.0,1100.0,1379.0,1100.0,48.0,0.0,1192.0,1100.0,5003.0,4400.0,603.0,0,0,0,0,0,0,92.96,48.7,80.29625,31.5625,129.03,97.4675,6,1,1,80.29625
2026-01-04,14,707.0,415.0,707.0,415.0,495.0,593.0,98.0,0.0,707.0,415.0,2714.0,1838.0,876.0,0,0,0,0,0,0,88.35,85.9,65.08375000000001,33.4875,96.68,63.192499999999995,6,1,1,65.08375000000001
2026-01-04,15,518.0,398.0,724.0,0.0,530.0,93.0,518.0,0.0,518.0,398.0,2808.0,889.0,1919.0,0,0,0,0,0,0,94.0,2.3,117.12125,10.015,224.2275,214.21249999999998,6,1,1,117.12125
2026-01-04,16,623.0,0.0,713.0,0.0,296.0,314.0,0.0,115.0,339.0,0.0,1971.0,429.0,1542.0,0,0,0,1,0,1,105.76,45.2,81.09125,20.01,142.1725,122.16250000000001,6,1,1,81.09125
2026-01-04,17,783.0,366.0,783.0,366.0,783.0,366.0,0.0,496.0,783.0,366.0,3132.0,1960.0,1172.0,0,0,0,1,0,1,123.98,91.6,141.005,75.015,206.995,131.98000000000002,6,1,1,141.005
2026-01-04,18,628.0,707.0,628.0,707.0,674.0,566.0,0.0,789.0,628.0,707.0,2558.0,3476.0,-918.0,0,0,0,1,0,1,120.31,95.8,199.67374999999998,58.8775,340.47,281.5925,6,1,1,199.67374999999998
2026-01-04,19,454.0,928.0,869.0,190.0,1117.0,190.0,0.0,928.0,454.0,928.0,2894.0,3164.0,-270.0,0,0,0,1,0,1,123.0,47.0,205.9725,87.1025,324.8425,237.74,6,1,1,205.9725
2026-01-04,20,929.0,551.0,929.0,551.0,850.0,551.0,435.0,444.0,929.0,551.0,4072.0,2648.0,1424.0,0,0,0,0,0,0,121.79,51.4,178.39499999999998,32.957499999999996,323.8325,290.875,6,1,1,178.39499999999998
2026-01-04,21,216.0,567.0,864.0,0.0,760.0,0.0,216.0,0.0,216.0,571.0,2272.0,1138.0,1134.0,0,0,0,0,0,0,106.0,13.5,211.855,56.995000000000005,366.715,309.72,6,1,1,211.855
2026-01-04,22,319.0,588.0,1061.0,0.0,893.0,0.0,319.0,0.0,319.0,680.0,2911.0,1268.0,1643.0,0,0,0,0,0,0,110.04,66.0,128.38625000000002,-25.3625,282.135,307.4975,6,1,1,128.38625000000002
2026-01-04,23,42.0,347.0,556.0,0.0,513.0,0.0,0.0,4.0,29.0,347.0,1140.0,698.0,442.0,0,0,0,1,0,1,96.93,82.2,248.8075,48.3825,449.2325,400.85,6,1,1,248.8075
2026-01-05,0,185.0,133.0,9.0,0.0,0.0,451.0,9.0,0.0,0.0,133.0,203.0,717.0,-514.0,0,0,1,0,1,2,94.6,72.2,78.3625,6.257500000000002,150.4675,144.20999999999998,0,0,1,78.3625
2026-01-05,1,297.0,0.0,297.0,0.0,0.0,771.0,2.0,0.0,297.0,0.0,893.0,771.0,122.0,0,0,1,0,0,1,77.0,24.6,173.12875,49.125,297.1325,248.0075,0,0,1,173.12875
2026-01-05,2,539.0,31.0,539.0,0.0,0.0,729.0,97.0,0.0,539.0,31.0,1714.0,791.0,923.0,0,0,1,0,0,1,87.82,33.5,175.0,-49.495,399.495,448.99,0,0,1,175.0
2026-01-05,3,564.0,0.0,564.0,0.0,25.0,769.0,8.0,0.0,564.0,0.0,1725.0,769.0,956.0,0,0,0,0,0,0,92.98,35.7,249.75125,0.5025000000000013,499.0,498.4975,0,0,1,249.75125
2026-01-05,4,788.0,61.0,788.0,0.0,0.0,927.0,469.0,0.0,788.0,61.0,2833.0,1049.0,1784.0,0,0,1,0,0,1,89.49,70.8,174.7525,-99.74249999999999,449.2475,548.99,0,0,1,174.7525
2026-01-05,5,736.0,188.0,770.0,0.0,33.0,599.0,736.0,0.0,736.0,188.0,3011.0,975.0,2036.0,0,0,0,0,0,0,90.0,30.7,124.87375,-99.99,349.7375,449.7275,0,0,1,124.87375
2026-01-05,6,517.0,638.0,1116.0,0.0,653.0,254.0,163.0,110.0,517.0,638.0,2966.0,1640.0,1326.0,0,0,0,0,0,0,110.9,18.2,187.5,-74.2275,449.2275,523.455,0,0,1,187.5
2026-01-05,7,679.0,522.0,1322.0,0.0,850.0,303.0,194.0,522.0,455.0,522.0,3500.0,1869.0,1631.0,0,0,0,0,0,0,133.0,9.9,212.5,-24.2275,449.2275,473.45500000000004,0,0,1,212.5
2026-01-05,8,1087.0,1192.0,1087.0,1192.0,1221.0,884.0,548.0,489.0,792.0,1192.0,4735.0,4949.0,-214.0,0,0,0,0,0,0,153.5,40.2,147.12625,52.519999999999996,241.73250000000002,189.2125,0,0,1,147.12625
2026-01-05,9,965.0,1826.0,1216.0,617.0,1279.0,617.0,0.0,718.0,370.0,1826.0,3830.0,5604.0,-1774.0,0,0,0,1,0,1,152.0,10.4,224.93125,112.6575,337.20500000000004,224.5475,0,0,1,224.93125
2026-01-05,10,1080.0,1380.0,1080.0,870.0,1640.0,465.0,0.0,932.0,716.0,1380.0,4516.0,5027.0,-511.0,0,0,0,1,0,1,151.79,4.5,228.39249999999998,143.495,313.29,169.79500000000002,0,0,1,228.39249999999998
2026-01-05,11,370.0,1159.0,530.0,227.0,836.0,227.0,0.0,637.0,136.0,1159.0,1872.0,3409.0,-1537.0,0,0,0,1,0,1,137.0,26.8,219.72875,168.355,271.10249999999996,102.7475,0,0,1,219.72875
2026-01-05,12,405.0,1163.0,622.0,0.0,406.0,233.0,0.0,923.0,405.0,1163.0,1838.0,3482.0,-1644.0,0,0,0,1,0,1,187.0,212.3,190.3075,140.6925,239.9225,99.23000000000002,0,0,1,190.3075
2026-01-05,13,230.0,1234.0,428.0,0.0,394.0,55.0,0.0,126.0,0.0,1234.0,1052.0,2649.0,-1597.0,0,0,0,1,1,2,180.29,151.4,432.64875,227.5575,637.74,410.1825,0,0,1,432.64875
2026-01-05,14,320.0,892.0,547.0,0.0,388.0,404.0,53.0,153.0,82.0,892.0,1390.0,2341.0,-951.0,0,0,0,0,0,0,214.57,80.6,438.98875,230.48250000000002,647.495,417.01250000000005,0,0,1,438.98875
2026-01-05,15,733.0,1014.0,761.0,0.0,27.0,910.0,0.0,73.0,733.0,1014.0,2254.0,3011.0,-757.0,0,0,0,1,0,1,256.3,120.3,350.49375,259.795,441.1925,181.3975,0,0,1,350.49375
2026-01-05,16,271.0,1099.0,452.0,0.0,131.0,277.0,0.0,46.0,320.0,0.0,1174.0,1422.0,-248.0,0,0,0,1,0,1,217.93,9.0,370.485,254.51999999999998,486.45000000000005,231.93,0,0,1,370.485
2026-01-05,17,599.0,379.0,635.0,0.0,35.0,917.0,0.0,88.0,599.0,229.0,1868.0,1613.0,255.0,0,0,0,1,0,1,237.13,47.8,580.82125,318.3125,843.33,525.0175,0,0,1,580.82125
2026-01-05,18,964.0,388.0,865.0,0.0,0.0,872.0,0.0,193.0,1146.0,193.0,2975.0,1646.0,1329.0,0,0,1,1,0,2,321.91,360.8,1441.77125,272.05,2611.4925,2339.4425,0,0,1,1441.77125
2026-01-05,19,311.0,1549.0,575.0,0.0,407.0,388.0,0.0,127.0,245.0,555.0,1538.0,2619.0,-1081.0,0,0,0,1,0,1,500.88,359.9,462.32375,319.6675,604.98,285.3125,0,0,1,462.32375
2026-01-05,20,411.0,1495.0,342.0,815.0,357.0,264.0,0.0,178.0,0.0,1495.0,1110.0,4247.0,-3137.0,0,0,0,1,1,2,270.8,140.7,234.4525,124.7275,344.1775,219.45,0,0,1,234.4525
2026-01-05,21,560.0,1249.0,560.0,1163.0,970.0,412.0,551.0,415.0,560.0,1249.0,3201.0,4488.0,-1287.0,0,0,0,0,0,0,127.04,16.5,109.60875,-30.205000000000002,249.4225,279.6275,0,0,1,109.60875
2026-01-05,22,964.0,1178.0,964.0,1178.0,1170.0,679.0,733.0,525.0,964.0,1178.0,4795.0,4738.0,57.0,0,0,0,0,0,0,140.04,162.6,106.0275,-48.9725,261.0275,310.0,0,0,1,106.0275
2026-01-05,23,902.0,1951.0,1417.0,755.0,1270.0,946.0,1062.0,479.0,785.0,1951.0,5436.0,6082.0,-646.0,0,0,0,0,0,0,134.01,402.4,155.7175,-3.309999999999995,314.745,318.055,0,0,1,155.7175
2026-01-06,0,1755.0,1590.0,2061.0,1525.0,1998.0,1525.0,1460.0,351.0,569.0,1590.0,7843.0,6581.0,1262.0,0,0,0,0,0,0,122.6,12.9,311.0675,123.135,499.0,375.865,1,0,1,311.0675
2026-01-06,1,2132.0,1901.0,2132.0,1901.0,1753.0,1901.0,1943.0,216.0,1832.0,1901.0,9792.0,7820.0,1972.0,0,0,0,0,0,0,118.6,8.5,228.5775,-41.845,499.0,540.845,1,0,1,228.5775
2026-01-06,2,2605.0,2365.0,2605.0,2365.0,2139.0,2413.0,1544.0,336.0,1787.0,2002.0,10680.0,9481.0,1199.0,0,0,0,0,0,0,142.0,115.8,289.3925,79.785,499.0,419.21500000000003,1,0,1,289.3925
2026-01-06,3,1413.0,1727.0,2069.0,901.0,1393.0,1353.0,1027.0,545.0,2069.0,777.0,7971.0,5303.0,2668.0,0,0,0,0,0,0,134.01,130.9,259.1,68.9525,449.2475,380.295,1,0,1,259.1
2026-01-06,4,2423.0,2262.0,2453.0,2262.0,2066.0,2383.0,1239.0,169.0,2453.0,2170.0,10634.0,9246.0,1388.0,0,0,0,0,0,0,110.0,4.7,312.1625,125.325,499.0,373.675,1,0,1,312.1625
2026-01-06,5,2149.0,1614.0,2149.0,1614.0,2149.0,1614.0,403.0,303.0,2149.0,1614.0,8999.0,6759.0,2240.0,0,0,0,0,0,0,146.62,68.7,306.20875,113.4175,499.0,385.5825,1,0,1,306.20875
2026-01-06,6,1916.0,1501.0,1916.0,1501.0,2107.0,1334.0,0.0,1054.0,1136.0,1501.0,7075.0,6891.0,184.0,0,0,0,1,0,1,155.18,204.7,318.47875,137.95749999999998,499.0,361.0425,1,0,1,318.47875
2026-01-06,7,2297.0,1438.0,2265.0,1438.0,2334.0,1438.0,0.0,1986.0,1461.0,1216.0,8357.0,7516.0,841.0,0,0,0,1,0,1,181.47,70.9,284.13,139.01,429.25,290.24,1,0,1,284.13
2026-01-06,8,2126.0,1273.0,1230.0,1549.0,1230.0,1549.0,0.0,1507.0,2363.0,153.0,6949.0,6031.0,918.0,0,0,0,1,0,1,256.33,18.3,225.355,177.965,272.745,94.78,1,0,1,225.355
2026-01-06,9,2477.0,1186.0,604.0,1696.0,932.0,1246.0,0.0,1082.0,2477.0,0.0,6490.0,5210.0,1280.0,0,0,0,1,0,1,275.0,95.4,292.725,207.45499999999998,377.995,170.54000000000002,1,0,1,292.725
2026-01-06,10,2198.0,1034.0,2146.0,1029.0,2361.0,1029.0,0.0,1792.0,1569.0,42.0,8274.0,4926.0,3348.0,0,0,0,1,0,1,342.0,310.2,406.6825,280.25,533.115,252.865,1,0,1,406.6825
2026-01-06,11,2581.0,816.0,736.0,1039.0,736.0,1039.0,0.0,1077.0,1740.0,0.0,5793.0,3971.0,1822.0,0,0,0,1,0,1,304.0,218.7,357.10375,296.71,417.4975,120.78750000000002,1,0,1,357.10375
2026-01-06,12,2095.0,1030.0,1627.0,1030.0,1732.0,1030.0,0.0,2041.0,1716.0,0.0,7170.0,5131.0,2039.0,0,0,0,1,0,1,287.45,51.3,365.325,180.69,549.96,369.27,1,0,1,365.325
2026-01-06,13,1641.0,631.0,1196.0,551.0,1019.0,1052.0,0.0,1209.0,2109.0,9.0,5965.0,3452.0,2513.0,0,0,0,1,0,1,166.0,27.8,397.09625,232.3675,561.825,329.45750000000004,1,0,1,397.09625
2026-01-06,14,2189.0,835.0,2084.0,783.0,1204.0,1535.0,0.0,874.0,2251.0,783.0,7728.0,4810.0,2918.0,0,0,0,1,0,1,400.0,128.1,282.04875000000004,197.2025,366.895,169.69250000000002,1,0,1,282.04875000000004
2026-01-06,15,1739.0,461.0,674.0,461.0,273.0,1425.0,0.0,461.0,1767.0,461.0,4453.0,3269.0,1184.0,0,0,0,1,0,1,267.0,26.2,359.245,281.255,437.235,155.98000000000002,1,0,1,359.245
2026-01-06,16,619.0,1778.0,1406.0,60.0,468.0,561.0,0.0,239.0,1160.0,239.0,3653.0,2877.0,776.0,0,0,0,1,0,1,400.0,93.6,349.61625,303.2975,395.935,92.63749999999999,1,0,1,349.61625
2026-01-06,17,1503.0,1490.0,600.0,313.0,284.0,969.0,0.0,313.0,600.0,313.0,2987.0,3398.0,-411.0,0,0,0,1,0,1,409.62,559.9,318.7625,257.7525,379.77250000000004,122.02000000000001,1,0,1,318.7625
2026-01-06,18,2169.0,1856.0,2169.0,1856.0,1455.0,1437.0,0.0,917.0,2169.0,1856.0,7962.0,7922.0,40.0,0,0,0,1,0,1,290.0,531.9,263.58875,203.01,324.1675,121.1575,1,0,1,263.58875
2026-01-06,19,1598.0,1731.0,1896.0,1204.0,1457.0,1062.0,0.0,963.0,1717.0,1661.0,6668.0,6621.0,47.0,0,0,0,1,0,1,323.5,111.0,141.0975,96.2625,185.9325,89.66999999999999,1,0,1,141.0975
2026-01-06,20,1075.0,843.0,1075.0,843.0,1365.0,840.0,0.0,707.0,1075.0,843.0,4590.0,4076.0,514.0,0,0,0,1,0,1,144.78,397.5,130.78125,77.7625,183.8,106.0375,1,0,1,130.78125
2026-01-06,21,662.0,886.0,527.0,872.0,1301.0,419.0,0.0,100.0,527.0,886.0,3017.0,3163.0,-146.0,0,0,0,1,0,1,114.4,141.6,91.2,46.2575,136.1425,89.885,1,0,1,91.2
2026-01-06,22,398.0,628.0,338.0,230.0,1454.0,230.0,250.0,366.0,212.0,1236.0,2652.0,2690.0,-38.0,0,0,0,0,0,0,104.29,378.7,73.125,11.262499999999998,134.9875,123.72500000000001,1,0,1,73.125
2026-01-06,23,44.0,656.0,173.0,293.0,393.0,293.0,253.0,0.0,44.0,931.0,907.0,2173.0,-1266.0,0,0,0,0,0,0,93.49,259.2,131.04749999999999,34.355000000000004,227.74,193.385,1,0,1,131.04749999999999
2026-01-07,0,0.0,298.0,53.0,194.0,830.0,1142.0,228.0,0.0,0.0,355.0,1111.0,1989.0,-878.0,1,0,0,0,1,2,105.0,23.5,175.0075,-0.3949999999999996,350.41,350.805,2,0,1,175.0075
2026-01-07,1,0.0,508.0,0.0,147.0,1012.0,1543.0,311.0,0.0,0.0,508.0,1323.0,2706.0,-1383.0,1,1,0,0,1,3,91.0,13.3,88.48249999999999,-25.982499999999998,202.9475,228.93,2,0,1,88.48249999999999
2026-01-07,2,0.0,383.0,0.0,153.0,1011.0,1415.0,232.0,0.0,0.0,383.0,1243.0,2334.0,-1091.0,1,1,0,0,1,3,95.0,40.6,100.0,-99.74249999999999,299.7425,399.485,2,0,1,100.0
2026-01-07,3,8.0,101.0,97.0,81.0,648.0,1462.0,201.0,0.0,0.0,101.0,954.0,1745.0,-791.0,0,0,0,0,1,1,84.0,39.4,100.0,-99.74249999999999,299.7425,399.485,2,0,1,100.0
2026-01-07,4,0.0,4.0,195.0,0.0,698.0,1603.0,110.0,0.0,0.0,4.0,1003.0,1611.0,-608.0,1,0,0,0,1,2,101.99,10.0,212.5,-24.2475,449.2475,473.495,2,0,1,212.5
2026-01-07,5,0.0,2.0,350.0,0.0,934.0,1257.0,,,0.0,2.0,1284.0,1261.0,23.0,1,0,0,0,1,2,90.28,37.6,77.465,-99.74249999999999,254.6725,354.415,2,0,1,77.465
2026-01-07,6,,,191.0,541.0,2144.0,816.0,1.0,0.0,0.0,541.0,2336.0,1898.0,438.0,0,0,0,0,1,1,102.64,83.0,115.13625,5.5025,224.77,219.26749999999998,2,0,1,115.13625
2026-01-07,7,0.0,537.0,0.0,727.0,1187.0,443.0,,,0.0,727.0,1187.0,2434.0,-1247.0,1,1,0,0,1,3,142.0,63.6,131.21875,101.2775,161.16,59.88249999999999,2,0,1,131.21875
2026-01-07,8,86.0,1009.0,86.0,1013.0,2153.0,685.0,1.0,0.0,0.0,1013.0,2326.0,3720.0,-1394.0,0,0,0,0,1,1,148.0,73.4,134.03875,94.03999999999999,174.0375,79.9975,2,0,1,134.03875
2026-01-07,9,264.0,1099.0,264.0,1099.0,1634.0,966.0,,,0.0,1099.0,2162.0,4263.0,-2101.0,0,0,0,0,1,1,140.01,67.3,142.72125,119.255,166.1875,46.932500000000005,2,0,1,142.72125
2026-01-07,10,115.0,814.0,327.0,527.0,1048.0,527.0,,,0.0,814.0,1490.0,2682.0,-1192.0,0,0,0,0,1,1,130.8,120.3,174.255,105.27,243.24,137.97,2,0,1,174.255
2026-01-07,11,0.0,667.0,88.0,874.0,1252.0,354.0,,,0.0,667.0,1340.0,2562.0,-1222.0,1,0,0,0,1,2,145.0,128.7,109.98125,71.25,148.7125,77.4625,2,0,1,109.98125
2026-01-07,12,8.0,1828.0,8.0,558.0,1418.0,306.0,,,0.0,1828.0,1434.0,4520.0,-3086.0,0,0,0,0,1,1,135.7,81.9,136.29500000000002,108.285,164.305,56.02000000000001,2,0,1,136.29500000000002
2026-01-07,13,0.0,2383.0,0.0,783.0,1540.0,347.0,1.0,0.0,0.0,2383.0,1541.0,5896.0,-4355.0,1,1,0,0,1,3,173.81,165.3,140.315,107.6625,172.9675,65.305,2,0,1,140.315
2026-01-07,14,0.0,1072.0,0.0,549.0,845.0,276.0,,,0.0,1072.0,845.0,2969.0,-2124.0,1,1,0,0,1,3,172.0,20.6,132.74875,105.755,159.7425,53.9875,2,0,1,132.74875
2026-01-07,15,0.0,174.0,0.0,174.0,1516.0,39.0,3.0,0.0,0.0,174.0,1519.0,561.0,958.0,1,1,0,0,1,3,201.0,35.6,200.38125,84.27250000000001,316.49,232.2175,2,0,1,200.38125
2026-01-07,16,109.0,551.0,109.0,551.0,605.0,345.0,,,0.0,551.0,823.0,1998.0,-1175.0,0,0,0,0,1,1,189.97,103.6,163.1225,100.25,225.995,125.74499999999999,2,0,1,163.1225
2026-01-07,17,155.0,55.0,202.0,55.0,1620.0,55.0,,,0.0,55.0,1977.0,220.0,1757.0,0,0,0,0,1,1,175.0,237.0,151.28375,92.225,210.3425,118.1175,2,0,1,151.28375
2026-01-07,18,122.0,0.0,122.0,0.0,1971.0,0.0,,,0.0,14.0,2215.0,14.0,2201.0,0,0,0,0,1,1,195.09,15.7,168.875,120.505,217.245,96.74000000000001,2,0,1,168.875
2026-01-07,19,0.0,32.0,73.0,32.0,2847.0,32.0,,,0.0,32.0,2920.0,128.0,2792.0,1,0,0,0,1,2,161.78,199.0,297.06125,117.5625,476.56,358.9975,2,0,1,297.06125
2026-01-07,20,0.0,1.0,83.0,0.0,1114.0,0.0,,,0.0,2.0,1197.0,3.0,1194.0,1,0,0,0,1,2,143.52,10.6,167.29125,42.085,292.4975,250.4125,2,0,1,167.29125
2026-01-07,21,0.0,1.0,5.0,1.0,1871.0,1.0,0.0,1.0,0.0,1.0,1876.0,5.0,1871.0,1,0,0,1,1,3,114.99,124.8,337.96625,95.4325,580.5,485.0675,2,0,1,337.96625
2026-01-07,22,0.0,1.0,214.0,43.0,959.0,43.0,0.0,1.0,0.0,43.0,1173.0,131.0,1042.0,1,0,0,1,1,3,124.48,55.5,270.76875,124.43,417.1075,292.6775,2,0,1,270.76875
2026-01-07,23,,,186.0,347.0,813.0,494.0,,,0.0,347.0,999.0,1188.0,-189.0,0,0,0,0,1,1,134.12,363.2,286.59000000000003,124.18,449.0,324.82,2,0,1,286.59000000000003
2026-01-08,0,216.0,663.0,589.0,90.0,707.0,670.0,778.0,0.0,0.0,724.0,2290.0,2147.0,143.0,0,0,0,0,1,1,105.74,121.1,137.5,-74.74249999999999,349.7425,424.485,3,0,1,137.5
2026-01-08,1,103.0,576.0,477.0,0.0,495.0,1188.0,786.0,0.0,0.0,576.0,1861.0,2340.0,-479.0,0,0,0,0,1,1,108.39,78.9,100.0,-99.99,299.99,399.98,3,0,1,100.0
2026-01-08,2,219.0,416.0,279.0,0.0,165.0,1197.0,803.0,0.0,92.0,416.0,1558.0,2029.0,-471.0,0,0,0,0,0,0,105.36,43.8,100.0,-99.74249999999999,299.7425,399.485,3,0,1,100.0
2026-01-08,3,252.0,348.0,511.0,42.0,301.0,1455.0,844.0,0.0,252.0,348.0,2160.0,2193.0,-33.0,0,0,0,0,0,0,107.98,30.0,100.0,-99.74249999999999,299.7425,399.485,3,0,1,100.0
2026-01-08,4,231.0,300.0,231.0,173.0,94.0,1249.0,770.0,0.0,231.0,300.0,1557.0,2022.0,-465.0,0,0,0,0,0,0,112.99,46.4,100.0,-99.495,299.495,398.99,3,0,1,100.0
2026-01-08,5,0.0,477.0,432.0,2.0,522.0,1610.0,507.0,0.0,0.0,477.0,1461.0,2566.0,-1105.0,1,0,0,0,1,2,115.0,83.6,162.62375,-24.0,349.2475,373.2475,3,0,1,162.62375
2026-01-08,6,0.0,922.0,379.0,820.0,1597.0,946.0,3.0,0.0,0.0,1351.0,1979.0,4039.0,-2060.0,1,0,0,0,1,2,117.0,80.0,130.71125,-38.57000000000001,299.9925,338.5625,3,0,1,130.71125
2026-01-08,7,21.0,368.0,21.0,911.0,1759.0,792.0,,,0.0,911.0,1801.0,2982.0,-1181.0,0,0,0,0,1,1,168.25,49.7,864.4087499999999,179.085,1549.7325,1370.6475,3,0,1,864.4087499999999
2026-01-08,8,472.0,679.0,382.0,1512.0,634.0,1214.0,162.0,3.0,0.0,1247.0,1650.0,4655.0,-3005.0,0,0,0,0,1,1,261.99,47.9,418.14375,237.055,599.2325000000001,362.1775,3,0,1,418.14375
2026-01-08,9,614.0,617.0,523.0,1014.0,933.0,1014.0,135.0,179.0,0.0,1177.0,2205.0,4001.0,-1796.0,0,0,0,0,1,1,277.53,205.7,1229.1125,276.91499999999996,2181.31,1904.3949999999998,3,0,1,1229.1125
2026-01-08,10,625.0,1614.0,865.0,1206.0,1129.0,1231.0,0.0,351.0,0.0,2063.0,2619.0,6465.0,-3846.0,0,0,0,1,1,2,294.0,214.1,361.31625,269.2475,453.385,184.1375,3,0,1,361.31625
2026-01-08,11,767.0,2885.0,767.0,1441.0,1058.0,1423.0,0.0,373.0,0.0,3183.0,2592.0,9305.0,-6713.0,0,0,0,1,1,2,306.79,244.7,267.91875,154.9275,380.90999999999997,225.98250000000002,3,0,1,267.91875
2026-01-08,12,1004.0,2659.0,1004.0,2038.0,1077.0,1483.0,0.0,402.0,685.0,2741.0,3770.0,9323.0,-5553.0,0,0,0,1,0,1,275.33,174.2,326.495,161.765,491.225,329.46000000000004,3,0,1,326.495
2026-01-08,13,1073.0,2144.0,1073.0,1924.0,1073.0,1338.0,0.0,284.0,974.0,2144.0,4193.0,7834.0,-3641.0,0,0,0,1,0,1,315.21,349.7,300.52,222.14249999999998,378.8975,156.755,3,0,1,300.52
2026-01-08,14,1734.0,1681.0,1734.0,1681.0,1892.0,1362.0,0.0,725.0,1218.0,1632.0,6578.0,7081.0,-503.0,0,0,0,1,0,1,360.42,488.5,322.9975,250.0175,395.9775,145.95999999999998,3,0,1,322.9975
2026-01-08,15,1721.0,1501.0,1721.0,1501.0,1945.0,1249.0,0.0,677.0,1313.0,1501.0,6700.0,6429.0,271.0,0,0,0,1,0,1,332.0,151.1,310.28499999999997,222.9,397.67,174.77,3,0,1,310.28499999999997
2026-01-08,16,1382.0,810.0,1112.0,945.0,1243.0,945.0,0.0,600.0,759.0,945.0,4496.0,4245.0,251.0,0,0,0,1,0,1,345.0,201.9,320.51625,174.0,467.0325,293.0325,3,0,1,320.51625
2026-01-08,17,284.0,1484.0,546.0,717.0,639.0,717.0,0.0,34.0,510.0,717.0,1979.0,3669.0,-1690.0,0,0,0,1,0,1,370.7,229.5,272.255,130.435,414.075,283.64,3,0,1,272.255
2026-01-08,18,602.0,1351.0,680.0,0.0,224.0,840.0,0.0,6.0,0.0,1351.0,1506.0,3548.0,-2042.0,0,0,0,1,1,2,315.37,232.5,470.14,267.4125,672.8675000000001,405.45500000000004,3,0,1,470.14
2026-01-08,19,266.0,0.0,266.0,0.0,0.0,921.0,1.0,0.0,0.0,5.0,533.0,926.0,-393.0,0,0,1,0,1,2,380.0,183.6,422.72875,343.2875,502.17,158.8825,3,0,1,422.72875
2026-01-08,20,405.0,277.0,91.0,0.0,15.0,809.0,15.0,0.0,0.0,277.0,526.0,1363.0,-837.0,0,0,0,0,1,1,180.46,39.6,262.76375,218.04749999999999,307.48,89.43250000000002,3,0,1,262.76375
2026-01-08,21,513.0,258.0,0.0,126.0,0.0,707.0,77.0,163.0,0.0,305.0,590.0,1559.0,-969.0,0,1,1,0,1,3,172.48,93.2,115.70375,46.9525,184.45499999999998,137.5025,3,0,1,115.70375
2026-01-08,22,207.0,159.0,420.0,68.0,1197.0,522.0,397.0,75.0,0.0,214.0,2221.0,1038.0,1183.0,0,0,0,0,1,1,120.12,9.4,208.7575,1.0,416.515,415.515,3,0,1,208.7575
2026-01-08,23,0.0,541.0,131.0,39.0,549.0,349.0,257.0,84.0,0.0,541.0,937.0,1554.0,-617.0,1,0,0,0,1,2,110.06,186.8,170.69875,-18.095,359.4925,377.5875,3,0,1,170.69875
2026-01-09,0,180.0,598.0,1251.0,0.0,1070.0,584.0,454.0,0.0,0.0,615.0,2955.0,1797.0,1158.0,0,0,0,0,1,1,102.05,76.5,58.8375,-99.495,217.17000000000002,316.665,4,0,1,58.8375
2026-01-09,1,203.0,645.0,1056.0,0.0,930.0,544.0,523.0,0.0,0.0,645.0,2712.0,1834.0,878.0,0,0,0,0,1,1,101.0,94.0,167.125,26.2775,307.97249999999997,281.695,4,0,1,167.125
