datetime,temp_forecast,temp_actual,temp_error,actual_load_mw,forecast_load_mw,forecast_error_mw,forecast_error_pct,price_eur_mwh,date,hour_of_day
2025-10-18 22:00:00,4.6942316575,6.1004,-1.4061683424999996,2746.0,2668.8,77.19999999999982,2.81,94.17750000000001,2025-10-18,22
2025-10-18 23:00:00,4.3486919405,5.5767,-1.2280080594999998,2616.0,2528.3,87.69999999999982,3.35,86.755,2025-10-18,23
2025-10-19 00:00:00,4.1930133739999995,4.7528,-0.5597866259999997,2510.0,2445.5,64.5,2.57,94.3675,2025-10-19,0
2025-10-19 01:00:00,3.85443878875,3.8983,-0.043861211249999976,2401.0,2376.8,24.199999999999815,1.01,94.55250000000001,2025-10-19,1
2025-10-19 02:00:00,3.72319513475,3.5084,0.21479513475,2382.0,2339.3,42.69999999999982,1.79,99.3925,2025-10-19,2
2025-10-19 03:00:00,3.2810007105,2.5998,0.6812007104999999,2371.0,2331.3,39.69999999999982,1.67,100.405,2025-10-19,3
2025-10-19 04:00:00,2.7543906954999997,1.4735,1.2808906955,2396.0,2364.5,31.5,1.31,100.64,2025-10-19,4
2025-10-19 05:00:00,2.52543747875,1.4927,1.03273747875,2456.0,2403.0,53.0,2.16,101.4475,2025-10-19,5
2025-10-19 06:00:00,2.320488269,1.8737,0.4467882690000001,2601.0,2507.0,94.0,3.61,102.58500000000001,2025-10-19,6
2025-10-19 07:00:00,2.530916495,1.4897,1.041216495,2750.0,2646.3,103.69999999999982,3.77,100.625,2025-10-19,7
2025-10-19 08:00:00,3.86287729075,2.949,0.9138772907500002,2838.0,2861.5,-23.5,-0.83,101.955,2025-10-19,8
2025-10-19 09:00:00,5.679829803,6.1868,-0.506970197,2939.0,3018.3,-79.30000000000018,-2.7,97.5275,2025-10-19,9
2025-10-19 10:00:00,7.4329927502499995,8.5847,-1.1517072497499998,2920.0,3091.3,-171.30000000000018,-5.87,109.2175,2025-10-19,10
2025-10-19 11:00:00,8.625269236000001,9.9441,-1.3188307640000003,2934.0,3121.0,-187.0,-6.37,96.17,2025-10-19,11
2025-10-19 12:00:00,9.3551529355,10.6925,-1.3373470645000012,2763.0,2988.5,-225.5,-8.16,110.02000000000001,2025-10-19,12
2025-10-19 13:00:00,9.88983838725,11.1282,-1.2383616127499995,2613.0,2873.5,-260.5,-9.97,103.39,2025-10-19,13
2025-10-19 14:00:00,10.210491995,11.3084,-1.0979080050000007,2518.0,2769.8,-251.80000000000015,-10.0,95.2825,2025-10-19,14
2025-10-19 15:00:00,10.544637739999999,11.4794,-0.9347622600000003,2536.0,2739.8,-203.80000000000015,-8.04,93.215,2025-10-19,15
2025-10-19 16:00:00,10.257354571,10.4272,-0.1698454289999991,2722.0,2860.8,-138.80000000000018,-5.1,107.8125,2025-10-19,16
2025-10-19 17:00:00,8.57205070875,8.8491,-0.27704929125,2885.0,3013.0,-128.0,-4.44,101.07249999999999,2025-10-19,17
2025-10-19 18:00:00,7.4322299315,7.1117,0.3205299315000001,3102.0,3157.8,-55.80000000000018,-1.8,99.1875,2025-10-19,18
2025-10-19 19:00:00,6.848782882749999,5.7943,1.05448288275,3125.0,3220.8,-95.80000000000018,-3.07,95.0075,2025-10-19,19
2025-10-19 20:00:00,6.110081973,4.8394,1.2706819729999996,3064.0,3133.5,-69.5,-2.27,95.9625,2025-10-19,20
2025-10-19 21:00:00,5.47209733125,4.2223,1.2497973312500004,2871.0,2938.5,-67.5,-2.35,99.64750000000001,2025-10-19,21
2025-10-19 22:00:00,5.0095061705,3.6834,1.3261061705000001,2735.0,2787.3,-52.30000000000018,-1.91,104.9625,2025-10-19,22
2025-10-19 23:00:00,4.58273270575,3.0222,1.5605327057499998,2609.0,2628.0,-19.0,-0.73,99.02000000000001,2025-10-19,23
2025-10-20 00:00:00,4.0922168902500005,2.4468,1.64541689025,2516.0,2544.0,-28.0,-1.11,97.5575,2025-10-20,0
2025-10-20 01:00:00,3.4782170515,1.7382,1.7400170515000002,2452.0,2453.8,-1.800000000000182,-0.07,98.025,2025-10-20,1
2025-10-20 02:00:00,3.0897434765,1.2043,1.8854434765,2455.0,2443.8,11.199999999999818,0.46,100.33500000000001,2025-10-20,2
2025-10-20 03:00:00,2.50090643275,1.0878,1.4131064327499998,2467.0,2460.5,6.5,0.26,92.52,2025-10-20,3
2025-10-20 04:00:00,2.09652676525,1.1057,0.99082676525,2590.0,2548.0,42.0,1.62,101.58,2025-10-20,4
2025-10-20 05:00:00,1.85350493375,0.8804,0.9731049337500002,2844.0,2804.5,39.5,1.39,101.60499999999999,2025-10-20,5
2025-10-20 06:00:00,1.44514237325,0.7262,0.71894237325,3361.0,3276.0,85.0,2.53,96.0725,2025-10-20,6
2025-10-20 07:00:00,1.3371814325,0.8607,0.47648143249999997,3598.0,3473.0,125.0,3.47,94.7825,2025-10-20,7
2025-10-20 08:00:00,2.72038144175,1.941,0.77938144175,3598.0,3514.0,84.0,2.33,99.75,2025-10-20,8
2025-10-20 09:00:00,5.002747952,4.2445,0.7582479519999996,3499.0,3462.5,36.5,1.04,96.95,2025-10-20,9
2025-10-20 10:00:00,7.24876502325,6.7705,0.47826502324999987,3287.0,3293.3,-6.300000000000182,-0.19,89.99,2025-10-20,10
2025-10-20 11:00:00,9.04623771825,9.1627,-0.11646228174999917,3241.0,3222.8,18.199999999999815,0.56,79.12,2025-10-20,11
2025-10-20 12:00:00,10.295236663499999,11.3646,-1.0693633364999995,3206.0,3224.5,-18.5,-0.58,93.89,2025-10-20,12
2025-10-20 13:00:00,11.255185865,12.26,-1.0048141349999997,3150.0,3188.3,-38.30000000000018,-1.22,86.5575,2025-10-20,13
2025-10-20 14:00:00,11.4664012375,12.736,-1.2695987625000007,3118.0,3164.3,-46.30000000000018,-1.48,81.95,2025-10-20,14
2025-10-20 15:00:00,11.724207925,12.8085,-1.0842920750000005,3166.0,3187.0,-21.0,-0.66,81.74000000000001,2025-10-20,15
2025-10-20 16:00:00,11.2381309525,12.1866,-0.9484690475000006,3328.0,3288.0,40.0,1.2,75.4575,2025-10-20,16
2025-10-20 17:00:00,9.6006005885,11.0285,-1.427899411499999,3431.0,3394.0,37.0,1.08,83.245,2025-10-20,17
2025-10-20 18:00:00,8.75688710625,9.6363,-0.8794128937500005,3599.0,3553.3,45.69999999999982,1.27,83.11250000000001,2025-10-20,18
2025-10-20 19:00:00,8.566490598,8.364,0.2024905979999989,3595.0,3592.8,2.199999999999818,0.06,84.5625,2025-10-20,19
2025-10-20 20:00:00,8.2613095785,7.6024,0.6589095784999999,3493.0,3520.0,-27.0,-0.77,81.7125,2025-10-20,20
2025-10-20 21:00:00,7.826253314000001,7.1816,0.6446533139999997,3245.0,3324.8,-79.80000000000018,-2.46,86.47749999999999,2025-10-20,21
2025-10-20 22:00:00,7.39140841125,6.5818,0.8096084112499997,2982.0,3114.0,-132.0,-4.43,87.2875,2025-10-20,22
2025-10-20 23:00:00,6.7845656097500004,6.1915,0.5930656097500004,2836.0,2968.8,-132.80000000000018,-4.68,88.64999999999999,2025-10-20,23
2025-10-21 00:00:00,6.23392259825,6.2165,0.017422598250000254,2730.0,2748.5,-18.5,-0.68,75.6525,2025-10-21,0
2025-10-21 01:00:00,6.074426267,6.3073,-0.23287373299999992,2658.0,2611.0,47.0,1.77,76.8225,2025-10-21,1
2025-10-21 02:00:00,6.0540324385,6.2469,-0.19286756149999995,2665.0,2628.0,37.0,1.39,72.5525,2025-10-21,2
2025-10-21 03:00:00,5.7569276702500005,6.6187,-0.8617723297499995,2667.0,2678.3,-11.300000000000182,-0.42,81.34,2025-10-21,3
2025-10-21 04:00:00,5.4372781325,6.9301,-1.4928218675000002,2744.0,2771.0,-27.0,-0.98,70.5575,2025-10-21,4
2025-10-21 05:00:00,5.2246465440000005,6.7456,-1.5209534559999995,2938.0,3027.8,-89.80000000000018,-3.06,85.98750000000001,2025-10-21,5
2025-10-21 06:00:00,5.2308202075,6.214,-0.9831797925000003,3409.0,3484.8,-75.80000000000018,-2.22,79.455,2025-10-21,6
2025-10-21 07:00:00,5.3156543585,6.2642,-0.9485456414999998,3590.0,3642.0,-52.0,-1.45,74.66,2025-10-21,7
2025-10-21 08:00:00,5.68374353,6.4665,-0.7827564699999998,3634.0,3627.5,6.5,0.18,81.515,2025-10-21,8
2025-10-21 09:00:00,6.150068306250001,7.0699,-0.9198316937499993,3734.0,3603.8,130.19999999999982,3.49,80.13,2025-10-21,9
2025-10-21 10:00:00,6.7986798725,8.1773,-1.3786201275000005,3623.0,3479.0,144.0,3.97,78.0925,2025-10-21,10
2025-10-21 11:00:00,7.906360169,9.4614,-1.5550398309999993,3632.0,3448.0,184.0,5.07,75.9,2025-10-21,11
2025-10-21 12:00:00,9.04142846025,10.3399,-1.29847153975,3586.0,3424.0,162.0,4.52,84.545,2025-10-21,12
2025-10-21 13:00:00,9.59441942925,11.0302,-1.4357805707500009,3517.0,3393.8,123.19999999999982,3.5,88.185,2025-10-21,13
2025-10-21 14:00:00,9.699589566,11.7148,-2.0152104340000006,3422.0,3349.0,73.0,2.13,82.12,2025-10-21,14
2025-10-21 15:00:00,9.62038397875,11.3987,-1.7783160212499998,3376.0,3376.3,-0.3000000000001819,-0.01,78.86999999999999,2025-10-21,15
2025-10-21 16:00:00,9.36420506775,10.9923,-1.6280949322500002,3471.0,3477.8,-6.800000000000182,-0.2,82.345,2025-10-21,16
2025-10-21 17:00:00,8.72276631175,9.8603,-1.137533688250001,3549.0,3512.8,36.19999999999982,1.02,82.1275,2025-10-21,17
2025-10-21 18:00:00,8.2668649205,9.0794,-0.8125350794999999,3631.0,3604.0,27.0,0.74,90.2625,2025-10-21,18
2025-10-21 19:00:00,7.9757424695,8.47,-0.49425753050000076,3608.0,3567.3,40.69999999999982,1.13,89.5325,2025-10-21,19
2025-10-21 20:00:00,7.82176782125,8.2926,-0.47083217875000005,3516.0,3453.5,62.5,1.78,85.8775,2025-10-21,20
2025-10-21 21:00:00,7.67588583175,7.9959,-0.32001416824999973,3269.0,3181.0,88.0,2.69,94.76249999999999,2025-10-21,21
2025-10-21 22:00:00,7.342646888499999,7.9751,-0.6324531115000007,3025.0,2998.0,27.0,0.89,97.7675,2025-10-21,22
2025-10-21 23:00:00,6.97619040025,7.8245,-0.8483095997499994,2880.0,2836.5,43.5,1.51,93.4925,2025-10-21,23
2025-10-22 00:00:00,7.12859793125,7.9983,-0.8697020687500003,2744.0,2779.8,-35.80000000000018,-1.3,74.9025,2025-10-22,0
2025-10-22 01:00:00,7.437310552,7.9826,-0.5452894479999997,2647.0,2683.3,-36.30000000000018,-1.37,89.5375,2025-10-22,1
2025-10-22 02:00:00,7.44186870775,8.0289,-0.5870312922500003,2618.0,2663.5,-45.5,-1.74,92.415,2025-10-22,2
2025-10-22 03:00:00,7.38744589,7.862,-0.4745541099999999,2604.0,2675.5,-71.5,-2.75,103.2275,2025-10-22,3
2025-10-22 04:00:00,7.0786311945,7.8011,-0.7224688054999999,2683.0,2765.0,-82.0,-3.06,102.175,2025-10-22,4
2025-10-22 05:00:00,7.23499774175,7.3819,-0.14690225824999992,2867.0,2976.3,-109.30000000000018,-3.81,107.615,2025-10-22,5
2025-10-22 06:00:00,7.99392480925,7.389,0.6049248092499997,3305.0,3438.3,-133.30000000000018,-4.03,104.535,2025-10-22,6
2025-10-22 07:00:00,7.911242388,7.5873,0.3239423880000003,3486.0,3607.5,-121.5,-3.49,97.0925,2025-10-22,7
2025-10-22 08:00:00,8.09713705125,8.6751,-0.5779629487500004,3573.0,3659.3,-86.30000000000018,-2.42,104.0375,2025-10-22,8
2025-10-22 09:00:00,8.76484891825,9.7034,-0.9385510817500005,3566.0,3656.0,-90.0,-2.52,103.6325,2025-10-22,9
2025-10-22 10:00:00,10.05625490725,11.4244,-1.3681450927500003,3416.0,3516.5,-100.5,-2.94,99.57,2025-10-22,10
2025-10-22 11:00:00,11.9776476625,12.8656,-0.8879523375000007,3445.0,3494.5,-49.5,-1.44,108.515,2025-10-22,11
2025-10-22 12:00:00,14.4882733325,14.0122,0.47607333249999995,3414.0,3481.5,-67.5,-1.98,124.1675,2025-10-22,12
2025-10-22 13:00:00,15.298755755,14.907,0.39175575500000015,3300.0,3428.5,-128.5,-3.89,122.0175,2025-10-22,13
2025-10-22 14:00:00,15.391649985,16.2882,-0.8965500149999999,3213.0,3364.8,-151.80000000000018,-4.72,113.4975,2025-10-22,14
2025-10-22 15:00:00,15.0629626625,16.7857,-1.7227373374999986,3196.0,3339.5,-143.5,-4.49,113.14,2025-10-22,15
2025-10-22 16:00:00,14.5968638275,16.6682,-2.0713361724999984,3325.0,3419.0,-94.0,-2.83,111.5875,2025-10-22,16
2025-10-22 17:00:00,13.459444285,15.1201,-1.6606557150000008,3383.0,3464.0,-81.0,-2.39,105.4425,2025-10-22,17
2025-10-22 18:00:00,13.072432445,13.306,-0.2335675549999987,3473.0,3539.3,-66.30000000000018,-1.91,103.1075,2025-10-22,18
2025-10-22 19:00:00,12.641145550000001,12.5714,0.06974554999999949,3471.0,3554.3,-83.30000000000018,-2.4,90.5825,2025-10-22,19
2025-10-22 20:00:00,12.126786275,12.3982,-0.27141372499999905,3379.0,3464.8,-85.80000000000018,-2.54,87.41499999999999,2025-10-22,20
2025-10-22 21:00:00,11.599633845,11.5504,0.049233845000000276,3142.0,3215.0,-73.0,-2.32,89.3175,2025-10-22,21
2025-10-22 22:00:00,11.09372739,11.2863,-0.19257261000000048,2917.0,2998.5,-81.5,-2.79,93.965,2025-10-22,22
2025-10-22 23:00:00,10.318087612500001,10.5044,-0.18631238750000012,2758.0,2851.0,-93.0,-3.37,85.735,2025-10-22,23
2025-10-23 00:00:00,10.133792625,10.0384,0.09539262500000056,2634.0,2733.3,-99.30000000000018,-3.77,95.095,2025-10-23,0
2025-10-23 01:00:00,9.65912790325,9.6218,0.037327903250000016,2539.0,2655.8,-116.80000000000018,-4.6,88.665,2025-10-23,1
2025-10-23 02:00:00,9.35639291025,9.2992,0.05719291024999906,2524.0,2641.8,-117.80000000000018,-4.67,93.8875,2025-10-23,2
2025-10-23 03:00:00,9.19381632425,8.7877,0.40611632425000055,2532.0,2633.8,-101.80000000000018,-4.02,92.995,2025-10-23,3
2025-10-23 04:00:00,9.00238933925,8.5428,0.45958933925000034,2619.0,2714.0,-95.0,-3.63,90.535,2025-10-23,4
2025-10-23 05:00:00,8.75537391,8.449,0.30637391000000047,2827.0,2907.5,-80.5,-2.85,94.675,2025-10-23,5
2025-10-23 06:00:00,8.918496954,8.869,0.049496954000000315,3296.0,3368.5,-72.5,-2.2,96.125,2025-10-23,6
2025-10-23 07:00:00,8.682855699,9.167,-0.48414430100000017,3519.0,3595.0,-76.0,-2.16,92.3375,2025-10-23,7
2025-10-23 08:00:00,9.360889972999999,9.5866,-0.2257100270000012,3577.0,3671.0,-94.0,-2.63,98.32,2025-10-23,8
2025-10-23 09:00:00,10.63053108,10.5674,0.06313108000000067,3565.0,3655.0,-90.0,-2.52,95.9725,2025-10-23,9
2025-10-23 10:00:00,12.2834428575,12.1275,0.1559428575000008,3441.0,3618.8,-177.80000000000018,-5.17,96.38000000000001,2025-10-23,10
2025-10-23 11:00:00,13.9522370275,14.241,-0.2887629724999998,3442.0,3624.3,-182.30000000000015,-5.3,91.1725,2025-10-23,11
2025-10-23 12:00:00,15.1550214475,15.6292,-0.47417855250000107,3447.0,3589.5,-142.5,-4.13,105.4325,2025-10-23,12
2025-10-23 13:00:00,15.855005765,16.1827,-0.3276942350000005,3386.0,3513.0,-127.0,-3.75,104.89500000000001,2025-10-23,13
2025-10-23 14:00:00,16.4361459025,16.8643,-0.4281540975000002,3330.0,3422.3,-92.30000000000018,-2.77,104.42,2025-10-23,14
2025-10-23 15:00:00,16.6579981975,17.006,-0.3480018024999998,3321.0,3381.3,-60.30000000000018,-1.82,100.485,2025-10-23,15
2025-10-23 16:00:00,16.2586585,16.7818,-0.5231415000000004,3402.0,3460.8,-58.80000000000018,-1.73,103.64500000000001,2025-10-23,16
2025-10-23 17:00:00,16.01518528,16.1083,-0.09311472000000043,3451.0,3492.5,-41.5,-1.2,95.11749999999999,2025-10-23,17
2025-10-23 18:00:00,14.743343955,15.6509,-0.9075560450000002,3502.0,3565.0,-63.0,-1.8,82.83500000000001,2025-10-23,18
2025-10-23 19:00:00,12.9608515925,14.2213,-1.2604484074999993,3463.0,3567.8,-104.80000000000018,-3.03,80.455,2025-10-23,19
2025-10-23 20:00:00,12.260019159999999,12.6244,-0.36438083999999993,3388.0,3495.8,-107.80000000000018,-3.18,85.4675,2025-10-23,20
2025-10-23 21:00:00,11.999331592499999,12.1582,-0.15886840750000086,3152.0,3265.8,-113.80000000000018,-3.61,87.01499999999999,2025-10-23,21
2025-10-23 22:00:00,11.5609728325,11.9463,-0.38532716750000073,2940.0,3024.0,-84.0,-2.86,94.6,2025-10-23,22
2025-10-23 23:00:00,11.0216777875,11.7642,-0.7425222125000008,2772.0,2864.0,-92.0,-3.32,93.9525,2025-10-23,23
2025-10-24 00:00:00,10.7129053475,10.9856,-0.27269465250000025,2683.0,2642.5,40.5,1.51,85.52250000000001,2025-10-24,0
2025-10-24 01:00:00,10.305587325,10.7223,-0.41671267500000075,2563.0,2532.5,30.5,1.19,89.8075,2025-10-24,1
2025-10-24 02:00:00,9.86964052275,10.8159,-0.946259477249999,2535.0,2522.5,12.5,0.49,102.2375,2025-10-24,2
2025-10-24 03:00:00,9.9207612055,10.6926,-0.7718387945000011,2535.0,2532.5,2.5,0.1,103.43,2025-10-24,3
2025-10-24 04:00:00,9.996252674,10.9623,-0.9660473260000009,2614.0,2607.5,6.5,0.25,97.185,2025-10-24,4
2025-10-24 05:00:00,9.782467406,10.7714,-0.988932594,2813.0,2792.5,20.5,0.73,104.885,2025-10-24,5
2025-10-24 06:00:00,9.54777836275,10.334,-0.7862216372499997,3260.0,3220.0,40.0,1.23,95.74249999999999,2025-10-24,6
2025-10-24 07:00:00,9.209269317,10.3079,-1.098630683,3490.0,3447.5,42.5,1.22,86.3375,2025-10-24,7
2025-10-24 08:00:00,8.79272839025,10.4893,-1.6965716097500003,3601.0,3495.0,106.0,2.94,102.625,2025-10-24,8
2025-10-24 09:00:00,8.352512110500001,10.408,-2.0554878894999993,3675.0,3557.5,117.5,3.2,99.265,2025-10-24,9
2025-10-24 10:00:00,8.598632108,10.1935,-1.594867892,3574.0,3475.0,99.0,2.77,87.1175,2025-10-24,10
2025-10-24 11:00:00,9.348417634,10.7809,-1.4324823660000012,3572.0,3485.0,87.0,2.44,83.69,2025-10-24,11
2025-10-24 12:00:00,9.751877037,11.193,-1.4411229629999993,3494.0,3465.0,29.0,0.83,99.41,2025-10-24,12
2025-10-24 13:00:00,10.05875841775,11.1476,-1.0888415822500006,3410.0,3405.0,5.0,0.15,95.9325,2025-10-24,13
2025-10-24 14:00:00,10.66587584,11.37,-0.7041241599999997,3343.0,3325.0,18.0,0.54,90.495,2025-10-24,14
2025-10-24 15:00:00,10.980703015,11.6423,-0.6615969850000005,3264.0,3287.5,-23.5,-0.72,83.7575,2025-10-24,15
2025-10-24 16:00:00,10.7322379825,11.3644,-0.6321620174999998,3361.0,3365.0,-4.0,-0.12,86.405,2025-10-24,16
2025-10-24 17:00:00,9.8747651265,10.2332,-0.35843487350000025,3390.0,3370.0,20.0,0.59,90.55749999999999,2025-10-24,17
2025-10-24 18:00:00,9.423727799249999,9.4277,-0.003972200750000265,3473.0,3430.0,43.0,1.24,94.91749999999999,2025-10-24,18
2025-10-24 19:00:00,9.04873853125,8.1563,0.8924385312500003,3458.0,3425.0,33.0,0.95,97.89250000000001,2025-10-24,19
2025-10-24 20:00:00,8.42052572575,7.3149,1.1056257257500008,3377.0,3322.5,54.5,1.61,91.11500000000001,2025-10-24,20
2025-10-24 21:00:00,7.605687982,7.3287,0.27698798199999963,3219.0,3100.0,119.0,3.7,92.185,2025-10-24,21
2025-10-24 22:00:00,6.888257444000001,6.9623,-0.07404255599999976,2959.0,2895.0,64.0,2.16,111.935,2025-10-24,22
2025-10-24 23:00:00,6.08715430975,5.9196,0.16755430975000007,2828.0,2745.0,83.0,2.93,126.8175,2025-10-24,23
2025-10-25 00:00:00,5.578599563,5.3517,0.22689956300000014,2699.0,2647.5,51.5,1.91,107.86,2025-10-25,0
2025-10-25 01:00:00,5.0740819222499995,5.1567,-0.08261807775000007,2574.0,2547.5,26.5,1.03,122.435,2025-10-25,1
2025-10-25 02:00:00,4.686339666249999,4.3629,0.3234396662500001,2568.0,2507.5,60.5,2.36,138.2225,2025-10-25,2
2025-10-25 03:00:00,4.110845338,3.3063,0.8045453380000003,2535.0,2497.5,37.5,1.48,142.465,2025-10-25,3
2025-10-25 04:00:00,3.75778059925,2.9935,0.7642805992499999,2574.0,2500.0,74.0,2.87,142.86,2025-10-25,4
2025-10-25 05:00:00,3.6859950555000003,3.3475,0.3384950554999999,2613.0,2545.0,68.0,2.6,138.4475,2025-10-25,5
2025-10-25 06:00:00,3.63252249075,3.5175,0.11502249074999993,2761.0,2675.0,86.0,3.11,127.44250000000001,2025-10-25,6
2025-10-25 07:00:00,3.47412656725,3.5105,-0.03637343274999982,2883.0,2822.5,60.5,2.1,119.78500000000001,2025-10-25,7
2025-10-25 08:00:00,4.01698874425,4.386,-0.36901125575000004,3024.0,2992.5,31.5,1.04,132.7,2025-10-25,8
2025-10-25 09:00:00,5.58153925275,5.7974,-0.2158607472499996,3146.0,3112.5,33.5,1.06,115.88,2025-10-25,9
2025-10-25 10:00:00,7.3161197125,7.0208,0.29531971249999955,3122.0,3132.5,-10.5,-0.34,108.7225,2025-10-25,10
2025-10-25 11:00:00,8.82976349725,8.6128,0.21696349725000008,3182.0,3155.0,27.0,0.85,106.5075,2025-10-25,11
2025-10-25 12:00:00,10.024249951,9.4506,0.5736499510000002,3090.0,3077.5,12.5,0.4,113.3625,2025-10-25,12
2025-10-25 13:00:00,10.65571458,10.3897,0.2660145800000002,2956.0,2972.5,-16.5,-0.56,108.6875,2025-10-25,13
2025-10-25 14:00:00,10.95486286,11.1204,-0.16553713999999964,2878.0,2872.5,5.5,0.19,104.2075,2025-10-25,14
2025-10-25 15:00:00,11.3356188175,11.0103,0.325318817499999,2882.0,2847.5,34.5,1.2,94.3225,2025-10-25,15
2025-10-25 16:00:00,10.9320262175,10.5655,0.36652621750000014,3004.0,2930.0,74.0,2.46,108.57,2025-10-25,16
2025-10-25 17:00:00,9.86332136875,10.524,-0.6606786312499988,3082.0,3012.5,69.5,2.26,103.005,2025-10-25,17
2025-10-25 18:00:00,9.50347483225,9.746,-0.24252516775000021,3159.0,3152.5,6.5,0.21,93.75,2025-10-25,18
2025-10-25 19:00:00,9.441298771749999,9.3634,0.07789877174999926,3137.0,3160.0,-23.0,-0.73,86.92999999999999,2025-10-25,19
2025-10-25 20:00:00,8.915254901,9.1891,-0.27384509899999987,3042.0,3007.5,34.5,1.13,91.905,2025-10-25,20
2025-10-25 21:00:00,8.6109518765,9.142,-0.5310481234999997,2964.0,2912.5,51.5,1.74,95.77250000000001,2025-10-25,21
2025-10-25 22:00:00,8.00411226875,8.7721,-0.7679877312500003,2762.0,2722.5,39.5,1.43,97.215,2025-10-25,22
2025-10-25 23:00:00,7.2054231345,7.7274,-0.5219768655000001,2623.0,2610.0,13.0,0.5,93.44,2025-10-25,23
2025-10-26 00:00:00,6.639259021,6.6537,-0.014440978999999743,2495.0,2497.3,-2.300000000000182,-0.09,69.5425,2025-10-26,0
2025-10-26 01:00:00,6.0681562595,6.3876,-0.3194437404999999,2368.0,2413.5,-45.5,-1.92,65.1575,2025-10-26,1
2025-10-26 02:00:00,5.806488843625,6.8458,-1.1886611563749998,2381.0,2378.5,2.5,0.1,70.0875,2025-10-26,2
2025-10-26 03:00:00,5.50648621675,6.965,-1.4585137832499997,2390.0,2365.3,24.699999999999815,1.03,66.2775,2025-10-26,3
2025-10-26 04:00:00,5.2709214735,6.7618,-1.4908785265,2316.0,2382.3,-66.30000000000018,-2.86,72.16,2025-10-26,4
2025-10-26 05:00:00,5.07276831925,6.4582,-1.3854316807499998,2344.0,2446.0,-102.0,-4.35,73.015,2025-10-26,5
2025-10-26 06:00:00,4.93540884675,6.5763,-1.64089115325,2416.0,2585.8,-169.80000000000018,-7.03,77.9725,2025-10-26,6
2025-10-26 07:00:00,6.12294386525,7.6462,-1.5232561347500004,2594.0,2713.3,-119.30000000000018,-4.6,71.85,2025-10-26,7
2025-10-26 08:00:00,7.60050272525,8.945,-1.3444972747500004,2762.0,2849.3,-87.30000000000018,-3.16,77.0425,2025-10-26,8
2025-10-26 09:00:00,9.063680495,10.2141,-1.150419505,2886.0,2981.3,-95.30000000000018,-3.3,81.715,2025-10-26,9
2025-10-26 10:00:00,10.3278960365,11.5366,-1.2087039635,2967.0,3055.0,-88.0,-2.97,77.31,2025-10-26,10
2025-10-26 11:00:00,11.059403745,12.2506,-1.1911962550000008,2954.0,3117.5,-163.5,-5.53,75.985,2025-10-26,11
2025-10-26 12:00:00,10.8149808525,12.5229,-1.7079191474999997,3003.0,3082.8,-79.80000000000018,-2.66,83.1775,2025-10-26,12
2025-10-26 13:00:00,10.94627688,12.979,-2.032723119999999,2916.0,2954.3,-38.30000000000018,-1.31,77.745,2025-10-26,13
2025-10-26 14:00:00,11.39722596,12.4975,-1.1002740400000004,2868.0,2927.8,-59.80000000000018,-2.09,74.1825,2025-10-26,14
2025-10-26 15:00:00,10.9170943825,11.7363,-0.8192056174999998,2815.0,2859.3,-44.30000000000018,-1.57,61.3775,2025-10-26,15
2025-10-26 16:00:00,9.91872805875,10.8057,-0.8869719412499997,2836.0,2984.8,-148.80000000000018,-5.25,74.735,2025-10-26,16
2025-10-26 17:00:00,9.56172510375,9.3977,0.1640251037499998,3006.0,3053.5,-47.5,-1.58,74.8725,2025-10-26,17
2025-10-26 18:00:00,9.21148380275,8.5799,0.6315838027499998,3086.0,3120.0,-34.0,-1.1,74.575,2025-10-26,18
2025-10-26 19:00:00,8.62217931475,8.14,0.4821793147499993,3110.0,3161.3,-51.30000000000018,-1.65,72.5175,2025-10-26,19
2025-10-26 20:00:00,7.92866220775,8.1839,-0.2552377922499993,3100.0,3122.3,-22.300000000000185,-0.72,67.4725,2025-10-26,20
2025-10-26 21:00:00,7.444478706,8.084,-0.6395212939999997,3010.0,3037.0,-27.0,-0.9,70.4925,2025-10-26,21
2025-10-26 22:00:00,6.74613759675,7.3881,-0.6419624032499998,2816.0,2802.8,13.199999999999818,0.47,77.0975,2025-10-26,22
2025-10-26 23:00:00,6.20303227875,6.896,-0.6929677212499998,2706.0,2692.3,13.699999999999818,0.51,72.0425,2025-10-26,23
2025-10-27 00:00:00,5.938765193,6.5288,-0.5900348070000003,2580.0,2480.0,100.0,3.88,60.22,2025-10-27,0
2025-10-27 00:00:00,5.938765193,6.5288,-0.5900348070000003,2580.0,2455.5,124.5,4.83,60.22,2025-10-27,0
2025-10-27 00:00:00,5.938765193,6.5288,-0.5900348070000003,2560.0,2480.0,80.0,3.12,60.22,2025-10-27,0
2025-10-27 00:00:00,5.938765193,6.5288,-0.5900348070000003,2560.0,2455.5,104.5,4.08,60.22,2025-10-27,0
2025-10-27 01:00:00,5.887157215249999,6.2445,-0.3573427847500006,2431.0,2419.3,11.699999999999818,0.48,64.28,2025-10-27,1
2025-10-27 02:00:00,5.3476850035000005,5.7097,-0.3620149964999997,2410.0,2430.0,-20.0,-0.83,59.2725,2025-10-27,2
2025-10-27 03:00:00,4.911317245999999,5.421,-0.5096827540000004,2434.0,2470.0,-36.0,-1.48,62.037499999999994,2025-10-27,3
2025-10-27 04:00:00,4.5350165365,5.1961,-0.6610834635000005,2577.0,2623.0,-46.0,-1.79,65.78,2025-10-27,4
