date,bess_net,spec_net,bess_gross,spec_gross,bess_enh_gross,bess_enh_net,portfolio_gross,portfolio_net,portfolio_enh_gross,portfolio_enh_net,cum_bess_gross,cum_spec_gross,cum_portfolio_gross,cum_bess_net,cum_spec_net,cum_portfolio_net,cum_bess_enh_gross,cum_portfolio_enh_gross,month
2025-04-16,194.4576614191193,15.61000000000001,412.71,17.61000000000001,413.43,195.17766141911932,430.32,210.0676614191193,431.04,210.78766141911933,28550.33,3730.4100000000003,32280.74000000001,5415.582110426647,1582.4100000000003,6997.9921104266505,29526.780000000013,33257.19,2025-04
2025-04-17,48.1976614191193,-2.049999999999999,266.45,-0.0499999999999989,270.8,52.54766141911932,266.4,46.1476614191193,270.75,50.497661419119325,28816.780000000002,3730.36,32547.14000000001,5463.779771845766,1580.3600000000004,7044.13977184577,29797.580000000013,33527.94,2025-04
2025-04-18,-93.52233858088071,2.829999999999999,124.72999999999998,7.829999999999999,114.51,-103.74233858088068,132.55999999999997,-90.69233858088072,122.34,-100.91233858088069,28941.510000000002,3738.19,32679.70000000001,5370.257433264886,1583.1900000000003,6953.44743326489,29912.09000000001,33650.28,2025-04
2025-04-19,-21.1923385808806,-144.45,197.0600000000001,-120.45,318.47,100.21766141911934,76.61000000000008,-165.6423385808806,198.02000000000004,-44.23233858088065,29138.570000000003,3617.7400000000002,32756.310000000012,5349.065094684005,1438.7400000000002,6787.805094684009,30230.560000000012,33848.299999999996,2025-04
2025-04-20,-15.0523385808807,913.68,203.2,937.68,408.51,190.2576614191193,1140.8799999999999,898.6276614191192,1346.19,1103.9376614191192,29341.770000000004,4555.42,33897.19000000001,5334.012756103124,2352.42,7686.432756103129,30639.07000000001,35194.49,2025-04
2025-04-21,-85.7023385808807,232.815,132.54999999999998,256.815,260.56,42.30766141911931,389.365,147.1126614191193,517.375,275.1226614191193,29474.320000000003,4812.235,34286.55500000001,5248.310417522243,2585.235,7833.545417522248,30899.630000000012,35711.865,2025-04
2025-04-22,195.3076614191193,-407.98,413.56,-383.98,413.56,195.3076614191193,29.579999999999984,-212.6723385808807,29.579999999999984,-212.6723385808807,29887.880000000005,4428.254999999999,34316.13500000001,5443.618078941363,2177.255,7620.873078941367,31313.190000000013,35741.445,2025-04
2025-04-23,42.51766141911929,-577.3499999999999,260.77,-553.3499999999999,261.06,42.80766141911931,-292.5799999999999,-534.8323385808806,-292.2899999999999,-534.5423385808806,30148.650000000005,3874.9049999999993,34023.55500000001,5486.1357403604825,1599.9050000000002,7086.040740360486,31574.250000000015,35449.155,2025-04
2025-04-24,-64.66233858088069,-232.97,153.59,-208.97,149.83,-68.42233858088068,-55.379999999999995,-297.6323385808807,-59.139999999999986,-301.3923385808807,30302.240000000005,3665.9349999999995,33968.17500000001,5421.473401779602,1366.9350000000002,6788.408401779605,31724.080000000016,35390.015,2025-04
2025-04-25,-27.75233858088066,218.69000000000003,190.50000000000003,242.69000000000003,190.50000000000003,-27.75233858088066,433.19000000000005,190.93766141911937,433.19000000000005,190.93766141911937,30492.740000000005,3908.6249999999995,34401.36500000001,5393.721063198721,1585.6250000000002,6979.346063198725,31914.580000000016,35823.205,2025-04
2025-04-26,-3.2923385808806813,17.24000000000001,214.96,41.24000000000001,243.13,24.877661419119306,256.20000000000005,13.947661419119328,284.37,42.117661419119315,30707.700000000004,3949.865,34657.56500000001,5390.42872461784,1602.8650000000002,6993.2937246178435,32157.710000000017,36107.575000000004,2025-04
2025-04-27,159.72766141911933,1168.16,377.98,1192.16,547.17,328.91766141911927,1570.14,1327.8876614191195,1739.33,1497.0776614191193,31085.680000000004,5142.025,36227.70500000001,5550.15638603696,2771.0250000000005,8321.181386036962,32704.880000000016,37846.905000000006,2025-04
2025-04-28,233.4076614191194,-43.65000000000002,451.6600000000001,-19.650000000000023,440.94,222.6876614191193,432.01000000000005,189.75766141911936,421.28999999999996,179.03766141911927,31537.340000000004,5122.375,36659.71500000001,5783.564047456079,2727.3750000000005,8510.939047456082,33145.820000000014,38268.19500000001,2025-04
2025-04-29,128.86766141911937,-89.49999999999999,347.12000000000006,-65.49999999999999,379.14,160.8876614191193,281.62000000000006,39.367661419119386,313.64,71.38766141911931,31884.460000000003,5056.875,36941.335000000014,5912.431708875198,2637.8750000000005,8550.306708875201,33524.960000000014,38581.83500000001,2025-04
2025-04-30,127.0076614191193,16.39,345.26,17.39,379.36,161.10766141911932,362.65,143.3976614191193,396.75,177.4976614191193,32229.72,5074.265,37303.985000000015,6039.439370294317,2654.2650000000003,8693.704370294321,33904.320000000014,38978.58500000001,2025-04
2025-05-01,196.84766141911933,-3.52,415.1,-2.52,436.05,217.79766141911932,412.58000000000004,193.32766141911932,433.53000000000003,214.2776614191193,32644.82,5071.745,37716.56500000002,6236.287031713437,2650.7450000000003,8887.032031713441,34340.37000000002,39412.115000000005,2025-05
2025-05-02,56.837661419119286,-5.9399999999999995,275.09,-1.94,285.79,67.53766141911933,273.15,50.89766141911929,283.85,61.59766141911933,32919.909999999996,5069.805,37989.71500000002,6293.124693132556,2644.8050000000003,8937.92969313256,34626.16000000002,39695.965000000004,2025-05
2025-05-03,-23.11233858088073,-400.59,195.13999999999996,-376.59,220.64,2.387661419119297,-181.45000000000002,-423.7023385808807,-155.95,-398.2023385808807,33115.049999999996,4693.215,37808.26500000002,6270.012354551675,2244.215,8514.22735455168,34846.80000000002,39540.01500000001,2025-05
2025-05-04,-42.65233858088064,-41.08,175.60000000000005,-17.08,256.89,38.6376614191193,158.52000000000004,-83.73233858088064,239.81,-2.442338580880701,33290.649999999994,4676.135,37966.78500000002,6227.360015970795,2203.135,8430.495015970799,35103.69000000002,39779.825000000004,2025-05
2025-05-05,131.31766141911936,-29.62999999999999,349.57000000000005,-5.629999999999988,387.8,169.54766141911932,343.94000000000005,101.68766141911937,382.17,139.91766141911933,33640.219999999994,4670.505,38310.72500000002,6358.677677389915,2173.505,8532.182677389917,35491.49000000002,40161.995,2025-05
2025-05-06,21.77766141911934,164.49,240.03000000000003,188.49,266.14000000000004,47.887661419119354,428.52000000000004,186.26766141911935,454.63000000000005,212.37766141911936,33880.24999999999,4858.995,38739.24500000002,6380.4553388090335,2337.995,8718.450338809036,35757.63000000002,40616.625,2025-05
2025-05-07,0.8776614191193062,-180.19999999999996,219.13,-156.19999999999996,224.39,6.137661419119297,62.930000000000035,-179.32233858088065,68.19000000000003,-174.06233858088066,34099.37999999999,4702.795,38802.17500000002,6381.333000228153,2157.795,8539.128000228155,35982.02000000002,40684.815,2025-05
2025-05-08,22.52766141911934,71.52000000000005,240.78000000000003,78.52000000000005,121.57999999999998,-96.6723385808807,319.30000000000007,94.0476614191194,200.10000000000002,-25.152338580880652,34340.15999999999,4781.3150000000005,39121.47500000002,6403.860661647272,2229.315,8633.175661647274,36103.60000000002,40884.915,2025-05
2025-05-09,123.1276614191193,-19.040000000000006,341.38,-16.040000000000006,380.94,162.6876614191193,325.34,104.0876614191193,364.9,143.6476614191193,34681.539999999986,4765.275000000001,39446.81500000002,6526.988323066391,2210.275,8737.263323066394,36484.54000000002,41249.815,2025-05
2025-05-10,252.67766141911932,-400.14,470.93,-376.14,539.3999999999999,321.1476614191192,94.79000000000002,-147.46233858088067,163.25999999999988,-78.99233858088081,35152.46999999999,4389.135,39541.60500000002,6779.66598448551,1810.1350000000002,8589.800984485513,37023.940000000024,41413.075000000004,2025-05
2025-05-11,272.5476614191193,-160.16999999999996,490.8,-136.16999999999996,685.81,467.55766141911926,354.63000000000005,112.37766141911936,549.64,307.3876614191193,35643.26999999999,4252.965,39896.235000000015,7052.21364590463,1649.9650000000001,8702.178645904633,37709.75000000002,41962.715000000004,2025-05
2025-05-12,174.3976614191194,-105.6,392.6500000000001,-81.6,392.6500000000001,174.3976614191194,311.05000000000007,68.79766141911941,311.05000000000007,68.79766141911941,36035.91999999999,4171.365,40207.28500000002,7226.611307323749,1544.3650000000002,8770.976307323752,38102.40000000002,42273.76500000001,2025-05
2025-05-13,240.04766141911932,-117.59000000000005,458.3,-93.59000000000005,484.8400000000001,266.5876614191194,364.71,122.45766141911928,391.25000000000006,148.99766141911937,36494.219999999994,4077.7749999999996,40571.99500000002,7466.658968742869,1426.775,8893.433968742871,38587.24000000002,42665.01500000001,2025-05
2025-05-14,45.79766141911932,-23.559999999999995,264.05,0.4400000000000066,259.15,40.89766141911929,264.49,22.237661419119327,259.59,17.337661419119293,36758.27,4078.2149999999997,40836.485000000015,7512.456630161988,1403.2150000000001,8915.67163016199,38846.39000000002,42924.605,2025-05
2025-05-15,108.84766141911933,-16.530000000000026,327.1,7.469999999999974,327.1,108.84766141911933,334.57,92.3176614191193,334.57,92.3176614191193,37085.369999999995,4085.6849999999995,41171.055000000015,7621.3042915811075,1386.6850000000002,9007.98929158111,39173.49000000002,43259.175,2025-05
2025-05-16,64.76766141911935,196.7,283.02000000000004,220.7,282.31,64.05766141911931,503.72,261.46766141911934,503.01,260.7576614191193,37368.38999999999,4306.384999999999,41674.775000000016,7686.071953000227,1583.3850000000002,9269.45695300023,39455.80000000002,43762.185000000005,2025-05
2025-05-17,28.23766141911932,-423.4,246.49,-399.4,287.64,69.3876614191193,-152.90999999999997,-395.16233858088066,-111.75999999999999,-354.0123385808807,37614.87999999999,3906.984999999999,41521.86500000001,7714.309614419346,1159.9850000000001,8874.29461441935,39743.44000000002,43650.425,2025-05
2025-05-18,-22.952338580880735,-285.05000000000007,195.29999999999995,-261.05000000000007,292.64,74.3876614191193,-65.75000000000011,-308.0023385808808,31.589999999999918,-210.66233858088077,37810.17999999999,3645.934999999999,41456.11500000001,7691.357275838465,874.9350000000001,8566.29227583847,40036.080000000016,43682.015,2025-05
2025-05-19,162.40766141911934,271.67,380.66,295.67,427.74,209.48766141911932,676.33,434.07766141911935,723.4100000000001,481.15766141911934,38190.84,3941.604999999999,42132.445000000014,7853.764937257584,1146.605,9000.36993725759,40463.820000000014,44405.425,2025-05
2025-05-20,133.1376614191193,-121.82,351.39,-97.82,430.46,212.2076614191193,253.57,11.317661419119304,332.64,90.3876614191193,38542.229999999996,3843.784999999999,42386.015000000014,7986.902598676704,1024.785,9011.68759867671,40894.28000000001,44738.065,2025-05
2025-05-21,139.1376614191193,1.0000000000000426,357.39,25.000000000000043,458.9,240.6476614191193,382.39000000000004,140.13766141911935,483.90000000000003,241.64766141911934,38899.619999999995,3868.784999999999,42768.40500000001,8126.040260095823,1025.785,9151.82526009583,41353.180000000015,45221.965000000004,2025-05
2025-05-22,0.35766141911932436,-59.62999999999997,218.61,-56.62999999999997,224.26,6.007661419119302,161.98000000000005,-59.27233858088064,167.63000000000002,-53.622338580880665,39118.229999999996,3812.154999999999,42930.38500000002,8126.397921514943,966.1550000000001,9092.552921514949,41577.44000000002,45389.595,2025-05
2025-05-23,122.17766141911932,-274.31000000000006,340.43,-250.3100000000001,368.15,149.8976614191193,90.11999999999992,-152.13233858088074,117.83999999999989,-124.41233858088077,39458.659999999996,3561.844999999999,43020.50500000002,8248.575582934061,691.845,8940.420582934068,41945.59000000002,45507.435,2025-05
2025-05-24,40.59766141911933,-14.24999999999998,258.85,9.75000000000002,307.4100000000001,89.15766141911939,268.6,26.347661419119355,317.1600000000001,74.9076614191194,39717.509999999995,3571.594999999999,43289.10500000002,8289.17324435318,677.595,8966.768244353187,42253.00000000002,45824.595,2025-05
2025-05-25,20.1976614191193,-176.91,238.45,-152.91,241.43,23.177661419119318,85.53999999999999,-156.7123385808807,88.52000000000001,-153.73233858088068,39955.95999999999,3418.684999999999,43374.64500000002,8309.370905772299,500.68500000000006,8810.055905772306,42494.43000000002,45913.115,2025-05
2025-05-26,280.43766141911937,2.550000000000012,498.69000000000005,3.550000000000012,487.24,268.9876614191193,502.24000000000007,282.9876614191194,490.79,271.53766141911933,40454.649999999994,3422.234999999999,43876.88500000002,8589.808567191418,503.23500000000007,9093.043567191426,42981.67000000002,46403.905,2025-05
2025-05-27,105.96766141911934,-26.39000000000002,324.22,-2.3900000000000183,387.00000000000006,168.74766141911937,321.83,79.57766141911932,384.61,142.35766141911935,40778.869999999995,3419.8449999999993,44198.71500000002,8695.776228610537,476.845,9172.621228610546,43368.67000000002,46788.515,2025-05
2025-05-28,5.9276614191193175,22.099999999999994,224.18,24.099999999999994,213.61999999999995,-4.632338580880742,248.28,28.027661419119312,237.71999999999994,17.467661419119253,41003.049999999996,3443.9449999999993,44446.99500000002,8701.703890029656,498.94500000000005,9200.648890029664,43582.29000000002,47026.235,2025-05
2025-05-29,29.697661419119356,413.37,247.95000000000005,437.37,265.88,47.627661419119306,685.32,443.06766141911936,703.25,460.9976614191193,41250.99999999999,3881.314999999999,45132.31500000002,8731.401551448775,912.315,9643.716551448784,43848.17000000002,47729.485,2025-05
2025-05-30,84.41766141911933,140.21999999999997,302.67,164.21999999999997,306.23,87.97766141911933,466.89,224.6376614191193,470.45,228.1976614191193,41553.66999999999,4045.534999999999,45599.205000000016,8815.819212867895,1052.535,9868.354212867904,44154.40000000002,48199.935,2025-05
2025-05-31,155.02766141911928,-24.730000000000054,373.28,-0.7300000000000555,420.78,202.52766141911928,372.5499999999999,130.29766141911924,420.0499999999999,177.79766141911924,41926.94999999999,4044.804999999999,45971.75500000002,8970.846874287014,1027.805,9998.651874287023,44575.18000000002,48619.985,2025-05
2025-06-01,-11.212338580880697,-59.82000000000002,207.04,-35.82000000000002,261.4,43.14766141911929,171.21999999999997,-71.03233858088072,225.57999999999996,-16.672338580880734,42133.98999999999,4008.9849999999988,46142.97500000002,8959.634535706133,967.985,9927.619535706142,44836.58000000002,48845.565,2025-06
2025-06-02,404.71766141911945,30.260000000000012,622.9700000000001,33.26000000000001,627.6800000000001,409.4276614191194,656.2300000000001,434.97766141911944,660.94,439.68766141911937,42756.95999999999,4042.244999999999,46799.20500000002,9364.352197125252,998.245,10362.597197125262,45464.260000000024,49506.505000000005,2025-06
2025-06-03,225.66766141911933,54.14999999999998,443.92,78.14999999999998,498.17,279.9176614191193,522.0699999999999,279.8176614191193,576.3199999999999,334.0676614191193,43200.87999999999,4120.394999999999,47321.27500000002,9590.019858544372,1052.395,10642.414858544382,45962.43000000002,50082.825000000004,2025-06
2025-06-04,161.84766141911933,-330.71,380.1,-306.71,417.54,199.28766141911933,73.39000000000004,-168.86233858088065,110.83000000000004,-131.42233858088065,43580.97999999999,3813.6849999999986,47394.66500000002,9751.86751996349,721.685,10473.552519963501,46379.97000000002,50193.655000000006,2025-06
2025-06-05,179.1476614191193,-35.949999999999974,397.4,-11.94999999999997,406.79,188.53766141911933,385.45,143.1976614191193,394.84000000000003,152.58766141911934,43978.37999999999,3801.7349999999988,47780.11500000002,9931.01518138261,685.735,10616.75018138262,46786.760000000024,50588.495,2025-06
2025-06-06,48.8876614191193,282.92,267.14,306.92,316.89,98.6376614191193,574.06,331.8076614191193,623.81,381.5576614191193,44245.51999999999,4108.654999999999,48354.17500000002,9979.90284280173,968.655,10948.55784280174,47103.65000000002,51212.305,2025-06
2025-06-07,80.30766141911926,-221.87,298.55999999999995,-197.87,297.72,79.46766141911934,100.68999999999994,-141.56233858088075,99.85000000000002,-142.40233858088067,44544.07999999999,3910.784999999999,48454.86500000002,10060.21050422085,746.785,10806.995504220858,47401.370000000024,51312.155,2025-06
2025-06-08,109.81766141911936,-681.5,328.07000000000005,-657.5,363.86,145.60766141911932,-329.42999999999995,-571.6823385808807,-293.64,-535.8923385808807,44872.14999999999,3253.284999999999,48125.43500000002,10170.02816563997,65.28499999999997,10235.313165639978,47765.230000000025,51018.515,2025-06
2025-06-09,93.51766141911935,-441.37,311.77000000000004,-417.37,391.49,173.23766141911932,-105.59999999999997,-347.85233858088066,-25.879999999999995,-268.1323385808807,45183.919999999984,2835.914999999999,48019.83500000002,10263.545827059088,-376.08500000000004,9887.460827059098,48156.72000000002,50992.635,2025-06
2025-06-10,174.40766141911934,144.865,392.66,168.865,387.21,168.9576614191193,561.5250000000001,319.27266141911934,556.075,313.8226614191193,45576.57999999999,3004.779999999999,48581.36000000002,10437.953488478208,-231.22000000000003,10206.733488478218,48543.93000000002,51548.71,2025-06
2025-06-11,150.29766141911932,-15.010000000000002,368.55,-11.010000000000002,397.34,179.08766141911929,357.54,135.28766141911933,386.33,164.0776614191193,45945.12999999999,2993.7699999999986,48938.90000000002,10588.251149897327,-246.23000000000002,10342.021149897337,48941.27000000002,51935.04,2025-06
2025-06-12,118.35766141911932,-57.3,336.61,-51.3,381.72,163.46766141911934,285.31,61.05766141911933,330.42,106.16766141911934,46281.73999999999,2942.4699999999984,49224.21000000002,10706.608811316446,-303.53000000000003,10403.078811316456,49322.99000000002,52265.46,2025-06
2025-06-13,105.29766141911932,0.39999999999999325,323.55,8.399999999999993,329.2,110.9476614191193,331.95,105.69766141911931,337.59999999999997,111.34766141911929,46605.28999999999,2950.8699999999985,49556.16000000002,10811.906472735565,-303.13000000000005,10508.776472735575,49652.19000000002,52603.06,2025-06
2025-06-14,76.58766141911934,-59.75999999999997,294.84000000000003,-36.75999999999997,382.05,163.79766141911932,258.08000000000004,16.827661419119373,345.29,104.03766141911936,46900.12999999999,2914.1099999999988,49814.24000000002,10888.494134154686,-362.89000000000004,10525.604134154695,50034.24000000002,52948.35,2025-06
2025-06-15,-26.202338580880678,-92.68,192.05,-68.68,283.05,64.79766141911932,123.37,-118.88233858088068,214.37,-27.882338580880685,47092.17999999999,2845.429999999999,49937.61000000002,10862.291795573805,-455.57000000000005,10406.721795573814,50317.29000000002,53162.72,2025-06
2025-06-16,56.07766141911935,-94.66999999999997,274.33000000000004,-70.66999999999997,344.80999999999995,126.55766141911926,203.66000000000008,-38.59233858088062,274.14,31.887661419119283,47366.509999999995,2774.759999999999,50141.270000000026,10918.369456992925,-550.24,10368.129456992934,50662.10000000002,53436.86,2025-06
2025-06-17,153.48766141911932,4.099999999999952,371.74,28.09999999999995,483.75,265.4976614191193,399.84,157.58766141911929,511.84999999999997,269.5976614191193,47738.24999999999,2802.8599999999988,50541.11000000002,11071.857118412045,-546.1400000000001,10525.717118412053,51145.85000000002,53948.71,2025-06
2025-06-18,127.14766141911929,267.49999999999994,345.4,291.49999999999994,417.84,199.58766141911929,636.8999999999999,394.64766141911923,709.3399999999999,467.08766141911923,48083.649999999994,3094.3599999999988,51178.010000000024,11199.004779831164,-278.64000000000016,10920.364779831172,51563.69000000002,54658.049999999996,2025-06
2025-06-19,-12.862338580880703,333.55999999999995,205.39,357.55999999999995,214.26,-3.9923385808806984,562.9499999999999,320.69766141911924,571.8199999999999,329.56766141911925,48289.03999999999,3451.9199999999987,51740.96000000002,11186.142441250284,54.91999999999979,11241.062441250291,51777.95000000002,55229.869999999995,2025-06
2025-06-20,116.53766141911933,-61.45,334.79,-37.45,322.01,103.7576614191193,297.34000000000003,55.08766141911933,284.56,42.3076614191193,48623.829999999994,3414.469999999999,52038.30000000002,11302.680102669403,-6.530000000000214,11296.150102669411,52099.96000000002,55514.42999999999,2025-06
2025-06-21,59.64766141911929,354.57,277.9,378.57,365.54,147.28766141911933,656.47,414.2176614191193,744.11,501.8576614191193,48901.729999999996,3793.039999999999,52694.77000000002,11362.327764088523,348.0399999999998,11710.36776408853,52465.50000000002,56258.53999999999,2025-06
2025-06-22,160.92766141911932,313.63,379.18,337.63,435.38,217.1276614191193,716.81,474.5576614191193,773.01,530.7576614191194,49280.909999999996,4130.669999999999,53411.580000000016,11523.255425507641,661.6699999999998,12184.92542550765,52900.88000000002,57031.549999999996,2025-06
2025-06-23,3.1776614191193175,-70.94500000000002,221.43,-46.94500000000002,212.6,-5.652338580880695,174.48499999999999,-67.7673385808807,165.65499999999997,-76.59733858088072,49502.34,4083.724999999999,53586.06500000002,11526.43308692676,590.7249999999998,12117.15808692677,53113.48000000002,57197.204999999994,2025-06
2025-06-24,89.20766141911929,-239.28,307.46,-215.28,257.55,39.29766141911932,92.17999999999998,-150.0723385808807,42.27000000000001,-199.98233858088068,49809.799999999996,3868.444999999999,53678.24500000002,11615.640748345879,351.4449999999998,11967.085748345888,53371.03000000002,57239.47499999999,2025-06
2025-06-25,29.6176614191194,316.05000000000007,247.8700000000001,340.05000000000007,305.95000000000005,87.69766141911936,587.9200000000002,345.66766141911944,646.0000000000001,403.7476614191194,50057.67,4208.494999999999,54266.165000000015,11645.258409764998,667.4949999999999,12312.753409765008,53676.98000000002,57885.47499999999,2025-06
2025-06-26,105.46766141911934,778.06,323.72,802.06,282.18999999999994,63.93766141911925,1125.78,883.5276614191193,1084.25,841.9976614191191,50381.39,5010.5549999999985,55391.945000000014,11750.726071184117,1445.5549999999998,13196.281071184127,53959.17000000002,58969.72499999999,2025-06
2025-06-27,-122.13233858088067,592.3,96.12000000000002,616.3,131.97000000000003,-86.28233858088066,712.42,470.16766141911927,748.27,506.0176614191193,50477.51,5626.854999999999,56104.36500000001,11628.593732603236,2037.8549999999998,13666.448732603247,54091.14000000002,59717.99499999999,2025-06
2025-06-28,-52.702338580880735,126.51000000000002,165.54999999999995,150.51000000000002,231.55,13.297661419119322,316.05999999999995,73.80766141911928,382.06000000000006,139.80766141911934,50643.060000000005,5777.364999999999,56420.42500000001,11575.891394022356,2164.365,13740.256394022366,54322.690000000024,60100.054999999986,2025-06
2025-06-29,-60.452338580880735,111.80999999999997,157.79999999999995,135.80999999999997,241.04999999999995,22.797661419119265,293.6099999999999,51.35766141911924,376.8599999999999,134.60766141911924,50800.86000000001,5913.174999999999,56714.03500000001,11515.439055441475,2276.1749999999997,13791.614055441485,54563.74000000003,60476.914999999986,2025-06
2025-06-30,110.85766141911932,60.48,329.11,63.48,376.42,158.16766141911933,392.59000000000003,171.3376614191193,439.90000000000003,218.64766141911932,51129.97000000001,5976.654999999999,57106.62500000001,11626.296716860594,2336.6549999999997,13962.951716860605,54940.160000000025,60916.81499999999,2025-06
2025-07-01,428.32766141911935,257.7199999999999,646.58,281.7199999999999,662.08,443.82766141911935,928.3,686.0476614191193,943.8,701.5476614191193,51776.55000000001,6258.374999999999,58034.92500000001,12054.624378279714,2594.3749999999995,14648.999378279725,55602.24000000003,61860.61499999999,2025-07
2025-07-02,388.81766141911925,-395.46,607.0699999999999,-371.46,510.36,292.1076614191193,235.60999999999996,-6.6423385808807325,138.90000000000003,-103.35233858088066,52383.62000000001,5886.914999999999,58270.53500000001,12443.442039698833,2198.9149999999995,14642.357039698843,56112.60000000003,61999.51499999999,2025-07
2025-07-03,128.6376614191193,-58.51000000000002,346.89,-34.51000000000002,357.42,139.16766141911933,312.38,70.12766141911928,322.90999999999997,80.65766141911931,52730.51000000001,5852.404999999999,58582.91500000001,12572.079701117953,2140.4049999999993,14712.484701117963,56470.020000000026,62322.424999999996,2025-07
2025-07-04,-1.7823385808806904,106.23,216.47,112.23,230.36,12.107661419119324,328.7,104.44766141911931,342.59000000000003,118.33766141911933,52946.98000000001,5964.634999999998,58911.615000000005,12570.297362537072,2246.6349999999993,14816.932362537082,56700.38000000003,62665.01499999999,2025-07
2025-07-05,47.377661419119306,184.41,265.63,208.41,308.35,90.09766141911933,474.03999999999996,231.7876614191193,516.76,274.50766141911936,53212.61000000001,6173.044999999998,59385.655000000006,12617.675023956192,2431.044999999999,15048.7200239562,57008.730000000025,63181.774999999994,2025-07
2025-07-06,13.097661419119305,-289.85,231.35,-266.85,286.62,68.36766141911932,-35.50000000000003,-276.75233858088075,19.769999999999982,-221.4823385808807,53443.96000000001,5906.194999999998,59350.155000000006,12630.77268537531,2141.1949999999993,14771.96768537532,57295.35000000003,63201.54499999999,2025-07
2025-07-07,68.8776614191193,-184.99,287.13,-160.99,269.6700000000001,51.41766141911938,126.13999999999999,-116.1123385808807,108.68000000000006,-133.57233858088063,53731.090000000004,5745.204999999998,59476.295000000006,12699.65034679443,1956.2049999999992,14655.85534679444,57565.020000000026,63310.22499999999,2025-07
2025-07-08,-82.64233858088068,-96.48000000000002,135.61,-72.48000000000002,164.29000000000002,-53.96233858088067,63.129999999999995,-179.1223385808807,91.81,-150.4423385808807,53866.700000000004,5672.7249999999985,59539.425,12617.008008213548,1859.7249999999992,14476.73300821356,57729.31000000003,63402.03499999999,2025-07
2025-07-09,0.20766141911931868,-41.64999999999996,218.46,-17.649999999999963,224.29,6.037661419119303,200.81000000000006,-41.442338580880644,206.64000000000004,-35.61233858088066,54085.16,5655.074999999999,59740.235,12617.215669632667,1818.0749999999994,14435.290669632679,57953.60000000003,63608.67499999999,2025-07
2025-07-10,-54.102338580880655,9.600000000000009,164.15000000000003,12.600000000000009,201.66000000000005,-16.592338580880636,176.75000000000006,-44.50233858088065,214.26000000000005,-6.992338580880627,54249.310000000005,5667.674999999999,59916.985,12563.113331051787,1827.6749999999993,14390.7883310518,58155.26000000003,63822.93499999999,2025-07
2025-07-11,-38.71233858088067,0.0,179.54000000000002,0.0,189.58000000000004,-28.67233858088065,179.54000000000002,-38.71233858088067,189.58000000000004,-28.67233858088065,54428.850000000006,5667.674999999999,60096.525,12524.400992470906,1827.6749999999993,14352.075992470918,58344.84000000003,64012.51499999999,2025-07
2025-07-12,-177.4423385808807,-10.490000000000038,40.81,11.509999999999962,223.46,5.207661419119319,52.319999999999965,-187.93233858088072,234.96999999999997,-5.282338580880719,54469.66,5679.1849999999995,60148.845,12346.958653890026,1817.1849999999993,14164.143653890038,58568.30000000003,64247.48499999999,2025-07
2025-07-13,-65.57233858088068,123.23999999999995,152.68,147.23999999999995,249.62,31.367661419119315,299.91999999999996,57.66766141911927,396.85999999999996,154.60766141911927,54622.340000000004,5826.424999999999,60448.765,12281.386315309144,1940.4249999999993,14221.811315309158,58817.920000000035,64644.344999999994,2025-07
2025-07-14,46.937661419119365,0.0,265.19000000000005,0.0,324.57,106.3176614191193,265.19000000000005,46.937661419119365,324.57,106.3176614191193,54887.530000000006,5826.424999999999,60713.955,12328.323976728263,1940.4249999999993,14268.748976728277,59142.490000000034,64968.91499999999,2025-07
2025-07-15,3.587661419119314,119.03,221.84,143.03,249.95,31.6976614191193,364.87,122.61766141911932,392.98,150.7276614191193,55109.37,5969.454999999999,61078.825000000004,12331.911638147383,2059.4549999999995,14391.366638147396,59392.44000000003,65361.895,2025-07
2025-07-16,-81.85233858088068,-215.61000000000004,136.4,-191.61000000000004,137.17000000000002,-81.08233858088067,-55.210000000000036,-297.4623385808807,-54.440000000000026,-296.6923385808807,55245.770000000004,5777.844999999999,61023.615000000005,12250.059299566503,1843.8449999999993,14093.904299566515,59529.61000000003,65307.454999999994,2025-07
2025-07-17,-68.75233858088069,53.72,149.5,77.72,181.72000000000003,-36.53233858088066,227.22,-15.03233858088069,259.44000000000005,17.187661419119337,55395.270000000004,5855.565,61250.83500000001,12181.306960985623,1897.5649999999994,14078.871960985634,59711.33000000003,65566.89499999999,2025-07
2025-07-18,-66.73233858088074,-63.07999999999996,151.51999999999995,-39.07999999999996,158.12999999999997,-60.12233858088072,112.44,-129.8123385808807,119.05000000000001,-123.20233858088068,55546.79,5816.485,61363.27500000001,12114.574622404742,1834.4849999999994,13949.059622404753,59869.46000000003,65685.94499999999,2025-07
2025-07-19,3.9476614191192994,67.69999999999996,222.2,91.69999999999996,273.71000000000004,55.45766141911935,313.9,71.64766141911926,365.40999999999997,123.15766141911931,55768.99,5908.1849999999995,61677.17500000001,12118.52228382386,1902.1849999999995,14020.707283823873,60143.17000000003,66051.355,2025-07
2025-07-20,-33.9923385808807,30.47,184.26,54.47,272.04,53.78766141911933,238.73,-3.5223385808806995,326.51,84.25766141911933,55953.25,5962.655,61915.90500000001,12084.529945242979,1932.6549999999995,14017.184945242992,60415.21000000003,66377.86499999999,2025-07
