datetime,hour,day_of_week,is_weekend,imbalance,baseline_12,baseline_9,error_12,error_9,abs_error_12,abs_error_9,imb_magnitude,proxy_lag1,proxy_rolling_mean4,proxy_rolling_std4
2025-11-11 15:00:00,15,1,0,-1.599,-21.0765,-7.1777,-19.4775,-5.5786999999999995,19.4775,5.5786999999999995,<2,-8.61725,-1.5354499999999933,6.4792782804104485
2025-11-11 15:15:00,15,1,0,-8.101,-3.99,-0.9274,4.111000000000001,7.1736,4.111000000000001,7.1736,5-10,-5.0277,-4.434299999999993,3.5992863160631927
2025-11-11 15:30:00,15,1,0,-33.363,-25.82875,-30.42895,7.53425,2.934049999999999,7.53425,2.934049999999999,>20,-3.53795,-5.355224999999994,2.2582264318487018
2025-11-11 15:45:00,15,1,0,-26.481,-31.15475,-29.43855,-4.673749999999998,-2.9575499999999977,4.673749999999998,2.9575499999999977,>20,-32.085,-12.316974999999994,13.350001091791578
2025-11-11 16:00:00,16,1,0,-5.409,-10.663,-3.9588,-5.2540000000000004,1.4501999999999997,5.2540000000000004,1.4501999999999997,5-10,-30.566200000000002,-17.804212499999995,15.63729232691187
2025-11-11 16:15:00,16,1,0,-6.377,-17.82525,-9.95785,-11.448250000000002,-3.5808500000000008,11.448250000000002,3.5808500000000008,5-10,-4.0201,-17.552312499999996,15.917321856622012
2025-11-11 16:30:00,16,1,0,-7.773,-13.23425,-8.434050000000001,-5.46125,-0.6610500000000012,5.46125,0.6610500000000012,5-10,-7.261250000000001,-18.483137499999994,14.901020945300935
2025-11-11 16:45:00,16,1,0,-1.833,-7.99525,-2.6418500000000003,-6.16225,-0.8088500000000003,6.16225,0.8088500000000003,<2,-8.71195,-12.639874999999996,12.11076450590561
2025-11-11 17:00:00,17,1,0,1.194,-4.69375,3.6858500000000003,-5.88775,2.4918500000000003,5.88775,2.4918500000000003,<2,-2.35805,-5.587837499999995,2.91260001097965
2025-11-11 17:15:00,17,1,0,-2.49,-0.66225,-1.63105,1.8277500000000002,0.8589500000000001,1.8277500000000002,0.8589500000000001,2-5,0.30970000000000014,-4.505387499999995,4.206585002781341
2025-11-11 17:30:00,17,1,0,-4.259,-2.38925,-2.53185,1.8697500000000002,1.7271500000000004,1.8697500000000002,1.7271500000000004,2-5,-2.08495,-3.2113124999999947,3.85794812937625
2025-11-11 17:45:00,17,1,0,1.597,-3.22975,-1.01095,-4.8267500000000005,-2.6079499999999998,4.8267500000000005,2.6079499999999998,<2,-4.2134,-2.0866749999999947,1.856449993266429
2025-11-11 18:00:00,18,1,0,-1.669,3.347,-1.9468,5.016,-0.27780000000000005,5.016,0.27780000000000005,<2,0.2766,-1.4280124999999946,2.169124163640783
2025-11-11 18:15:00,18,1,0,-2.41,3.18275,-5.34825,5.5927500000000006,-2.93825,5.5927500000000006,2.93825,2-5,-1.7701499999999997,-1.9479749999999947,1.8376858856087281
2025-11-11 18:30:00,18,1,0,-5.438,-1.202,-5.8542000000000005,4.236,-0.4162000000000008,4.236,0.4162000000000008,5-10,-1.5836999999999999,-1.8226624999999947,1.842316429287819
2025-11-11 18:45:00,18,1,0,-0.712,-2.455,-3.3394000000000004,-1.743,-2.6274000000000006,1.743,2.6274000000000006,<2,-5.150399999999999,-2.056912499999995,2.2598752400572715
2025-11-11 19:00:00,19,1,0,-7.426,10.15025,-4.9723500000000005,17.57625,2.4536499999999997,17.57625,2.4536499999999997,5-10,-3.1745000000000005,-2.919687499999995,1.6479590136360358
2025-11-11 19:15:00,19,1,0,-8.668,-3.0155,-8.6219,5.6525,0.04609999999999914,5.6525,0.04609999999999914,5-10,-4.668699999999999,-3.644324999999995,1.610850393166979
2025-11-11 19:30:00,19,1,0,-5.083,-10.50725,-12.21145,-5.424250000000001,-7.128449999999999,5.424250000000001,7.128449999999999,5-10,-7.1701999999999995,-5.040949999999995,1.6500394470032433
2025-11-11 19:45:00,19,1,0,-0.167,-2.7815,-8.0039,-2.6145,-7.8369,2.6145,7.8369,<2,-6.654400000000001,-5.416949999999995,1.8433328628692072
2025-11-11 20:00:00,20,1,0,-3.703,16.59925,8.885250000000001,20.30225,12.58825,20.30225,12.58825,2-5,-4.0417499999999995,-5.633762499999994,1.5130752930016433
2025-11-11 20:15:00,20,1,0,-1.192,-4.36325,-4.41505,-3.1712499999999997,-3.2230499999999997,3.1712499999999997,3.2230499999999997,<2,0.5164500000000005,-4.337474999999995,3.513806746844011
2025-11-11 20:30:00,20,1,0,-1.565,-2.52,-2.5266,-0.9550000000000001,-0.9616000000000002,0.9550000000000001,0.9616000000000002,<2,-1.4836999999999996,-2.915849999999995,3.113205412700216
2025-11-11 20:45:00,20,1,0,-3.029,-1.048,-8.6146,1.9809999999999999,-5.5855999999999995,1.9809999999999999,5.5855999999999995,2-5,-1.7910499999999998,-1.7000124999999948,1.866504706384931
2025-11-11 21:00:00,21,1,0,-12.455,10.51675,-5.990649999999999,22.97175,6.464350000000001,22.97175,6.464350000000001,10-20,-5.29565,-2.0134874999999948,2.4154590776131752
2025-11-11 21:15:00,21,1,0,-6.146,-10.74875,-11.20535,-4.6027499999999995,-5.059349999999999,4.6027499999999995,5.059349999999999,5-10,-8.05335,-4.155937499999995,3.121020929219276
2025-11-11 21:30:00,21,1,0,-1.725,3.16725,-2.6483499999999998,4.892250000000001,-0.9233499999999997,4.892250000000001,0.9233499999999997,<2,-8.93065,-6.017674999999995,3.215331763468144
2025-11-11 21:45:00,21,1,0,7.871,1.177,-1.4635999999999998,-6.694000000000001,-9.3346,6.694000000000001,9.3346,5-10,-1.3015499999999998,-5.895299999999995,3.4318434603966304
2025-11-11 22:00:00,22,1,0,13.087,18.2275,10.491700000000002,5.140499999999999,-2.595299999999998,5.140499999999999,2.595299999999998,10-20,4.304550000000001,-3.495249999999995,6.217423059435436
2025-11-11 22:15:00,22,1,0,10.432,14.50625,10.048650000000002,4.074249999999999,-0.3833499999999983,4.074249999999999,0.3833499999999983,10-20,13.89115,1.9908750000000048,9.61057417271018
2025-11-11 22:30:00,22,1,0,4.849,10.6425,6.9215,5.7935,2.0725,5.7935,2.0725,2-5,11.2846,7.044687500000004,6.880381304764556
2025-11-11 22:45:00,22,1,0,4.659,6.07,5.675800000000001,1.4110000000000005,1.0168000000000008,1.4110000000000005,1.0168000000000008,2-5,5.9384,8.854675000000004,4.489948526894404
2025-11-11 23:00:00,23,1,0,2.002,5.7015,2.2815000000000003,3.6995000000000005,0.2795000000000005,3.6995000000000005,0.2795000000000005,2-5,4.679899999999999,8.948512500000003,4.365348409228392
2025-11-11 23:15:00,23,1,0,8.447,4.8675,4.1350999999999996,-3.5794999999999995,-4.3119,3.5794999999999995,4.3119,5-10,2.2932,6.049025000000004,3.80369154758405
2025-11-11 23:30:00,23,1,0,7.295,20.67925,8.04345,13.38425,0.7484500000000001,13.38425,0.7484500000000001,5-10,5.310599999999999,4.555525000000004,1.5933261925386173
2025-11-11 23:45:00,23,1,0,10.863,10.33225,8.712250000000001,-0.5307499999999994,-2.1507499999999986,0.5307499999999994,2.1507499999999986,10-20,9.35325,5.409237500000003,2.9329499851891323
2025-11-12 00:00:00,0,2,0,8.327,6.0085,5.9233,-2.3185000000000002,-2.4036999999999997,2.3185000000000002,2.4036999999999997,5-10,11.68615,7.160800000000004,4.1794098237664175
2025-11-12 00:15:00,0,2,0,8.374,18.597,23.592000000000002,10.223,15.218000000000002,10.223,15.218000000000002,5-10,5.831899999999999,8.045475000000003,3.0190641735745785
2025-11-12 00:30:00,0,2,0,6.591,-2.34975,2.3342500000000004,-8.94075,-4.25675,8.94075,4.25675,5-10,12.53315,9.851112500000003,2.99792283461163
2025-11-12 00:45:00,0,2,0,8.077,5.72525,4.5230500000000005,-2.35175,-3.5539499999999995,2.35175,3.5539499999999995,5-10,4.961150000000001,8.753087500000005,3.907422617995089
2025-11-12 01:00:00,1,2,0,21.925,17.24775,19.313950000000002,-4.677250000000001,-2.6110499999999988,4.677250000000001,2.6110499999999988,>20,5.874599999999999,7.300200000000004,3.513932310815787
2025-11-12 01:15:00,1,2,0,16.412,20.01275,16.605150000000002,3.6007500000000014,0.19315000000000282,3.6007500000000014,0.19315000000000282,10-20,21.4361,11.201250000000005,7.612230517725644
2025-11-12 01:30:00,1,2,0,19.816,18.5275,15.935900000000002,-1.288499999999999,-3.880099999999997,1.288499999999999,3.880099999999997,10-20,16.719099999999997,12.247737500000003,8.126711656154958
2025-11-12 01:45:00,1,2,0,22.197,24.19675,21.11255,1.9997500000000024,-1.0844500000000004,1.9997500000000024,1.0844500000000004,>20,18.758000000000003,15.696950000000005,6.8271814577216645
2025-11-12 02:00:00,2,2,0,13.428,33.51925,17.788050000000002,20.09125,4.360050000000001,20.09125,4.360050000000001,10-20,20.2629,19.294025000000005,2.036726591655612
2025-11-12 02:15:00,2,2,0,13.115,14.1875,13.119700000000002,1.0724999999999998,0.004700000000001481,1.0724999999999998,0.004700000000001481,10-20,17.384549999999997,18.281137500000003,1.5704150987183252
2025-11-12 02:30:00,2,2,0,7.935,9.58575,8.18835,1.6507500000000013,0.2533500000000002,1.6507500000000013,0.2533500000000002,5-10,14.0263,17.607937500000006,2.6614218497417417
2025-11-12 02:45:00,2,2,0,7.226,8.038,7.012600000000001,0.8120000000000003,-0.21339999999999915,0.8120000000000003,0.21339999999999915,5-10,8.341350000000002,15.003775000000005,5.120867427252157
2025-11-12 03:00:00,3,2,0,2.251,5.417,1.7506,3.166,-0.5004,3.166,0.5004,2-5,7.747749999999999,11.874987500000003,4.636956896387082
2025-11-12 03:15:00,3,2,0,2.708,4.18275,3.2403500000000003,1.4747500000000002,0.5323500000000001,1.4747500000000002,0.5323500000000001,2-5,2.39525,8.127662500000005,4.755504644860163
2025-11-12 03:30:00,3,2,0,1.433,1.708,1.2808000000000002,0.2749999999999999,-0.1521999999999999,0.2749999999999999,0.1521999999999999,<2,3.1456,5.4074875000000056,3.069966751006871
2025-11-12 03:45:00,3,2,0,-0.168,0.64475,-0.9684500000000001,0.8127500000000001,-0.8004500000000001,0.8127500000000001,0.8004500000000001,<2,1.6326,3.730300000000004,2.748604639023837
2025-11-12 04:00:00,4,2,0,0.235,-1.27825,-0.7056500000000001,-1.5132500000000002,-0.9406500000000001,1.5132500000000002,0.9406500000000001,<2,0.2091,1.8456375000000045,1.2537432441648968
2025-11-12 04:15:00,4,2,0,0.115,1.696,4.2502,1.581,4.1352,1.581,4.1352,<2,-0.2839,1.1758500000000045,1.5442378109165669
2025-11-12 04:30:00,4,2,0,4.725,-5.17775,2.18865,-9.90275,-2.5363499999999997,9.90275,2.5363499999999997,2-5,1.4819499999999999,0.7599375000000044,0.9444329104227357
2025-11-12 04:45:00,4,2,0,6.194,3.94875,7.43475,-2.24525,1.2407500000000002,2.24525,1.2407500000000002,5-10,2.9872500000000004,1.0986000000000045,1.462471942180233
2025-11-12 05:00:00,5,2,0,2.189,4.72075,5.407349999999999,2.5317499999999997,3.218349999999999,2.5317499999999997,3.218349999999999,2-5,6.093999999999999,2.5698250000000042,2.7031630517162344
2025-11-12 05:15:00,5,2,0,3.304,4.4235,6.4125,1.1195,3.1085,1.1195,3.1085,2-5,2.3678999999999997,3.2327750000000046,2.005017703370777
2025-11-12 05:30:00,5,2,0,3.917,2.518,5.2338,-1.399,1.3167999999999997,1.399,1.3167999999999997,2-5,3.6746000000000003,3.7809375000000043,1.6317864052284343
2025-11-12 05:45:00,5,2,0,4.135,-0.18125,4.58615,-4.31625,0.45115000000000016,4.31625,0.45115000000000016,2-5,4.5573999999999995,4.173475000000004,1.5646929440510613
2025-11-12 06:00:00,6,2,0,-1.554,-9.51125,-0.21265,-7.95725,1.34135,7.95725,1.34135,<2,6.1057500000000005,4.176412500000005,1.569503946248042
2025-11-12 06:15:00,6,2,0,-3.576,4.958,10.0562,8.534,13.632200000000001,8.534,13.632200000000001,2-5,-4.3530999999999995,2.496162500000005,4.675429879945678
2025-11-12 06:30:00,6,2,0,2.599,-8.1695,3.4605000000000006,-10.7685,0.8615000000000004,10.7685,0.8615000000000004,2-5,-0.9468500000000002,1.3408000000000044,4.854726349822854
2025-11-12 06:45:00,6,2,0,0.796,3.9395,5.5389,3.1434999999999995,4.7429,3.1434999999999995,4.7429,<2,0.1744500000000003,0.2450625000000047,4.355701163680743
2025-11-12 07:00:00,7,2,0,-2.723,-9.2235,0.9523000000000001,-6.5005,3.6753,6.5005,3.6753,2-5,3.5164,-0.4022749999999955,3.2452121447087308
2025-11-12 07:15:00,7,2,0,-0.286,-3.04275,-5.888750000000001,-2.75675,-5.602750000000001,2.75675,5.602750000000001,<2,-3.8561499999999995,-0.2780374999999955,3.0470039985681003
2025-11-12 07:30:00,7,2,0,-2.052,6.84625,3.6862500000000002,8.89825,5.738250000000001,8.89825,5.738250000000001,2-5,-2.2905,-0.6139499999999956,3.2147600441813893
2025-11-12 07:45:00,7,2,0,-4.099,-11.8215,-12.0805,-7.7225,-7.9815000000000005,7.7225,7.9815000000000005,2-5,1.6684999999999999,-0.24043749999999553,3.417309054254528
2025-11-12 08:00:00,8,2,0,1.329,6.535,3.6718,5.206,2.3428000000000004,5.206,2.3428000000000004,<2,-7.729549999999999,-3.0519249999999953,3.889692948571406
2025-11-12 08:15:00,8,2,0,-5.746,1.88725,-1.5077500000000001,7.63325,4.238250000000001,7.63325,4.238250000000001,5-10,2.4739999999999998,-1.4693874999999954,4.66406486525332
2025-11-12 08:30:00,8,2,0,-14.604,-7.93175,-11.399750000000001,6.672249999999999,3.2042499999999983,6.672249999999999,3.2042499999999983,10-20,-3.74885,-1.8339749999999952,4.804530173787265
2025-11-12 08:45:00,8,2,0,-11.494,-13.28875,-16.63195,-1.7947500000000005,-5.13795,1.7947500000000005,5.13795,10-20,-13.45375,-5.6145374999999955,6.704022653896601
2025-11-12 09:00:00,9,2,0,-14.569,3.38325,-7.88795,17.95225,6.681050000000001,17.95225,6.681050000000001,10-20,-14.924100000000001,-7.413174999999995,8.247950207425351
2025-11-12 09:15:00,9,2,0,-18.967,-20.63225,-22.094050000000003,-1.6652500000000003,-3.127050000000004,1.6652500000000003,3.127050000000004,10-20,-9.76935,-10.474012499999997,4.9801765101544495
2025-11-12 09:30:00,9,2,0,-25.151,-19.0075,-23.3913,6.1434999999999995,1.7596999999999987,6.1434999999999995,1.7596999999999987,>20,-19.2408,-14.346999999999994,3.917273623964003
2025-11-12 09:45:00,9,2,0,-32.913,-20.15125,-28.368650000000002,12.761749999999996,4.544349999999994,12.761749999999996,4.544349999999994,>20,-24.7047,-17.159737499999995,6.34752399724729
2025-11-12 10:00:00,10,2,0,-27.174,-37.68325,-32.892050000000005,-10.509250000000002,-5.718050000000005,10.509250000000002,5.718050000000005,>20,-29.385299999999994,-20.775037499999996,8.427295132225504
2025-11-12 10:15:00,10,2,0,-18.08,-20.24025,-22.43845,-2.1602500000000013,-4.358450000000001,2.1602500000000013,4.358450000000001,10-20,-30.633049999999997,-25.990962499999995,5.173318355333822
2025-11-12 10:30:00,10,2,0,-16.708,-7.74425,-10.044450000000001,8.963749999999997,6.663549999999997,8.963749999999997,6.663549999999997,10-20,-20.642100000000003,-26.341287499999993,4.576912870116054
2025-11-12 10:45:00,10,2,0,-19.606,-17.65875,-18.36555,1.9472500000000004,1.2404500000000027,1.9472500000000004,1.2404500000000027,10-20,-14.667950000000001,-23.832099999999997,7.555322546942735
2025-11-12 11:00:00,11,2,0,-56.351,-24.1845,-46.4789,32.1665,9.872099999999996,32.1665,9.872099999999996,>20,-18.3315,-21.068649999999995,6.834243261571843
2025-11-12 11:15:00,11,2,0,-49.001,-47.36075,-46.705149999999996,1.6402499999999947,2.2958500000000015,1.6402499999999947,2.2958500000000015,>20,-51.696850000000005,-26.334599999999995,17.086140710578142
2025-11-12 11:30:00,11,2,0,-44.341,-49.0995,-47.152100000000004,-4.758499999999998,-2.8111000000000033,4.758499999999998,2.8111000000000033,>20,-48.543099999999995,-33.30985,19.510724221096424
2025-11-12 11:45:00,11,2,0,-36.909,-40.151,-41.9294,-3.2420000000000044,-5.020400000000002,3.2420000000000044,5.020400000000002,>20,-46.1229,-41.1735875,15.398110530320714
