Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
2025-08-03;61;15:00 - 15:15;50.2;94.7;0.3;39.7;-39.4;-5.26;40.0
2025-08-03;62;15:15 - 15:30;47.9;79.6;8.0;39.7;-31.7;3.54;47.7
2025-08-03;63;15:30 - 15:45;2,129.4;804.5;9.5;21.4;-11.9;6.77;30.9
2025-08-03;64;15:45 - 16:00;46.0;96.6;6.5;18.1;-11.6;17.25;24.6
2025-08-03;65;16:00 - 16:15;349.0;126.7;324.0;16.7;307.3;-0.71;340.7
2025-08-03;66;16:15 - 16:30;443.5;67.1;331.4;18.0;313.4;2.01;349.4
2025-08-03;67;16:30 - 16:45;25.0;87.4;4.7;14.4;-9.7;10.52;19.1
2025-08-03;68;16:45 - 17:00;575.0;112.2;14.0;22.2;-8.2;24.72;36.2
2025-08-03;69;17:00 - 17:15;71.3;144.4;17.8;25.5;-7.7;5.3;43.3
2025-08-03;70;17:15 - 17:30;4,312.1;1,816.5;18.0;40.4;-22.4;24.62;58.4
2025-08-03;71;17:30 - 17:45;1,353.0;393.6;8.0;6.6;1.4;46.06;14.6
2025-08-03;72;17:45 - 18:00;1,441.0;306.4;26.0;15.0;11.0;41.18;41.0
2025-08-03;73;18:00 - 18:15;1,045.8;704.0;14.8;17.0;-2.2;59.84;31.8
2025-08-03;74;18:15 - 18:30;81.0;115.6;17.0;15.1;1.9;70.95;32.1
2025-08-03;75;18:30 - 18:45;62.8;54.7;17.8;9.0;8.8;95.07;26.8
2025-08-03;76;18:45 - 19:00;520.5;50.6;38.5;10.9;27.6;90.15;49.4
2025-08-03;77;19:00 - 19:15;36.0;166.1;21.0;62.3;-41.3;67.33;83.3
2025-08-03;78;19:15 - 19:30;74.9;282.0;7.3;40.6;-33.3;82.26;47.9
2025-08-03;79;19:30 - 19:45;35.0;514.7;15.0;105.2;-90.2;102.79;120.2
2025-08-03;80;19:45 - 20:00;25.0;3,690.7;10.0;106.7;-96.7;102.25;116.7
2025-08-03;81;20:00 - 20:15;15.0;251.0;5.0;15.3;-10.3;80.57;20.3
2025-08-03;82;20:15 - 20:30;25.0;267.6;6.0;14.9;-8.9;90.34;20.9
2025-08-03;83;20:30 - 20:45;775.0;44.2;10.0;9.2;0.8;112.1;19.2
2025-08-03;84;20:45 - 21:00;46.0;2,468.5;13.0;28.8;-15.8;105.61;41.8
2025-08-03;85;21:00 - 21:15;65.0;130.0;45.0;75.1;-30.1;108.97;120.1
2025-08-03;86;21:15 - 21:30;34.1;93.7;13.6;56.8;-43.2;106.45;70.4
2025-08-03;87;21:30 - 21:45;26.0;101.7;8.7;26.7;-18.0;94.24;35.4
2025-08-03;88;21:45 - 22:00;78.0;102.2;31.2;53.1;-21.9;87.16;84.3
2025-08-03;89;22:00 - 22:15;71.2;94.9;46.5;49.9;-3.4;107.44;96.4
2025-08-03;90;22:15 - 22:30;20.0;57.3;5.0;25.3;-20.3;94.33;30.3
2025-08-03;91;22:30 - 22:45;46.0;46.3;26.0;26.7;-0.7;97.77;52.7
2025-08-03;92;22:45 - 23:00;50.0;80.3;40.0;46.7;-6.7;84.74;86.7
2025-08-03;93;23:00 - 23:15;67.1;36.4;12.1;20.0;-7.9;96.99;32.1
2025-08-03;94;23:15 - 23:30;23.3;26.7;8.3;6.7;1.6;86.14;15.0
2025-08-03;95;23:30 - 23:45;43.1;51.7;25.4;31.7;-6.3;82.32;57.1
2025-08-03;96;23:45 - 00:00;36.0;54.0;21.0;26.3;-5.3;69.98;47.3
2025-08-04;1;00:00 - 00:15;68.8;66.0;33.8;31.0;2.8;96.58;64.8
2025-08-04;2;00:15 - 00:30;35.0;39.0;0.0;4.0;-4.0;84.69;4.0
2025-08-04;3;00:30 - 00:45;19.0;43.7;9.0;33.7;-24.7;80.18;42.7
2025-08-04;4;00:45 - 01:00;40.0;58.7;25.0;33.7;-8.7;66.03;58.7
2025-08-04;5;01:00 - 01:15;30.1;23.5;20.0;13.5;6.5;83.16;33.5
2025-08-04;6;01:15 - 01:30;10.0;19.0;0.0;9.0;-9.0;71.67;9.0
2025-08-04;7;01:30 - 01:45;16.0;28.7;6.0;18.7;-12.7;67.09;24.7
2025-08-04;8;01:45 - 02:00;27.0;32.7;17.0;22.7;-5.7;64.56;39.7
2025-08-04;9;02:00 - 02:15;35.0;21.0;25.0;6.0;19.0;66.2;31.0
2025-08-04;10;02:15 - 02:30;10.0;12.0;0.0;2.0;-2.0;69.8;2.0
2025-08-04;11;02:30 - 02:45;12.0;10.0;2.0;0.0;2.0;71.1;2.0
2025-08-04;12;02:45 - 03:00;20.0;21.7;5.0;6.7;-1.7;65.44;11.7
2025-08-04;13;03:00 - 03:15;10.0;11.0;0.0;1.0;-1.0;69.01;1.0
2025-08-04;14;03:15 - 03:30;11.0;10.1;1.0;0.1;0.9;71.91;1.1
2025-08-04;15;03:30 - 03:45;11.0;28.7;1.0;12.0;-11.0;63.71;13.0
2025-08-04;16;03:45 - 04:00;10.0;27.8;0.0;17.8;-17.8;66.53;17.8
2025-08-04;17;04:00 - 04:15;28.0;34.3;13.0;23.7;-10.7;61.42;36.7
2025-08-04;18;04:15 - 04:30;13.0;27.6;3.0;12.0;-9.0;63.87;15.0
2025-08-04;19;04:30 - 04:45;36.3;38.8;10.0;23.2;-13.2;71.47;33.2
2025-08-04;20;04:45 - 05:00;20.0;34.1;5.0;11.6;-6.6;81.73;16.6
2025-08-04;21;05:00 - 05:15;36.0;77.3;21.0;59.6;-38.6;70.83;80.6
2025-08-04;22;05:15 - 05:30;22.0;44.3;0.0;34.3;-34.3;77.88;34.3
2025-08-04;23;05:30 - 05:45;36.2;22.8;11.2;12.8;-1.6;96.37;24.0
2025-08-04;24;05:45 - 06:00;35.1;39.6;25.1;29.6;-4.5;98.0;54.7
2025-08-04;25;06:00 - 06:15;52.0;81.3;37.0;38.7;-1.7;80.98;75.7
2025-08-04;26;06:15 - 06:30;22.0;34.3;7.0;18.7;-11.7;88.31;25.7
2025-08-04;27;06:30 - 06:45;10.0;24.6;0.0;14.6;-14.6;105.75;14.6
2025-08-04;28;06:45 - 07:00;30.1;44.1;6.8;34.1;-27.3;105.73;40.9
2025-08-04;29;07:00 - 07:15;29.0;65.6;19.0;48.5;-29.5;111.5;67.5
2025-08-04;30;07:15 - 07:30;26.0;63.3;6.0;28.4;-22.4;126.07;34.4
2025-08-04;31;07:30 - 07:45;14.9;31.7;0.0;16.8;-16.8;104.78;16.8
2025-08-04;32;07:45 - 08:00;35.0;53.1;1.0;29.3;-28.3;93.27;30.3
2025-08-04;33;08:00 - 08:15;62.8;77.3;20.0;26.8;-6.8;112.25;46.8
2025-08-04;34;08:15 - 08:30;308.8;1,017.2;16.7;22.6;-5.9;97.0;39.3
2025-08-04;35;08:30 - 08:45;779.1;364.6;23.8;21.3;2.5;62.41;45.1
2025-08-04;36;08:45 - 09:00;252.1;1,062.6;5.8;26.3;-20.5;64.95;32.1
2025-08-04;37;09:00 - 09:15;3,221.1;1,135.2;28.2;39.6;-11.4;106.88;67.8
2025-08-04;38;09:15 - 09:30;5,247.3;614.2;20.0;17.6;2.4;79.4;37.6
2025-08-04;39;09:30 - 09:45;1,256.7;862.6;34.7;7.8;26.9;46.63;42.5
2025-08-04;40;09:45 - 10:00;928.7;515.4;31.4;30.3;1.1;38.36;61.7
2025-08-04;41;10:00 - 10:15;149.4;390.9;32.8;21.3;11.5;74.88;54.1
2025-08-04;42;10:15 - 10:30;1,587.2;1,193.5;38.3;31.3;7.0;52.31;69.6
2025-08-04;43;10:30 - 10:45;2,620.5;599.8;54.2;40.9;13.3;45.45;95.1
2025-08-04;44;10:45 - 11:00;1,452.9;638.8;59.9;40.4;19.5;47.96;100.3
2025-08-04;45;11:00 - 11:15;101.2;2,552.0;12.9;25.4;-12.5;57.2;38.3
2025-08-04;46;11:15 - 11:30;1,393.2;515.3;18.0;23.7;-5.7;37.88;41.7
2025-08-04;47;11:30 - 11:45;391.0;1,024.1;34.8;19.5;15.3;40.92;54.3
2025-08-04;48;11:45 - 12:00;626.9;444.4;42.2;32.7;9.5;32.48;74.9
2025-08-04;49;12:00 - 12:15;44.0;703.7;4.1;8.2;-4.1;37.21;12.3
2025-08-04;50;12:15 - 12:30;361.7;1,861.0;33.7;47.8;-14.1;40.84;81.5
2025-08-04;51;12:30 - 12:45;1,622.3;415.2;5.4;25.4;-20.0;39.32;30.8
2025-08-04;52;12:45 - 13:00;872.9;1,620.0;12.5;50.4;-37.9;58.48;62.9
2025-08-04;53;13:00 - 13:15;22.4;59.6;3.5;12.0;-8.5;28.63;15.5
2025-08-04;54;13:15 - 13:30;37.4;461.5;13.2;6.7;6.5;4.08;19.9
2025-08-04;55;13:30 - 13:45;165.6;551.7;26.5;28.7;-2.2;7.37;55.2
2025-08-04;56;13:45 - 14:00;549.8;174.0;14.5;24.0;-9.5;7.78;38.5
2025-08-04;57;14:00 - 14:15;223.3;285.3;19.8;38.7;-18.9;1.68;58.5
2025-08-04;58;14:15 - 14:30;161.7;592.5;25.3;28.5;-3.2;7.36;53.8
2025-08-04;59;14:30 - 14:45;159.0;976.8;10.2;11.6;-1.4;22.53;21.8
2025-08-04;60;14:45 - 15:00;983.7;1,867.3;7.5;50.9;-43.4;43.85;58.4
2025-08-04;61;15:00 - 15:15;258.5;742.5;80.8;50.2;30.6;13.66;131.0
2025-08-04;62;15:15 - 15:30;48.6;1,690.3;33.8;16.6;17.2;14.26;50.4
2025-08-04;63;15:30 - 15:45;138.6;1,002.5;4.7;17.3;-12.6;45.19;22.0
2025-08-04;64;15:45 - 16:00;1,747.5;616.7;12.2;50.6;-38.4;105.48;62.8
2025-08-04;65;16:00 - 16:15;18.3;59.6;14.0;8.6;5.4;18.95;22.6
2025-08-04;66;16:15 - 16:30;57.7;602.5;37.5;22.7;14.8;33.2;60.2
2025-08-04;67;16:30 - 16:45;73.5;31,914.1;8.5;34.5;-26.0;75.19;43.0
2025-08-04;68;16:45 - 17:00;343.9;14,768.9;15.6;26.3;-10.7;76.75;41.9
2025-08-04;69;17:00 - 17:15;68.7;92.6;27.0;12.2;14.8;40.25;39.2
2025-08-04;70;17:15 - 17:30;1,864.0;57.8;53.3;9.1;44.2;36.4;62.4
2025-08-04;71;17:30 - 17:45;4,574.7;82.1;65.0;24.8;40.2;87.2;89.8
2025-08-04;72;17:45 - 18:00;14,548.5;85.1;67.9;21.6;46.3;106.77;89.5
2025-08-04;73;18:00 - 18:15;7,791.6;123.3;121.4;72.7;48.7;93.0;194.1
2025-08-04;74;18:15 - 18:30;16,256.6;534.2;20.6;26.2;-5.6;127.35;46.8
2025-08-04;75;18:30 - 18:45;7,231.9;3,333.3;22.4;63.5;-41.1;316.63;85.9
2025-08-04;76;18:45 - 19:00;3,390.0;2,152.4;67.2;159.2;-92.0;253.47;226.4
2025-08-04;77;19:00 - 19:15;19,099.6;1,350.2;55.3;58.8;-3.5;150.83;114.1
2025-08-04;78;19:15 - 19:30;5,076.6;515.4;47.5;37.3;10.2;171.85;84.8
2025-08-04;79;19:30 - 19:45;834.1;761.3;52.8;31.2;21.6;202.93;84.0
2025-08-04;80;19:45 - 20:00;534.9;1,682.6;87.9;122.7;-34.8;172.54;210.6
2025-08-04;81;20:00 - 20:15;16,667.2;1,383.4;22.7;17.6;5.1;227.63;40.3
2025-08-04;82;20:15 - 20:30;1,625.6;17,957.3;14.5;26.0;-11.5;220.75;40.5
2025-08-04;83;20:30 - 20:45;121.5;17,973.6;23.6;40.5;-16.9;214.68;64.1
2025-08-04;84;20:45 - 21:00;477.6;5,488.8;59.6;52.0;7.6;165.34;111.6
2025-08-04;85;21:00 - 21:15;8,395.1;15,390.2;52.2;54.0;-1.8;192.13;106.2
2025-08-04;86;21:15 - 21:30;1,285.3;5,008.1;20.6;20.3;0.3;154.49;40.9
2025-08-04;87;21:30 - 21:45;99.7;869.2;21.0;26.2;-5.2;111.72;47.2
2025-08-04;88;21:45 - 22:00;1,249.8;7,542.8;73.2;67.7;5.5;91.01;140.9
2025-08-04;89;22:00 - 22:15;4,989.0;632.9;17.0;35.0;-18.0;114.31;52.0
2025-08-04;90;22:15 - 22:30;181.8;1,637.7;10.8;5.9;4.9;91.69;16.7
2025-08-04;91;22:30 - 22:45;15,560.8;12,554.9;37.8;48.5;-10.7;78.97;86.3
2025-08-04;92;22:45 - 23:00;1,227.0;21,758.9;92.5;86.1;6.4;82.19;178.6
2025-08-04;93;23:00 - 23:15;248.0;47,080.8;197.7;316.0;-118.3;82.63;513.7
2025-08-04;94;23:15 - 23:30;39,618.0;68.2;15.3;20.5;-5.2;86.22;35.8
2025-08-04;95;23:30 - 23:45;9,223.0;103.7;29.7;48.7;-19.0;54.58;78.4
2025-08-04;96;23:45 - 00:00;6,896.3;101.7;18.3;24.7;-6.4;52.57;43.0
2025-08-05;1;00:00 - 00:15;34.2;80.4;19.2;35.4;-16.2;40.54;54.6
2025-08-05;2;00:15 - 00:30;22.3;36.5;7.3;21.5;-14.2;30.37;28.8
2025-08-05;3;00:30 - 00:45;24.3;47.9;14.3;29.7;-15.4;29.96;44.0
2025-08-05;4;00:45 - 01:00;38.3;46.3;28.3;34.9;-6.6;28.16;63.2
2025-08-05;5;01:00 - 01:15;20.3;36.5;0.0;15.5;-15.5;21.54;15.5
2025-08-05;6;01:15 - 01:30;20.0;32.2;4.0;12.2;-8.2;33.26;16.2
2025-08-05;7;01:30 - 01:45;27.0;27.2;1.0;7.2;-6.2;20.78;8.2
2025-08-05;8;01:45 - 02:00;35.0;44.6;1.0;24.4;-23.4;26.01;25.4
2025-08-05;9;02:00 - 02:15;10.0;28.4;0.0;8.3;-8.3;24.12;8.3
2025-08-05;10;02:15 - 02:30;11.0;35.7;1.0;5.3;-4.3;23.05;6.3
2025-08-05;11;02:30 - 02:45;10.0;26.9;0.0;6.9;-6.9;26.64;6.9
2025-08-05;12;02:45 - 03:00;15.0;34.9;1.0;14.9;-13.9;28.77;15.9
2025-08-05;13;03:00 - 03:15;11.0;22.3;1.0;2.3;-1.3;22.6;3.3
2025-08-05;14;03:15 - 03:30;16.0;32.0;1.0;0.3;0.7;28.86;1.3
2025-08-05;15;03:30 - 03:45;10.0;32.0;0.0;0.3;-0.3;43.05;0.3
2025-08-05;16;03:45 - 04:00;10.0;32.0;0.0;4.3;-4.3;28.32;4.3
2025-08-05;17;04:00 - 04:15;18.0;38.0;8.0;1.2;6.8;49.95;9.2
2025-08-05;18;04:15 - 04:30;15.0;39.0;5.0;2.3;2.7;51.0;7.3
2025-08-05;19;04:30 - 04:45;10.0;39.9;0.0;13.6;-13.6;61.47;13.6
2025-08-05;20;04:45 - 05:00;10.0;34.7;0.0;9.7;-9.7;85.63;9.7
2025-08-05;21;05:00 - 05:15;62.0;76.7;17.0;27.9;-10.9;60.58;44.9
2025-08-05;22;05:15 - 05:30;62.0;65.1;13.7;27.5;-13.8;72.56;41.2
2025-08-05;23;05:30 - 05:45;75.0;43.8;0.0;18.8;-18.8;84.83;18.8
2025-08-05;24;05:45 - 06:00;54.8;40.2;14.8;20.2;-5.4;83.06;35.0
2025-08-05;25;06:00 - 06:15;94.0;164.4;54.0;88.0;-34.0;70.55;142.0
2025-08-05;26;06:15 - 06:30;22.0;47.4;7.0;37.4;-30.4;69.77;44.4
2025-08-05;27;06:30 - 06:45;14.7;40.0;4.7;6.0;-1.3;87.34;10.7
2025-08-05;28;06:45 - 07:00;39.8;50.9;24.8;35.9;-11.1;90.65;60.7
2025-08-05;29;07:00 - 07:15;30.0;63.3;20.0;53.3;-33.3;97.02;73.3
2025-08-05;30;07:15 - 07:30;16.0;33.4;6.0;22.4;-16.4;81.77;28.4
2025-08-05;31;07:30 - 07:45;10.0;18.0;0.0;8.0;-8.0;90.9;8.0
2025-08-05;32;07:45 - 08:00;11.1;43.0;1.1;3.0;-1.9;55.4;4.1
2025-08-05;33;08:00 - 08:15;248.1;140.5;30.0;51.9;-21.9;85.85;81.9
2025-08-05;34;08:15 - 08:30;31.9;57.9;7.6;24.5;-16.9;69.77;32.1
2025-08-05;35;08:30 - 08:45;17.0;18.5;0.0;8.0;-8.0;67.0;8.0
2025-08-05;36;08:45 - 09:00;1,696.3;45.0;6.3;8.7;-2.4;29.2;15.0
2025-08-05;37;09:00 - 09:15;34.0;58.4;10.0;3.7;6.3;61.32;13.7
2025-08-05;38;09:15 - 09:30;11.0;29.7;0.0;1.7;-1.7;12.65;1.7
2025-08-05;39;09:30 - 09:45;241.0;65.3;23.0;17.7;5.3;18.36;40.7
2025-08-05;40;09:45 - 10:00;58.5;37.7;13.6;17.7;-4.1;-2.89;31.3
2025-08-05;41;10:00 - 10:15;29.8;38.0;3.5;2.0;1.5;29.17;5.5
2025-08-05;42;10:15 - 10:30;13.6;34.7;3.6;6.7;-3.1;9.22;10.3
2025-08-05;43;10:30 - 10:45;27.4;115.7;2.4;7.0;-4.6;2.51;9.4
2025-08-05;44;10:45 - 11:00;59.9;121.4;3.4;11.7;-8.3;0.71;15.1
2025-08-05;45;11:00 - 11:15;63.8;132.3;8.6;10.0;-1.4;3.74;18.6
2025-08-05;46;11:15 - 11:30;19.6;42.7;3.6;10.7;-7.1;2.52;14.3
2025-08-05;47;11:30 - 11:45;19.1;133.0;2.6;25.2;-22.6;-2.81;27.8
2025-08-05;48;11:45 - 12:00;74.6;143.9;2.6;61.5;-58.9;-4.98;64.1
2025-08-05;49;12:00 - 12:15;48.2;115.3;0.6;10.3;-9.7;2.59;10.9
2025-08-05;50;12:15 - 12:30;22.6;50.9;0.6;8.9;-8.3;1.16;9.5
2025-08-05;51;12:30 - 12:45;20.6;22.8;0.6;7.8;-7.2;-0.04;8.4
2025-08-05;52;12:45 - 13:00;30.6;31.8;4.6;14.8;-10.2;-2.68;19.4
2025-08-05;53;13:00 - 13:15;30.3;1,708.0;2.0;18.8;-16.8;0.96;20.8
2025-08-05;54;13:15 - 13:30;14.0;30.9;2.0;6.9;-4.9;1.04;8.9
2025-08-05;55;13:30 - 13:45;20.0;26.7;10.0;6.7;3.3;-2.74;16.7
2025-08-05;56;13:45 - 14:00;18.3;44.0;0.0;9.0;-9.0;0.41;9.0
2025-08-05;57;14:00 - 14:15;73.3;53.3;1.0;18.3;-17.3;0.27;19.3
2025-08-05;58;14:15 - 14:30;20.5;809.5;2.0;8.2;-6.2;0.54;10.2
2025-08-05;59;14:30 - 14:45;28.6;53.7;2.0;8.7;-6.7;-1.38;10.7
2025-08-05;60;14:45 - 15:00;23.0;51.7;0.0;6.7;-6.7;1.52;6.7
2025-08-05;61;15:00 - 15:15;48.9;52.9;11.4;4.8;6.6;-0.64;16.2
2025-08-05;62;15:15 - 15:30;49.0;66.2;20.2;7.6;12.6;-0.31;27.8
2025-08-05;63;15:30 - 15:45;41.9;32.5;22.4;7.8;14.6;0.69;30.2
2025-08-05;64;15:45 - 16:00;826.5;543.5;35.4;10.5;24.9;5.34;45.9
2025-08-05;65;16:00 - 16:15;110.9;45.3;62.0;11.9;50.1;8.85;73.9
2025-08-05;66;16:15 - 16:30;264.5;37.3;73.4;4.9;68.5;9.1;78.3
2025-08-05;67;16:30 - 16:45;23,261.9;1,015.3;5.9;20.7;-14.8;44.63;26.6
2025-08-05;68;16:45 - 17:00;4,820.2;7,757.1;33.3;60.8;-27.5;66.55;94.1
2025-08-05;69;17:00 - 17:15;9,678.8;165.1;109.6;49.4;60.2;65.7;159.0
2025-08-05;70;17:15 - 17:30;1,863.3;3,249.9;88.1;32.7;55.4;60.01;120.8
2025-08-05;71;17:30 - 17:45;518.7;652.6;44.6;9.5;35.1;119.16;54.1
2025-08-05;72;17:45 - 18:00;5,584.7;1,184.9;145.2;218.3;-73.1;94.66;363.5
2025-08-05;73;18:00 - 18:15;906.3;658.4;177.7;127.8;49.9;92.1;305.5
2025-08-05;74;18:15 - 18:30;3,620.4;67.2;67.0;67.2;-0.2;76.71;134.2
2025-08-05;75;18:30 - 18:45;61.9;31.8;23.9;31.8;-7.9;72.4;55.7
2025-08-05;76;18:45 - 19:00;76.2;51.7;29.5;51.7;-22.2;146.82;81.2
2025-08-05;77;19:00 - 19:15;25.1;13.0;25.1;12.0;13.1;138.13;37.1
2025-08-05;78;19:15 - 19:30;3.1;1.0;3.1;0.8;2.3;140.6;3.9
2025-08-05;79;19:30 - 19:45;3.1;3.3;3.1;3.2;-0.1;124.25;6.3
2025-08-05;80;19:45 - 20:00;7.6;15.3;7.1;15.2;-8.1;122.78;22.3
2025-08-05;81;20:00 - 20:15;1.1;0.0;1.1;0.0;1.1;198.26;1.1
2025-08-05;82;20:15 - 20:30;0.1;1.0;0.1;1.0;-0.9;165.0;1.1
2025-08-05;83;20:30 - 20:45;0.1;1.0;0.1;1.0;-0.9;134.0;1.1
2025-08-05;84;20:45 - 21:00;21.1;7.1;6.2;7.1;-0.9;124.66;13.3
2025-08-05;85;21:00 - 21:15;86.0;102.0;86.0;69.0;17.0;150.33;155.0
2025-08-05;86;21:15 - 21:30;26.0;16.0;13.0;16.0;-3.0;107.34;29.0
2025-08-05;87;21:30 - 21:45;26.0;37.0;15.0;17.0;-2.0;103.91;32.0
2025-08-05;88;21:45 - 22:00;55.0;51.0;40.0;23.0;17.0;94.0;63.0
2025-08-05;89;22:00 - 22:15;165.0;153.0;48.0;48.0;0.0;119.25;96.0
2025-08-05;90;22:15 - 22:30;690.1;86.0;18.1;16.0;2.1;102.67;34.1
2025-08-05;91;22:30 - 22:45;76.3;95.0;44.3;30.0;14.3;93.99;74.3
2025-08-05;92;22:45 - 23:00;820.9;217.3;329.3;182.3;147.0;100.27;511.6
2025-08-05;93;23:00 - 23:15;10,510.1;1,066.8;34.6;48.8;-14.2;94.75;83.4
2025-08-05;94;23:15 - 23:30;43.3;89.9;7.5;9.9;-2.4;85.25;17.4
2025-08-05;95;23:30 - 23:45;71.8;64.0;31.3;10.0;21.3;69.87;41.3
2025-08-05;96;23:45 - 00:00;41.3;61.7;16.3;36.7;-20.4;63.83;53.0
2025-08-06;1;00:00 - 00:15;64.6;69.5;34.1;34.5;-0.4;87.02;68.6
2025-08-06;2;00:15 - 00:30;25.2;43.5;10.2;33.5;-23.3;66.76;43.7
2025-08-06;3;00:30 - 00:45;24.2;60.7;14.2;44.7;-30.5;63.35;58.9
2025-08-06;4;00:45 - 01:00;39.2;69.7;29.2;42.7;-13.5;53.05;71.9
2025-08-06;5;01:00 - 01:15;34.3;69.3;14.3;14.3;0.0;60.15;28.6
2025-08-06;6;01:15 - 01:30;25.0;26.5;0.0;6.5;-6.5;78.9;6.5
2025-08-06;7;01:30 - 01:45;18.0;33.0;8.0;13.0;-5.0;59.81;21.0
2025-08-06;8;01:45 - 02:00;25.0;44.0;15.0;12.0;3.0;51.29;27.0
2025-08-06;9;02:00 - 02:15;40.0;15.0;5.0;5.0;0.0;68.0;10.0
2025-08-06;10;02:15 - 02:30;11.0;10.0;0.0;0.0;0.0;;0.0
2025-08-06;11;02:30 - 02:45;18.0;16.7;0.0;6.7;-6.7;45.36;6.7
2025-08-06;12;02:45 - 03:00;17.0;23.7;7.0;13.7;-6.7;61.3;20.7
2025-08-06;13;03:00 - 03:15;21.0;10.0;11.0;0.0;11.0;56.25;11.0
2025-08-06;14;03:15 - 03:30;17.0;10.1;6.0;0.1;5.9;53.41;6.1
2025-08-06;15;03:30 - 03:45;23.0;21.7;11.0;6.7;4.3;57.27;17.7
2025-08-06;16;03:45 - 04:00;22.0;17.8;12.0;7.7;4.3;59.25;19.7
2025-08-06;17;04:00 - 04:15;23.0;15.0;1.2;0.0;1.2;58.0;1.2
2025-08-06;18;04:15 - 04:30;15.0;10.3;1.2;0.3;0.9;56.52;1.5
2025-08-06;19;04:30 - 04:45;10.0;16.4;0.0;5.0;-5.0;70.25;5.0
2025-08-06;20;04:45 - 05:00;30.0;20.0;0.0;0.9;-0.9;76.99;0.9
2025-08-06;21;05:00 - 05:15;48.0;58.4;29.5;48.4;-18.9;67.65;77.9
2025-08-06;22;05:15 - 05:30;20.0;29.1;0.8;7.1;-6.3;62.45;7.9
2025-08-06;23;05:30 - 05:45;10.0;15.4;0.0;5.4;-5.4;85.47;5.4
2025-08-06;24;05:45 - 06:00;10.5;42.9;0.5;18.0;-17.5;86.92;18.5
2025-08-06;25;06:00 - 06:15;115.3;175.4;80.4;95.6;-15.2;78.01;176.0
2025-08-06;26;06:15 - 06:30;24.3;46.9;0.2;15.0;-14.8;73.57;15.2
2025-08-06;27;06:30 - 06:45;48.9;26.9;31.4;2.7;28.7;100.25;34.1
2025-08-06;28;06:45 - 07:00;89.5;120.4;74.6;58.1;16.5;96.9;132.7
2025-08-06;29;07:00 - 07:15;47.9;75.6;23.0;16.7;6.3;108.59;39.7
2025-08-06;30;07:15 - 07:30;34.9;21.6;17.0;6.7;10.3;88.23;23.7
2025-08-06;31;07:30 - 07:45;44.9;40.2;20.0;5.4;14.6;84.51;25.4
2025-08-06;32;07:45 - 08:00;72.5;52.1;34.6;13.7;20.9;80.45;48.3
2025-08-06;33;08:00 - 08:15;49.1;37.7;23.2;18.8;4.4;114.54;42.0
2025-08-06;34;08:15 - 08:30;2,003.1;88.9;12.2;3.7;8.5;86.7;15.9
2025-08-06;35;08:30 - 08:45;59.5;112.6;15.6;22.8;-7.2;69.24;38.4
2025-08-06;36;08:45 - 09:00;55.6;127.0;16.2;28.8;-12.6;44.75;45.0
2025-08-06;37;09:00 - 09:15;1,238.7;1,685.3;14.4;29.2;-14.8;85.68;43.6
2025-08-06;38;09:15 - 09:30;3,285.7;181.7;21.0;17.9;3.1;47.85;38.9
2025-08-06;39;09:30 - 09:45;79.5;217.1;35.6;14.9;20.7;1.38;50.5
2025-08-06;40;09:45 - 10:00;2,013.4;276.2;248.5;23.6;224.9;-2.62;272.1
2025-08-06;41;10:00 - 10:15;1,714.6;1,148.5;12.4;30.6;-18.2;20.32;43.0
2025-08-06;42;10:15 - 10:30;76.1;294.3;24.2;37.1;-12.9;7.51;61.3
2025-08-06;43;10:30 - 10:45;167.3;1,798.6;31.6;42.8;-11.2;-7.14;74.4
2025-08-06;44;10:45 - 11:00;637.7;3,567.3;41.7;68.5;-26.8;-43.78;110.2
2025-08-06;45;11:00 - 11:15;31.1;194.7;6.0;24.5;-18.5;1.27;30.5
2025-08-06;46;11:15 - 11:30;26.7;48.4;3.6;0.8;2.8;0.75;4.4
2025-08-06;47;11:30 - 11:45;40.0;76.0;6.0;7.6;-1.6;1.91;13.6
2025-08-06;48;11:45 - 12:00;61.2;134.3;32.1;43.5;-11.4;-0.48;75.6
2025-08-06;49;12:00 - 12:15;58.8;1,483.7;16.6;10.4;6.2;3.02;27.0
2025-08-06;50;12:15 - 12:30;77.0;46.8;10.0;12.3;-2.3;3.06;22.3
2025-08-06;51;12:30 - 12:45;77.7;108.0;33.7;43.4;-9.7;3.54;77.1
2025-08-06;52;12:45 - 13:00;88.2;118.6;29.0;33.6;-4.6;0.78;62.6
2025-08-06;53;13:00 - 13:15;29.7;75.9;13.5;11.1;2.4;3.3;24.6
2025-08-06;54;13:15 - 13:30;22.3;36.6;2.0;13.7;-11.7;2.03;15.7
2025-08-06;55;13:30 - 13:45;52.3;72.3;22.0;25.9;-3.9;1.85;47.9
2025-08-06;56;13:45 - 14:00;45.3;216.3;15.0;58.8;-43.8;0.95;73.8
2025-08-06;57;14:00 - 14:15;83.7;81.0;10.8;18.3;-7.5;0.2;29.1
2025-08-06;58;14:15 - 14:30;27.3;242.7;2.0;21.7;-19.7;1.64;23.7
2025-08-06;59;14:30 - 14:45;38.3;90.0;6.0;0.0;6.0;0.0;6.0
