Obchodný deň;Číslo periódy;Perióda;Perióda (min);price_sk_eur_mwh;Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);publication_status;trading_day
8.10.2025;39;09:30 - 09:45;15;117,81;703,6;1357,4;0,0;432,9;0,0;502,0;281,1;0,0;Konečné;2025-10-08
8.10.2025;40;09:45 - 10:00;15;104,76;697,7;1388,4;0,0;416,6;0,0;575,9;301,8;0,0;Konečné;2025-10-08
8.10.2025;41;10:00 - 10:15;15;136,19;618,2;1436,0;0,0;599,4;0,0;591,4;373,0;0,0;Konečné;2025-10-08
8.10.2025;42;10:15 - 10:30;15;119,68;603,2;1442,2;0,0;668,5;0,0;658,8;488,3;0,0;Konečné;2025-10-08
8.10.2025;43;10:30 - 10:45;15;107,86;612,7;1455,7;0,0;599,0;0,0;593,9;349,9;0,0;Konečné;2025-10-08
8.10.2025;44;10:45 - 11:00;15;102,92;590,9;1481,3;0,0;546,6;0,0;667,6;323,8;0,0;Konečné;2025-10-08
8.10.2025;45;11:00 - 11:15;15;124,26;605,6;1432,4;0,0;576,7;0,0;766,3;516,2;0,0;Konečné;2025-10-08
8.10.2025;46;11:15 - 11:30;15;105,55;597,1;1432,0;0,0;565,2;0,0;863,8;594,1;0,0;Konečné;2025-10-08
8.10.2025;47;11:30 - 11:45;15;99,13;596,4;1434,7;0,0;494,1;0,0;749,0;404,8;0,0;Konečné;2025-10-08
8.10.2025;48;11:45 - 12:00;15;89,65;607,5;1397,7;0,0;484,4;0,0;726,2;420,4;0,0;Konečné;2025-10-08
8.10.2025;49;12:00 - 12:15;15;95,56;631,7;1324,9;0,0;476,9;0,0;595,6;379,3;0,0;Konečné;2025-10-08
8.10.2025;50;12:15 - 12:30;15;91,73;630,7;1331,2;0,0;485,0;0,0;611,5;396,0;0,0;Konečné;2025-10-08
8.10.2025;51;12:30 - 12:45;15;89,44;629,3;1333,6;0,0;469,7;0,0;599,2;364,6;0,0;Konečné;2025-10-08
8.10.2025;52;12:45 - 13:00;15;89,37;621,8;1334,7;0,0;461,8;0,0;613,7;362,6;0,0;Konečné;2025-10-08
8.10.2025;53;13:00 - 13:15;15;91,66;604,2;1291,1;0,0;446,5;0,0;540,6;300,2;0,0;Konečné;2025-10-08
8.10.2025;54;13:15 - 13:30;15;91,20;601,3;1300,1;0,0;459,6;0,0;585,2;346,0;0,0;Konečné;2025-10-08
8.10.2025;55;13:30 - 13:45;15;90,62;595,4;1307,5;0,0;472,8;0,0;567,0;327,7;0,0;Konečné;2025-10-08
8.10.2025;56;13:45 - 14:00;15;88,64;580,5;1288,3;0,0;454,0;0,0;492,0;238,2;0,0;Konečné;2025-10-08
8.10.2025;57;14:00 - 14:15;15;86,61;587,1;1285,4;0,0;374,7;0,0;552,0;228,4;0,0;Konečné;2025-10-08
8.10.2025;58;14:15 - 14:30;15;89,05;580,0;1283,4;0,0;315,6;0,0;586,2;198,4;0,0;Konečné;2025-10-08
8.10.2025;59;14:30 - 14:45;15;91,55;580,6;1273,3;0,0;228,1;0,0;586,6;122,0;0,0;Konečné;2025-10-08
8.10.2025;60;14:45 - 15:00;15;100,55;576,5;1297,4;0,0;164,3;0,0;581,5;24,9;0,0;Konečné;2025-10-08
8.10.2025;61;15:00 - 15:15;15;90,56;576,1;1308,2;0,0;39,7;0,0;604,1;0,0;88,3;Konečné;2025-10-08
8.10.2025;62;15:15 - 15:30;15;95,28;574,6;1286,8;19,9;0,0;0,0;660,4;0,0;71,7;Konečné;2025-10-08
8.10.2025;63;15:30 - 15:45;15;103,32;580,6;1304,3;63,7;0,0;0,0;696,1;0,0;91,3;Konečné;2025-10-08
8.10.2025;64;15:45 - 16:00;15;115,34;600,8;1297,9;107,3;0,0;0,0;469,7;0,0;334,7;Konečné;2025-10-08
8.10.2025;65;16:00 - 16:15;15;96,37;698,5;1280,3;447,8;0,0;0,0;294,2;0,0;735,4;Konečné;2025-10-08
8.10.2025;66;16:15 - 16:30;15;105,83;711,9;1327,7;407,3;0,0;0,0;146,9;0,0;876,2;Konečné;2025-10-08
8.10.2025;67;16:30 - 16:45;15;131,59;729,1;1309,4;412,7;0,0;0,0;118,4;0,0;874,6;Konečné;2025-10-08
8.10.2025;68;16:45 - 17:00;15;152,02;726,9;1318,1;442,3;0,0;0,0;67,4;0,0;966,1;Konečné;2025-10-08
8.10.2025;69;17:00 - 17:15;15;105,25;799,0;1610,2;557,2;0,0;0,0;39,3;0,0;1329,1;Konečné;2025-10-08
8.10.2025;70;17:15 - 17:30;15;123,62;820,5;1595,3;476,5;0,0;6,9;0,0;0,0;1258,2;Konečné;2025-10-08
8.10.2025;71;17:30 - 17:45;15;156,26;845,3;1586,4;457,6;0,0;0,0;120,7;0,0;1078,0;Konečné;2025-10-08
8.10.2025;72;17:45 - 18:00;15;215,57;836,8;1583,8;440,5;0,0;0,0;0,9;0,0;1186,6;Konečné;2025-10-08
8.10.2025;73;18:00 - 18:15;15;121,85;901,9;1775,7;388,1;0,0;0,0;192,7;0,0;1069,2;Konečné;2025-10-08
8.10.2025;74;18:15 - 18:30;15;144,60;930,4;1774,7;376,9;0,0;0,0;260,5;0,0;960,7;Konečné;2025-10-08
8.10.2025;75;18:30 - 18:45;15;199,45;978,8;1774,8;415,7;0,0;0,0;224,8;0,0;986,9;Konečné;2025-10-08
8.10.2025;76;18:45 - 19:00;15;232,24;1002,5;1774,2;404,4;0,0;0,0;155,3;0,0;1020,8;Konečné;2025-10-08
8.10.2025;77;19:00 - 19:15;15;235,23;1016,6;1806,3;372,6;0,0;0,0;281,9;0,0;880,4;Konečné;2025-10-08
8.10.2025;78;19:15 - 19:30;15;204,36;1021,1;1808,5;394,8;0,0;0,0;276,2;0,0;906,0;Konečné;2025-10-08
8.10.2025;79;19:30 - 19:45;15;180,46;1028,6;1806,6;439,3;0,0;0,0;213,0;0,0;1004,3;Konečné;2025-10-08
8.10.2025;80;19:45 - 20:00;15;175,00;1005,6;1807,4;434,6;0,0;0,0;147,5;0,0;1088,9;Konečné;2025-10-08
8.10.2025;81;20:00 - 20:15;15;169,96;1009,0;1576,8;631,7;0,0;0,0;71,0;0,0;1128,5;Konečné;2025-10-08
8.10.2025;82;20:15 - 20:30;15;148,61;974,0;1578,4;746,6;0,0;31,1;0,0;0,0;1382,1;Konečné;2025-10-08
8.10.2025;83;20:30 - 20:45;15;121,53;922,5;1581,1;738,3;0,0;81,5;0,0;0,0;1478,4;Konečné;2025-10-08
8.10.2025;84;20:45 - 21:00;15;110,47;873,9;1583,6;710,8;0,0;106,2;0,0;0,0;1526,7;Konečné;2025-10-08
8.10.2025;85;21:00 - 21:15;15;124,70;777,5;1431,5;730,4;0,0;438,9;0,0;0,0;1823,3;Konečné;2025-10-08
8.10.2025;86;21:15 - 21:30;15;111,46;743,9;1469,3;683,3;0,0;432,0;0,0;0,0;1840,7;Konečné;2025-10-08
8.10.2025;87;21:30 - 21:45;15;102,11;727,1;1495,7;689,1;0,0;404,0;0,0;0,0;1861,7;Konečné;2025-10-08
8.10.2025;88;21:45 - 22:00;15;100,82;700,2;1556,1;673,4;0,0;316,6;0,0;0,0;1845,9;Konečné;2025-10-08
8.10.2025;89;22:00 - 22:15;15;116,59;645,9;1387,4;650,6;0,0;365,3;0,0;0,0;1757,4;Konečné;2025-10-08
8.10.2025;90;22:15 - 22:30;15;115,95;633,6;1405,2;642,4;0,0;293,2;0,0;0,0;1707,2;Konečné;2025-10-08
8.10.2025;91;22:30 - 22:45;15;106,60;640,9;1438,3;667,2;0,0;121,0;0,0;0,0;1585,6;Konečné;2025-10-08
8.10.2025;92;22:45 - 23:00;15;97,93;634,4;1464,4;732,1;0,0;113,3;0,0;0,0;1675,4;Konečné;2025-10-08
8.10.2025;93;23:00 - 23:15;15;108,43;615,2;1486,5;632,0;0,0;97,7;0,0;0,0;1601,0;Konečné;2025-10-08
8.10.2025;94;23:15 - 23:30;15;99,79;595,1;1508,8;625,2;0,0;0,0;16,2;0,0;1522,7;Konečné;2025-10-08
8.10.2025;95;23:30 - 23:45;15;95,48;575,2;1473,6;649,2;0,0;0,0;30,6;0,0;1517,0;Konečné;2025-10-08
8.10.2025;96;23:45 - 00:00;15;90,00;572,4;1468,1;655,6;0,0;54,9;0,0;0,0;1606,2;Konečné;2025-10-08
9.10.2025;1;00:00 - 00:15;15;109,74;541,0;1501,1;431,8;0,0;0,0;116,0;0,0;1275,9;Konečné;2025-10-09
9.10.2025;2;00:15 - 00:30;15;100,01;535,8;1530,0;426,6;0,0;0,0;195,8;0,0;1225,0;Konečné;2025-10-09
9.10.2025;3;00:30 - 00:45;15;91,01;524,1;1509,4;434,9;0,0;0,0;111,7;0,0;1308,5;Konečné;2025-10-09
9.10.2025;4;00:45 - 01:00;15;89,11;514,5;1528,3;398,2;0,0;0,0;98,9;0,0;1313,1;Konečné;2025-10-09
9.10.2025;5;01:00 - 01:15;15;91,92;503,1;1550,0;385,4;0,0;0,0;30,3;0,0;1402,0;Konečné;2025-10-09
9.10.2025;6;01:15 - 01:30;15;94,13;496,8;1569,3;334,2;0,0;0,0;78,3;0,0;1328,4;Konečné;2025-10-09
9.10.2025;7;01:30 - 01:45;15;92,85;488,3;1577,9;300,6;0,0;0,0;101,2;0,0;1289,0;Konečné;2025-10-09
9.10.2025;8;01:45 - 02:00;15;93,73;483,3;1585,5;257,8;0,0;0,0;136,5;0,0;1223,5;Konečné;2025-10-09
9.10.2025;9;02:00 - 02:15;15;96,61;627,4;1594,7;243,3;0,0;0,0;181,6;0,0;1029,0;Konečné;2025-10-09
9.10.2025;10;02:15 - 02:30;15;92,85;609,9;1597,2;244,6;0,0;0,0;189,5;0,0;1042,4;Konečné;2025-10-09
9.10.2025;11;02:30 - 02:45;15;92,84;600,4;1596,2;236,5;0,0;0,0;204,6;0,0;1027,7;Konečné;2025-10-09
9.10.2025;12;02:45 - 03:00;15;93,28;599,6;1594,1;191,4;0,0;0,0;197,4;0,0;988,5;Konečné;2025-10-09
9.10.2025;13;03:00 - 03:15;15;94,58;607,0;1593,2;149,8;0,0;0,0;229,9;0,0;906,1;Konečné;2025-10-09
9.10.2025;14;03:15 - 03:30;15;91,24;606,8;1597,2;163,8;0,0;0,0;224,3;0,0;929,9;Konečné;2025-10-09
9.10.2025;15;03:30 - 03:45;15;91,36;609,8;1593,5;131,1;0,0;0,0;210,5;0,0;904,3;Konečné;2025-10-09
9.10.2025;16;03:45 - 04:00;15;91,72;602,4;1584,9;159,0;0,0;0,0;210,7;0,0;930,8;Konečné;2025-10-09
9.10.2025;17;04:00 - 04:15;15;88,45;521,4;1578,8;171,6;0,0;0,0;241,9;0,0;987,1;Konečné;2025-10-09
9.10.2025;18;04:15 - 04:30;15;90,68;529,1;1569,4;207,6;0,0;0,0;257,3;0,0;990,6;Konečné;2025-10-09
9.10.2025;19;04:30 - 04:45;15;94,57;537,5;1553,6;310,1;0,0;0,0;271,1;0,0;1055,1;Konečné;2025-10-09
9.10.2025;20;04:45 - 05:00;15;105,00;550,0;1578,1;379,9;0,0;0,0;310,5;0,0;1097,5;Konečné;2025-10-09
9.10.2025;21;05:00 - 05:15;15;89,71;604,0;1515,0;525,8;0,0;0,0;181,9;0,0;1254,9;Konečné;2025-10-09
9.10.2025;22;05:15 - 05:30;15;96,27;620,5;1491,8;632,5;0,0;0,0;108,8;0,0;1395,0;Konečné;2025-10-09
9.10.2025;23;05:30 - 05:45;15;107,24;648,3;1503,2;642,3;0,0;24,2;0,0;0,0;1521,4;Konečné;2025-10-09
9.10.2025;24;05:45 - 06:00;15;121,80;673,8;1466,0;637,7;0,0;350,5;0,0;0,0;1780,4;Konečné;2025-10-09
9.10.2025;25;06:00 - 06:15;15;104,83;787,5;1530,7;707,6;0,0;53,7;0,0;0,0;1504,5;Konečné;2025-10-09
9.10.2025;26;06:15 - 06:30;15;119,35;851,3;1463,3;661,4;0,0;334,3;0,0;0,0;1607,7;Konečné;2025-10-09
9.10.2025;27;06:30 - 06:45;15;134,02;888,6;1421,7;666,5;0,0;339,8;0,0;0,0;1539,4;Konečné;2025-10-09
9.10.2025;28;06:45 - 07:00;15;147,86;922,2;1425,6;681,4;0,0;463,2;0,0;0,0;1648,0;Konečné;2025-10-09
9.10.2025;29;07:00 - 07:15;15;106,01;1002,0;1702,8;595,0;0,0;169,1;0,0;0,0;1464,9;Konečné;2025-10-09
9.10.2025;30;07:15 - 07:30;15;136,99;1003,1;1701,1;613,3;0,0;109,6;0,0;0,0;1420,9;Konečné;2025-10-09
9.10.2025;31;07:30 - 07:45;15;164,80;990,4;1699,8;546,8;0,0;40,3;0,0;0,0;1296,5;Konečné;2025-10-09
9.10.2025;32;07:45 - 08:00;15;153,50;994,7;1703,6;469,4;0,0;0,0;32,8;0,0;1145,5;Konečné;2025-10-09
9.10.2025;33;08:00 - 08:15;15;173,11;991,5;1609,2;386,2;0,0;0,0;123,1;0,0;880,8;Konečné;2025-10-09
9.10.2025;34;08:15 - 08:30;15;153,67;1017,4;1610,2;385,1;0,0;0,0;149,2;0,0;828,7;Konečné;2025-10-09
9.10.2025;35;08:30 - 08:45;15;144,44;1041,1;1609,1;331,5;0,0;0,0;218,8;0,0;680,7;Konečné;2025-10-09
9.10.2025;36;08:45 - 09:00;15;130,60;1026,0;1607,9;267,6;0,0;0,0;306,8;0,0;542,7;Konečné;2025-10-09
9.10.2025;37;09:00 - 09:15;15;166,52;1029,5;1470,3;117,4;0,0;0,0;444,3;0,0;113,9;Konečné;2025-10-09
9.10.2025;38;09:15 - 09:30;15;136,13;1012,2;1471,5;125,5;0,0;0,0;469,3;0,0;115,5;Konečné;2025-10-09
9.10.2025;39;09:30 - 09:45;15;124,38;1009,4;1465,1;142,9;0,0;0,0;345,6;0,0;253,0;Konečné;2025-10-09
9.10.2025;40;09:45 - 10:00;15;107,89;985,9;1465,6;102,3;0,0;0,0;422,3;0,0;159,7;Konečné;2025-10-09
9.10.2025;41;10:00 - 10:15;15;132,44;955,6;1135,7;195,9;0,0;0,0;38,0;0,0;338,0;Konečné;2025-10-09
9.10.2025;42;10:15 - 10:30;15;115,64;926,4;1125,2;212,6;0,0;0,0;29,6;0,0;381,8;Konečné;2025-10-09
9.10.2025;43;10:30 - 10:45;15;103,41;933,4;1125,9;258,9;0,0;0,0;207,0;0,0;244,4;Konečné;2025-10-09
9.10.2025;44;10:45 - 11:00;15;94,46;924,5;1088,9;277,5;0,0;0,0;341,8;0,0;100,1;Konečné;2025-10-09
9.10.2025;45;11:00 - 11:15;15;106,52;937,7;997,4;276,2;0,0;119,7;0,0;0,0;455,6;Konečné;2025-10-09
9.10.2025;46;11:15 - 11:30;15;103,66;919,9;998,7;290,6;0,0;0,0;37,5;0,0;331,9;Konečné;2025-10-09
9.10.2025;47;11:30 - 11:45;15;94,63;893,2;960,2;321,8;0,0;0,0;53,7;0,0;335,1;Konečné;2025-10-09
9.10.2025;48;11:45 - 12:00;15;91,50;914,5;959,2;297,7;0,0;0,0;35,0;0,0;307,4;Konečné;2025-10-09
9.10.2025;49;12:00 - 12:15;15;100,33;912,6;937,3;361,1;0,0;136,6;0,0;0,0;522,4;Konečné;2025-10-09
9.10.2025;50;12:15 - 12:30;15;94,93;904,3;899,6;381,3;0,0;155,2;0,0;0,0;531,8;Konečné;2025-10-09
9.10.2025;51;12:30 - 12:45;15;94,56;897,1;900,3;332,1;0,0;189,2;0,0;0,0;524,5;Konečné;2025-10-09
9.10.2025;52;12:45 - 13:00;15;93,44;881,7;898,6;322,7;0,0;189,1;0,0;0,0;528,7;Konečné;2025-10-09
9.10.2025;53;13:00 - 13:15;15;98,96;1019,9;893,2;363,6;0,0;390,1;0,0;0,0;627,0;Konečné;2025-10-09
9.10.2025;54;13:15 - 13:30;15;99,69;1003,4;930,8;321,3;0,0;436,9;0,0;0,0;685,6;Konečné;2025-10-09
9.10.2025;55;13:30 - 13:45;15;98,96;977,9;931,7;329,6;0,0;432,9;0,0;0,0;716,3;Konečné;2025-10-09
9.10.2025;56;13:45 - 14:00;15;74,01;965,6;896,7;324,3;0,0;489,5;0,0;0,0;744,9;Konečné;2025-10-09
9.10.2025;57;14:00 - 14:15;15;77,77;961,9;890,0;428,7;0,0;521,5;0,0;0,0;878,3;Konečné;2025-10-09
9.10.2025;58;14:15 - 14:30;15;90,73;942,3;892,7;465,1;0,0;511,8;0,0;0,0;927,3;Konečné;2025-10-09
9.10.2025;59;14:30 - 14:45;15;96,70;934,1;894,3;548,6;0,0;525,9;0,0;0,0;1034,7;Konečné;2025-10-09
9.10.2025;60;14:45 - 15:00;15;103,36;924,8;931,0;562,6;0,0;590,5;0,0;0,0;1159,3;Konečné;2025-10-09
9.10.2025;61;15:00 - 15:15;15;93,20;798,9;949,5;511,5;0,0;377,2;0,0;0,0;1039,3;Konečné;2025-10-09
9.10.2025;62;15:15 - 15:30;15;101,25;808,2;987,2;598,7;0,0;413,2;0,0;0,0;1190,9;Konečné;2025-10-09
9.10.2025;63;15:30 - 15:45;15;103,85;825,6;988,5;627,3;0,0;499,5;0,0;0,0;1289,7;Konečné;2025-10-09
9.10.2025;64;15:45 - 16:00;15;111,46;830,3;986,7;670,5;0,0;625,2;0,0;0,0;1452,1;Konečné;2025-10-09
9.10.2025;65;16:00 - 16:15;15;100,80;915,6;1104,5;632,7;0,0;422,0;0,0;0,0;1243,6;Konečné;2025-10-09
9.10.2025;66;16:15 - 16:30;15;105,77;943,9;1104,0;659,2;0,0;507,8;0,0;0,0;1327,1;Konečné;2025-10-09
9.10.2025;67;16:30 - 16:45;15;103,12;965,9;1103,4;670,8;0,0;539,8;0,0;0,0;1348,1;Konečné;2025-10-09
9.10.2025;68;16:45 - 17:00;15;99,04;999,7;1088,9;682,7;0,0;571,6;0,0;0,0;1343,5;Konečné;2025-10-09
9.10.2025;69;17:00 - 17:15;15;91,01;987,3;1212,5;705,6;0,0;561,0;0,0;0,0;1491,8;Konečné;2025-10-09
9.10.2025;70;17:15 - 17:30;15;102,32;1028,8;1320,2;673,7;0,0;549,4;0,0;0,0;1514,5;Konečné;2025-10-09
9.10.2025;71;17:30 - 17:45;15;99,74;1054,5;1322,3;683,2;0,0;562,2;0,0;0,0;1513,2;Konečné;2025-10-09
9.10.2025;72;17:45 - 18:00;15;100,54;1064,0;1323,2;620,8;0,0;451,9;0,0;0,0;1331,9;Konečné;2025-10-09
9.10.2025;73;18:00 - 18:15;15;104,15;1036,4;1532,2;586,4;0,0;463,0;0,0;0,0;1545,2;Konečné;2025-10-09
9.10.2025;74;18:15 - 18:30;15;116,93;1049,4;1535,1;560,7;0,0;396,7;0,0;0,0;1443,1;Konečné;2025-10-09
9.10.2025;75;18:30 - 18:45;15;123,99;1104,8;1532,0;615,1;0,0;391,6;0,0;0,0;1433,9;Konečné;2025-10-09
9.10.2025;76;18:45 - 19:00;15;96,85;1131,5;1447,5;664,3;0,0;493,6;0,0;0,0;1473,9;Konečné;2025-10-09
9.10.2025;77;19:00 - 19:15;15;103,76;1140,3;1540,2;587,5;0,0;469,0;0,0;0,0;1456,4;Konečné;2025-10-09
9.10.2025;78;19:15 - 19:30;15;96,26;1148,0;1432,5;658,6;0,0;564,0;0,0;0,0;1507,1;Konečné;2025-10-09
9.10.2025;79;19:30 - 19:45;15;92,65;1150,8;1434,6;676,3;0,0;568,9;0,0;0,0;1529,0;Konečné;2025-10-09
9.10.2025;80;19:45 - 20:00;15;89,94;1124,4;1436,2;688,0;0,0;562,8;0,0;0,0;1562,6;Konečné;2025-10-09
9.10.2025;81;20:00 - 20:15;15;96,80;1106,1;1376,1;672,2;0,0;584,0;0,0;0,0;1526,2;Konečné;2025-10-09
9.10.2025;82;20:15 - 20:30;15;93,06;1080,9;1322,3;693,9;0,0;589,8;0,0;0,0;1525,1;Konečné;2025-10-09
9.10.2025;83;20:30 - 20:45;15;91,93;1029,8;1323,8;658,9;0,0;578,4;0,0;0,0;1531,3;Konečné;2025-10-09
9.10.2025;84;20:45 - 21:00;15;85,91;967,6;1325,3;677,5;0,0;459,9;0,0;0,0;1495,1;Konečné;2025-10-09
9.10.2025;85;21:00 - 21:15;15;99,12;886,3;1221,2;758,7;0,0;657,1;0,0;0,0;1750,7;Konečné;2025-10-09
9.10.2025;86;21:15 - 21:30;15;96,51;831,3;1171,8;784,2;0,0;638,6;0,0;0,0;1763,3;Konečné;2025-10-09
9.10.2025;87;21:30 - 21:45;15;81,81;806,9;1178,8;774,5;0,0;614,4;0,0;0,0;1760,8;Konečné;2025-10-09
9.10.2025;88;21:45 - 22:00;15;82,41;760,1;1229,5;674,2;0,0;742,6;0,0;0,0;1886,2;Konečné;2025-10-09
9.10.2025;89;22:00 - 22:15;15;102,63;686,0;1298,5;674,2;0,0;832,6;0,0;0,0;2119,3;Konečné;2025-10-09
9.10.2025;90;22:15 - 22:30;15;142,00;685,1;1358,7;599,1;0,0;875,8;0,0;0,0;2148,5;Konečné;2025-10-09
9.10.2025;91;22:30 - 22:45;15;95,59;690,8;1357,0;588,7;0,0;851,6;0,0;0,0;2106,5;Konečné;2025-10-09
9.10.2025;92;22:45 - 23:00;15;95,59;680,4;1338,2;590,5;0,0;831,3;0,0;0,0;2079,6;Konečné;2025-10-09
9.10.2025;93;23:00 - 23:15;15;142,94;649,5;1279,1;609,0;0,0;927,5;0,0;0,0;2166,1;Konečné;2025-10-09
9.10.2025;94;23:15 - 23:30;15;137,61;678,3;1198,5;617,4;0,0;919,1;0,0;0,0;2056,7;Konečné;2025-10-09
9.10.2025;95;23:30 - 23:45;15;118,22;700,2;1184,1;623,0;0,0;898,1;0,0;0,0;2005,0;Konečné;2025-10-09
9.10.2025;96;23:45 - 00:00;15;104,46;691,9;1184,4;616,0;0,0;893,0;0,0;0,0;2001,5;Konečné;2025-10-09
10.10.2025;1;00:00 - 00:15;15;101,18;653,2;1219,4;650,5;0,0;876,2;0,0;0,0;2092,9;Konečné;2025-10-10
10.10.2025;2;00:15 - 00:30;15;91,77;608,0;1213,1;629,1;0,0;868,2;0,0;0,0;2102,4;Konečné;2025-10-10
10.10.2025;3;00:30 - 00:45;15;88,32;600,4;1219,2;600,1;0,0;921,9;0,0;0,0;2140,8;Konečné;2025-10-10
10.10.2025;4;00:45 - 01:00;15;85,52;576,6;1226,5;601,8;0,0;931,8;0,0;0,0;2183,5;Konečné;2025-10-10
10.10.2025;5;01:00 - 01:15;15;93,54;537,2;1185,0;525,3;0,0;1034,2;0,0;0,0;2207,3;Konečné;2025-10-10
10.10.2025;6;01:15 - 01:30;15;88,81;544,4;1200,4;517,8;0,0;1035,6;0,0;0,0;2209,4;Konečné;2025-10-10
10.10.2025;7;01:30 - 01:45;15;86,39;529,1;1210,7;484,6;0,0;1057,1;0,0;0,0;2223,3;Konečné;2025-10-10
10.10.2025;8;01:45 - 02:00;15;86,37;545,9;1217,0;470,2;0,0;1071,1;0,0;0,0;2212,4;Konečné;2025-10-10
10.10.2025;9;02:00 - 02:15;15;83,87;576,8;1217,3;435,1;0,0;1121,4;0,0;0,0;2197,0;Konečné;2025-10-10
10.10.2025;10;02:15 - 02:30;15;84,32;555,1;1223,1;437,1;0,0;1113,6;0,0;0,0;2218,7;Konečné;2025-10-10
10.10.2025;11;02:30 - 02:45;15;83,72;547,0;1228,4;407,0;0,0;1139,1;0,0;0,0;2227,5;Konečné;2025-10-10
10.10.2025;12;02:45 - 03:00;15;83,67;547,8;1228,5;393,2;0,0;1153,8;0,0;0,0;2227,7;Konečné;2025-10-10
10.10.2025;13;03:00 - 03:15;15;83,89;554,0;1227,8;312,5;0,0;1195,5;0,0;0,0;2181,8;Konečné;2025-10-10
10.10.2025;14;03:15 - 03:30;15;84,65;536,4;1227,6;307,4;0,0;1196,8;0,0;0,0;2195,4;Konečné;2025-10-10
10.10.2025;15;03:30 - 03:45;15;87,16;550,0;1220,8;337,0;0,0;1174,3;0,0;0,0;2182,1;Konečné;2025-10-10
10.10.2025;16;03:45 - 04:00;15;87,21;538,7;1210,3;359,8;0,0;1158,6;0,0;0,0;2190,0;Konečné;2025-10-10
10.10.2025;17;04:00 - 04:15;15;83,97;550,3;1199,7;381,5;0,0;1146,5;0,0;0,0;2177,4;Konečné;2025-10-10
10.10.2025;18;04:15 - 04:30;15;85,78;556,2;1179,1;389,0;0,0;1138,2;0,0;0,0;2150,1;Konečné;2025-10-10
10.10.2025;19;04:30 - 04:45;15;90,85;565,3;1167,7;429,2;0,0;1158,5;0,0;0,0;2190,1;Konečné;2025-10-10
10.10.2025;20;04:45 - 05:00;15;102,82;583,3;1163,9;455,4;0,0;1153,5;0,0;0,0;2189,5;Konečné;2025-10-10
10.10.2025;21;05:00 - 05:15;15;86,00;679,1;1309,0;466,7;0,0;1069,1;0,0;0,0;2165,7;Konečné;2025-10-10
10.10.2025;22;05:15 - 05:30;15;136,40;707,2;1326,5;469,9;0,0;1079,9;0,0;0,0;2169,1;Konečné;2025-10-10
10.10.2025;23;05:30 - 05:45;15;120,00;760,1;1313,8;512,9;0,0;1063,6;0,0;0,0;2130,2;Konečné;2025-10-10
10.10.2025;24;05:45 - 06:00;15;112,89;813,4;1301,5;527,4;0,0;1057,3;0,0;0,0;2072,8;Konečné;2025-10-10
10.10.2025;25;06:00 - 06:15;15;52,73;995,5;1336,3;593,1;0,0;871,3;0,0;0,0;1805,2;Konečné;2025-10-10
10.10.2025;26;06:15 - 06:30;15;96,93;1078,8;1334,1;617,0;0,0;969,6;0,0;0,0;1841,9;Konečné;2025-10-10
10.10.2025;27;06:30 - 06:45;15;129,70;1132,2;1332,7;613,3;0,0;984,2;0,0;0,0;1798,0;Konečné;2025-10-10
10.10.2025;28;06:45 - 07:00;15;157,81;1188,4;1338,7;610,2;0,0;982,3;0,0;0,0;1742,8;Konečné;2025-10-10
10.10.2025;29;07:00 - 07:15;15;65,60;1279,5;1498,2;459,0;0,0;771,0;0,0;0,0;1448,7;Konečné;2025-10-10
10.10.2025;30;07:15 - 07:30;15;81,89;1321,0;1493,2;391,0;0,0;995,1;0,0;0,0;1558,3;Konečné;2025-10-10
10.10.2025;31;07:30 - 07:45;15;150,00;1284,1;1496,5;425,5;0,0;1046,7;0,0;0,0;1684,6;Konečné;2025-10-10
10.10.2025;32;07:45 - 08:00;15;141,10;1273,8;1494,7;394,1;0,0;1057,4;0,0;0,0;1672,4;Konečné;2025-10-10
10.10.2025;33;08:00 - 08:15;15;142,22;1242,2;1405,0;426,3;0,0;1113,9;0,0;0,0;1703,0;Konečné;2025-10-10
10.10.2025;34;08:15 - 08:30;15;133,86;1241,4;1407,2;371,4;0,0;1056,8;0,0;0,0;1594,0;Konečné;2025-10-10
10.10.2025;35;08:30 - 08:45;15;109,40;1265,8;1405,8;302,9;0,0;957,2;0,0;0,0;1400,1;Konečné;2025-10-10
10.10.2025;36;08:45 - 09:00;15;96,01;1241,5;1400,6;261,9;0,0;718,0;0,0;0,0;1139,0;Konečné;2025-10-10
10.10.2025;37;09:00 - 09:15;15;143,83;1222,8;1112,2;267,9;0,0;874,5;0,0;0,0;1031,8;Konečné;2025-10-10
10.10.2025;38;09:15 - 09:30;15;113,00;1213,1;1113,1;212,5;0,0;824,4;0,0;0,0;936,9;Konečné;2025-10-10
10.10.2025;39;09:30 - 09:45;15;96,73;1201,3;1107,0;190,2;0,0;669,0;0,0;0,0;764,9;Konečné;2025-10-10
10.10.2025;40;09:45 - 10:00;15;78,47;1184,6;1107,8;164,2;0,0;490,2;0,0;0,0;577,6;Konečné;2025-10-10
10.10.2025;41;10:00 - 10:15;15;124,53;1107,2;1110,0;0,0;11,0;521,9;0,0;0,0;513,7;Konečné;2025-10-10
