Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
9.9.2025;60;14:45 - 15:00;41.7;2,064.9;7.9;35.3;-27.4;87.58;43.2
9.9.2025;61;15:00 - 15:15;1,695.3;2,096.2;30.3;77.7;-47.4;47.70;108.0
9.9.2025;62;15:15 - 15:30;173.6;448.0;43.5;76.9;-33.4;71.09;120.4
9.9.2025;63;15:30 - 15:45;21.2;355.8;7.0;15.0;-8.0;106.39;22.0
9.9.2025;64;15:45 - 16:00;25.4;358.3;7.0;19.5;-12.5;133.80;26.5
9.9.2025;65;16:00 - 16:15;1,327.4;955.5;27.2;58.8;-31.6;64.35;86.0
9.9.2025;66;16:15 - 16:30;186.3;43.4;19.9;25.4;-5.5;84.57;45.3
9.9.2025;67;16:30 - 16:45;163.0;37.3;15.0;22.7;-7.7;129.75;37.7
9.9.2025;68;16:45 - 17:00;88.9;64.4;53.7;16.5;37.2;159.63;70.2
9.9.2025;69;17:00 - 17:15;1,019.3;198.3;29.8;53.3;-23.5;101.21;83.1
9.9.2025;70;17:15 - 17:30;97.3;63.0;19.5;28.0;-8.5;130.69;47.5
9.9.2025;71;17:30 - 17:45;87.0;86.7;16.0;14.6;1.4;146.94;30.6
9.9.2025;72;17:45 - 18:00;338.8;265.0;83.9;41.0;42.9;197.84;124.9
9.9.2025;73;18:00 - 18:15;516.7;282.8;25.7;43.2;-17.5;141.50;68.9
9.9.2025;74;18:15 - 18:30;104.3;264.2;4.7;16.1;-11.4;156.12;20.8
9.9.2025;75;18:30 - 18:45;1,538.3;2,387.8;72.0;93.8;-21.8;242.29;165.8
9.9.2025;76;18:45 - 19:00;401.7;1,782.9;105.6;111.5;-5.9;410.18;217.1
9.9.2025;77;19:00 - 19:15;798.9;4,474.9;55.1;130.3;-75.2;306.74;185.4
9.9.2025;78;19:15 - 19:30;381.0;670.4;34.2;97.1;-62.9;354.77;131.3
9.9.2025;79;19:30 - 19:45;415.4;632.6;55.5;87.2;-31.7;385.57;142.7
9.9.2025;80;19:45 - 20:00;8,309.9;533.1;64.5;98.3;-33.8;419.85;162.8
9.9.2025;81;20:00 - 20:15;141.0;326.5;57.2;71.3;-14.1;335.31;128.5
9.9.2025;82;20:15 - 20:30;1,414.9;1,224.3;32.3;72.9;-40.6;233.54;105.2
9.9.2025;83;20:30 - 20:45;62.1;379.8;6.2;15.6;-9.4;141.67;21.8
9.9.2025;84;20:45 - 21:00;344.4;3,596.2;9.1;59.7;-50.6;116.33;68.8
9.9.2025;85;21:00 - 21:15;2,580.2;6,204.7;82.2;22.2;60.0;163.91;104.4
9.9.2025;86;21:15 - 21:30;2,267.2;4,033.1;45.0;37.9;7.1;130.87;82.9
9.9.2025;87;21:30 - 21:45;653.8;714.6;20.3;80.3;-60.0;113.83;100.6
9.9.2025;88;21:45 - 22:00;1,955.0;2,179.9;92.7;235.2;-142.5;95.01;327.9
9.9.2025;89;22:00 - 22:15;485.5;9,485.8;58.0;15.2;42.8;115.96;73.2
9.9.2025;90;22:15 - 22:30;1,333.0;1,367.7;16.0;16.7;-0.7;113.36;32.7
9.9.2025;91;22:30 - 22:45;103.4;7,911.7;20.4;32.4;-12.0;82.44;52.8
9.9.2025;92;22:45 - 23:00;100.6;768.3;42.9;84.0;-41.1;67.61;126.9
9.9.2025;93;23:00 - 23:15;604.0;1,466.6;39.1;6.8;32.3;108.39;45.9
9.9.2025;94;23:15 - 23:30;5,953.8;1,822.0;6.0;5.5;0.5;96.94;11.5
9.9.2025;95;23:30 - 23:45;1,543.0;93.0;0.0;13.0;-13.0;96.40;13.0
9.9.2025;96;23:45 - 00:00;4,224.1;687.3;13.5;13.8;-0.3;72.99;27.3
10.9.2025;1;00:00 - 00:15;3,296.3;692.8;51.0;10.0;41.0;109.34;61.0
10.9.2025;2;00:15 - 00:30;820.3;1,078.6;14.6;12.9;1.7;99.80;27.5
10.9.2025;3;00:30 - 00:45;312.5;502.6;9.9;19.5;-9.6;91.22;29.4
10.9.2025;4;00:45 - 01:00;1,093.4;8,576.2;5.3;55.8;-50.5;82.62;61.1
10.9.2025;5;01:00 - 01:15;47.4;220.0;27.4;0.0;27.4;108.63;27.4
10.9.2025;6;01:15 - 01:30;3,110.9;129.0;12.5;9.0;3.5;101.82;21.5
10.9.2025;7;01:30 - 01:45;3,797.3;124.6;9.4;21.4;-12.0;88.55;30.8
10.9.2025;8;01:45 - 02:00;2,045.9;1,744.5;21.7;36.2;-14.5;85.13;57.9
10.9.2025;9;02:00 - 02:15;930.7;622.0;24.2;8.4;15.8;99.72;32.6
10.9.2025;10;02:15 - 02:30;3,619.2;484.4;9.3;15.3;-6.0;99.90;24.6
10.9.2025;11;02:30 - 02:45;14,389.8;1,190.2;19.5;18.6;0.9;94.48;38.1
10.9.2025;12;02:45 - 03:00;1,131.7;507.2;28.4;27.9;0.5;95.42;56.3
10.9.2025;13;03:00 - 03:15;1,281.2;36.7;6.9;2.0;4.9;100.83;8.9
10.9.2025;14;03:15 - 03:30;250.6;354.7;14.7;5.8;8.9;100.09;20.5
10.9.2025;15;03:30 - 03:45;449.1;3,465.6;24.4;8.4;16.0;99.49;32.8
10.9.2025;16;03:45 - 04:00;893.2;344.7;24.7;6.0;18.7;99.24;30.7
10.9.2025;17;04:00 - 04:15;781.4;376.5;8.5;20.3;-11.8;88.45;28.8
10.9.2025;18;04:15 - 04:30;441.8;1,325.0;5.7;9.1;-3.4;92.84;14.8
10.9.2025;19;04:30 - 04:45;141.2;238.1;17.0;2.6;14.4;102.91;19.6
10.9.2025;20;04:45 - 05:00;236.6;147.8;40.6;4.0;36.6;108.41;44.6
10.9.2025;21;05:00 - 05:15;6,064.4;2,190.8;10.4;75.6;-65.2;92.32;86.0
10.9.2025;22;05:15 - 05:30;542.2;203.0;7.3;22.3;-15.0;99.33;29.6
10.9.2025;23;05:30 - 05:45;4,188.4;780.5;37.9;3.5;34.4;110.84;41.4
10.9.2025;24;05:45 - 06:00;833.6;1,102.0;88.7;12.2;76.5;120.86;100.9
10.9.2025;25;06:00 - 06:15;265.6;763.1;10.5;145.8;-135.3;114.15;156.3
10.9.2025;26;06:15 - 06:30;318.0;1,183.7;10.8;33.7;-22.9;129.07;44.5
10.9.2025;27;06:30 - 06:45;717.9;338.7;50.1;8.0;42.1;142.45;58.1
10.9.2025;28;06:45 - 07:00;1,466.3;2,076.6;47.3;12.9;34.4;155.18;60.2
10.9.2025;29;07:00 - 07:15;134.8;306.4;36.0;55.5;-19.5;213.13;91.5
10.9.2025;30;07:15 - 07:30;1,784.0;898.4;15.8;29.7;-13.9;212.18;45.5
10.9.2025;31;07:30 - 07:45;961.3;1,039.9;25.7;27.3;-1.6;208.06;53.0
10.9.2025;32;07:45 - 08:00;1,808.5;498.8;25.6;31.0;-5.4;184.59;56.6
10.9.2025;33;08:00 - 08:15;1,606.4;1,550.1;17.5;90.3;-72.8;213.70;107.8
10.9.2025;34;08:15 - 08:30;1,333.0;1,696.2;19.1;23.7;-4.6;180.35;42.8
10.9.2025;35;08:30 - 08:45;585.0;12,151.5;24.7;47.7;-23.0;168.16;72.4
10.9.2025;36;08:45 - 09:00;1,200.7;1,410.0;21.0;66.0;-45.0;142.92;87.0
10.9.2025;37;09:00 - 09:15;1,308.9;1,921.9;36.0;38.3;-2.3;162.07;74.3
10.9.2025;38;09:15 - 09:30;15,319.6;1,050.9;25.1;48.6;-23.5;141.05;73.7
10.9.2025;39;09:30 - 09:45;6,642.8;6,084.0;12.2;70.1;-57.9;117.11;82.3
10.9.2025;40;09:45 - 10:00;269.7;1,774.9;12.8;75.9;-63.1;95.62;88.7
10.9.2025;41;10:00 - 10:15;8,037.2;2,838.7;46.5;55.1;-8.6;150.31;101.6
10.9.2025;42;10:15 - 10:30;977.0;1,311.3;9.3;1.0;8.3;128.81;10.3
10.9.2025;43;10:30 - 10:45;1,077.0;910.1;15.5;18.2;-2.7;162.25;33.7
10.9.2025;44;10:45 - 11:00;17,213.8;2,717.6;12.2;11.2;1.0;97.59;23.4
10.9.2025;45;11:00 - 11:15;10,210.0;112.0;11.0;14.2;-3.2;102.05;25.2
10.9.2025;46;11:15 - 11:30;1,737.7;568.6;0.0;4.3;-4.3;89.74;4.3
10.9.2025;47;11:30 - 11:45;693.0;8,096.6;2.8;5.7;-2.9;79.24;8.5
10.9.2025;48;11:45 - 12:00;863.5;27,252.4;14.6;11.1;3.5;-56.47;25.7
10.9.2025;49;12:00 - 12:15;86,209.5;5,375.7;12.9;11.7;1.2;42.04;24.6
10.9.2025;50;12:15 - 12:30;62,041.3;6,036.7;17.2;24.1;-6.9;-10.74;41.3
10.9.2025;51;12:30 - 12:45;87,699.5;6,673.1;16.3;39.0;-22.7;3.48;55.3
10.9.2025;52;12:45 - 13:00;88,373.7;6,405.7;2.4;34.8;-32.4;-1.41;37.2
10.9.2025;53;13:00 - 13:15;13,796.3;2,467.0;39.3;26.3;13.0;25.73;65.6
10.9.2025;54;13:15 - 13:30;11,931.2;1,962.8;49.1;38.5;10.6;7.89;87.6
10.9.2025;55;13:30 - 13:45;13,962.4;1,821.8;38.4;30.4;8.0;35.02;68.8
10.9.2025;56;13:45 - 14:00;18,772.9;2,895.1;90.8;63.1;27.7;38.23;153.9
10.9.2025;57;14:00 - 14:15;15,974.9;7,970.5;44.2;23.9;20.3;32.72;68.1
10.9.2025;58;14:15 - 14:30;79,775.8;5,181.9;67.5;46.5;21.0;49.49;114.0
10.9.2025;59;14:30 - 14:45;121,256.8;5,635.6;41.1;31.1;10.0;66.02;72.2
10.9.2025;60;14:45 - 15:00;27,341.0;5,650.6;52.5;37.9;14.6;93.07;90.4
10.9.2025;61;15:00 - 15:15;59,927.9;1,501.3;17.5;41.4;-23.9;88.14;58.9
10.9.2025;62;15:15 - 15:30;9,637.6;3,709.8;20.0;29.8;-9.8;77.16;49.8
10.9.2025;63;15:30 - 15:45;3,405.3;2,505.6;62.1;29.2;32.9;108.61;91.3
10.9.2025;64;15:45 - 16:00;182.4;7,710.1;60.6;57.8;2.8;115.44;118.4
10.9.2025;65;16:00 - 16:15;3,321.5;1,911.0;28.7;35.2;-6.5;87.80;63.9
10.9.2025;66;16:15 - 16:30;3,963.2;1,126.1;20.0;17.3;2.7;117.12;37.3
10.9.2025;67;16:30 - 16:45;1,942.7;1,709.4;17.5;12.3;5.2;149.04;29.8
10.9.2025;68;16:45 - 17:00;6,723.3;6,409.0;73.0;47.0;26.0;157.49;120.0
10.9.2025;69;17:00 - 17:15;1,795.0;463.6;33.4;56.7;-23.3;103.11;90.1
10.9.2025;70;17:15 - 17:30;2,973.9;265.8;28.0;22.0;6.0;116.14;50.0
10.9.2025;71;17:30 - 17:45;776.9;23,199.3;33.8;7.0;26.8;137.68;40.8
10.9.2025;72;17:45 - 18:00;9,727.7;10,551.0;75.1;30.5;44.6;171.66;105.6
10.9.2025;73;18:00 - 18:15;2,335.9;994.4;27.9;58.9;-31.0;111.00;86.8
10.9.2025;74;18:15 - 18:30;2,233.6;1,079.9;26.3;27.6;-1.3;131.08;53.9
10.9.2025;75;18:30 - 18:45;628.2;18,084.8;27.6;26.9;0.7;172.97;54.5
10.9.2025;76;18:45 - 19:00;1,870.1;3,376.0;61.4;57.0;4.4;226.54;118.4
10.9.2025;77;19:00 - 19:15;568.9;194.6;14.5;80.0;-65.5;237.35;94.5
10.9.2025;78;19:15 - 19:30;1,857.3;714.9;5.4;56.9;-51.5;238.00;62.3
10.9.2025;79;19:30 - 19:45;4,828.4;2,501.9;25.0;60.6;-35.6;250.36;85.6
10.9.2025;80;19:45 - 20:00;1,593.1;2,497.9;50.6;73.6;-23.0;245.79;124.2
10.9.2025;81;20:00 - 20:15;1,550.5;7,674.2;66.1;41.0;25.1;204.95;107.1
10.9.2025;82;20:15 - 20:30;827.1;2,072.3;44.9;41.3;3.6;145.19;86.2
10.9.2025;83;20:30 - 20:45;3,967.7;1,380.8;58.4;73.4;-15.0;133.55;131.8
10.9.2025;84;20:45 - 21:00;1,125.3;2,286.7;49.9;102.8;-52.9;108.93;152.7
10.9.2025;85;21:00 - 21:15;5,695.0;3,329.4;148.8;32.4;116.4;135.54;181.2
10.9.2025;86;21:15 - 21:30;914.3;4,204.1;57.9;17.1;40.8;120.76;75.0
10.9.2025;87;21:30 - 21:45;845.8;1,172.8;30.8;62.8;-32.0;96.10;93.6
10.9.2025;88;21:45 - 22:00;561.9;1,186.0;46.6;168.9;-122.3;83.02;215.5
10.9.2025;89;22:00 - 22:15;7,358.7;8,469.4;67.4;1.8;65.6;101.58;69.2
10.9.2025;90;22:15 - 22:30;3,847.3;7,564.0;34.0;33.4;0.6;88.93;67.4
10.9.2025;91;22:30 - 22:45;7,239.4;19,345.9;22.8;67.6;-44.8;79.22;90.4
10.9.2025;92;22:45 - 23:00;4,880.0;5,645.9;34.5;107.5;-73.0;70.67;142.0
10.9.2025;93;23:00 - 23:15;121.9;24,103.5;46.1;40.0;6.1;192.10;86.1
10.9.2025;94;23:15 - 23:30;354.0;8,730.3;4.0;1.0;3.0;91.69;5.0
10.9.2025;95;23:30 - 23:45;4,588.4;1,816.2;3.2;30.6;-27.4;77.64;33.8
10.9.2025;96;23:45 - 00:00;5,749.5;22,661.0;3.8;30.5;-26.7;76.27;34.3
11.9.2025;1;00:00 - 00:15;9,643.0;262.7;73.9;2.0;71.9;77.62;75.9
11.9.2025;2;00:15 - 00:30;7,255.2;2,362.2;34.8;3.1;31.7;60.70;37.9
11.9.2025;3;00:30 - 00:45;5,036.2;61.8;14.4;11.0;3.4;73.85;25.4
11.9.2025;4;00:45 - 01:00;7,311.5;1,379.6;78.7;94.5;-15.8;55.74;173.2
11.9.2025;5;01:00 - 01:15;11,545.4;2,083.8;57.2;16.0;41.2;82.72;73.2
11.9.2025;6;01:15 - 01:30;5,459.9;1,462.4;25.5;6.3;19.2;70.40;31.8
11.9.2025;7;01:30 - 01:45;2,997.7;227.5;21.7;6.6;15.1;55.95;28.3
11.9.2025;8;01:45 - 02:00;6,799.8;387.2;23.5;36.0;-12.5;51.46;59.5
11.9.2025;9;02:00 - 02:15;9,455.0;1,129.4;29.0;23.1;5.9;32.44;52.1
11.9.2025;10;02:15 - 02:30;5,950.8;3,520.7;10.0;37.9;-27.9;66.60;47.9
11.9.2025;11;02:30 - 02:45;1,019.3;1,072.7;12.0;48.5;-36.5;57.11;60.5
11.9.2025;12;02:45 - 03:00;1,604.3;6,807.4;11.8;44.5;-32.7;40.90;56.3
11.9.2025;13;03:00 - 03:15;1,440.4;1,066.6;11.8;18.3;-6.5;50.34;30.1
11.9.2025;14;03:15 - 03:30;1,446.4;3,024.0;7.7;13.4;-5.7;59.39;21.1
11.9.2025;15;03:30 - 03:45;1,198.3;306.9;15.0;17.6;-2.6;57.02;32.6
11.9.2025;16;03:45 - 04:00;3,985.4;478.3;10.0;9.8;0.2;51.99;19.8
11.9.2025;17;04:00 - 04:15;107.3;272.5;14.0;30.4;-16.4;63.55;44.4
11.9.2025;18;04:15 - 04:30;116.4;318.6;25.6;39.0;-13.4;60.16;64.6
11.9.2025;19;04:30 - 04:45;1,594.8;551.4;24.9;16.0;8.9;66.76;40.9
11.9.2025;20;04:45 - 05:00;212.0;1,192.8;46.8;16.3;30.5;71.03;63.1
11.9.2025;21;05:00 - 05:15;692.3;1,267.4;16.1;91.4;-75.3;66.15;107.5
11.9.2025;22;05:15 - 05:30;558.0;615.5;36.4;50.8;-14.4;69.34;87.2
11.9.2025;23;05:30 - 05:45;952.9;559.8;37.0;20.5;16.5;81.65;57.5
11.9.2025;24;05:45 - 06:00;1,464.5;201.2;46.6;10.5;36.1;90.22;57.1
11.9.2025;25;06:00 - 06:15;11,328.0;715.6;100.0;101.5;-1.5;73.51;201.5
11.9.2025;26;06:15 - 06:30;55,455.7;25,955.2;20.0;20.5;-0.5;94.29;40.5
11.9.2025;27;06:30 - 06:45;113.4;12,526.3;45.0;22.4;22.6;101.86;67.4
11.9.2025;28;06:45 - 07:00;25,387.2;2,726.0;60.1;20.0;40.1;100.26;80.1
11.9.2025;29;07:00 - 07:15;8,129.0;21,320.0;35.1;60.2;-25.1;135.24;95.3
11.9.2025;30;07:15 - 07:30;725.0;25,542.9;22.0;35.6;-13.6;128.68;57.6
11.9.2025;31;07:30 - 07:45;10,542.0;3,881.8;27.0;21.6;5.4;124.89;48.6
11.9.2025;32;07:45 - 08:00;3,886.0;3,666.2;44.6;30.7;13.9;121.51;75.3
11.9.2025;33;08:00 - 08:15;8,993.8;47,825.7;33.0;86.0;-53.0;140.99;119.0
11.9.2025;34;08:15 - 08:30;947.3;32,860.0;28.5;19.7;8.8;119.13;48.2
11.9.2025;35;08:30 - 08:45;3,023.9;1,965.1;43.1;44.0;-0.9;105.46;87.1
11.9.2025;36;08:45 - 09:00;10,957.7;1,645.1;38.2;37.1;1.1;90.47;75.3
11.9.2025;37;09:00 - 09:15;12,940.2;3,329.4;22.9;20.7;2.2;121.15;43.6
11.9.2025;38;09:15 - 09:30;2,990.2;4,059.7;32.5;19.5;13.0;108.61;52.0
11.9.2025;39;09:30 - 09:45;1,606.5;2,964.5;48.7;54.0;-5.3;79.76;102.7
11.9.2025;40;09:45 - 10:00;1,168.0;4,035.3;213.8;82.4;131.4;79.64;296.2
11.9.2025;41;10:00 - 10:15;5,383.5;7,078.2;55.3;50.4;4.9;107.36;105.7
11.9.2025;42;10:15 - 10:30;4,947.2;6,689.1;40.8;33.7;7.1;81.25;74.5
11.9.2025;43;10:30 - 10:45;10,097.1;7,168.2;62.1;51.0;11.1;65.49;113.1
11.9.2025;44;10:45 - 11:00;13,576.6;12,455.1;83.7;92.5;-8.8;38.40;176.2
11.9.2025;45;11:00 - 11:15;4,417.4;3,733.5;63.3;45.8;17.5;90.72;109.1
11.9.2025;46;11:15 - 11:30;4,393.1;4,751.1;59.4;51.0;8.4;85.28;110.4
11.9.2025;47;11:30 - 11:45;10,837.1;3,752.5;68.3;55.1;13.2;82.46;123.4
11.9.2025;48;11:45 - 12:00;11,039.8;7,640.5;91.1;66.0;25.1;76.00;157.1
11.9.2025;49;12:00 - 12:15;17,676.1;7,200.6;43.2;58.4;-15.2;106.64;101.6
11.9.2025;50;12:15 - 12:30;10,173.7;13,478.4;58.7;44.8;13.9;80.28;103.5
11.9.2025;51;12:30 - 12:45;8,735.2;16,600.2;61.3;53.5;7.8;67.59;114.8
11.9.2025;52;12:45 - 13:00;6,112.4;9,661.4;72.5;83.1;-10.6;76.92;155.6
11.9.2025;53;13:00 - 13:15;2,169.3;924.9;56.4;84.1;-27.7;78.48;140.5
11.9.2025;54;13:15 - 13:30;9,398.1;2,246.0;33.1;73.6;-40.5;78.75;106.7
11.9.2025;55;13:30 - 13:45;21,413.0;4,138.2;64.4;116.7;-52.3;79.24;181.1
11.9.2025;56;13:45 - 14:00;18,871.0;2,733.6;78.3;157.2;-78.9;77.79;235.5
11.9.2025;57;14:00 - 14:15;10,776.8;8,434.8;84.9;72.8;12.1;53.97;157.7
11.9.2025;58;14:15 - 14:30;4,088.0;1,718.9;41.4;66.1;-24.7;78.34;107.5
11.9.2025;59;14:30 - 14:45;25,228.2;4,152.6;36.5;52.5;-16.0;83.18;89.0
11.9.2025;60;14:45 - 15:00;3,278.3;11,937.5;22.3;86.5;-64.2;100.73;108.8
11.9.2025;61;15:00 - 15:15;8,444.7;3,229.1;34.3;81.3;-47.0;61.60;115.6
11.9.2025;62;15:15 - 15:30;7,894.2;4,698.5;41.9;63.3;-21.4;63.63;105.2
11.9.2025;63;15:30 - 15:45;5,252.7;40,591.9;31.1;54.7;-23.6;82.67;85.8
11.9.2025;64;15:45 - 16:00;32,110.6;10,379.1;26.3;52.6;-26.3;101.26;78.9
11.9.2025;65;16:00 - 16:15;7,485.8;2,053.9;46.2;30.2;16.0;11.38;76.4
11.9.2025;66;16:15 - 16:30;2,403.6;1,471.4;53.2;26.9;26.3;7.60;80.1
11.9.2025;67;16:30 - 16:45;2,054.0;35,841.5;35.2;46.0;-10.8;53.16;81.2
11.9.2025;68;16:45 - 17:00;10,739.7;33,988.9;60.4;134.1;-73.7;73.08;194.5
11.9.2025;69;17:00 - 17:15;28,603.8;1,023.2;89.1;81.3;7.8;105.54;170.4
11.9.2025;70;17:15 - 17:30;30,562.2;1,118.8;12.2;7.0;5.2;109.90;19.2
11.9.2025;71;17:30 - 17:45;1,288.0;33,221.0;14.0;0.0;14.0;127.00;14.0
11.9.2025;72;17:45 - 18:00;169.6;39,076.4;36.9;14.6;22.3;163.08;51.5
11.9.2025;73;18:00 - 18:15;36,837.3;8,009.3;41.5;82.9;-41.4;140.45;124.4
11.9.2025;74;18:15 - 18:30;6,948.7;8,106.0;29.3;46.4;-17.1;174.46;75.7
11.9.2025;75;18:30 - 18:45;22,866.0;7,869.3;19.5;20.1;-0.6;201.24;39.6
11.9.2025;76;18:45 - 19:00;2,481.1;67,597.1;15.1;33.5;-18.4;278.76;48.6
11.9.2025;77;19:00 - 19:15;7,652.5;14,144.1;44.9;66.8;-21.9;204.72;111.7
11.9.2025;78;19:15 - 19:30;4,203.2;20,430.9;14.0;30.9;-16.9;308.13;44.9
11.9.2025;79;19:30 - 19:45;15,958.7;1,766.6;13.8;17.4;-3.6;340.03;31.2
11.9.2025;80;19:45 - 20:00;13,237.7;5,745.1;15.0;37.7;-22.7;335.05;52.7
11.9.2025;81;20:00 - 20:15;5,073.8;37,926.5;40.5;14.4;26.1;230.15;54.9
11.9.2025;82;20:15 - 20:30;21,822.6;21,795.5;33.0;14.0;19.0;204.38;47.0
11.9.2025;83;20:30 - 20:45;8,183.9;5,782.5;20.0;19.5;0.5;172.26;39.5
11.9.2025;84;20:45 - 21:00;16,423.3;13,560.0;51.1;86.2;-35.1;132.88;137.3
11.9.2025;85;21:00 - 21:15;7,749.3;36,685.1;122.6;57.6;65.0;139.16;180.2
11.9.2025;86;21:15 - 21:30;47,860.7;18,243.0;58.5;47.5;11.0;122.67;106.0
11.9.2025;87;21:30 - 21:45;9,343.1;13,989.6;35.4;41.9;-6.5;76.99;77.3
11.9.2025;88;21:45 - 22:00;34,127.2;19,658.1;82.4;216.1;-133.7;70.23;298.5
11.9.2025;89;22:00 - 22:15;3,056.9;59,292.8;87.9;20.0;67.9;98.13;107.9
11.9.2025;90;22:15 - 22:30;4,792.0;77,515.2;50.4;40.2;10.2;88.68;90.6
11.9.2025;91;22:30 - 22:45;48,111.4;21,362.1;68.6;97.7;-29.1;67.18;166.3
11.9.2025;92;22:45 - 23:00;29,775.9;3,093.6;44.1;113.7;-69.6;52.65;157.8
11.9.2025;93;23:00 - 23:15;20,395.3;92,823.6;58.7;17.0;41.7;84.43;75.7
11.9.2025;94;23:15 - 23:30;17,021.2;26,162.3;22.0;21.0;1.0;78.40;43.0
11.9.2025;95;23:30 - 23:45;3,696.7;25,833.8;7.7;22.8;-15.1;60.98;30.5
11.9.2025;96;23:45 - 00:00;11,930.6;31,844.3;22.9;29.3;-6.4;49.17;52.2
12.9.2025;1;00:00 - 00:15;204.6;249.6;66.6;135.0;-68.4;48.17;201.6
12.9.2025;2;00:15 - 00:30;267.1;109.2;30.6;15.0;15.6;48.94;45.6
12.9.2025;3;00:30 - 00:45;119.3;74.0;23.1;20.0;3.1;44.77;43.1
12.9.2025;4;00:45 - 01:00;780.1;426.8;39.6;67.8;-28.2;36.33;107.4
12.9.2025;5;01:00 - 01:15;14,601.0;955.2;3.3;3.0;0.3;77.96;6.3
12.9.2025;6;01:15 - 01:30;446.1;25,781.4;9.5;23.0;-13.5;83.89;32.5
12.9.2025;7;01:30 - 01:45;49.3;1,458.5;23.5;29.8;-6.3;37.84;53.3
12.9.2025;8;01:45 - 02:00;62.7;3,265.8;23.6;55.2;-31.6;30.06;78.8
12.9.2025;9;02:00 - 02:15;6,749.5;818.6;12.3;12.5;-0.2;89.37;24.8
12.9.2025;10;02:15 - 02:30;2,034.1;474.0;16.9;19.4;-2.5;53.51;36.3
12.9.2025;11;02:30 - 02:45;5,201.0;2,815.1;9.6;15.7;-6.1;71.69;25.3
12.9.2025;12;02:45 - 03:00;4,735.7;5,629.3;19.9;30.4;-10.5;54.23;50.3
12.9.2025;13;03:00 - 03:15;7,161.3;1,431.8;7.8;18.7;-10.9;90.99;26.5
12.9.2025;14;03:15 - 03:30;3,214.6;27,587.8;6.7;18.3;-11.6;76.58;25.0
12.9.2025;15;03:30 - 03:45;6,364.4;4,819.3;14.7;27.9;-13.2;68.01;42.6
12.9.2025;16;03:45 - 04:00;2,485.9;31,643.8;17.7;17.9;-0.2;36.85;35.6
12.9.2025;17;04:00 - 04:15;2,165.1;2,085.0;35.8;60.0;-24.2;56.36;95.8
12.9.2025;18;04:15 - 04:30;9,173.6;8,219.5;37.0;39.6;-2.6;59.78;76.6
12.9.2025;19;04:30 - 04:45;8,290.5;32,698.9;20.1;13.6;6.5;81.30;33.7
12.9.2025;20;04:45 - 05:00;2,528.3;13,536.2;75.2;118.6;-43.4;65.00;193.8
12.9.2025;21;05:00 - 05:15;5,330.9;1,391.0;157.2;186.0;-28.8;72.81;343.2
12.9.2025;22;05:15 - 05:30;3,701.2;1,827.6;47.5;49.9;-2.4;72.00;97.4
12.9.2025;23;05:30 - 05:45;19,766.8;3,062.1;74.0;20.8;53.2;111.11;94.8
12.9.2025;24;05:45 - 06:00;84,673.8;8,160.5;78.2;19.9;58.3;117.45;98.1
12.9.2025;25;06:00 - 06:15;305.0;11,248.0;17.3;130.9;-113.6;138.99;148.2
12.9.2025;26;06:15 - 06:30;397.0;3,117.2;33.0;53.8;-20.8;175.24;86.8
12.9.2025;27;06:30 - 06:45;3,333.0;12,571.2;41.5;47.4;-5.9;191.90;88.9
12.9.2025;28;06:45 - 07:00;15,408.7;35,048.8;42.1;90.8;-48.7;202.03;132.9
12.9.2025;29;07:00 - 07:15;5,030.4;2,114.3;81.3;118.7;-37.4;201.53;200.0
12.9.2025;30;07:15 - 07:30;16,266.1;16,390.2;93.8;113.1;-19.3;199.11;206.9
12.9.2025;31;07:30 - 07:45;2,556.1;1,988.5;39.8;39.6;0.2;160.93;79.4
12.9.2025;32;07:45 - 08:00;864.0;1,297.2;51.1;38.8;12.3;119.56;89.9
12.9.2025;33;08:00 - 08:15;4,887.9;8,574.0;61.6;111.1;-49.5;153.18;172.7
12.9.2025;34;08:15 - 08:30;3,877.1;8,598.2;45.4;44.1;1.3;134.10;89.5
12.9.2025;35;08:30 - 08:45;5,971.8;2,618.3;53.5;60.2;-6.7;105.06;113.7
12.9.2025;36;08:45 - 09:00;5,208.2;5,968.7;229.0;138.9;90.1;95.76;367.9
12.9.2025;37;09:00 - 09:15;4,915.3;10,194.5;105.3;118.0;-12.7;119.24;223.3
12.9.2025;38;09:15 - 09:30;17,249.9;2,881.2;57.6;79.6;-22.0;112.95;137.2
12.9.2025;39;09:30 - 09:45;2,898.6;96,142.1;57.2;72.1;-14.9;76.47;129.3
12.9.2025;40;09:45 - 10:00;18,134.1;6,349.8;78.2;127.1;-48.9;58.27;205.3
12.9.2025;41;10:00 - 10:15;32,540.3;4,442.5;40.5;35.5;5.0;101.47;76.0
12.9.2025;42;10:15 - 10:30;10,674.3;5,288.4;26.5;29.5;-3.0;73.56;56.0
12.9.2025;43;10:30 - 10:45;10,168.5;714.5;32.3;45.7;-13.4;42.32;78.0
12.9.2025;44;10:45 - 11:00;15,794.3;10,875.9;73.7;74.2;-0.5;26.17;147.9
12.9.2025;45;11:00 - 11:15;130,674.1;42,065.0;64.1;68.0;-3.9;83.74;132.1
12.9.2025;46;11:15 - 11:30;3,787.0;3,960.8;64.6;73.7;-9.1;70.67;138.3
