Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
26.11.2025;72;17:45 - 18:00;482.9;724.5;44.7;77.9;-33.2;212.26;122.6
26.11.2025;73;18:00 - 18:15;2,150.0;660.2;54.6;56.1;-1.5;214.35;110.7
26.11.2025;74;18:15 - 18:30;504.6;822.8;28.6;29.4;-0.8;194.92;58.0
26.11.2025;75;18:30 - 18:45;521.5;610.4;43.3;30.6;12.7;185.03;73.9
26.11.2025;76;18:45 - 19:00;571.0;906.6;61.4;82.9;-21.5;188.29;144.3
26.11.2025;77;19:00 - 19:15;544.7;863.7;66.5;40.4;26.1;178.95;106.9
26.11.2025;78;19:15 - 19:30;464.6;518.8;57.2;44.8;12.4;167.67;102.0
26.11.2025;79;19:30 - 19:45;758.3;583.0;48.5;21.9;26.6;150.56;70.4
26.11.2025;80;19:45 - 20:00;393.7;487.3;26.9;134.9;-108.0;131.87;161.8
26.11.2025;81;20:00 - 20:15;1,079.7;633.6;38.9;36.2;2.7;153.35;75.1
26.11.2025;82;20:15 - 20:30;1,627.9;304.0;17.4;42.2;-24.8;142.42;59.6
26.11.2025;83;20:30 - 20:45;429.3;252.3;10.6;48.7;-38.1;137.60;59.3
26.11.2025;84;20:45 - 21:00;503.3;1,282.4;32.2;75.7;-43.5;123.05;107.9
26.11.2025;85;21:00 - 21:15;1,336.0;306.9;33.1;29.2;3.9;132.28;62.3
26.11.2025;86;21:15 - 21:30;1,305.0;653.2;6.0;24.9;-18.9;125.20;30.9
26.11.2025;87;21:30 - 21:45;332.2;906.5;7.7;26.2;-18.5;105.33;33.9
26.11.2025;88;21:45 - 22:00;456.3;638.1;18.6;30.7;-12.1;94.10;49.3
26.11.2025;89;22:00 - 22:15;1,550.0;453.0;42.8;26.6;16.2;110.61;69.4
26.11.2025;90;22:15 - 22:30;227.8;827.2;20.1;10.0;10.1;95.74;30.1
26.11.2025;91;22:30 - 22:45;469.6;390.4;30.0;21.7;8.3;90.01;51.7
26.11.2025;92;22:45 - 23:00;329.2;590.0;20.8;26.9;-6.1;86.21;47.7
26.11.2025;93;23:00 - 23:15;898.3;271.5;39.4;19.9;19.5;92.89;59.3
26.11.2025;94;23:15 - 23:30;289.8;130.8;19.1;4.0;15.1;85.78;23.1
26.11.2025;95;23:30 - 23:45;262.1;138.3;14.2;12.0;2.2;82.10;26.2
26.11.2025;96;23:45 - 00:00;334.2;510.0;28.0;34.5;-6.5;79.72;62.5
27.11.2025;1;00:00 - 00:15;83.3;17.9;7.0;0.0;7.0;87.58;7.0
27.11.2025;2;00:15 - 00:30;53.9;39.8;0.0;9.5;-9.5;82.75;9.5
27.11.2025;3;00:30 - 00:45;76.1;22.5;11.3;4.6;6.7;77.84;15.9
27.11.2025;4;00:45 - 01:00;97.9;29.9;18.0;6.0;12.0;77.76;24.0
27.11.2025;5;01:00 - 01:15;230.2;33.6;13.1;5.1;8.0;81.03;18.2
27.11.2025;6;01:15 - 01:30;66.0;36.1;23.7;1.9;21.8;73.20;25.6
27.11.2025;7;01:30 - 01:45;101.5;44.3;32.3;2.0;30.3;72.38;34.3
27.11.2025;8;01:45 - 02:00;84.2;78.5;11.2;4.2;7.0;71.14;15.4
27.11.2025;9;02:00 - 02:15;333.8;94.2;39.8;10.9;28.9;73.86;50.7
27.11.2025;10;02:15 - 02:30;849.3;125.3;34.7;12.4;22.3;72.15;47.1
27.11.2025;11;02:30 - 02:45;134.4;227.7;47.3;12.5;34.8;71.84;59.8
27.11.2025;12;02:45 - 03:00;497.6;248.3;34.3;13.3;21.0;69.28;47.6
27.11.2025;13;03:00 - 03:15;168.3;118.7;13.0;6.1;6.9;74.69;19.1
27.11.2025;14;03:15 - 03:30;83.6;94.5;10.2;8.1;2.1;71.19;18.3
27.11.2025;15;03:30 - 03:45;79.6;155.7;11.0;4.0;7.0;73.96;15.0
27.11.2025;16;03:45 - 04:00;130.3;215.5;8.0;10.6;-2.6;67.78;18.6
27.11.2025;17;04:00 - 04:15;123.9;383.5;9.6;9.2;0.4;73.85;18.8
27.11.2025;18;04:15 - 04:30;112.3;953.4;9.7;12.9;-3.2;72.44;22.6
27.11.2025;19;04:30 - 04:45;251.1;163.6;18.0;9.3;8.7;75.81;27.3
27.11.2025;20;04:45 - 05:00;489.5;183.1;59.2;15.3;43.9;81.73;74.5
27.11.2025;21;05:00 - 05:15;194.7;189.9;23.8;20.0;3.8;81.06;43.8
27.11.2025;22;05:15 - 05:30;732.1;638.9;15.0;14.9;0.1;75.01;29.9
27.11.2025;23;05:30 - 05:45;1,991.1;56.0;22.4;5.8;16.6;74.45;28.2
27.11.2025;24;05:45 - 06:00;587.7;48.7;31.9;29.0;2.9;103.22;60.9
27.11.2025;25;06:00 - 06:15;286.7;347.5;23.6;33.1;-9.5;89.57;56.7
27.11.2025;26;06:15 - 06:30;7,147.3;342.2;42.0;27.6;14.4;104.41;69.6
27.11.2025;27;06:30 - 06:45;1,632.4;163.3;61.2;36.8;24.4;116.62;98.0
27.11.2025;28;06:45 - 07:00;2,741.2;333.8;87.5;49.8;37.7;124.56;137.3
27.11.2025;29;07:00 - 07:15;486.4;821.4;59.6;55.7;3.9;114.88;115.3
27.11.2025;30;07:15 - 07:30;393.7;3,977.1;41.2;32.4;8.8;128.64;73.6
27.11.2025;31;07:30 - 07:45;3,590.7;5,220.3;56.1;39.9;16.2;142.13;96.0
27.11.2025;32;07:45 - 08:00;1,800.9;1,735.1;77.3;66.8;10.5;148.88;144.1
27.11.2025;33;08:00 - 08:15;2,941.8;497.5;67.2;45.5;21.7;157.30;112.7
27.11.2025;34;08:15 - 08:30;1,416.9;992.4;50.4;41.9;8.5;153.41;92.3
27.11.2025;35;08:30 - 08:45;852.6;1,227.9;69.8;64.8;5.0;154.81;134.6
27.11.2025;36;08:45 - 09:00;1,647.9;1,828.0;73.5;98.3;-24.8;142.08;171.8
27.11.2025;37;09:00 - 09:15;1,141.0;638.6;84.9;77.2;7.7;164.24;162.1
27.11.2025;38;09:15 - 09:30;288.2;860.2;60.9;41.9;19.0;152.49;102.8
27.11.2025;39;09:30 - 09:45;1,308.7;1,286.0;127.2;131.4;-4.2;153.39;258.6
27.11.2025;40;09:45 - 10:00;1,820.3;1,284.1;100.3;110.7;-10.4;141.86;211.0
27.11.2025;41;10:00 - 10:15;637.1;968.0;102.4;89.6;12.8;150.00;192.0
27.11.2025;42;10:15 - 10:30;404.7;726.7;91.2;80.9;10.3;140.87;172.1
27.11.2025;43;10:30 - 10:45;717.3;923.8;134.4;136.5;-2.1;135.92;270.9
27.11.2025;44;10:45 - 11:00;1,302.6;1,954.4;92.2;96.8;-4.6;122.91;189.0
27.11.2025;45;11:00 - 11:15;790.2;1,405.2;77.7;81.2;-3.5;134.87;158.9
27.11.2025;46;11:15 - 11:30;676.9;593.5;69.1;74.9;-5.8;133.15;144.0
27.11.2025;47;11:30 - 11:45;894.2;798.7;82.8;123.0;-40.2;119.43;205.8
27.11.2025;48;11:45 - 12:00;1,658.2;2,168.3;79.6;114.6;-35.0;110.67;194.2
27.11.2025;49;12:00 - 12:15;601.3;551.1;68.9;70.4;-1.5;124.25;139.3
27.11.2025;50;12:15 - 12:30;1,043.1;600.3;65.8;92.1;-26.3;123.17;157.9
27.11.2025;51;12:30 - 12:45;1,296.4;591.6;53.8;95.5;-41.7;110.90;149.3
27.11.2025;52;12:45 - 13:00;2,199.3;1,108.2;61.0;144.9;-83.9;112.27;205.9
27.11.2025;53;13:00 - 13:15;883.6;1,388.9;72.0;175.8;-103.8;106.72;247.8
27.11.2025;54;13:15 - 13:30;1,037.1;892.6;68.6;148.1;-79.5;117.23;216.7
27.11.2025;55;13:30 - 13:45;1,308.3;960.8;48.5;121.5;-73.0;115.31;170.0
27.11.2025;56;13:45 - 14:00;1,147.5;1,100.2;59.3;120.9;-61.6;115.39;180.2
27.11.2025;57;14:00 - 14:15;941.6;1,098.4;125.2;206.4;-81.2;122.31;331.6
27.11.2025;58;14:15 - 14:30;454.7;1,214.6;93.6;137.0;-43.4;134.74;230.6
27.11.2025;59;14:30 - 14:45;1,043.4;2,307.8;97.2;124.4;-27.2;140.00;221.6
27.11.2025;60;14:45 - 15:00;1,909.1;1,742.2;129.4;142.0;-12.6;143.35;271.4
27.11.2025;61;15:00 - 15:15;1,048.4;1,578.0;133.3;156.8;-23.5;125.19;290.1
27.11.2025;62;15:15 - 15:30;567.1;890.5;109.1;130.5;-21.4;136.87;239.6
27.11.2025;63;15:30 - 15:45;560.9;1,110.8;115.0;129.0;-14.0;142.11;244.0
27.11.2025;64;15:45 - 16:00;802.1;1,448.2;136.8;150.1;-13.3;151.13;286.9
27.11.2025;65;16:00 - 16:15;737.3;1,142.0;59.0;88.1;-29.1;145.20;147.1
27.11.2025;66;16:15 - 16:30;1,808.4;1,827.2;68.4;86.4;-18.0;147.71;154.8
27.11.2025;67;16:30 - 16:45;2,064.7;674.2;53.3;86.5;-33.2;174.57;139.8
27.11.2025;68;16:45 - 17:00;951.3;715.1;52.5;99.2;-46.7;189.00;151.7
27.11.2025;69;17:00 - 17:15;1,438.2;833.6;113.5;121.6;-8.1;153.66;235.1
27.11.2025;70;17:15 - 17:30;1,221.7;722.6;95.1;95.4;-0.3;146.01;190.5
27.11.2025;71;17:30 - 17:45;767.0;840.7;76.8;95.7;-18.9;154.38;172.5
27.11.2025;72;17:45 - 18:00;649.2;2,532.9;113.0;121.7;-8.7;147.15;234.7
27.11.2025;73;18:00 - 18:15;667.4;802.2;77.8;128.4;-50.6;146.53;206.2
27.11.2025;74;18:15 - 18:30;500.2;1,251.7;65.0;114.0;-49.0;141.70;179.0
27.11.2025;75;18:30 - 18:45;824.4;941.1;51.9;95.3;-43.4;136.50;147.2
27.11.2025;76;18:45 - 19:00;377.5;875.6;95.0;109.9;-14.9;108.57;204.9
27.11.2025;77;19:00 - 19:15;650.7;674.9;48.5;63.5;-15.0;144.36;112.0
27.11.2025;78;19:15 - 19:30;445.6;451.5;23.3;38.1;-14.8;139.17;61.4
27.11.2025;79;19:30 - 19:45;421.3;574.3;33.5;43.6;-10.1;136.39;77.1
27.11.2025;80;19:45 - 20:00;980.4;1,155.9;53.8;57.3;-3.5;111.22;111.1
27.11.2025;81;20:00 - 20:15;542.2;745.1;91.2;74.4;16.8;141.17;165.6
27.11.2025;82;20:15 - 20:30;481.5;614.5;57.0;40.2;16.8;132.39;97.2
27.11.2025;83;20:30 - 20:45;1,019.2;823.6;91.3;72.6;18.7;122.50;163.9
27.11.2025;84;20:45 - 21:00;1,604.4;1,921.3;139.5;109.7;29.8;99.92;249.2
27.11.2025;85;21:00 - 21:15;671.3;530.6;31.4;31.4;0.0;134.25;62.8
27.11.2025;86;21:15 - 21:30;1,021.1;634.6;36.6;35.1;1.5;114.76;71.7
27.11.2025;87;21:30 - 21:45;814.5;514.2;55.4;60.4;-5.0;107.11;115.8
27.11.2025;88;21:45 - 22:00;1,518.1;1,957.6;33.2;31.2;2.0;93.91;64.4
27.11.2025;89;22:00 - 22:15;1,053.1;11,069.6;14.1;15.0;-0.9;117.40;29.1
27.11.2025;90;22:15 - 22:30;115.2;11,230.8;45.0;0.9;44.1;102.03;45.9
27.11.2025;91;22:30 - 22:45;108.8;11,315.7;20.7;9.6;11.1;99.77;30.3
27.11.2025;92;22:45 - 23:00;265.7;11,172.6;36.8;26.8;10.0;81.82;63.6
27.11.2025;93;23:00 - 23:15;1,595.6;1,545.9;13.3;14.0;-0.7;95.32;27.3
27.11.2025;94;23:15 - 23:30;1,544.2;967.9;22.2;16.2;6.0;89.33;38.4
27.11.2025;95;23:30 - 23:45;570.6;1,378.5;27.3;28.7;-1.4;81.09;56.0
27.11.2025;96;23:45 - 00:00;785.9;1,375.5;29.6;36.9;-7.3;75.65;66.5
28.11.2025;1;00:00 - 00:15;237.5;185.4;39.6;31.4;8.2;98.65;71.0
28.11.2025;2;00:15 - 00:30;204.0;64.1;34.7;15.9;18.8;95.77;50.6
28.11.2025;3;00:30 - 00:45;383.7;165.0;31.9;5.2;26.7;99.56;37.1
28.11.2025;4;00:45 - 01:00;134.4;39.1;13.3;0.0;13.3;105.61;13.3
28.11.2025;5;01:00 - 01:15;151.4;423.4;19.6;13.6;6.0;91.23;33.2
28.11.2025;6;01:15 - 01:30;258.9;647.2;19.6;20.0;-0.4;98.72;39.6
28.11.2025;7;01:30 - 01:45;216.4;124.1;30.3;14.7;15.6;93.48;45.0
28.11.2025;8;01:45 - 02:00;187.0;256.1;36.9;28.0;8.9;87.22;64.9
28.11.2025;9;02:00 - 02:15;235.3;55.2;38.9;10.9;28.0;85.17;49.8
28.11.2025;10;02:15 - 02:30;572.0;68.1;38.1;9.0;29.1;90.07;47.1
28.11.2025;11;02:30 - 02:45;1,064.2;79.3;54.1;16.3;37.8;91.22;70.4
28.11.2025;12;02:45 - 03:00;953.1;98.2;40.7;11.0;29.7;88.37;51.7
28.11.2025;13;03:00 - 03:15;113.7;83.4;12.3;5.0;7.3;86.77;17.3
28.11.2025;14;03:15 - 03:30;349.4;60.7;35.2;9.2;26.0;81.73;44.4
28.11.2025;15;03:30 - 03:45;371.5;223.8;47.4;19.8;27.6;84.55;67.2
28.11.2025;16;03:45 - 04:00;676.8;66.4;40.5;12.9;27.6;79.22;53.4
28.11.2025;17;04:00 - 04:15;253.3;1,935.6;21.6;17.8;3.8;87.67;39.4
28.11.2025;18;04:15 - 04:30;356.5;328.0;23.5;21.8;1.7;86.10;45.3
28.11.2025;19;04:30 - 04:45;1,057.4;160.6;48.7;22.2;26.5;90.22;70.9
28.11.2025;20;04:45 - 05:00;240.2;315.5;64.4;37.7;26.7;91.90;102.1
28.11.2025;21;05:00 - 05:15;411.4;568.2;61.6;76.8;-15.2;89.99;138.4
28.11.2025;22;05:15 - 05:30;132.2;1,464.2;25.6;17.5;8.1;88.99;43.1
28.11.2025;23;05:30 - 05:45;1,251.5;523.5;56.5;38.6;17.9;99.94;95.1
28.11.2025;24;05:45 - 06:00;904.6;348.2;63.7;65.5;-1.8;124.77;129.2
28.11.2025;25;06:00 - 06:15;303.4;1,229.7;44.5;49.6;-5.1;102.19;94.1
28.11.2025;26;06:15 - 06:30;1,211.4;176.1;47.2;29.7;17.5;111.11;76.9
28.11.2025;27;06:30 - 06:45;1,446.4;982.3;87.3;73.5;13.8;122.30;160.8
28.11.2025;28;06:45 - 07:00;2,834.7;3,869.6;92.0;63.9;28.1;135.11;155.9
28.11.2025;29;07:00 - 07:15;418.2;425.0;20.2;24.4;-4.2;131.12;44.6
28.11.2025;30;07:15 - 07:30;412.2;257.0;33.0;33.5;-0.5;139.13;66.5
28.11.2025;31;07:30 - 07:45;2,000.1;1,866.9;27.2;39.3;-12.1;146.41;66.5
28.11.2025;32;07:45 - 08:00;971.7;563.5;56.8;68.6;-11.8;151.00;125.4
28.11.2025;33;08:00 - 08:15;8,086.4;705.4;129.7;94.1;35.6;150.60;223.8
28.11.2025;34;08:15 - 08:30;2,094.2;430.6;91.2;59.1;32.1;148.28;150.3
28.11.2025;35;08:30 - 08:45;458.0;1,100.0;73.3;55.1;18.2;142.92;128.4
28.11.2025;36;08:45 - 09:00;635.2;833.0;72.8;64.0;8.8;134.66;136.8
28.11.2025;37;09:00 - 09:15;1,073.3;558.8;76.0;53.2;22.8;143.40;129.2
28.11.2025;38;09:15 - 09:30;885.9;1,568.4;85.1;75.9;9.2;127.68;161.0
28.11.2025;39;09:30 - 09:45;1,819.9;2,800.1;56.8;67.4;-10.6;120.04;124.2
28.11.2025;40;09:45 - 10:00;2,246.1;784.4;41.3;103.3;-62.0;111.11;144.6
28.11.2025;41;10:00 - 10:15;1,739.7;1,536.5;53.6;70.1;-16.5;133.01;123.7
28.11.2025;42;10:15 - 10:30;1,282.7;2,928.7;39.0;67.4;-28.4;117.39;106.4
28.11.2025;43;10:30 - 10:45;1,383.0;1,367.8;55.4;99.7;-44.3;117.19;155.1
28.11.2025;44;10:45 - 11:00;1,235.6;1,200.2;23.5;114.2;-90.7;106.01;137.7
28.11.2025;45;11:00 - 11:15;3,518.8;1,232.4;55.4;68.8;-13.4;122.09;124.2
28.11.2025;46;11:15 - 11:30;1,296.6;912.7;81.1;83.5;-2.4;118.37;164.6
28.11.2025;47;11:30 - 11:45;828.9;591.0;67.2;73.6;-6.4;117.17;140.8
28.11.2025;48;11:45 - 12:00;893.0;962.7;23.8;53.0;-29.2;114.16;76.8
28.11.2025;49;12:00 - 12:15;394.7;364.5;42.2;44.1;-1.9;114.58;86.3
28.11.2025;50;12:15 - 12:30;1,190.3;608.3;35.0;45.6;-10.6;118.74;80.6
28.11.2025;51;12:30 - 12:45;1,308.5;313.5;27.4;42.0;-14.6;124.15;69.4
28.11.2025;52;12:45 - 13:00;576.2;845.5;38.8;38.7;0.1;118.92;77.5
28.11.2025;53;13:00 - 13:15;1,272.3;412.4;51.9;54.9;-3.0;108.94;106.8
28.11.2025;54;13:15 - 13:30;1,180.3;564.6;30.5;64.3;-33.8;112.03;94.8
28.11.2025;55;13:30 - 13:45;1,413.6;1,389.1;29.3;64.8;-35.5;114.33;94.1
28.11.2025;56;13:45 - 14:00;759.1;472.5;21.7;55.9;-34.2;109.45;77.6
28.11.2025;57;14:00 - 14:15;1,092.4;413.0;34.3;123.4;-89.1;106.48;157.7
28.11.2025;58;14:15 - 14:30;925.1;787.3;52.2;102.3;-50.1;114.15;154.5
28.11.2025;59;14:30 - 14:45;1,177.4;801.2;66.8;110.3;-43.5;129.48;177.1
28.11.2025;60;14:45 - 15:00;9,394.3;3,296.9;107.5;139.5;-32.0;149.77;247.0
28.11.2025;61;15:00 - 15:15;1,991.3;627.8;104.1;242.1;-138.0;132.29;346.2
28.11.2025;62;15:15 - 15:30;3,313.0;4,629.5;115.1;200.0;-84.9;125.03;315.1
28.11.2025;63;15:30 - 15:45;2,836.5;2,825.1;116.2;127.6;-11.4;148.73;243.8
28.11.2025;64;15:45 - 16:00;2,605.6;997.7;105.9;110.3;-4.4;154.68;216.2
28.11.2025;65;16:00 - 16:15;1,424.1;1,091.6;82.2;157.5;-75.3;145.42;239.7
28.11.2025;66;16:15 - 16:30;1,038.7;711.5;50.4;88.1;-37.7;148.41;138.5
28.11.2025;67;16:30 - 16:45;1,510.9;1,490.2;65.5;94.9;-29.4;152.66;160.4
28.11.2025;68;16:45 - 17:00;2,074.9;1,600.9;57.8;99.3;-41.5;164.23;157.1
28.11.2025;69;17:00 - 17:15;1,532.9;1,503.9;84.0;217.8;-133.8;145.80;301.8
28.11.2025;70;17:15 - 17:30;4,282.0;1,243.6;53.2;155.3;-102.1;134.93;208.5
28.11.2025;71;17:30 - 17:45;2,173.1;849.5;83.1;86.9;-3.8;137.61;170.0
28.11.2025;72;17:45 - 18:00;2,077.0;1,293.1;83.7;96.0;-12.3;137.05;179.7
28.11.2025;73;18:00 - 18:15;1,883.3;1,389.8;38.3;106.9;-68.6;153.42;145.2
28.11.2025;74;18:15 - 18:30;1,555.5;1,436.6;34.0;58.1;-24.1;127.25;92.1
28.11.2025;75;18:30 - 18:45;1,465.7;700.6;44.0;64.3;-20.3;134.14;108.3
28.11.2025;76;18:45 - 19:00;749.5;994.0;47.8;56.1;-8.3;131.90;103.9
28.11.2025;77;19:00 - 19:15;1,797.5;805.7;40.7;104.6;-63.9;144.12;145.3
28.11.2025;78;19:15 - 19:30;579.6;630.0;46.8;105.2;-58.4;140.60;152.0
28.11.2025;79;19:30 - 19:45;1,907.9;556.9;70.4;188.4;-118.0;138.19;258.8
28.11.2025;80;19:45 - 20:00;678.2;1,393.7;37.0;94.7;-57.7;127.09;131.7
28.11.2025;81;20:00 - 20:15;1,022.1;988.2;70.3;78.0;-7.7;142.52;148.3
28.11.2025;82;20:15 - 20:30;1,087.5;358.3;69.9;73.6;-3.7;139.57;143.5
28.11.2025;83;20:30 - 20:45;1,044.9;1,085.5;110.7;97.1;13.6;124.24;207.8
28.11.2025;84;20:45 - 21:00;793.3;2,031.9;127.1;117.5;9.6;111.46;244.6
28.11.2025;85;21:00 - 21:15;1,205.0;1,103.3;69.2;87.1;-17.9;122.66;156.3
28.11.2025;86;21:15 - 21:30;1,079.6;680.8;63.7;73.9;-10.2;123.48;137.6
28.11.2025;87;21:30 - 21:45;1,880.0;4,386.5;35.9;34.1;1.8;114.59;70.0
28.11.2025;88;21:45 - 22:00;434.0;482.5;51.5;98.6;-47.1;111.16;150.1
28.11.2025;89;22:00 - 22:15;2,589.6;1,369.3;92.5;79.3;13.2;130.47;171.8
28.11.2025;90;22:15 - 22:30;832.9;3,522.5;64.3;57.7;6.6;128.01;122.0
28.11.2025;91;22:30 - 22:45;1,416.6;718.0;85.7;93.4;-7.7;116.44;179.1
28.11.2025;92;22:45 - 23:00;2,122.1;2,502.2;135.2;124.1;11.1;97.70;259.3
28.11.2025;93;23:00 - 23:15;1,800.4;1,378.6;51.2;71.8;-20.6;124.66;123.0
28.11.2025;94;23:15 - 23:30;1,534.7;584.6;55.6;66.8;-11.2;110.74;122.4
28.11.2025;95;23:30 - 23:45;2,129.2;936.4;34.0;39.5;-5.5;94.10;73.5
28.11.2025;96;23:45 - 00:00;845.0;1,017.1;66.1;42.7;23.4;89.19;108.8
29.11.2025;1;00:00 - 00:15;235.0;1,258.3;31.2;58.0;-26.8;114.49;89.2
29.11.2025;2;00:15 - 00:30;339.9;173.2;23.9;14.0;9.9;118.81;37.9
29.11.2025;3;00:30 - 00:45;493.2;83.4;51.5;22.7;28.8;102.17;74.2
29.11.2025;4;00:45 - 01:00;325.9;117.8;38.8;28.7;10.1;96.37;67.5
29.11.2025;5;01:00 - 01:15;120.6;520.7;43.9;31.4;12.5;98.59;75.3
29.11.2025;6;01:15 - 01:30;287.7;4,694.9;25.7;29.2;-3.5;102.50;54.9
29.11.2025;7;01:30 - 01:45;152.2;2,592.0;16.1;22.9;-6.8;93.37;39.0
29.11.2025;8;01:45 - 02:00;343.4;396.2;33.8;38.2;-4.4;95.52;72.0
29.11.2025;9;02:00 - 02:15;117.4;91.1;23.5;20.1;3.4;100.19;43.6
29.11.2025;10;02:15 - 02:30;1,246.8;624.4;28.4;33.2;-4.8;93.59;61.6
29.11.2025;11;02:30 - 02:45;276.7;808.0;33.2;41.1;-7.9;94.39;74.3
29.11.2025;12;02:45 - 03:00;446.6;390.1;37.6;44.8;-7.2;88.39;82.4
29.11.2025;13;03:00 - 03:15;357.9;320.8;33.1;32.7;0.4;96.79;65.8
29.11.2025;14;03:15 - 03:30;1,101.1;199.0;42.6;17.5;25.1;93.56;60.1
29.11.2025;15;03:30 - 03:45;1,688.2;260.6;50.8;21.5;29.3;94.33;72.3
29.11.2025;16;03:45 - 04:00;843.9;349.6;56.6;34.3;22.3;90.97;90.9
29.11.2025;17;04:00 - 04:15;617.2;286.2;54.3;47.2;7.1;92.38;101.5
29.11.2025;18;04:15 - 04:30;220.7;319.7;40.8;29.7;11.1;94.17;70.5
29.11.2025;19;04:30 - 04:45;621.0;559.3;74.7;73.6;1.1;95.17;148.3
29.11.2025;20;04:45 - 05:00;228.3;457.4;56.8;41.7;15.1;101.63;98.5
29.11.2025;21;05:00 - 05:15;1,746.1;558.4;86.0;55.9;30.1;87.89;141.9
29.11.2025;22;05:15 - 05:30;330.8;603.1;93.5;81.5;12.0;94.54;175.0
29.11.2025;23;05:30 - 05:45;531.4;481.2;51.7;45.0;6.7;98.11;96.7
29.11.2025;24;05:45 - 06:00;269.5;1,374.0;67.3;53.5;13.8;107.98;120.8
29.11.2025;25;06:00 - 06:15;894.3;822.5;74.3;80.8;-6.5;94.70;155.1
29.11.2025;26;06:15 - 06:30;708.0;556.4;82.3;55.3;27.0;100.41;137.6
29.11.2025;27;06:30 - 06:45;367.8;832.7;143.1;89.0;54.1;107.02;232.1
29.11.2025;28;06:45 - 07:00;626.6;329.5;112.8;69.8;43.0;118.45;182.6
29.11.2025;29;07:00 - 07:15;288.3;1,086.8;69.0;43.5;25.5;89.56;112.5
29.11.2025;30;07:15 - 07:30;685.4;984.9;88.8;69.3;19.5;94.85;158.1
29.11.2025;31;07:30 - 07:45;12,580.6;16,691.3;67.3;32.9;34.4;105.25;100.2
29.11.2025;32;07:45 - 08:00;3,430.6;4,037.8;75.9;56.5;19.4;110.05;132.4
29.11.2025;33;08:00 - 08:15;1,726.2;2,709.8;81.7;107.2;-25.5;112.62;188.9
29.11.2025;34;08:15 - 08:30;2,826.3;1,777.7;79.9;93.5;-13.6;115.23;173.4
29.11.2025;35;08:30 - 08:45;6,252.5;2,086.8;89.2;92.5;-3.3;112.95;181.7
29.11.2025;36;08:45 - 09:00;3,196.9;2,029.4;127.0;112.2;14.8;113.00;239.2
29.11.2025;37;09:00 - 09:15;1,883.3;4,074.4;117.0;110.9;6.1;126.34;227.9
29.11.2025;38;09:15 - 09:30;679.3;1,945.4;79.5;58.0;21.5;111.47;137.5
29.11.2025;39;09:30 - 09:45;1,133.1;1,290.1;78.6;75.1;3.5;111.30;153.7
29.11.2025;40;09:45 - 10:00;1,536.3;1,553.5;146.4;142.4;4.0;108.19;288.8
29.11.2025;41;10:00 - 10:15;1,341.8;1,090.5;93.1;123.2;-30.1;123.79;216.3
29.11.2025;42;10:15 - 10:30;1,762.3;2,332.2;142.9;166.2;-23.3;116.94;309.1
29.11.2025;43;10:30 - 10:45;2,069.5;3,711.5;169.9;180.1;-10.2;110.27;350.0
29.11.2025;44;10:45 - 11:00;2,440.5;3,748.5;208.8;209.5;-0.7;108.71;418.3
29.11.2025;45;11:00 - 11:15;1,507.3;1,562.0;79.2;81.4;-2.2;109.64;160.6
29.11.2025;46;11:15 - 11:30;804.7;950.1;80.2;60.6;19.6;99.86;140.8
29.11.2025;47;11:30 - 11:45;924.7;1,012.9;96.0;83.6;12.4;102.78;179.6
29.11.2025;48;11:45 - 12:00;1,349.8;2,719.8;116.6;99.5;17.1;100.03;216.1
29.11.2025;49;12:00 - 12:15;525.8;811.6;48.5;48.8;-0.3;101.04;97.3
29.11.2025;50;12:15 - 12:30;390.8;457.5;52.8;58.3;-5.5;98.35;111.1
29.11.2025;51;12:30 - 12:45;452.3;721.0;61.0;69.1;-8.1;98.74;130.1
29.11.2025;52;12:45 - 13:00;737.5;792.3;54.1;70.1;-16.0;95.01;124.2
29.11.2025;53;13:00 - 13:15;594.3;683.5;70.1;100.6;-30.5;101.28;170.7
29.11.2025;54;13:15 - 13:30;631.8;743.4;71.0;96.6;-25.6;100.58;167.6
29.11.2025;55;13:30 - 13:45;829.5;1,277.4;38.7;71.6;-32.9;102.24;110.3
29.11.2025;56;13:45 - 14:00;4,442.0;513.4;59.2;99.8;-40.6;103.77;159.0
29.11.2025;57;14:00 - 14:15;826.0;1,228.4;41.2;73.9;-32.7;96.69;115.1
29.11.2025;58;14:15 - 14:30;2,639.3;1,157.8;90.3;114.1;-23.8;100.74;204.4
29.11.2025;59;14:30 - 14:45;1,196.4;701.2;41.8;88.0;-46.2;112.54;129.8
29.11.2025;60;14:45 - 15:00;1,909.0;1,356.4;87.9;96.6;-8.7;119.85;184.5
29.11.2025;61;15:00 - 15:15;483.9;419.2;37.7;69.4;-31.7;107.32;107.1
29.11.2025;62;15:15 - 15:30;421.0;788.6;26.8;51.4;-24.6;114.18;78.2
29.11.2025;63;15:30 - 15:45;2,668.6;938.9;73.4;85.1;-11.7;123.81;158.5
29.11.2025;64;15:45 - 16:00;1,949.6;1,282.7;80.8;72.2;8.6;134.19;153.0
29.11.2025;65;16:00 - 16:15;1,095.2;1,335.0;83.0;87.9;-4.9;129.18;170.9
29.11.2025;66;16:15 - 16:30;1,047.3;953.6;33.8;47.3;-13.5;135.64;81.1
