Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
12.11.2025;15;14:00 - 15:00;3,614.1;9,705.0;107.3;137.6;-30.3;151.02;244.9
12.11.2025;16;15:00 - 16:00;76,626.4;29,971.1;66.7;62.2;4.5;163.74;128.9
12.11.2025;17;16:00 - 17:00;49,948.4;21,398.8;86.1;257.3;-171.2;202.91;343.4
12.11.2025;18;17:00 - 18:00;24,181.2;37,266.2;49.9;163.1;-113.2;151.53;213.0
12.11.2025;19;18:00 - 19:00;295.6;76,994.3;48.2;58.3;-10.1;102.69;106.5
12.11.2025;20;19:00 - 20:00;3,474.4;25,040.3;78.7;60.6;18.1;103.48;139.3
12.11.2025;21;20:00 - 21:00;15,435.8;6,646.1;107.3;74.2;33.1;110.55;181.5
12.11.2025;22;21:00 - 22:00;2,558.9;3,876.3;58.1;17.7;40.4;99.52;75.8
12.11.2025;23;22:00 - 23:00;565.0;6,495.8;116.3;53.2;63.1;91.56;169.5
12.11.2025;24;23:00 - 00:00;777.0;759.6;47.3;32.0;15.3;77.88;79.3
13.11.2025;1;00:00 - 01:00;1,902.3;111.0;34.7;8.7;26.0;93.42;43.4
13.11.2025;2;01:00 - 02:00;7,226.4;108.4;64.2;9.7;54.5;82.51;73.9
13.11.2025;3;02:00 - 03:00;4,415.6;104.0;57.0;4.0;53.0;87.06;61.0
13.11.2025;4;03:00 - 04:00;11,790.0;79.6;66.8;1.4;65.4;93.67;68.2
13.11.2025;5;04:00 - 05:00;6,264.8;84.0;55.7;5.0;50.7;91.93;60.7
13.11.2025;6;05:00 - 06:00;8,988.9;120.0;52.0;4.5;47.5;98.76;56.5
13.11.2025;7;06:00 - 07:00;2,328.8;111.5;8.3;20.1;-11.8;143.62;28.4
13.11.2025;8;07:00 - 08:00;18,214.3;382.5;77.3;23.5;53.8;147.26;100.8
13.11.2025;9;08:00 - 09:00;8,797.5;583.3;46.9;61.5;-14.6;135.88;108.4
13.11.2025;10;09:00 - 10:00;6,202.8;823.4;68.5;75.2;-6.7;126.88;143.7
13.11.2025;11;10:00 - 11:00;8,704.5;6,279.9;53.5;38.8;14.7;121.60;92.3
13.11.2025;12;11:00 - 12:00;1,395.2;2,832.5;90.0;68.0;22.0;105.44;158.0
13.11.2025;13;12:00 - 13:00;2,262.6;921.8;115.4;59.1;56.3;114.15;174.5
13.11.2025;14;13:00 - 14:00;6,441.5;2,084.2;130.9;78.9;52.0;112.64;209.8
13.11.2025;15;14:00 - 15:00;29,197.8;30,030.5;103.2;87.9;15.3;134.65;191.1
13.11.2025;16;15:00 - 16:00;3,608.8;9,623.8;179.0;70.6;108.4;166.43;249.6
13.11.2025;17;16:00 - 17:00;3,323.6;498.1;49.7;52.2;-2.5;211.46;101.9
13.11.2025;18;17:00 - 18:00;25,392.9;365.1;14.2;35.2;-21.0;201.74;49.4
13.11.2025;19;18:00 - 19:00;574.9;186.0;53.0;17.0;36.0;161.70;70.0
13.11.2025;20;19:00 - 20:00;48,123.7;250.8;49.5;51.6;-2.1;149.34;101.1
13.11.2025;21;20:00 - 21:00;4,404.0;3,255.7;70.8;49.8;21.0;190.63;120.6
13.11.2025;22;21:00 - 22:00;6,252.4;12,135.0;56.9;19.5;37.4;172.06;76.4
13.11.2025;23;22:00 - 23:00;13,273.8;6,591.9;146.5;20.6;125.9;121.46;167.1
13.11.2025;24;23:00 - 00:00;576.5;258.4;167.5;20.1;147.4;108.15;187.6
14.11.2025;1;00:00 - 01:00;227.7;84.8;70.3;5.2;65.1;116.33;75.5
14.11.2025;2;01:00 - 02:00;5,319.0;81.8;75.0;5.5;69.5;116.28;80.5
14.11.2025;3;02:00 - 03:00;1,836.0;124.0;82.1;14.3;67.8;110.87;96.4
14.11.2025;4;03:00 - 04:00;223.5;3,741.7;91.1;40.5;50.6;97.41;131.6
14.11.2025;5;04:00 - 05:00;56,208.9;3,324.9;101.0;31.8;69.2;89.05;132.8
14.11.2025;6;05:00 - 06:00;5,350.2;2,011.3;34.0;31.9;2.1;101.30;65.9
14.11.2025;7;06:00 - 07:00;1,890.3;1,672.5;47.2;36.7;10.5;129.34;83.9
14.11.2025;8;07:00 - 08:00;302.7;316.5;62.3;64.6;-2.3;147.33;126.9
14.11.2025;9;08:00 - 09:00;734.7;358.1;91.6;86.3;5.3;146.84;177.9
14.11.2025;10;09:00 - 10:00;1,033.1;925.1;83.5;119.7;-36.2;147.07;203.2
14.11.2025;11;10:00 - 11:00;1,207.9;1,083.5;86.1;127.3;-41.2;131.29;213.4
14.11.2025;12;11:00 - 12:00;1,242.9;1,688.4;113.4;166.6;-53.2;129.43;280.0
14.11.2025;13;12:00 - 13:00;3,433.1;5,995.4;117.2;104.0;13.2;120.23;221.2
14.11.2025;14;13:00 - 14:00;5,002.9;6,943.7;152.5;99.3;53.2;125.38;251.8
14.11.2025;15;14:00 - 15:00;9,445.1;2,303.8;217.7;184.9;32.8;140.41;402.6
14.11.2025;16;15:00 - 16:00;10,349.0;1,666.5;163.7;181.4;-17.7;156.43;345.1
14.11.2025;17;16:00 - 17:00;11,463.5;6,754.1;101.5;161.5;-60.0;165.47;263.0
14.11.2025;18;17:00 - 18:00;27,050.0;1,113.2;66.6;74.7;-8.1;171.81;141.3
14.11.2025;19;18:00 - 19:00;15,621.6;11,825.3;97.5;71.9;25.6;162.16;169.4
14.11.2025;20;19:00 - 20:00;112,843.4;61,642.2;74.9;74.9;0.0;159.14;149.8
14.11.2025;21;20:00 - 21:00;5,449.7;2,735.1;70.6;61.9;8.7;146.99;132.5
14.11.2025;22;21:00 - 22:00;102,093.2;952.3;79.2;24.9;54.3;114.35;104.1
14.11.2025;23;22:00 - 23:00;1,719.5;680.2;129.8;67.3;62.5;107.77;197.1
14.11.2025;24;23:00 - 00:00;129,599.2;1,184.7;83.0;59.0;24.0;97.68;142.0
15.11.2025;1;00:00 - 01:00;146.5;47.0;61.5;0.0;61.5;97.98;61.5
15.11.2025;2;01:00 - 02:00;172.7;72.5;68.8;21.7;47.1;88.46;90.5
15.11.2025;3;02:00 - 03:00;203.6;173.7;58.7;29.0;29.7;89.06;87.7
15.11.2025;4;03:00 - 04:00;527.7;164.2;144.9;31.8;113.1;86.55;176.7
15.11.2025;5;04:00 - 05:00;1,174.0;185.5;59.5;41.7;17.8;91.15;101.2
15.11.2025;6;05:00 - 06:00;694.9;125.7;51.8;48.0;3.8;89.66;99.8
15.11.2025;7;06:00 - 07:00;554.9;212.7;34.5;20.2;14.3;100.91;54.7
15.11.2025;8;07:00 - 08:00;1,538.0;666.1;64.9;61.7;3.2;108.71;126.6
15.11.2025;9;08:00 - 09:00;11,015.9;999.1;57.1;54.7;2.4;107.81;111.8
15.11.2025;10;09:00 - 10:00;3,034.1;1,137.1;75.3;136.1;-60.8;109.68;211.4
15.11.2025;11;10:00 - 11:00;1,812.2;1,160.4;99.2;132.4;-33.2;107.60;231.6
15.11.2025;12;11:00 - 12:00;1,597.1;2,881.9;148.3;175.3;-27.0;103.56;323.6
15.11.2025;13;12:00 - 13:00;1,986.7;3,526.6;123.9;199.6;-75.7;99.18;323.5
15.11.2025;14;13:00 - 14:00;1,495.9;1,468.5;77.4;138.5;-61.1;102.36;215.9
15.11.2025;15;14:00 - 15:00;2,281.1;2,461.2;119.3;136.8;-17.5;112.81;256.1
15.11.2025;16;15:00 - 16:00;4,100.5;36,374.6;35.3;56.9;-21.6;157.16;92.2
15.11.2025;17;16:00 - 17:00;1,227.5;16,268.5;18.9;20.6;-1.7;163.99;39.5
15.11.2025;18;17:00 - 18:00;2,582.2;6,747.4;18.9;18.6;0.3;135.57;37.5
15.11.2025;19;18:00 - 19:00;3,531.1;36,933.5;20.0;30.8;-10.8;120.36;50.8
15.11.2025;20;19:00 - 20:00;1,773.1;60,108.6;56.7;19.5;37.2;122.62;76.2
15.11.2025;21;20:00 - 21:00;161.4;17,942.3;19.4;28.1;-8.7;109.61;47.5
15.11.2025;22;21:00 - 22:00;1,603.3;3,058.8;72.0;33.1;38.9;98.48;105.1
15.11.2025;23;22:00 - 23:00;20,748.6;71,630.5;37.6;27.1;10.5;98.00;64.7
15.11.2025;24;23:00 - 00:00;39,674.6;1,280.7;27.9;33.3;-5.4;95.69;61.2
16.11.2025;1;00:00 - 01:00;1,898.7;89.5;44.9;2.2;42.7;95.98;47.1
16.11.2025;2;01:00 - 02:00;807.1;83.5;54.4;3.6;50.8;98.72;58.0
16.11.2025;3;02:00 - 03:00;594.6;60.2;33.0;0.0;33.0;92.00;33.0
16.11.2025;4;03:00 - 04:00;2,411.7;95.6;42.6;18.0;24.6;91.98;60.6
16.11.2025;5;04:00 - 05:00;6,386.8;191.2;30.4;15.3;15.1;95.91;45.7
16.11.2025;6;05:00 - 06:00;6,524.8;698.8;39.4;24.0;15.4;101.91;63.4
16.11.2025;7;06:00 - 07:00;1,785.5;326.0;90.7;5.6;85.1;93.32;96.3
16.11.2025;8;07:00 - 08:00;626.0;359.8;47.2;42.1;5.1;97.92;89.3
16.11.2025;9;08:00 - 09:00;19,964.6;710.1;85.2;108.0;-22.8;96.85;193.2
16.11.2025;10;09:00 - 10:00;3,236.9;920.2;51.1;95.2;-44.1;103.81;146.3
16.11.2025;11;10:00 - 11:00;12,066.5;10,618.5;87.2;104.0;-16.8;98.15;191.2
16.11.2025;12;11:00 - 12:00;992.5;572.4;98.0;127.2;-29.2;102.22;225.2
16.11.2025;13;12:00 - 13:00;3,897.6;16,336.6;108.3;117.1;-8.8;100.57;225.4
16.11.2025;14;13:00 - 14:00;5,169.4;823.6;88.3;100.8;-12.5;106.56;189.1
16.11.2025;15;14:00 - 15:00;4,076.6;3,005.1;52.2;83.6;-31.4;112.91;135.8
16.11.2025;16;15:00 - 16:00;4,019.2;2,208.1;53.2;42.5;10.7;122.39;95.7
16.11.2025;17;16:00 - 17:00;4,002.3;14,894.7;75.6;103.3;-27.7;129.88;178.9
16.11.2025;18;17:00 - 18:00;455.5;1,044.2;37.5;67.6;-30.1;132.13;105.1
16.11.2025;19;18:00 - 19:00;2,762.9;872.4;31.2;67.5;-36.3;129.56;98.7
16.11.2025;20;19:00 - 20:00;3,099.8;2,967.8;21.3;28.0;-6.7;125.88;49.3
16.11.2025;21;20:00 - 21:00;636.4;402.7;42.6;31.2;11.4;112.86;73.8
16.11.2025;22;21:00 - 22:00;689.1;588.1;49.4;43.2;6.2;96.33;92.6
16.11.2025;23;22:00 - 23:00;2,911.0;4,539.1;24.1;48.4;-24.3;97.83;72.5
16.11.2025;24;23:00 - 00:00;3,933.3;2,940.9;50.1;62.2;-12.1;87.36;112.3
17.11.2025;1;00:00 - 01:00;1,403.7;70.9;4.1;16.1;-12.0;94.15;20.2
17.11.2025;2;01:00 - 02:00;177.2;101.3;6.0;17.7;-11.7;88.43;23.7
17.11.2025;3;02:00 - 03:00;207.3;261.5;15.0;22.7;-7.7;84.31;37.7
17.11.2025;4;03:00 - 04:00;204.8;327.5;31.2;36.2;-5.0;83.84;67.4
17.11.2025;5;04:00 - 05:00;212.6;209.6;14.0;18.4;-4.4;84.58;32.4
17.11.2025;6;05:00 - 06:00;258.8;128.5;14.0;18.2;-4.2;91.13;32.2
17.11.2025;7;06:00 - 07:00;265.2;301.1;35.0;56.1;-21.1;118.64;91.1
17.11.2025;8;07:00 - 08:00;358.9;1,691.9;65.4;104.6;-39.2;128.57;170.0
17.11.2025;9;08:00 - 09:00;792.4;3,880.2;60.8;115.1;-54.3;139.76;175.9
17.11.2025;10;09:00 - 10:00;44,911.0;36,448.5;129.7;219.4;-89.7;137.07;349.1
17.11.2025;11;10:00 - 11:00;1,816.4;2,090.7;83.2;108.3;-25.1;132.11;191.5
17.11.2025;12;11:00 - 12:00;2,477.8;1,952.8;107.5;113.5;-6.0;128.59;221.0
17.11.2025;13;12:00 - 13:00;7,888.4;3,880.2;210.6;199.1;11.5;127.07;409.7
17.11.2025;14;13:00 - 14:00;4,324.9;1,030.0;168.7;129.3;39.4;127.31;298.0
17.11.2025;15;14:00 - 15:00;6,173.2;10,969.9;134.6;94.0;40.6;126.13;228.6
17.11.2025;16;15:00 - 16:00;3,519.3;3,066.4;81.9;64.5;17.4;130.01;146.4
17.11.2025;17;16:00 - 17:00;2,275.9;23,099.3;107.9;171.2;-63.3;131.48;279.1
17.11.2025;18;17:00 - 18:00;840.3;8,771.5;66.3;145.0;-78.7;130.55;211.3
17.11.2025;19;18:00 - 19:00;1,083.4;3,659.5;68.6;175.9;-107.3;128.82;244.5
17.11.2025;20;19:00 - 20:00;412.6;4,317.0;65.6;149.4;-83.8;124.83;215.0
17.11.2025;21;20:00 - 21:00;2,195.7;3,250.6;60.8;127.4;-66.6;116.57;188.2
17.11.2025;22;21:00 - 22:00;1,322.7;3,024.2;76.3;127.3;-51.0;104.86;203.6
17.11.2025;23;22:00 - 23:00;1,372.7;106,157.3;56.9;132.8;-75.9;77.82;189.7
17.11.2025;24;23:00 - 00:00;2,021.6;2,462.2;54.6;135.2;-80.6;84.94;189.8
18.11.2025;1;00:00 - 01:00;94.0;682.1;12.7;73.3;-60.6;88.25;86.0
18.11.2025;2;01:00 - 02:00;58.3;161.5;0.4;53.3;-52.9;84.68;53.7
18.11.2025;3;02:00 - 03:00;78.1;210.2;6.4;58.7;-52.3;81.43;65.1
18.11.2025;4;03:00 - 04:00;160.0;1,107.0;10.1;66.8;-56.7;80.68;76.9
18.11.2025;5;04:00 - 05:00;89.8;169.1;4.9;61.0;-56.1;81.38;65.9
18.11.2025;6;05:00 - 06:00;243.1;803.5;18.9;140.7;-121.8;84.67;159.6
18.11.2025;7;06:00 - 07:00;170.7;1,222.6;18.0;110.9;-92.9;97.77;128.9
18.11.2025;8;07:00 - 08:00;2,767.9;8,624.7;50.8;156.5;-105.7;106.45;207.3
18.11.2025;9;08:00 - 09:00;6,266.2;14,984.9;106.6;175.4;-68.8;97.67;282.0
18.11.2025;10;09:00 - 10:00;1,155.7;7,131.6;75.0;281.0;-206.0;103.00;356.0
18.11.2025;11;10:00 - 11:00;4,382.5;2,351.5;93.8;244.2;-150.4;95.28;338.0
18.11.2025;12;11:00 - 12:00;5,376.7;7,656.4;108.5;343.9;-235.4;89.38;452.4
18.11.2025;13;12:00 - 13:00;9,359.5;9,981.4;55.1;254.8;-199.7;96.19;309.9
18.11.2025;14;13:00 - 14:00;11,674.6;5,271.5;148.6;280.0;-131.4;101.26;428.6
18.11.2025;15;14:00 - 15:00;3,037.9;22,758.5;59.9;260.6;-200.7;118.71;320.5
18.11.2025;16;15:00 - 16:00;11,058.3;11,271.1;43.6;183.9;-140.3;134.36;227.5
18.11.2025;17;16:00 - 17:00;1,828.3;2,754.4;90.2;164.8;-74.6;139.71;255.0
18.11.2025;18;17:00 - 18:00;3,267.8;1,469.9;75.2;211.8;-136.6;136.18;287.0
18.11.2025;19;18:00 - 19:00;5,625.9;4,197.4;71.0;202.9;-131.9;127.56;273.9
18.11.2025;20;19:00 - 20:00;4,186.6;6,147.1;112.2;227.0;-114.8;126.81;339.2
18.11.2025;21;20:00 - 21:00;16,928.8;6,990.6;151.7;193.9;-42.2;116.99;345.6
18.11.2025;22;21:00 - 22:00;18,062.4;2,605.4;159.7;278.3;-118.6;109.98;438.0
18.11.2025;23;22:00 - 23:00;8,625.9;4,483.0;111.0;243.3;-132.3;105.98;354.3
18.11.2025;24;23:00 - 00:00;8,277.5;1,720.3;141.6;221.3;-79.7;92.29;362.9
19.11.2025;1;00:00 - 01:00;101.3;83.5;25.6;34.4;-8.8;88.40;60.0
19.11.2025;2;01:00 - 02:00;128.8;241.4;14.2;21.7;-7.5;87.77;35.9
19.11.2025;3;02:00 - 03:00;188.5;268.3;41.6;39.5;2.1;88.48;81.1
19.11.2025;4;03:00 - 04:00;183.5;563.3;27.7;21.5;6.2;84.72;49.2
19.11.2025;5;04:00 - 05:00;321.6;278.9;43.5;10.6;32.9;84.94;54.1
19.11.2025;6;05:00 - 06:00;532.7;399.7;34.3;29.5;4.8;109.92;63.8
19.11.2025;7;06:00 - 07:00;256.4;244.8;19.6;39.0;-19.4;133.73;58.6
19.11.2025;8;07:00 - 08:00;1,885.1;347.7;47.3;66.4;-19.1;154.23;113.7
19.11.2025;9;08:00 - 09:00;5,180.9;341.5;68.1;61.3;6.8;153.52;129.4
19.11.2025;10;09:00 - 10:00;2,098.6;485.1;132.7;63.8;68.9;147.33;196.5
19.11.2025;11;10:00 - 11:00;2,536.8;2,234.8;178.6;115.5;63.1;137.79;294.1
19.11.2025;12;11:00 - 12:00;2,287.5;3,777.8;153.2;101.6;51.6;137.79;254.8
19.11.2025;13;12:00 - 13:00;3,864.4;1,035.4;193.9;129.8;64.1;122.31;323.7
19.11.2025;14;13:00 - 14:00;13,991.6;1,100.2;124.2;52.8;71.4;132.25;177.0
19.11.2025;15;14:00 - 15:00;7,483.0;14,175.9;151.6;80.6;71.0;144.23;232.2
19.11.2025;16;15:00 - 16:00;3,517.9;12,328.0;75.7;57.3;18.4;208.29;133.0
19.11.2025;17;16:00 - 17:00;33,245.0;5,092.7;129.0;251.3;-122.3;235.30;380.3
19.11.2025;18;17:00 - 18:00;7,243.1;1,684.9;85.4;120.7;-35.3;169.85;206.1
19.11.2025;19;18:00 - 19:00;8,329.8;491.9;41.8;58.0;-16.2;167.21;99.8
19.11.2025;20;19:00 - 20:00;11,648.4;353.1;43.7;48.4;-4.7;158.63;92.1
19.11.2025;21;20:00 - 21:00;4,362.2;442.3;112.0;59.8;52.2;132.39;171.8
19.11.2025;22;21:00 - 22:00;2,059.5;311.8;113.1;47.3;65.8;124.11;160.4
19.11.2025;23;22:00 - 23:00;4,487.2;2,817.8;128.0;73.1;54.9;108.84;201.1
19.11.2025;24;23:00 - 00:00;1,282.4;446.3;67.2;30.0;37.2;94.18;97.2
20.11.2025;1;00:00 - 01:00;565.3;93.9;218.2;10.2;208.0;96.69;228.4
20.11.2025;2;01:00 - 02:00;366.9;171.9;72.7;10.1;62.6;88.46;82.8
20.11.2025;3;02:00 - 03:00;486.9;183.0;68.5;2.3;66.2;86.92;70.8
20.11.2025;4;03:00 - 04:00;715.5;972.4;107.4;27.7;79.7;83.59;135.1
20.11.2025;5;04:00 - 05:00;1,424.9;123.7;256.9;7.5;249.4;83.76;264.4
20.11.2025;6;05:00 - 06:00;5,984.7;8,851.1;30.8;25.7;5.1;105.26;56.5
20.11.2025;7;06:00 - 07:00;257.4;320.2;35.7;22.9;12.8;120.15;58.6
20.11.2025;8;07:00 - 08:00;621.7;368.3;28.6;57.5;-28.9;135.89;86.1
20.11.2025;9;08:00 - 09:00;1,220.9;1,010.2;72.1;88.2;-16.1;147.09;160.3
20.11.2025;10;09:00 - 10:00;987.5;8,138.9;46.3;44.5;1.8;150.39;90.8
20.11.2025;11;10:00 - 11:00;1,665.0;3,800.6;59.2;93.6;-34.4;168.52;152.8
20.11.2025;12;11:00 - 12:00;1,305.1;734.2;78.6;102.9;-24.3;138.97;181.5
20.11.2025;13;12:00 - 13:00;912.8;2,387.4;68.9;84.9;-16.0;138.88;153.8
20.11.2025;14;13:00 - 14:00;1,256.9;795.8;73.2;58.6;14.6;149.05;131.8
20.11.2025;15;14:00 - 15:00;622.8;539.9;105.8;62.2;43.6;161.06;168.0
20.11.2025;16;15:00 - 16:00;1,266.3;853.3;100.1;99.2;0.9;175.57;199.3
20.11.2025;17;16:00 - 17:00;2,257.2;3,794.5;110.3;102.2;8.1;187.74;212.5
20.11.2025;18;17:00 - 18:00;4,737.8;1,230.6;142.0;362.2;-220.2;217.33;504.2
20.11.2025;19;18:00 - 19:00;2,565.6;4,540.3;276.4;492.0;-215.6;196.83;768.4
20.11.2025;20;19:00 - 20:00;986.9;970.6;210.2;282.8;-72.6;181.04;493.0
20.11.2025;21;20:00 - 21:00;5,244.3;1,905.2;110.4;130.3;-19.9;146.99;240.7
20.11.2025;22;21:00 - 22:00;3,010.2;1,101.9;76.2;100.4;-24.2;136.57;176.6
20.11.2025;23;22:00 - 23:00;742.9;363.0;48.3;41.0;7.3;123.50;89.3
20.11.2025;24;23:00 - 00:00;622.5;12,144.6;68.3;42.8;25.5;105.29;111.1
21.11.2025;1;00:00 - 01:00;51.4;256.1;3.3;5.7;-2.4;107.93;9.0
21.11.2025;2;01:00 - 02:00;276.8;401.0;14.6;34.3;-19.7;98.14;48.9
21.11.2025;3;02:00 - 03:00;268.1;645.3;29.4;37.4;-8.0;98.61;66.8
21.11.2025;4;03:00 - 04:00;327.8;289.9;91.9;20.1;71.8;96.74;112.0
21.11.2025;5;04:00 - 05:00;336.9;9,088.7;11.0;19.5;-8.5;97.98;30.5
21.11.2025;6;05:00 - 06:00;235.2;152.6;19.1;35.9;-16.8;105.87;55.0
21.11.2025;7;06:00 - 07:00;422.6;442.7;30.8;53.8;-23.0;133.44;84.6
21.11.2025;8;07:00 - 08:00;9,465.4;1,460.8;62.2;112.2;-50.0;182.01;174.4
21.11.2025;9;08:00 - 09:00;424.3;2,647.6;60.6;243.7;-183.1;232.04;304.3
21.11.2025;10;09:00 - 10:00;21,949.1;1,061.3;71.1;117.5;-46.4;202.71;188.6
21.11.2025;11;10:00 - 11:00;4,513.3;1,008.2;66.9;66.2;0.7;161.18;133.1
21.11.2025;12;11:00 - 12:00;992.4;3,952.9;59.4;109.0;-49.6;148.59;168.4
21.11.2025;13;12:00 - 13:00;1,103.6;526.5;78.6;79.5;-0.9;143.71;158.1
21.11.2025;14;13:00 - 14:00;3,318.6;899.5;80.8;94.3;-13.5;156.84;175.1
21.11.2025;15;14:00 - 15:00;749.4;706.3;75.5;109.4;-33.9;185.54;184.9
21.11.2025;16;15:00 - 16:00;2,246.2;1,237.4;80.9;202.8;-121.9;222.94;283.7
21.11.2025;17;16:00 - 17:00;1,188.3;2,592.1;146.9;202.4;-55.5;270.47;349.3
21.11.2025;18;17:00 - 18:00;981.8;1,060.8;208.5;257.5;-49.0;276.37;466.0
21.11.2025;19;18:00 - 19:00;1,074.3;1,624.9;259.9;553.7;-293.8;233.04;813.6
21.11.2025;20;19:00 - 20:00;2,049.9;1,349.4;234.4;400.5;-166.1;182.24;634.9
21.11.2025;21;20:00 - 21:00;520.5;847.4;135.0;190.2;-55.2;144.08;325.2
21.11.2025;22;21:00 - 22:00;545.6;604.5;80.1;136.9;-56.8;117.52;217.0
21.11.2025;23;22:00 - 23:00;404.5;821.2;32.1;79.3;-47.2;107.83;111.4
21.11.2025;24;23:00 - 00:00;653.5;723.6;120.8;86.4;34.4;100.67;207.2
22.11.2025;1;00:00 - 01:00;405.5;165.6;40.0;47.6;-7.6;95.14;87.6
22.11.2025;2;01:00 - 02:00;232.5;130.8;11.7;49.2;-37.5;86.23;60.9
22.11.2025;3;02:00 - 03:00;214.4;109.0;25.5;58.2;-32.7;84.26;83.7
22.11.2025;4;03:00 - 04:00;801.9;567.2;12.6;46.6;-34.0;81.14;59.2
22.11.2025;5;04:00 - 05:00;308.0;167.5;24.4;45.2;-20.8;79.21;69.6
22.11.2025;6;05:00 - 06:00;781.9;251.8;38.2;51.5;-13.3;80.35;89.7
22.11.2025;7;06:00 - 07:00;482.4;413.9;33.9;41.3;-7.4;83.57;75.2
22.11.2025;8;07:00 - 08:00;1,315.4;155.4;38.3;39.7;-1.4;94.75;78.0
22.11.2025;9;08:00 - 09:00;1,562.2;16,154.8;252.8;92.1;160.7;90.89;344.9
22.11.2025;10;09:00 - 10:00;1,132.6;21,084.8;258.9;158.2;100.7;89.16;417.1
22.11.2025;11;10:00 - 11:00;1,442.0;5,647.0;294.6;175.1;119.5;90.41;469.7
22.11.2025;12;11:00 - 12:00;2,001.9;54,435.4;332.2;245.4;86.8;87.35;577.6
22.11.2025;13;12:00 - 13:00;3,247.9;39,434.7;174.6;144.0;30.6;86.16;318.6
22.11.2025;14;13:00 - 14:00;2,995.3;6,002.4;101.5;163.9;-62.4;96.06;265.4
22.11.2025;15;14:00 - 15:00;2,898.9;19,158.0;95.5;120.3;-24.8;120.41;215.8
22.11.2025;16;15:00 - 16:00;6,114.5;2,200.5;80.5;66.7;13.8;129.79;147.2
22.11.2025;17;16:00 - 17:00;1,518.7;555.4;56.0;58.6;-2.6;131.66;114.6
22.11.2025;18;17:00 - 18:00;1,083.2;2,256.4;56.5;48.5;8.0;129.92;105.0
22.11.2025;19;18:00 - 19:00;1,691.1;383.1;67.0;41.0;26.0;124.74;108.0
22.11.2025;20;19:00 - 20:00;2,266.7;323.8;90.5;73.3;17.2;121.36;163.8
22.11.2025;21;20:00 - 21:00;889.4;238.1;47.6;39.4;8.2;121.45;87.0
22.11.2025;22;21:00 - 22:00;1,733.4;663.5;45.5;77.3;-31.8;109.58;122.8
22.11.2025;23;22:00 - 23:00;1,319.5;667.9;54.5;66.9;-12.4;104.54;121.4
22.11.2025;24;23:00 - 00:00;443.3;2,207.1;60.7;73.3;-12.6;88.75;134.0
23.11.2025;1;00:00 - 01:00;78.0;42.5;11.5;5.0;6.5;93.99;16.5
23.11.2025;2;01:00 - 02:00;89.5;117.4;16.7;14.7;2.0;79.30;31.4
23.11.2025;3;02:00 - 03:00;109.0;92.2;25.5;6.5;19.0;78.14;32.0
23.11.2025;4;03:00 - 04:00;225.7;186.2;128.3;17.4;110.9;73.62;145.7
23.11.2025;5;04:00 - 05:00;246.2;288.2;140.6;19.6;121.0;72.49;160.2
23.11.2025;6;05:00 - 06:00;191.6;244.9;37.8;10.8;27.0;78.07;48.6
23.11.2025;7;06:00 - 07:00;345.1;687.8;40.4;14.1;26.3;81.98;54.5
23.11.2025;8;07:00 - 08:00;1,162.8;1,518.6;57.8;23.7;34.1;87.89;81.5
23.11.2025;9;08:00 - 09:00;4,626.6;746.6;108.0;57.3;50.7;96.76;165.3
23.11.2025;10;09:00 - 10:00;6,623.3;14,043.3;111.1;101.1;10.0;94.03;212.2
23.11.2025;11;10:00 - 11:00;5,071.4;26,725.1;151.3;163.6;-12.3;89.50;314.9
23.11.2025;12;11:00 - 12:00;6,131.8;5,654.2;147.5;137.3;10.2;90.09;284.8
23.11.2025;13;12:00 - 13:00;4,693.7;2,246.3;148.1;140.7;7.4;99.50;288.8
23.11.2025;14;13:00 - 14:00;7,151.8;26,842.4;157.3;136.5;20.8;101.69;293.8
23.11.2025;15;14:00 - 15:00;2,504.8;21,058.3;176.1;143.5;32.6;107.67;319.6
23.11.2025;16;15:00 - 16:00;5,873.3;15,687.7;163.0;143.4;19.6;121.50;306.4
23.11.2025;17;16:00 - 17:00;354.8;6,810.9;127.4;115.9;11.5;133.31;243.3
23.11.2025;18;17:00 - 18:00;972.0;947.5;61.2;107.9;-46.7;130.51;169.1
23.11.2025;19;18:00 - 19:00;1,233.1;584.4;102.6;108.2;-5.6;129.65;210.8
23.11.2025;20;19:00 - 20:00;1,684.7;563.3;94.9;142.4;-47.5;130.44;237.3
23.11.2025;21;20:00 - 21:00;72,529.7;183.1;62.5;46.5;16.0;125.51;109.0
23.11.2025;22;21:00 - 22:00;752.3;203.7;46.1;15.0;31.1;105.03;61.1
23.11.2025;23;22:00 - 23:00;542.0;289.6;31.7;10.1;21.6;98.56;41.8
23.11.2025;24;23:00 - 00:00;460.5;284.2;64.9;24.5;40.4;87.86;89.4
24.11.2025;1;00:00 - 01:00;49.0;79.9;7.7;7.2;0.5;83.08;14.9
24.11.2025;2;01:00 - 02:00;101.7;93.3;23.1;21.1;2.0;84.08;44.2
24.11.2025;3;02:00 - 03:00;402.6;253.9;25.0;22.1;2.9;79.25;47.1
24.11.2025;4;03:00 - 04:00;363.7;157.4;115.8;14.3;101.5;82.87;130.1
