time,price,imb,regime,hour,hour_of_day,weekday
2026-04-17 07:45:00+00:00,94.428,-14.363,deficit,7.75,7,4
2026-04-17 08:00:00+00:00,114.098,-6.281,deficit,8.0,8,4
2026-04-17 08:15:00+00:00,84.755,-11.806,deficit,8.25,8,4
2026-04-17 08:30:00+00:00,68.6,-11.908,deficit,8.5,8,4
2026-04-17 08:45:00+00:00,97.614,-21.365,deficit,8.75,8,4
2026-04-17 09:00:00+00:00,46.497,-22.284,deficit,9.0,9,4
2026-04-17 09:15:00+00:00,41.778,-22.537,deficit,9.25,9,4
2026-04-17 09:30:00+00:00,49.375,-29.985,deficit,9.5,9,4
2026-04-17 09:45:00+00:00,56.959,-23.432,deficit,9.75,9,4
2026-04-17 10:00:00+00:00,28.35,-22.509,deficit,10.0,10,4
2026-04-17 10:15:00+00:00,25.672,-20.73,deficit,10.25,10,4
2026-04-17 10:30:00+00:00,44.553,-19.671,deficit,10.5,10,4
2026-04-17 10:45:00+00:00,41.051,-10.845,deficit,10.75,10,4
2026-04-17 11:00:00+00:00,-0.4325,13.632,surplus,11.0,11,4
2026-04-17 11:15:00+00:00,-0.5406,9.588,surplus,11.25,11,4
2026-04-17 11:30:00+00:00,-1.1503,8.596,surplus,11.5,11,4
2026-04-17 11:45:00+00:00,-1.9015,12.955,surplus,11.75,11,4
2026-04-17 12:00:00+00:00,2.305,7.577,surplus,12.0,12,4
2026-04-17 12:15:00+00:00,78.054,-9.021,deficit,12.25,12,4
2026-04-17 12:30:00+00:00,56.569,-9.26,deficit,12.5,12,4
2026-04-17 12:45:00+00:00,26.564,-13.809,deficit,12.75,12,4
2026-04-17 13:00:00+00:00,45.369,-13.56,deficit,13.0,13,4
2026-04-17 13:15:00+00:00,34.989,-14.694,deficit,13.25,13,4
2026-04-17 13:30:00+00:00,78.496,-25.226,deficit,13.5,13,4
2026-04-17 13:45:00+00:00,93.225,-23.096,deficit,13.75,13,4
2026-04-17 14:00:00+00:00,71.4777,-2.323,deficit,14.0,14,4
2026-04-17 14:15:00+00:00,46.46,5.614,surplus,14.25,14,4
2026-04-17 14:30:00+00:00,98.725,-0.577,deficit,14.5,14,4
2026-04-17 14:45:00+00:00,48.346,8.222,surplus,14.75,14,4
2026-04-17 15:00:00+00:00,63.952,6.119,surplus,15.0,15,4
2026-04-17 15:15:00+00:00,49.005,6.583,surplus,15.25,15,4
2026-04-17 15:30:00+00:00,120.241,-6.126,deficit,15.5,15,4
2026-04-17 15:45:00+00:00,86.757,7.71,surplus,15.75,15,4
2026-04-17 16:00:00+00:00,125.125,-10.672,deficit,16.0,16,4
2026-04-17 16:15:00+00:00,136.125,-8.294,deficit,16.25,16,4
2026-04-17 16:30:00+00:00,155.243,-1.501,deficit,16.5,16,4
2026-04-17 16:45:00+00:00,159.852,-1.693,deficit,16.75,16,4
2026-04-17 17:00:00+00:00,72.557,3.326,surplus,17.0,17,4
2026-04-17 17:15:00+00:00,120.677,8.407,surplus,17.25,17,4
2026-04-17 17:30:00+00:00,80.789,5.13,surplus,17.5,17,4
2026-04-17 17:45:00+00:00,100.627,3.45,surplus,17.75,17,4
2026-04-17 18:00:00+00:00,92.471,4.146,surplus,18.0,18,4
2026-04-17 18:15:00+00:00,105.055,2.765,surplus,18.25,18,4
2026-04-17 18:30:00+00:00,168.333,-6.685,deficit,18.5,18,4
2026-04-17 18:45:00+00:00,158.378,-0.499,deficit,18.75,18,4
2026-04-17 19:00:00+00:00,165.693,-10.135,deficit,19.0,19,4
2026-04-17 19:15:00+00:00,152.471,-7.372,deficit,19.25,19,4
2026-04-17 19:30:00+00:00,147.169,-8.788,deficit,19.5,19,4
2026-04-17 19:45:00+00:00,-19.175,1.801,surplus,19.75,19,4
2026-04-17 20:00:00+00:00,152.438,-3.306,deficit,20.0,20,4
2026-04-17 20:15:00+00:00,139.359,-4.975,deficit,20.25,20,4
2026-04-17 20:30:00+00:00,131.659,-10.998,deficit,20.5,20,4
2026-04-17 20:45:00+00:00,124.586,-7.218,deficit,20.75,20,4
2026-04-17 21:00:00+00:00,129.338,-14.066,deficit,21.0,21,4
2026-04-17 21:15:00+00:00,126.093,-9.343,deficit,21.25,21,4
2026-04-17 21:30:00+00:00,121.979,-0.461,deficit,21.5,21,4
2026-04-17 21:45:00+00:00,90.656,12.467,surplus,21.75,21,4
2026-04-17 22:00:00+00:00,65.324,20.357,surplus,22.0,22,4
2026-04-17 22:15:00+00:00,131.175,-5.257,deficit,22.25,22,4
2026-04-17 22:30:00+00:00,126.313,-1.211,deficit,22.5,22,4
2026-04-17 22:45:00+00:00,123.86,-1.173,deficit,22.75,22,4
2026-04-17 23:00:00+00:00,103.1427,4.424,surplus,23.0,23,4
2026-04-17 23:15:00+00:00,124.773,-0.351,deficit,23.25,23,4
2026-04-17 23:30:00+00:00,123.959,-1.361,deficit,23.5,23,4
2026-04-17 23:45:00+00:00,85.381,0.921,surplus,23.75,23,4
2026-04-18 00:00:00+00:00,80.532,4.757,surplus,0.0,0,5
2026-04-18 00:15:00+00:00,84.971,4.757,surplus,0.25,0,5
2026-04-18 00:30:00+00:00,80.578,13.208,surplus,0.5,0,5
2026-04-18 00:45:00+00:00,88.583,1.553,surplus,0.75,0,5
2026-04-18 01:00:00+00:00,103.7654,5.996,surplus,1.0,1,5
2026-04-18 01:15:00+00:00,98.819,7.021,surplus,1.25,1,5
2026-04-18 01:30:00+00:00,92.013,7.861,surplus,1.5,1,5
2026-04-18 01:45:00+00:00,74.538,1.75,surplus,1.75,1,5
2026-04-18 02:00:00+00:00,104.0855,1.037,surplus,2.0,2,5
2026-04-18 02:15:00+00:00,104.2081,0.453,surplus,2.25,2,5
2026-04-18 02:30:00+00:00,125.4,-2.269,deficit,2.5,2,5
2026-04-18 02:45:00+00:00,124.256,-0.863,deficit,2.75,2,5
2026-04-18 03:00:00+00:00,68.917,1.095,surplus,3.0,3,5
2026-04-18 03:15:00+00:00,124.267,-0.863,deficit,3.25,3,5
2026-04-18 03:30:00+00:00,80.544,0.826,surplus,3.5,3,5
2026-04-18 03:45:00+00:00,124.465,-2.937,deficit,3.75,3,5
2026-04-18 04:00:00+00:00,125.29,-4.683,deficit,4.0,4,5
2026-04-18 04:15:00+00:00,124.608,-3.206,deficit,4.25,4,5
2026-04-18 04:30:00+00:00,109.0857,3.056,surplus,4.5,4,5
2026-04-18 04:45:00+00:00,119.9943,-0.576,deficit,4.75,4,5
2026-04-18 05:00:00+00:00,70.524,3.684,surplus,5.0,5,5
2026-04-18 05:15:00+00:00,54.756,10.824,surplus,5.25,5,5
2026-04-18 05:30:00+00:00,72.358,10.569,surplus,5.5,5,5
2026-04-18 05:45:00+00:00,86.333,12.355,surplus,5.75,5,5
2026-04-18 06:00:00+00:00,93.6029,5.758,surplus,6.0,6,5
2026-04-18 06:15:00+00:00,42.31,0.197,surplus,6.25,6,5
2026-04-18 06:30:00+00:00,75.87,0.336,surplus,6.5,6,5
2026-04-18 06:45:00+00:00,49.474,0.888,surplus,6.75,6,5
2026-04-18 07:00:00+00:00,144.04,-7.26,deficit,7.0,7,5
2026-04-18 07:15:00+00:00,145.865,-1.426,deficit,7.25,7,5
2026-04-18 07:30:00+00:00,118.013,-3.037,deficit,7.5,7,5
2026-04-18 07:45:00+00:00,1.1,2.349,surplus,7.75,7,5
2026-04-18 08:00:00+00:00,61.099,-3.418,deficit,8.0,8,5
2026-04-18 08:15:00+00:00,-2.288,5.993,surplus,8.25,8,5
2026-04-18 08:30:00+00:00,-4.257,5.174,surplus,8.5,8,5
2026-04-18 08:45:00+00:00,-4.972,9.797,surplus,8.75,8,5
2026-04-18 09:00:00+00:00,-5.6473,0.354,surplus,9.0,9,5
2026-04-18 09:15:00+00:00,-7.8386,5.113,surplus,9.25,9,5
2026-04-18 09:30:00+00:00,-9.9831,4.846,surplus,9.5,9,5
2026-04-18 09:45:00+00:00,59.422,-0.371,deficit,9.75,9,5
2026-04-18 10:00:00+00:00,-15.6905,1.193,surplus,10.0,10,5
2026-04-18 10:15:00+00:00,-17.5025,1.797,surplus,10.25,10,5
2026-04-18 10:30:00+00:00,96.382,-0.07,deficit,10.5,10,5
2026-04-18 10:45:00+00:00,-17.5895,5.095,surplus,10.75,10,5
2026-04-18 11:00:00+00:00,-18.1763,7.031,surplus,11.0,11,5
2026-04-18 11:15:00+00:00,-20.9296,9.761,surplus,11.25,11,5
2026-04-18 11:30:00+00:00,-19.513,14.103,surplus,11.5,11,5
2026-04-18 11:45:00+00:00,-26.5611,20.573,surplus,11.75,11,5
2026-04-18 12:00:00+00:00,-14.6848,1.186,surplus,12.0,12,5
2026-04-18 12:15:00+00:00,-12.8966,3.686,surplus,12.25,12,5
2026-04-18 12:30:00+00:00,-12.7786,15.576,surplus,12.5,12,5
2026-04-18 12:45:00+00:00,-8.8517,12.786,surplus,12.75,12,5
2026-04-18 13:00:00+00:00,-12.4285,23.486,surplus,13.0,13,5
2026-04-18 13:15:00+00:00,-9.2024,24.373,surplus,13.25,13,5
2026-04-18 13:30:00+00:00,-3.858,18.377,surplus,13.5,13,5
2026-04-18 13:45:00+00:00,-1.0994,6.091,surplus,13.75,13,5
2026-04-18 14:00:00+00:00,130.825,-12.44,deficit,14.0,14,5
2026-04-18 14:15:00+00:00,52.798,-7.8,deficit,14.25,14,5
2026-04-18 14:30:00+00:00,70.735,-26.837,deficit,14.5,14,5
2026-04-18 14:45:00+00:00,119.043,-23.529,deficit,14.75,14,5
2026-04-18 15:00:00+00:00,89.6895,-16.268,deficit,15.0,15,5
2026-04-18 15:15:00+00:00,109.3491,-9.494,deficit,15.25,15,5
2026-04-18 15:30:00+00:00,117.1343,-6.193,deficit,15.5,15,5
2026-04-18 15:45:00+00:00,139.817,-3.948,deficit,15.75,15,5
2026-04-18 16:00:00+00:00,80.493,3.624,surplus,16.0,16,5
2026-04-18 16:15:00+00:00,146.902,-3.273,deficit,16.25,16,5
2026-04-18 16:30:00+00:00,123.389,2.6,surplus,16.5,16,5
2026-04-18 16:45:00+00:00,144.6603,-1.833,deficit,16.75,16,5
2026-04-18 17:00:00+00:00,96.656,0.933,surplus,17.0,17,5
2026-04-18 17:15:00+00:00,145.0886,-0.465,deficit,17.25,17,5
2026-04-18 17:30:00+00:00,153.692,-0.67,deficit,17.5,17,5
2026-04-18 17:45:00+00:00,91.011,5.468,surplus,17.75,17,5
2026-04-18 18:00:00+00:00,159.654,-2.46,deficit,18.0,18,5
2026-04-18 18:15:00+00:00,162.514,-2.915,deficit,18.25,18,5
2026-04-18 18:30:00+00:00,162.69,-3.721,deficit,18.5,18,5
2026-04-18 18:45:00+00:00,158.323,-1.79,deficit,18.75,18,5
2026-04-18 19:00:00+00:00,166.705,-1.223,deficit,19.0,19,5
2026-04-18 19:15:00+00:00,156.827,-3.127,deficit,19.25,19,5
2026-04-18 19:30:00+00:00,96.842,2.428,surplus,19.5,19,5
2026-04-18 19:45:00+00:00,93.989,5.978,surplus,19.75,19,5
2026-04-18 20:00:00+00:00,151.448,-4.558,deficit,20.0,20,5
2026-04-18 20:15:00+00:00,150.832,-5.521,deficit,20.25,20,5
2026-04-18 20:30:00+00:00,143.792,-5.841,deficit,20.5,20,5
2026-04-18 20:45:00+00:00,94.934,1.184,surplus,20.75,20,5
2026-04-18 21:00:00+00:00,91.09,3.374,surplus,21.0,21,5
2026-04-18 21:15:00+00:00,90.713,2.325,surplus,21.25,21,5
2026-04-18 21:30:00+00:00,87.527,3.002,surplus,21.5,21,5
2026-04-18 21:45:00+00:00,91.089,3.094,surplus,21.75,21,5
2026-04-18 22:00:00+00:00,88.119,2.993,surplus,22.0,22,5
2026-04-18 22:15:00+00:00,70.956,2.032,surplus,22.25,22,5
2026-04-18 22:30:00+00:00,98.321,3.167,surplus,22.5,22,5
2026-04-18 22:45:00+00:00,112.348,4.913,surplus,22.75,22,5
2026-04-18 23:00:00+00:00,124.366,-1.603,deficit,23.0,23,5
2026-04-18 23:15:00+00:00,91.939,1.931,surplus,23.25,23,5
2026-04-18 23:30:00+00:00,124.212,-1.523,deficit,23.5,23,5
2026-04-18 23:45:00+00:00,122.76,-0.63,deficit,23.75,23,5
2026-04-19 00:00:00+00:00,123.64,-1.173,deficit,0.0,0,6
2026-04-19 00:15:00+00:00,102.661,1.487,surplus,0.25,0,6
2026-04-19 00:30:00+00:00,121.502,-5.479,deficit,0.5,0,6
2026-04-19 00:45:00+00:00,120.9092,-3.749,deficit,0.75,0,6
2026-04-19 01:00:00+00:00,77.655,0.172,surplus,1.0,1,6
2026-04-19 01:15:00+00:00,39.603,6.269,surplus,1.25,1,6
2026-04-19 01:30:00+00:00,119.669,-1.072,deficit,1.5,1,6
2026-04-19 01:45:00+00:00,82.538,1.044,surplus,1.75,1,6
2026-04-19 02:00:00+00:00,92.135,2.535,surplus,2.0,2,6
2026-04-19 02:15:00+00:00,117.381,-0.279,deficit,2.25,2,6
2026-04-19 02:30:00+00:00,45.837,1.703,surplus,2.5,2,6
2026-04-19 02:45:00+00:00,119.482,-3.991,deficit,2.75,2,6
2026-04-19 03:00:00+00:00,31.313,4.373,surplus,3.0,3,6
2026-04-19 03:15:00+00:00,40.238,4.394,surplus,3.25,3,6
2026-04-19 03:30:00+00:00,24.598,10.719,surplus,3.5,3,6
2026-04-19 03:45:00+00:00,40.57,5.743,surplus,3.75,3,6
2026-04-19 04:00:00+00:00,79.949,11.448,surplus,4.0,4,6
2026-04-19 04:15:00+00:00,78.337,4.574,surplus,4.25,4,6
2026-04-19 04:30:00+00:00,39.458,7.79,surplus,4.5,4,6
2026-04-19 04:45:00+00:00,73.368,3.898,surplus,4.75,4,6
2026-04-19 05:00:00+00:00,73.259,2.271,surplus,5.0,5,6
2026-04-19 05:15:00+00:00,65.226,3.74,surplus,5.25,5,6
2026-04-19 05:30:00+00:00,106.491,-2.279,deficit,5.5,5,6
2026-04-19 05:45:00+00:00,97.5736,-1.605,deficit,5.75,5,6
2026-04-19 06:00:00+00:00,115.302,-6.448,deficit,6.0,6,6
2026-04-19 06:15:00+00:00,115.687,-2.776,deficit,6.25,6,6
2026-04-19 06:30:00+00:00,-45.584,2.791,surplus,6.5,6,6
2026-04-19 06:45:00+00:00,-134.814,4.912,surplus,6.75,6,6
2026-04-19 07:00:00+00:00,10.391,16.193,surplus,7.0,7,6
2026-04-19 07:15:00+00:00,-2.288,19.021,surplus,7.25,7,6
2026-04-19 07:30:00+00:00,-56.493,18.989,surplus,7.5,7,6
2026-04-19 07:45:00+00:00,0.1,16.893,surplus,7.75,7,6
2026-04-19 08:00:00+00:00,22.7846,43.529,surplus,8.0,8,6
2026-04-19 08:15:00+00:00,18.37,39.888,surplus,8.25,8,6
2026-04-19 08:30:00+00:00,-93.397,32.637,surplus,8.5,8,6
2026-04-19 08:45:00+00:00,-174.652,27.946,surplus,8.75,8,6
2026-04-19 09:00:00+00:00,-5.0,44.147,surplus,9.0,9,6
2026-04-19 09:15:00+00:00,-5.0,25.613,surplus,9.25,9,6
2026-04-19 09:30:00+00:00,-5.0,30.342,surplus,9.5,9,6
2026-04-19 09:45:00+00:00,-4.4814,22.618,surplus,9.75,9,6
2026-04-19 10:00:00+00:00,-3.7912,27.099,surplus,10.0,10,6
2026-04-19 10:15:00+00:00,-7.0609,14.263,surplus,10.25,10,6
2026-04-19 10:30:00+00:00,-7.4826,15.803,surplus,10.5,10,6
2026-04-19 10:45:00+00:00,-8.5714,23.256,surplus,10.75,10,6
2026-04-19 11:00:00+00:00,-9.5766,36.585,surplus,11.0,11,6
2026-04-19 11:15:00+00:00,-8.9375,35.614,surplus,11.25,11,6
2026-04-19 11:30:00+00:00,-9.322,44.851,surplus,11.5,11,6
2026-04-19 11:45:00+00:00,-9.5265,53.359,surplus,11.75,11,6
2026-04-19 12:00:00+00:00,-8.0891,60.851,surplus,12.0,12,6
2026-04-19 12:15:00+00:00,-8.0661,72.762,surplus,12.25,12,6
2026-04-19 12:30:00+00:00,-7.2825,56.544,surplus,12.5,12,6
2026-04-19 12:45:00+00:00,-7.4946,56.986,surplus,12.75,12,6
2026-04-19 13:00:00+00:00,-8.7466,58.851,surplus,13.0,13,6
2026-04-19 13:15:00+00:00,-9.407,56.631,surplus,13.25,13,6
2026-04-19 13:30:00+00:00,-7.2676,48.599,surplus,13.5,13,6
2026-04-19 13:45:00+00:00,-5.8495,45.537,surplus,13.75,13,6
2026-04-19 14:00:00+00:00,-5.0,41.048,surplus,14.0,14,6
2026-04-19 14:15:00+00:00,-7.46,31.262,surplus,14.25,14,6
2026-04-19 14:30:00+00:00,-23.585,24.713,surplus,14.5,14,6
2026-04-19 14:45:00+00:00,-12.74,25.352,surplus,14.75,14,6
2026-04-19 15:00:00+00:00,34.3325,-3.193,deficit,15.0,15,6
2026-04-19 15:15:00+00:00,4.815,5.373,surplus,15.25,15,6
2026-04-19 15:30:00+00:00,52.8729,16.711,surplus,15.5,15,6
2026-04-19 15:45:00+00:00,60.8718,18.581,surplus,15.75,15,6
2026-04-19 16:00:00+00:00,87.692,-5.15,deficit,16.0,16,6
2026-04-19 16:15:00+00:00,39.04,2.761,surplus,16.25,16,6
2026-04-19 16:30:00+00:00,22.353,2.059,surplus,16.5,16,6
2026-04-19 16:45:00+00:00,83.8189,2.268,surplus,16.75,16,6
2026-04-19 17:00:00+00:00,-7.912,8.87,surplus,17.0,17,6
2026-04-19 17:15:00+00:00,113.641,-1.914,deficit,17.25,17,6
2026-04-19 17:30:00+00:00,122.243,-4.738,deficit,17.5,17,6
2026-04-19 17:45:00+00:00,-13.078,5.373,surplus,17.75,17,6
2026-04-19 18:00:00+00:00,-25.342,2.87,surplus,18.0,18,6
2026-04-19 18:15:00+00:00,-7.328,3.525,surplus,18.25,18,6
2026-04-19 18:30:00+00:00,-4.329,1.846,surplus,18.5,18,6
2026-04-19 18:45:00+00:00,120.285,-3.76,deficit,18.75,18,6
2026-04-19 19:00:00+00:00,135.08,-6.699,deficit,19.0,19,6
2026-04-19 19:15:00+00:00,-8.953,0.291,surplus,19.25,19,6
2026-04-19 19:30:00+00:00,123.541,-3.854,deficit,19.5,19,6
2026-04-19 19:45:00+00:00,113.608,-6.793,deficit,19.75,19,6
2026-04-19 20:00:00+00:00,139.37,-11.679,deficit,20.0,20,6
2026-04-19 20:15:00+00:00,134.31,-1.273,deficit,20.25,20,6
2026-04-19 20:30:00+00:00,131.791,-7.539,deficit,20.5,20,6
2026-04-19 20:45:00+00:00,125.191,-10.091,deficit,20.75,20,6
2026-04-19 21:00:00+00:00,127.743,-7.901,deficit,21.0,21,6
2026-04-19 21:15:00+00:00,124.256,-5.429,deficit,21.25,21,6
2026-04-19 21:30:00+00:00,122.87,-1.684,deficit,21.5,21,6
2026-04-19 21:45:00+00:00,-18.59,9.045,surplus,21.75,21,6
2026-04-19 22:00:00+00:00,126.006,-0.553,deficit,22.0,22,6
2026-04-19 22:15:00+00:00,116.303,-1.952,deficit,22.25,22,6
2026-04-19 22:30:00+00:00,121.491,-1.113,deficit,22.5,22,6
2026-04-19 22:45:00+00:00,74.533,2.539,surplus,22.75,22,6
2026-04-19 23:00:00+00:00,68.223,3.062,surplus,23.0,23,6
2026-04-19 23:15:00+00:00,73.336,4.658,surplus,23.25,23,6
2026-04-19 23:30:00+00:00,72.909,5.024,surplus,23.5,23,6
2026-04-19 23:45:00+00:00,78.864,8.99,surplus,23.75,23,6
2026-04-20 00:00:00+00:00,76.954,1.531,surplus,0.0,0,0
2026-04-20 00:15:00+00:00,76.954,4.19,surplus,0.25,0,0
2026-04-20 00:30:00+00:00,76.954,1.929,surplus,0.5,0,0
2026-04-20 00:45:00+00:00,70.913,6.702,surplus,0.75,0,0
2026-04-20 01:00:00+00:00,74.591,9.377,surplus,1.0,1,0
2026-04-20 01:15:00+00:00,71.482,10.554,surplus,1.25,1,0
2026-04-20 01:30:00+00:00,69.482,13.541,surplus,1.5,1,0
2026-04-20 01:45:00+00:00,80.248,8.343,surplus,1.75,1,0
2026-04-20 02:00:00+00:00,77.274,6.974,surplus,2.0,2,0
2026-04-20 02:15:00+00:00,75.758,9.707,surplus,2.25,2,0
2026-04-20 02:30:00+00:00,85.425,13.193,surplus,2.5,2,0
2026-04-20 02:45:00+00:00,138.1694,-1.238,deficit,2.75,2,0
2026-04-20 03:00:00+00:00,81.672,1.251,surplus,3.0,3,0
2026-04-20 03:15:00+00:00,155.692,-3.874,deficit,3.25,3,0
2026-04-20 03:30:00+00:00,86.587,3.08,surplus,3.5,3,0
2026-04-20 03:45:00+00:00,78.385,2.116,surplus,3.75,3,0
2026-04-20 04:00:00+00:00,-3.351,13.645,surplus,4.0,4,0
2026-04-20 04:15:00+00:00,-12.417,10.747,surplus,4.25,4,0
2026-04-20 04:30:00+00:00,67.573,6.304,surplus,4.5,4,0
2026-04-20 04:45:00+00:00,84.001,11.693,surplus,4.75,4,0
2026-04-20 05:00:00+00:00,90.392,7.262,surplus,5.0,5,0
2026-04-20 05:15:00+00:00,72.1,14.945,surplus,5.25,5,0
2026-04-20 05:30:00+00:00,82.877,18.58,surplus,5.5,5,0
2026-04-20 05:45:00+00:00,90.174,16.015,surplus,5.75,5,0
2026-04-20 06:00:00+00:00,60.574,14.361,surplus,6.0,6,0
2026-04-20 06:15:00+00:00,69.885,28.806,surplus,6.25,6,0
2026-04-20 06:30:00+00:00,50.308,38.922,surplus,6.5,6,0
2026-04-20 06:45:00+00:00,7.901,47.373,surplus,6.75,6,0
2026-04-20 07:00:00+00:00,63.657,50.933,surplus,7.0,7,0
2026-04-20 07:15:00+00:00,69.063,47.571,surplus,7.25,7,0
2026-04-20 07:30:00+00:00,54.751,49.35,surplus,7.5,7,0
2026-04-20 07:45:00+00:00,41.968,30.111,surplus,7.75,7,0
2026-04-20 08:00:00+00:00,59.659,36.89,surplus,8.0,8,0
2026-04-20 08:15:00+00:00,-69.149,39.395,surplus,8.25,8,0
2026-04-20 08:30:00+00:00,-88.367,48.288,surplus,8.5,8,0
2026-04-20 08:45:00+00:00,-5.0,56.038,surplus,8.75,8,0
2026-04-20 09:00:00+00:00,-20.89,57.178,surplus,9.0,9,0
2026-04-20 09:15:00+00:00,-19.036,49.301,surplus,9.25,9,0
2026-04-20 09:30:00+00:00,-45.096,43.009,surplus,9.5,9,0
2026-04-20 09:45:00+00:00,22.0867,47.163,surplus,9.75,9,0
2026-04-20 10:00:00+00:00,-78.229,55.586,surplus,10.0,10,0
2026-04-20 10:15:00+00:00,-7.663,26.758,surplus,10.25,10,0
2026-04-20 10:30:00+00:00,0.0,20.493,surplus,10.5,10,0
2026-04-20 10:45:00+00:00,0.0,19.846,surplus,10.75,10,0
2026-04-20 11:00:00+00:00,160.425,-9.009,deficit,11.0,11,0
2026-04-20 11:15:00+00:00,118.465,-13.472,deficit,11.25,11,0
2026-04-20 11:30:00+00:00,124.551,-11.064,deficit,11.5,11,0
2026-04-20 11:45:00+00:00,81.952,-5.133,deficit,11.75,11,0
2026-04-20 12:00:00+00:00,91.374,-7.577,deficit,12.0,12,0
2026-04-20 12:15:00+00:00,76.275,-9.292,deficit,12.25,12,0
2026-04-20 12:30:00+00:00,33.0998,-12.16,deficit,12.5,12,0
2026-04-20 12:45:00+00:00,84.49,-7.18,deficit,12.75,12,0
2026-04-20 13:00:00+00:00,4.441,3.661,surplus,13.0,13,0
2026-04-20 13:15:00+00:00,27.979,14.792,surplus,13.25,13,0
2026-04-20 13:30:00+00:00,62.2599,9.92,surplus,13.5,13,0
2026-04-20 13:45:00+00:00,63.5999,27.848,surplus,13.75,13,0
2026-04-20 14:00:00+00:00,64.973,12.659,surplus,14.0,14,0
2026-04-20 14:15:00+00:00,83.01,8.384,surplus,14.25,14,0
2026-04-20 14:30:00+00:00,84.3463,9.58,surplus,14.5,14,0
2026-04-20 14:45:00+00:00,87.4133,13.331,surplus,14.75,14,0
2026-04-20 15:00:00+00:00,83.16,0.201,surplus,15.0,15,0
2026-04-20 15:15:00+00:00,58.337,14.369,surplus,15.25,15,0
2026-04-20 15:30:00+00:00,8.974,25.961,surplus,15.5,15,0
2026-04-20 15:45:00+00:00,-26.6,16.667,surplus,15.75,15,0
2026-04-20 16:00:00+00:00,112.673,-0.273,deficit,16.0,16,0
2026-04-20 16:15:00+00:00,124.839,-7.314,deficit,16.25,16,0
2026-04-20 16:30:00+00:00,-15.991,8.356,surplus,16.5,16,0
2026-04-20 16:45:00+00:00,-14.003,7.079,surplus,16.75,16,0
2026-04-20 17:00:00+00:00,-9.529,11.668,surplus,17.0,17,0
2026-04-20 17:15:00+00:00,-4.957,18.698,surplus,17.25,17,0
2026-04-20 17:30:00+00:00,-4.092,17.951,surplus,17.5,17,0
2026-04-20 17:45:00+00:00,47.638,7.076,surplus,17.75,17,0
2026-04-20 18:00:00+00:00,-8.647,17.94,surplus,18.0,18,0
2026-04-20 18:15:00+00:00,-10.221,18.691,surplus,18.25,18,0
2026-04-20 18:30:00+00:00,6.112,5.626,surplus,18.5,18,0
2026-04-20 18:45:00+00:00,29.165,2.61,surplus,18.75,18,0
2026-04-20 19:00:00+00:00,10.506,7.418,surplus,19.0,19,0
2026-04-20 19:15:00+00:00,20.335,1.874,surplus,19.25,19,0
2026-04-20 19:30:00+00:00,9.969,4.217,surplus,19.5,19,0
2026-04-20 19:45:00+00:00,12.714,5.518,surplus,19.75,19,0
2026-04-20 20:00:00+00:00,133.265,-1.668,deficit,20.0,20,0
2026-04-20 20:15:00+00:00,127.292,-1.825,deficit,20.25,20,0
2026-04-20 20:30:00+00:00,125.411,-4.206,deficit,20.5,20,0
2026-04-20 20:45:00+00:00,116.1351,-5.8,deficit,20.75,20,0
2026-04-20 21:00:00+00:00,-10.868,13.386,surplus,21.0,21,0
2026-04-20 21:15:00+00:00,-16.992,7.542,surplus,21.25,21,0
2026-04-20 21:30:00+00:00,-10.205,6.502,surplus,21.5,21,0
2026-04-20 21:45:00+00:00,-17.453,6.658,surplus,21.75,21,0
2026-04-20 22:00:00+00:00,83.81,,surplus,22.0,22,0
2026-04-20 22:15:00+00:00,99.09,,surplus,22.25,22,0
2026-04-20 22:30:00+00:00,87.24,,surplus,22.5,22,0
2026-04-20 22:45:00+00:00,85.54,,surplus,22.75,22,0
2026-04-20 23:00:00+00:00,122.31,,surplus,23.0,23,0
2026-04-20 23:15:00+00:00,97.5,,surplus,23.25,23,0
2026-04-20 23:30:00+00:00,89.27,,surplus,23.5,23,0
2026-04-20 23:45:00+00:00,84.75,,surplus,23.75,23,0
2026-04-21 00:00:00+00:00,126.78600000000002,,surplus,0.0,0,1
2026-04-21 00:15:00+00:00,81.09,,surplus,0.25,0,1
2026-04-21 00:30:00+00:00,126.78600000000002,,surplus,0.5,0,1
2026-04-21 00:45:00+00:00,162.24,,surplus,0.75,0,1
2026-04-21 01:00:00+00:00,65.86,,surplus,1.0,1,1
2026-04-21 01:15:00+00:00,64.2,,surplus,1.25,1,1
2026-04-21 01:30:00+00:00,103.39,,surplus,1.5,1,1
2026-04-21 01:45:00+00:00,102.0,,surplus,1.75,1,1
2026-04-21 02:00:00+00:00,87.71000000000001,,surplus,2.0,2,1
2026-04-21 02:15:00+00:00,78.39,,surplus,2.25,2,1
2026-04-21 02:30:00+00:00,93.79,,surplus,2.5,2,1
2026-04-21 02:45:00+00:00,118.29400000000001,,surplus,2.75,2,1
2026-04-21 03:00:00+00:00,94.39,,surplus,3.0,3,1
2026-04-21 03:15:00+00:00,110.28,,surplus,3.25,3,1
2026-04-21 03:30:00+00:00,131.21900000000002,,surplus,3.5,3,1
2026-04-21 03:45:00+00:00,139.293,,surplus,3.75,3,1
2026-04-21 04:00:00+00:00,136.70000000000002,,surplus,4.0,4,1
2026-04-21 04:15:00+00:00,87.3,,surplus,4.25,4,1
