Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
12.1.2025;4;00:45 - 01:00;20.0;41.3;0.0;34.2;-34.2;63.68;34.2
12.1.2025;5;01:00 - 01:15;69.9;15.1;28.0;13.0;15.0;115.36;41.0
12.1.2025;6;01:15 - 01:30;27.2;10.6;2.2;4.0;-1.8;91.45;6.2
12.1.2025;7;01:30 - 01:45;12.0;15.9;0.0;13.8;-13.8;85.86;13.8
12.1.2025;8;01:45 - 02:00;20.0;36.3;0.0;1.3;-1.3;55.00;1.3
12.1.2025;9;02:00 - 02:15;38.0;10.1;20.7;6.1;14.6;107.36;26.8
12.1.2025;10;02:15 - 02:30;9.3;8.1;5.3;4.0;1.3;90.99;9.3
12.1.2025;11;02:30 - 02:45;24.0;6.9;4.0;4.8;-0.8;84.00;8.8
12.1.2025;12;02:45 - 03:00;16.0;14.3;0.0;12.2;-12.2;80.09;12.2
12.1.2025;13;03:00 - 03:15;11.4;8.1;1.4;4.0;-2.6;86.34;5.4
12.1.2025;14;03:15 - 03:30;10.3;6.1;0.3;4.0;-3.7;85.90;4.3
12.1.2025;15;03:30 - 03:45;10.0;7.7;0.0;4.6;-4.6;84.68;4.6
12.1.2025;16;03:45 - 04:00;10.0;3,607.1;0.0;5.1;-5.1;84.57;5.1
12.1.2025;17;04:00 - 04:15;10.0;15.3;0.0;13.3;-13.3;63.76;13.3
12.1.2025;18;04:15 - 04:30;10.0;7.2;0.0;5.1;-5.1;64.89;5.1
12.1.2025;19;04:30 - 04:45;14.0;8.0;4.0;4.0;0.0;81.60;8.0
12.1.2025;20;04:45 - 05:00;34.6;11.9;15.2;9.9;5.3;100.22;25.1
12.1.2025;21;05:00 - 05:15;10.0;38.5;0.0;30.5;-30.5;76.12;30.5
12.1.2025;22;05:15 - 05:30;10.0;10.5;0.0;6.3;-6.3;83.47;6.3
12.1.2025;23;05:30 - 05:45;11.5;10.1;1.5;6.0;-4.5;85.29;7.5
12.1.2025;24;05:45 - 06:00;38.2;14.1;18.2;6.3;11.9;113.23;24.5
12.1.2025;25;06:00 - 06:15;10.0;63.0;0.0;32.0;-32.0;65.00;32.0
12.1.2025;26;06:15 - 06:30;20.6;25.2;6.6;21.2;-14.6;79.03;27.8
12.1.2025;27;06:30 - 06:45;20.3;8.1;10.3;4.1;6.2;104.28;14.4
12.1.2025;28;06:45 - 07:00;53.3;12.1;29.3;8.1;21.2;100.62;37.4
12.1.2025;29;07:00 - 07:15;10.0;48.6;0.0;4.0;-4.0;60.80;4.0
12.1.2025;30;07:15 - 07:30;37.5;8.4;7.0;6.4;0.6;86.09;13.4
12.1.2025;31;07:30 - 07:45;23.7;21.0;3.7;15.0;-11.3;106.63;18.7
12.1.2025;32;07:45 - 08:00;29.5;4.0;19.5;4.0;15.5;106.56;23.5
12.1.2025;33;08:00 - 08:15;23.8;123.4;13.8;107.6;-93.8;107.67;121.4
12.1.2025;34;08:15 - 08:30;16.0;56.4;6.0;39.4;-33.4;107.59;45.4
12.1.2025;35;08:30 - 08:45;63.1;26.0;53.1;16.0;37.1;112.62;69.1
12.1.2025;36;08:45 - 09:00;231.9;86.9;147.7;76.9;70.8;122.62;224.6
12.1.2025;37;09:00 - 09:15;22.6;55.6;8.6;36.3;-27.7;118.82;44.9
12.1.2025;38;09:15 - 09:30;28.5;16.9;13.5;11.9;1.6;117.58;25.4
12.1.2025;39;09:30 - 09:45;32.5;37.0;11.5;27.0;-15.5;113.21;38.5
12.1.2025;40;09:45 - 10:00;1,576.2;946.9;47.4;45.3;2.1;103.85;92.7
12.1.2025;41;10:00 - 10:15;278.7;397.1;58.7;105.9;-47.2;110.85;164.6
12.1.2025;42;10:15 - 10:30;17.0;48.0;7.0;43.0;-36.0;107.29;50.0
12.1.2025;43;10:30 - 10:45;3,387.3;376.8;51.9;30.8;21.1;112.41;82.7
12.1.2025;44;10:45 - 11:00;4,125.9;432.6;49.7;28.7;21.0;111.05;78.4
12.1.2025;45;11:00 - 11:15;1,465.1;881.1;10.1;10.0;0.1;105.54;20.1
12.1.2025;46;11:15 - 11:30;639.0;2,209.2;8.6;25.2;-16.6;100.50;33.8
12.1.2025;47;11:30 - 11:45;47.4;5,814.0;8.2;44.8;-36.6;96.28;53.0
12.1.2025;48;11:45 - 12:00;732.3;10,996.9;8.1;60.9;-52.8;82.13;69.0
12.1.2025;49;12:00 - 12:15;176.3;1,380.1;26.3;10.0;16.3;105.56;36.3
12.1.2025;50;12:15 - 12:30;3,951.7;4,489.0;15.9;24.0;-8.1;95.05;39.9
12.1.2025;51;12:30 - 12:45;576.6;5,897.8;13.0;47.7;-34.7;79.15;60.7
12.1.2025;52;12:45 - 13:00;5,354.1;6,215.2;10.0;55.2;-45.2;81.91;65.2
12.1.2025;53;13:00 - 13:15;68.0;2,563.5;28.0;12.9;15.1;100.72;40.9
12.1.2025;54;13:15 - 13:30;49.3;773.3;8.8;26.8;-18.0;86.99;35.6
12.1.2025;55;13:30 - 13:45;17.9;613.9;2.9;25.9;-23.0;86.23;28.8
12.1.2025;56;13:45 - 14:00;27.3;55.4;17.3;25.4;-8.1;91.62;42.7
12.1.2025;57;14:00 - 14:15;1,941.0;112.5;14.8;11.4;3.4;99.87;26.2
12.1.2025;58;14:15 - 14:30;107.4;1,901.4;6.4;6.4;0.0;82.65;12.8
12.1.2025;59;14:30 - 14:45;30.5;27.9;16.9;13.7;3.2;89.57;30.6
12.1.2025;60;14:45 - 15:00;34.3;24.6;24.3;14.6;9.7;99.41;38.9
12.1.2025;61;15:00 - 15:15;19.0;7,552.0;0.0;4.5;-4.5;95.50;4.5
12.1.2025;62;15:15 - 15:30;15.0;4,626.6;13.0;6.5;6.5;66.02;19.5
12.1.2025;63;15:30 - 15:45;30.0;16.3;15.0;11.2;3.8;117.72;26.2
12.1.2025;64;15:45 - 16:00;1,455.6;1,551.1;36.6;17.1;19.5;123.03;53.7
12.1.2025;65;16:00 - 16:15;5.0;44.9;0.0;31.0;-31.0;101.19;31.0
12.1.2025;66;16:15 - 16:30;10.3;20.4;0.3;10.3;-10.0;118.92;10.6
12.1.2025;67;16:30 - 16:45;14.8;4.1;10.8;0.1;10.7;156.76;10.9
12.1.2025;68;16:45 - 17:00;31.5;12.3;21.4;2.2;19.2;155.37;23.6
12.1.2025;69;17:00 - 17:15;13.4;16.4;3.4;7.4;-4.0;116.56;10.8
12.1.2025;70;17:15 - 17:30;10.0;14.4;0.0;4.4;-4.4;60.91;4.4
12.1.2025;71;17:30 - 17:45;12.5;18.7;2.5;14.7;-12.2;86.52;17.2
12.1.2025;72;17:45 - 18:00;8.5;22.6;0.5;14.5;-14.0;104.53;15.0
12.1.2025;73;18:00 - 18:15;14.1;14.2;5.1;9.1;-4.0;149.70;14.2
12.1.2025;74;18:15 - 18:30;18.1;17.2;3.1;7.2;-4.1;146.22;10.3
12.1.2025;75;18:30 - 18:45;10.0;10.5;0.0;5.5;-5.5;133.99;5.5
12.1.2025;76;18:45 - 19:00;10.0;14.9;0.0;6.8;-6.8;132.00;6.8
12.1.2025;77;19:00 - 19:15;22.7;9.6;8.7;4.6;4.1;164.85;13.3
12.1.2025;78;19:15 - 19:30;10.0;14.7;0.0;4.7;-4.7;132.23;4.7
12.1.2025;79;19:30 - 19:45;10.0;17.3;0.0;6.3;-6.3;93.63;6.3
12.1.2025;80;19:45 - 20:00;11.7;17.8;1.7;5.7;-4.0;98.68;7.4
12.1.2025;81;20:00 - 20:15;72.3;4.4;55.3;0.4;54.9;159.96;55.7
12.1.2025;82;20:15 - 20:30;40.7;6.4;30.7;4.4;26.3;163.40;35.1
12.1.2025;83;20:30 - 20:45;30.0;30.7;0.0;28.7;-28.7;123.42;28.7
12.1.2025;84;20:45 - 21:00;24.0;78.5;4.0;34.0;-30.0;102.31;38.0
12.1.2025;85;21:00 - 21:15;51.6;22.0;28.6;10.0;18.6;141.91;38.6
12.1.2025;86;21:15 - 21:30;17.0;23.5;7.0;19.5;-12.5;132.69;26.5
12.1.2025;87;21:30 - 21:45;46.0;13.2;16.0;11.2;4.8;120.98;27.2
12.1.2025;88;21:45 - 22:00;28.9;70.1;8.9;7.0;1.9;67.31;15.9
12.1.2025;89;22:00 - 22:15;122.3;50.1;109.3;40.0;69.3;165.49;149.3
12.1.2025;90;22:15 - 22:30;47.1;141.1;37.1;9.1;28.0;132.21;46.2
12.1.2025;91;22:30 - 22:45;25.0;198.2;0.0;43.4;-43.4;96.87;43.4
12.1.2025;92;22:45 - 23:00;47.0;87.0;9.0;76.5;-67.5;77.70;85.5
12.1.2025;93;23:00 - 23:15;33.8;15.1;20.8;2.1;18.7;121.30;22.9
12.1.2025;94;23:15 - 23:30;20.6;26.5;4.6;24.5;-19.9;109.03;29.1
12.1.2025;95;23:30 - 23:45;31.0;18.8;7.0;13.8;-6.8;103.42;20.8
12.1.2025;96;23:45 - 00:00;66.0;33.1;31.0;28.1;2.9;100.83;59.1
13.1.2025;1;00:00 - 00:15;48.1;4.5;38.1;0.5;37.6;143.19;38.6
13.1.2025;2;00:15 - 00:30;18.9;11.4;5.9;5.1;0.8;113.34;11.0
13.1.2025;3;00:30 - 00:45;13.0;22.4;3.0;19.3;-16.3;96.56;22.3
13.1.2025;4;00:45 - 01:00;12.0;54.7;2.0;26.0;-24.0;70.96;28.0
13.1.2025;5;01:00 - 01:15;35.1;9.0;25.1;0.6;24.5;136.56;25.7
13.1.2025;6;01:15 - 01:30;33.4;12.0;3.4;10.0;-6.6;103.69;13.4
13.1.2025;7;01:30 - 01:45;75.8;20.2;3.9;18.2;-14.3;97.52;22.1
13.1.2025;8;01:45 - 02:00;191.9;44.5;5.7;35.5;-29.8;81.81;41.2
13.1.2025;9;02:00 - 02:15;23.4;10.0;10.4;0.0;10.4;130.27;10.4
13.1.2025;10;02:15 - 02:30;13.0;8.2;0.0;4.2;-4.2;106.48;4.2
13.1.2025;11;02:30 - 02:45;12.0;11.2;2.0;5.2;-3.2;98.37;7.2
13.1.2025;12;02:45 - 03:00;13.0;27.9;3.0;25.9;-22.9;90.01;28.9
13.1.2025;13;03:00 - 03:15;10.0;14.9;0.0;12.9;-12.9;82.52;12.9
13.1.2025;14;03:15 - 03:30;13.0;10.7;2.0;5.2;-3.2;100.83;7.2
13.1.2025;15;03:30 - 03:45;13.0;18.7;3.0;7.2;-4.2;92.73;10.2
13.1.2025;16;03:45 - 04:00;12.3;13.0;2.3;11.0;-8.7;105.32;13.3
13.1.2025;17;04:00 - 04:15;40.0;24.8;30.0;22.8;7.2;89.20;52.8
13.1.2025;18;04:15 - 04:30;10.0;17.2;0.0;15.2;-15.2;91.70;15.2
13.1.2025;19;04:30 - 04:45;18.5;48.0;8.5;44.0;-35.5;110.47;52.5
13.1.2025;20;04:45 - 05:00;47.7;58.0;28.1;54.0;-25.9;121.90;82.1
13.1.2025;21;05:00 - 05:15;140.0;67.7;130.0;42.7;87.3;96.49;172.7
13.1.2025;22;05:15 - 05:30;62.0;20.0;4.0;16.0;-12.0;89.32;20.0
13.1.2025;23;05:30 - 05:45;72.0;64.0;20.7;54.0;-33.3;112.03;74.7
13.1.2025;24;05:45 - 06:00;70.1;104.0;42.0;100.0;-58.0;126.48;142.0
13.1.2025;25;06:00 - 06:15;10.0;114.0;0.0;60.0;-60.0;91.52;60.0
13.1.2025;26;06:15 - 06:30;0.0;107.2;0.0;33.6;-33.6;108.86;33.6
13.1.2025;27;06:30 - 06:45;22.4;17.4;18.4;3.4;15.0;150.44;21.8
13.1.2025;28;06:45 - 07:00;71.0;69.4;36.0;6.3;29.7;217.76;42.3
13.1.2025;29;07:00 - 07:15;10.0;42.9;0.0;38.9;-38.9;156.53;38.9
13.1.2025;30;07:15 - 07:30;23.1;15.3;9.1;7.3;1.8;173.66;16.4
13.1.2025;31;07:30 - 07:45;12.5;324.5;2.5;12.0;-9.5;187.97;14.5
13.1.2025;32;07:45 - 08:00;43.0;1,892.0;5.1;9.0;-3.9;227.35;14.1
13.1.2025;33;08:00 - 08:15;960.0;296.8;1.0;83.3;-82.3;223.76;84.3
13.1.2025;34;08:15 - 08:30;18.0;47.0;1.0;36.0;-35.0;211.74;37.0
13.1.2025;35;08:30 - 08:45;76.3;2.0;41.3;0.0;41.3;232.63;41.3
13.1.2025;36;08:45 - 09:00;96.2;460.2;67.2;20.9;46.3;212.51;88.1
13.1.2025;37;09:00 - 09:15;58.5;62.0;9.0;4.0;5.0;236.48;13.0
13.1.2025;38;09:15 - 09:30;42.9;250.7;13.4;12.0;1.4;221.58;25.4
13.1.2025;39;09:30 - 09:45;43.0;60.6;5.0;28.6;-23.6;147.14;33.6
13.1.2025;40;09:45 - 10:00;20.0;53.5;5.0;33.7;-28.7;130.15;38.7
13.1.2025;41;10:00 - 10:15;3,392.0;232.8;0.0;31.8;-31.8;158.89;31.8
13.1.2025;42;10:15 - 10:30;3,773.7;460.9;1.4;31.8;-30.4;138.85;33.2
13.1.2025;43;10:30 - 10:45;2,645.0;102.2;34.0;13.2;20.8;159.37;47.2
13.1.2025;44;10:45 - 11:00;37.9;40.2;20.9;12.3;8.6;136.96;33.2
13.1.2025;45;11:00 - 11:15;5.2;11.2;0.0;3.2;-3.2;180.22;3.2
13.1.2025;46;11:15 - 11:30;15.3;9.2;2.3;4.2;-1.9;122.11;6.5
13.1.2025;47;11:30 - 11:45;23.0;22.0;3.0;2.0;1.0;119.95;5.0
13.1.2025;48;11:45 - 12:00;14.1;21.1;3.1;7.1;-4.0;119.28;10.2
13.1.2025;49;12:00 - 12:15;1,142.8;631.1;17.3;6.0;11.3;198.35;23.3
13.1.2025;50;12:15 - 12:30;419.1;7.0;1.9;5.0;-3.1;119.60;6.9
13.1.2025;51;12:30 - 12:45;39.6;68.1;1.6;9.1;-7.5;127.98;10.7
13.1.2025;52;12:45 - 13:00;157.6;23.3;0.0;13.3;-13.3;121.25;13.3
13.1.2025;53;13:00 - 13:15;19.6;15.0;9.6;0.0;9.6;125.01;9.6
13.1.2025;54;13:15 - 13:30;6.3;69.1;6.3;18.0;-11.7;117.33;24.3
13.1.2025;55;13:30 - 13:45;0.1;88.8;0.1;19.6;-19.5;122.20;19.7
13.1.2025;56;13:45 - 14:00;417.8;55.2;25.3;26.6;-1.3;170.35;51.9
13.1.2025;57;14:00 - 14:15;37.4;25.3;24.2;12.3;11.9;128.95;36.5
13.1.2025;58;14:15 - 14:30;31.5;31.8;9.5;11.8;-2.3;119.76;21.3
13.1.2025;59;14:30 - 14:45;36.1;39.6;3.1;11.6;-8.5;230.91;14.7
13.1.2025;60;14:45 - 15:00;24.1;1,110.9;3.1;27.1;-24.0;236.40;30.2
13.1.2025;61;15:00 - 15:15;5.1;1,512.1;0.1;7.0;-6.9;110.59;7.1
13.1.2025;62;15:15 - 15:30;5.1;43.9;0.1;11.1;-11.0;129.60;11.2
13.1.2025;63;15:30 - 15:45;11.5;126.9;1.5;16.1;-14.6;226.85;17.6
13.1.2025;64;15:45 - 16:00;21.7;43.0;0.0;24.0;-24.0;283.99;24.0
13.1.2025;65;16:00 - 16:15;10.0;45.5;0.0;30.0;-30.0;126.18;30.0
13.1.2025;66;16:15 - 16:30;14.1;41.2;4.1;10.1;-6.0;135.58;14.2
13.1.2025;67;16:30 - 16:45;42.1;340.3;15.1;8.3;6.8;206.82;23.4
13.1.2025;68;16:45 - 17:00;31.9;2,637.2;17.1;10.1;7.0;206.16;27.2
13.1.2025;69;17:00 - 17:15;34.6;1,558.5;3.6;4.0;-0.4;150.01;7.6
13.1.2025;70;17:15 - 17:30;14.3;58.0;0.3;5.0;-4.7;171.19;5.3
13.1.2025;71;17:30 - 17:45;33.5;286.1;0.0;8.1;-8.1;167.01;8.1
13.1.2025;72;17:45 - 18:00;45.1;786.8;0.1;25.8;-25.7;130.71;25.9
13.1.2025;73;18:00 - 18:15;24.9;9.0;9.9;4.0;5.9;165.69;13.9
13.1.2025;74;18:15 - 18:30;10.6;26.1;0.6;10.5;-9.9;152.22;11.1
13.1.2025;75;18:30 - 18:45;15.1;43.9;0.1;9.4;-9.3;120.28;9.5
13.1.2025;76;18:45 - 19:00;1,864.1;51.4;0.1;19.4;-19.3;132.67;19.5
13.1.2025;77;19:00 - 19:15;76.9;5,900.6;31.3;13.6;17.7;203.36;44.9
13.1.2025;78;19:15 - 19:30;44.3;19.0;4.3;10.3;-6.0;142.28;14.6
13.1.2025;79;19:30 - 19:45;44.1;19.0;4.1;13.0;-8.9;102.31;17.1
13.1.2025;80;19:45 - 20:00;38.0;29.6;4.0;25.6;-21.6;115.69;29.6
13.1.2025;81;20:00 - 20:15;124.4;61.9;74.6;27.9;46.7;190.14;102.5
13.1.2025;82;20:15 - 20:30;40.5;13.0;35.5;2.1;33.4;184.83;37.6
13.1.2025;83;20:30 - 20:45;5.1;42.2;0.0;33.1;-33.1;132.64;33.1
13.1.2025;84;20:45 - 21:00;140.0;763.7;10.0;84.8;-74.8;126.61;94.8
13.1.2025;85;21:00 - 21:15;329.1;747.1;20.1;5.1;15.0;152.65;25.2
13.1.2025;86;21:15 - 21:30;15.5;18.1;5.5;13.1;-7.6;143.97;18.6
13.1.2025;87;21:30 - 21:45;38.1;1,986.1;18.0;11.1;6.9;132.36;29.1
13.1.2025;88;21:45 - 22:00;63.0;547.4;10.0;59.3;-49.3;111.83;69.3
13.1.2025;89;22:00 - 22:15;75.3;246.0;48.1;72.0;-23.9;165.80;120.1
13.1.2025;90;22:15 - 22:30;318.5;19.0;34.3;3.0;31.3;134.76;37.3
13.1.2025;91;22:30 - 22:45;136.0;55.2;115.0;38.2;76.8;115.08;153.2
13.1.2025;92;22:45 - 23:00;329.0;93.5;231.0;78.5;152.5;103.85;309.5
13.1.2025;93;23:00 - 23:15;122.3;45.0;14.9;0.0;14.9;136.54;14.9
13.1.2025;94;23:15 - 23:30;16.7;33.0;6.7;28.0;-21.3;115.87;34.7
13.1.2025;95;23:30 - 23:45;17.0;10.9;7.0;8.8;-1.8;96.81;15.8
13.1.2025;96;23:45 - 00:00;39.0;196.2;23.0;22.2;0.8;95.49;45.2
14.1.2025;1;00:00 - 00:15;66.6;37.0;56.6;22.0;34.6;142.56;78.6
14.1.2025;2;00:15 - 00:30;27.0;12.0;7.0;2.0;5.0;131.41;9.0
14.1.2025;3;00:30 - 00:45;20.0;19.2;0.0;14.2;-14.2;98.82;14.2
14.1.2025;4;00:45 - 01:00;28.1;57.4;0.1;37.4;-37.3;84.48;37.5
14.1.2025;5;01:00 - 01:15;46.2;28.0;29.0;13.0;16.0;144.77;42.0
14.1.2025;6;01:15 - 01:30;40.0;13.5;14.0;8.0;6.0;127.99;22.0
14.1.2025;7;01:30 - 01:45;35.0;26.1;5.0;11.1;-6.1;107.98;16.1
14.1.2025;8;01:45 - 02:00;26.6;49.1;3.0;22.1;-19.1;85.81;25.1
14.1.2025;9;02:00 - 02:15;23.5;14.0;13.5;4.0;9.5;125.71;17.5
14.1.2025;10;02:15 - 02:30;11.1;6.5;1.1;1.5;-0.4;93.14;2.6
14.1.2025;11;02:30 - 02:45;5.0;15.6;0.0;5.6;-5.6;100.63;5.6
14.1.2025;12;02:45 - 03:00;10.0;24.9;0.0;19.9;-19.9;81.14;19.9
14.1.2025;13;03:00 - 03:15;13.0;7.0;0.0;2.0;-2.0;90.00;2.0
14.1.2025;14;03:15 - 03:30;13.0;15.4;0.0;6.4;-6.4;95.11;6.4
14.1.2025;15;03:30 - 03:45;12.6;18.2;0.2;4.2;-4.0;95.66;4.4
14.1.2025;16;03:45 - 04:00;18.7;8.0;4.7;0.0;4.7;105.00;4.7
14.1.2025;17;04:00 - 04:15;13.0;46.9;0.0;33.9;-33.9;78.03;33.9
14.1.2025;18;04:15 - 04:30;10.0;18.3;0.0;13.3;-13.3;89.46;13.3
14.1.2025;19;04:30 - 04:45;20.2;15.0;5.2;0.0;5.2;116.92;5.2
14.1.2025;20;04:45 - 05:00;52.9;29.0;41.0;14.0;27.0;137.63;55.0
14.1.2025;21;05:00 - 05:15;89.0;70.7;84.0;42.7;41.3;98.34;126.7
14.1.2025;22;05:15 - 05:30;96.0;33.5;60.0;18.5;41.5;107.85;78.5
14.1.2025;23;05:30 - 05:45;75.7;55.9;36.9;27.9;9.0;158.20;64.8
14.1.2025;24;05:45 - 06:00;139.4;260.3;105.8;241.9;-136.1;136.55;347.7
14.1.2025;25;06:00 - 06:15;56.1;338.1;46.1;158.9;-112.8;93.33;205.0
14.1.2025;26;06:15 - 06:30;24.8;55.5;14.6;46.0;-31.4;123.98;60.6
14.1.2025;27;06:30 - 06:45;73.7;104.5;25.0;29.9;-4.9;170.14;54.9
14.1.2025;28;06:45 - 07:00;242.0;64.0;44.0;44.0;0.0;202.64;88.0
14.1.2025;29;07:00 - 07:15;18.2;56.1;3.2;15.1;-11.9;149.11;18.3
14.1.2025;30;07:15 - 07:30;31.1;29.1;3.3;3.3;0.0;183.28;6.6
14.1.2025;31;07:30 - 07:45;24.8;37.1;3.8;15.1;-11.3;177.57;18.9
14.1.2025;32;07:45 - 08:00;994.6;36.0;2.1;2.0;0.1;191.03;4.1
14.1.2025;33;08:00 - 08:15;61.1;189.0;51.1;107.0;-55.9;221.92;158.1
14.1.2025;34;08:15 - 08:30;48.4;61.2;29.4;48.4;-19.0;176.09;77.8
14.1.2025;35;08:30 - 08:45;75.8;640.8;57.6;4.3;53.3;184.26;61.9
14.1.2025;36;08:45 - 09:00;145.6;50.0;90.1;46.0;44.1;179.95;136.1
14.1.2025;37;09:00 - 09:15;39.5;174.0;29.5;5.6;23.9;193.30;35.1
14.1.2025;38;09:15 - 09:30;36.0;34.0;26.0;2.6;23.4;158.05;28.6
14.1.2025;39;09:30 - 09:45;43.5;52.2;10.5;35.6;-25.1;130.30;46.1
14.1.2025;40;09:45 - 10:00;756.0;46.0;0.0;38.0;-38.0;111.91;38.0
14.1.2025;41;10:00 - 10:15;32.0;95.4;23.4;39.2;-15.8;130.12;62.6
14.1.2025;42;10:15 - 10:30;16.7;44.1;1.7;27.1;-25.4;131.49;28.8
14.1.2025;43;10:30 - 10:45;34.1;16.9;27.0;5.9;21.1;128.68;32.9
14.1.2025;44;10:45 - 11:00;93.0;116.0;39.0;28.0;11.0;118.90;67.0
14.1.2025;45;11:00 - 11:15;9.3;23.0;1.5;0.0;1.5;128.98;1.5
14.1.2025;46;11:15 - 11:30;8.4;17.2;2.4;10.0;-7.6;119.41;12.4
14.1.2025;47;11:30 - 11:45;14.4;15.2;4.4;11.2;-6.8;123.58;15.6
14.1.2025;48;11:45 - 12:00;276.9;20.8;1.9;10.8;-8.9;101.67;12.7
14.1.2025;49;12:00 - 12:15;15.9;5.0;7.5;0.0;7.5;123.16;7.5
14.1.2025;50;12:15 - 12:30;9.0;8.0;7.0;3.0;4.0;122.80;10.0
14.1.2025;51;12:30 - 12:45;24.5;12.4;1.4;1.4;0.0;106.00;2.8
14.1.2025;52;12:45 - 13:00;34.1;25.4;9.7;15.4;-5.7;108.52;25.1
14.1.2025;53;13:00 - 13:15;31.2;15.0;10.0;0.0;10.0;114.37;10.0
14.1.2025;54;13:15 - 13:30;6.8;16.0;6.8;6.0;0.8;109.41;12.8
14.1.2025;55;13:30 - 13:45;2.3;14.3;2.3;14.3;-12.0;110.09;16.6
14.1.2025;56;13:45 - 14:00;1,086.7;317.6;15.0;6.6;8.4;115.00;21.6
14.1.2025;57;14:00 - 14:15;39.9;15.1;23.3;10.1;13.2;128.68;33.4
14.1.2025;58;14:15 - 14:30;7.1;20.0;0.8;0.0;0.8;133.86;0.8
14.1.2025;59;14:30 - 14:45;14.6;18.1;3.8;7.4;-3.6;144.04;11.2
14.1.2025;60;14:45 - 15:00;30.4;30.8;7.0;13.9;-6.9;162.51;20.9
14.1.2025;61;15:00 - 15:15;8.9;61.5;3.9;4.9;-1.0;105.83;8.8
14.1.2025;62;15:15 - 15:30;10.6;26.4;0.6;5.6;-5.0;146.37;6.2
14.1.2025;63;15:30 - 15:45;5.9;24.6;3.0;13.6;-10.6;138.01;16.6
14.1.2025;64;15:45 - 16:00;21.5;32.8;13.6;9.2;4.4;230.95;22.8
14.1.2025;65;16:00 - 16:15;71.0;88.5;16.0;29.6;-13.6;168.49;45.6
14.1.2025;66;16:15 - 16:30;1,105.3;42.6;12.3;16.3;-4.0;181.65;28.6
14.1.2025;67;16:30 - 16:45;43.6;21.5;0.5;0.5;0.0;285.00;1.0
14.1.2025;68;16:45 - 17:00;336.5;68.4;8.9;8.9;0.0;438.43;17.8
14.1.2025;69;17:00 - 17:15;21.8;19.5;5.6;4.2;1.4;363.56;9.8
14.1.2025;70;17:15 - 17:30;30.0;19.0;2.9;4.0;-1.1;174.43;6.9
14.1.2025;71;17:30 - 17:45;11.0;22.3;1.0;2.3;-1.3;188.66;3.3
14.1.2025;72;17:45 - 18:00;10.0;34.2;0.0;24.2;-24.2;172.84;24.2
14.1.2025;73;18:00 - 18:15;532.8;2,090.1;13.8;5.1;8.7;200.96;18.9
14.1.2025;74;18:15 - 18:30;110.7;38.1;6.7;9.1;-2.4;183.96;15.8
14.1.2025;75;18:30 - 18:45;18.6;18.6;2.6;6.6;-4.0;176.47;9.2
14.1.2025;76;18:45 - 19:00;1,982.9;461.4;13.9;43.8;-29.9;156.88;57.7
14.1.2025;77;19:00 - 19:15;37.1;1,739.0;17.0;3.2;13.8;322.06;20.2
14.1.2025;78;19:15 - 19:30;17.8;1,906.4;2.8;2.1;0.7;197.17;4.9
14.1.2025;79;19:30 - 19:45;11.1;257.1;1.1;3.0;-1.9;169.72;4.1
14.1.2025;80;19:45 - 20:00;380.5;451.8;16.5;43.0;-26.5;153.14;59.5
14.1.2025;81;20:00 - 20:15;1,513.1;203.7;113.5;32.7;80.8;256.01;146.2
14.1.2025;82;20:15 - 20:30;179.1;272.8;60.3;29.4;30.9;236.05;89.7
14.1.2025;83;20:30 - 20:45;17.6;1,620.4;7.6;14.9;-7.3;149.90;22.5
14.1.2025;84;20:45 - 21:00;5.0;2,697.9;0.0;10.0;-10.0;124.59;10.0
14.1.2025;85;21:00 - 21:15;98.8;17.2;62.1;9.2;52.9;264.57;71.3
14.1.2025;86;21:15 - 21:30;18.4;33.9;8.4;11.4;-3.0;186.18;19.8
14.1.2025;87;21:30 - 21:45;1,977.3;1,345.8;37.5;27.7;9.8;176.43;65.2
14.1.2025;88;21:45 - 22:00;5.0;293.2;0.0;29.3;-29.3;126.09;29.3
14.1.2025;89;22:00 - 22:15;207.2;51.3;114.2;43.3;70.9;242.18;157.5
14.1.2025;90;22:15 - 22:30;1,283.6;1,137.3;60.4;30.1;30.3;190.18;90.5
14.1.2025;91;22:30 - 22:45;4,009.8;906.6;15.1;36.9;-21.8;134.35;52.0
14.1.2025;92;22:45 - 23:00;10.3;70.8;5.3;47.4;-42.1;90.37;52.7
14.1.2025;93;23:00 - 23:15;25.8;12.0;6.6;0.0;6.6;141.81;6.6
14.1.2025;94;23:15 - 23:30;8.5;32.0;3.5;22.0;-18.5;119.11;25.5
14.1.2025;95;23:30 - 23:45;28.9;3,711.2;14.9;14.2;0.7;118.87;29.1
14.1.2025;96;23:45 - 00:00;240.2;8,717.1;95.7;42.3;53.4;108.40;138.0
15.1.2025;1;00:00 - 00:15;106.3;10.0;1.5;0.0;1.5;174.27;1.5
15.1.2025;2;00:15 - 00:30;80.3;22.5;5.5;4.0;1.5;142.13;9.5
15.1.2025;3;00:30 - 00:45;36.4;43.2;8.4;16.1;-7.7;109.35;24.5
15.1.2025;4;00:45 - 01:00;37.4;46.2;8.4;36.1;-27.7;95.09;44.5
15.1.2025;5;01:00 - 01:15;105.8;27.3;26.7;3.3;23.4;140.97;30.0
